"Student Counts by School and Race"
"All Districts, All Schools"
"2013-14"

"",,,,"Race",,,,,,,
"District","District Code","School","School Code","American Indian or Alaska Native","Asian","Black or African American","Hispanic/Latino of any race","Native Hawaiian or Other Pacific Islander","Two or More Races","White","Total"
"Shelton School District","""1260011""","Shelton High School","""1266111""","*",87,60,120,0,"*",1281,1556
"Shelton School District","""1260011""","Sunnyside School","""1260611""","*",22,26,30,0,"*",148,239
"Sherman School District","""1270011""","Sherman School","""1270111""",0,"*",0,"*",0,13,347,372
"Side By Side Charter School District","""2700013""","Side By Side Charter School","""2700113""",0,18,62,97,"*","*",42,235
"Simsbury School District","""1280011""","Central School","""1280111""",0,32,15,28,0,13,304,392
"Simsbury School District","""1280011""","Henry James Memorial School","""1285111""",0,51,31,"*",0,"*",613,725
"Simsbury School District","""1280011""","Latimer Lane School","""1280611""",0,23,20,30,0,9,341,423
"Simsbury School District","""1280011""","Simsbury High School","""1286111""",0,65,77,57,0,12,1301,1512
"Simsbury School District","""1280011""","Squadron Line School","""1280711""",0,37,34,32,"*","*",511,625
"Simsbury School District","""1280011""","Tariffville School","""1280311""",0,15,30,19,0,6,204,274
"Simsbury School District","""1280011""","Tootin' Hills School","""1280411""",0,25,"*",32,0,"*",316,397
"Somers School District","""1290011""","Mabelle B. Avery Middle School","""1295111""",0,"*","*",12,0,6,343,370
"Somers School District","""1290011""","Somers Elementary School","""1290411""","*",8,16,17,"*",10,596,649
"Somers School District","""1290011""","Somers High School","""1296111""","*",10,11,16,0,"*",443,488
"South Windsor School District","""1320011""","Pleasant Valley School","""1320211""",0,55,30,35,0,14,213,347
"South Windsor School District","""1320011""","Eli Terry School","""1320711""",0,27,29,33,0,36,317,442
"South Windsor School District","""1320011""","Orchard Hill School","""1320611""",0,94,28,26,"*","*",230,387
"South Windsor School District","""1320011""","Philip R. Smith School","""1320111""",0,82,18,15,"*","*",231,352
"South Windsor School District","""1320011""","Project Worth Young Adult Academy","""1329011""",0,0,0,0,0,0,7,7
"South Windsor School District","""1320011""","South Windsor High School","""1326211""","*",136,64,95,"*",33,1030,1363
"South Windsor School District","""1320011""","Timothy Edwards School","""1325111""","*",123,60,74,"*",35,745,1043
"South Windsor School District","""1320011""","Wapping Elementary School","""1320411""",0,45,21,25,0,18,192,301
"Southington School District","""1310011""","John F. Kennedy Middle School","""1315311""",0,33,"*",36,"*",26,733,848
"Southington School District","""1310011""","Derynoski Elementary School","""1311511""","*",15,"*",40,0,16,557,640
"Southington School District","""1310011""","Flanders Elementary School","""1311311""",0,15,"*",32,0,"*",230,293
"Southington School District","""1310011""","Hatton Elementary School","""1310211""","*",7,"*",29,0,17,394,455
"Southington School District","""1310011""","Joseph A. Depaolo Middle School","""1315111""",0,32,10,48,0,18,668,776
"Southington School District","""1310011""","Plantsville Elementary School","""1310611""","*",7,10,16,0,"*",236,276
"Southington School District","""1310011""","South End Elementary School","""1310711""","*","*",14,29,0,"*",184,237
"Southington School District","""1310011""","Southington High School","""1316211""","*",56,"*",128,0,43,1767,2036
"Southington School District","""1310011""","Strong Elementary School","""1310811""",0,10,"*",19,"*",9,281,327
"Southington School District","""1310011""","Thalberg Elementary School","""1310911""","*",29,"*",24,0,10,351,423
"Southington School District","""1310011""","Urbin T. Kelley School","""1311411""",0,9,"*",16,"*",15,317,360
"Sprague School District","""1330011""","Sayles School","""1330111""","*","*","*",51,0,31,268,360
"Stafford School District","""1340011""","Stafford Elementary School","""1340611""",8,9,6,19,0,6,434,482
"Stafford School District","""1340011""","Stafford High School","""1346111""",0,"*","*",16,0,8,442,478
"Stafford School District","""1340011""","Stafford Middle School","""1345211""","*",7,0,19,"*",6,307,342
"Stafford School District","""1340011""","Staffordville School","""1340311""",0,0,"*",10,0,"*",144,161
"Stafford School District","""1340011""","West Stafford School","""1340411""",0,0,"*",13,0,"*",141,164
"Stamford Academy District","""2820013""","Stamford Academy","""2826013""",0,0,89,53,0,"*","*",147
"Stamford School District","""1350011""","Cloonan School","""1355611""","*",41,179,203,0,"*",195,622
"Stamford School District","""1350011""","Davenport Ridge School","""1352011""",0,66,90,168,0,13,215,552
"Stamford School District","""1350011""","Dolan School","""1355311""",0,33,121,239,0,8,172,573
"Stamford School District","""1350011""","Hart School","""1352211""",0,122,"*",226,0,"*",132,602
"Stamford School District","""1350011""","Julia A. Stark School","""1351211""",0,47,103,268,"*","*",192,616
"Stamford School District","""1350011""","K. T. Murphy School","""1350511""",0,100,64,246,0,11,106,527
"Stamford School District","""1350011""","Newfield School","""1350611""",0,83,123,263,0,13,225,707
"Stamford School District","""1350011""","Northeast School","""1351811""","*",43,104,220,0,"*",289,664
"Stamford School District","""1350011""","Preschool Team","""1358011""",0,6,33,53,"*","*",57,152
"Stamford School District","""1350011""","Rippowam Middle School","""1355811""",0,50,152,240,"*","*",241,688
"Stamford School District","""1350011""","Rogers International School","""1350811""","*",47,87,297,0,"*",358,804
"Stamford School District","""1350011""","Roxbury School","""1350911""",0,"*",144,277,0,"*",178,642
"Stamford School District","""1350011""","Scofield Middle School","""1355711""","*",50,108,206,0,"*",255,624
"Stamford School District","""1350011""","Springdale School","""1351111""","*",40,103,316,0,"*",240,711
"Stamford School District","""1350011""","Stamford High School","""1356111""",0,75,559,634,0,12,648,1928
"Stamford School District","""1350011""","Stillmeadow School","""1352111""","*",59,83,316,0,"*",210,688
"Stamford School District","""1350011""","The Academy of Information Technology","""1356411""",0,73,118,189,0,11,304,695
"Stamford School District","""1350011""","Toquam Magnet School","""1351911""","*",68,108,340,"*",7,156,681
"Stamford School District","""1350011""","Turn of River School","""1355511""",0,"*",84,213,0,"*",210,546
"Stamford School District","""1350011""","Westhill High School","""1356311""","*",159,395,813,0,"*",776,2146
"Stamford School District","""1350011""","Westover School","""1351411""",0,115,179,215,0,20,159,688
"Sterling School District","""1360011""","Sterling Community School","""1360311""","*","*","*",16,0,18,435,479
"Stonington School District","""1370011""","Deans Mill School","""1370511""",0,"*",10,12,0,"*",380,413
"Stonington School District","""1370011""","Mystic Middle School","""1375211""",0,14,"*",9,0,"*",394,426
"Stonington School District","""1370011""","Pawcatuck Middle School","""1375111""",0,7,7,16,0,6,276,312
"Stonington School District","""1370011""","Stonington BOE Pre-School","""1370111""",0,"*",0,0,"*","*",21,26
"Stonington School District","""1370011""","Stonington HS PreK","""1370211""",0,0,0,"*",0,"*",16,20
"Stonington School District","""1370011""","Stonington High School","""1376111""",0,28,24,15,0,7,697,771
"Stonington School District","""1370011""","West Broad Street School","""1370411""","*","*","*",8,0,"*",109,126
"Stonington School District","""1370011""","West Vine Street School","""1370611""",0,0,0,"*",0,"*",197,211
"Stratford School District","""1380011""","Eli Whitney School","""1381311""",0,19,69,117,0,11,301,517
"Stratford School District","""1380011""","Bunnell High School","""1386211""","*",29,217,298,"*",30,575,1153
"Stratford School District","""1380011""","Chapel School","""1380311""","*",13,130,151,"*",12,251,560
"Stratford School District","""1380011""","David Wooster Middle School","""1385211""","*",18,111,133,0,"*",247,523
"Stratford School District","""1380011""","Franklin School","""1380411""",0,8,78,124,0,14,89,313
"Stratford School District","""1380011""","Harry B. Flood Middle School","""1385311""","*",19,144,157,0,"*",243,576
"Stratford School District","""1380011""","Honeyspot School","""1381611""",0,"*",50,57,"*",13,94,224
"Stratford School District","""1380011""","Lordship School","""1380811""",0,"*",48,71,0,"*",101,235
"Stratford School District","""1380011""","Nichols School","""1380911""","*",14,88,139,0,"*",178,431
"Stratford School District","""1380011""","Second Hill Lane School","""1381011""","*",28,129,203,0,"*",313,698
"Stratford School District","""1380011""","Secondary STEPS Program","""1389111""",0,0,7,"*",0,0,"*",11
"Stratford School District","""1380011""","Stratford Academy - Johnson House","""1381511""",0,28,120,97,0,14,212,471
"Stratford School District","""1380011""","Stratford High School","""1386111""","*","*",250,299,0,24,448,1041
"Stratford School District","""1380011""","Strive-Stratford","""1389011""","*",0,8,"*",0,0,10,21
"Stratford School District","""1380011""","Wilcoxson School","""1381411""",0,15,58,83,0,15,207,378
"Suffield School District","""1390011""","A. Ward Spaulding School","""1390411""",0,15,20,34,0,10,402,481
"Suffield School District","""1390011""","McAlister Intermediate School","""1390311""","*",13,21,25,0,"*",433,496
"Suffield School District","""1390011""","Suffield High School","""1396111""","*",24,25,25,0,"*",759,841
"Suffield School District","""1390011""","Suffield Middle School","""1395111""","*","*",20,31,0,0,529,594
"The Bridge Academy District","""2690013""","The Bridge Academy","""2696113""","*","*",153,102,"*",12,"*",277
"The Gilbert School District","""9020022""","The Gilbert School","""9026122""","*",34,"*",68,0,22,398,537
"Thomaston School District","""1400011""","Black Rock School","""1400111""",0,"*","*",6,"*","*",267,284
"Thomaston School District","""1400011""","Thomaston Center School","""1400211""",0,"*","*","*",0,"*",228,240
"Thomaston School District","""1400011""","Thomaston High School","""1406211""","*","*","*",11,0,"*",391,414
"Thompson School District","""1410011""","Mary R. Fisher Elementary School","""1410111""","*",0,"*",17,0,16,407,442
"Thompson School District","""1410011""","Thompson Middle School","""1415111""","*","*","*",13,0,11,318,349
"Thompson School District","""1410011""","Tourtellotte Memorial High School","""1416111""","*",0,0,9,0,"*",260,277
"Tolland School District","""1420011""","Birch Grove Primary School","""1420111""",0,25,12,14,"*","*",509,564
"Tolland School District","""1420011""","Tolland High School","""1426111""","*",32,"*",17,0,0,782,847
"Tolland School District","""1420011""","Tolland Intermediate School","""1420211""","*",21,"*",26,0,0,561,617
"Tolland School District","""1420011""","Tolland Middle School","""1425111""","*",16,8,20,0,"*",636,682
"Torrington School District","""1430011""","East School","""1430111""","*",18,"*",20,0,10,315,377
"Torrington School District","""1430011""","Forbes School","""1430211""",0,9,6,122,0,19,207,363
"Torrington School District","""1430011""","Southwest School","""1430811""",0,9,17,73,0,14,217,330
"Torrington School District","""1430011""","Torringford School","""1430911""","*",33,16,85,"*",21,464,623
"Torrington School District","""1430011""","Torrington High School","""1436111""","*",36,47,200,"*",36,733,1055
"Torrington School District","""1430011""","Torrington Middle School","""1435111""","*",32,55,191,"*",25,734,1041
"Torrington School District","""1430011""","Vogel-Wetmore School","""1431311""",0,"*",22,182,"*",20,240,475
"Trailblazers Academy District","""2780013""","Trailblazers Academy","""2785113""",0,"*",89,63,0,"*",6,162
"Trumbull School District","""1440011""","Booth Hill School","""1440111""","*",32,14,46,0,"*",410,509
"Trumbull School District","""1440011""","Daniels Farm School","""1440811""","*",42,14,22,0,"*",386,470
"Trumbull School District","""1440011""","Frenchtown Elementary School","""1441011""",0,74,"*",70,0,"*",473,671
"Trumbull School District","""1440011""","Hillcrest Middle School","""1445211""","*",55,31,49,0,"*",624,766
"Trumbull School District","""1440011""","Jane Ryan School","""1440411""",0,17,"*",28,0,"*",346,403
"Trumbull School District","""1440011""","Madison Middle School","""1445111""","*",62,46,82,0,"*",599,793
"Trumbull School District","""1440011""","Middlebrook School","""1440311""",0,25,23,49,"*","*",353,454
"Trumbull School District","""1440011""","Tashua School","""1440911""",0,41,"*",25,0,"*",307,385
"Trumbull School District","""1440011""","Trumbull Early Childhood Education Center","""1448011""",0,33,"*",22,0,"*",154,220
"Trumbull School District","""1440011""","Trumbull High School","""1446111""","*",137,98,178,0,"*",1722,2138
"Unified School District #1","""3360015""","Bridgeport Correctional Center","""3360115""",0,0,"*","*",0,0,"*",9
"Unified School District #1","""3360015""","Brooklyn Correctional Institution","""3360215""",0,0,"*","*",0,0,0,"*"
"Unified School District #1","""3360015""","Cheshire Correctional Institution","""3360315""",0,0,8,"*",0,"*","*",15
"Unified School District #1","""3360015""","Corrigan/Radgowski Correctional Institution","""3362415""",0,0,18,"*",0,"*",0,29
"Unified School District #1","""3360015""","Enfield Correctional Institution","""3360415""",0,0,"*","*",0,0,0,11
"Unified School District #1","""3360015""","Garner Correctional Institution","""3361915""",0,0,16,11,0,0,0,27
"Unified School District #1","""3360015""","Hartford Correctional Center","""3360615""",0,0,13,9,0,"*","*",26
"Unified School District #1","""3360015""","MacDougall/Walker Correctional Institution","""3362215""",0,0,15,9,0,"*","*",29
"Unified School District #1","""3360015""","Manson Youth Institution","""3361115""",0,0,159,114,0,7,30,310
"Unified School District #1","""3360015""","New Haven Correctional Center","""3360915""",0,0,7,7,0,"*","*",16
"Unified School District #1","""3360015""","Northern Correctional Institution","""3362615""",0,0,"*",0,0,"*",0,10
"Unified School District #1","""3360015""","Osborn Correctional Institution","""3361215""",0,0,"*","*",0,0,"*",12
"Unified School District #1","""3360015""","Robinson Correctional Institution","""3361315""",0,0,6,"*",0,"*","*",13
"Unified School District #1","""3360015""","Willard/Cybulski Correctional Institution","""3361515""",0,0,"*","*",0,0,"*",7
"Unified School District #1","""3360015""","York Correctional Institution","""3362515""",0,0,8,6,0,0,8,22
"Unified School District #2","""3470015""","Children's Place School","""3470115""",0,0,8,6,0,0,8,22
"Unified School District #2","""3470015""","Riverview School","""3470315""",0,"*",14,10,0,"*",27,54
"Unified School District #2","""3470015""","Walter G. Cady School","""3476715""","*","*",66,39,"*","*",12,121
"Union School District","""1450011""","Union Elementary School","""1450111""",0,0,"*","*",0,0,76,78
"Vernon School District","""1460011""","Northeast School","""1460311""",0,12,24,56,0,21,216,329
"Vernon School District","""1460011""","Center Road School","""1461411""","*",38,49,44,0,"*",353,502
"Vernon School District","""1460011""","Lake Street School","""1460111""","*","*",18,14,0,7,211,256
"Vernon School District","""1460011""","Loveland Hill School","""1460511""",0,0,"*","*",0,0,"*",8
"Vernon School District","""1460011""","Maple Street School","""1460211""",0,7,75,80,0,13,148,323
"Vernon School District","""1460011""","Next Step Program (AACBP)","""1469011""",0,"*","*","*",0,0,7,10
"Vernon School District","""1460011""","Rockville High School","""1466111""","*","*",121,94,0,0,668,926
"Vernon School District","""1460011""","Skinner Road School","""1461011""",0,29,30,43,0,13,191,306
"Vernon School District","""1460011""","Vernon Center Middle School","""1465111""","*",36,97,88,0,"*",428,662
"Voluntown School District","""1470011""","Voluntown Elementary School","""1470111""","*","*",7,12,"*",14,266,303
"Wallingford School District","""1480011""","Highland School","""1480211""","*",14,"*",23,"*","*",218,265
"Wallingford School District","""1480011""","A.R.T.S. Academy","""1489011""",0,"*",0,"*",0,0,11,13
"Wallingford School District","""1480011""","Cook Hill School","""1481011""","*",16,10,63,0,"*",247,343
"Wallingford School District","""1480011""","Dag Hammarskjold Middle School","""1485211""","*",32,"*",122,0,0,530,700
"Wallingford School District","""1480011""","Evarts C. Stevens School","""1480911""",0,15,"*",62,0,"*",267,359
"Wallingford School District","""1480011""","Harvest Park","""1489211""",0,0,0,0,0,0,7,7
"Wallingford School District","""1480011""","James H. Moran Middle School","""1485311""",0,42,"*",78,0,"*",536,681
"Wallingford School District","""1480011""","Lyman Hall High School","""1486111""","*",47,33,141,"*","*",869,1098
"Wallingford School District","""1480011""","Mark T. Sheehan High School","""1486211""","*",44,"*",92,0,0,728,892
"Wallingford School District","""1480011""","Moses Y. Beach School","""1480111""",0,17,"*",54,0,"*",251,327
"Wallingford School District","""1480011""","Multi-Vocational Life Skills Program","""1489111""",0,0,0,"*",0,0,"*",7
"Wallingford School District","""1480011""","Parker Farms School","""1480311""",0,20,"*",68,0,"*",188,289
"Wallingford School District","""1480011""","Pond Hill School","""1481211""",0,15,"*",67,0,"*",279,374
"Wallingford School District","""1480011""","Rock Hill School","""1480411""","*",17,"*",56,0,0,266,343
"Wallingford School District","""1480011""","Yalesville School","""1480811""","*",25,"*",41,0,"*",305,376
"Waterbury School District","""1510011""","West Side Middle School","""1515211""",6,22,215,524,0,30,191,988
"Waterbury School District","""1510011""","Washington School","""1512311""","*","*",68,219,0,13,29,337
"Waterbury School District","""1510011""","B. W. Tinker School","""1512111""","*","*",83,234,0,28,216,572
"Waterbury School District","""1510011""","Bucks Hill School","""1510511""",0,8,91,386,0,13,49,547
"Waterbury School District","""1510011""","Bunker Hill School","""1510611""","*","*",130,248,0,18,102,514
"Waterbury School District","""1510011""","Carrington School","""1512711""",0,9,96,196,0,7,138,446
"Waterbury School District","""1510011""","Crosby High School","""1516211""","*",29,395,664,"*",45,244,1389
"Waterbury School District","""1510011""","Driggs School","""1510911""","*","*",147,301,0,22,68,547
"Waterbury School District","""1510011""","Duggan School","""1511611""","*","*",91,266,0,25,77,464
"Waterbury School District","""1510011""","Enlightenment School","""1519111""",0,0,56,103,0,6,26,191
"Waterbury School District","""1510011""","F. J. Kingsbury School","""1511411""",0,6,161,259,0,17,72,515
"Waterbury School District","""1510011""","Gilmartin School","""1512611""",9,7,96,270,0,20,116,518
"Waterbury School District","""1510011""","H. S. Chase School","""1510711""",7,19,142,397,0,23,196,784
"Waterbury School District","""1510011""","Hopeville School","""1511311""","*","*",70,317,0,15,78,485
"Waterbury School District","""1510011""","John F. Kennedy High School","""1516411""","*",18,303,586,"*",29,344,1286
"Waterbury School District","""1510011""","Maloney Interdistrict Magnet School","""1513111""","*",15,98,168,"*",27,290,602
"Waterbury School District","""1510011""","Margaret M. Generali Elementary School","""1511111""","*",7,113,294,"*",20,163,601
"Waterbury School District","""1510011""","Michael F. Wallace Middle School","""1515111""",7,20,326,553,0,24,241,1171
"Waterbury School District","""1510011""","North End Middle School","""1515311""","*","*",279,576,0,27,144,1050
"Waterbury School District","""1510011""","Reed School","""1513411""","*",0,120,222,"*",7,27,378
"Waterbury School District","""1510011""","Regan School","""1512811""",0,"*",74,120,0,"*",47,261
"Waterbury School District","""1510011""","Rotella Interdistrict Magnet School","""1513311""",0,12,98,170,0,37,297,614
"Waterbury School District","""1510011""","Special Education Preschool","""1518011""","*","*",33,112,0,14,40,203
"Waterbury School District","""1510011""","Sprague School","""1512011""","*","*",116,271,0,9,69,472
"Waterbury School District","""1510011""","State Street School","""1519011""",0,0,33,41,0,"*","*",79
"Waterbury School District","""1510011""","Walsh School","""1512211""",0,"*",151,271,0,"*",21,459
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (High)","""1516011""",0,"*",106,125,"*",25,223,489
"Waterbury School District","""1510011""","Waterbury Arts Magnet School (Middle)","""1515011""","*","*",76,84,0,17,147,331
"Waterbury School District","""1510011""","Waterbury Career Academy","""1516711""","*","*",64,126,0,9,37,245
"Waterbury School District","""1510011""","Wendell L. Cross School","""1510811""","*","*",69,180,0,16,91,367
"Waterbury School District","""1510011""","Wilby High School","""1516311""","*",13,434,668,"*",27,146,1292
"Waterbury School District","""1510011""","Woodrow Wilson School","""1513211""","*","*",119,262,0,10,24,417
"Waterford School District","""1520011""","Clark Lane Middle School","""1525111""","*",33,24,51,0,"*",540,664
"Waterford School District","""1520011""","Great Neck Elementary School","""1520211""",0,15,6,29,0,12,277,339
"Waterford School District","""1520011""","Oswegatchie Elementary School","""1520611""","*",20,"*",35,0,19,281,374
"Waterford School District","""1520011""","Quaker Hill Elementary School","""1520711""","*",18,"*",37,0,13,279,362
"Waterford School District","""1520011""","Waterford High School","""1526111""",11,51,43,67,0,7,628,807
"Watertown School District","""1530011""","Fletcher W. Judson School","""1530311""","*","*","*",22,0,7,249,286
"Watertown School District","""1530011""","John Trumbull Primary School","""1530211""","*",15,"*",50,0,20,581,677
"Watertown School District","""1530011""","Polk School","""1530411""",0,7,13,25,0,7,286,338
"Watertown School District","""1530011""","Swift Middle School","""1535111""","*",17,"*",58,0,18,630,734
"Watertown School District","""1530011""","Watertown High School","""1536111""","*",25,27,52,0,"*",751,882
"West Hartford School District","""1550011""","Smith School","""1551711""",0,65,34,130,0,18,121,368
"West Hartford School District","""1550011""","Achieve","""1559111""",0,0,"*","*",0,"*","*",8
"West Hartford School District","""1550011""","Aiken School","""1551611""","*",66,29,46,0,"*",304,468
"West Hartford School District","""1550011""","Braeburn School","""1550211""","*",21,17,33,0,"*",279,364
"West Hartford School District","""1550011""","Bristow Middle School","""1555311""","*",53,30,47,0,"*",262,418
"West Hartford School District","""1550011""","Bugbee School","""1550411""","*",41,12,25,0,"*",378,467
"West Hartford School District","""1550011""","Charter Oak International Academy","""1550511""","*",47,34,135,0,"*",80,315
"West Hartford School District","""1550011""","Conard High School","""1556111""","*",178,163,274,0,"*",854,1502
"West Hartford School District","""1550011""","Duffy School","""1550611""",0,40,32,44,0,18,398,532
"West Hartford School District","""1550011""","Hall High School","""1556211""",7,138,139,192,0,39,961,1476
"West Hartford School District","""1550011""","King Philip Middle School","""1555111""","*",112,70,128,"*",27,565,906
"West Hartford School District","""1550011""","Morley School","""1550911""",0,20,15,31,0,13,251,330
"West Hartford School District","""1550011""","Norfeldt School","""1551011""",0,62,20,23,0,17,249,371
"West Hartford School District","""1550011""","Sedgwick Middle School","""1555211""","*",96,73,164,0,"*",485,839
"West Hartford School District","""1550011""","Strive-West Hartford","""1559211""",0,"*",7,13,0,0,"*",28
"West Hartford School District","""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","""1559011""",0,0,"*","*",0,0,6,8
"West Hartford School District","""1550011""","Webster Hill School","""1551211""","*",46,40,90,0,"*",272,455
"West Hartford School District","""1550011""","Whiting Lane School","""1551311""",0,40,65,98,0,16,301,520
"West Hartford School District","""1550011""","Wolcott School","""1551511""","*",88,39,79,0,"*",276,496
"West Haven School District","""1560011""","Washington School","""1561211""",0,"*",86,209,"*",19,148,482
"West Haven School District","""1560011""","Alma E. Pagels School","""1560811""",0,23,82,66,0,15,179,365
"West Haven School District","""1560011""","Carrigan 5/6 Intermediate School","""1565311""","*",36,190,269,0,"*",331,862
"West Haven School District","""1560011""","Edith E. Mackrille School","""1560611""",0,20,75,89,0,11,161,356
"West Haven School District","""1560011""","Forest School","""1560311""",0,17,136,206,0,26,81,466
"West Haven School District","""1560011""","Harry M. Bailey Middle School","""1565111""",0,26,195,284,0,35,326,866
"West Haven School District","""1560011""","Life Skills","""1560111""",0,0,"*","*",0,0,"*",6
"West Haven School District","""1560011""","Savin Rock Community School","""1561411""","*","*",119,228,0,17,121,499
"West Haven School District","""1560011""","Seth G. Haley School","""1560411""","*",16,63,114,0,"*",273,484
"West Haven School District","""1560011""","West Haven High School","""1566111""","*",51,380,467,"*",52,611,1565
"Westbrook School District","""1540011""","Daisy Ingraham School","""1540211""","*",6,0,40,0,"*",245,293
"Westbrook School District","""1540011""","Westbrook High School","""1546111""",0,"*","*",17,0,10,245,277
"Westbrook School District","""1540011""","Westbrook Middle School","""1545111""","*","*","*",20,0,"*",232,262
"Weston School District","""1570011""","Hurlbutt Elementary School","""1570111""",0,12,10,18,0,28,399,467
"Weston School District","""1570011""","Weston High School","""1576111""",0,26,15,25,0,11,698,775
"Weston School District","""1570011""","Weston Intermediate School","""1570211""",0,19,"*","*",0,22,494,551
"Weston School District","""1570011""","Weston Middle School","""1575111""","*",29,14,22,0,"*",542,617
"Westport School District","""1580011""","Bedford Middle School","""1585111""","*",56,19,45,0,"*",733,858
"Westport School District","""1580011""","Coleytown Elementary School","""1580311""",0,22,8,9,0,17,395,451
"Westport School District","""1580011""","Coleytown Middle School","""1585311""",0,25,"*",14,0,"*",481,533
"Westport School District","""1580011""","Green's Farms School","""1580411""",0,"*","*",27,0,33,359,446
"Westport School District","""1580011""","King's Highway Elementary School","""1580511""",0,32,9,21,0,16,420,498
"Westport School District","""1580011""","Long Lots School","""1580711""",0,35,"*","*",0,30,478,578
"Westport School District","""1580011""","Saugatuck Elementary School","""1580811""",0,18,"*","*",0,16,470,523
"Westport School District","""1580011""","Staples High School","""1586111""","*",90,41,80,0,"*",1614,1834
"Westport School District","""1580011""","Stepping Stones Preschool","""1588011""",0,6,"*","*",0,0,32,41
"Wethersfield School District","""1590011""","Alfred W. Hanmer School","""1590811""","*",16,24,36,"*",8,273,359
"Wethersfield School District","""1590011""","Charles Wright School","""1591011""","*",17,17,50,0,"*",212,307
"Wethersfield School District","""1590011""","Emerson-Williams School","""1590211""","*",17,"*",73,0,16,321,439
"Wethersfield School District","""1590011""","Highcrest School","""1591111""",0,17,13,57,0,16,325,428
"Wethersfield School District","""1590011""","Samuel B. Webb Elementary School","""1591211""",0,17,15,58,0,6,286,382
"Wethersfield School District","""1590011""","Silas Deane Middle School","""1595211""","*",24,22,87,0,"*",456,599
"Wethersfield School District","""1590011""","Wethersfield High School","""1596111""","*",63,50,191,0,"*",874,1187
"Willington School District","""1600011""","Center School","""1600111""",0,"*","*","*",0,6,175,193
"Willington School District","""1600011""","Hall Memorial School","""1605111""",0,"*","*",12,0,7,240,264
"Wilton School District","""1610011""","Middlebrook School","""1615211""","*",74,"*",23,0,14,936,1057
"Wilton School District","""1610011""","Cider Mill School","""1610711""",0,87,"*",31,"*",18,863,1018
"Wilton School District","""1610011""","Miller-Driscoll School","""1610511""",0,84,9,37,0,15,740,885
"Wilton School District","""1610011""","Wilton High School","""1616111""","*",89,17,32,"*",17,1160,1318
"Winchester School District","""1620011""","Batcheller Early Education Center","""1620411""","*","*","*",26,"*","*",182,220
"Winchester School District","""1620011""","Mary P. Hinsdale School","""1620211""",0,0,"*","*",0,0,206,232
"Winchester School District","""1620011""","Pearson Middle School","""1625111""",0,0,"*","*",0,0,154,165
"Winchester School District","""1620011""","WISE Academy","""1620111""",0,0,"*",0,0,0,"*",9
"Windham School District","""1630011""","Charles H. Barrows STEM Academy","""1630411""","*","*",6,116,0,11,162,300
"Windham School District","""1630011""","Early Headstart","""1638011""",0,0,0,"*",0,0,"*",22
"Windham School District","""1630011""","Natchaug School","""1630111""","*","*",21,248,0,9,63,344
"Windham School District","""1630011""","North Windham School","""1630311""","*","*",10,330,0,13,107,466
"Windham School District","""1630011""","W. B. Sweeney School","""1630611""","*","*",17,204,0,13,56,293
"Windham School District","""1630011""","Windham Center School","""1630511""","*",0,"*",189,0,9,98,303
"Windham School District","""1630011""","Windham Early Childhood Prospect Street","""1638311""",0,"*",8,176,0,"*",37,229
"Windham School District","""1630011""","Windham High School","""1636111""","*",9,35,414,0,"*",155,624
"Windham School District","""1630011""","Windham Middle School","""1635111""","*",7,41,460,0,"*",146,665
"Windsor Locks School District","""1650011""","North Street School","""1650111""",0,37,"*",68,"*",47,230,409
"Windsor Locks School District","""1650011""","South Elementary School","""1650411""",0,34,31,41,"*","*",260,379
"Windsor Locks School District","""1650011""","Windsor Locks High School","""1656111""","*",34,52,45,0,"*",382,523
"Windsor Locks School District","""1650011""","Windsor Locks Middle School","""1655111""",0,34,36,25,0,8,252,355
"Windsor School District","""1640011""","Clover Street School","""1640111""",0,16,120,41,"*","*",66,258
"Windsor School District","""1640011""","John F. Kennedy School","""1640811""",0,"*",180,77,"*",17,137,426
"Windsor School District","""1640011""","Oliver Ellsworth School","""1640911""","*",28,153,73,"*",38,155,451
"Windsor School District","""1640011""","Poquonock Elementary School","""1640511""",0,8,119,42,0,11,69,249
"Windsor School District","""1640011""","Sage Park Middle School","""1645311""",0,31,332,129,0,30,203,725
"Windsor School District","""1640011""","Windsor High School","""1646111""","*",44,580,157,0,"*",326,1140
"Wolcott School District","""1660011""","Alcott School","""1660611""",0,8,6,17,0,15,234,280
"Wolcott School District","""1660011""","Frisbie School","""1660211""",0,11,11,19,0,9,292,342
"Wolcott School District","""1660011""","Tyrrell Middle School","""1665111""",0,12,14,18,0,22,590,656
"Wolcott School District","""1660011""","Wakelee School","""1660511""","*","*",11,15,0,17,310,359
"Wolcott School District","""1660011""","Wolcott High School","""1666111""","*","*",14,43,0,22,752,846
"Woodbridge School District","""1670011""","Beecher Road School","""1670311""","*",109,28,36,"*",15,571,768
"Woodstock Academy District","""9030022""","Woodstock Academy","""9036122""","*",102,"*",29,0,17,878,1033
"Woodstock School District","""1690011""","Woodstock Elementary School","""1690211""",0,"*","*",13,0,20,433,473
"Woodstock School District","""1690011""","Woodstock Middle School","""1695111""",0,6,0,14,0,10,396,426

