"Student Counts by School and Grade"
"All Districts, All Schools"
"2016-17"

"",,,,"Grade",,,,,,,,,,,,,,
"District","District Code","School","School Code","Pre-Kindergarten","Kindergarten","Grade 1","Grade 2","Grade 3","Grade 4","Grade 5","Grade 6","Grade 7","Grade 8","Grade 9","Grade 10","Grade 11","Grade 12","Total"
"New Britain School District","""0890011""","Brook Side School","""0899111""",0,0,0,0,0,0,0,0,"*",11,21,12,"*","*",54
"New Britain School District","""0890011""","New Britain High School","""0896111""",0,0,0,0,0,0,0,0,0,0,719,554,472,453,2198
"New Britain School District","""0890011""","Satellite Careers Academy","""0899511""",0,0,0,0,0,0,0,0,0,0,0,14,55,88,157
"New Britain School District","""0890011""","CLIMB","""0899411""",0,0,0,0,0,0,0,0,0,0,0,0,0,22,22
"New Canaan School District","""0900011""","West School","""0900311""",35,74,92,109,97,117,0,0,0,0,0,0,0,0,524
"New Canaan School District","""0900011""","East School","""0900411""",0,103,102,117,100,125,0,0,0,0,0,0,0,0,547
"New Canaan School District","""0900011""","South School","""0900211""",0,96,105,112,118,114,0,0,0,0,0,0,0,0,545
"New Canaan School District","""0900011""","Saxe Middle School","""0905111""",0,0,0,0,0,0,331,351,303,374,0,0,0,0,1359
"New Canaan School District","""0900011""","New Canaan High School","""0906111""",0,0,0,0,0,0,0,0,0,0,312,314,308,332,1266
"New Fairfield School District","""0910011""","Consolidated School","""0910111""",77,136,152,137,0,0,0,0,0,0,0,0,0,0,502
"New Fairfield School District","""0910011""","Meeting House Hill School","""0910211""",0,0,0,0,152,164,172,0,0,0,0,0,0,0,488
"New Fairfield School District","""0910011""","New Fairfield Middle School","""0915211""",0,0,0,0,0,0,0,152,189,199,0,0,0,0,540
"New Fairfield School District","""0910011""","New Fairfield High School","""0916111""",0,0,0,0,0,0,0,0,0,0,188,226,209,221,844
"New Fairfield School District","""0910011""","Alternative Learning Center","""0910311""",0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
"New Hartford School District","""0920011""","New Hartford Elementary School","""0920211""",17,17,17,15,0,0,0,0,0,0,0,0,0,0,66
"New Hartford School District","""0920011""","Bakerville Consolidated School","""0920111""",0,24,43,32,0,0,0,0,0,0,0,0,0,0,99
"New Hartford School District","""0920011""","Ann Antolini School","""0920311""",0,0,0,0,60,77,71,70,0,0,0,0,0,0,278
"New Haven School District","""0930011""","Edgewood School","""0931211""","*",48,47,50,52,51,48,44,"*",48,0,0,0,0,427
"New Haven School District","""0930011""","Nathan Hale School","""0931411""",62,78,48,47,50,52,53,56,54,50,0,0,0,0,550
"New Haven School District","""0930011""","Augusta Lewis Troup School","""0931511""",18,47,48,47,63,43,53,51,49,52,0,0,0,0,471
"New Haven School District","""0930011""","Barnard Environmental Magnet School","""0930211""",58,49,60,50,74,50,75,42,59,45,0,0,0,0,562
"New Haven School District","""0930011""","Beecher School","""0930311""",74,50,42,50,47,53,48,48,46,45,0,0,0,0,503
"New Haven School District","""0930011""","Benjamin Jepson Head Start","""0933411""",12,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"New Haven School District","""0930011""","Benjamin Jepson Magnet School","""0931811""",59,56,49,51,52,52,52,53,46,45,0,0,0,0,515
"New Haven School District","""0930011""","Bishop Woods Architecture and Design Magnet School","""0934311""",36,51,48,50,53,53,47,53,50,52,0,0,0,0,493
"New Haven School District","""0930011""","Brennan Rogers School","""0932111""",36,71,63,58,69,62,63,46,39,35,0,0,0,0,542
"New Haven School District","""0930011""","Celentano BioTech, Health and Medical Magnet School","""0934811""",39,39,43,40,40,34,42,37,36,39,0,0,0,0,389
"New Haven School District","""0930011""","Columbus Family Academy","""0934111""",35,52,52,49,51,50,54,51,41,52,0,0,0,0,487
"New Haven School District","""0930011""","Conte/West Hills Magnet School","""0933111""",36,68,70,63,65,74,79,64,63,63,0,0,0,0,645
"New Haven School District","""0930011""","Davis 21st Century Magnet Elementary School","""0930911""",61,47,50,52,54,54,55,47,46,45,0,0,0,0,511
"New Haven School District","""0930011""","Dr. Reginald Mayo Early Learning Center","""0932711""",458,0,0,0,0,0,0,0,0,0,0,0,0,0,458
"New Haven School District","""0930011""","East Rock Community Magnet School","""0934611""",59,46,48,49,44,47,50,50,46,51,0,0,0,0,490
"New Haven School District","""0930011""","East Rock Self Contained MD","""0937511""","*","*","*","*","*","*","*","*",6,"*",0,0,0,0,29
"New Haven School District","""0930011""","Fair Haven School","""0931611""",31,96,92,82,89,97,96,92,97,102,0,0,0,0,874
"New Haven School District","""0930011""","Headstart","""0938011""",220,0,0,0,0,0,0,0,0,0,0,0,0,0,220
"New Haven School District","""0930011""","Helene Grant HeadStart","""0938311""",36,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"New Haven School District","""0930011""","Hill Central Music Academy","""0930711""",39,43,50,53,48,53,54,48,52,47,0,0,0,0,487
"New Haven School District","""0930011""","John C. Daniels","""0931311""",81,52,47,64,46,47,53,46,45,44,0,0,0,0,525
"New Haven School District","""0930011""","John S. Martinez Sea and Sky STEM School","""0930811""",39,53,52,53,54,53,79,52,50,52,0,0,0,0,537
"New Haven School District","""0930011""","King/Robinson Magnet School","""0933011""",57,67,40,58,55,67,47,47,46,52,0,0,0,0,536
"New Haven School District","""0930011""","Lincoln-Bassett School","""0932011""",38,64,57,47,51,47,48,30,0,0,0,0,0,0,382
"New Haven School District","""0930011""","Mauro-Sheridan Magnet School","""0931911""",58,51,47,68,69,53,51,49,44,47,0,0,0,0,537
"New Haven School District","""0930011""","Ross/Woodward School","""0931011""",60,72,74,70,73,72,72,71,60,65,0,0,0,0,689
"New Haven School District","""0930011""","Truman School","""0932911""",41,49,52,52,52,64,62,64,52,45,0,0,0,0,533
"New Haven School District","""0930011""","West Rock Authors Academy","""0934911""",17,38,34,49,31,40,0,0,0,0,0,0,0,0,209
"New Haven School District","""0930011""","Wexler/Grant Community School","""0933211""",25,50,49,46,46,48,52,43,33,43,0,0,0,0,435
"New Haven School District","""0930011""","Brennan Rogers Self Contained Autism","""0937211""",0,"*","*","*",0,"*","*","*","*","*",0,0,0,0,21
"New Haven School District","""0930011""","Celentano Self Contained ID","""0937411""",0,"*","*",0,"*","*","*","*",0,"*",0,0,0,0,11
"New Haven School District","""0930011""","Clinton Avenue School","""0930611""",0,64,59,63,63,62,57,50,52,48,0,0,0,0,518
"New Haven School District","""0930011""","Quinnipiac Real World Math STEM School","""0933511""",0,52,47,41,74,79,37,0,0,0,0,0,0,0,330
"New Haven School District","""0930011""","Roberto Clemente Leadership Academy for Global Awareness","""0934211""",0,46,52,64,45,49,53,43,69,59,0,0,0,0,480
"New Haven School District","""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","""0932811""",0,65,71,55,71,82,0,0,0,0,0,0,0,0,344
"New Haven School District","""0930011""","Strong Self Contained Autism","""0937611""",0,"*","*","*",6,"*",0,0,0,0,0,0,0,0,21
"New Haven School District","""0930011""","West Rock Self Contained Autism","""0938411""",0,"*","*","*","*",0,0,0,0,0,0,0,0,0,11
"New Haven School District","""0930011""","Worthington Hooker School","""0933811""",0,52,52,47,53,53,51,50,38,48,0,0,0,0,444
"New Haven School District","""0930011""","Bishop Woods Self Contained Autism","""0937911""",0,0,"*","*",0,0,"*","*","*",0,0,0,0,0,11
"New Haven School District","""0930011""","Clinton Self Contained ID","""0937811""",0,0,"*","*","*",0,"*","*","*",0,0,0,0,0,10
"New Haven School District","""0930011""","Nathan Hale Self Contained ID","""0937711""",0,0,"*","*","*","*","*",0,0,0,0,0,0,0,10
"New Haven School District","""0930011""","Wexler Grant Self Contained","""0938611""",0,0,"*",0,"*","*",0,0,0,0,0,0,0,0,"*"
"New Haven School District","""0930011""","Betsy Ross Arts Magnet School","""0935511""",0,0,0,0,0,0,100,119,116,113,0,0,0,0,448
"New Haven School District","""0930011""","Fair Haven Self Contained ID","""0938711""",0,0,0,0,0,0,"*",0,0,"*",0,0,0,0,"*"
"New Haven School District","""0930011""","Domus Academy","""0935611""",0,0,0,0,0,0,0,"*","*",13,0,0,0,0,29
"New Haven School District","""0930011""","Engineering - Science University Magnet School","""0931711""",0,0,0,0,0,0,0,81,93,98,88,87,85,69,601
"New Haven School District","""0930011""","Cooperative High School","""0936411""",0,0,0,0,0,0,0,0,0,0,196,140,155,153,644
"New Haven School District","""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","""0936811""",0,0,0,0,0,0,0,0,0,0,80,60,48,34,222
"New Haven School District","""0930011""","High School In The Community","""0936611""",0,0,0,0,0,0,0,0,0,0,69,78,64,40,251
"New Haven School District","""0930011""","Hill Regional Career High School","""0936311""",0,0,0,0,0,0,0,0,0,0,179,186,143,140,648
"New Haven School District","""0930011""","James Hillhouse High School","""0936211""",0,0,0,0,0,0,0,0,0,0,255,198,243,217,913
"New Haven School District","""0930011""","Metropolitan Business Academy","""0936011""",0,0,0,0,0,0,0,0,0,0,114,114,93,86,407
"New Haven School District","""0930011""","New Haven Academy","""0937011""",0,0,0,0,0,0,0,0,0,0,97,69,64,58,288
"New Haven School District","""0930011""","New Horizons High School","""0932211""",0,0,0,0,0,0,0,0,0,0,37,33,15,8,93
"New Haven School District","""0930011""","New Light High School","""0932611""",0,0,0,0,0,0,0,0,0,0,"*","*",23,27,64
"New Haven School District","""0930011""","Riverside Education Academy","""0939111""",0,0,0,0,0,0,0,0,0,0,21,23,22,20,86
"New Haven School District","""0930011""","Sound School","""0936711""",0,0,0,0,0,0,0,0,0,0,88,83,85,77,333
"New Haven School District","""0930011""","Wilbur Cross High School","""0936111""",0,0,0,0,0,0,0,0,0,0,398,395,342,353,1488
"New Haven School District","""0930011""","Wilbur Cross Self Contained MD","""0938511""",0,0,0,0,0,0,0,0,0,0,"*","*","*",14,21
"New Haven School District","""0930011""","Off-Campus Classroom Program (OCC)","""0937311""",0,0,0,0,0,0,0,0,0,0,0,0,0,45,45
"New London School District","""0950011""","Harbor","""0950611""",29,57,70,46,8,14,0,0,0,0,0,0,0,0,224
"New London School District","""0950011""","Pre-Kindergarten at Winthrop","""0950711""","*",0,0,0,0,0,0,0,0,0,0,0,0,0,"*"
"New London School District","""0950011""","Jennings School","""0950311""",0,67,77,88,114,94,94,0,0,0,0,0,0,0,534
"New London School District","""0950011""","Nathan Hale Arts Magnet School","""0950911""",0,82,71,100,87,103,80,0,0,0,0,0,0,0,523
"New London School District","""0950011""","Winthrop STEM Elementary Magnet School","""0950811""",0,84,85,106,96,101,88,0,0,0,0,0,0,0,560
"New London School District","""0950011""","Bennie Dover Jackson Middle School","""0955111""",0,0,0,0,0,0,24,122,124,146,0,0,0,0,416
"New London School District","""0950011""","New London Visual and Performing Arts Magnet School","""0951411""",0,0,0,0,0,0,0,62,43,0,0,0,0,0,105
"New London School District","""0950011""","Science and Technology Magnet School of Southeastern Connecticut","""0951311""",0,0,0,0,0,0,0,71,58,49,110,85,98,88,559
"New London School District","""0950011""","New London High School","""0956111""",0,0,0,0,0,0,0,0,0,0,181,160,136,108,585
"New Milford School District","""0960011""","Hill And Plain School","""0960511""",52,139,115,139,0,0,0,0,0,0,0,0,0,0,445
"New Milford School District","""0960011""","Northville Elementary School","""0960811""",54,134,127,132,0,0,0,0,0,0,0,0,0,0,447
"New Milford School District","""0960011""","Sarah Noble Intermediate School","""0960911""",0,0,0,0,278,308,317,0,0,0,0,0,0,0,903
"New Milford School District","""0960011""","Schaghticoke Middle School","""0965211""",0,0,0,0,0,0,0,344,342,339,0,0,0,0,1025
"New Milford School District","""0960011""","New Milford High School","""0966111""",0,0,0,0,0,0,0,0,0,0,365,342,361,298,1366
"New Milford School District","""0960011""","Litchfield Hills Transition Center","""0969011""",0,0,0,0,0,0,0,0,0,0,0,0,0,19,19
"Newington School District","""0940011""","Anna Reynolds School","""0940611""",29,81,90,78,97,105,0,0,0,0,0,0,0,0,480
"Newington School District","""0940011""","Elizabeth Green School","""0940211""",7,54,57,58,61,59,0,0,0,0,0,0,0,0,296
"Newington School District","""0940011""","John Paterson School","""0940811""",16,60,61,75,82,77,0,0,0,0,0,0,0,0,371
"Newington School District","""0940011""","Ruth Chaffee School","""0940711""","*",71,66,67,"*",80,0,0,0,0,0,0,0,0,347
"Newington School District","""0940011""","John Wallace Middle School","""0945311""",0,0,0,0,0,0,166,172,174,176,0,0,0,0,688
"Newington School District","""0940011""","Martin Kellogg Middle School","""0945111""",0,0,0,0,0,0,146,149,148,156,0,0,0,0,599
"Newington School District","""0940011""","Newington High School","""0946111""",0,0,0,0,0,0,0,0,0,0,328,318,296,327,1269
"Newington School District","""3480015""","SAGE","""3480415""",0,0,0,0,0,0,0,0,0,"*",0,"*",0,0,"*"
"Newtown School District","""0970011""","Newtown Preschool","""0978011""",60,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"Newtown School District","""0970011""","Hawley Elementary School","""0970111""",0,50,62,57,66,65,0,0,0,0,0,0,0,0,300
"Newtown School District","""0970011""","Head O'Meadow Elementary School","""0970411""",0,42,59,49,46,77,0,0,0,0,0,0,0,0,273
"Newtown School District","""0970011""","Middle Gate Elementary School","""0970311""",0,71,70,79,64,81,0,0,0,0,0,0,0,0,365
"Newtown School District","""0970011""","Sandy Hook Elementary School","""0970211""",0,63,69,67,88,69,0,0,0,0,0,0,0,0,356
"Newtown School District","""0970011""","Reed Intermediate School","""0970511""",0,0,0,0,0,0,317,342,0,0,0,0,0,0,659
"Newtown School District","""0970011""","Newtown Middle School","""0975111""",0,0,0,0,0,0,0,0,358,392,0,0,0,0,750
"Newtown School District","""0970011""","Newtown High School","""0976111""",0,0,0,0,0,0,0,0,0,0,426,399,427,432,1684
"Norfolk School District","""0980011""","Botelle Elementary School","""0980111""",7,14,14,14,13,13,15,12,0,0,0,0,0,0,102
"North Branford School District","""0990011""","Jerome Harrison School","""0990411""",20,119,122,140,0,0,0,0,0,0,0,0,0,0,401
"North Branford School District","""0990011""","Totoket Valley Elementary School","""0990611""",0,0,0,0,134,117,140,0,0,0,0,0,0,0,391
"North Branford School District","""0990011""","North Branford Intermediate School","""0995111""",0,0,0,0,0,0,0,143,137,182,0,0,0,0,462
"North Branford School District","""0990011""","North Branford High School","""0996111""",0,0,0,0,0,0,0,0,0,0,137,136,147,157,577
"North Branford School District","""0990011""","School to Work Program","""0999011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"North Canaan School District","""1000011""","North Canaan Elementary School","""1000111""",16,42,25,21,29,41,19,25,32,28,0,0,0,0,278
"North Haven School District","""1010011""","Green Acres Elementary School","""1010711""",39,61,48,61,50,57,53,0,0,0,0,0,0,0,369
"North Haven School District","""1010011""","Clintonville Elementary School","""1010811""",0,58,46,45,49,73,47,0,0,0,0,0,0,0,318
"North Haven School District","""1010011""","Montowese Elementary School","""1010211""",0,45,36,31,52,63,49,0,0,0,0,0,0,0,276
"North Haven School District","""1010011""","Ridge Road Elementary School","""1010311""",0,54,60,79,70,70,72,0,0,0,0,0,0,0,405
"North Haven School District","""1010011""","North Haven Middle School","""1015211""",0,0,0,0,0,0,0,232,276,238,0,0,0,0,746
"North Haven School District","""1010011""","North Haven High School","""1016111""",0,0,0,0,0,0,0,0,0,0,269,253,243,250,1015
"North Haven School District","""1010011""","North Haven Transition Partnership","""1010111""",0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"North Stonington School District","""1020011""","North Stonington Elementary School","""1020111""",39,49,57,59,57,62,48,0,0,0,0,0,0,0,371
"North Stonington School District","""1020011""","Wheeler High School","""1026111""",0,0,0,0,0,0,0,53,61,59,46,41,41,58,359
"Norwalk School District","""1030011""","Brookside Elementary School","""1030211""",37,61,65,82,65,65,81,0,0,0,0,0,0,0,456
"Norwalk School District","""1030011""","Fox Run Elementary School","""1032011""",32,81,71,62,72,54,74,0,0,0,0,0,0,0,446
"Norwalk School District","""1030011""","Naramake Elementary School","""1032111""",10,57,68,59,63,72,77,0,0,0,0,0,0,0,406
"Norwalk School District","""1030011""","Norwalk Early Childhood Center","""1030111""",171,0,0,0,0,0,0,0,0,0,0,0,0,0,171
"Norwalk School District","""1030011""","Tracey School","""1031411""",15,62,59,53,65,72,61,0,0,0,0,0,0,0,387
"Norwalk School District","""1030011""","Columbus Magnet School","""1030311""",0,42,66,63,66,62,43,0,0,0,0,0,0,0,342
"Norwalk School District","""1030011""","Cranbury Elementary School","""1030411""",0,83,77,75,72,72,69,0,0,0,0,0,0,0,448
"Norwalk School District","""1030011""","Jefferson Magnet School","""1030711""",0,90,100,98,100,96,110,0,0,0,0,0,0,0,594
"Norwalk School District","""1030011""","Kendall Elementary School","""1030811""",0,74,89,78,101,97,98,0,0,0,0,0,0,0,537
"Norwalk School District","""1030011""","Marvin Elementary School","""1032211""",0,61,73,82,64,79,88,0,0,0,0,0,0,0,447
"Norwalk School District","""1030011""","Rowayton School","""1031311""",0,67,81,80,65,79,53,0,0,0,0,0,0,0,425
"Norwalk School District","""1030011""","Silvermine Elementary School","""1032311""",0,84,74,80,75,82,77,0,0,0,0,0,0,0,472
"Norwalk School District","""1030011""","Wolfpit School","""1032411""",0,63,42,58,55,58,47,0,0,0,0,0,0,0,323
"Norwalk School District","""1030011""","Nathan Hale Middle School","""1035211""",0,0,0,0,0,0,0,194,242,221,0,0,0,0,657
"Norwalk School District","""1030011""","Ponus Ridge Middle School","""1035311""",0,0,0,0,0,0,0,248,215,229,0,0,0,0,692
"Norwalk School District","""1030011""","Roton Middle School","""1035511""",0,0,0,0,0,0,0,147,163,175,0,0,0,0,485
"Norwalk School District","""1030011""","West Rocks Middle School","""1035411""",0,0,0,0,0,0,0,222,241,225,0,0,0,0,688
"Norwalk School District","""1030011""","Brien McMahon High School","""1036211""",0,0,0,0,0,0,0,0,0,0,381,367,356,377,1481
"Norwalk School District","""1030011""","Center for Global Studies","""1030511""",0,0,0,0,0,0,0,0,0,0,71,76,82,61,290
"Norwalk School District","""1030011""","Norwalk High School","""1036111""",0,0,0,0,0,0,0,0,0,0,418,422,416,360,1616
"Norwalk School District","""1030011""","Norwalk Pathways Academy at Briggs","""1036311""",0,0,0,0,0,0,0,0,0,0,"*",17,"*",19,49
"Norwich School District","""1040011""","Bishop School Early Learning Center","""1040111""",204,0,0,0,0,0,0,0,0,0,0,0,0,0,204
"Norwich School District","""1040011""","Case Street Early Learning Center at DTZ","""1040211""",60,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"Norwich School District","""1040011""","Thomas W. Mahan School","""1041711""",21,41,37,39,41,41,53,0,0,0,0,0,0,0,273
"Norwich School District","""1040011""","ABA Autism Program","""1040411""",0,7,6,0,"*","*","*",0,0,0,0,0,0,0,20
"Norwich School District","""1040011""","IRS Program at Moriarty","""1040911""",0,"*","*","*",0,0,0,0,0,0,0,0,0,0,"*"
"Norwich School District","""1040011""","John B. Stanton Network School","""1041411""",0,68,57,49,60,50,47,0,0,0,0,0,0,0,331
"Norwich School District","""1040011""","Moriarty Magnet School","""1042011""",0,64,66,61,70,71,74,0,0,0,0,0,0,0,406
"Norwich School District","""1040011""","Samuel Huntington School","""1040811""",0,60,54,60,54,63,64,0,0,0,0,0,0,0,355
"Norwich School District","""1040011""","Special Needs Program","""1040511""",0,"*","*","*","*","*","*",0,0,0,0,0,0,0,13
"Norwich School District","""1040011""","Uncas Network School","""1041911""",0,58,49,32,30,41,32,0,0,0,0,0,0,0,242
"Norwich School District","""1040011""","Veterans' Memorial School","""1041811""",0,50,53,43,49,63,57,0,0,0,0,0,0,0,315
"Norwich School District","""1040011""","Wequonnoc Magnet School","""1041511""",0,42,42,47,48,37,43,0,0,0,0,0,0,0,259
"Norwich School District","""1040011""","ABA Program @ Kelly","""1041111""",0,0,0,0,0,0,0,"*","*","*",0,0,0,0,6
"Norwich School District","""1040011""","Teachers' Memorial Middle School","""1045211""",0,0,0,0,0,0,0,331,0,0,0,0,0,0,331
"Norwich School District","""1040011""","Kelly Middle School","""1045111""",0,0,0,0,0,0,0,0,336,364,0,0,0,0,700
"Norwich School District","""1040011""","Virtual Learning Academy","""1049211""",0,0,0,0,0,0,0,0,0,"*",0,"*","*","*",9
"Norwich School District","""1040011""","Transition Academy","""1041011""",0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
"Old Saybrook School District","""1060011""","Kathleen E. Goodwin School","""1060211""",51,70,69,102,71,0,0,0,0,0,0,0,0,0,363
"Old Saybrook School District","""1060011""","Old Saybrook Middle School","""1065211""",0,0,0,0,0,88,101,91,107,110,0,0,0,0,497
"Old Saybrook School District","""1060011""","Old Saybrook Senior High School","""1066111""",0,0,0,0,0,0,0,0,"*",0,125,111,113,"*",451
"Orange School District","""1070011""","Mary L. Tracy School","""1070211""",37,157,0,0,0,0,0,0,0,0,0,0,0,0,194
"Orange School District","""1070011""","Peck Place School","""1070511""",0,0,47,58,47,65,63,65,0,0,0,0,0,0,345
"Orange School District","""1070011""","Race Brook School","""1070311""",0,0,57,51,56,62,58,59,0,0,0,0,0,0,343
"Orange School District","""1070011""","Turkey Hill School","""1070411""",0,0,42,48,43,51,53,46,0,0,0,0,0,0,283
"Oxford School District","""1080011""","Quaker Farms School","""1080311""",22,121,135,115,0,0,0,0,0,0,0,0,0,0,393
"Oxford School District","""1080011""","Oxford Center School","""1080111""",0,0,0,0,127,152,157,0,0,0,0,0,0,0,436
"Oxford School District","""1080011""","Great Oak School","""1085111""",0,0,0,0,0,0,0,172,162,162,0,0,0,0,496
"Oxford School District","""1080011""","Alternative Education","""1080411""",0,0,0,0,0,0,0,0,0,0,"*","*","*",6,14
"Oxford School District","""1080011""","Oxford High School","""1086011""",0,0,0,0,0,0,0,0,0,0,142,154,135,168,599
"Plainfield School District","""1090011""","Early Childhood Center","""1098011""",20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Plainfield School District","""1090011""","Shepard Hill Elementary School","""1090411""",117,74,76,68,90,0,0,0,0,0,0,0,0,0,425
"Plainfield School District","""1090011""","Moosup Elementary School","""1090111""",0,75,73,81,80,0,0,0,0,0,0,0,0,0,309
"Plainfield School District","""1090011""","Plainfield Memorial School","""1090311""",0,0,0,0,0,173,171,0,0,0,0,0,0,0,344
"Plainfield School District","""1090011""","Plainfield Central School","""1095111""",0,0,0,0,0,0,0,161,161,184,0,0,0,0,506
"Plainfield School District","""1090011""","Plainfield High School","""1096111""",0,0,0,0,0,0,0,0,0,0,152,162,167,188,669
"Plainville School District","""1100011""","Frank T. Wheeler School","""1100411""",24,49,46,48,53,36,43,0,0,0,0,0,0,0,299
"Plainville School District","""1100011""","Linden Street School","""1100211""",44,62,69,54,57,60,68,0,0,0,0,0,0,0,414
"Plainville School District","""1100011""","Louis Toffolon School","""1100511""",23,67,53,50,66,68,59,0,0,0,0,0,0,0,386
"Plainville School District","""1100011""","Middle School of Plainville","""1105211""",0,0,0,0,0,0,0,176,188,184,0,0,0,0,548
"Plainville School District","""1100011""","Plainville High School","""1106111""",0,0,0,0,0,0,0,0,0,0,183,176,164,177,700
"Plymouth School District","""1110011""","Plymouth Center School","""1110211""",55,27,38,38,52,45,58,0,0,0,0,0,0,0,313
"Plymouth School District","""1110011""","Harry S. Fisher Elementary School","""1110411""",0,56,52,48,63,49,73,0,0,0,0,0,0,0,341
"Plymouth School District","""1110011""","Eli Terry Jr. Middle School","""1115111""",0,0,0,0,0,0,0,108,110,120,0,0,0,0,338
"Plymouth School District","""1110011""","Terryville High School","""1116111""",0,0,0,0,0,0,0,0,0,0,108,127,135,123,493
"Pomfret School District","""1120011""","Pomfret Community School","""1120111""",20,25,44,32,32,41,36,53,49,43,0,0,0,0,375
"Portland School District","""1130011""","Valley View School","""1130211""",32,99,103,0,0,0,0,0,0,0,0,0,0,0,234
"Portland School District","""1130011""","Gildersleeve School","""1130411""",0,0,0,88,99,108,0,0,0,0,0,0,0,0,295
"Portland School District","""1130011""","Brownstone Intermediate School","""1130511""",0,0,0,0,0,0,97,112,0,0,0,0,0,0,209
"Portland School District","""1130011""","Portland Middle School","""1135111""",0,0,0,0,0,0,0,0,109,107,0,0,0,0,216
"Portland School District","""1130011""","Portland High School","""1136111""",0,0,0,0,0,0,0,0,0,0,88,103,88,97,376
"Preston School District","""1140011""","Preston Veterans' Memorial School","""1140411""",39,31,41,39,48,47,42,0,0,0,0,0,0,0,287
"Preston School District","""1140011""","Preston Plains School","""1145111""",0,0,0,0,0,0,0,42,37,59,0,0,0,0,138
"Putnam School District","""1160011""","Putnam Elementary School","""1160311""",108,82,74,86,102,84,83,0,0,0,0,0,0,0,619
"Putnam School District","""1160011""","Putnam Middle School","""1165111""",0,0,0,0,0,0,0,95,83,90,0,0,0,0,268
"Putnam School District","""1160011""","Putnam High School","""1166111""",0,0,0,0,0,0,0,0,0,0,78,72,70,60,280
"Putnam School District","""1160011""","PALS - Putnam Alternative Learning System","""1160111""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*","*"
"Putnam School District","""1160011""","Helping Hands","""1169011""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Redding School District","""1170011""","Redding Elementary School","""1170111""",55,103,66,82,92,102,0,0,0,0,0,0,0,0,500
"Redding School District","""1170011""","John Read Middle School","""1175111""",0,0,0,0,0,0,92,102,123,119,0,0,0,0,436
"Regional School District 01","""2010012""","LEAPSS","""2010412""","*","*",0,"*",0,0,"*",0,0,0,0,0,0,0,"*"
"Regional School District 01","""2010012""","TOTAL","""2010212""",0,0,0,"*",0,0,"*",0,0,0,0,0,0,0,"*"
"Regional School District 01","""2010012""","SELC","""2010312""",0,0,0,0,0,0,0,"*",0,"*",0,0,0,0,"*"
"Regional School District 01","""2010012""","ALPSS","""2010512""",0,0,0,0,0,0,0,0,0,0,"*",0,0,"*","*"
"Regional School District 01","""2010012""","Housatonic Valley Regional High School","""2016112""",0,0,0,0,0,0,0,0,0,0,91,121,90,110,412
"Regional School District 06","""2060012""","Goshen Center School","""2060112""",40,18,17,26,18,29,21,25,0,0,0,0,0,0,194
"Regional School District 06","""2060012""","James Morris School","""2060212""",24,14,19,21,15,24,10,21,0,0,0,0,0,0,148
"Regional School District 06","""2060012""","Warren Elementary School","""2060312""",6,8,10,9,16,9,7,17,0,0,0,0,0,0,82
"Regional School District 06","""2060012""","Wamogo Regional High School","""2066112""",0,0,0,0,0,0,0,0,55,56,114,94,114,115,548
"Regional School District 10","""2100012""","Harwinton Consolidated School","""2100312""",19,62,59,59,80,93,0,0,0,0,0,0,0,0,372
"Regional School District 10","""2100012""","Lake Garda Elementary School","""2100212""",24,74,82,76,92,95,0,0,0,0,0,0,0,0,443
"Regional School District 10","""2100012""","Har-Bur Middle School","""2105112""",0,0,0,0,0,0,166,184,209,218,0,0,0,0,777
"Regional School District 10","""2100012""","Lewis S. Mills High School","""2106112""",0,0,0,0,0,0,0,0,0,0,168,195,201,196,760
"Regional School District 12","""2120012""","Washington Primary School","""2120412""",52,11,16,19,21,21,25,0,0,0,0,0,0,0,165
"Regional School District 12","""2120012""","Booth Free School","""2120212""",0,16,12,14,12,12,20,0,0,0,0,0,0,0,86
"Regional School District 12","""2120012""","The Burnham School","""2120112""",0,"*",8,"*",7,10,14,0,0,0,0,0,0,0,47
"Regional School District 12","""2120012""","Shepaug Valley School","""2120312""",0,0,0,0,0,0,0,45,51,61,71,67,64,50,409
"Regional School District 13","""2130012""","Frederick Brewster School","""2130112""",25,61,52,61,61,0,0,0,0,0,0,0,0,0,260
"Regional School District 13","""2130012""","John Lyman School","""2130512""",0,54,56,48,40,63,0,0,0,0,0,0,0,0,261
"Regional School District 13","""2130012""","Middlefield Memorial School","""2130412""",0,0,0,0,0,85,117,147,0,0,0,0,0,0,349
"Regional School District 13","""2130012""","Frank Ward Strong School","""2135112""",0,0,0,0,0,0,0,0,133,164,0,0,0,0,297
"Regional School District 13","""2130012""","Coginchaug Regional High School","""2136112""",0,0,0,0,0,0,0,0,0,0,135,146,125,141,547
