"Student Counts by School and Race"
"All Districts, All Schools"
"2015-16"

"",,,,"Race",,,,,,,
"Oxford School District","""1080011""","Great Oak School","""1085111""","*",10,"*",24,0,11,438,491
"Oxford School District","""1080011""","Oxford Center School","""1080111""","*",11,"*",32,0,7,417,472
"Oxford School District","""1080011""","Oxford High School","""1086011""",0,10,11,38,0,12,521,592
"Oxford School District","""1080011""","Quaker Farms School","""1080311""","*",8,"*",25,"*",11,345,392
"Park City Prep Charter School District","""2830013""","Park City Prep Charter School","""2835113""",0,"*",189,149,0,"*",19,360
"Path Academy District","""2930013""","Path Academy","""2930113""","*",0,"*",102,0,0,32,143
"Plainfield School District","""1090011""","Early Childhood Center","""1098011""",0,0,"*","*",0,"*",15,18
"Plainfield School District","""1090011""","Moosup Elementary School","""1090111""","*",10,9,14,"*","*",271,312
"Plainfield School District","""1090011""","Plainfield Central School","""1095111""","*",11,22,12,"*","*",478,532
"Plainfield School District","""1090011""","Plainfield High School","""1096111""",9,19,19,12,0,6,630,695
"Plainfield School District","""1090011""","Plainfield Memorial School","""1090311""","*","*",15,6,"*","*",296,326
"Plainfield School District","""1090011""","Shepard Hill Elementary School","""1090411""","*",8,21,25,"*","*",365,428
"Plainville School District","""1100011""","Frank T. Wheeler School","""1100411""","*","*",13,50,0,14,222,309
"Plainville School District","""1100011""","Linden Street School","""1100211""",0,13,16,92,0,16,286,423
"Plainville School District","""1100011""","Louis Toffolon School","""1100511""","*",11,18,51,"*",12,274,369
"Plainville School District","""1100011""","Middle School of Plainville","""1105211""","*","*",26,82,0,19,407,545
"Plainville School District","""1100011""","Plainville High School","""1106111""",0,12,45,104,0,30,553,744
"Plymouth School District","""1110011""","Eli Terry Jr. Middle School","""1115111""",0,"*","*",17,0,7,304,337
"Plymouth School District","""1110011""","Harry S. Fisher Elementary School","""1110411""","*",11,"*",31,0,9,321,377
"Plymouth School District","""1110011""","Plymouth Alternative High School","""1117111""",0,0,0,"*",0,0,"*","*"
"Plymouth School District","""1110011""","Plymouth Center School","""1110211""","*","*","*",26,0,"*",278,313
"Plymouth School District","""1110011""","Terryville High School","""1116111""","*","*",7,31,0,"*",429,476
"Pomfret School District","""1120011""","Pomfret Community School","""1120111""",0,13,6,11,0,7,363,400
"Portland School District","""1130011""","Brownstone Intermediate School","""1130511""",0,"*","*",22,0,9,180,219
"Portland School District","""1130011""","Gildersleeve School","""1130411""",0,"*","*",25,0,14,155,206
"Portland School District","""1130011""","Portland High School","""1136111""",0,8,10,31,0,10,325,384
"Portland School District","""1130011""","Portland Middle School","""1135111""","*","*","*",15,0,14,184,220
"Portland School District","""1130011""","Valley View School","""1130211""",0,"*","*",43,0,15,250,323
"Preston School District","""1140011""","Preston Plains School","""1145111""","*","*","*",6,0,"*",130,152
"Preston School District","""1140011""","Preston Veterans' Memorial School","""1140411""","*",6,10,23,"*",16,225,286
"Putnam School District","""1160011""","Helping Hands","""1169011""",0,0,0,0,0,"*","*","*"
"Putnam School District","""1160011""","PALS - Putnam Alternative Learning System","""1160111""",0,0,0,0,0,"*","*",9
"Putnam School District","""1160011""","Putnam Elementary School","""1160311""",0,"*",10,58,"*",34,507,617
"Putnam School District","""1160011""","Putnam High School","""1166111""","*","*",8,21,0,18,226,276
"Putnam School District","""1160011""","Putnam Middle School","""1165111""",0,"*","*",26,"*",7,235,272
"Redding School District","""1170011""","John Read Middle School","""1175111""",0,"*","*",24,0,31,404,473
"Redding School District","""1170011""","Redding Elementary School","""1170111""","*",15,6,29,"*",20,408,480
"Regional School District 01","""2010012""","Housatonic Valley Regional High School","""2016112""",0,7,9,24,0,10,380,430
"Regional School District 01","""2010012""","LEAPSS","""2010412""",0,0,0,0,0,0,"*","*"
"Regional School District 01","""2010012""","SELC","""2010312""",0,0,0,0,0,0,"*","*"
"Regional School District 01","""2010012""","TOTAL","""2010212""",0,0,0,0,0,0,"*","*"
"Regional School District 04","""2040012""","John Winthrop Middle School","""2045112""",0,"*","*",10,0,10,285,315
"Regional School District 04","""2040012""","Region 4 Transition Academy","""2040112""",0,0,0,"*",0,0,"*","*"
"Regional School District 04","""2040012""","Valley Regional High School","""2046112""","*",10,"*",43,0,10,526,600
"Regional School District 05","""2050012""","Amity Middle School: Bethany","""2055112""",0,50,15,"*","*",22,292,383
"Regional School District 05","""2050012""","Amity Middle School: Orange","""2055212""","*",51,7,"*",0,12,300,375
"Regional School District 05","""2050012""","Amity Regional High School","""2056112""","*",191,50,32,"*",21,1182,1486
"Regional School District 06","""2060012""","Early Childhood Learning Center","""2068112""",0,0,"*",0,0,"*",57,64
"Regional School District 06","""2060012""","Goshen Center School","""2060112""","*","*","*","*",0,"*",139,149
"Regional School District 06","""2060012""","James Morris School","""2060212""","*",0,"*",6,"*","*",104,116
"Regional School District 06","""2060012""","Wamogo Regional High School","""2066112""","*",6,9,18,"*",12,527,576
"Regional School District 06","""2060012""","Warren Elementary School","""2060312""",0,0,"*","*",0,"*",74,78
"Regional School District 07","""2070012""","AIM","""2079112""",0,0,0,0,0,0,9,9
"Regional School District 07","""2070012""","FLEX","""2079012""",0,0,0,0,0,0,"*","*"
"Regional School District 07","""2070012""","Links","""2079212""",0,"*","*","*",0,0,14,17
"Regional School District 07","""2070012""","Northwestern Regional High School","""2076112""","*","*","*",11,0,"*",699,719
"Regional School District 07","""2070012""","Northwestern Regional Middle School","""2075112""",0,"*","*","*",0,"*",305,315
"Regional School District 07","""2070012""","STEP","""2079312""",0,0,"*",0,0,0,"*",21
"Regional School District 08","""2080012""","RHAM High School","""2086112""",0,20,"*",18,0,"*",978,1023
"Regional School District 08","""2080012""","RHAM Middle School","""2085112""","*",10,7,9,0,"*",534,567
"Regional School District 09","""2090012""","Joel Barlow High School","""2096112""","*",36,8,56,"*",28,873,1008
"Regional School District 10","""2100012""","Har-Bur Middle School","""2105112""","*",13,6,23,"*","*",741,786
"Regional School District 10","""2100012""","Harwinton Consolidated School","""2100312""","*",7,6,6,0,"*",375,399
"Regional School District 10","""2100012""","Lake Garda Elementary School","""2100212""",0,14,"*",6,"*","*",416,442
"Regional School District 10","""2100012""","Lewis S. Mills High School","""2106112""",0,14,"*",36,"*","*",719,778
"Regional School District 11","""2110012""","Parish Hill High School","""2116112""",0,"*","*",24,"*",6,206,245
"Regional School District 12","""2120012""","Booth Free School","""2120212""",0,0,0,"*",0,"*",75,77
"Regional School District 12","""2120012""","Shepaug Valley School","""2120312""","*","*",8,30,"*","*",391,439
"Regional School District 12","""2120012""","The Burnham School","""2120112""",0,0,0,0,0,"*","*",53
"Regional School District 12","""2120012""","Washington Primary School","""2120412""",0,"*","*",18,"*","*",132,159
"Regional School District 13","""2130012""","Coginchaug Regional High School","""2136112""","*",10,"*",22,0,17,502,556
"Regional School District 13","""2130012""","Francis E. Korn School","""2130212""",0,"*",0,"*",0,10,127,143
"Regional School District 13","""2130012""","Frank Ward Strong School","""2135112""",0,"*","*",17,0,10,281,318
"Regional School District 13","""2130012""","Frederick Brewster School","""2130112""",0,"*","*",13,0,9,171,196
"Regional School District 13","""2130012""","John Lyman School","""2130512""",0,"*","*",10,0,8,214,238
"Regional School District 13","""2130012""","Middlefield Memorial School","""2130412""","*","*",0,13,0,8,240,266
"Regional School District 13","""2130012""","Middlesex Transition Academy","""2130312""",0,"*","*",0,0,"*",22,26
"Regional School District 14","""2140012""","Bethlehem Elementary School","""2140112""","*","*","*",6,0,"*",246,256
"Regional School District 14","""2140012""","Integrated Star Preschool Program","""2148012""","*","*",0,"*",0,0,45,48
"Regional School District 14","""2140012""","Mitchell Elementary School","""2140212""",0,17,"*",22,0,"*",321,365
"Regional School District 14","""2140012""","Nonnewaug Chiefs Alternative Program","""2140312""",0,0,0,0,0,0,"*","*"
"Regional School District 14","""2140012""","Nonnewaug High School","""2146112""",0,16,11,12,0,6,705,750
"Regional School District 14","""2140012""","Region 14 Transition Academy","""2140412""",0,0,"*",0,0,0,"*","*"
"Regional School District 14","""2140012""","Woodbury Middle School","""2145112""","*",6,"*",7,0,"*",322,339
"Regional School District 15","""2150012""","Gainfield Elementary School","""2150412""","*",24,10,15,"*","*",316,372
"Regional School District 15","""2150012""","Long Meadow Elementary School","""2150712""",0,34,7,21,0,13,442,517
"Regional School District 15","""2150012""","MIJ Program","""2150112""",0,0,0,0,0,0,15,15
"Regional School District 15","""2150012""","Memorial Middle School","""2155212""",0,29,8,21,0,6,382,446
"Regional School District 15","""2150012""","Middlebury Elementary School","""2150612""",0,9,"*",9,"*",10,293,329
"Regional School District 15","""2150012""","Pomperaug Regional High School","""2156212""","*",57,19,61,"*",6,1039,1185
"Regional School District 15","""2150012""","Pomperaug School","""2150512""","*",13,"*",23,0,9,300,353
"Regional School District 15","""2150012""","Rochambeau Middle School","""2155112""","*",37,6,22,"*",6,474,549
"Regional School District 16","""2160012""","Laurel Ledge School","""2160112""","*",7,12,30,"*","*",323,380
"Regional School District 16","""2160012""","Long River Middle School","""2165112""",0,7,21,35,"*","*",501,568
"Regional School District 16","""2160012""","Prospect Elementary School","""2160512""",0,"*",12,21,0,"*",571,616
"Regional School District 16","""2160012""","WRHS Alternative Education Program","""2160412""",0,0,0,"*",0,0,"*",10
"Regional School District 16","""2160012""","Woodland Regional High School","""2166012""",0,"*",14,30,0,"*",627,685
"Regional School District 17","""2170012""","Burr District Elementary School","""2170212""","*",7,"*",9,0,8,249,278
"Regional School District 17","""2170012""","Haddam Elementary School","""2170112""",0,6,"*",6,0,"*",203,220
"Regional School District 17","""2170012""","Haddam-Killingworth High School","""2176112""",0,17,7,"*",0,"*",587,618
"Regional School District 17","""2170012""","Haddam-Killingworth Middle School","""2175112""","*",14,10,"*",0,12,701,746
"Regional School District 17","""2170012""","Killingworth Elementary School","""2170312""",0,"*","*","*",0,11,236,256
"Regional School District 18","""2180012""","Center School","""2180312""",0,0,0,"*",0,"*",41,46
"Regional School District 18","""2180012""","Alternative Program","""2180412""",0,0,0,0,0,0,"*","*"
"Regional School District 18","""2180012""","Lyme Consolidated School","""2180112""",0,"*","*",13,0,10,174,204
"Regional School District 18","""2180012""","Lyme-Old Lyme High School","""2186112""","*",15,0,15,0,"*",423,460
"Regional School District 18","""2180012""","Lyme-Old Lyme Middle School","""2185112""",0,9,"*",13,0,"*",323,351
"Regional School District 18","""2180012""","Mile Creek School","""2180212""",0,11,"*",16,0,"*",231,266
"Regional School District 19","""2190012""","E. O. Smith High School","""2196112""","*",51,24,98,"*",18,957,1153
"Regional School District 19","""2190012""","E.O. Smith High School at the Depot Campus","""2190112""",0,0,"*","*",0,"*",23,28
"Regional School District 19","""2190012""","PM Panthers","""2190212""",0,0,"*","*",0,0,20,25
"Ridgefield School District","""1180011""","Alternative High School","""1188011""",0,"*","*",0,0,0,11,13
"Ridgefield School District","""1180011""","Barlow Mountain Elementary School","""1180811""",0,35,"*",24,0,"*",261,331
"Ridgefield School District","""1180011""","Branchville Elementary School","""1180611""","*",20,0,33,0,"*",319,384
"Ridgefield School District","""1180011""","District Program BMES","""1180111""",0,0,0,0,0,0,"*","*"
"Ridgefield School District","""1180011""","District Program ERMS","""1181011""",0,0,0,0,0,0,"*","*"
"Ridgefield School District","""1180011""","District Program RES","""1180711""",0,0,0,0,0,"*","*",9
"Ridgefield School District","""1180011""","District Program SES","""1180911""",0,0,0,0,0,0,"*","*"
"Ridgefield School District","""1180011""","East Ridge Middle School","""1185111""",0,48,"*",41,"*",15,649,757
"Ridgefield School District","""1180011""","Farmingville Elementary School","""1180411""","*",19,"*",27,0,10,273,331
"Ridgefield School District","""1180011""","Ridgebury Elementary School","""1180311""",0,34,"*",20,0,"*",271,342
"Ridgefield School District","""1180011""","Ridgefield 18-21 Transition Program","""1189011""",0,0,0,"*",0,0,"*",7
"Ridgefield School District","""1180011""","Ridgefield High School","""1186111""",0,82,"*",88,"*",20,1490,1693
"Ridgefield School District","""1180011""","Scotland Elementary School","""1180511""","*",16,"*",30,0,19,295,364
"Ridgefield School District","""1180011""","Scotts Ridge Middle School","""1185211""","*",35,"*",35,0,12,409,496
"Ridgefield School District","""1180011""","Veterans Park Elementary School","""1180211""",0,17,"*",21,"*",17,246,303
"Rocky Hill School District","""1190011""","Albert D. Griswold Middle School","""1195111""","*",117,21,65,0,"*",422,636
"Rocky Hill School District","""1190011""","Alternative Learning Program","""1190111""",0,0,0,"*",0,0,"*","*"
"Rocky Hill School District","""1190011""","Myrtle H. Stevens School","""1190411""",0,77,12,43,0,18,371,521
"Rocky Hill School District","""1190011""","Pathways","""1190311""",0,0,"*","*",0,"*","*",7
"Rocky Hill School District","""1190011""","Rocky Hill High School","""1196111""","*",56,27,77,0,"*",536,705
"Rocky Hill School District","""1190011""","West Hill School","""1190511""","*",354,"*",42,0,25,292,731
"Salem School District","""1210011""","Salem Elementary School","""1210111""","*",11,9,20,"*",7,323,376
"Salisbury School District","""1220011""","Salisbury Central School","""1220111""",0,"*","*",19,0,22,223,274
"Scotland School District","""1230011""","Scotland Elementary School","""1230111""",0,0,"*",15,0,"*",101,119
"Seymour School District","""1240011""","Bungay School","""1240111""",0,14,10,51,"*","*",368,448
"Seymour School District","""1240011""","Chatfield-LoPresti School","""1240211""","*","*",25,104,0,18,366,530
"Seymour School District","""1240011""","Seymour High School","""1246111""","*",20,24,66,0,"*",551,664
"Seymour School District","""1240011""","Seymour Middle School","""1245111""","*",20,23,56,0,"*",457,562
"Sharon School District","""1250011""","Sharon Center School","""1250111""",0,"*","*","*",0,6,146,160
"Shelton School District","""1260011""","Mohegan School","""1260911""",0,14,6,21,0,10,236,287
"Shelton School District","""1260011""","Alternative Learning Center 1","""1260211""",0,0,"*","*",0,"*","*",10
"Shelton School District","""1260011""","Booth Hill School","""1261011""",0,20,9,23,0,8,271,331
"Shelton School District","""1260011""","Elizabeth Shelton School","""1260511""","*",28,17,43,"*",15,327,433
"Shelton School District","""1260011""","Intermediate School","""1265111""","*",57,43,95,"*",31,638,868
"Shelton School District","""1260011""","Life Skills","""1260311""",0,"*","*","*",0,0,"*","*"
"Shelton School District","""1260011""","Long Hill School","""1260811""",0,36,27,86,0,15,242,406
"Shelton School District","""1260011""","Perry Hill Elementary School","""1261111""","*",48,"*",82,0,31,552,739
"Shelton School District","""1260011""","Pre-Kindergarten","""1260111""",0,6,"*",9,0,"*",40,59
"Shelton School District","""1260011""","Shelton High School","""1266111""","*",86,57,167,"*",17,1183,1513
"Shelton School District","""1260011""","Sunnyside School","""1260611""","*",21,21,41,0,"*",142,234
"Shelton School District","""1260011""","Transition Program","""1260711""",0,"*","*","*",0,0,16,21
"Sherman School District","""1270011""","Sherman School","""1270111""","*",9,"*","*",0,"*",310,333
"Side By Side Charter School District","""2700013""","Side By Side Charter School","""2700113""",0,"*",69,107,"*",13,37,236
"Simsbury School District","""1280011""","Central School","""1280111""",0,30,12,26,0,20,304,392
"Simsbury School District","""1280011""","Henry James Memorial School","""1285111""",0,41,36,58,0,9,566,710
"Simsbury School District","""1280011""","Latimer Lane School","""1280611""",0,24,21,34,0,12,280,371
"Simsbury School District","""1280011""","Simsbury High School","""1286111""",0,82,63,62,0,10,1206,1423
"Simsbury School District","""1280011""","Squadron Line School","""1280711""",0,39,36,44,"*","*",471,609
"Simsbury School District","""1280011""","Tariffville School","""1280311""",0,22,36,13,0,10,203,284
"Simsbury School District","""1280011""","Tootin' Hills School","""1280411""",0,27,16,33,0,9,285,370
"Somers School District","""1290011""","Aspire","""1290511""",0,0,"*",0,0,"*","*",7
"Somers School District","""1290011""","Mabelle B. Avery Middle School","""1295111""",0,"*",10,15,"*",8,321,359
"Somers School District","""1290011""","Somers Elementary School","""1290411""","*",8,6,22,0,"*",543,585
"Somers School District","""1290011""","Somers High School","""1296111""",0,9,11,19,0,8,431,478
"South Windsor School District","""1320011""","Pleasant Valley School","""1320211""",0,70,34,28,0,21,203,356
"South Windsor School District","""1320011""","Eli Terry School","""1320711""","*",53,"*",39,0,29,307,452
"South Windsor School District","""1320011""","Orchard Hill School","""1320611""",0,106,25,29,0,12,219,391
"South Windsor School District","""1320011""","Philip R. Smith School","""1320111""",0,82,9,17,"*","*",206,320
"South Windsor School District","""1320011""","Project Worth Young Adult Academy","""1329011""",0,"*","*","*",0,"*",6,11
"South Windsor School District","""1320011""","South Windsor High School","""1326211""","*",138,74,101,"*",38,961,1318
"South Windsor School District","""1320011""","Timothy Edwards School","""1325111""",0,158,63,74,"*","*",630,968
"South Windsor School District","""1320011""","Wapping Elementary School","""1320411""",0,62,24,34,0,19,173,312
"Southington School District","""1310011""","John F. Kennedy Middle School","""1315311""","*",33,18,51,"*",26,708,839
"Southington School District","""1310011""","Achieve","""1311711""",0,"*",0,"*",0,0,"*","*"
"Southington School District","""1310011""","Alta","""1310111""",0,0,"*","*",0,0,24,33
"Southington School District","""1310011""","Derynoski Elementary School","""1311511""","*",11,"*",40,0,12,523,600
"Southington School District","""1310011""","EASE","""1310511""",0,0,0,0,0,0,10,10
"Southington School District","""1310011""","Flanders Elementary School","""1311311""",0,17,10,38,"*","*",223,300
"Southington School District","""1310011""","Hatton Elementary School","""1310211""","*","*",6,21,0,15,310,357
"Southington School District","""1310011""","Joseph A. Depaolo Middle School","""1315111""",0,27,"*",51,"*",22,632,743
"Southington School District","""1310011""","Language Based Classroom at Hatton School","""1310411""",0,0,0,"*",0,"*",7,11
"Southington School District","""1310011""","Language Based Classroom, Multihandicapped","""1311811""",0,0,"*","*",0,0,9,11
"Southington School District","""1310011""","Plantsville Elementary School","""1310611""",0,7,8,31,0,9,233,288
"Southington School District","""1310011""","South End Elementary School","""1310711""","*",7,9,26,0,"*",185,232
"Southington School District","""1310011""","Southington High School","""1316211""","*",66,"*",132,0,46,1680,1967
"Southington School District","""1310011""","Southington Public Schools Preschool Program","""1312111""",0,0,0,"*",0,"*",15,20
"Southington School District","""1310011""","Southington Public Schools Preschool Program at Hatton School","""1312011""",0,"*","*",7,0,"*",57,72
"Southington School District","""1310011""","Strong Elementary School","""1310811""",0,"*","*",25,0,12,247,295
"Southington School District","""1310011""","Thalberg Elementary School","""1310911""","*",25,"*",23,0,13,358,429
"Southington School District","""1310011""","Therapeutic Educational Alternative Model (TEAM)","""1311611""",0,0,0,"*",0,0,"*",7
"Southington School District","""1310011""","Therapeutic Educational Setting (TEP)","""1311211""",0,0,"*",0,0,0,"*",11
"Southington School District","""1310011""","Urbin T. Kelley School","""1311411""",0,"*","*",12,0,14,282,319
"Sprague School District","""1330011""","Sayles School","""1330111""",6,"*","*",44,"*",37,266,360
"Stafford School District","""1340011""","Stafford Elementary School","""1340611""","*","*",10,23,0,11,423,471
"Stafford School District","""1340011""","Stafford High School","""1346111""",0,"*","*",21,"*","*",377,409
"Stafford School District","""1340011""","Stafford Middle School","""1345211""","*",11,"*",22,"*","*",289,331
"Stafford School District","""1340011""","Stafford Tutoring Program","""1340211""",0,0,0,"*",0,0,"*","*"
"Stafford School District","""1340011""","Staffordville School","""1340311""",0,"*","*",10,0,6,136,157
"Stafford School District","""1340011""","West Stafford School","""1340411""","*","*","*",11,0,"*",142,161
"Stamford Academy District","""2820013""","Stamford Academy","""2826013""",0,0,81,58,0,"*","*",150
"Stamford Charter School for Excellence District","""2960013""","Stamford Charter School for Excellence","""2960113""",0,"*",106,37,0,0,"*",164
"Stamford School District","""1350011""","Alternate Routes To Success","""1350411""",0,0,24,34,0,0,21,79
"Stamford School District","""1350011""","Apples PreK","""1350111""",0,16,22,47,"*","*",50,140
"Stamford School District","""1350011""","Cloonan School","""1355611""","*",26,144,217,0,"*",150,541
"Stamford School District","""1350011""","Davenport Ridge School","""1352011""",0,84,100,199,"*","*",242,638
"Stamford School District","""1350011""","Dolan School","""1355311""",0,"*",75,222,0,"*",158,497
"Stamford School District","""1350011""","Hart School","""1352211""",0,147,109,240,0,18,114,628
"Stamford School District","""1350011""","Individuals Achieving Independence","""1350211""",0,0,6,8,0,0,8,22
"Stamford School District","""1350011""","Julia A. Stark School","""1351211""",0,35,96,262,"*","*",213,611
"Stamford School District","""1350011""","K. T. Murphy School","""1350511""",0,112,57,271,"*","*",98,549
"Stamford School District","""1350011""","Newfield School","""1350611""",0,53,112,274,0,6,178,623
"Stamford School District","""1350011""","Northeast School","""1351811""",0,29,100,239,0,9,259,636
"Stamford School District","""1350011""","Preschool Team","""1358011""",0,"*","*",23,"*",0,28,57
"Stamford School District","""1350011""","Rippowam Middle School","""1355811""",0,80,154,305,"*","*",248,799
"Stamford School District","""1350011""","Rogers International School","""1350811""","*",46,83,316,0,"*",332,801
"Stamford School District","""1350011""","Roxbury School","""1350911""",0,36,125,272,0,11,174,618
"Stamford School District","""1350011""","Scofield Middle School","""1355711""",0,80,98,269,0,11,257,715
"Stamford School District","""1350011""","Springdale School","""1351111""","*",30,78,319,0,"*",208,651
"Stamford School District","""1350011""","Stamford High School","""1356111""",0,70,455,628,0,14,552,1719
"Stamford School District","""1350011""","Stillmeadow School","""1352111""",0,55,79,354,"*","*",186,698
"Stamford School District","""1350011""","The Academy of Information Technology","""1356411""",0,60,128,198,0,15,285,686
"Stamford School District","""1350011""","Toquam Magnet School","""1351911""","*",94,99,365,"*",11,134,706
"Stamford School District","""1350011""","Turn of River School","""1355511""",0,38,79,252,"*","*",200,584
"Stamford School District","""1350011""","Westhill High School","""1356311""","*",147,347,849,0,"*",741,2096
"Stamford School District","""1350011""","Westover School","""1351411""",0,112,214,226,0,24,190,766
"Sterling School District","""1360011""","Sterling Community School","""1360311""","*","*","*",20,0,17,398,447
"Stonington School District","""1370011""","Community Classroom","""1370811""",0,0,0,0,0,0,"*","*"
"Stonington School District","""1370011""","Deans Mill School","""1370511""","*",9,"*",14,"*",17,341,387
"Stonington School District","""1370011""","Mystic Middle School","""1375211""","*",13,"*",10,0,8,368,406
"Stonington School District","""1370011""","Pawcatuck Middle School","""1375111""","*",8,"*",18,0,6,231,269
"Stonington School District","""1370011""","Stonington BOE Pre-School","""1370111""",0,"*",0,0,0,"*",17,19
"Stonington School District","""1370011""","Stonington HS PreK","""1370211""",0,0,0,"*",0,0,"*",19
"Stonington School District","""1370011""","Stonington High School","""1376111""",8,23,14,16,0,16,636,713
"Stonington School District","""1370011""","West Broad Street School","""1370411""",0,0,0,"*",0,"*",135,148
"Stonington School District","""1370011""","West Vine Street School","""1370611""","*","*","*","*",0,12,165,189
"Stratford School District","""1380011""","Eli Whitney School","""1381311""",0,22,76,111,0,13,283,505
"Stratford School District","""1380011""","ABA Nichols","""1382511""",0,0,"*",0,0,0,"*","*"
"Stratford School District","""1380011""","ABA Second Hill Lane","""1380611""",0,"*","*",0,0,0,"*","*"
"Stratford School District","""1380011""","ABA Whitney","""1382411""",0,0,"*",0,0,0,"*","*"
"Stratford School District","""1380011""","ALPHA","""1380511""",0,0,13,19,0,"*","*",42
"Stratford School District","""1380011""","Bunnell High School","""1386211""","*",34,227,269,0,"*",492,1047
"Stratford School District","""1380011""","Chapel School","""1380311""",0,14,131,154,"*","*",209,518
"Stratford School District","""1380011""","DLC Whitney","""1382311""",0,0,"*",0,0,0,"*","*"
"Stratford School District","""1380011""","David Wooster Middle School","""1385211""","*",17,123,146,0,"*",254,548
"Stratford School District","""1380011""","Franklin STEPS K-2","""1382111""",0,0,"*","*",0,0,"*","*"
"Stratford School District","""1380011""","Franklin School","""1380411""",0,6,69,131,0,14,61,281
"Stratford School District","""1380011""","Harry B. Flood Middle School","""1385311""",0,21,130,157,0,9,243,560
"Stratford School District","""1380011""","High School STEPS 9-12","""1382011""",0,0,"*","*",0,0,"*",6
"Stratford School District","""1380011""","High School Sails","""1380711""",0,0,"*","*",0,"*",7,10
"Stratford School District","""1380011""","IPP Classroom - Johnson","""1381111""",0,0,"*","*",0,0,"*",6
"Stratford School District","""1380011""","Johnson House STEPS 3-6","""1381211""",0,0,"*","*",0,0,0,8
"Stratford School District","""1380011""","Lordship School","""1380811""",0,"*",60,78,0,"*",102,256
"Stratford School District","""1380011""","Middle School STEPS 7-8","""1381911""",0,0,"*",0,0,0,"*","*"
"Stratford School District","""1380011""","Middle School Sails","""1381811""",0,0,"*","*",0,"*","*","*"
"Stratford School District","""1380011""","Nichols School","""1380911""","*",15,84,142,0,"*",166,419
"Stratford School District","""1380011""","Second Hill Lane School","""1381011""","*",28,115,196,0,"*",254,618
"Stratford School District","""1380011""","Steps K-2 Nichols","""1382611""",0,0,"*",0,0,0,0,"*"
"Stratford School District","""1380011""","Stratford Academy - Johnson House","""1381511""",0,17,88,102,0,21,183,411
"Stratford School District","""1380011""","Stratford Academy - Victoria Soto School","""1382211""",0,12,69,79,"*","*",105,277
"Stratford School District","""1380011""","Stratford High School","""1386111""","*","*",243,233,0,34,414,947
"Stratford School District","""1380011""","Strive-Stratford","""1389011""","*",0,"*","*",0,0,"*",14
"Stratford School District","""1380011""","Wilcoxson School","""1381411""",0,14,57,76,0,12,182,341
"Suffield School District","""1390011""","A. Ward Spaulding School","""1390411""","*",24,31,26,0,"*",399,498
"Suffield School District","""1390011""","McAlister Intermediate School","""1390311""",0,16,22,29,0,6,393,466
"Suffield School District","""1390011""","Suffield High School","""1396111""","*",22,24,52,0,"*",722,828
"Suffield School District","""1390011""","Suffield Middle School","""1395111""","*",17,14,27,0,"*",494,561
"The Bridge Academy District","""2690013""","The Bridge Academy","""2696113""","*","*",162,102,"*","*","*",279
"The Gilbert School District","""9020022""","The Gilbert School","""9026122""","*",63,"*",58,0,20,402,553
"Thomaston School District","""1400011""","Black Rock School","""1400111""",0,"*","*",9,"*","*",250,269
"Thomaston School District","""1400011""","Thomaston Center School","""1400211""",0,"*","*",7,0,6,198,215
"Thomaston School District","""1400011""","Thomaston High School","""1406211""","*","*","*",10,0,9,384,410
"Thompson School District","""1410011""","District Autism Program","""1410211""",0,0,0,0,0,0,"*","*"
"Thompson School District","""1410011""","Mary R. Fisher Elementary School","""1410111""","*","*","*",22,0,16,345,387
"Thompson School District","""1410011""","Thompson Middle School","""1415111""",0,"*","*",12,0,10,303,333
"Thompson School District","""1410011""","Tourtellotte Memorial High School","""1416111""","*",0,"*",11,0,9,248,274
"Tolland School District","""1420011""","Birch Grove Primary School","""1420111""",0,13,13,20,0,6,477,529
"Tolland School District","""1420011""","TALC","""1420311""",0,0,0,"*",0,"*",9,11
"Tolland School District","""1420011""","Tolland High School","""1426111""","*",24,"*",16,0,0,770,828
"Tolland School District","""1420011""","Tolland Intermediate School","""1420211""","*",28,14,20,"*","*",479,545
"Tolland School District","""1420011""","Tolland Middle School","""1425111""","*",22,6,24,"*","*",607,664
"Torrington School District","""1430011""","East School","""1430111""","*",17,"*",25,0,11,286,347
"Torrington School District","""1430011""","ABC / Forbes School","""1431511""",0,0,0,0,0,0,"*","*"
"Torrington School District","""1430011""","ABC / Torringford","""1432411""",0,0,0,"*",0,0,"*","*"
"Torrington School District","""1430011""","East TPS - PreK - Reg Ed","""1432211""",0,"*","*",15,0,"*",20,42
"Torrington School District","""1430011""","Forbes School","""1430211""",0,9,10,133,0,21,211,384
"Torrington School District","""1430011""","Pre-K SpEd","""1431611""",0,0,0,6,0,0,11,17
"Torrington School District","""1430011""","Southwest School","""1430811""",0,7,13,77,0,8,208,313
"Torrington School District","""1430011""","Torringford Community Outreach","""1432311""",0,0,0,0,0,0,7,7
"Torrington School District","""1430011""","Torringford School","""1430911""",0,29,"*",102,"*",18,466,627
"Torrington School District","""1430011""","Torrington Expulsion Program","""1431411""",0,0,0,"*",0,"*","*",7
"Torrington School District","""1430011""","Torrington High School","""1436111""","*",36,41,200,"*",30,645,955
"Torrington School District","""1430011""","Torrington Middle School","""1435111""","*",36,42,207,"*",32,691,1014
"Torrington School District","""1430011""","Vogel-Wetmore School","""1431311""",0,"*",19,170,"*",21,214,437
