"school_code","district_code","district","school","no","yes","total"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","576","37","613"
"0646211","0640011","Hartford School District","Hartford Public High School","1163","376","1539"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","51","8","59"
"0649111","0640011","Hartford School District","Hartford Transitional Learning Academy (Secondary)","54","8","62"
"0641011","0640011","Hartford School District","Kennelly School","701","98","799"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","499","70","569"
"0648011","0640011","Hartford School District","Little Owls Learning Center","17","0","17"
"0640811","0640011","Hartford School District","M. D. Fox School","617","166","783"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","511","11","522"
"0641211","0640011","Hartford School District","McDonough Middle School","308","88","396"
"0641911","0640011","Hartford School District","Milner School","368","49","417"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","101","0","101"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","519","89","608"
"0641511","0640011","Hartford School District","Parkville Community School","466","112","578"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","374","17","391"
"0645211","0640011","Hartford School District","Quirk Middle School","375","193","568"
"0641711","0640011","Hartford School District","Rawson School","749","6","755"
"0640111","0640011","Hartford School District","SAND School","394","48","442"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","369","7","376"
"0643011","0640011","Hartford School District","Sanchez School","339","189","528"
"0642611","0640011","Hartford School District","Simpson-Waverly School","339","8","347"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","547","31","578"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","340","6","346"
"0646311","0640011","Hartford School District","Weaver High School","840","31","871"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","580","30","610"
"0642111","0640011","Hartford School District","West Middle School","559","111","670"
"0642211","0640011","Hartford School District","Wish Museum School","340","84","424"
"0650111","0650011","Hartland School District","Hartland School","238","0","238"
"0670211","0670011","Hebron School District","Gilead Hill School","483","6","489"
"0670111","0670011","Hebron School District","Hebron Elementary School","683","0","683"
"2860113","2860013","Highville Charter School District","Highville Charter School","300","0","300"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","321","9","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","173","9","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","412","0","412"
"0680111","0680011","Kent School District","Kent Center School","*","*","284"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","83","0","83"
"0690111","0690011","Killingly School District","Killingly Central School","453","12","465"
"0696111","0690011","Killingly School District","Killingly High School","783","11","794"
"0695211","0690011","Killingly School District","Killingly Intermediate School","822","10","832"
"0690311","0690011","Killingly School District","Killingly Memorial School","509","22","531"
"2459014","2450014","Learn","Learn Special Education","29","0","29"
"2450114","2450014","Learn","Regional Multicultural Magnet School","441","68","509"
"2450214","2450014","Learn","The Friendship School","*","*","499"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","521","0","521"
"0715111","0710011","Lebanon School District","Lebanon Middle School","*","*","413"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","*","*","599"
"0720211","0720011","Ledyard School District","Gales Ferry School","202","6","208"
"0720411","0720011","Ledyard School District","Gallup Hill School","337","8","345"
"0720311","0720011","Ledyard School District","Juliet W. Long School","351","0","351"
"0720111","0720011","Ledyard School District","Ledyard Center School","*","*","404"
"0726111","0720011","Ledyard School District","Ledyard High School","968","9","977"
"0725111","0720011","Ledyard School District","Ledyard Middle School","449","6","455"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","*","0","*"
"0730111","0730011","Lisbon School District","Lisbon Central School","557","0","557"
"0740211","0740011","Litchfield School District","Center School","348","0","348"
"0746111","0740011","Litchfield School District","Litchfield High School","578","0","578"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","276","0","276"
"0766111","0760011","Madison School District","Daniel Hand High School","1230","0","1230"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","*","*","593"
"0760211","0760011","Madison School District","Island Avenue Elementary School","*","*","323"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","*","604"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","*","320"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","*","639"
"0770911","0770011","Manchester School District","Nathan Hale School","278","33","311"
"0770111","0770011","Manchester School District","Bowers School","391","21","412"
"0770311","0770011","Manchester School District","Buckley School","*","*","313"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","456","11","467"
"0770411","0770011","Manchester School District","Highland Park School","282","0","282"
"0775311","0770011","Manchester School District","Illing Middle School","840","31","871"
"0770611","0770011","Manchester School District","Keeney School","380","15","395"
"0776111","0770011","Manchester School District","Manchester High School","1980","57","2037"
"0779011","0770011","Manchester School District","Manchester Regional Academy","92","0","92"
"0771611","0770011","Manchester School District","Martin School","202","6","208"
"0771011","0770011","Manchester School District","Robertson School","394","26","420"
"0771211","0770011","Manchester School District","Verplanck School","347","48","395"
"0771311","0770011","Manchester School District","Waddell School","308","28","336"
"0771411","0770011","Manchester School District","Washington School","305","19","324"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","*","*","249"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","195","7","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","572","8","580"
"0780511","0780011","Mansfield School District","Southeast Elementary School","*","*","247"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","*","*","673"
"0800711","0800011","Meriden School District","Nathan Hale School","586","62","648"
"0800111","0800011","Meriden School District","Benjamin Franklin School","441","25","466"
"0801111","0800011","Meriden School District","Casimir Pulaski School","631","65","696"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1162","122","1284"
"0800311","0800011","Meriden School District","Hanover School","438","82","520"
"0800411","0800011","Meriden School District","Israel Putnam School","506","55","561"
"0800511","0800011","Meriden School District","John Barry School","467","66","533"
"0805211","0800011","Meriden School District","Lincoln Middle School","657","95","752"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1142","40","1182"
"0800811","0800011","Meriden School District","Roger Sherman School","503","51","554"
"0801011","0800011","Meriden School District","Thomas Hooker School","316","190","506"
"0805411","0800011","Meriden School District","Washington Middle School","830","81","911"
"0830211","0830011","Middletown School District","Bielefield School","310","7","317"
"0839011","0830011","Middletown School District","DEAL Program","25","0","25"
"0830511","0830011","Middletown School District","Farm Hill School","288","15","303"
"0831511","0830011","Middletown School District","Keigwin Middle School","365","10","375"
"0831311","0830011","Middletown School District","Lawrence School","307","7","314"
"0830911","0830011","Middletown School District","MacDonough School","*","*","218"
"0836211","0830011","Middletown School District","Middletown High School","1331","8","1339"
"0831211","0830011","Middletown School District","Moody School","435","14","449"
"0831111","0830011","Middletown School District","Snow School","*","*","352"
"0830111","0830011","Middletown School District","Spencer School","344","24","368"
"0831411","0830011","Middletown School District","Wesley School","*","*","349"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","720","9","729"
"0840111","0840011","Milford School District","Calf Pen Meadow School","*","*","321"
"0845111","0840011","Milford School District","East Shore Middle School","*","*","614"
"0845211","0840011","Milford School District","Harborside Middle School","*","*","555"
"0841911","0840011","Milford School District","J. F. Kennedy School","379","13","392"
"0846211","0840011","Milford School District","Jonathan Law High School","1039","16","1055"
"0846311","0840011","Milford School District","Joseph A. Foran High School","1019","12","1031"
"0841611","0840011","Milford School District","Live Oaks School","*","*","345"
"0841711","0840011","Milford School District","Mathewson School","457","15","472"
"0840711","0840011","Milford School District","Meadowside School","324","36","360"
"0840811","0840011","Milford School District","Orange Avenue School","478","7","485"
"0841811","0840011","Milford School District","Orchard Hills School","*","*","427"
"0841011","0840011","Milford School District","Pumpkin Delight School","295","15","310"
"0841411","0840011","Milford School District","Simon Lake School","346","17","363"
"0845311","0840011","Milford School District","West Shore Middle School","561","14","575"
"0850611","0850011","Monroe School District","Chalk Hill School","*","*","639"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","*","*","565"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","*","659"
"0856111","0850011","Monroe School District","Masuk High School","*","*","1345"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","*","348"
"0850311","0850011","Monroe School District","Stepney Elementary School","480","9","489"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","387","9","396"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","635","8","643"
"0860111","0860011","Montville School District","Mohegan School","366","59","425"
"0866111","0860011","Montville School District","Montville High School","803","27","830"
"0860511","0860011","Montville School District","Oakdale School","454","6","460"
"0869011","0860011","Montville School District","Palmer Academy","23","0","23"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","204","23","227"
"0880111","0880011","Naugatuck School District","Central Avenue School","278","27","305"
"0885111","0880011","Naugatuck School District","City Hill Middle School","457","15","472"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","400","7","407"
"0888111","0880011","Naugatuck School District","Head Start","102","0","102"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","337","16","353"
"0885211","0880011","Naugatuck School District","Hillside Middle School","294","11","305"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","*","*","310"
"0880311","0880011","Naugatuck School District","Maple Hill School","437","18","455"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1334","33","1367"
"0880611","0880011","Naugatuck School District","Salem School","222","28","250"
"0880711","0880011","Naugatuck School District","Western School","248","14","262"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","358","0","358"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","404","34","438"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","445","350","795"
"0890511","0890011","New Britain School District","Gaffney School","460","30","490"
"0890611","0890011","New Britain School District","Holmes School","375","118","493"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","*","*","162"
"0890711","0890011","New Britain School District","Jefferson School","324","75","399"
"0890811","0890011","New Britain School District","Lincoln School","439","182","621"
"0896111","0890011","New Britain School District","New Britain High School","2540","432","2972"
"0890911","0890011","New Britain School District","Northend School","277","18","295"
"0895311","0890011","New Britain School District","Pulaski Middle School","489","215","704"
"0895111","0890011","New Britain School District","Roosevelt Middle School","430","47","477"
"0895211","0890011","New Britain School District","Slade Middle School","591","72","663"
"0891211","0890011","New Britain School District","Smalley Academy","694","39","733"
"0891311","0890011","New Britain School District","Smith School","600","38","638"
"0891511","0890011","New Britain School District","Vance School","501","24","525"
"0900411","0900011","New Canaan School District","East School","*","*","547"
"0906111","0900011","New Canaan School District","New Canaan High School","*","*","1222"
"0905111","0900011","New Canaan School District","Saxe Middle School","1259","7","1266"
"0900211","0900011","New Canaan School District","South School","*","*","535"
"0900311","0900011","New Canaan School District","West School","*","*","519"
"0910111","0910011","New Fairfield School District","Consolidated School","647","17","664"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","*","*","668"
"0916111","0910011","New Fairfield School District","New Fairfield High School","*","*","972"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","*","748"
"0920311","0920011","New Hartford School District","Ann Antolini School","338","0","338"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","159","0","159"
"0929011","0920011","New Hartford School District","Bridges I","7","0","7"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","116","0","116"
"0931211","0930011","New Haven School District","Edgewood School","*","*","451"
"0931411","0930011","New Haven School District","Nathan Hale School","528","27","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","472","77","549"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","462","17","479"
"0930311","0930011","New Haven School District","Beecher School","478","14","492"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","437","35","472"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","443","15","458"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","322","31","353"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","447","20","467"
"0930511","0930011","New Haven School District","Clarence Rogers School","126","6","132"
"0930611","0930011","New Haven School District","Clinton Avenue School","371","175","546"
"0934111","0930011","New Haven School District","Columbus Family Academy","195","201","396"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","563","66","629"
"0936411","0930011","New Haven School District","Cooperative High School","444","10","454"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","*","*","192"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","*","*","391"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","43","0","43"
"0938111","0930011","New Haven School District","Early Learning Center","107","0","107"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","491","99","590"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","80","0","80"
"0931611","0930011","New Haven School District","Fair Haven School","279","282","561"
"0938011","0930011","New Haven School District","Headstart","*","*","413"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","422","0","422"
"0936611","0930011","New Haven School District","High School In The Community","291","20","311"
"0930711","0930011","New Haven School District","Hill Central Music Academy","249","190","439"
"0936311","0930011","New Haven School District","Hill Regional Career High School","677","32","709"
"0936211","0930011","New Haven School District","James Hillhouse High School","948","67","1015"
"0931311","0930011","New Haven School District","John C. Daniels","356","174","530"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","399","181","580"
"0930411","0930011","New Haven School District","Katherine Brennan School","*","*","194"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","431","10","441"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","*","*","323"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","136","8","144"
"0937011","0930011","New Haven School District","New Haven Academy","193","7","200"
"0936511","0930011","New Haven School District","Polly T. McCabe Center","*","*","33"
"0936911","0930011","New Haven School District","Riverside Education Academy","137","21","158"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","349","40","389"
"0931011","0930011","New Haven School District","Ross/Woodward School","479","54","533"
"0935311","0930011","New Haven School District","Sheridan Communications and Technology Magnet School","185","10","195"
"0936711","0930011","New Haven School District","Sound School","323","9","332"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","168","31","199"
"0932911","0930011","New Haven School District","Truman School","389","167","556"
"0935111","0930011","New Haven School District","Urban Youth Center Middle School","*","*","34"
"0932511","0930011","New Haven School District","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","375","65","440"
"0934911","0930011","New Haven School District","West Rock Authors Academy","211","15","226"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","446","6","452"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1421","240","1661"
"0933811","0930011","New Haven School District","Worthington Hooker School","359","46","405"
"0950311","0950011","New London School District","Jennings School","285","288","573"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","491","130","621"
"0955211","0950011","New London School District","Dual Language Arts Academy/Academia Bilingue de las Artes","30","20","50"
"0950211","0950011","New London School District","Harbor School","318","14","332"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","265","41","306"
"0959111","0950011","New London School District","New London Clinical Day Program","*","*","16"
"0956111","0950011","New London School District","New London High School","721","150","871"
"0950511","0950011","New London School District","Shoreline Academy","80","11","91"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","200","25","225"
"0960511","0960011","New Milford School District","Hill And Plain School","427","34","461"
"0960711","0960011","New Milford School District","John Pettibone School","446","33","479"
"0966111","0960011","New Milford School District","New Milford High School","1526","16","1542"
"0960811","0960011","New Milford School District","Northville Elementary School","535","6","541"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1067","28","1095"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","763","13","776"
"0940611","0940011","Newington School District","Anna Reynolds School","433","22","455"
"0940211","0940011","Newington School District","Elizabeth Green School","293","15","308"
"0940811","0940011","Newington School District","John Paterson School","437","34","471"
"0945311","0940011","Newington School District","John Wallace Middle School","730","21","751"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","658","23","681"
"0946111","0940011","Newington School District","Newington High School","1444","21","1465"
"0940711","0940011","Newington School District","Ruth Chaffee School","351","28","379"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","*","403"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","430","0","430"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","*","*","516"
"0976111","0970011","Newtown School District","Newtown High School","*","*","1704"
"0975111","0970011","Newtown School District","Newtown Middle School","929","0","929"
"0978011","0970011","Newtown School District","Newtown Preschool","54","0","54"
"0978111","0970011","Newtown School District","Newtown Preschool at RIS","30","0","30"
"0970511","0970011","Newtown School District","Reed Intermediate School","902","0","902"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","*","633"
"0980111","0980011","Norfolk School District","Botelle Elementary School","154","0","154"
"0989011","0980011","Norfolk School District","IEP Program","*","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","*","339"
"0996111","0990011","North Branford School District","North Branford High School","*","*","701"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","*","622"
"0990511","0990011","North Branford School District","Stanley T. Williams School","*","*","250"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","478","8","486"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","329","9","338"
"1010811","1010011","North Haven School District","Clintonville Elementary School","345","8","353"
"1010711","1010011","North Haven School District","Green Acres Elementary School","411","15","426"
"1010211","1010011","North Haven School District","Montowese Elementary School","468","10","478"
"1016111","1010011","North Haven School District","North Haven High School","1214","8","1222"
"1015211","1010011","North Haven School District","North Haven Middle School","898","11","909"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","408","11","419"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","381","0","381"
"1026111","1020011","North Stonington School District","Wheeler High School","227","0","227"
"1025111","1020011","North Stonington School District","Wheeler Middle School","186","0","186"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1598","110","1708"
"1030211","1030011","Norwalk School District","Brookside Elementary School","340","95","435"
"1030311","1030011","Norwalk School District","Columbus Magnet School","314","24","338"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","415","51","466"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","419","33","452"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","391","127","518"
"1030811","1030011","Norwalk School District","Kendall Elementary School","394","78","472"
"1032211","1030011","Norwalk School District","Marvin Elementary School","359","90","449"
"1032111","1030011","Norwalk School District","Naramake Elementary School","358","47","405"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","494","39","533"
"1036111","1030011","Norwalk School District","Norwalk High School","1415","100","1515"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","*","*","106"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","612","73","685"
"1035511","1030011","Norwalk School District","Roton Middle School","373","39","412"
"1031311","1030011","Norwalk School District","Rowayton School","406","38","444"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","245","111","356"
"1031411","1030011","Norwalk School District","Tracey School","341","92","433"
"1035411","1030011","Norwalk School District","West Rocks Middle School","617","90","707"
"1032411","1030011","Norwalk School District","Wolfpit School","272","38","310"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2411","77","2488"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","156","17","173"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","*","47"
"1040611","1040011","Norwich School District","Greeneville School","269","57","326"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","14"
"1041411","1040011","Norwich School District","John B. Stanton Network School","335","54","389"
"1045111","1040011","Norwich School District","Kelly Middle School","628","50","678"
"1042011","1040011","Norwich School District","Moriarty Magnet School","371","58","429"
"1040811","1040011","Norwich School District","Samuel Huntington School","348","30","378"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","428","44","472"
"1046111","1040011","Norwich School District","Thames River Academy","91","0","91"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","256","33","289"
"1041911","1040011","Norwich School District","Uncas Network School","161","17","178"
"1041811","1040011","Norwich School District","Veterans' Memorial School","218","16","234"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","209","16","225"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","178","0","178"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","464","23","487"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","591","18","609"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","518","7","525"
"1070211","1070011","Orange School District","Mary L. Tracy School","184","0","184"
"1070511","1070011","Orange School District","Peck Place School","*","*","439"
"1070311","1070011","Orange School District","Race Brook School","*","*","395"
"1070411","1070011","Orange School District","Turkey Hill School","*","*","298"
"1085111","1080011","Oxford School District","Great Oak School","481","9","490"
"1080111","1080011","Oxford School District","Oxford Center School","516","17","533"
"1086011","1080011","Oxford School District","Oxford High School","418","0","418"
"1080311","1080011","Oxford School District","Quaker Farms School","556","17","573"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","*","*","224"
"1090511","1090011","Plainfield School District","Early Childhood Center","277","0","277"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","*","287"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","*","560"
"1096111","1090011","Plainfield School District","Plainfield High School","*","*","873"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","*","398"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","*","308"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","285","29","314"
"1100211","1100011","Plainville School District","Linden Street School","373","35","408"
"1100511","1100011","Plainville School District","Louis Toffolon School","322","16","338"
"1105211","1100011","Plainville School District","Middle School of Plainville","566","14","580"
"1106111","1100011","Plainville School District","Plainville High School","835","6","841"
"1108011","1100011","Plainville School District","Prekindergarten Program","39","0","39"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","469","6","475"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","*","400"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","417"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","556"
"1120111","1120011","Pomfret School District","Pomfret Community School","540","0","540"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","*","229"
"1130411","1130011","Portland School District","Gildersleeve School","*","*","229"
"1136111","1130011","Portland School District","Portland High School","*","*","362"
"1135111","1130011","Portland School District","Portland Middle School","*","*","245"
"1130211","1130011","Portland School District","Valley View School","*","*","364"
"1145111","1140011","Preston School District","Preston Plains School","*","*","168"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","314","6","320"
"1169011","1160011","Putnam School District","Helping Hands","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","627","19","646"
"1166111","1160011","Putnam School District","Putnam High School","*","*","325"
"1165111","1160011","Putnam School District","Putnam Middle School","264","6","270"
"1175111","1170011","Redding School District","John Read Middle School","*","*","587"
"1170111","1170011","Redding School District","Redding Elementary School","*","*","714"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","555","0","555"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","332","0","332"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","*","617"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","*","400"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","431","0","431"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","*","1657"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","215"
"2060212","2060012","Regional School District 06","James Morris School","202","6","208"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","10","0","10"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","559"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","*","90"
"2079112","2070012","Regional School District 07","AIM","9","0","9"
"2079012","2070012","Regional School District 07","FLEX","12","0","12"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","0","*"
"2079212","2070012","Regional School District 07","Links","21","0","21"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","753","0","753"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","358","0","358"
"2079312","2070012","Regional School District 07","STEP","33","0","33"
"2086112","2080012","Regional School District 08","RHAM High School","*","*","1084"
"2085112","2080012","Regional School District 08","RHAM Middle School","660","0","660"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","*","957"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","882","7","889"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","*","508"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","606","14","620"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","830","0","830"
"2116112","2110012","Regional School District 11","Parish Hill High School","309","0","309"
"2120212","2120012","Regional School District 12","Booth Free School","*","*","121"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","21","0","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","*","*","347"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","*","244"
"2120112","2120012","Regional School District 12","The Burnham School","94","0","94"
"2120412","2120012","Regional School District 12","Washington Primary School","*","*","184"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","*","569"
"2130212","2130012","Regional School District 13","Francis E. Korn School","199","0","199"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","*","350"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","*","309"
"2130512","2130012","Regional School District 13","John Lyman School","*","*","346"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","*","353"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","374","6","380"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","10","0","10"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","*","*","407"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","*","843"
"2145112","2140012","Regional School District 14","Woodbury Middle School","479","8","487"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","432","8","440"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","609","8","617"
"2155212","2150012","Regional School District 15","Memorial Middle School","519","0","519"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","*","*","467"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","*","1404"
"2150512","2150012","Regional School District 15","Pomperaug School","*","*","531"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","566","0","566"
"2160312","2160012","Regional School District 16","Algonquin School","471","8","479"
"2160212","2160012","Regional School District 16","Community School","*","*","256"
"2160112","2160012","Regional School District 16","Laurel Ledge School","451","17","468"
"2165112","2160012","Regional School District 16","Long River Middle School","*","*","621"
"2166012","2160012","Regional School District 16","Woodland Regional High School","777","7","784"
"2170212","2170012","Regional School District 17","Burr District Elementary School","294","0","294"
"2170112","2170012","Regional School District 17","Haddam Elementary School","267","0","267"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","716","0","716"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","*","812"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","453","0","453"
"2180312","2180012","Regional School District 18","Center School","239","0","239"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","*","*","157"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","*","*","445"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","*","336"
"2180212","2180012","Regional School District 18","Mile Creek School","*","*","285"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1159","11","1170"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","*","429"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","*","431"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","742","6","748"
