"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0937011","0930011","New Haven School District","New Haven Academy","168","120","0","288"
"0932211","0930011","New Haven School District","New Horizons High School","73","20","0","93"
"0932611","0930011","New Haven School District","New Light High School","48","*","*","64"
"0937311","0930011","New Haven School District","Off-Campus Classroom Program (OCC)","27","18","0","45"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","228","102","0","330"
"0939111","0930011","New Haven School District","Riverside Education Academy","60","26","0","86"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","314","166","0","480"
"0931011","0930011","New Haven School District","Ross/Woodward School","396","293","0","689"
"0936711","0930011","New Haven School District","Sound School","102","231","0","333"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","203","141","0","344"
"0937611","0930011","New Haven School District","Strong Self Contained Autism","9","12","0","21"
"0932911","0930011","New Haven School District","Truman School","256","277","0","533"
"0934911","0930011","New Haven School District","West Rock Authors Academy","155","54","0","209"
"0938411","0930011","New Haven School District","West Rock Self Contained Autism","*","*","0","11"
"0938611","0930011","New Haven School District","Wexler Grant Self Contained","*","*","0","*"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","224","211","0","435"
"0936111","0930011","New Haven School District","Wilbur Cross High School","952","536","0","1488"
"0938511","0930011","New Haven School District","Wilbur Cross Self Contained MD","10","11","0","21"
"0933811","0930011","New Haven School District","Worthington Hooker School","60","384","0","444"
"0950311","0950011","New London School District","Jennings School","473","50","11","534"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","363","*","*","416"
"0950611","0950011","New London School District","Harbor","163","53","8","224"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","413","92","18","523"
"0956111","0950011","New London School District","New London High School","532","33","20","585"
"0951411","0950011","New London School District","New London Visual and Performing Arts Magnet School","82","*","*","105"
"0950711","0950011","New London School District","Pre-Kindergarten at Winthrop","*","*","*","*"
"0951311","0950011","New London School District","Science and Technology Magnet School of Southeastern Connecticut","416","128","15","559"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","433","106","21","560"
"0960511","0960011","New Milford School District","Hill And Plain School","91","329","25","445"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","*","*","0","19"
"0966111","0960011","New Milford School District","New Milford High School","215","1077","74","1366"
"0960811","0960011","New Milford School District","Northville Elementary School","48","373","26","447"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","189","658","56","903"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","175","796","54","1025"
"3480415","3480015","Newington School District","SAGE","*","*","*","*"
"0940611","0940011","Newington School District","Anna Reynolds School","85","372","23","480"
"0940211","0940011","Newington School District","Elizabeth Green School","62","214","20","296"
"0940811","0940011","Newington School District","John Paterson School","59","294","18","371"
"0945311","0940011","Newington School District","John Wallace Middle School","101","557","30","688"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","117","454","28","599"
"0946111","0940011","Newington School District","Newington High School","203","1003","63","1269"
"0940711","0940011","Newington School District","Ruth Chaffee School","59","275","13","347"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","276","*","300"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","9","255","9","273"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","25","332","8","365"
"0976111","0970011","Newtown School District","Newtown High School","100","1542","42","1684"
"0975111","0970011","Newtown School District","Newtown Middle School","47","682","21","750"
"0978011","0970011","Newtown School District","Newtown Preschool","0","60","0","60"
"0970511","0970011","Newtown School District","Reed Intermediate School","41","604","14","659"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","29","320","7","356"
"0980111","0980011","Norfolk School District","Botelle Elementary School","21","73","8","102"
"0990411","0990011","North Branford School District","Jerome Harrison School","57","329","15","401"
"0996111","0990011","North Branford School District","North Branford High School","78","463","36","577"
"0995111","0990011","North Branford School District","North Branford Intermediate School","66","375","21","462"
"0999011","0990011","North Branford School District","School to Work Program","*","*","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","52","324","15","391"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","56","210","12","278"
"1010811","1010011","North Haven School District","Clintonville Elementary School","31","272","15","318"
"1010711","1010011","North Haven School District","Green Acres Elementary School","37","320","12","369"
"1010211","1010011","North Haven School District","Montowese Elementary School","21","244","11","276"
"1016111","1010011","North Haven School District","North Haven High School","119","858","38","1015"
"1015211","1010011","North Haven School District","North Haven Middle School","84","635","27","746"
"1010111","1010011","North Haven School District","North Haven Transition Partnership","*","*","0","6"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","31","363","11","405"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","*","322","*","371"
"1026111","1020011","North Stonington School District","Wheeler High School","40","311","8","359"
"1036211","1030011","Norwalk School District","Brien McMahon High School","697","667","117","1481"
"1030211","1030011","Norwalk School District","Brookside Elementary School","249","166","41","456"
"1030511","1030011","Norwalk School District","Center for Global Studies","62","218","10","290"
"1030311","1030011","Norwalk School District","Columbus Magnet School","108","202","32","342"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","124","302","22","448"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","176","246","24","446"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","314","216","64","594"
"1030811","1030011","Norwalk School District","Kendall Elementary School","343","137","57","537"
"1032211","1030011","Norwalk School District","Marvin Elementary School","213","199","35","447"
"1032111","1030011","Norwalk School District","Naramake Elementary School","157","210","39","406"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","259","346","52","657"
"1030111","1030011","Norwalk School District","Norwalk Early Childhood Center","28","137","6","171"
"1036111","1030011","Norwalk School District","Norwalk High School","611","898","107","1616"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","40","*","*","49"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","355","255","82","692"
"1035511","1030011","Norwalk School District","Roton Middle School","202","233","50","485"
"1031311","1030011","Norwalk School District","Rowayton School","117","290","18","425"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","244","182","46","472"
"1031411","1030011","Norwalk School District","Tracey School","230","121","36","387"
"1035411","1030011","Norwalk School District","West Rocks Middle School","319","307","62","688"
"1032411","1030011","Norwalk School District","Wolfpit School","134","165","24","323"
"9010322","9010022","Norwich Free Academy District","Alternative Pathways to Success","*","*","*","7"
"9010222","9010022","Norwich Free Academy District","Night School","*","*","0","8"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","986","1209","128","2323"
"1041011","1040011","Norwich School District","Transition Academy","0","18","0","18"
"1049211","1040011","Norwich School District","Virtual Learning Academy","*","*","0","9"
"1040411","1040011","Norwich School District","ABA Autism Program","14","*","*","20"
"1041111","1040011","Norwich School District","ABA Program @ Kelly","*","*","0","6"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","118","57","29","204"
"1040211","1040011","Norwich School District","Case Street Early Learning Center at DTZ","45","7","8","60"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","*","0","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","240","58","33","331"
"1045111","1040011","Norwich School District","Kelly Middle School","486","152","62","700"
"1042011","1040011","Norwich School District","Moriarty Magnet School","255","114","37","406"
"1040811","1040011","Norwich School District","Samuel Huntington School","195","139","21","355"
"1040511","1040011","Norwich School District","Special Needs Program","7","*","*","13"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","231","67","33","331"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","164","79","30","273"
"1041911","1040011","Norwich School District","Uncas Network School","186","40","16","242"
"1041811","1040011","Norwich School District","Veterans' Memorial School","253","42","20","315"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","175","52","32","259"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","*","249","*","328"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","55","288","20","363"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","77","396","24","497"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","54","382","15","451"
"1070211","1070011","Orange School District","Mary L. Tracy School","*","*","0","194"
"1070511","1070011","Orange School District","Peck Place School","*","325","*","345"
"1070311","1070011","Orange School District","Race Brook School","*","315","*","343"
"1070411","1070011","Orange School District","Turkey Hill School","*","271","*","283"
"1080411","1080011","Oxford School District","Alternative Education","*","6","*","14"
"1085111","1080011","Oxford School District","Great Oak School","31","456","9","496"
"1080111","1080011","Oxford School District","Oxford Center School","33","395","8","436"
"1086011","1080011","Oxford School District","Oxford High School","40","545","14","599"
"1080311","1080011","Oxford School District","Quaker Farms School","*","358","*","393"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","229","81","50","360"
"2930113","2930013","Path Academy District","Path Academy","148","9","0","157"
"1098011","1090011","Plainfield School District","Early Childhood Center","*","13","*","20"
"1090111","1090011","Plainfield School District","Moosup Elementary School","124","161","24","309"
"1095111","1090011","Plainfield School District","Plainfield Central School","202","250","54","506"
"1096111","1090011","Plainfield School District","Plainfield High School","218","367","84","669"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","153","160","31","344"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","186","207","32","425"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","60","227","12","299"
"1100211","1100011","Plainville School District","Linden Street School","144","247","23","414"
"1100511","1100011","Plainville School District","Louis Toffolon School","84","284","18","386"
"1105211","1100011","Plainville School District","Middle School of Plainville","137","381","30","548"
"1106111","1100011","Plainville School District","Plainville High School","174","476","50","700"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","82","230","26","338"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","121","189","31","341"
"1110211","1110011","Plymouth School District","Plymouth Center School","66","231","16","313"
"1116111","1110011","Plymouth School District","Terryville High School","112","346","35","493"
"1120111","1120011","Pomfret School District","Pomfret Community School","44","321","10","375"
"1130511","1130011","Portland School District","Brownstone Intermediate School","44","155","10","209"
"1130411","1130011","Portland School District","Gildersleeve School","63","224","8","295"
"1136111","1130011","Portland School District","Portland High School","*","306","*","376"
"1135111","1130011","Portland School District","Portland Middle School","31","178","7","216"
"1130211","1130011","Portland School District","Valley View School","*","190","*","234"
"1145111","1140011","Preston School District","Preston Plains School","17","109","12","138"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","67","207","13","287"
"1169011","1160011","Putnam School District","Helping Hands","*","0","0","*"
"1160111","1160011","Putnam School District","PALS - Putnam Alternative Learning System","*","0","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","315","238","66","619"
"1166111","1160011","Putnam School District","Putnam High School","121","124","35","280"
"1165111","1160011","Putnam School District","Putnam Middle School","119","119","30","268"
"1175111","1170011","Redding School District","John Read Middle School","9","427","0","436"
"1170111","1170011","Redding School District","Redding Elementary School","17","483","0","500"
"2010512","2010012","Regional School District 01","ALPSS","0","*","*","*"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","70","324","18","412"
"2010412","2010012","Regional School District 01","LEAPSS","*","*","0","*"
"2010312","2010012","Regional School District 01","SELC","*","*","0","*"
"2010212","2010012","Regional School District 01","TOTAL","*","*","0","*"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","25","297","11","333"
"2040112","2040012","Regional School District 04","Region 4 Transition Academy","*","*","0","6"
"2046112","2040012","Regional School District 04","Valley Regional High School","52","532","22","606"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","15","355","0","370"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","15","378","7","400"
"2056112","2050012","Regional School District 05","Amity Regional High School","72","1370","10","1452"
"2060112","2060012","Regional School District 06","Goshen Center School","*","179","*","194"
"2060212","2060012","Regional School District 06","James Morris School","*","136","*","148"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","58","469","21","548"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","*","0","82"
"2079112","2070012","Regional School District 07","AIM","*","*","*","7"
"2079012","2070012","Regional School District 07","FLEX","*","*","*","8"
"2070112","2070012","Regional School District 07","Highlander Transition Academy","*","*","0","19"
"2079212","2070012","Regional School District 07","Links","7","9","0","16"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","47","646","12","705"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","18","300","8","326"
"2079312","2070012","Regional School District 07","STEP","*","*","0","12"
"2086112","2080012","Regional School District 08","RHAM High School","54","943","28","1025"
"2085112","2080012","Regional School District 08","RHAM Middle School","36","463","15","514"
"2096112","2090012","Regional School District 09","Joel Barlow High School","34","909","9","952"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","*","733","*","777"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","355","*","372"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","*","427","*","443"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","717","*","760"
"2116112","2110012","Regional School District 11","Parish Hill High School","62","171","13","246"
"2120212","2120012","Regional School District 12","Booth Free School","*","*","0","86"
"2120312","2120012","Regional School District 12","Shepaug Valley School","32","367","10","409"
"2120112","2120012","Regional School District 12","The Burnham School","0","47","0","47"
"2120412","2120012","Regional School District 12","Washington Primary School","18","147","0","165"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","43","496","8","547"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","17","273","7","297"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","238","*","260"
"2130512","2130012","Regional School District 13","John Lyman School","14","240","7","261"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","28","311","10","349"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","0","25","0","25"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","25","221","8","254"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","38","0","38"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","44","321","9","374"
"2146112","2140012","Regional School District 14","Nonnewaug High School","82","617","23","722"
"2140412","2140012","Regional School District 14","Region 14 Transition Academy","0","*","0","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","32","328","8","368"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","334","*","363"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","22","485","6","513"
"2150112","2150012","Regional School District 15","MIJ Program","*","12","*","16"
"2155212","2150012","Regional School District 15","Memorial Middle School","17","422","9","448"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","23","268","12","303"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","68","1140","11","1219"
"2150512","2150012","Regional School District 15","Pomperaug School","*","319","*","348"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","22","465","7","494"
"2160112","2160012","Regional School District 16","Laurel Ledge School","55","286","17","358"
"2165112","2160012","Regional School District 16","Long River Middle School","53","459","36","548"
"2160512","2160012","Regional School District 16","Prospect Elementary School","48","536","19","603"
"2160412","2160012","Regional School District 16","WRHS Alternative Education Program","6","*","*","12"
"2166012","2160012","Regional School District 16","Woodland Regional High School","64","595","21","680"
"2170212","2170012","Regional School District 17","Burr District Elementary School","20","247","10","277"
"2170112","2170012","Regional School District 17","Haddam Elementary School","*","176","*","189"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","45","580","18","643"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","39","667","21","727"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","254","*","263"
"2170412","2170012","Regional School District 17","RSD17 Transition Program","0","*","0","*"
"2180312","2180012","Regional School District 18","Center School","*","42","*","45"
"2180412","2180012","Regional School District 18","Alternative Program","*","*","0","*"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","24","167","10","201"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","*","451","*","487"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","305","*","321"
"2180212","2180012","Regional School District 18","Mile Creek School","*","222","*","247"
"2196112","2190012","Regional School District 19","E. O. Smith High School","183","901","53","1137"
"2190112","2190012","Regional School District 19","E.O. Smith High School at the Depot Campus","6","10","0","16"
"2190212","2190012","Regional School District 19","PM Panthers","13","*","*","20"
"2190312","2190012","Regional School District 19","STAAR Program","*","*","0","19"
"1188011","1180011","Ridgefield School District","Alternative High School","*","*","0","15"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","318","*","321"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","9","342","0","351"
"1181011","1180011","Ridgefield School District","District Program ERMS","0","*","0","*"
"1180711","1180011","Ridgefield School District","District Program RES","0","8","0","8"
"1180911","1180011","Ridgefield School District","District Program SES","0","*","0","*"
"1181111","1180011","Ridgefield School District","District Program SRMS","0","*","0","*"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","*","760","*","784"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","*","0","328"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","335","*","340"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","6","0","6"
"1186111","1180011","Ridgefield School District","Ridgefield High School","23","1636","7","1666"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","361","*","372"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","470","*","479"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","*","279","*","292"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","79","500","21","600"
"1190111","1190011","Rocky Hill School District","Alternative Learning Program","*","*","0","*"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","117","415","23","555"
"1190311","1190011","Rocky Hill School District","Pathways","*","*","0","*"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","106","597","23","726"
"1190511","1190011","Rocky Hill School District","West Hill School","24","693","7","724"
"1210111","1210011","Salem School District","Salem Elementary School","*","358","*","402"
"1220111","1220011","Salisbury School District","Salisbury Central School","27","239","14","280"
"1230111","1230011","Scotland School District","Scotland Elementary School","28","81","7","116"
"1240111","1240011","Seymour School District","Bungay School","62","359","22","443"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","115","342","44","501"
"1246111","1240011","Seymour School District","Seymour High School","121","486","47","654"
"1245111","1240011","Seymour School District","Seymour Middle School","109","398","44","551"
"1250111","1250011","Sharon School District","Sharon Center School","*","107","*","150"
"1260911","1260011","Shelton School District","Mohegan School","*","244","*","269"
"1260211","1260011","Shelton School District","Alternative Learning Center 1","*","*","*","6"
"1261311","1260011","Shelton School District","Alternative Learning Center 2","0","*","0","*"
"1261011","1260011","Shelton School District","Booth Hill School","30","307","6","343"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","63","373","16","452"
"1265111","1260011","Shelton School District","Intermediate School","137","610","36","783"
"1260311","1260011","Shelton School District","Life Skills","*","0","*","*"
"1260811","1260011","Shelton School District","Long Hill School","130","251","27","408"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","123","581","38","742"
"1260111","1260011","Shelton School District","Pre-Kindergarten","*","45","*","54"
"1266111","1260011","Shelton School District","Shelton High School","231","1178","72","1481"
"1260611","1260011","Shelton School District","Sunnyside School","56","140","23","219"
"1261211","1260011","Shelton School District","Therapeutic Learning Center","*","0","0","*"
"1260711","1260011","Shelton School District","Transition Program","*","11","*","14"
"1270111","1270011","Sherman School District","Sherman School","11","291","11","313"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","92","123","21","236"
"3480415","3480015","Simsbury School District","SAGE","*","*","*","*"
"1280111","1280011","Simsbury School District","Central School","*","324","*","358"
"1280211","1280011","Simsbury School District","Farmington Valley Transition Academy","0","31","0","31"
"1285111","1280011","Simsbury School District","Henry James Memorial School","60","614","15","689"
"1280611","1280011","Simsbury School District","Latimer Lane School","*","355","*","388"
"1286111","1280011","Simsbury School District","Simsbury High School","93","1294","25","1412"
"1280711","1280011","Simsbury School District","Squadron Line School","38","604","17","659"
"1280311","1280011","Simsbury School District","Tariffville School","*","202","*","256"
"1280411","1280011","Simsbury School District","Tootin' Hills School","*","321","*","349"
"1290511","1290011","Somers School District","Aspire","*","*","0","8"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","*","338","*","358"
"1290411","1290011","Somers School District","Somers Elementary School","*","555","*","590"
"1296111","1290011","Somers School District","Somers High School","*","452","*","467"
"1320211","1320011","South Windsor School District","Pleasant Valley School","48","303","9","360"
"1320711","1320011","South Windsor School District","Eli Terry School","40","392","7","439"
"1320611","1320011","South Windsor School District","Orchard Hill School","44","363","15","422"
"1320111","1320011","South Windsor School District","Philip R. Smith School","*","296","*","312"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","0","8","0","8"
"1326211","1320011","South Windsor School District","South Windsor High School","123","1163","40","1326"
"1325111","1320011","South Windsor School District","Timothy Edwards School","103","821","40","964"
"1320411","1320011","South Windsor School District","Wapping Elementary School","37","276","15","328"
"3480315","3480015","Southington School District","Hartford Detention Center","*","*","0","9"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","70","707","24","801"
"1311711","1310011","Southington School District","Achieve","*","*","0","7"
"1310111","1310011","Southington School District","Alta","15","21","7","43"
"1311511","1310011","Southington School District","Derynoski Elementary School","95","451","16","562"
"1310511","1310011","Southington School District","EASE","*","10","*","12"
"1311311","1310011","Southington School District","Flanders Elementary School","61","200","10","271"
"1310211","1310011","Southington School District","Hatton Elementary School","46","284","18","348"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","113","658","26","797"
"1312311","1310011","Southington School District","Language Based Classroom II","*","*","0","9"
"1310411","1310011","Southington School District","Language Based Classroom at Hatton School","*","*","0","7"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","*","6","*","8"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","248","*","279"
"1312211","1310011","Southington School District","STELLAR","*","*","0","8"
"1310711","1310011","Southington School District","South End Elementary School","38","185","6","229"
"1316211","1310011","Southington School District","Southington High School","197","1758","48","2003"
"1312111","1310011","Southington School District","Southington Public Schools Preschool Program","*","*","0","26"
"1312011","1310011","Southington School District","Southington Public Schools Preschool Program at Hatton School","10","71","0","81"
"1310811","1310011","Southington School District","Strong Elementary School","36","232","8","276"
"1310911","1310011","Southington School District","Thalberg Elementary School","58","372","6","436"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","*","*","*","10"
"1311211","1310011","Southington School District","Therapeutic Educational Setting (TEP)","*","*","*","9"
"1311411","1310011","Southington School District","Urbin T. Kelley School","24","291","0","315"
"1330111","1330011","Sprague School District","Sayles School","132","177","27","336"
"1340611","1340011","Stafford School District","Stafford Elementary School","154","281","45","480"
"1346111","1340011","Stafford School District","Stafford High School","95","275","29","399"
"1345211","1340011","Stafford School District","Stafford Middle School","81","210","37","328"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","*","*","*","9"
"1340311","1340011","Stafford School District","Staffordville School","39","103","19","161"
"1340411","1340011","Stafford School District","West Stafford School","42","84","13","139"
"2826013","2820013","Stamford Academy District","Stamford Academy","121","17","10","148"
"2960113","2960013","Stamford Charter School for Excellence District","Stamford Charter School for Excellence","110","87","20","217"
"1350411","1350011","Stamford School District","Alternate Routes To Success","35","*","*","68"
"1350111","1350011","Stamford School District","Apples PreK","51","100","11","162"
"1355611","1350011","Stamford School District","Cloonan School","298","192","46","536"
"1352011","1350011","Stamford School District","Davenport Ridge School","271","350","30","651"
"1355311","1350011","Stamford School District","Dolan School","218","221","39","478"
"1352211","1350011","Stamford School District","Hart School","277","324","41","642"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","*","13","*","21"
"1351211","1350011","Stamford School District","Julia A. Stark School","279","260","62","601"
"1350511","1350011","Stamford School District","K. T. Murphy School","248","251","37","536"
"1350711","1350011","Stamford School District","New School at 200 Strawberry Hill Avenue","48","171","10","229"
"1350611","1350011","Stamford School District","Newfield School","317","259","39","615"
"1351811","1350011","Stamford School District","Northeast School","267","336","33","636"
"1358011","1350011","Stamford School District","Preschool Team","*","54","*","70"
"1355811","1350011","Stamford School District","Rippowam Middle School","348","289","66","703"
"1350811","1350011","Stamford School District","Rogers International School","272","494","53","819"
"1350911","1350011","Stamford School District","Roxbury School","322","236","43","601"
"1355711","1350011","Stamford School District","Scofield Middle School","272","340","62","674"
"1351111","1350011","Stamford School District","Springdale School","337","246","59","642"
"1356111","1350011","Stamford School District","Stamford High School","827","803","135","1765"
"1352111","1350011","Stamford School District","Stillmeadow School","382","295","38","715"
"1356411","1350011","Stamford School District","The Academy of Information Technology","225","388","53","666"
"1351911","1350011","Stamford School District","Toquam Magnet School","373","242","63","678"
"1355511","1350011","Stamford School District","Turn of River School","298","289","37","624"
"1356311","1350011","Stamford School District","Westhill High School","918","1084","136","2138"
"1351411","1350011","Stamford School District","Westover School","347","323","45","715"
"1360311","1360011","Sterling School District","Sterling Community School","110","272","42","424"
"3480415","3480015","Stonington School District","SAGE","*","*","*","*"
"1370811","1370011","Stonington School District","Community Classroom","0","*","0","*"
"1370511","1370011","Stonington School District","Deans Mill School","*","340","*","379"
"1375211","1370011","Stonington School District","Mystic Middle School","25","337","7","369"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","71","193","15","279"
"1370711","1370011","Stonington School District","SAILS","*","*","*","*"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","*","*","0","20"
"1370211","1370011","Stonington School District","Stonington HS PreK","0","20","0","20"
"1376111","1370011","Stonington School District","Stonington High School","86","582","18","686"
"1370411","1370011","Stonington School District","West Broad Street School","*","105","*","141"
"1370611","1370011","Stonington School District","West Vine Street School","46","121","11","178"
"1381311","1380011","Stratford School District","Eli Whitney School","132","294","54","480"
"1382511","1380011","Stratford School District","ABA Nichols","*","*","0","*"
"1380611","1380011","Stratford School District","ABA Second Hill Lane","*","*","0","*"
"1382411","1380011","Stratford School District","ABA Whitney","*","*","*","6"
"1380511","1380011","Stratford School District","ALPHA","22","9","0","31"
"1386211","1380011","Stratford School District","Bunnell High School","314","613","92","1019"
"1380311","1380011","Stratford School District","Chapel School","231","213","71","515"
"1382311","1380011","Stratford School District","DLC Whitney","*","*","0","6"
"1385211","1380011","Stratford School District","David Wooster Middle School","171","307","62","540"
"1382111","1380011","Stratford School District","Franklin STEPS K-2","*","0","0","*"
"1380411","1380011","Stratford School District","Franklin School","149","94","34","277"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","212","293","81","586"
"1382011","1380011","Stratford School District","High School STEPS 9-12","*","*","*","7"
"1380711","1380011","Stratford School District","High School Sails","*","8","*","11"
"1382711","1380011","Stratford School District","IPP Class Room - Second Hill Lane","*","*","*","6"
"1381111","1380011","Stratford School District","IPP Classroom - Johnson","*","*","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","*","*","0","9"
"1380811","1380011","Stratford School District","Lordship School","105","128","36","269"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","*","0","0","*"
"1381811","1380011","Stratford School District","Middle School Sails","*","*","*","6"
"1380911","1380011","Stratford School District","Nichols School","149","200","63","412"
"1381011","1380011","Stratford School District","Second Hill Lane School","241","319","65","625"
"1382611","1380011","Stratford School District","Steps K-2 Nichols","*","*","0","*"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","103","263","35","401"
"1382211","1380011","Stratford School District","Stratford Academy - Victoria Soto School","69","179","28","276"
"1386111","1380011","Stratford School District","Stratford High School","318","479","123","920"
"1389011","1380011","Stratford School District","Strive-Stratford","6","13","0","19"
"1381411","1380011","Stratford School District","Wilcoxson School","92","223","39","354"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","47","426","7","480"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","415","*","470"
"1396111","1390011","Suffield School District","Suffield High School","74","709","15","798"
"1395111","1390011","Suffield School District","Suffield Middle School","51","462","10","523"
