"school_code","district_code","district","school","no","yes","total"
"1485211","1480011","Wallingford School District","Dag  Hammarskjold Middle School","713","20","733"
"1480511","1480011","Wallingford School District","Education Enhancement Program","19","0","19"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","289","40","329"
"1489211","1480011","Wallingford School District","Harvest Park","9","0","9"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","678","18","696"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1043","30","1073"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","823","26","849"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","296","35","331"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","9","0","9"
"1480311","1480011","Wallingford School District","Parker Farms School","231","36","267"
"1481211","1480011","Wallingford School District","Pond Hill School","297","29","326"
"1480411","1480011","Wallingford School District","Rock Hill School","316","21","337"
"1480811","1480011","Wallingford School District","Yalesville School","309","12","321"
"1515211","1510011","Waterbury School District","West Side Middle School","840","180","1020"
"1512311","1510011","Waterbury School District","Washington School","262","48","310"
"1512111","1510011","Waterbury School District","B. W. Tinker School","540","51","591"
"1510411","1510011","Waterbury School District","B.W. Tinker BDLC","11","0","11"
"1510511","1510011","Waterbury School District","Bucks Hill School","368","207","575"
"1510111","1510011","Waterbury School District","Bunker Hill BDLC","15","0","15"
"1510611","1510011","Waterbury School District","Bunker Hill School","433","62","495"
"1511911","1510011","Waterbury School District","Carrington ESC","*","*","13"
"1512711","1510011","Waterbury School District","Carrington School","460","44","504"
"1516211","1510011","Waterbury School District","Crosby High School","1035","157","1192"
"1514011","1510011","Waterbury School District","Crosby NVCC","*","*","15"
"1510911","1510011","Waterbury School District","Driggs School","458","57","515"
"1513611","1510011","Waterbury School District","Duggan CBL","8","0","8"
"1511611","1510011","Waterbury School District","Duggan School","420","43","463"
"1519111","1510011","Waterbury School District","Enlightenment School","121","18","139"
"1513811","1510011","Waterbury School District","Excel II","*","0","*"
"1513911","1510011","Waterbury School District","Excel III","*","*","6"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","493","48","541"
"1512611","1510011","Waterbury School District","Gilmartin School","429","50","479"
"1510711","1510011","Waterbury School District","H. S. Chase School","566","222","788"
"1511311","1510011","Waterbury School District","Hopeville School","318","172","490"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1106","195","1301"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","559","31","590"
"1519811","1510011","Waterbury School District","Maloney Prek","30","0","30"
"1513511","1510011","Waterbury School District","Margaret M. Generali Autism","*","*","26"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","495","62","557"
"1512911","1510011","Waterbury School District","Michael F. Wallace Autism","19","0","19"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1035","147","1182"
"1511811","1510011","Waterbury School District","North End ESC","*","0","*"
"1515311","1510011","Waterbury School District","North End Middle School","844","145","989"
"1512411","1510011","Waterbury School District","Reed ESC","20","0","20"
"1513411","1510011","Waterbury School District","Reed School","385","49","434"
"1512811","1510011","Waterbury School District","Regan School","243","13","256"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","600","13","613"
"1518011","1510011","Waterbury School District","Special Education Preschool","217","0","217"
"1512011","1510011","Waterbury School District","Sprague School","410","55","465"
"1519011","1510011","Waterbury School District","State Street School","46","13","59"
"1512211","1510011","Waterbury School District","Walsh School","317","55","372"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","*","*","488"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","325","6","331"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","671","22","693"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","288","36","324"
"1511711","1510011","Waterbury School District","Wilby ESC","*","0","*"
"1516311","1510011","Waterbury School District","Wilby High School","1005","167","1172"
"1511211","1510011","Waterbury School District","Woodrow Wilson BDLC","*","*","17"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","383","48","431"
"1521111","1520011","Waterford School District","Autism Class","*","0","*"
"1520311","1520011","Waterford School District","Avery Point Transition Program","6","0","6"
"1525111","1520011","Waterford School District","Clark Lane Middle School","658","11","669"
"1520211","1520011","Waterford School District","Great Neck Elementary School","*","*","314"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","343","11","354"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","337","7","344"
"1526111","1520011","Waterford School District","Waterford High School","808","10","818"
"1521211","1520011","Waterford School District","Waterford High School Tutor Center","*","0","*"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","277","12","289"
"1530211","1530011","Watertown School District","John Trumbull Primary School","603","34","637"
"1530411","1530011","Watertown School District","Polk School","346","14","360"
"1535111","1530011","Watertown School District","Swift Middle School","656","9","665"
"1536111","1530011","Watertown School District","Watertown High School","853","7","860"
"1551711","1550011","West Hartford School District","Smith School","299","60","359"
"1559111","1550011","West Hartford School District","Achieve","10","0","10"
"1551611","1550011","West Hartford School District","Aiken School","384","33","417"
"1559311","1550011","West Hartford School District","Braeburn Learning Center","6","0","6"
"1550211","1550011","West Hartford School District","Braeburn School","336","28","364"
"1555311","1550011","West Hartford School District","Bristow Middle School","413","9","422"
"1550411","1550011","West Hartford School District","Bugbee School","419","11","430"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","294","28","322"
"1556111","1550011","West Hartford School District","Conard High School","1505","35","1540"
"1550611","1550011","West Hartford School District","Duffy School","454","33","487"
"1556211","1550011","West Hartford School District","Hall High School","1426","37","1463"
"1555111","1550011","West Hartford School District","King Philip Middle School","908","31","939"
"1550911","1550011","West Hartford School District","Morley School","288","13","301"
"1559411","1550011","West Hartford School District","Norfeldt Learning Center","*","*","8"
"1551011","1550011","West Hartford School District","Norfeldt School","332","15","347"
"1557311","1550011","West Hartford School District","REACH","*","*","36"
"1559211","1550011","West Hartford School District","STRIVE-West Hartford","*","*","29"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","835","26","861"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","12","0","12"
"1551211","1550011","West Hartford School District","Webster Hill School","382","48","430"
"1559511","1550011","West Hartford School District","Whiting Lane Learning Center","*","*","8"
"1551311","1550011","West Hartford School District","Whiting Lane School","397","40","437"
"1559611","1550011","West Hartford School District","Wolcott Learning Center","8","0","8"
"1551511","1550011","West Hartford School District","Wolcott School","430","37","467"
"1561211","1560011","West Haven School District","Washington School","358","111","469"
"1560111","1560011","West Haven School District","Life Skills","6","0","6"
"1561111","1560011","West Haven School District","ASD Lab","*","*","10"
"1560811","1560011","West Haven School District","Alma E. Pagels School","298","42","340"
"1560711","1560011","West Haven School District","Blended","17","0","17"
"1560511","1560011","West Haven School District","Blended (Molloy)","17","0","17"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","813","88","901"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","254","46","300"
"1560311","1560011","West Haven School District","Forest School","361","100","461"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","779","63","842"
"1560211","1560011","West Haven School District","PACE","*","*","36"
"1561411","1560011","West Haven School District","Savin Rock Community School","358","123","481"
"1560411","1560011","West Haven School District","Seth G. Haley School","344","75","419"
"1566111","1560011","West Haven School District","West Haven High School","1353","103","1456"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","228","33","261"
"1546111","1540011","Westbrook School District","Westbrook High School","281","6","287"
"1545111","1540011","Westbrook School District","Westbrook Middle School","220","7","227"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","434","12","446"
"1576111","1570011","Weston School District","Weston High School","*","*","840"
"1570211","1570011","Weston School District","Weston Intermediate School","*","*","531"
"1575111","1570011","Weston School District","Weston Middle School","*","*","582"
"1585111","1580011","Westport School District","Bedford Middle School","*","*","835"
"1580111","1580011","Westport School District","CES Segregated","7","0","7"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","*","404"
"1585311","1580011","Westport School District","Coleytown Middle School","*","*","528"
"1580411","1580011","Westport School District","Green's Farms School","*","*","411"
"1580211","1580011","Westport School District","Green's Farms Segregated","*","0","*"
"1580511","1580011","Westport School District","King's Highway Elementary School","478","7","485"
"1580611","1580011","Westport School District","King's Highway Segregated","6","0","6"
"1580711","1580011","Westport School District","Long Lots School","554","6","560"
"1580811","1580011","Westport School District","Saugatuck Elementary School","507","9","516"
"1586111","1580011","Westport School District","Staples High School","1878","7","1885"
"1588011","1580011","Westport School District","Stepping Stones Preschool","50","0","50"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","310","43","353"
"1591011","1590011","Wethersfield School District","Charles Wright School","273","53","326"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","377","47","424"
"1591111","1590011","Wethersfield School District","Highcrest School","396","30","426"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","336","26","362"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","517","27","544"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1157","28","1185"
"1600111","1600011","Willington School District","Center School","248","0","248"
"1605111","1600011","Willington School District","Hall Memorial School","*","*","186"
"1615211","1610011","Wilton School District","Middlebrook School","*","*","1018"
"1610711","1610011","Wilton School District","Cider Mill School","*","*","971"
"1610511","1610011","Wilton School District","Miller-Driscoll School","802","11","813"
"1616111","1610011","Wilton School District","Wilton High School","*","*","1336"
"1610111","1610011","Wilton School District","Wilton-Westport Evening School","*","0","*"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","142","7","149"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","219","18","237"
"1625111","1620011","Winchester School District","Pearson Middle School","162","9","171"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","487","64","551"
"1638011","1630011","Windham School District","Early Headstart-Commerce Dr.","23","0","23"
"1630111","1630011","Windham School District","Natchaug School","205","113","318"
"1630811","1630011","Windham School District","North Windham ASD Program","*","*","*"
"1630311","1630011","Windham School District","North Windham School","316","156","472"
"1630911","1630011","Windham School District","Sweeney Medically Fragile Program","*","*","*"
"1630611","1630011","Windham School District","W. B. Sweeney School","173","91","264"
"1630511","1630011","Windham School District","Windham Center School","197","78","275"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","186","0","186"
"1631011","1630011","Windham School District","Windham Early Childhood Tuckie Road","47","0","47"
"1636111","1630011","Windham School District","Windham High School","416","145","561"
"1635111","1630011","Windham School District","Windham Middle School","419","144","563"
"1650111","1650011","Windsor Locks School District","North Street School","394","34","428"
"1650611","1650011","Windsor Locks School District","Pine Meadow Academy","31","0","31"
"1650211","1650011","Windsor Locks School District","RISE Transition Academy","8","0","8"
"1650411","1650011","Windsor Locks School District","South Elementary School","363","18","381"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","418","16","434"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","334","14","348"
"1640111","1640011","Windsor School District","Clover Street School","273","15","288"
"1640211","1640011","Windsor School District","Community Based Transition Academy","11","0","11"
"1640411","1640011","Windsor School District","Expulsion","*","0","*"
"1640811","1640011","Windsor School District","John F. Kennedy School","377","29","406"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","378","27","405"
"1640611","1640011","Windsor School District","Plato Credit Recovery","*","0","*"
"1640511","1640011","Windsor School District","Poquonock Elementary School","275","11","286"
"1645311","1640011","Windsor School District","Sage Park Middle School","654","19","673"
"1640311","1640011","Windsor School District","Spark","12","0","12"
"1646111","1640011","Windsor School District","Windsor High School","1077","19","1096"
"1660311","1660011","Wolcott School District","ABC Classroom","*","0","*"
"1660611","1660011","Wolcott School District","Alcott School","274","11","285"
"1660211","1660011","Wolcott School District","Frisbie School","295","17","312"
"1660411","1660011","Wolcott School District","Phoenix Program","*","0","*"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","*","*","604"
"1660511","1660011","Wolcott School District","Wakelee School","310","19","329"
"1666111","1660011","Wolcott School District","Wolcott High School","794","6","800"
"1670311","1670011","Woodbridge School District","Beecher Road School","761","10","771"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","*","1022"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","*","*","424"
"1695111","1690011","Woodstock School District","Woodstock Middle School","*","*","432"

