"school_code","district_code","district","school","no","yes","total"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","*","*","553"
"1265111","1260011","Shelton School District","Intermediate School","894","13","907"
"1260411","1260011","Shelton School District","Lafayette School","355","31","386"
"1260811","1260011","Shelton School District","Long Hill School","590","19","609"
"1266111","1260011","Shelton School District","Shelton High School","1667","20","1687"
"1260611","1260011","Shelton School District","Sunnyside School","*","*","379"
"1270111","1270011","Sherman School District","Sherman School","*","*","456"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","215","15","230"
"1280111","1280011","Simsbury School District","Central School","428","12","440"
"1285111","1280011","Simsbury School District","Henry James Memorial School","*","*","816"
"1280611","1280011","Simsbury School District","Latimer Lane School","519","13","532"
"1286111","1280011","Simsbury School District","Simsbury High School","1525","10","1535"
"1280711","1280011","Simsbury School District","Squadron Line School","786","16","802"
"1280311","1280011","Simsbury School District","Tariffville School","252","6","258"
"1280411","1280011","Simsbury School District","Tootin' Hills School","557","9","566"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","*","*","427"
"1290411","1290011","Somers School District","Somers Elementary School","720","9","729"
"1296111","1290011","Somers School District","Somers High School","*","*","567"
"1320211","1320011","South Windsor School District","Pleasant Valley School","432","16","448"
"1320711","1320011","South Windsor School District","Eli Terry School","420","13","433"
"1320611","1320011","South Windsor School District","Orchard Hill School","488","19","507"
"1320111","1320011","South Windsor School District","Philip R. Smith School","*","*","436"
"1326211","1320011","South Windsor School District","South Windsor High School","1629","22","1651"
"1325111","1320011","South Windsor School District","Timothy Edwards School","1128","21","1149"
"1320411","1320011","South Windsor School District","Wapping Elementary School","304","6","310"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","*","*","797"
"1311511","1310011","Southington School District","Derynoski Elementary School","683","19","702"
"1311311","1310011","Southington School District","Flanders Elementary School","324","10","334"
"1310211","1310011","Southington School District","Hatton Elementary School","421","9","430"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","725","10","735"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","*","215"
"1310711","1310011","Southington School District","South End Elementary School","*","*","207"
"1316211","1310011","Southington School District","Southington High School","2151","13","2164"
"1310811","1310011","Southington School District","Strong Elementary School","453","13","466"
"1310911","1310011","Southington School District","Thalberg Elementary School","409","21","430"
"1311411","1310011","Southington School District","Urbin T. Kelley School","408","6","414"
"1330111","1330011","Sprague School District","Sayles School","*","*","351"
"1340611","1340011","Stafford School District","Stafford Elementary School","*","*","526"
"1346111","1340011","Stafford School District","Stafford High School","521","0","521"
"1345211","1340011","Stafford School District","Stafford Middle School","*","*","477"
"1340311","1340011","Stafford School District","Staffordville School","178","0","178"
"1340411","1340011","Stafford School District","West Stafford School","196","9","205"
"2826013","2820013","Stamford Academy District","Stamford Academy","131","0","131"
"1355611","1350011","Stamford School District","Cloonan School","557","37","594"
"1352011","1350011","Stamford School District","Davenport Ridge School","432","83","515"
"1355311","1350011","Stamford School District","Dolan School","565","60","625"
"1352211","1350011","Stamford School District","Hart School","355","65","420"
"1351211","1350011","Stamford School District","Julia A. Stark School","466","135","601"
"1350511","1350011","Stamford School District","K. T. Murphy School","332","216","548"
"1350611","1350011","Stamford School District","Newfield School","541","91","632"
"1351811","1350011","Stamford School District","Northeast School","617","197","814"
"1358011","1350011","Stamford School District","Preschool Team","83","0","83"
"1355811","1350011","Stamford School District","Rippowam Middle School","725","82","807"
"1350811","1350011","Stamford School District","Rogers International School","367","158","525"
"1350911","1350011","Stamford School District","Roxbury School","558","96","654"
"1355711","1350011","Stamford School District","Scofield Middle School","557","47","604"
"1351111","1350011","Stamford School District","Springdale School","425","140","565"
"1356111","1350011","Stamford School District","Stamford High School","1610","187","1797"
"1352111","1350011","Stamford School District","Stillmeadow School","519","82","601"
"1356411","1350011","Stamford School District","The Academy of Information Technology","462","16","478"
"1351911","1350011","Stamford School District","Toquam Magnet School","399","54","453"
"1355511","1350011","Stamford School District","Turn of River School","487","122","609"
"1356311","1350011","Stamford School District","Westhill High School","2092","239","2331"
"1351411","1350011","Stamford School District","Westover School","586","52","638"
"1360311","1360011","Sterling School District","Sterling Community School","503","0","503"
"1370511","1370011","Stonington School District","Deans Mill School","529","0","529"
"1375211","1370011","Stonington School District","Mystic Middle School","435","0","435"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","332","0","332"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","18","0","18"
"1376111","1370011","Stonington School District","Stonington High School","803","8","811"
"1370411","1370011","Stonington School District","West Broad Street School","*","*","175"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","236"
"1381311","1380011","Stratford School District","Eli Whitney School","488","28","516"
"1386211","1380011","Stratford School District","Bunnell High School","1379","8","1387"
"1380311","1380011","Stratford School District","Chapel School","493","12","505"
"1385211","1380011","Stratford School District","David Wooster Middle School","*","*","570"
"1380411","1380011","Stratford School District","Franklin School","382","14","396"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","538","31","569"
"1380811","1380011","Stratford School District","Lordship School","*","*","225"
"1380911","1380011","Stratford School District","Nichols School","412","18","430"
"1381011","1380011","Stratford School District","Second Hill Lane School","598","90","688"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","697","23","720"
"1386111","1380011","Stratford School District","Stratford High School","925","46","971"
"1389011","1380011","Stratford School District","Strive-Stratford","8","0","8"
"1381411","1380011","Stratford School District","Wilcoxson School","377","21","398"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","*","*","541"
"1390311","1390011","Suffield School District","McAlister Intermediate School","572","0","572"
"1396111","1390011","Suffield School District","Suffield High School","*","*","845"
"1395111","1390011","Suffield School District","Suffield Middle School","*","*","636"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","260","0","260"
"9026122","9020022","The Gilbert School District","The Gilbert School","401","7","408"
"1400111","1400011","Thomaston School District","Black Rock School","381","6","387"
"1400211","1400011","Thomaston School District","Thomaston Center School","294","0","294"
"1406211","1400011","Thomaston School District","Thomaston High School","*","*","585"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","574"
"1415111","1410011","Thompson School District","Thompson Middle School","*","*","503"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","399","0","399"
"1420111","1420011","Tolland School District","Birch Grove Primary School","*","*","760"
"1426111","1420011","Tolland School District","Tolland High School","849","0","849"
"1420211","1420011","Tolland School District","Tolland Intermediate School","500","7","507"
"1425111","1420011","Tolland School District","Tolland Middle School","*","*","1013"
"1430111","1430011","Torrington School District","East School","474","7","481"
"1430211","1430011","Torrington School District","Forbes School","333","50","383"
"1430811","1430011","Torrington School District","Southwest School","281","24","305"
"1430911","1430011","Torrington School District","Torringford School","651","32","683"
"1436111","1430011","Torrington School District","Torrington High School","1250","45","1295"
"1435111","1430011","Torrington School District","Torrington Middle School","1114","48","1162"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","364","84","448"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","150","0","150"
"1440111","1440011","Trumbull School District","Booth Hill School","500","14","514"
"1440811","1440011","Trumbull School District","Daniels Farm School","501","12","513"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","572","29","601"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","*","*","743"
"1440411","1440011","Trumbull School District","Jane Ryan School","416","7","423"
"1445111","1440011","Trumbull School District","Madison Middle School","880","0","880"
"1440311","1440011","Trumbull School District","Middlebrook School","449","24","473"
"1440911","1440011","Trumbull School District","Tashua School","*","*","461"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","*","*","200"
"1446111","1440011","Trumbull School District","Trumbull High School","*","*","2095"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","38","0","38"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","32","0","32"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","13","0","13"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","29","0","29"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","70","0","70"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","22","0","22"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","28","0","28"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","38","0","38"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","69","0","69"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","78","0","78"
"3361115","3360015","Unified School District #1","Manson Youth Institution","551","0","551"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","25","0","25"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","28","0","28"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","36","0","36"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","29","0","29"
"3361415","3360015","Unified School District #1","Webster Correctional Institution","12","0","12"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","38","0","38"
"3362515","3360015","Unified School District #1","York Correctional Institution","59","0","59"
"3470115","3470015","Unified School District #2","Children's Place School","39","0","39"
"3476515","3470015","Unified School District #2","High Meadows","30","0","30"
"3470315","3470015","Unified School District #2","Riverview School","67","0","67"
"3476715","3470015","Unified School District #2","Walter G. Cady School","90","0","90"
"1450111","1450011","Union School District","Union Elementary School","72","0","72"
"1460311","1460011","Vernon School District","Northeast School","313","0","313"
"1461411","1460011","Vernon School District","Center Road School","440","9","449"
"1460111","1460011","Vernon School District","Lake Street School","236","0","236"
"1460211","1460011","Vernon School District","Maple Street School","339","0","339"
"1466111","1460011","Vernon School District","Rockville High School","1192","22","1214"
"1461011","1460011","Vernon School District","Skinner Road School","314","13","327"
"1465111","1460011","Vernon School District","Vernon Center Middle School","806","13","819"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","309","0","309"
"1480211","1480011","Wallingford School District","Highland School","327","8","335"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","21","0","21"
"1481011","1480011","Wallingford School District","Cook Hill School","*","*","400"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","715","30","745"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","380","25","405"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","832","15","847"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1121","54","1175"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","*","*","991"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","281","50","331"
"1480311","1480011","Wallingford School District","Parker Farms School","301","51","352"
"1481211","1480011","Wallingford School District","Pond Hill School","315","13","328"
"1480411","1480011","Wallingford School District","Rock Hill School","*","*","347"
"1480811","1480011","Wallingford School District","Yalesville School","516","18","534"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","205","24","229"
"1515211","1510011","Waterbury School District","West Side Middle School","1042","155","1197"
"1512311","1510011","Waterbury School District","Washington School","259","54","313"
"1512111","1510011","Waterbury School District","B. W. Tinker School","528","46","574"
"1510311","1510011","Waterbury School District","Barnard School","240","30","270"
"1510511","1510011","Waterbury School District","Bucks Hill School","519","66","585"
"1510611","1510011","Waterbury School District","Bunker Hill School","471","48","519"
"1512711","1510011","Waterbury School District","Carrington School","341","174","515"
"1516211","1510011","Waterbury School District","Crosby High School","1176","192","1368"
"1510911","1510011","Waterbury School District","Driggs School","483","67","550"
"1519111","1510011","Waterbury School District","Enlightenment School","148","18","166"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","458","37","495"
"1512611","1510011","Waterbury School District","Gilmartin School","218","21","239"
"1510711","1510011","Waterbury School District","H. S. Chase School","602","196","798"
"1511311","1510011","Waterbury School District","Hopeville School","300","165","465"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1189","124","1313"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","586","7","593"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","493","70","563"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1200","143","1343"
"1515311","1510011","Waterbury School District","North End Middle School","1114","145","1259"
"1512811","1510011","Waterbury School District","Regan School","284","29","313"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","606","8","614"
"1518011","1510011","Waterbury School District","Special Education Preschool","199","0","199"
"1512011","1510011","Waterbury School District","Sprague School","423","65","488"
"1519011","1510011","Waterbury School District","State Street School","70","7","77"
"1512211","1510011","Waterbury School District","Walsh School","469","82","551"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","476","9","485"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","304","9","313"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","319","30","349"
"1516311","1510011","Waterbury School District","Wilby High School","1053","151","1204"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","332","25","357"
"1525111","1520011","Waterford School District","Clark Lane Middle School","*","*","730"
"1520111","1520011","Waterford School District","Cohanzie Elementary School","381","6","387"
"1520211","1520011","Waterford School District","Great Neck Elementary School","274","6","280"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","280","6","286"
"1520511","1520011","Waterford School District","Southwest Elementary School","236","0","236"
"1526111","1520011","Waterford School District","Waterford High School","*","*","1013"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","*","*","380"
"1530611","1530011","Watertown School District","Heminway Park School","*","*","272"
"1530211","1530011","Watertown School District","John Trumbull Primary School","757","41","798"
"1530411","1530011","Watertown School District","Polk School","345","11","356"
"1535111","1530011","Watertown School District","Swift Middle School","*","*","602"
"1536111","1530011","Watertown School District","Watertown High School","981","9","990"
"1551711","1550011","West Hartford School District","Smith School","293","87","380"
"1551611","1550011","West Hartford School District","Aiken School","407","50","457"
"1550211","1550011","West Hartford School District","Braeburn School","418","22","440"
"1555311","1550011","West Hartford School District","Bristow Middle School","403","6","409"
"1550411","1550011","West Hartford School District","Bugbee School","374","10","384"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","266","75","341"
"1556111","1550011","West Hartford School District","Conard High School","1411","50","1461"
"1550611","1550011","West Hartford School District","Duffy School","538","19","557"
"1556211","1550011","West Hartford School District","Hall High School","1522","46","1568"
"1555111","1550011","West Hartford School District","King Philip Middle School","865","42","907"
"1550911","1550011","West Hartford School District","Morley School","351","16","367"
"1551011","1550011","West Hartford School District","Norfeldt School","418","26","444"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","827","38","865"
"1551211","1550011","West Hartford School District","Webster Hill School","361","75","436"
"1551311","1550011","West Hartford School District","Whiting Lane School","464","40","504"
"1551511","1550011","West Hartford School District","Wolcott School","422","48","470"
"1561211","1560011","West Haven School District","Washington School","370","30","400"
"1560811","1560011","West Haven School District","Alma E. Pagels School","336","22","358"
"1561311","1560011","West Haven School District","Anna V. Molloy School","231","35","266"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","703","41","744"
"1561011","1560011","West Haven School District","Clarence E. Thompson School","300","53","353"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","356","28","384"
"1560311","1560011","West Haven School District","Forest School","368","76","444"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","697","13","710"
"1561411","1560011","West Haven School District","Savin Rock Community School","384","68","452"
"1560411","1560011","West Haven School District","Seth G. Haley School","491","37","528"
"1566111","1560011","West Haven School District","West Haven High School","1690","68","1758"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","346","10","356"
"1546111","1540011","Westbrook School District","Westbrook High School","310","0","310"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","*","314"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","579","16","595"
"1576111","1570011","Weston School District","Weston High School","804","0","804"
"1570211","1570011","Weston School District","Weston Intermediate School","*","*","579"
"1575111","1570011","Weston School District","Weston Middle School","*","*","587"
"1585111","1580011","Westport School District","Bedford Middle School","*","*","840"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","*","460"
"1585311","1580011","Westport School District","Coleytown Middle School","*","*","504"
"1580411","1580011","Westport School District","Green's Farms School","476","19","495"
"1580511","1580011","Westport School District","King's Highway Elementary School","483","13","496"
"1580711","1580011","Westport School District","Long Lots School","576","18","594"
"1580811","1580011","Westport School District","Saugatuck Elementary School","496","13","509"
"1586111","1580011","Westport School District","Staples High School","1713","11","1724"
"1588011","1580011","Westport School District","Stepping Stones Preschool","56","0","56"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","350","27","377"
"1591011","1590011","Wethersfield School District","Charles Wright School","272","34","306"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","426","35","461"
"1591111","1590011","Wethersfield School District","Highcrest School","430","12","442"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","430","19","449"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","544","20","564"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1181","31","1212"
"1600111","1600011","Willington School District","Center School","*","*","248"
"1605111","1600011","Willington School District","Hall Memorial School","351","0","351"
"1615211","1610011","Wilton School District","Middlebrook School","*","*","1015"
"1610711","1610011","Wilton School District","Cider Mill School","1034","12","1046"
"1610611","1610011","Wilton School District","Ina E. Driscoll School","*","*","510"
"1610511","1610011","Wilton School District","Miller-Driscoll School","527","9","536"
"1616111","1610011","Wilton School District","Wilton High School","1250","6","1256"
"1629011","1620011","Winchester School District","ABLE","7","0","7"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","320","8","328"
"1629111","1620011","Winchester School District","Bridges 2","*","0","*"
"1626111","1620011","Winchester School District","Joy D. Rice School","11","0","11"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","353","19","372"
"1625111","1620011","Winchester School District","Pearson Middle School","323","18","341"
"1638011","1630011","Windham School District","Early Headstart","97","0","97"
"1639011","1630011","Windham School District","Eastern Regional Academy/Windham","*","*","56"
"1630111","1630011","Windham School District","Natchaug School","266","44","310"
"1630311","1630011","Windham School District","North Windham School","343","102","445"
"1630611","1630011","Windham School District","W. B. Sweeney School","247","95","342"
"1630511","1630011","Windham School District","Windham Center School","181","78","259"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","177","0","177"
"1636111","1630011","Windham School District","Windham High School","833","153","986"
"1635111","1630011","Windham School District","Windham Middle School","736","224","960"
"1650111","1650011","Windsor Locks School District","North Street School","377","33","410"
"1650411","1650011","Windsor Locks School District","South Elementary School","416","13","429"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","569","15","584"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","397","8","405"
"1640111","1640011","Windsor School District","Clover Street School","270","11","281"
"1640811","1640011","Windsor School District","John F. Kennedy School","379","17","396"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","433","17","450"
"1640511","1640011","Windsor School District","Poquonock Elementary School","297","16","313"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","235","22","257"
"1645311","1640011","Windsor School District","Sage Park Middle School","909","12","921"
"1646111","1640011","Windsor School District","Windsor High School","1458","14","1472"
"1660611","1660011","Wolcott School District","Alcott School","381","13","394"
"1660211","1660011","Wolcott School District","Frisbie School","382","12","394"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","*","*","758"
"1660511","1660011","Wolcott School District","Wakelee School","444","12","456"
"1666111","1660011","Wolcott School District","Wolcott High School","*","*","916"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","*","*","467"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","311","8","319"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","1153","0","1153"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","487","9","496"
"1695111","1690011","Woodstock School District","Woodstock Middle School","*","*","448"

