"school_code","district_code","district","school","subject","gender","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0841911","0840011","Milford School District","J. F. Kennedy School","ELA","M","97","95","97.9","95","11","11.6","24","25.3","38","40.0","22","23.2","60","63.2"
"0841911","0840011","Milford School District","J. F. Kennedy School","Math","F","84","82","97.6","82","11","13.4","31","37.8","26","31.7","14","17.1","40","48.8"
"0841911","0840011","Milford School District","J. F. Kennedy School","Math","M","97","95","97.9","95","14","14.7","25","26.3","39","41.1","17","17.9","56","58.9"
"0841611","0840011","Milford School District","Live Oaks School","ELA","F","72","71","98.6","71","8","11.3","16","22.5","19","26.8","28","39.4","47","66.2"
"0841611","0840011","Milford School District","Live Oaks School","ELA","M","62","60","96.8","60","12","20.0","11","18.3","18","30.0","19","31.7","37","61.7"
"0841611","0840011","Milford School District","Live Oaks School","Math","F","72","71","98.6","71","11","15.5","24","33.8","20","28.2","16","22.5","36","50.7"
"0841611","0840011","Milford School District","Live Oaks School","Math","M","62","60","96.8","60","10","16.7","10","16.7","26","43.3","14","23.3","40","66.7"
"0841711","0840011","Milford School District","Mathewson School","ELA","F","103","102","99.0","102","10","9.8","20","19.6","33","32.4","39","38.2","72","70.6"
"0841711","0840011","Milford School District","Mathewson School","ELA","M","108","103","95.4","103","13","12.6","22","21.4","34","33.0","34","33.0","68","66.0"
"0841711","0840011","Milford School District","Mathewson School","Math","F","103","102","99.0","102","15","14.7","31","30.4","36","35.3","20","19.6","56","54.9"
"0841711","0840011","Milford School District","Mathewson School","Math","M","108","100","92.6","100","11","11.0","27","27.0","34","34.0","28","28.0","62","62.0"
"0840711","0840011","Milford School District","Meadowside School","ELA","F","73","72","98.6","72","15","20.8","10","13.9","24","33.3","23","31.9","47","65.3"
"0840711","0840011","Milford School District","Meadowside School","ELA","M","72","68","94.4","68","14","20.6","14","20.6","21","30.9","19","27.9","40","58.8"
"0840711","0840011","Milford School District","Meadowside School","Math","F","73","72","98.6","72","13","18.1","27","37.5","20","27.8","12","16.7","32","44.4"
"0840711","0840011","Milford School District","Meadowside School","Math","M","72","68","94.4","68","10","14.7","20","29.4","27","39.7","11","16.2","38","55.9"
"0840811","0840011","Milford School District","Orange Avenue School","ELA","F","81","81","100.0","81","8","9.9","16","19.8","22","27.2","35","43.2","57","70.4"
"0840811","0840011","Milford School District","Orange Avenue School","ELA","M","113","110","97.3","110","21","19.1","19","17.3","39","35.5","31","28.2","70","63.6"
"0840811","0840011","Milford School District","Orange Avenue School","Math","F","81","81","100.0","81","13","16.0","20","24.7","22","27.2","26","32.1","48","59.3"
"0840811","0840011","Milford School District","Orange Avenue School","Math","M","113","110","97.3","110","13","11.8","30","27.3","42","38.2","25","22.7","67","60.9"
"0841811","0840011","Milford School District","Orchard Hills School","ELA","F","84","83","98.8","83","7","8.4","11","13.3","26","31.3","39","47.0","65","78.3"
"0841811","0840011","Milford School District","Orchard Hills School","ELA","M","84","84","100.0","84","12","14.3","20","23.8","26","31.0","26","31.0","52","61.9"
"0841811","0840011","Milford School District","Orchard Hills School","Math","F","84","83","98.8","83","6","7.2","24","28.9","31","37.3","22","26.5","53","63.9"
"0841811","0840011","Milford School District","Orchard Hills School","Math","M","84","84","100.0","84","12","14.3","29","34.5","29","34.5","14","16.7","43","51.2"
"0841011","0840011","Milford School District","Pumpkin Delight School","ELA","F","61","61","100.0","61","8","13.1","13","21.3","18","29.5","22","36.1","40","65.6"
"0841011","0840011","Milford School District","Pumpkin Delight School","ELA","M","75","74","98.7","74","23","31.1","16","21.6","20","27.0","15","20.3","35","47.3"
"0841011","0840011","Milford School District","Pumpkin Delight School","Math","F","60","60","100.0","60","7","11.7","19","31.7","22","36.7","12","20.0","34","56.7"
"0841011","0840011","Milford School District","Pumpkin Delight School","Math","M","75","74","98.7","74","12","16.2","20","27.0","22","29.7","20","27.0","42","56.8"
"0845311","0840011","Milford School District","West Shore Middle School","ELA","F","216","216","100.0","216","23","10.6","61","28.2","89","41.2","43","19.9","132","61.1"
"0845311","0840011","Milford School District","West Shore Middle School","ELA","M","231","227","98.3","227","46","20.3","78","34.4","78","34.4","25","11.0","103","45.4"
"0845311","0840011","Milford School District","West Shore Middle School","Math","F","216","216","100.0","216","54","25.0","76","35.2","42","19.4","44","20.4","86","39.8"
"0845311","0840011","Milford School District","West Shore Middle School","Math","M","231","227","98.3","227","68","30.0","67","29.5","52","22.9","40","17.6","92","40.5"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","ELA","F","123","122","99.2","122","*","*","*","*","29","23.8","79","64.8","108","88.5"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","ELA","M","136","135","99.3","135","*","*","*","*","29","21.5","69","51.1","98","72.6"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","Math","F","123","122","99.2","122","*","*","*","*","43","35.2","55","45.1","98","80.3"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","Math","M","136","135","99.3","135","*","*","*","*","45","33.3","59","43.7","104","77.0"
"0855211","0850011","Monroe School District","Jockey Hollow School","ELA","F","382","380","99.5","380","19","5.0","50","13.2","173","45.5","138","36.3","311","81.8"
"0855211","0850011","Monroe School District","Jockey Hollow School","ELA","M","404","402","99.5","402","36","9.0","78","19.4","166","41.3","122","30.3","288","71.6"
"0855211","0850011","Monroe School District","Jockey Hollow School","Math","F","382","379","99.2","379","52","13.7","98","25.9","134","35.4","95","25.1","229","60.4"
"0855211","0850011","Monroe School District","Jockey Hollow School","Math","M","404","402","99.5","402","63","15.7","107","26.6","121","30.1","111","27.6","232","57.7"
"0850111","0850011","Monroe School District","Monroe Elementary School","ELA","F","96","93","96.9","93","*","*","*","*","28","30.1","60","64.5","88","94.6"
"0850111","0850011","Monroe School District","Monroe Elementary School","ELA","M","71","70","98.6","70","*","*","*","*","17","24.3","41","58.6","58","82.9"
"0850111","0850011","Monroe School District","Monroe Elementary School","Math","F","96","93","96.9","93","*","*","*","*","33","35.5","44","47.3","77","82.8"
"0850111","0850011","Monroe School District","Monroe Elementary School","Math","M","71","70","98.6","70","*","*","*","*","21","30.0","38","54.3","59","84.3"
"0850311","0850011","Monroe School District","Stepney Elementary School","ELA","F","119","118","99.2","118","*","*","*","*","35","29.7","61","51.7","96","81.4"
"0850311","0850011","Monroe School District","Stepney Elementary School","ELA","M","114","113","99.1","113","*","*","*","*","38","33.6","41","36.3","79","69.9"
"0850311","0850011","Monroe School District","Stepney Elementary School","Math","F","119","118","99.2","118","7","5.9","30","25.4","34","28.8","47","39.8","81","68.6"
"0850311","0850011","Monroe School District","Stepney Elementary School","Math","M","115","114","99.1","114","13","11.4","22","19.3","38","33.3","41","36.0","79","69.3"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","ELA","F","91","91","100.0","91","9","9.9","21","23.1","27","29.7","34","37.4","61","67.0"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","ELA","M","91","91","100.0","91","21","23.1","27","29.7","21","23.1","22","24.2","43","47.3"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","Math","F","91","91","100.0","91","18","19.8","30","33.0","27","29.7","16","17.6","43","47.3"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","Math","M","91","91","100.0","91","21","23.1","23","25.3","26","28.6","21","23.1","47","51.6"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","ELA","F","267","266","99.6","266","33","12.4","66","24.8","119","44.7","48","18.0","167","62.8"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","ELA","M","279","278","99.6","278","54","19.4","77","27.7","109","39.2","38","13.7","147","52.9"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","Math","F","266","265","99.6","265","69","26.0","95","35.8","69","26.0","32","12.1","101","38.1"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","Math","M","279","278","99.6","278","70","25.2","107","38.5","67","24.1","34","12.2","101","36.3"
"0860111","0860011","Montville School District","Mohegan School","ELA","F","87","87","100.0","87","20","23.0","18","20.7","26","29.9","23","26.4","49","56.3"
"0860111","0860011","Montville School District","Mohegan School","ELA","M","78","78","100.0","78","15","19.2","24","30.8","22","28.2","17","21.8","39","50.0"
"0860111","0860011","Montville School District","Mohegan School","Math","F","87","87","100.0","87","20","23.0","27","31.0","27","31.0","13","14.9","40","46.0"
"0860111","0860011","Montville School District","Mohegan School","Math","M","78","78","100.0","78","10","12.8","29","37.2","27","34.6","12","15.4","39","50.0"
"0860511","0860011","Montville School District","Oakdale School","ELA","F","76","76","100.0","76","*","*","*","*","20","26.3","47","61.8","67","88.2"
"0860511","0860011","Montville School District","Oakdale School","ELA","M","76","76","100.0","76","*","*","*","*","18","23.7","40","52.6","58","76.3"
"0860511","0860011","Montville School District","Oakdale School","Math","F","76","76","100.0","76","*","*","*","*","27","35.5","32","42.1","59","77.6"
"0860511","0860011","Montville School District","Oakdale School","Math","M","76","76","100.0","76","*","*","*","*","26","34.2","29","38.2","55","72.4"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","ELA","F","46","46","100.0","46","15","32.6","15","32.6","7","15.2","9","19.6","16","34.8"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","ELA","M","56","55","98.2","55","19","34.5","10","18.2","14","25.5","12","21.8","26","47.3"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","Math","F","46","46","100.0","46","11","23.9","17","37.0","9","19.6","9","19.6","18","39.1"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","Math","M","56","55","98.2","55","14","25.5","12","21.8","18","32.7","11","20.0","29","52.7"
"0885111","0880011","Naugatuck School District","City Hill Middle School","ELA","F","299","297","99.3","297","58","19.5","75","25.3","114","38.4","50","16.8","164","55.2"
"0885111","0880011","Naugatuck School District","City Hill Middle School","ELA","M","378","376","99.5","376","116","30.9","100","26.6","125","33.2","35","9.3","160","42.6"
"0885111","0880011","Naugatuck School District","City Hill Middle School","Math","F","299","297","99.3","297","142","47.8","93","31.3","50","16.8","12","4.0","62","20.9"
"0885111","0880011","Naugatuck School District","City Hill Middle School","Math","M","378","376","99.5","376","183","48.7","105","27.9","58","15.4","30","8.0","88","23.4"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","ELA","F","150","150","100.0","150","22","14.7","43","28.7","38","25.3","47","31.3","85","56.7"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","ELA","M","162","161","99.4","161","40","24.8","47","29.2","49","30.4","25","15.5","74","46.0"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","Math","F","150","150","100.0","150","47","31.3","51","34.0","34","22.7","18","12.0","52","34.7"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","Math","M","162","161","99.4","161","52","32.3","60","37.3","30","18.6","19","11.8","49","30.4"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","ELA","F","151","151","100.0","151","31","20.5","41","27.2","58","38.4","21","13.9","79","52.3"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","ELA","M","172","172","100.0","172","55","32.0","37","21.5","57","33.1","23","13.4","80","46.5"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","Math","F","151","151","100.0","151","58","38.4","56","37.1","23","15.2","14","9.3","37","24.5"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","Math","M","172","172","100.0","172","72","41.9","59","34.3","32","18.6","9","5.2","41","23.8"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","ELA","F","57","57","100.0","57","9","15.8","15","26.3","22","38.6","11","19.3","33","57.9"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","ELA","M","63","62","98.4","62","17","27.4","18","29.0","15","24.2","12","19.4","27","43.5"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","Math","F","57","57","100.0","57","9","15.8","24","42.1","17","29.8","7","12.3","24","42.1"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","Math","M","63","62","98.4","62","8","12.9","16","25.8","22","35.5","16","25.8","38","61.3"
"0880311","0880011","Naugatuck School District","Maple Hill School","ELA","F","98","98","100.0","98","15","15.3","25","25.5","29","29.6","29","29.6","58","59.2"
"0880311","0880011","Naugatuck School District","Maple Hill School","ELA","M","105","105","100.0","105","32","30.5","31","29.5","21","20.0","21","20.0","42","40.0"
"0880311","0880011","Naugatuck School District","Maple Hill School","Math","F","98","98","100.0","98","15","15.3","41","41.8","28","28.6","14","14.3","42","42.9"
"0880311","0880011","Naugatuck School District","Maple Hill School","Math","M","105","105","100.0","105","22","21.0","37","35.2","36","34.3","10","9.5","46","43.8"
"0880611","0880011","Naugatuck School District","Salem School","ELA","F","47","47","100.0","47","14","29.8","10","21.3","10","21.3","13","27.7","23","48.9"
"0880611","0880011","Naugatuck School District","Salem School","ELA","M","52","52","100.0","52","15","28.8","17","32.7","9","17.3","11","21.2","20","38.5"
"0880611","0880011","Naugatuck School District","Salem School","Math","F","47","47","100.0","47","8","17.0","18","38.3","9","19.1","12","25.5","21","44.7"
"0880611","0880011","Naugatuck School District","Salem School","Math","M","52","52","100.0","52","10","19.2","15","28.8","15","28.8","12","23.1","27","51.9"
"0880711","0880011","Naugatuck School District","Western School","ELA","F","54","54","100.0","54","16","29.6","9","16.7","12","22.2","17","31.5","29","53.7"
"0880711","0880011","Naugatuck School District","Western School","ELA","M","64","64","100.0","64","25","39.1","16","25.0","11","17.2","12","18.8","23","35.9"
"0880711","0880011","Naugatuck School District","Western School","Math","F","54","54","100.0","54","9","16.7","18","33.3","18","33.3","9","16.7","27","50.0"
"0880711","0880011","Naugatuck School District","Western School","Math","M","64","64","100.0","64","16","25.0","22","34.4","17","26.6","9","14.1","26","40.6"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","ELA","F","120","120","100.0","120","40","33.3","35","29.2","33","27.5","12","10.0","45","37.5"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","ELA","M","117","117","100.0","117","46","39.3","41","35.0","23","19.7","7","6.0","30","25.6"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","Math","F","120","120","100.0","120","50","41.7","46","38.3","*","*","*","*","24","20.0"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","Math","M","117","117","100.0","117","59","50.4","35","29.9","*","*","*","*","23","19.7"
"0899111","0890011","New Britain School District","Alternative Center School","ELA","F","9","9","*","9","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","ELA","M","15","14","*","14","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","Math","F","9","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","Math","M","15","14","*","14","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","ELA","F","116","116","100.0","116","51","44.0","25","21.6","21","18.1","19","16.4","40","34.5"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","ELA","M","111","111","100.0","111","67","60.4","20","18.0","14","12.6","10","9.0","24","21.6"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","Math","F","113","113","100.0","113","71","62.8","23","20.4","*","*","*","*","19","16.8"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","Math","M","111","111","100.0","111","67","60.4","26","23.4","*","*","*","*","18","16.2"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","ELA","F","265","265","100.0","265","138","52.1","65","24.5","47","17.7","15","5.7","62","23.4"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","ELA","M","217","217","100.0","217","125","57.6","60","27.6","23","10.6","9","4.1","32","14.7"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","Math","F","265","265","100.0","265","180","67.9","63","23.8","*","*","*","*","22","8.3"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","Math","M","217","217","100.0","217","129","59.4","59","27.2","*","*","*","*","29","13.4"
"0890511","0890011","New Britain School District","Gaffney School","ELA","F","87","87","100.0","87","43","49.4","21","24.1","14","16.1","9","10.3","23","26.4"
"0890511","0890011","New Britain School District","Gaffney School","ELA","M","104","104","100.0","104","58","55.8","23","22.1","12","11.5","11","10.6","23","22.1"
"0890511","0890011","New Britain School District","Gaffney School","Math","F","87","85","97.7","85","52","61.2","21","24.7","*","*","*","*","12","14.1"
"0890511","0890011","New Britain School District","Gaffney School","Math","M","104","104","100.0","104","55","52.9","29","27.9","*","*","*","*","20","19.2"
"3480315","0890011","New Britain School District","Hartford Detention Center","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3480315","0890011","New Britain School District","Hartford Detention Center","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890611","0890011","New Britain School District","Holmes School","ELA","F","103","103","100.0","103","40","38.8","19","18.4","23","22.3","21","20.4","44","42.7"
"0890611","0890011","New Britain School District","Holmes School","ELA","M","110","110","100.0","110","47","42.7","21","19.1","22","20.0","20","18.2","42","38.2"
"0890611","0890011","New Britain School District","Holmes School","Math","F","103","103","100.0","103","37","35.9","37","35.9","23","22.3","6","5.8","29","28.2"
"0890611","0890011","New Britain School District","Holmes School","Math","M","109","109","100.0","109","37","33.9","39","35.8","20","18.3","13","11.9","33","30.3"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","ELA","F","74","73","98.6","73","0","0.0","*","*","40","54.8","*","*","*","*"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","ELA","M","76","76","100.0","76","*","*","*","*","32","42.1","34","44.7","66","86.8"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","Math","F","74","73","98.6","73","*","*","22","30.1","29","39.7","*","*","*","*"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","Math","M","76","76","100.0","76","*","*","*","*","32","42.1","22","28.9","54","71.1"
"0890711","0890011","New Britain School District","Jefferson School","ELA","F","110","109","99.1","109","47","43.1","33","30.3","21","19.3","8","7.3","29","26.6"
"0890711","0890011","New Britain School District","Jefferson School","ELA","M","102","102","100.0","102","49","48.0","22","21.6","15","14.7","16","15.7","31","30.4"
"0890711","0890011","New Britain School District","Jefferson School","Math","F","110","109","99.1","109","53","48.6","42","38.5","14","12.8","0","0.0","14","12.8"
"0890711","0890011","New Britain School District","Jefferson School","Math","M","102","102","100.0","102","50","49.0","31","30.4","13","12.7","8","7.8","21","20.6"
"0891711","0890011","New Britain School District","KEY Middle","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891711","0890011","New Britain School District","KEY Middle","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890811","0890011","New Britain School District","Lincoln School","ELA","F","130","129","99.2","129","61","47.3","31","24.0","*","*","*","*","37","28.7"
"0890811","0890011","New Britain School District","Lincoln School","ELA","M","140","138","98.6","138","71","51.4","36","26.1","*","*","*","*","31","22.5"
"0890811","0890011","New Britain School District","Lincoln School","Math","F","130","129","99.2","129","79","61.2","30","23.3","*","*","*","*","20","15.5"
"0890811","0890011","New Britain School District","Lincoln School","Math","M","140","138","98.6","138","81","58.7","38","27.5","*","*","*","*","19","13.8"
"0899011","0890011","New Britain School District","New Britain Transition Center","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","ELA","M","*","*","*","*","*","*","*","*","*","*","0","0.0","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","Math","F","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","Math","M","22","21","95.5","21","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0890911","0890011","New Britain School District","Northend School","ELA","F","69","69","100.0","69","30","43.5","20","29.0","*","*","*","*","19","27.5"
"0890911","0890011","New Britain School District","Northend School","ELA","M","68","68","100.0","68","49","72.1","10","14.7","*","*","*","*","9","13.2"
"0890911","0890011","New Britain School District","Northend School","Math","F","68","68","100.0","68","50","73.5","*","*","*","*","0","0.0","*","*"
"0890911","0890011","New Britain School District","Northend School","Math","M","66","66","100.0","66","48","72.7","*","*","*","*","0","0.0","*","*"
"0895311","0890011","New Britain School District","Pulaski Middle School","ELA","F","327","325","99.4","325","173","53.2","93","28.6","*","*","*","*","59","18.2"
"0895311","0890011","New Britain School District","Pulaski Middle School","ELA","M","427","426","99.8","426","273","64.1","87","20.4","*","*","*","*","66","15.5"
"0895311","0890011","New Britain School District","Pulaski Middle School","Math","F","324","320","98.8","320","231","72.2","75","23.4","*","*","*","*","14","4.4"
"0895311","0890011","New Britain School District","Pulaski Middle School","Math","M","426","423","99.3","422","306","72.5","86","20.4","*","*","*","*","30","7.1"
"0895211","0890011","New Britain School District","Slade Middle School","ELA","F","320","318","99.4","318","189","59.4","71","22.3","*","*","*","*","58","18.2"
"0895211","0890011","New Britain School District","Slade Middle School","ELA","M","405","402","99.3","402","256","63.7","105","26.1","*","*","*","*","41","10.2"
"0895211","0890011","New Britain School District","Slade Middle School","Math","F","320","318","99.4","318","233","73.3","67","21.1","*","*","*","*","18","5.7"
"0895211","0890011","New Britain School District","Slade Middle School","Math","M","405","401","99.0","401","282","70.3","94","23.4","*","*","*","*","25","6.2"
"0891211","0890011","New Britain School District","Smalley Academy","ELA","F","150","150","100.0","150","105","70.0","35","23.3","10","6.7","0","0.0","10","6.7"
"0891211","0890011","New Britain School District","Smalley Academy","ELA","M","150","149","99.3","149","121","81.2","16","10.7","*","*","*","*","12","8.1"
"0891211","0890011","New Britain School District","Smalley Academy","Math","F","151","151","100.0","151","130","86.1","*","*","*","*","0","0.0","*","*"
"0891211","0890011","New Britain School District","Smalley Academy","Math","M","150","149","99.3","149","118","79.2","*","*","*","*","0","0.0","*","*"
"0891311","0890011","New Britain School District","Smith School","ELA","F","136","136","100.0","136","63","46.3","35","25.7","25","18.4","13","9.6","38","27.9"
"0891311","0890011","New Britain School District","Smith School","ELA","M","146","146","100.0","146","96","65.8","26","17.8","17","11.6","7","4.8","24","16.4"
"0891311","0890011","New Britain School District","Smith School","Math","F","136","136","100.0","136","67","49.3","46","33.8","20","14.7","*","*","*","*"
"0891311","0890011","New Britain School District","Smith School","Math","M","147","147","100.0","147","78","53.1","46","31.3","*","*","*","*","23","15.6"
"0891811","0890011","New Britain School District","Steps","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891811","0890011","New Britain School District","Steps","ELA","M","*","*","*","*","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0891811","0890011","New Britain School District","Steps","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891811","0890011","New Britain School District","Steps","Math","M","*","*","*","*","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0890411","0890011","New Britain School District","Sunrise Intermediate","ELA","M","11","9","*","9","*","*","*","*","*","*","*","*","*","*"
"0890411","0890011","New Britain School District","Sunrise Intermediate","Math","M","11","9","*","9","*","*","*","*","*","*","*","*","*","*"
"0890211","0890011","New Britain School District","Sunrise Primary","ELA","M","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0890211","0890011","New Britain School District","Sunrise Primary","Math","M","7","6","*","6","*","*","*","*","*","*","*","*","*","*"
"0891511","0890011","New Britain School District","Vance School","ELA","F","135","134","99.3","134","53","39.6","39","29.1","28","20.9","14","10.4","42","31.3"
"0891511","0890011","New Britain School District","Vance School","ELA","M","140","140","100.0","140","74","52.9","42","30.0","17","12.1","7","5.0","24","17.1"
"0891511","0890011","New Britain School District","Vance School","Math","F","130","129","99.2","129","76","58.9","37","28.7","*","*","*","*","16","12.4"
"0891511","0890011","New Britain School District","Vance School","Math","M","136","136","100.0","136","78","57.4","39","28.7","*","*","*","*","19","14.0"
"0900411","0900011","New Canaan School District","East School","ELA","F","101","100","99.0","100","*","*","*","*","20","20.0","72","72.0","92","92.0"
"0900411","0900011","New Canaan School District","East School","ELA","M","144","143","99.3","143","*","*","*","*","32","22.4","95","66.4","127","88.8"
"0900411","0900011","New Canaan School District","East School","Math","F","101","100","99.0","100","*","*","*","*","30","30.0","59","59.0","89","89.0"
"0900411","0900011","New Canaan School District","East School","Math","M","144","143","99.3","143","*","*","*","*","40","28.0","95","66.4","135","94.4"
"0905111","0900011","New Canaan School District","Saxe Middle School","ELA","F","653","650","99.5","650","17","2.6","78","12.0","243","37.4","312","48.0","555","85.4"
"0905111","0900011","New Canaan School District","Saxe Middle School","ELA","M","678","675","99.6","675","46","6.8","112","16.6","278","41.2","239","35.4","517","76.6"
"0905111","0900011","New Canaan School District","Saxe Middle School","Math","F","653","650","99.5","650","32","4.9","154","23.7","175","26.9","289","44.5","464","71.4"
"0905111","0900011","New Canaan School District","Saxe Middle School","Math","M","679","675","99.4","675","38","5.6","132","19.6","180","26.7","325","48.1","505","74.8"
"0900211","0900011","New Canaan School District","South School","ELA","F","118","116","98.3","116","*","*","*","*","23","19.8","82","70.7","105","90.5"
"0900211","0900011","New Canaan School District","South School","ELA","M","123","121","98.4","121","*","*","*","*","26","21.5","71","58.7","97","80.2"
"0900211","0900011","New Canaan School District","South School","Math","F","118","116","98.3","116","*","*","*","*","39","33.6","63","54.3","102","87.9"
"0900211","0900011","New Canaan School District","South School","Math","M","123","121","98.4","121","*","*","*","*","32","26.4","77","63.6","109","90.1"
"0900311","0900011","New Canaan School District","West School","ELA","F","107","107","100.0","107","*","*","*","*","16","15.0","83","77.6","99","92.5"
"0900311","0900011","New Canaan School District","West School","ELA","M","102","102","100.0","102","*","*","*","*","20","19.6","67","65.7","87","85.3"
"0900311","0900011","New Canaan School District","West School","Math","F","107","107","100.0","107","0","0.0","7","6.5","42","39.3","58","54.2","100","93.5"
"0900311","0900011","New Canaan School District","West School","Math","M","103","103","100.0","103","*","*","*","*","22","21.4","68","66.0","90","87.4"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","ELA","F","226","211","93.4","211","20","9.5","34","16.1","61","28.9","96","45.5","157","74.4"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","ELA","M","262","254","96.9","254","31","12.2","40","15.7","76","29.9","107","42.1","183","72.0"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","Math","F","226","209","92.5","209","22","10.5","60","28.7","74","35.4","53","25.4","127","60.8"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","Math","M","262","250","95.4","249","15","6.0","57","22.9","88","35.3","89","35.7","177","71.1"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","ELA","F","289","254","87.9","254","12","4.7","42","16.5","104","40.9","96","37.8","200","78.7"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","ELA","M","291","266","91.4","266","32","12.0","64","24.1","106","39.8","64","24.1","170","63.9"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","Math","F","289","250","86.5","250","33","13.2","76","30.4","69","27.6","72","28.8","141","56.4"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","Math","M","291","263","90.4","263","47","17.9","64","24.3","75","28.5","77","29.3","152","57.8"
"0920311","0920011","New Hartford School District","Ann Antolini School","ELA","F","153","148","96.7","148","9","6.1","21","14.2","50","33.8","68","45.9","118","79.7"
