"school_code","district_code","district","school","no","yes","total"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","*","412"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","*","443"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","735","7","742"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","*","346"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","*","409"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","*","0","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","*","*","1754"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","377","8","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","*","582"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","336","8","344"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","638","6","644"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","76","9","85"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","445","24","469"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","743","9","752"
"1190511","1190011","Rocky Hill School District","West Hill School","605","25","630"
"1210111","1210011","Salem School District","Salem Elementary School","*","*","461"
"1220111","1220011","Salisbury School District","Salisbury Central School","310","0","310"
"1230111","1230011","Scotland School District","Scotland Elementary School","143","0","143"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","299","15","314"
"1240111","1240011","Seymour School District","Bungay School","537","41","578"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","285","6","291"
"1246111","1240011","Seymour School District","Seymour High School","632","10","642"
"1245111","1240011","Seymour School District","Seymour Middle School","*","*","587"
"1250111","1250011","Sharon School District","Sharon Center School","197","0","197"
"1260911","1260011","Shelton School District","Mohegan School","404","17","421"
"1261011","1260011","Shelton School District","Booth Hill School","346","13","359"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","457","22","479"
"1265111","1260011","Shelton School District","Intermediate School","911","14","925"
"1260811","1260011","Shelton School District","Long Hill School","413","28","441"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","839","18","857"
"1266111","1260011","Shelton School District","Shelton High School","1523","23","1546"
"1260611","1260011","Shelton School District","Sunnyside School","252","11","263"
"1270111","1270011","Sherman School District","Sherman School","*","*","408"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","215","18","233"
"1280111","1280011","Simsbury School District","Central School","394","14","408"
"1285111","1280011","Simsbury School District","Henry James Memorial School","*","*","804"
"1280611","1280011","Simsbury School District","Latimer Lane School","495","11","506"
"1286111","1280011","Simsbury School District","Simsbury High School","1575","7","1582"
"1280711","1280011","Simsbury School District","Squadron Line School","758","9","767"
"1280311","1280011","Simsbury School District","Tariffville School","261","6","267"
"1280411","1280011","Simsbury School District","Tootin' Hills School","418","8","426"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","*","*","387"
"1290411","1290011","Somers School District","Somers Elementary School","674","7","681"
"1296111","1290011","Somers School District","Somers High School","*","*","562"
"1320211","1320011","South Windsor School District","Pleasant Valley School","422","10","432"
"1320711","1320011","South Windsor School District","Eli Terry School","423","12","435"
"1320611","1320011","South Windsor School District","Orchard Hill School","411","17","428"
"1320111","1320011","South Windsor School District","Philip R. Smith School","335","7","342"
"1326211","1320011","South Windsor School District","South Windsor High School","*","*","1539"
"1325111","1320011","South Windsor School District","Timothy Edwards School","1077","11","1088"
"1320411","1320011","South Windsor School District","Wapping Elementary School","279","14","293"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","830","6","836"
"1311511","1310011","Southington School District","Derynoski Elementary School","668","15","683"
"1311311","1310011","Southington School District","Flanders Elementary School","278","12","290"
"1310211","1310011","Southington School District","Hatton Elementary School","421","6","427"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","725","9","734"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","*","280"
"1310711","1310011","Southington School District","South End Elementary School","*","*","245"
"1316211","1310011","Southington School District","Southington High School","2033","18","2051"
"1310811","1310011","Southington School District","Strong Elementary School","385","11","396"
"1310911","1310011","Southington School District","Thalberg Elementary School","426","23","449"
"1311411","1310011","Southington School District","Urbin T. Kelley School","398","9","407"
"1330111","1330011","Sprague School District","Sayles School","*","*","371"
"1340611","1340011","Stafford School District","Stafford Elementary School","494","8","502"
"1346111","1340011","Stafford School District","Stafford High School","*","*","558"
"1345211","1340011","Stafford School District","Stafford Middle School","*","*","416"
"1340311","1340011","Stafford School District","Staffordville School","*","*","190"
"1340411","1340011","Stafford School District","West Stafford School","*","*","188"
"2826013","2820013","Stamford Academy District","Stamford Academy","137","0","137"
"1355611","1350011","Stamford School District","Cloonan School","559","39","598"
"1352011","1350011","Stamford School District","Davenport Ridge School","438","116","554"
"1355311","1350011","Stamford School District","Dolan School","504","49","553"
"1352211","1350011","Stamford School District","Hart School","419","85","504"
"1351211","1350011","Stamford School District","Julia A. Stark School","446","86","532"
"1350511","1350011","Stamford School District","K. T. Murphy School","378","162","540"
"1350611","1350011","Stamford School District","Newfield School","517","127","644"
"1351811","1350011","Stamford School District","Northeast School","544","185","729"
"1358011","1350011","Stamford School District","Preschool Team","25","0","25"
"1355811","1350011","Stamford School District","Rippowam Middle School","580","64","644"
"1350811","1350011","Stamford School District","Rogers International School","629","118","747"
"1350911","1350011","Stamford School District","Roxbury School","543","113","656"
"1355711","1350011","Stamford School District","Scofield Middle School","577","54","631"
"1351111","1350011","Stamford School District","Springdale School","444","141","585"
"1356111","1350011","Stamford School District","Stamford High School","1649","162","1811"
"1352111","1350011","Stamford School District","Stillmeadow School","538","110","648"
"1356411","1350011","Stamford School District","The Academy of Information Technology","673","7","680"
"1351911","1350011","Stamford School District","Toquam Magnet School","525","98","623"
"1355511","1350011","Stamford School District","Turn of River School","477","95","572"
"1356311","1350011","Stamford School District","Westhill High School","2057","253","2310"
"1351411","1350011","Stamford School District","Westover School","645","73","718"
"1360311","1360011","Sterling School District","Sterling Community School","482","0","482"
"1370511","1370011","Stonington School District","Deans Mill School","515","0","515"
"1375211","1370011","Stonington School District","Mystic Middle School","*","*","441"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","*","*","349"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","24","0","24"
"1376111","1370011","Stonington School District","Stonington High School","*","*","781"
"1370411","1370011","Stonington School District","West Broad Street School","*","*","163"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","219"
"1381311","1380011","Stratford School District","Eli Whitney School","502","30","532"
"1386211","1380011","Stratford School District","Bunnell High School","1225","8","1233"
"1380311","1380011","Stratford School District","Chapel School","529","18","547"
"1385211","1380011","Stratford School District","David Wooster Middle School","*","*","564"
"1380411","1380011","Stratford School District","Franklin School","280","28","308"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","577","20","597"
"1381611","1380011","Stratford School District","Honeyspot School","236","11","247"
"1380811","1380011","Stratford School District","Lordship School","202","11","213"
"1380911","1380011","Stratford School District","Nichols School","401","21","422"
"1381011","1380011","Stratford School District","Second Hill Lane School","607","91","698"
"1389111","1380011","Stratford School District","Secondary STEPS Program","14","0","14"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","442","18","460"
"1386111","1380011","Stratford School District","Stratford High School","1012","32","1044"
"1389011","1380011","Stratford School District","Strive-Stratford","14","0","14"
"1381411","1380011","Stratford School District","Wilcoxson School","363","28","391"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","487","7","494"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","*","554"
"1396111","1390011","Suffield School District","Suffield High School","858","0","858"
"1395111","1390011","Suffield School District","Suffield Middle School","600","0","600"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","*","*","271"
"9026122","9020022","The Gilbert School District","The Gilbert School","319","6","325"
"1400111","1400011","Thomaston School District","Black Rock School","*","*","340"
"1400211","1400011","Thomaston School District","Thomaston Center School","256","0","256"
"1406211","1400011","Thomaston School District","Thomaston High School","*","*","522"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","481"
"1415111","1410011","Thompson School District","Thompson Middle School","*","*","420"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","362","0","362"
"1420111","1420011","Tolland School District","Birch Grove Primary School","651","6","657"
"1426111","1420011","Tolland School District","Tolland High School","*","*","939"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","*","707"
"1425111","1420011","Tolland School District","Tolland Middle School","*","*","749"
"1430111","1430011","Torrington School District","East School","436","10","446"
"1430211","1430011","Torrington School District","Forbes School","348","50","398"
"1430811","1430011","Torrington School District","Southwest School","294","29","323"
"1430911","1430011","Torrington School District","Torringford School","627","42","669"
"1436111","1430011","Torrington School District","Torrington High School","1042","46","1088"
"1435111","1430011","Torrington School District","Torrington Middle School","1094","40","1134"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","351","100","451"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","162","0","162"
"1440111","1440011","Trumbull School District","Booth Hill School","525","10","535"
"1440811","1440011","Trumbull School District","Daniels Farm School","491","7","498"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","615","29","644"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","*","*","747"
"1440411","1440011","Trumbull School District","Jane Ryan School","394","8","402"
"1445111","1440011","Trumbull School District","Madison Middle School","*","*","873"
"1440311","1440011","Trumbull School District","Middlebrook School","455","31","486"
"1440911","1440011","Trumbull School District","Tashua School","*","*","409"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","231","0","231"
"1446111","1440011","Trumbull School District","Trumbull High School","2138","12","2150"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","19","0","19"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","11","0","11"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","38","0","38"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","43","0","43"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","15","0","15"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","18","0","18"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","11","0","11"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","41","0","41"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","53","0","53"
"3361115","3360015","Unified School District #1","Manson Youth Institution","445","0","445"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","17","0","17"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","16","0","16"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","14","0","14"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","24","0","24"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","13","0","13"
"3362515","3360015","Unified School District #1","York Correctional Institution","36","0","36"
"3470115","3470015","Unified School District #2","Children's Place School","23","0","23"
"3470315","3470015","Unified School District #2","Riverview School","*","*","64"
"3476715","3470015","Unified School District #2","Walter G. Cady School","117","0","117"
"1450111","1450011","Union School District","Union Elementary School","81","0","81"
"1460311","1460011","Vernon School District","Northeast School","*","*","299"
"1461411","1460011","Vernon School District","Center Road School","480","24","504"
"1460111","1460011","Vernon School District","Lake Street School","287","0","287"
"1460211","1460011","Vernon School District","Maple Street School","309","0","309"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","15","0","15"
"1466111","1460011","Vernon School District","Rockville High School","1036","24","1060"
"1461011","1460011","Vernon School District","Skinner Road School","333","17","350"
"1465111","1460011","Vernon School District","Vernon Center Middle School","756","16","772"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","312","0","312"
"1480211","1480011","Wallingford School District","Highland School","338","14","352"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","7","0","7"
"1481011","1480011","Wallingford School District","Cook Hill School","352","39","391"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","696","17","713"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","344","37","381"
"1489211","1480011","Wallingford School District","Harvest Park","*","0","*"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","800","14","814"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1109","31","1140"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","949","0","949"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","344","32","376"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","7","0","7"
"1480311","1480011","Wallingford School District","Parker Farms School","321","21","342"
"1481211","1480011","Wallingford School District","Pond Hill School","324","13","337"
"1480411","1480011","Wallingford School District","Rock Hill School","339","18","357"
"1480811","1480011","Wallingford School District","Yalesville School","376","7","383"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","158","31","189"
"1515211","1510011","Waterbury School District","West Side Middle School","1013","134","1147"
"1512311","1510011","Waterbury School District","Washington School","257","61","318"
"1512111","1510011","Waterbury School District","B. W. Tinker School","458","51","509"
"1510311","1510011","Waterbury School District","Barnard School","246","18","264"
"1510511","1510011","Waterbury School District","Bucks Hill School","495","65","560"
"1510611","1510011","Waterbury School District","Bunker Hill School","453","33","486"
"1512711","1510011","Waterbury School District","Carrington School","330","158","488"
"1516211","1510011","Waterbury School District","Crosby High School","1238","150","1388"
"1510911","1510011","Waterbury School District","Driggs School","495","35","530"
"1519111","1510011","Waterbury School District","Enlightenment School","128","22","150"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","430","43","473"
"1512611","1510011","Waterbury School District","Gilmartin School","298","32","330"
"1510711","1510011","Waterbury School District","H. S. Chase School","570","146","716"
"1511311","1510011","Waterbury School District","Hopeville School","320","99","419"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1220","148","1368"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","597","10","607"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","495","62","557"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1186","162","1348"
"1515311","1510011","Waterbury School District","North End Middle School","1053","153","1206"
"1512811","1510011","Waterbury School District","Regan School","258","22","280"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","*","*","616"
"1518011","1510011","Waterbury School District","Special Education Preschool","208","0","208"
"1512011","1510011","Waterbury School District","Sprague School","325","51","376"
"1519011","1510011","Waterbury School District","State Street School","63","14","77"
"1512211","1510011","Waterbury School District","Walsh School","502","65","567"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","472","9","481"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","312","7","319"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","352","22","374"
"1516311","1510011","Waterbury School District","Wilby High School","1135","171","1306"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","371","47","418"
"1525111","1520011","Waterford School District","Clark Lane Middle School","682","7","689"
"1520211","1520011","Waterford School District","Great Neck Elementary School","378","6","384"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","398","6","404"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","*","*","366"
"1526111","1520011","Waterford School District","Waterford High School","948","11","959"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","342","7","349"
"1530211","1530011","Watertown School District","John Trumbull Primary School","669","28","697"
"1530411","1530011","Watertown School District","Polk School","354","14","368"
"1535111","1530011","Watertown School District","Swift Middle School","750","10","760"
"1536111","1530011","Watertown School District","Watertown High School","*","*","1001"
"1551711","1550011","West Hartford School District","Smith School","283","80","363"
"1559111","1550011","West Hartford School District","Achieve","*","0","*"
"1551611","1550011","West Hartford School District","Aiken School","412","32","444"
"1550211","1550011","West Hartford School District","Braeburn School","414","18","432"
"1555311","1550011","West Hartford School District","Bristow Middle School","411","12","423"
"1550411","1550011","West Hartford School District","Bugbee School","413","6","419"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","250","64","314"
"1556111","1550011","West Hartford School District","Conard High School","1505","47","1552"
"1550611","1550011","West Hartford School District","Duffy School","544","15","559"
"1556211","1550011","West Hartford School District","Hall High School","1533","39","1572"
"1555111","1550011","West Hartford School District","King Philip Middle School","848","31","879"
"1550911","1550011","West Hartford School District","Morley School","361","16","377"
"1551011","1550011","West Hartford School District","Norfeldt School","392","21","413"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","876","48","924"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","12","0","12"
"1551211","1550011","West Hartford School District","Webster Hill School","427","43","470"
"1551311","1550011","West Hartford School District","Whiting Lane School","507","44","551"
"1551511","1550011","West Hartford School District","Wolcott School","458","55","513"
"1561211","1560011","West Haven School District","Washington School","390","69","459"
"1560811","1560011","West Haven School District","Alma E. Pagels School","364","36","400"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","883","66","949"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","358","41","399"
"1560311","1560011","West Haven School District","Forest School","347","117","464"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","932","59","991"
"1561411","1560011","West Haven School District","Savin Rock Community School","412","105","517"
"1560411","1560011","West Haven School District","Seth G. Haley School","399","72","471"
"1566111","1560011","West Haven School District","West Haven High School","1480","65","1545"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","317","19","336"
"1546111","1540011","Westbrook School District","Westbrook High School","*","*","301"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","*","309"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","533","9","542"
"1576111","1570011","Weston School District","Weston High School","780","0","780"
"1570211","1570011","Weston School District","Weston Intermediate School","*","*","594"
"1575111","1570011","Weston School District","Weston Middle School","*","*","607"
"1585111","1580011","Westport School District","Bedford Middle School","823","10","833"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","*","477"
"1585311","1580011","Westport School District","Coleytown Middle School","484","7","491"
"1580411","1580011","Westport School District","Green's Farms School","458","7","465"
"1580511","1580011","Westport School District","King's Highway Elementary School","478","8","486"
"1580711","1580011","Westport School District","Long Lots School","597","9","606"
"1580811","1580011","Westport School District","Saugatuck Elementary School","518","12","530"
"1586111","1580011","Westport School District","Staples High School","*","*","1832"
"1588011","1580011","Westport School District","Stepping Stones Preschool","55","0","55"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","365","30","395"
"1591011","1590011","Wethersfield School District","Charles Wright School","287","37","324"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","423","26","449"
"1591111","1590011","Wethersfield School District","Highcrest School","407","12","419"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","385","25","410"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","598","21","619"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1147","33","1180"
"1600111","1600011","Willington School District","Center School","*","*","211"
"1605111","1600011","Willington School District","Hall Memorial School","*","*","300"
"1615211","1610011","Wilton School District","Middlebrook School","*","*","1033"
"1610711","1610011","Wilton School District","Cider Mill School","*","*","1022"
"1610511","1610011","Wilton School District","Miller-Driscoll School","973","15","988"
"1616111","1610011","Wilton School District","Wilton High School","*","*","1276"
"1629211","1620011","Winchester School District","Batcheller - Bridges 1","*","0","*"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","*","118"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","*","*","403"
"1625111","1620011","Winchester School District","Pearson Middle School","411","11","422"
"1638011","1630011","Windham School District","Early Headstart","32","0","32"
"1630111","1630011","Windham School District","Natchaug School","199","54","253"
"1630311","1630011","Windham School District","North Windham School","306","117","423"
"1638411","1630011","Windham School District","Partial Day Program","*","*","10"
"1630611","1630011","Windham School District","W. B. Sweeney School","208","133","341"
"1630511","1630011","Windham School District","Windham Center School","190","120","310"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","209","0","209"
"1636111","1630011","Windham School District","Windham High School","628","183","811"
"1635111","1630011","Windham School District","Windham Middle School","764","222","986"
"1650111","1650011","Windsor Locks School District","North Street School","422","27","449"
"1650411","1650011","Windsor Locks School District","South Elementary School","365","13","378"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","535","9","544"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","405","9","414"
"1640111","1640011","Windsor School District","Clover Street School","264","15","279"
"1640811","1640011","Windsor School District","John F. Kennedy School","309","15","324"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","364","11","375"
"1640511","1640011","Windsor School District","Poquonock Elementary School","279","8","287"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","232","12","244"
"1645311","1640011","Windsor School District","Sage Park Middle School","791","23","814"
"1646111","1640011","Windsor School District","Windsor High School","1288","13","1301"
"1660611","1660011","Wolcott School District","Alcott School","*","*","341"
"1660211","1660011","Wolcott School District","Frisbie School","371","16","387"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","*","*","683"
"1660511","1660011","Wolcott School District","Wakelee School","418","12","430"
"1666111","1660011","Wolcott School District","Wolcott High School","*","*","900"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","403","9","412"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","300","11","311"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","*","1096"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","*","*","518"
"1695111","1690011","Woodstock School District","Woodstock Middle School","*","*","407"

