"school_code","district_code","district","school","pre_kindergarten","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","0","99","82","124","141","119","0","0","0","0","0","0","0","0","565"
"0850311","0850011","Monroe School District","Stepney Elementary School","0","102","91","83","99","114","0","0","0","0","0","0","0","0","489"
"0850611","0850011","Monroe School District","Chalk Hill School","0","0","0","0","0","0","306","333","0","0","0","0","0","0","639"
"0855211","0850011","Monroe School District","Jockey Hollow School","0","0","0","0","0","0","0","0","346","313","0","0","0","0","659"
"0856111","0850011","Monroe School District","Masuk High School","0","0","0","0","0","0","0","0","0","0","331","365","294","355","1345"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","*","53","69","75","74","70","*","0","0","0","0","0","0","0","396"
"0860111","0860011","Montville School District","Mohegan School","*","*","65","61","85","62","92","0","0","0","0","0","0","0","425"
"0860511","0860011","Montville School District","Oakdale School","62","64","63","65","60","65","81","0","0","0","0","0","0","0","460"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","0","0","0","0","0","0","0","212","224","207","0","0","0","0","643"
"0866111","0860011","Montville School District","Montville High School","0","0","0","0","0","0","0","0","0","0","244","192","217","177","830"
"0869011","0860011","Montville School District","Palmer Academy","0","0","0","0","0","0","0","0","0","0","*","*","8","7","23"
"0888111","0880011","Naugatuck School District","Head Start","102","0","0","0","0","0","0","0","0","0","0","0","0","0","102"
"0880311","0880011","Naugatuck School District","Maple Hill School","34","93","73","91","89","75","0","0","0","0","0","0","0","0","455"
"0880611","0880011","Naugatuck School District","Salem School","*","51","46","55","54","*","0","0","0","0","0","0","0","0","250"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","0","33","36","58","49","51","0","0","0","0","0","0","0","0","227"
"0880111","0880011","Naugatuck School District","Central Avenue School","0","71","53","54","62","65","0","0","0","0","0","0","0","0","305"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","0","43","67","65","63","72","0","0","0","0","0","0","0","0","310"
"0880711","0880011","Naugatuck School District","Western School","0","58","59","36","46","63","0","0","0","0","0","0","0","0","262"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","0","0","0","0","0","0","199","208","0","0","0","0","0","0","407"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","0","0","0","0","0","0","165","188","0","0","0","0","0","0","353"
"0885111","0880011","Naugatuck School District","City Hill Middle School","0","0","0","0","0","0","0","0","227","245","0","0","0","0","472"
"0885211","0880011","Naugatuck School District","Hillside Middle School","0","0","0","0","0","0","0","0","146","159","0","0","0","0","305"
"0886111","0880011","Naugatuck School District","Naugatuck High School","0","0","0","0","0","0","0","0","0","0","345","344","337","341","1367"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","40","90","93","80","103","110","118","74","46","41","0","0","0","0","795"
"0890511","0890011","New Britain School District","Gaffney School","165","53","48","51","55","60","58","0","0","0","0","0","0","0","490"
"0890611","0890011","New Britain School District","Holmes School","27","91","76","87","68","81","63","0","0","0","0","0","0","0","493"
"0890811","0890011","New Britain School District","Lincoln School","40","101","117","146","118","45","54","0","0","0","0","0","0","0","621"
"0891311","0890011","New Britain School District","Smith School","98","78","71","82","100","105","104","0","0","0","0","0","0","0","638"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","0","114","104","116","104","0","0","0","0","0","0","0","0","0","438"
"0890711","0890011","New Britain School District","Jefferson School","0","68","71","65","61","73","61","0","0","0","0","0","0","0","399"
"0890911","0890011","New Britain School District","Northend School","0","46","49","49","51","50","50","0","0","0","0","0","0","0","295"
"0891211","0890011","New Britain School District","Smalley Academy","0","65","69","73","70","211","245","0","0","0","0","0","0","0","733"
"0891511","0890011","New Britain School District","Vance School","0","81","97","97","79","86","85","0","0","0","0","0","0","0","525"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","0","0","0","0","0","0","0","53","54","55","0","0","0","0","162"
"0895311","0890011","New Britain School District","Pulaski Middle School","0","0","0","0","0","0","0","216","215","273","0","0","0","0","704"
"0895111","0890011","New Britain School District","Roosevelt Middle School","0","0","0","0","0","0","0","147","160","170","0","0","0","0","477"
"0895211","0890011","New Britain School District","Slade Middle School","0","0","0","0","0","0","0","231","229","203","0","0","0","0","663"
"0896111","0890011","New Britain School District","New Britain High School","0","0","0","0","0","0","0","0","0","*","*","745","861","690","2972"
"0900211","0900011","New Canaan School District","South School","*","124","112","*","107","98","0","0","0","0","0","0","0","0","535"
"0900311","0900011","New Canaan School District","West School","51","83","85","78","103","119","0","0","0","0","0","0","0","0","519"
"0900411","0900011","New Canaan School District","East School","0","107","107","114","106","113","0","0","0","0","0","0","0","0","547"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","0","0","0","0","0","288","293","328","357","0","0","0","0","1266"
"0906111","0900011","New Canaan School District","New Canaan High School","0","0","0","0","0","0","0","0","0","0","327","319","293","283","1222"
"0910111","0910011","New Fairfield School District","Consolidated School","80","176","196","212","0","0","0","0","0","0","0","0","0","0","664"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","0","0","0","0","204","225","239","0","0","0","0","0","0","0","668"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","0","0","0","0","0","0","0","246","235","267","0","0","0","0","748"
"0916111","0910011","New Fairfield School District","New Fairfield High School","0","0","0","0","0","0","0","0","0","0","264","245","261","202","972"
"0929011","0920011","New Hartford School District","Bridges I","*","*","0","*","0","0","0","0","0","0","0","0","0","0","7"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","19","36","29","32","0","0","0","0","0","0","0","0","0","0","116"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","0","48","59","52","0","0","0","0","0","0","0","0","0","0","159"
"0920311","0920011","New Hartford School District","Ann Antolini School","0","0","0","0","82","98","86","72","0","0","0","0","0","0","338"
"0931411","0930011","New Haven School District","Nathan Hale School","74","52","52","68","52","51","52","51","49","54","0","0","0","0","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","*","50","108","90","97","75","27","*","26","47","0","0","0","0","549"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","55","51","46","64","49","68","45","46","37","18","0","0","0","0","479"
"0930311","0930011","New Haven School District","Beecher School","37","47","47","44","66","49","44","69","47","42","0","0","0","0","492"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","52","53","54","53","44","50","46","35","45","40","0","0","0","0","472"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","*","48","52","50","52","47","46","30","*","0","0","0","0","0","353"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","82","42","45","42","44","53","34","40","44","41","0","0","0","0","467"
"0930611","0930011","New Haven School District","Clinton Avenue School","*","49","*","70","88","74","53","62","50","51","0","0","0","0","546"
"0934111","0930011","New Haven School District","Columbus Family Academy","35","70","66","43","47","32","41","32","30","0","0","0","0","0","396"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","43","52","71","55","65","61","44","0","0","0","0","0","0","0","391"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","43","0","0","0","0","0","0","0","0","0","0","0","0","0","43"
"0938111","0930011","New Haven School District","Early Learning Center","107","0","0","0","0","0","0","0","0","0","0","0","0","0","107"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","7","73","73","62","73","64","64","49","51","74","0","0","0","0","590"
"0938011","0930011","New Haven School District","Headstart","413","0","0","0","0","0","0","0","0","0","0","0","0","0","413"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","422","0","0","0","0","0","0","0","0","0","0","0","0","0","422"
"0930711","0930011","New Haven School District","Hill Central Music Academy","16","67","61","53","47","42","36","44","33","40","0","0","0","0","439"
"0931311","0930011","New Haven School District","John C. Daniels","42","52","58","48","70","74","63","50","44","29","0","0","0","0","530"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","42","50","48","75","76","60","52","65","66","46","0","0","0","0","580"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","40","64","57","48","55","41","41","36","37","22","0","0","0","0","441"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","*","44","47","37","49","33","29","34","27","*","0","0","0","0","323"
"0931011","0930011","New Haven School District","Ross/Woodward School","36","50","46","51","77","44","62","53","47","67","0","0","0","0","533"
"0932911","0930011","New Haven School District","Truman School","77","48","48","49","44","54","57","64","47","68","0","0","0","0","556"
"0932511","0930011","New Haven School District","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","37","49","50","51","60","63","48","45","37","0","0","0","0","0","440"
"0934911","0930011","New Haven School District","West Rock Authors Academy","16","26","21","22","26","21","27","20","24","23","0","0","0","0","226"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","35","46","53","45","50","51","44","33","46","49","0","0","0","0","452"
"0931211","0930011","New Haven School District","Edgewood School","0","51","51","51","47","53","50","47","52","49","0","0","0","0","451"
"0930511","0930011","New Haven School District","Clarence Rogers School","0","42","48","*","*","0","0","0","0","0","0","0","0","0","132"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","0","73","77","68","68","73","70","66","62","72","0","0","0","0","629"
"0931611","0930011","New Haven School District","Fair Haven School","0","51","59","75","65","53","53","71","47","87","0","0","0","0","561"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","0","58","42","52","39","31","35","31","41","60","0","0","0","0","389"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","0","199","0","0","0","0","0","0","0","0","0","0","0","0","199"
"0933811","0930011","New Haven School District","Worthington Hooker School","0","50","52","49","46","52","49","42","30","35","0","0","0","0","405"
"0930411","0930011","New Haven School District","Katherine Brennan School","0","0","0","0","39","45","28","33","22","27","0","0","0","0","194"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","0","0","0","0","0","0","90","125","128","115","0","0","0","0","458"
"0935311","0930011","New Haven School District","Sheridan Communications and Technology Magnet School","0","0","0","0","0","0","22","44","63","66","0","0","0","0","195"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","0","0","0","0","0","0","0","80","0","0","0","0","0","0","80"
"0935111","0930011","New Haven School District","Urban Youth Center Middle School","0","0","0","0","0","0","0","*","*","15","0","0","0","0","34"
"0936511","0930011","New Haven School District","Polly T. McCabe Center","0","0","0","0","0","0","0","0","*","*","*","8","11","7","33"
"0936411","0930011","New Haven School District","Cooperative High School","0","0","0","0","0","0","0","0","0","0","152","111","115","76","454"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","0","0","0","0","0","0","0","0","0","0","61","42","49","40","192"
"0936611","0930011","New Haven School District","High School In The Community","0","0","0","0","0","0","0","0","0","0","98","75","93","45","311"
"0936311","0930011","New Haven School District","Hill Regional Career High School","0","0","0","0","0","0","0","0","0","0","203","188","176","142","709"
"0936211","0930011","New Haven School District","James Hillhouse High School","0","0","0","0","0","0","0","0","0","0","337","296","218","164","1015"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","0","0","0","0","0","0","0","0","0","0","39","31","38","36","144"
"0937011","0930011","New Haven School District","New Haven Academy","0","0","0","0","0","0","0","0","0","0","59","64","51","26","200"
"0936911","0930011","New Haven School District","Riverside Education Academy","0","0","0","0","0","0","0","0","0","0","36","47","42","33","158"
"0936711","0930011","New Haven School District","Sound School","0","0","0","0","0","0","0","0","0","0","84","67","101","80","332"
"0936111","0930011","New Haven School District","Wilbur Cross High School","0","0","0","0","0","0","0","0","0","0","554","448","346","313","1661"
"0950311","0950011","New London School District","Jennings School","34","84","85","100","87","89","94","0","0","0","0","0","0","0","573"
"0950211","0950011","New London School District","Harbor School","0","48","60","52","46","55","71","0","0","0","0","0","0","0","332"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","0","48","54","58","48","53","*","*","0","0","0","0","0","0","306"
"0950511","0950011","New London School District","Shoreline Academy","0","18","23","26","24","0","0","0","0","0","0","0","0","0","91"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","0","44","37","27","24","52","41","0","0","0","0","0","0","0","225"
"0959111","0950011","New London School District","New London Clinical Day Program","0","0","*","0","0","0","*","*","*","*","*","*","*","*","16"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","0","0","0","0","0","0","0","196","214","211","0","0","0","0","621"
"0955211","0950011","New London School District","Dual Language Arts Academy/Academia Bilingue de las Artes","0","0","0","0","0","0","0","21","29","0","0","0","0","0","50"
"0956111","0950011","New London School District","New London High School","0","0","0","0","0","0","0","0","0","0","304","253","152","162","871"
"0960511","0960011","New Milford School District","Hill And Plain School","28","104","109","106","114","0","0","0","0","0","0","0","0","0","461"
"0960711","0960011","New Milford School District","John Pettibone School","46","100","117","98","118","0","0","0","0","0","0","0","0","0","479"
"0960811","0960011","New Milford School District","Northville Elementary School","25","130","133","109","144","0","0","0","0","0","0","0","0","0","541"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","0","0","0","0","0","355","352","388","0","0","0","0","0","0","1095"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","0","0","0","0","0","0","0","0","376","400","0","0","0","0","776"
"0966111","0960011","New Milford School District","New Milford High School","0","0","0","0","0","0","0","0","0","0","421","387","406","328","1542"
"0940611","0940011","Newington School District","Anna Reynolds School","34","93","79","79","78","92","0","0","0","0","0","0","0","0","455"
"0940211","0940011","Newington School District","Elizabeth Green School","15","57","58","66","56","56","0","0","0","0","0","0","0","0","308"
"0940811","0940011","Newington School District","John Paterson School","28","88","82","96","95","82","0","0","0","0","0","0","0","0","471"
"0940711","0940011","Newington School District","Ruth Chaffee School","*","74","81","*","71","81","0","0","0","0","0","0","0","0","379"
"0945311","0940011","Newington School District","John Wallace Middle School","0","0","0","0","0","0","162","204","206","179","0","0","0","0","751"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","0","0","0","0","0","0","152","170","162","197","0","0","0","0","681"
"0946111","0940011","Newington School District","Newington High School","0","0","0","0","0","0","0","0","0","0","370","386","378","331","1465"
"0978011","0970011","Newtown School District","Newtown Preschool","54","0","0","0","0","0","0","0","0","0","0","0","0","0","54"
"0978111","0970011","Newtown School District","Newtown Preschool at RIS","30","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","66","88","82","92","75","0","0","0","0","0","0","0","0","403"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","62","87","76","92","113","0","0","0","0","0","0","0","0","430"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","96","96","99","118","107","0","0","0","0","0","0","0","0","516"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","96","130","136","139","132","0","0","0","0","0","0","0","0","633"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","0","0","0","0","0","431","471","0","0","0","0","0","0","902"
"0975111","0970011","Newtown School District","Newtown Middle School","0","0","0","0","0","0","0","0","436","493","0","0","0","0","929"
"0976111","0970011","Newtown School District","Newtown High School","0","0","0","0","0","0","0","0","0","0","410","438","426","430","1704"
"0980111","0980011","Norfolk School District","Botelle Elementary School","10","11","16","27","17","25","19","29","0","0","0","0","0","0","154"
"0989011","0980011","Norfolk School District","IEP Program","0","0","0","*","0","0","0","0","0","0","0","0","*","*","*"
"0990511","0990011","North Branford School District","Stanley T. Williams School","14","83","77","76","0","0","0","0","0","0","0","0","0","0","250"
"0990411","0990011","North Branford School District","Jerome Harrison School","0","84","77","90","88","0","0","0","0","0","0","0","0","0","339"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","0","0","0","*","*","192","190","0","0","0","0","0","0","0","486"
"0995111","0990011","North Branford School District","North Branford Intermediate School","0","0","0","0","0","0","0","231","187","204","0","0","0","0","622"
"0996111","0990011","North Branford School District","North Branford High School","0","0","0","0","0","0","0","0","0","0","167","188","168","178","701"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","19","35","28","39","34","39","36","32","35","41","0","0","0","0","338"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","*","70","53","61","59","68","0","0","0","0","0","0","0","353"
"1010711","1010011","North Haven School District","Green Acres Elementary School","50","61","62","64","65","61","63","0","0","0","0","0","0","0","426"
"1010211","1010011","North Haven School District","Montowese Elementary School","*","73","107","*","70","88","79","0","0","0","0","0","0","0","478"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","70","68","79","64","76","62","0","0","0","0","0","0","0","419"
"1015211","1010011","North Haven School District","North Haven Middle School","0","0","0","0","0","0","0","282","327","300","0","0","0","0","909"
"1016111","1010011","North Haven School District","North Haven High School","0","0","0","0","0","0","0","0","0","0","301","296","311","314","1222"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","18","63","51","53","63","75","58","0","0","0","0","0","0","0","381"
"1025111","1020011","North Stonington School District","Wheeler Middle School","0","0","0","0","0","0","0","65","66","55","0","0","0","0","186"
"1026111","1020011","North Stonington School District","Wheeler High School","0","0","0","0","0","0","0","0","0","0","60","60","54","53","227"
"1030211","1030011","Norwalk School District","Brookside Elementary School","21","75","63","72","69","75","60","0","0","0","0","0","0","0","435"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","23","77","82","69","87","66","62","0","0","0","0","0","0","0","466"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","11","89","77","83","58","73","61","0","0","0","0","0","0","0","452"
"1030811","1030011","Norwalk School District","Kendall Elementary School","16","73","79","71","72","80","81","0","0","0","0","0","0","0","472"
"1032211","1030011","Norwalk School District","Marvin Elementary School","16","78","89","70","64","61","71","0","0","0","0","0","0","0","449"
"1032111","1030011","Norwalk School District","Naramake Elementary School","40","70","62","58","61","55","59","0","0","0","0","0","0","0","405"
"1031411","1030011","Norwalk School District","Tracey School","13","74","78","59","69","69","71","0","0","0","0","0","0","0","433"
"1032411","1030011","Norwalk School District","Wolfpit School","19","65","39","58","36","43","50","0","0","0","0","0","0","0","310"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","39","56","56","64","62","61","0","0","0","0","0","0","0","338"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","0","108","98","80","75","80","77","0","0","0","0","0","0","0","518"
"1031311","1030011","Norwalk School District","Rowayton School","0","91","87","69","80","64","53","0","0","0","0","0","0","0","444"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","59","57","57","53","69","61","0","0","0","0","0","0","0","356"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","0","0","0","0","0","0","200","184","149","0","0","0","0","533"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","0","0","0","0","0","0","0","258","220","207","0","0","0","0","685"
"1035511","1030011","Norwalk School District","Roton Middle School","0","0","0","0","0","0","0","131","137","144","0","0","0","0","412"
"1035411","1030011","Norwalk School District","West Rocks Middle School","0","0","0","0","0","0","0","248","221","238","0","0","0","0","707"
"1036211","1030011","Norwalk School District","Brien McMahon High School","0","0","0","0","0","0","0","0","0","0","512","459","379","358","1708"
"1036111","1030011","Norwalk School District","Norwalk High School","0","0","0","0","0","0","0","0","0","0","420","392","357","346","1515"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","0","0","0","0","0","0","0","0","24","31","30","21","106"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","15","28","38","27","22","22","21","0","0","0","0","0","0","0","173"
"1041411","1040011","Norwich School District","John B. Stanton Network School","87","48","47","47","45","50","65","0","0","0","0","0","0","0","389"
"1042011","1040011","Norwich School District","Moriarty Magnet School","*","74","74","*","72","76","73","0","0","0","0","0","0","0","429"
"1040811","1040011","Norwich School District","Samuel Huntington School","30","63","54","62","43","72","54","0","0","0","0","0","0","0","378"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","51","39","39","39","29","49","43","0","0","0","0","0","0","0","289"
"1041811","1040011","Norwich School District","Veterans' Memorial School","49","26","35","30","34","27","33","0","0","0","0","0","0","0","234"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","19","34","43","38","30","30","31","0","0","0","0","0","0","0","225"
"1040611","1040011","Norwich School District","Greeneville School","0","41","55","62","59","53","56","0","0","0","0","0","0","0","326"
"1041911","1040011","Norwich School District","Uncas Network School","0","43","23","32","27","26","27","0","0","0","0","0","0","0","178"
"1049011","1040011","Norwich School District","Hickory Street School","0","0","0","*","*","*","*","*","0","0","0","0","0","0","14"
"1045111","1040011","Norwich School District","Kelly Middle School","0","0","0","0","0","0","0","213","230","235","0","0","0","0","678"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","0","0","0","0","0","0","0","163","167","142","0","0","0","0","472"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","0","0","0","0","0","0","0","0","12","9","9","8","*","*","47"
"1046111","1040011","Norwich School District","Thames River Academy","0","0","0","0","0","0","0","0","0","0","44","17","14","16","91"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","38","99","122","105","123","0","0","0","0","0","0","0","0","0","487"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","0","0","0","0","98","132","119","129","131","0","0","0","0","609"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","0","0","0","0","0","0","0","0","0","152","125","126","122","525"
"1070211","1070011","Orange School District","Mary L. Tracy School","22","162","0","0","0","0","0","0","0","0","0","0","0","0","184"
"1070511","1070011","Orange School District","Peck Place School","0","0","71","66","70","64","88","80","0","0","0","0","0","0","439"
"1070311","1070011","Orange School District","Race Brook School","0","0","67","57","64","76","62","69","0","0","0","0","0","0","395"
"1070411","1070011","Orange School District","Turkey Hill School","0","0","45","55","48","45","52","53","0","0","0","0","0","0","298"
"1080311","1080011","Oxford School District","Quaker Farms School","28","174","179","192","0","0","0","0","0","0","0","0","0","0","573"
"1080111","1080011","Oxford School District","Oxford Center School","0","0","0","0","166","190","177","0","0","0","0","0","0","0","533"
"1085111","1080011","Oxford School District","Great Oak School","0","0","0","0","0","0","0","138","184","168","0","0","0","0","490"
"1086011","1080011","Oxford School District","Oxford High School","0","0","0","0","0","0","0","0","0","0","143","156","119","0","418"
"1090511","1090011","Plainfield School District","Early Childhood Center","102","175","0","0","0","0","0","0","0","0","0","0","0","0","277"
"1090111","1090011","Plainfield School District","Moosup Elementary School","0","0","91","106","90","0","0","0","0","0","0","0","0","0","287"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","0","0","111","92","105","0","0","0","0","0","0","0","0","0","308"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","0","0","0","0","0","206","192","0","0","0","0","0","0","0","398"
"1095111","1090011","Plainfield School District","Plainfield Central School","0","0","0","0","0","0","0","190","181","189","0","0","0","0","560"
"1096111","1090011","Plainfield School District","Plainfield High School","0","0","0","0","0","0","0","0","0","0","221","238","220","194","873"
"1108011","1100011","Plainville School District","Prekindergarten Program","39","0","0","0","0","0","0","0","0","0","0","0","0","0","39"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","0","46","42","47","54","54","71","0","0","0","0","0","0","0","314"
"1100211","1100011","Plainville School District","Linden Street School","0","67","72","78","58","72","61","0","0","0","0","0","0","0","408"
"1100511","1100011","Plainville School District","Louis Toffolon School","0","50","63","47","54","51","73","0","0","0","0","0","0","0","338"
"1105211","1100011","Plainville School District","Middle School of Plainville","0","0","0","0","0","0","0","187","180","213","0","0","0","0","580"
"1106111","1100011","Plainville School District","Plainville High School","0","0","0","0","0","0","0","0","0","0","231","237","203","170","841"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","38","57","49","63","59","69","65","0","0","0","0","0","0","0","400"
"1110211","1110011","Plymouth School District","Plymouth Center School","25","60","60","61","83","62","66","0","0","0","0","0","0","0","417"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","0","0","0","0","0","0","0","153","164","158","0","0","0","0","475"
"1116111","1110011","Plymouth School District","Terryville High School","0","0","0","0","0","0","0","0","0","0","151","140","127","138","556"
"1120111","1120011","Pomfret School District","Pomfret Community School","43","59","56","50","55","59","51","58","59","50","0","0","0","0","540"
"1130211","1130011","Portland School District","Valley View School","19","102","117","126","0","0","0","0","0","0","0","0","0","0","364"
"1130411","1130011","Portland School District","Gildersleeve School","0","0","0","0","109","120","0","0","0","0","0","0","0","0","229"
"1130511","1130011","Portland School District","Brownstone Intermediate School","0","0","0","0","0","0","128","101","0","0","0","0","0","0","229"
"1135111","1130011","Portland School District","Portland Middle School","0","0","0","0","0","0","0","0","140","105","0","0","0","0","245"
"1136111","1130011","Portland School District","Portland High School","0","0","0","0","0","0","0","0","0","0","85","95","99","83","362"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","26","51","51","45","52","41","54","0","0","0","0","0","0","0","320"
"1145111","1140011","Preston School District","Preston Plains School","0","0","0","0","0","0","0","45","59","64","0","0","0","0","168"
"1160311","1160011","Putnam School District","Putnam Elementary School","86","97","90","107","96","84","86","0","0","0","0","0","0","0","646"
"1165111","1160011","Putnam School District","Putnam Middle School","0","0","0","0","0","0","0","83","84","103","0","0","0","0","270"
"1166111","1160011","Putnam School District","Putnam High School","0","0","0","0","0","0","0","0","0","0","77","78","91","79","325"
"1169011","1160011","Putnam School District","Helping Hands","0","0","0","0","0","0","0","0","0","0","0","0","0","*","*"
"1170111","1170011","Redding School District","Redding Elementary School","66","110","120","141","122","155","0","0","0","0","0","0","0","0","714"
"1175111","1170011","Redding School District","John Read Middle School","0","0","0","0","0","0","157","146","138","146","0","0","0","0","587"
"2060212","2060012","Regional School District 06","James Morris School","*","*","36","31","32","30","25","32","0","0","0","0","0","0","208"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"2060112","2060012","Regional School District 06","Goshen Center School","0","22","35","26","32","28","37","35","0","0","0","0","0","0","215"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","*","17","15","18","*","17","10","0","0","0","0","0","0","90"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","0","0","0","0","0","0","0","0","84","84","95","109","80","107","559"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","39","95","68","110","93","103","0","0","0","0","0","0","0","0","508"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","26","115","104","119","129","127","0","0","0","0","0","0","0","0","620"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","0","0","0","0","0","0","213","217","241","218","0","0","0","0","889"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","0","0","0","0","0","0","0","0","0","0","231","187","209","203","830"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","21","0","0","0","0","0","0","0","0","0","0","0","0","0","21"
"2120212","2120012","Regional School District 12","Booth Free School","0","20","25","20","15","16","25","0","0","0","0","0","0","0","121"
"2120112","2120012","Regional School District 12","The Burnham School","0","11","10","22","11","16","24","0","0","0","0","0","0","0","94"
"2120412","2120012","Regional School District 12","Washington Primary School","0","28","21","32","38","28","37","0","0","0","0","0","0","0","184"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","0","0","0","0","0","0","0","77","82","85","0","0","0","0","244"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","0","0","0","0","0","0","0","0","0","0","73","91","83","100","347"
"2130112","2130012","Regional School District 13","Frederick Brewster School","38","88","87","96","0","0","0","0","0","0","0","0","0","0","309"
"2130512","2130012","Regional School District 13","John Lyman School","0","61","66","77","62","80","0","0","0","0","0","0","0","0","346"
"2130212","2130012","Regional School District 13","Francis E. Korn School","0","0","0","0","92","107","0","0","0","0","0","0","0","0","199"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","0","0","0","0","0","0","174","179","0","0","0","0","0","0","353"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","0","0","0","0","0","0","0","0","166","184","0","0","0","0","350"
