"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_3_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","Math","F","62","61","98.4","61","18","29.5","19","31.1","13","21.3","11","18.0","24","39.3"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","Math","N","28","28","100.0","28","*","*","*","*","*","*","*","*","*","*"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","Math","R","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0885111","0880011","Naugatuck School District","City Hill Middle School","ELA","F","259","256","98.8","256","95","37.1","72","28.1","73","28.5","16","6.3","89","34.8"
"0885111","0880011","Naugatuck School District","City Hill Middle School","ELA","N","347","346","99.7","346","61","17.6","80","23.1","143","41.3","62","17.9","205","59.2"
"0885111","0880011","Naugatuck School District","City Hill Middle School","ELA","R","71","71","100.0","71","18","25.4","23","32.4","23","32.4","7","9.9","30","42.3"
"0885111","0880011","Naugatuck School District","City Hill Middle School","Math","F","259","256","98.8","256","148","57.8","78","30.5","*","*","*","*","30","11.7"
"0885111","0880011","Naugatuck School District","City Hill Middle School","Math","N","347","346","99.7","346","139","40.2","99","28.6","77","22.3","31","9.0","108","31.2"
"0885111","0880011","Naugatuck School District","City Hill Middle School","Math","R","71","71","100.0","71","38","53.5","21","29.6","*","*","*","*","12","16.9"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","ELA","F","105","104","99.0","104","*","*","*","*","26","25.0","*","*","*","*"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","ELA","N","183","183","100.0","183","30","16.4","53","29.0","51","27.9","49","26.8","100","54.6"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","ELA","R","24","24","100.0","24","*","*","*","*","10","41.7","*","*","*","*"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","Math","F","105","104","99.0","104","45","43.3","35","33.7","*","*","*","*","24","23.1"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","Math","N","183","183","100.0","183","43","23.5","69","37.7","44","24.0","27","14.8","71","38.8"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","Math","R","24","24","100.0","24","11","45.8","7","29.2","*","*","*","*","6","25.0"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","ELA","F","153","153","100.0","153","61","39.9","43","28.1","*","*","*","*","49","32.0"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","ELA","N","134","134","100.0","134","19","14.2","24","17.9","63","47.0","28","20.9","91","67.9"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","ELA","R","36","36","100.0","36","*","*","11","30.6","16","44.4","*","*","*","*"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","Math","F","153","153","100.0","153","88","57.5","40","26.1","*","*","*","*","25","16.3"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","Math","N","134","134","100.0","134","27","20.1","60","44.8","36","26.9","11","8.2","47","35.1"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","Math","R","36","36","100.0","36","15","41.7","15","41.7","*","*","*","*","6","16.7"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","ELA","F","63","62","98.4","62","19","30.6","20","32.3","*","*","*","*","*","*"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","ELA","N","*","*","*","*","*","*","*","*","19","35.8","15","28.3","34","64.2"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","Math","F","63","62","98.4","62","14","22.6","23","37.1","*","*","*","*","*","*"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","Math","N","*","*","*","*","*","*","*","*","20","37.7","16","30.2","36","67.9"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0880311","0880011","Naugatuck School District","Maple Hill School","ELA","F","51","51","100.0","51","*","*","*","*","*","*","9","17.6","*","*"
"0880311","0880011","Naugatuck School District","Maple Hill School","ELA","N","131","131","100.0","131","23","17.6","43","32.8","30","22.9","35","26.7","65","49.6"
"0880311","0880011","Naugatuck School District","Maple Hill School","ELA","R","21","21","100.0","21","*","*","*","*","*","*","6","28.6","*","*"
"0880311","0880011","Naugatuck School District","Maple Hill School","Math","F","51","51","100.0","51","*","*","22","43.1","14","27.5","*","*","*","*"
"0880311","0880011","Naugatuck School District","Maple Hill School","Math","N","131","131","100.0","131","22","16.8","46","35.1","44","33.6","19","14.5","63","48.1"
"0880311","0880011","Naugatuck School District","Maple Hill School","Math","R","21","21","100.0","21","*","*","10","47.6","6","28.6","*","*","*","*"
"0880611","0880011","Naugatuck School District","Salem School","ELA","F","54","54","100.0","54","21","38.9","14","25.9","*","*","*","*","*","*"
"0880611","0880011","Naugatuck School District","Salem School","ELA","N","38","38","100.0","38","*","*","*","*","*","*","14","36.8","*","*"
"0880611","0880011","Naugatuck School District","Salem School","ELA","R","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"0880611","0880011","Naugatuck School District","Salem School","Math","F","54","54","100.0","54","15","27.8","21","38.9","*","*","*","*","*","*"
"0880611","0880011","Naugatuck School District","Salem School","Math","N","38","38","100.0","38","*","*","*","*","12","31.6","16","42.1","28","73.7"
"0880611","0880011","Naugatuck School District","Salem School","Math","R","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"0880711","0880011","Naugatuck School District","Western School","ELA","F","53","53","100.0","53","26","49.1","*","*","*","*","*","*","*","*"
"0880711","0880011","Naugatuck School District","Western School","ELA","N","58","58","100.0","58","*","*","14","24.1","*","*","18","31.0","*","*"
"0880711","0880011","Naugatuck School District","Western School","ELA","R","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"0880711","0880011","Naugatuck School District","Western School","Math","F","53","53","100.0","53","17","32.1","*","*","*","*","*","*","*","*"
"0880711","0880011","Naugatuck School District","Western School","Math","N","58","58","100.0","58","*","*","20","34.5","19","32.8","*","*","*","*"
"0880711","0880011","Naugatuck School District","Western School","Math","R","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","ELA","F","181","181","100.0","181","67","37.0","60","33.1","43","23.8","11","6.1","54","29.8"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","ELA","N","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","ELA","R","37","37","100.0","37","*","*","*","*","*","*","*","*","*","*"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","Math","F","181","181","100.0","181","85","47.0","64","35.4","26","14.4","6","3.3","32","17.7"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","Math","N","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","Math","R","37","37","100.0","37","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","ELA","F","21","20","95.2","20","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0899111","0890011","New Britain School District","Alternative Center School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","Math","F","21","19","90.5","19","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","ELA","F","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","Math","F","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891011","0890011","New Britain School District","Behavior Support","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","ELA","F","183","183","100.0","183","102","55.7","36","19.7","25","13.7","20","10.9","45","24.6"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","ELA","N","32","32","100.0","32","*","*","*","*","*","*","*","*","*","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","ELA","R","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","Math","F","183","183","100.0","183","115","62.8","38","20.8","21","11.5","9","4.9","30","16.4"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","Math","N","29","29","100.0","29","*","*","*","*","*","*","*","*","*","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","Math","R","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","ELA","F","384","384","100.0","384","231","60.2","90","23.4","48","12.5","15","3.9","63","16.4"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","ELA","N","70","70","100.0","70","22","31.4","25","35.7","*","*","*","*","23","32.9"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","ELA","R","28","28","100.0","28","10","35.7","10","35.7","*","*","*","*","8","28.6"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","Math","F","384","384","100.0","384","268","69.8","84","21.9","*","*","*","*","32","8.3"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","Math","N","70","70","100.0","70","28","40.0","26","37.1","*","*","*","*","*","*"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","Math","R","28","28","100.0","28","13","46.4","*","*","*","*","0","0.0","*","*"
"0890511","0890011","New Britain School District","Gaffney School","ELA","F","138","138","100.0","138","75","54.3","36","26.1","16","11.6","11","8.0","27","19.6"
"0890511","0890011","New Britain School District","Gaffney School","ELA","N","41","41","100.0","41","*","*","*","*","*","*","*","*","*","*"
"0890511","0890011","New Britain School District","Gaffney School","ELA","R","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0890511","0890011","New Britain School District","Gaffney School","Math","F","138","136","98.6","136","82","60.3","36","26.5","*","*","*","*","18","13.2"
"0890511","0890011","New Britain School District","Gaffney School","Math","N","41","41","100.0","41","*","*","*","*","*","*","*","*","*","*"
"0890511","0890011","New Britain School District","Gaffney School","Math","R","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"3480315","0890011","New Britain School District","Hartford Detention Center","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"3480315","0890011","New Britain School District","Hartford Detention Center","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890611","0890011","New Britain School District","Holmes School","ELA","F","128","128","100.0","128","63","49.2","23","18.0","22","17.2","20","15.6","42","32.8"
"0890611","0890011","New Britain School District","Holmes School","ELA","N","67","67","100.0","67","*","*","*","*","*","*","*","*","*","*"
"0890611","0890011","New Britain School District","Holmes School","ELA","R","18","18","*","18","*","*","*","*","*","*","*","*","*","*"
"0890611","0890011","New Britain School District","Holmes School","Math","F","127","127","100.0","127","51","40.2","46","36.2","22","17.3","8","6.3","30","23.6"
"0890611","0890011","New Britain School District","Holmes School","Math","N","67","67","100.0","67","*","*","*","*","*","*","*","*","*","*"
"0890611","0890011","New Britain School District","Holmes School","Math","R","18","18","*","18","*","*","*","*","*","*","*","*","*","*"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","ELA","F","70","70","100.0","70","*","*","*","*","*","*","31","44.3","*","*"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","ELA","N","70","69","98.6","69","0","0.0","*","*","34","49.3","*","*","*","*"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","ELA","R","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","Math","F","70","70","100.0","70","*","*","19","27.1","32","45.7","*","*","*","*"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","Math","N","70","69","98.6","69","*","*","*","*","*","*","23","33.3","*","*"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","Math","R","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0890711","0890011","New Britain School District","Jefferson School","ELA","F","160","160","100.0","160","83","51.9","42","26.3","24","15.0","11","6.9","35","21.9"
"0890711","0890011","New Britain School District","Jefferson School","ELA","N","42","41","97.6","41","*","*","*","*","*","*","*","*","*","*"
"0890711","0890011","New Britain School District","Jefferson School","ELA","R","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0890711","0890011","New Britain School District","Jefferson School","Math","F","160","160","100.0","160","83","51.9","57","35.6","*","*","*","*","20","12.5"
"0890711","0890011","New Britain School District","Jefferson School","Math","N","42","41","97.6","41","*","*","*","*","*","*","6","14.6","*","*"
"0890711","0890011","New Britain School District","Jefferson School","Math","R","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0891711","0890011","New Britain School District","KEY Middle","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891711","0890011","New Britain School District","KEY Middle","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890811","0890011","New Britain School District","Lincoln School","ELA","F","211","209","99.1","209","117","56.0","43","20.6","40","19.1","9","4.3","49","23.4"
"0890811","0890011","New Britain School District","Lincoln School","ELA","N","44","43","97.7","43","*","*","*","*","*","*","*","*","*","*"
"0890811","0890011","New Britain School District","Lincoln School","ELA","R","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"0890811","0890011","New Britain School District","Lincoln School","Math","F","211","209","99.1","209","133","63.6","48","23.0","*","*","*","*","28","13.4"
"0890811","0890011","New Britain School District","Lincoln School","Math","N","44","43","97.7","43","*","*","*","*","*","*","*","*","*","*"
"0890811","0890011","New Britain School District","Lincoln School","Math","R","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","ELA","F","23","22","95.7","21","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0899011","0890011","New Britain School District","New Britain Transition Center","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","Math","F","24","23","95.8","23","23","100.0","0","0.0","0","0.0","0","0.0","0","0.0"
"0899011","0890011","New Britain School District","New Britain Transition Center","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890911","0890011","New Britain School District","Northend School","ELA","F","107","107","100.0","107","65","60.7","23","21.5","*","*","*","*","19","17.8"
"0890911","0890011","New Britain School District","Northend School","ELA","N","21","21","100.0","21","*","*","*","*","*","*","0","0.0","*","*"
"0890911","0890011","New Britain School District","Northend School","ELA","R","9","9","*","9","*","*","*","*","*","*","*","*","*","*"
"0890911","0890011","New Britain School District","Northend School","Math","F","107","107","100.0","107","83","77.6","18","16.8","6","5.6","0","0.0","6","5.6"
"0890911","0890011","New Britain School District","Northend School","Math","N","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"0890911","0890011","New Britain School District","Northend School","Math","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0895311","0890011","New Britain School District","Pulaski Middle School","ELA","F","595","592","99.5","592","370","62.5","140","23.6","*","*","*","*","82","13.9"
"0895311","0890011","New Britain School District","Pulaski Middle School","ELA","N","117","117","100.0","117","55","47.0","30","25.6","*","*","*","*","32","27.4"
"0895311","0890011","New Britain School District","Pulaski Middle School","ELA","R","42","42","100.0","42","21","50.0","10","23.8","11","26.2","0","0.0","11","26.2"
"0895311","0890011","New Britain School District","Pulaski Middle School","Math","F","591","584","98.8","584","436","74.7","118","20.2","*","*","*","*","30","5.1"
"0895311","0890011","New Britain School District","Pulaski Middle School","Math","N","117","117","100.0","116","75","64.7","*","*","*","*","0","0.0","*","*"
"0895311","0890011","New Britain School District","Pulaski Middle School","Math","R","42","42","100.0","42","26","61.9","11","26.2","*","*","*","*","*","*"
"0895211","0890011","New Britain School District","Slade Middle School","ELA","F","579","575","99.3","575","375","65.2","133","23.1","*","*","*","*","67","11.7"
"0895211","0890011","New Britain School District","Slade Middle School","ELA","N","104","103","99.0","103","49","47.6","27","26.2","*","*","*","*","*","*"
"0895211","0890011","New Britain School District","Slade Middle School","ELA","R","42","42","100.0","42","21","50.0","*","*","*","*","0","0.0","*","*"
"0895211","0890011","New Britain School District","Slade Middle School","Math","F","579","574","99.1","574","438","76.3","113","19.7","*","*","*","*","23","4.0"
"0895211","0890011","New Britain School District","Slade Middle School","Math","N","104","103","99.0","103","57","55.3","32","31.1","*","*","*","*","14","13.6"
"0895211","0890011","New Britain School District","Slade Middle School","Math","R","42","42","100.0","42","20","47.6","16","38.1","6","14.3","0","0.0","6","14.3"
"0891211","0890011","New Britain School District","Smalley Academy","ELA","F","262","261","99.6","261","197","75.5","48","18.4","*","*","*","*","16","6.1"
"0891211","0890011","New Britain School District","Smalley Academy","ELA","N","30","30","100.0","30","*","*","*","*","*","*","*","*","*","*"
"0891211","0890011","New Britain School District","Smalley Academy","ELA","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0891211","0890011","New Britain School District","Smalley Academy","Math","F","262","261","99.6","261","219","83.9","*","*","*","*","0","0.0","*","*"
"0891211","0890011","New Britain School District","Smalley Academy","Math","N","31","31","100.0","31","*","*","*","*","*","*","0","0.0","*","*"
"0891211","0890011","New Britain School District","Smalley Academy","Math","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0891311","0890011","New Britain School District","Smith School","ELA","F","210","210","100.0","210","128","61.0","44","21.0","26","12.4","*","*","*","*"
"0891311","0890011","New Britain School District","Smith School","ELA","N","53","53","100.0","53","*","*","*","*","*","*","*","*","*","*"
"0891311","0890011","New Britain School District","Smith School","ELA","R","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"0891311","0890011","New Britain School District","Smith School","Math","F","210","210","100.0","210","115","54.8","66","31.4","25","11.9","*","*","*","*"
"0891311","0890011","New Britain School District","Smith School","Math","N","54","54","100.0","54","*","*","*","*","*","*","*","*","*","*"
"0891311","0890011","New Britain School District","Smith School","Math","R","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"0891811","0890011","New Britain School District","Steps","ELA","F","28","28","100.0","28","28","100.0","0","0.0","0","0.0","0","0.0","0","0.0"
"0891811","0890011","New Britain School District","Steps","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891811","0890011","New Britain School District","Steps","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891811","0890011","New Britain School District","Steps","Math","F","28","28","100.0","27","*","*","*","*","0","0.0","0","0.0","0","0.0"
"0891811","0890011","New Britain School District","Steps","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0891811","0890011","New Britain School District","Steps","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890411","0890011","New Britain School District","Sunrise Intermediate","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890411","0890011","New Britain School District","Sunrise Intermediate","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890411","0890011","New Britain School District","Sunrise Intermediate","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890411","0890011","New Britain School District","Sunrise Intermediate","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0890211","0890011","New Britain School District","Sunrise Primary","ELA","F","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0890211","0890011","New Britain School District","Sunrise Primary","Math","F","7","6","*","6","*","*","*","*","*","*","*","*","*","*"
"0891511","0890011","New Britain School District","Vance School","ELA","F","206","205","99.5","205","101","49.3","60","29.3","32","15.6","12","5.9","44","21.5"
"0891511","0890011","New Britain School District","Vance School","ELA","N","58","58","100.0","58","*","*","*","*","*","*","*","*","*","*"
"0891511","0890011","New Britain School District","Vance School","ELA","R","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0891511","0890011","New Britain School District","Vance School","Math","F","197","196","99.5","196","122","62.2","55","28.1","*","*","*","*","19","9.7"
"0891511","0890011","New Britain School District","Vance School","Math","N","58","58","100.0","58","*","*","*","*","*","*","*","*","*","*"
"0891511","0890011","New Britain School District","Vance School","Math","R","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0900411","0900011","New Canaan School District","East School","ELA","N","245","243","99.2","243","13","5.3","11","4.5","52","21.4","167","68.7","219","90.1"
"0900411","0900011","New Canaan School District","East School","Math","N","245","243","99.2","243","*","*","*","*","70","28.8","154","63.4","224","92.2"
"0905111","0900011","New Canaan School District","Saxe Middle School","ELA","N","1331","1325","99.5","1325","63","4.8","190","14.3","521","39.3","551","41.6","1072","80.9"
"0905111","0900011","New Canaan School District","Saxe Middle School","Math","N","1332","1325","99.5","1325","70","5.3","286","21.6","355","26.8","614","46.3","969","73.1"
"0900211","0900011","New Canaan School District","South School","ELA","N","241","237","98.3","237","6","2.5","29","12.2","49","20.7","153","64.6","202","85.2"
"0900211","0900011","New Canaan School District","South School","Math","N","241","237","98.3","237","7","3.0","19","8.0","71","30.0","140","59.1","211","89.0"
"0900311","0900011","New Canaan School District","West School","ELA","N","209","209","100.0","209","10","4.8","13","6.2","36","17.2","150","71.8","186","89.0"
"0900311","0900011","New Canaan School District","West School","Math","N","210","210","100.0","210","*","*","*","*","64","30.5","126","60.0","190","90.5"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","ELA","F","34","34","100.0","34","*","*","*","*","*","*","*","*","*","*"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","ELA","N","441","418","94.8","418","43","10.3","65","15.6","116","27.8","194","46.4","310","74.2"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","ELA","R","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","Math","F","34","32","94.1","32","*","*","*","*","*","*","*","*","*","*"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","Math","N","441","414","93.9","413","33","8.0","103","24.9","144","34.9","133","32.2","277","67.1"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","Math","R","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","ELA","F","47","38","80.9","38","*","*","*","*","*","*","*","*","*","*"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","ELA","N","520","470","90.4","470","36","7.7","90","19.1","191","40.6","153","32.6","344","73.2"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","ELA","R","13","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","Math","F","47","37","78.7","37","*","*","*","*","*","*","*","*","*","*"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","Math","N","520","464","89.2","464","65","14.0","122","26.3","134","28.9","143","30.8","277","59.7"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","Math","R","13","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0920311","0920011","New Hartford School District","Ann Antolini School","ELA","F","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"0920311","0920011","New Hartford School District","Ann Antolini School","ELA","N","266","256","96.2","256","25","9.8","55","21.5","72","28.1","104","40.6","176","68.8"
"0920311","0920011","New Hartford School District","Ann Antolini School","ELA","R","12","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0920311","0920011","New Hartford School District","Ann Antolini School","Math","F","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"0920311","0920011","New Hartford School District","Ann Antolini School","Math","N","266","256","96.2","256","44","17.2","73","28.5","90","35.2","49","19.1","139","54.3"
"0920311","0920011","New Hartford School District","Ann Antolini School","Math","R","12","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0931211","0930011","New Haven School District","Edgewood School","ELA","F","106","106","100.0","106","54","50.9","*","*","*","*","*","*","*","*"
"0931211","0930011","New Haven School District","Edgewood School","ELA","N","167","167","100.0","167","*","*","38","22.8","36","21.6","50","29.9","86","51.5"
"0931211","0930011","New Haven School District","Edgewood School","ELA","R","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0931211","0930011","New Haven School District","Edgewood School","Math","F","106","106","100.0","106","71","67.0","*","*","*","*","*","*","*","*"
"0931211","0930011","New Haven School District","Edgewood School","Math","N","167","165","98.8","165","*","*","45","27.3","20","12.1","34","20.6","54","32.7"
"0931211","0930011","New Haven School District","Edgewood School","Math","R","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0931411","0930011","New Haven School District","Nathan Hale School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931411","0930011","New Haven School District","Nathan Hale School","ELA","N","221","213","96.4","213","36","16.9","64","30.0","75","35.2","38","17.8","113","53.1"
"0931411","0930011","New Haven School District","Nathan Hale School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931411","0930011","New Haven School District","Nathan Hale School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931411","0930011","New Haven School District","Nathan Hale School","Math","N","222","213","95.9","213","52","24.4","84","39.4","48","22.5","29","13.6","77","36.2"
"0931411","0930011","New Haven School District","Nathan Hale School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","ELA","F","201","198","98.5","198","127","64.1","39","19.7","*","*","*","*","32","16.2"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","Math","F","201","198","98.5","198","148","74.7","41","20.7","9","4.5","0","0.0","9","4.5"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","Math","N","*","*","*","*","*","*","*","*","*","*","0","0.0","*","*"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","ELA","F","175","175","100.0","175","109","62.3","37","21.1","*","*","*","*","*","*"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","ELA","N","*","*","*","*","*","*","*","*","28","23.5","10","8.4","38","31.9"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","Math","F","175","175","100.0","175","115","65.7","44","25.1","*","*","*","*","*","*"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","Math","N","*","*","*","*","*","*","*","*","18","15.1","6","5.0","24","20.2"
