"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"0845211","0840011","Milford School District","Harborside Middle School","All Grades","Mile Run","67.9","63.2","72.2","76.3","73.8"
"0841911","0840011","Milford School District","J. F. Kennedy School","All Grades","Mile Run","","","","","56.0"
"0846211","0840011","Milford School District","Jonathan Law High School","All Grades","Mile Run","71.5","75.7","61.4","55.7","74.6"
"0846311","0840011","Milford School District","Joseph A. Foran High School","All Grades","Mile Run","72.6","77.0","88.2","91.7","89.6"
"0841611","0840011","Milford School District","Live Oaks School","All Grades","Mile Run","","","","","82.2"
"0841711","0840011","Milford School District","Mathewson School","All Grades","Mile Run","","","","","81.3"
"0840711","0840011","Milford School District","Meadowside School","All Grades","Mile Run","76.5","87.7","88.2","88.5","62.7"
"0840811","0840011","Milford School District","Orange Avenue School","All Grades","Mile Run","","","","","68.9"
"0841811","0840011","Milford School District","Orchard Hills School","All Grades","Mile Run","84.2","80.0","76.5","67.9","81.6"
"0841011","0840011","Milford School District","Pumpkin Delight School","All Grades","Mile Run","71.5","71.6","62.5","73.8","68.0"
"0845311","0840011","Milford School District","West Shore Middle School","All Grades","Mile Run","49.9","47.1","58.8","62.2","58.4"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","All Grades","Mile Run","80.7","90.4","83.6","81.2","85.4"
"0855211","0850011","Monroe School District","Jockey Hollow School","All Grades","Mile Run","80.1","85.3","84.7","78.9","88.4"
"0856111","0850011","Monroe School District","Masuk High School","All Grades","Mile Run","44.8","46.5","78.7","69.4","76.5"
"0850111","0850011","Monroe School District","Monroe Elementary School","All Grades","Mile Run","67.3","86.8","67.6","79.2","79.3"
"0850311","0850011","Monroe School District","Stepney Elementary School","All Grades","Mile Run","67.4","76.5","59.5","74.0","78.9"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","All Grades","Mile Run","64.1","75.0","83.6","79.7","86.8"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","All Grades","Mile Run","76.3","79.0","77.6","80.2","76.8"
"0860111","0860011","Montville School District","Mohegan School","All Grades","Mile Run","74.6","67.7","69.2","58.2","81.4"
"0866111","0860011","Montville School District","Montville High School","All Grades","Mile Run","62.0","52.6","43.5","42.7","41.3"
"0860511","0860011","Montville School District","Oakdale School","All Grades","Mile Run","58.8","59.3","61.9","62.5","79.2"
"0869011","0860011","Montville School District","Palmer Academy","All Grades","Mile Run","","","","0.0","0.0"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","All Grades","Mile Run","52.8","66.0","69.8","60.4","69.1"
"0880111","0880011","Naugatuck School District","Central Avenue School","All Grades","Mile Run","67.5","","","",""
"0885111","0880011","Naugatuck School District","City Hill Middle School","All Grades","Mile Run","63.0","77.4","78.5","85.4","78.8"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","All Grades","Mile Run","47.2","50.4","45.9","59.0","65.3"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","All Grades","Mile Run","76.9","82.3","88.3","72.7","78.3"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","All Grades","Mile Run","67.2","65.8","50.8","63.6","45.6"
"0880311","0880011","Naugatuck School District","Maple Hill School","All Grades","Mile Run","75.4","75.2","67.6","80.5","77.1"
"0886111","0880011","Naugatuck School District","Naugatuck High School","All Grades","Mile Run","54.6","51.4","57.9","50.0","55.2"
"0880611","0880011","Naugatuck School District","Salem School","All Grades","Mile Run","72.9","64.3","73.8","63.8","65.4"
"0880711","0880011","Naugatuck School District","Western School","All Grades","Mile Run","61.4","70.2","73.7","100.0","100.0"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc., Family Academy","All Grades","Mile Run","","","","84.4","53.1"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","All Grades","Mile Run","64.9","50.4","61.2","",""
"0891011","0890011","New Britain School District","Behavior Support","All Grades","Mile Run","","","","","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","All Grades","Mile Run","","","41.4","51.3","44.3"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","All Grades","Mile Run","68.3","51.0","64.8","64.6","75.2"
"0890511","0890011","New Britain School District","Gaffney School","All Grades","Mile Run","90.6","90.4","88.2","88.5","95.7"
"0890611","0890011","New Britain School District","Holmes School","All Grades","Mile Run","64.2","69.8","65.9","67.1","65.7"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","All Grades","Mile Run","76.3","65.4","67.9","71.4","85.7"
"0890711","0890011","New Britain School District","Jefferson School","All Grades","Mile Run","68.3","73.7","64.8","60.3","59.7"
"0891711","0890011","New Britain School District","KEY Middle","All Grades","Mile Run","","","","","0.0"
"0890811","0890011","New Britain School District","Lincoln School","All Grades","Mile Run","72.9","69.2","87.2","94.4","94.5"
"0896111","0890011","New Britain School District","New Britain High School","All Grades","Mile Run","36.4","48.6","68.7","59.5","48.0"
"0890911","0890011","New Britain School District","Northend School","All Grades","Mile Run","75.0","44.4","51.9","42.0","55.3"
"0895311","0890011","New Britain School District","Pulaski Middle School","All Grades","Mile Run","27.5","34.8","40.5","59.1","65.4"
"0895111","0890011","New Britain School District","Roosevelt Middle School","All Grades","Mile Run","12.3","59.6","59.8","",""
"0891811","0890011","New Britain School District","STEPS","All Grades","Mile Run","","","","","60.0"
"0895211","0890011","New Britain School District","Slade Middle School","All Grades","Mile Run","55.8","28.2","57.5","65.6","67.3"
"0891211","0890011","New Britain School District","Smalley Academy","All Grades","Mile Run","46.8","74.5","98.1","91.8","75.3"
"0891311","0890011","New Britain School District","Smith School","All Grades","Mile Run","64.5","52.4","47.2","45.7","60.9"
"0890411","0890011","New Britain School District","Sunrise Intermediate","All Grades","Mile Run","","","","","0.0"
"0891511","0890011","New Britain School District","Vance School","All Grades","Mile Run","91.4","50.5","67.1","66.7","73.3"
"0900411","0900011","New Canaan School District","East School","All Grades","Mile Run","89.4","95.1","95.1","90.4","93.4"
"0906111","0900011","New Canaan School District","New Canaan High School","All Grades","Mile Run","69.8","80.7","81.9","79.6","80.9"
"0905111","0900011","New Canaan School District","Saxe Middle School","All Grades","Mile Run","93.5","92.8","95.6","93.6","91.1"
"0900211","0900011","New Canaan School District","South School","All Grades","Mile Run","95.1","95.7","100.0","100.0","96.9"
"0900311","0900011","New Canaan School District","West School","All Grades","Mile Run","94.2","94.9","98.0","96.3","96.4"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","All Grades","Mile Run","80.7","80.6","69.4","65.5","64.0"
"0916111","0910011","New Fairfield School District","New Fairfield High School","All Grades","Mile Run","77.6","64.7","68.7","70.5","62.7"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","All Grades","Mile Run","72.4","79.9","76.3","76.4","80.4"
"0920311","0920011","New Hartford School District","Ann Antolini School","All Grades","Mile Run","94.3","97.6","97.0","96.6","96.6"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","All Grades","Mile Run","51.9","64.2","54.6","30.1","59.4"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","All Grades","Mile Run","45.2","25.3","42.9","32.7","44.6"
"0930311","0930011","New Haven School District","Beecher School","All Grades","Mile Run","58.3","61.8","63.0","63.8","58.1"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","All Grades","Mile Run","69.2","73.5","80.5","39.2","45.1"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","All Grades","Mile Run","68.0","62.5","63.4","81.8","67.4"
"0934311","0930011","New Haven School District","Bishop Woods School","All Grades","Mile Run","79.4","71.0","87.8","88.4","34.8"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","All Grades","Mile Run","77.8","84.3","79.6","91.0","83.2"
"0934111","0930011","New Haven School District","Christopher Columbus Academy","All Grades","Mile Run","86.7","97.6","85.8","92.5","73.6"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","All Grades","Mile Run","56.3","83.8","73.2","82.8","59.9"
"0930611","0930011","New Haven School District","Clinton Avenue School","All Grades","Mile Run","83.8","47.1","40.2","36.7","36.6"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","All Grades","Mile Run","67.8","44.9","65.0","64.0","76.4"
"0936411","0930011","New Haven School District","Cooperative High School","All Grades","Mile Run","42.0","52.9","29.3","67.7","38.3"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","All Grades","Mile Run","53.1","66.9","80.6","49.6","77.1"
"0935611","0930011","New Haven School District","Domus Academy","All Grades","Mile Run","","","","*","*"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","All Grades","Mile Run","60.2","82.5","49.6","42.9","52.9"
"0931211","0930011","New Haven School District","Edgewood School","All Grades","Mile Run","74.5","84.1","44.4","87.6","94.3"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","All Grades","Mile Run","71.2","61.2","72.1","72.7","73.6"
"0931611","0930011","New Haven School District","Fair Haven School","All Grades","Mile Run","74.4","82.7","84.4","63.1","72.1"
"0936611","0930011","New Haven School District","High School In The Community","All Grades","Mile Run","*","*","*","*","43.6"
"0930711","0930011","New Haven School District","Hill Central Music Academy","All Grades","Mile Run","54.3","57.1","75.4","77.1","47.0"
"0936311","0930011","New Haven School District","Hill Regional Career High School","All Grades","Mile Run","54.5","80.8","87.8","79.7","88.5"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","All Grades","Mile Run","*","64.5","*","*","44.0"
"0936211","0930011","New Haven School District","James Hillhouse High School","All Grades","Mile Run","60.9","66.1","65.0","67.1","48.4"
"0931311","0930011","New Haven School District","John C. Daniels","All Grades","Mile Run","43.4","50.0","41.6","46.6","74.8"
"0930811","0930011","New Haven School District","John S. Martinez School","All Grades","Mile Run","74.7","77.9","73.8","74.0","92.1"
"0932111","0930011","New Haven School District","Katherine Brennan/Clarence Rogers School","All Grades","Mile Run","53.2","77.4","51.6","70.0","57.6"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","All Grades","Mile Run","88.1","66.3","46.8","30.8","64.4"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","All Grades","Mile Run","75.0","47.1","81.6","59.7","74.3"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","All Grades","Mile Run","85.5","91.1","89.2","72.9","82.3"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","All Grades","Mile Run","*","*","","42.9","*"
"0931411","0930011","New Haven School District","Nathan Hale School","All Grades","Mile Run","72.2","72.2","70.6","74.1","69.6"
"0937011","0930011","New Haven School District","New Haven Academy","All Grades","Mile Run","23.3","59.3","","*","29.4"
"0932211","0930011","New Haven School District","New Horizons High School","All Grades","Mile Run","","","","0.0","*"
"0932611","0930011","New Haven School District","New Light High School","All Grades","Mile Run","","","","","0.0"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","All Grades","Mile Run","","","","59.1","81.0"
"0939111","0930011","New Haven School District","Riverside Education Academy","All Grades","Mile Run","","","","*","*"
"0931011","0930011","New Haven School District","Ross/Woodward School","All Grades","Mile Run","50.9","54.0","61.9","70.2","67.2"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab Schoo","All Grades","Mile Run","","","","43.9","44.0"
"0932911","0930011","New Haven School District","Truman School","All Grades","Mile Run","63.3","65.6","66.9","54.6","60.3"
"0934911","0930011","New Haven School District","West Rock Authors Academy","All Grades","Mile Run","26.6","42.9","50.0","*","36.4"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","All Grades","Mile Run","35.5","71.3","82.6","91.8","90.8"
"0936111","0930011","New Haven School District","Wilbur Cross High School","All Grades","Mile Run","40.0","50.5","32.8","39.2","77.8"
"0933811","0930011","New Haven School District","Worthington Hooker School","All Grades","Mile Run","66.4","75.9","69.7","82.0","78.0"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","All Grades","Mile Run","52.7","67.3","67.2","67.1","58.2"
"0950211","0950011","New London School District","Harbor School","All Grades","Mile Run","67.4","","","",""
"0950311","0950011","New London School District","Jennings School","All Grades","Mile Run","59.0","65.3","62.7","54.2","50.0"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","All Grades","Mile Run","45.1","50.7","36.0","61.3","65.9"
"0956111","0950011","New London School District","New London High School","All Grades","Mile Run","25.3","46.6","62.0","73.9","57.0"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","All Grades","Mile Run","59.1","53.8","57.1","62.5","61.6"
"0966111","0960011","New Milford School District","New Milford High School","All Grades","Mile Run","65.4","74.9","71.7","66.7","70.1"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","All Grades","Mile Run","67.5","68.7","71.0","75.9","61.8"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","All Grades","Mile Run","54.8","47.8","64.7","56.4","53.0"
"0940611","0940011","Newington School District","Anna Reynolds School","All Grades","Mile Run","92.8","90.9","89.9","93.3","87.4"
"0940211","0940011","Newington School District","Elizabeth Green School","All Grades","Mile Run","98.3","92.7","98.3","94.4","96.6"
"0940811","0940011","Newington School District","John Paterson School","All Grades","Mile Run","90.6","88.2","92.9","89.0","91.0"
"0945311","0940011","Newington School District","John Wallace Middle School","All Grades","Mile Run","75.7","74.9","78.8","86.0","81.9"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","All Grades","Mile Run","80.8","75.6","77.1","78.4","75.4"
"0946111","0940011","Newington School District","Newington High School","All Grades","Mile Run","60.1","70.6","70.7","70.9","67.9"
"0940711","0940011","Newington School District","Ruth Chaffee School","All Grades","Mile Run","86.0","81.6","85.4","83.8","89.1"
"0970111","0970011","Newtown School District","Hawley Elementary School","All Grades","Mile Run","83.3","80.7","71.1","82.5","77.1"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","All Grades","Mile Run","94.2","98.9","93.1","100.0","87.3"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","All Grades","Mile Run","92.6","88.0","95.7","95.7","93.7"
"0976111","0970011","Newtown School District","Newtown High School","All Grades","Mile Run","80.0","76.7","77.9","81.2","78.9"
"0975111","0970011","Newtown School District","Newtown Middle School","All Grades","Mile Run","86.2","85.9","77.4","82.6","82.1"
"0970511","0970011","Newtown School District","Reed Intermediate School","All Grades","Mile Run","90.5","92.0","95.6","94.5","90.6"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","All Grades","Mile Run","92.9","90.5","98.1","90.2","85.9"
"0980111","0980011","Norfolk School District","Botelle Elementary School","All Grades","Mile Run","57.1","60.5","64.7","76.9","55.9"
"0996111","0990011","North Branford School District","North Branford High School","All Grades","Mile Run","65.0","81.9","72.3","55.7","55.7"
"0995111","0990011","North Branford School District","North Branford Intermediate School","All Grades","Mile Run","66.6","69.9","69.9","71.5","70.1"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","All Grades","Mile Run","72.3","74.7","79.4","76.4","54.6"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","All Grades","Mile Run","49.4","57.8","59.0","92.0","54.8"
"1010811","1010011","North Haven School District","Clintonville Elementary School","All Grades","Mile Run","65.4","57.4","62.1","70.7","84.8"
"1010711","1010011","North Haven School District","Green Acres Elementary School","All Grades","Mile Run","72.4","87.9","71.7","68.3","78.4"
"1010211","1010011","North Haven School District","Montowese Elementary School","All Grades","Mile Run","76.4","82.0","74.6","73.1","72.9"
"1016111","1010011","North Haven School District","North Haven High School","All Grades","Mile Run","65.2","63.4","78.3","94.1","91.4"
"1015211","1010011","North Haven School District","North Haven Middle School","All Grades","Mile Run","74.6","93.5","73.2","73.0","92.1"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","All Grades","Mile Run","65.5","91.2","83.8","86.0","90.0"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","All Grades","Mile Run","45.5","55.8","55.8","66.7","57.5"
"1026111","1020011","North Stonington School District","Wheeler High School","All Grades","Mile Run","46.0","63.8","71.7","60.4","58.1"
"1025111","1020011","North Stonington School District","Wheeler Middle School","All Grades","Mile Run","64.2","66.1","66.7","64.2","62.2"
"1036211","1030011","Norwalk School District","Brien McMahon High School","All Grades","Mile Run","55.5","58.7","71.3","74.4","71.1"
"1030211","1030011","Norwalk School District","Brookside Elementary School","All Grades","Mile Run","86.3","68.1","63.6","68.7","64.9"
"1030311","1030011","Norwalk School District","Columbus Magnet School","All Grades","Mile Run","30.4","36.8","36.8","31.8","37.2"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","All Grades","Mile Run","55.7","70.5","82.6","74.6","91.3"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","All Grades","Mile Run","79.3","82.5","92.8","85.2","79.7"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","All Grades","Mile Run","64.7","76.4","67.4","75.0","76.6"
"1030811","1030011","Norwalk School District","Kendall Elementary School","All Grades","Mile Run","89.9","69.0","84.3","83.5","96.8"
"1032211","1030011","Norwalk School District","Marvin Elementary School","All Grades","Mile Run","77.3","89.0","84.0","87.3","89.9"
"1032111","1030011","Norwalk School District","Naramake Elementary School","All Grades","Mile Run","76.1","62.7","87.2","78.6","69.3"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","All Grades","Mile Run","73.8","72.4","70.2","69.3","68.4"
"1036111","1030011","Norwalk School District","Norwalk High School","All Grades","Mile Run","48.7","64.3","53.0","53.0","48.8"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","All Grades","Mile Run","66.7","*","*","*","*"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","All Grades","Mile Run","69.5","54.0","61.3","60.7","66.4"
"1035511","1030011","Norwalk School District","Roton Middle School","All Grades","Mile Run","92.8","90.7","91.1","78.2","69.8"
"1031311","1030011","Norwalk School District","Rowayton School","All Grades","Mile Run","90.2","88.2","95.3","92.4","88.2"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","All Grades","Mile Run","81.4","89.7","88.7","84.2","80.2"
"1031411","1030011","Norwalk School District","Tracey School","All Grades","Mile Run","100.0","86.4","97.2","100.0","89.7"
"1035411","1030011","Norwalk School District","West Rocks Middle School","All Grades","Mile Run","58.2","58.0","55.2","67.1","59.3"
"1032411","1030011","Norwalk School District","Wolfpit School","All Grades","Mile Run","84.8","84.1","94.6","64.1","65.0"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","All Grades","Mile Run","51.6","50.9","56.5","54.8","55.0"
"1049011","1040011","Norwich School District","Hickory Street School","All Grades","Mile Run","","","","*",""
"1041411","1040011","Norwich School District","John B. Stanton Network School","All Grades","Mile Run","69.4","50.9","72.7","69.6","75.5"
"1045111","1040011","Norwich School District","Kelly Middle School","All Grades","Mile Run","45.0","46.9","40.5","42.5","46.2"
"1042011","1040011","Norwich School District","Moriarty Magnet School","All Grades","Mile Run","71.1","50.5","64.7","47.1","52.2"
"1040811","1040011","Norwich School District","Samuel Huntington School","All Grades","Mile Run","83.7","80.0","69.0","74.5","83.8"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","All Grades","Mile Run","57.2","67.4","54.1","58.8","47.4"
"1046111","1040011","Norwich School District","Thames River Academy","All Grades","Mile Run","*","","","",""
"1041711","1040011","Norwich School District","Thomas W. Mahan School","All Grades","Mile Run","57.5","66.7","75.0","78.9","88.7"
"1041911","1040011","Norwich School District","Uncas Network School","All Grades","Mile Run","68.4","78.7","62.5","62.5","59.4"
"1041811","1040011","Norwich School District","Veterans' Memorial School","All Grades","Mile Run","50.9","59.5","69.4","53.1","34.0"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","All Grades","Mile Run","76.2","58.5","48.1","68.4","82.5"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","All Grades","Mile Run","33.3","50.5","59.0","53.1","47.6"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","All Grades","Mile Run","87.3","88.9","84.7","80.9","87.7"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","All Grades","Mile Run","61.2","60.3","76.9","72.1","65.1"
"1070511","1070011","Orange School District","Peck Place School","All Grades","Mile Run","72.3","66.4","75.8","72.1","83.2"
"1070311","1070011","Orange School District","Race Brook School","All Grades","Mile Run","82.1","81.0","82.4","78.6","70.3"
"1070411","1070011","Orange School District","Turkey Hill School","All Grades","Mile Run","76.5","87.6","82.0","89.5","89.7"
"1085111","1080011","Oxford School District","Great Oak School","All Grades","Mile Run","76.8","75.9","70.5","72.6","64.7"
"1080111","1080011","Oxford School District","Oxford Center School","All Grades","Mile Run","90.5","89.9","89.3","93.6","90.1"
"1086011","1080011","Oxford School District","Oxford High School","All Grades","Mile Run","82.0","67.3","46.4","69.3","67.5"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","All Grades","Mile Run","16.4","16.7","61.1","33.1","31.7"
"1095111","1090011","Plainfield School District","Plainfield Central School","All Grades","Mile Run","60.3","55.1","69.0","59.2","69.6"
"1096111","1090011","Plainfield School District","Plainfield High School","All Grades","Mile Run","62.5","31.0","52.3","47.3","34.2"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","All Grades","Mile Run","72.4","83.3","88.8","82.6","91.8"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","All Grades","Mile Run","86.8","42.3","62.5","55.3","46.5"
"1100211","1100011","Plainville School District","Linden Street School","All Grades","Mile Run","57.6","80.9","55.6","48.6","55.2"
"1100511","1100011","Plainville School District","Louis Toffolon School","All Grades","Mile Run","68.3","66.1","67.1","52.9","68.3"
"1105211","1100011","Plainville School District","Middle School of Plainville","All Grades","Mile Run","80.6","79.2","79.7","77.9","81.5"
"1106111","1100011","Plainville School District","Plainville High School","All Grades","Mile Run","53.5","61.6","70.9","54.3","56.4"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","All Grades","Mile Run","82.1","75.2","67.1","72.1","71.9"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","All Grades","Mile Run","79.2","83.3","76.3","66.0","58.5"
"1110211","1110011","Plymouth School District","Plymouth Center School","All Grades","Mile Run","63.3","69.1","73.5","62.7","70.9"
"1116111","1110011","Plymouth School District","Terryville High School","All Grades","Mile Run","75.0","86.0","67.8","86.7","60.7"
"1120111","1120011","Pomfret School District","Pomfret Community School","All Grades","Mile Run","76.9","76.9","74.8","75.7","75.0"
"1130511","1130011","Portland School District","Brownstone Intermediate School","All Grades","Mile Run","83.2","90.0","77.1","71.7","71.8"
"1130411","1130011","Portland School District","Gildersleeve School","All Grades","Mile Run","87.3","87.2","87.7","89.5","80.0"
"1136111","1130011","Portland School District","Portland High School","All Grades","Mile Run","56.0","50.7","56.4","72.0","72.0"
"1135111","1130011","Portland School District","Portland Middle School","All Grades","Mile Run","53.5","54.5","70.1","64.8","63.0"
"1145111","1140011","Preston School District","Preston Plains School","All Grades","Mile Run","68.9","73.8","74.7","86.3","85.9"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","All Grades","Mile Run","84.2","56.8","52.9","69.6","84.6"
"1160311","1160011","Putnam School District","Putnam Elementary School","All Grades","Mile Run","84.7","56.4","60.0","62.0","83.5"
"1166111","1160011","Putnam School District","Putnam High School","All Grades","Mile Run","35.9","51.5","30.4","41.0","47.5"
"1165111","1160011","Putnam School District","Putnam Middle School","All Grades","Mile Run","56.8","46.6","62.0","78.1","81.5"
"1175111","1170011","Redding School District","John Read Middle School","All Grades","Mile Run","87.8","84.9","97.9","88.0","92.9"
"1170111","1170011","Redding School District","Redding Elementary School","All Grades","Mile Run","93.4","88.3","95.9","93.7","83.9"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","All Grades","Mile Run","74.8","96.9","82.0","81.0","54.5"
"2010312","2010012","Regional School District 01","SELC","All Grades","Mile Run","","","","","0.0"
"2010212","2010012","Regional School District 01","TOTAL","All Grades","Mile Run","","","","","0.0"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","All Grades","Mile Run","86.5","77.6","82.2","80.5","85.7"
"2046112","2040012","Regional School District 04","Valley Regional High School","All Grades","Mile Run","88.8","96.6","78.8","69.2","86.4"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","All Grades","Mile Run","89.6","97.2","93.8","94.3","88.4"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","All Grades","Mile Run","94.4","94.4","84.4","85.1","85.9"
"2056112","2050012","Regional School District 05","Amity Regional High School","All Grades","Mile Run","78.3","68.6","81.0","78.5","86.1"
"2060112","2060012","Regional School District 06","Goshen Center School","All Grades","Mile Run","87.5","87.3","78.7","92.0","70.5"
"2060212","2060012","Regional School District 06","James Morris School","All Grades","Mile Run","87.5","64.3","52.4","52.2","43.5"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","All Grades","Mile Run","61.7","59.6","57.8","57.5","76.6"
"2060312","2060012","Regional School District 06","Warren Elementary School","All Grades","Mile Run","84.8","*","58.6","*","*"
"2079112","2070012","Regional School District 07","AIM","All Grades","Mile Run","","","","*","0.0"
"2079012","2070012","Regional School District 07","FLEX","All Grades","Mile Run","","","","*","0.0"
"2079212","2070012","Regional School District 07","LINKS","All Grades","Mile Run","","","","0.0","0.0"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","All Grades","Mile Run","63.4","70.1","69.0","66.7","70.4"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","All Grades","Mile Run","65.9","64.4","68.4","73.3","59.2"
"2086112","2080012","Regional School District 08","RHAM High School","All Grades","Mile Run","81.9","74.0","66.9","66.1","73.2"
"2085112","2080012","Regional School District 08","RHAM Middle School","All Grades","Mile Run","87.4","86.4","81.1","82.4","86.5"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","All Grades","Mile Run","79.8","83.1","72.2","86.2","88.9"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","All Grades","Mile Run","77.0","62.6","62.0","69.7","73.2"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","All Grades","Mile Run","69.9","76.0","81.3","74.5","70.5"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","All Grades","Mile Run","58.9","56.5","68.1","52.8","57.0"
"2116112","2110012","Regional School District 11","Parish Hill High School","All Grades","Mile Run","67.9","71.3","73.7","70.9","82.4"
"2120212","2120012","Regional School District 12","Booth Free School","All Grades","Mile Run","*","95.0","*","*","*"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","All Grades","Mile Run","76.9","69.5","","",""
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","All Grades","Mile Run","81.4","86.4","","",""
"2120312","2120012","Regional School District 12","Shepaug Valley School","All Grades","Mile Run","","","67.4","78.1","77.4"
"2120112","2120012","Regional School District 12","The Burnham School","All Grades","Mile Run","*","*","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","All Grades","Mile Run","72.4","76.5","72.7","*","87.5"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","All Grades","Mile Run","67.4","81.9","82.9","79.0","78.8"
"2130212","2130012","Regional School District 13","Francis E. Korn School","All Grades","Mile Run","67.1","83.2","81.7","74.3","90.5"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","All Grades","Mile Run","81.1","82.1","90.4","87.3","90.7"
"2130512","2130012","Regional School District 13","John Lyman School","All Grades","Mile Run","72.9","78.3","78.2","82.0","78.7"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","All Grades","Mile Run","90.4","87.7","89.5","89.4","85.2"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","All Grades","Mile Run","65.0","78.6","69.8","82.1","77.6"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","All Grades","Mile Run","64.8","83.9","94.4","91.7","91.1"
"2146112","2140012","Regional School District 14","Nonnewaug High School","All Grades","Mile Run","58.3","67.3","71.8","62.2","86.4"
