"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"3480415","3480015","Middletown School District","SAGE","0","0","*","*","0","0","*","*"
"0830211","0830011","Middletown School District","Bielefield School","0","7","66","72","0","30","113","288"
"0831611","0830011","Middletown School District","Evening Program - MHS","0","0","6","*","0","0","*","10"
"0830511","0830011","Middletown School District","Farm Hill School","0","13","69","88","0","23","140","333"
"0830611","0830011","Middletown School District","ICM - Farm Hill","0","0","*","*","0","0","0","*"
"0830711","0830011","Middletown School District","ICM - Lawrence","0","0","*","*","0","*","*","6"
"0832011","0830011","Middletown School District","ICM - Spencer","0","0","*","*","0","*","*","7"
"0830811","0830011","Middletown School District","ICM - Wesley","0","0","*","*","0","0","*","6"
"0830411","0830011","Middletown School District","ICM- Woodrow Wilson Middle School","0","0","*","0","0","0","*","*"
"0831511","0830011","Middletown School District","Keigwin Middle School","0","8","64","51","0","29","144","296"
"0831311","0830011","Middletown School District","Lawrence School","0","44","49","38","0","30","117","278"
"0831811","0830011","Middletown School District","MHS - Alternative Education Program 1","0","0","*","*","0","0","*","7"
"0831911","0830011","Middletown School District","MHS - Alternative Education Program 2","0","0","*","*","0","0","*","7"
"0830911","0830011","Middletown School District","MacDonough School","*","*","55","72","0","30","56","219"
"0836211","0830011","Middletown School District","Middletown High School","*","54","258","177","*","53","689","1238"
"0831211","0830011","Middletown School District","Moody School","0","10","29","26","0","19","166","250"
"0832111","0830011","Middletown School District","STEM - Macdonough","0","0","*","*","0","*","15","24"
"0831111","0830011","Middletown School District","Snow School","0","28","67","79","0","32","198","404"
"0830111","0830011","Middletown School District","Spencer School","*","13","43","57","*","15","131","262"
"0839111","0830011","Middletown School District","Transition to Life Center","0","*","9","*","0","*","10","26"
"0831711","0830011","Middletown School District","Virtual Learning Academy - MHS","0","0","*","*","0","0","*","8"
"0831411","0830011","Middletown School District","Wesley School","0","*","46","37","*","15","142","251"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","*","*","118","127","0","34","387","695"
"0840111","0840011","Milford School District","Calf Pen Meadow School","0","*","14","18","0","*","222","272"
"0845111","0840011","Milford School District","East Shore Middle School","0","29","*","29","0","*","355","435"
"0840411","0840011","Milford School District","Fifth Year Vocational Experience","0","0","0","*","0","0","*","8"
"0845211","0840011","Milford School District","Harborside Middle School","0","52","*","27","*","0","432","530"
"0841911","0840011","Milford School District","J. F. Kennedy School","*","45","24","42","0","*","232","354"
"0846211","0840011","Milford School District","Jonathan Law High School","*","60","42","62","*","*","697","865"
"0846311","0840011","Milford School District","Joseph A. Foran High School","*","49","45","41","*","*","759","903"
"0841611","0840011","Milford School District","Live Oaks School","*","26","*","19","0","9","241","302"
"0841711","0840011","Milford School District","Mathewson School","0","76","16","40","0","7","271","410"
"0840711","0840011","Milford School District","Meadowside School","*","86","*","31","0","9","166","297"
"0840811","0840011","Milford School District","Orange Avenue School","*","38","*","41","0","7","317","409"
"0841811","0840011","Milford School District","Orchard Hills School","0","21","14","21","0","6","287","349"
"0840611","0840011","Milford School District","Post Grad Transitional Academy","0","0","*","0","0","0","*","*"
"0841011","0840011","Milford School District","Pumpkin Delight School","0","24","31","24","*","*","175","260"
"0840311","0840011","Milford School District","The Academy","0","0","*","*","0","0","29","35"
"0845311","0840011","Milford School District","West Shore Middle School","*","37","33","39","*","*","337","450"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","0","29","15","48","0","22","401","515"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","35","*","62","0","15","656","782"
"0850211","0850011","Monroe School District","Masuk Alternative Program","0","0","0","0","0","*","*","9"
"0856111","0850011","Monroe School District","Masuk High School","*","42","*","78","0","36","870","1051"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","12","*","25","0","*","330","375"
"0850311","0850011","Monroe School District","Stepney Elementary School","0","23","*","32","*","17","365","447"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","*","9","*","41","*","53","220","329"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","*","43","*","53","0","72","374","559"
"0860111","0860011","Montville School District","Mohegan School","0","61","7","47","0","36","178","329"
"0866111","0860011","Montville School District","Montville High School","*","68","17","65","*","51","421","636"
"0860511","0860011","Montville School District","Oakdale School","*","9","*","22","0","41","201","281"
"0869011","0860011","Montville School District","Palmer Academy","0","0","*","*","0","*","19","23"
"0860311","0860011","Montville School District","Pre School Program","0","*","*","*","0","*","31","43"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","0","*","19","83","0","*","156","279"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","0","0","*","9","0","*","19","31"
"0885111","0880011","Naugatuck School District","City Hill Middle School","0","17","57","160","0","31","400","665"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","*","13","22","57","0","*","212","315"
"0880911","0880011","Naugatuck School District","Genesis Academy","*","*","*","*","0","0","14","20"
"0888111","0880011","Naugatuck School District","Head Start","0","*","11","25","0","*","70","119"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","0","*","34","95","*","21","175","332"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","0","15","23","86","0","20","179","323"
"0880311","0880011","Naugatuck School District","Maple Hill School","*","*","19","74","0","20","314","447"
"0886111","0880011","Naugatuck School District","Naugatuck High School","*","39","103","275","*","58","741","1218"
"0880611","0880011","Naugatuck School District","Salem School","0","*","31","73","0","*","138","268"
"0880711","0880011","Naugatuck School District","Western School","*","*","15","72","*","8","156","256"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","*","0","320","159","0","*","12","499"
"0891011","0890011","New Britain School District","Behavior Support (Holmes)","0","0","*","6","0","0","*","10"
"0899111","0890011","New Britain School District","Brook Side School","0","0","7","42","0","*","*","54"
"0899411","0890011","New Britain School District","CLIMB","0","0","*","17","0","0","*","22"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","0","*","68","320","0","*","84","493"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","*","*","57","652","0","16","114","850"
"0890511","0890011","New Britain School District","Gaffney School","0","25","55","340","0","18","155","593"
"0890611","0890011","New Britain School District","Holmes School","0","37","48","197","0","16","196","494"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","*","6","22","45","0","*","71","147"
"0890711","0890011","New Britain School District","Jefferson School","0","11","31","263","0","20","130","455"
"0891611","0890011","New Britain School District","KEY Elementary (Gaffney)","0","*","*","24","0","*","10","43"
"0891711","0890011","New Britain School District","KEY Middle (Slade)","0","0","*","8","0","0","*","14"
"0890811","0890011","New Britain School District","Lincoln School","*","*","77","438","0","17","129","669"
"0896111","0890011","New Britain School District","New Britain High School","*","61","326","1327","0","*","430","2198"
"0899011","0890011","New Britain School District","New Britain Transition Center","0","0","*","33","0","*","12","51"
"0890911","0890011","New Britain School District","Northend School","0","*","42","172","0","*","26","254"
"0895311","0890011","New Britain School District","Pulaski Middle School","0","34","96","508","0","14","139","791"
"0890111","0890011","New Britain School District","Roosevelt Early Learning Center","0","*","17","117","0","*","26","165"
"0899511","0890011","New Britain School District","Satellite Careers Academy","0","0","21","123","0","*","*","157"
"0895211","0890011","New Britain School District","Slade Middle School","*","*","112","518","0","16","150","807"
"0891211","0890011","New Britain School District","Smalley Academy","0","12","38","530","0","10","95","685"
"0891311","0890011","New Britain School District","Smith School","0","19","59","365","0","13","110","566"
"0890411","0890011","New Britain School District","Sunrise Intermediate (Holmes)","0","0","*","*","0","0","0","7"
"0890211","0890011","New Britain School District","Sunrise Primary (Chamberlain)","0","*","0","19","0","0","*","24"
"0891511","0890011","New Britain School District","Vance School","0","6","64","335","0","18","92","515"
"0900411","0900011","New Canaan School District","East School","*","45","16","28","*","17","438","547"
"0906111","0900011","New Canaan School District","New Canaan High School","*","58","12","45","*","23","1125","1266"
"0905111","0900011","New Canaan School District","Saxe Middle School","*","86","*","50","0","26","1177","1359"
"0900211","0900011","New Canaan School District","South School","*","45","*","22","*","21","453","545"
"0900311","0900011","New Canaan School District","West School","0","33","*","14","0","*","466","524"
"0910311","0910011","New Fairfield School District","Alternative Learning Center","0","0","0","*","0","0","*","13"
"0910111","0910011","New Fairfield School District","Consolidated School","*","6","*","76","0","14","399","502"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","*","7","*","44","0","9","420","488"
"0916111","0910011","New Fairfield School District","New Fairfield High School","*","18","6","58","*","18","742","844"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","14","10","49","0","*","458","540"
"0920311","0920011","New Hartford School District","Ann Antolini School","0","*","0","9","0","*","257","278"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","0","0","0","0","0","*","*","99"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","0","*","0","*","0","0","61","66"
"0931211","0930011","New Haven School District","Edgewood School","*","*","216","58","0","16","131","427"
"0931411","0930011","New Haven School District","Nathan Hale School","*","12","56","222","0","*","251","550"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","0","6","261","165","0","6","33","471"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","0","6","292","174","0","6","84","562"
"0930311","0930011","New Haven School District","Beecher School","*","*","285","137","0","9","66","503"
"0933411","0930011","New Haven School District","Benjamin Jepson Head Start","0","0","*","*","0","0","*","12"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","*","*","129","246","*","15","121","515"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","*","*","190","127","0","8","114","448"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","0","*","175","249","0","*","49","493"
"0937911","0930011","New Haven School District","Bishop Woods Self Contained Autism","0","0","*","*","0","0","0","11"
"0932111","0930011","New Haven School District","Brennan Rogers School","0","*","342","156","0","*","36","542"
"0937211","0930011","New Haven School District","Brennan Rogers Self Contained Autism","0","0","10","8","0","*","*","21"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","0","*","246","93","0","*","30","389"
"0937411","0930011","New Haven School District","Celentano Self Contained ID","0","0","6","*","0","0","*","11"
"0930611","0930011","New Haven School District","Clinton Avenue School","0","*","86","388","0","*","40","518"
"0937811","0930011","New Haven School District","Clinton Self Contained ID","0","*","*","6","0","0","0","10"
"0934111","0930011","New Haven School District","Columbus Family Academy","0","*","9","459","0","*","16","487"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","*","8","267","310","0","*","52","645"
"0936411","0930011","New Haven School District","Cooperative High School","0","12","292","215","0","8","117","644"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","0","*","107","83","0","*","27","222"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","*","*","302","76","0","16","110","511"
"0935611","0930011","New Haven School District","Domus Academy","0","0","16","13","0","0","0","29"
"0932711","0930011","New Haven School District","Dr. Reginald Mayo Early Learning Center","0","*","325","104","0","*","18","458"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","*","34","177","209","0","*","66","490"
"0937511","0930011","New Haven School District","East Rock Self Contained MD","0","0","*","17","0","0","*","29"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","*","40","245","110","0","*","198","601"
"0931611","0930011","New Haven School District","Fair Haven School","*","19","89","649","*","*","108","874"
"0938711","0930011","New Haven School District","Fair Haven Self Contained ID","0","0","*","0","0","0","*","*"
"0938011","0930011","New Haven School District","Headstart","0","*","48","160","*","0","8","220"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","0","0","24","*","0","0","*","36"
"0936611","0930011","New Haven School District","High School In The Community","0","*","91","115","*","*","37","251"
"0930711","0930011","New Haven School District","Hill Central Music Academy","0","0","114","356","0","*","*","487"
"0936311","0930011","New Haven School District","Hill Regional Career High School","*","23","294","255","0","*","67","648"
"0936211","0930011","New Haven School District","James Hillhouse High School","*","10","604","262","0","*","33","913"
"0931311","0930011","New Haven School District","John C. Daniels","0","14","77","352","0","6","76","525"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","*","*","45","469","*","*","19","537"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","0","16","389","72","0","9","50","536"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","0","*","280","76","0","*","20","382"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","*","9","268","156","0","*","95","537"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","0","*","157","170","0","*","67","407"
"0937711","0930011","New Haven School District","Nathan Hale Self Contained ID","0","0","*","7","0","0","*","10"
"0937011","0930011","New Haven School District","New Haven Academy","0","*","193","63","0","*","22","288"
"0932211","0930011","New Haven School District","New Horizons High School","0","0","48","*","0","0","*","93"
"0932611","0930011","New Haven School District","New Light High School","0","0","43","18","0","*","*","64"
"0937311","0930011","New Haven School District","Off-Campus Classroom Program (OCC)","0","0","27","*","0","0","*","45"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","0","*","105","185","0","*","33","330"
"0939111","0930011","New Haven School District","Riverside Education Academy","0","0","53","29","0","*","*","86"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","*","*","173","278","*","*","22","480"
"0931011","0930011","New Haven School District","Ross/Woodward School","*","15","233","317","*","*","117","689"
"0936711","0930011","New Haven School District","Sound School","0","*","32","106","*","*","192","333"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","0","0","131","186","0","8","19","344"
"0937611","0930011","New Haven School District","Strong Self Contained Autism","0","0","8","9","0","*","*","21"
"0932911","0930011","New Haven School District","Truman School","*","*","66","451","*","*","7","533"
"0934911","0930011","New Haven School District","West Rock Authors Academy","*","0","118","51","0","*","33","209"
"0938411","0930011","New Haven School District","West Rock Self Contained Autism","0","0","6","*","0","0","*","11"
"0938611","0930011","New Haven School District","Wexler Grant Self Contained","0","0","*","*","0","0","*","*"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","0","*","314","96","0","*","20","435"
"0936111","0930011","New Haven School District","Wilbur Cross High School","*","28","426","856","*","*","172","1488"
"0938511","0930011","New Haven School District","Wilbur Cross Self Contained MD","0","0","11","10","0","0","0","21"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","128","58","33","0","*","209","444"
"0950311","0950011","New London School District","Jennings School","*","0","85","376","*","32","34","534"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","*","7","68","271","*","26","39","416"
"0950611","0950011","New London School District","Harbor","*","*","30","138","0","22","28","224"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","*","8","89","232","*","58","129","523"
"0956111","0950011","New London School District","New London High School","*","*","155","334","*","37","52","585"
"0951411","0950011","New London School District","New London Visual and Performing Arts Magnet School","*","*","25","45","0","8","24","105"
"0950711","0950011","New London School District","Pre-Kindergarten at Winthrop","0","0","0","*","0","0","*","*"
"0951311","0950011","New London School District","Science and Technology Magnet School of Southeastern Connecticut","*","11","112","190","*","62","179","559"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","*","6","107","196","*","77","167","560"
"0960511","0960011","New Milford School District","Hill And Plain School","0","27","10","63","0","20","325","445"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","0","*","0","0","*","19"
"0966111","0960011","New Milford School District","New Milford High School","*","49","36","151","0","*","1096","1366"
"0960811","0960011","New Milford School District","Northville Elementary School","0","12","18","39","0","12","366","447"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","*","35","*","142","0","47","663","903"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","0","42","24","130","0","29","800","1025"
"3480415","3480015","Newington School District","SAGE","0","0","*","*","0","0","*","*"
"0940611","0940011","Newington School District","Anna Reynolds School","*","58","18","97","0","*","290","480"
"0940211","0940011","Newington School District","Elizabeth Green School","0","25","13","92","0","23","143","296"
"0940811","0940011","Newington School District","John Paterson School","0","35","19","64","*","*","234","371"
"0945311","0940011","Newington School District","John Wallace Middle School","*","49","46","119","0","*","440","688"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","0","60","34","122","0","21","362","599"
"0946111","0940011","Newington School District","Newington High School","*","124","65","214","*","55","805","1269"
"0940711","0940011","Newington School District","Ruth Chaffee School","0","29","27","67","0","17","207","347"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","*","0","13","0","*","273","300"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","6","*","20","0","*","242","273"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","*","*","9","23","0","15","308","365"
"0976111","0970011","Newtown School District","Newtown High School","0","63","27","71","0","14","1509","1684"
"0975111","0970011","Newtown School District","Newtown Middle School","0","29","6","39","0","14","662","750"
"0978011","0970011","Newtown School District","Newtown Preschool","0","0","0","*","0","0","*","60"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","23","13","44","0","15","564","659"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","12","*","22","0","13","303","356"
"0980111","0980011","Norfolk School District","Botelle Elementary School","0","0","0","*","0","*","95","102"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","12","*","24","0","*","358","401"
"0996111","0990011","North Branford School District","North Branford High School","*","12","*","32","0","0","519","577"
"0995111","0990011","North Branford School District","North Branford Intermediate School","0","8","17","27","0","0","410","462"
"0999011","0990011","North Branford School District","School to Work Program","0","0","0","*","0","0","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","*","12","11","18","0","*","344","391"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","0","*","*","34","0","*","233","278"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","18","*","31","0","9","252","318"
"1010711","1010011","North Haven School District","Green Acres Elementary School","0","40","9","25","0","15","280","369"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","16","*","22","0","*","231","276"
"1016111","1010011","North Haven School District","North Haven High School","*","76","38","60","0","*","810","1015"
"1015211","1010011","North Haven School District","North Haven Middle School","*","49","26","48","0","*","609","746"
"1010111","1010011","North Haven School District","North Haven Transition Partnership","0","*","*","0","0","0","*","6"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","26","17","28","0","14","320","405"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","6","11","7","20","*","*","320","371"
"1026111","1020011","North Stonington School District","Wheeler High School","*","8","*","14","*","10","319","359"
"1036211","1030011","Norwalk School District","Brien McMahon High School","*","47","329","732","*","14","356","1481"
"1030211","1030011","Norwalk School District","Brookside Elementary School","*","24","49","304","0","*","65","456"
"1030511","1030011","Norwalk School District","Center for Global Studies","0","40","55","67","0","10","118","290"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","14","79","97","*","*","140","342"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","0","32","56","112","*","*","244","448"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","*","20","87","148","0","*","174","446"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","*","66","79","333","0","*","94","594"
"1030811","1030011","Norwalk School District","Kendall Elementary School","*","25","91","335","0","*","78","537"
"1032211","1030011","Norwalk School District","Marvin Elementary School","0","15","56","214","0","12","150","447"
"1032111","1030011","Norwalk School District","Naramake Elementary School","0","21","56","167","*","*","149","406"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","*","28","100","264","*","8","255","657"
"1030111","1030011","Norwalk School District","Norwalk Early Childhood Center","0","24","17","53","*","*","72","171"
"1036111","1030011","Norwalk School District","Norwalk High School","*","76","309","620","0","*","596","1616"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","13","22","0","*","*","49"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","*","39","128","374","0","*","138","692"
"1035511","1030011","Norwalk School District","Roton Middle School","0","20","85","193","*","*","179","485"
"1031311","1030011","Norwalk School District","Rowayton School","*","11","39","117","*","18","238","425"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","11","70","308","*","*","71","472"
"1031411","1030011","Norwalk School District","Tracey School","*","27","62","221","0","*","64","387"
"1035411","1030011","Norwalk School District","West Rocks Middle School","*","19","132","336","0","*","191","688"
"1032411","1030011","Norwalk School District","Wolfpit School","0","22","46","125","0","14","116","323"
"9010322","9010022","Norwich Free Academy District","Alternative Pathways to Success","0","*","*","*","0","0","*","7"
"9010222","9010022","Norwich Free Academy District","Night School","0","0","*","*","0","0","*","8"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","36","179","382","382","18","66","1260","2323"
"1041011","1040011","Norwich School District","Transition Academy","0","0","*","*","0","0","11","18"
"1049211","1040011","Norwich School District","Virtual Learning Academy","0","0","*","*","0","0","*","9"
"1040411","1040011","Norwich School District","ABA Autism Program","0","*","*","7","0","0","6","20"
"1041111","1040011","Norwich School District","ABA Program @ Kelly","0","0","*","*","0","0","*","6"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","0","22","22","57","*","*","84","204"
"1040211","1040011","Norwich School District","Case Street Early Learning Center at DTZ","0","*","20","11","0","*","25","60"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","0","0","0","*","0","0","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","*","*","66","126","0","31","85","331"
"1045111","1040011","Norwich School District","Kelly Middle School","*","48","147","201","*","67","230","700"
"1042011","1040011","Norwich School District","Moriarty Magnet School","*","18","54","132","*","45","155","406"
"1040811","1040011","Norwich School District","Samuel Huntington School","*","17","45","75","*","43","170","355"
"1040511","1040011","Norwich School District","Special Needs Program","0","*","*","*","0","*","*","13"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","0","*","67","99","*","36","102","331"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","0","56","38","65","0","27","87","273"
"1041911","1040011","Norwich School District","Uncas Network School","0","20","66","78","0","24","54","242"
"1041811","1040011","Norwich School District","Veterans' Memorial School","*","*","52","115","0","37","84","315"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","*","*","46","100","*","32","77","259"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","0","46","57","53","*","*","148","328"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","0","*","*","46","0","14","288","363"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","19","10","39","0","6","423","497"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","22","8","27","0","21","373","451"
"1070211","1070011","Orange School District","Mary L. Tracy School","*","26","*","*","0","7","153","194"
"1070511","1070011","Orange School District","Peck Place School","*","46","*","11","0","10","268","345"
"1070311","1070011","Orange School District","Race Brook School","0","43","6","17","0","12","265","343"
"1070411","1070011","Orange School District","Turkey Hill School","0","38","*","16","0","*","223","283"
"1080411","1080011","Oxford School District","Alternative Education","0","0","0","*","0","0","*","14"
"1085111","1080011","Oxford School District","Great Oak School","*","12","*","26","0","7","445","496"
"1080111","1080011","Oxford School District","Oxford Center School","*","10","*","39","0","8","375","436"
"1086011","1080011","Oxford School District","Oxford High School","0","6","10","44","0","17","522","599"
"1080311","1080011","Oxford School District","Quaker Farms School","0","7","7","27","0","10","342","393"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","0","*","186","147","0","*","21","360"
"2930113","2930013","Path Academy District","Path Academy","0","*","20","98","0","*","36","157"
"1098011","1090011","Plainfield School District","Early Childhood Center","0","*","*","*","0","*","14","20"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","7","11","9","*","*","274","309"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","6","20","13","*","*","460","506"
"1096111","1090011","Plainfield School District","Plainfield High School","*","18","21","13","*","*","608","669"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","6","24","8","*","*","297","344"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","7","7","15","31","*","*","358","425"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","*","*","11","48","0","12","221","299"
"1100211","1100011","Plainville School District","Linden Street School","0","12","22","100","0","13","267","414"
"1100511","1100011","Plainville School District","Louis Toffolon School","*","9","19","55","*","11","288","386"
"1105211","1100011","Plainville School District","Middle School of Plainville","0","11","27","86","0","18","406","548"
"1106111","1100011","Plainville School District","Plainville High School","*","*","33","104","0","24","525","700"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","0","8","*","22","0","*","299","338"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","7","*","37","0","11","281","341"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","*","33","0","6","269","313"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","8","34","0","6","439","493"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","14","6","11","*","*","339","375"
"1130511","1130011","Portland School District","Brownstone Intermediate School","0","*","*","26","0","14","160","209"
"1130411","1130011","Portland School District","Gildersleeve School","*","*","11","37","0","16","225","295"
"1136111","1130011","Portland School District","Portland High School","*","9","10","29","*","14","312","376"
"1135111","1130011","Portland School District","Portland Middle School","0","0","*","16","0","*","185","216"
"1130211","1130011","Portland School District","Valley View School","0","*","*","30","0","8","191","234"
"1145111","1140011","Preston School District","Preston Plains School","*","*","*","10","0","6","111","138"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","*","*","7","21","*","17","234","287"
"1169011","1160011","Putnam School District","Helping Hands","0","0","0","0","0","*","*","*"
"1160111","1160011","Putnam School District","PALS - Putnam Alternative Learning System","0","0","*","0","0","0","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","0","6","8","69","0","32","504","619"
"1166111","1160011","Putnam School District","Putnam High School","*","*","10","29","0","18","220","280"
"1165111","1160011","Putnam School District","Putnam Middle School","0","*","*","25","*","11","221","268"
"1175111","1170011","Redding School District","John Read Middle School","0","*","*","23","0","31","366","436"
"1170111","1170011","Redding School District","Redding Elementary School","*","14","*","36","*","20","423","500"
"2010512","2010012","Regional School District 01","ALPSS","0","0","0","*","0","0","*","*"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","*","*","9","37","0","12","347","412"
"2010412","2010012","Regional School District 01","LEAPSS","0","0","0","*","0","0","*","*"
"2010312","2010012","Regional School District 01","SELC","0","0","0","0","0","0","*","*"
"2010212","2010012","Regional School District 01","TOTAL","0","0","0","0","0","0","*","*"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","0","7","*","6","0","*","314","333"
"2040112","2040012","Regional School District 04","Region 4 Transition Academy","0","0","0","*","0","0","*","6"
"2046112","2040012","Regional School District 04","Valley Regional High School","0","11","11","29","0","11","544","606"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","0","49","6","12","0","27","276","370"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","47","13","*","0","18","315","400"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","202","52","9","*","26","1152","1452"
"2060112","2060012","Regional School District 06","Goshen Center School","0","*","*","*","0","9","177","194"
"2060212","2060012","Regional School District 06","James Morris School","*","0","0","*","0","7","134","148"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","8","14","*","9","509","548"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","0","*","*","0","*","77","82"
"2079112","2070012","Regional School District 07","AIM","0","0","*","0","0","0","*","7"
"2079012","2070012","Regional School District 07","FLEX","0","0","0","0","0","0","8","8"
"2070112","2070012","Regional School District 07","Highlander Transition Academy","0","0","0","*","0","0","*","19"
"2079212","2070012","Regional School District 07","Links","0","*","*","*","0","0","12","16"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","*","*","*","12","0","*","684","705"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","0","*","*","*","*","*","312","326"
"2079312","2070012","Regional School District 07","STEP","0","0","*","0","0","0","*","12"
"2086112","2080012","Regional School District 08","RHAM High School","*","19","7","20","*","8","969","1025"
