"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","335","*","359"
"0980111","0980011","Norfolk School District","Botelle Elementary School","16","91","8","115"
"0990411","0990011","North Branford School District","Jerome Harrison School","50","342","14","406"
"0996111","0990011","North Branford School District","North Branford High School","87","499","33","619"
"0995111","0990011","North Branford School District","North Branford Intermediate School","63","417","27","507"
"0999011","0990011","North Branford School District","School to Work Program","*","*","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","53","362","15","430"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","52","212","16","280"
"1010811","1010011","North Haven School District","Clintonville Elementary School","46","263","23","332"
"1010711","1010011","North Haven School District","Green Acres Elementary School","36","333","15","384"
"1010211","1010011","North Haven School District","Montowese Elementary School","30","272","12","314"
"1016111","1010011","North Haven School District","North Haven High School","104","889","46","1039"
"1015211","1010011","North Haven School District","North Haven Middle School","71","680","31","782"
"1010111","1010011","North Haven School District","North Haven Transition Partnership","*","*","0","*"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","31","382","10","423"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","45","329","7","381"
"1026111","1020011","North Stonington School District","Wheeler High School","*","164","*","196"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","132","*","164"
"1036211","1030011","Norwalk School District","Brien McMahon High School","589","962","124","1675"
"1030211","1030011","Norwalk School District","Brookside Elementary School","213","267","42","522"
"1030311","1030011","Norwalk School District","Columbus Magnet School","84","231","18","333"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","138","341","23","502"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","127","307","18","452"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","262","277","49","588"
"1030811","1030011","Norwalk School District","Kendall Elementary School","281","236","49","566"
"1032211","1030011","Norwalk School District","Marvin Elementary School","173","297","27","497"
"1032111","1030011","Norwalk School District","Naramake Elementary School","121","294","45","460"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","214","358","48","620"
"1036111","1030011","Norwalk School District","Norwalk High School","494","993","88","1575"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","32","*","*","56"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","328","251","66","645"
"1035511","1030011","Norwalk School District","Roton Middle School","189","234","36","459"
"1031311","1030011","Norwalk School District","Rowayton School","88","343","13","444"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","226","229","31","486"
"1031411","1030011","Norwalk School District","Tracey School","191","167","31","389"
"1035411","1030011","Norwalk School District","West Rocks Middle School","296","288","51","635"
"1032411","1030011","Norwalk School District","Wolfpit School","118","187","20","325"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","907","1269","141","2317"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","118","75","30","223"
"1040211","1040011","Norwich School District","Case Street Early Learning Center at DTZ","33","18","6","57"
"1049011","1040011","Norwich School District","Hickory Street School","16","*","*","20"
"1041411","1040011","Norwich School District","John B. Stanton Network School","274","51","43","368"
"1045111","1040011","Norwich School District","Kelly Middle School","444","149","78","671"
"1042011","1040011","Norwich School District","Moriarty Magnet School","249","113","28","390"
"1040811","1040011","Norwich School District","Samuel Huntington School","167","164","42","373"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","318","95","78","491"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","168","79","36","283"
"1041911","1040011","Norwich School District","Uncas Network School","204","30","16","250"
"1041811","1040011","Norwich School District","Veterans' Memorial School","233","45","33","311"
"1049211","1040011","Norwich School District","Virtual Learning Academy","*","*","0","12"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","169","39","28","236"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","96","222","10","328"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","77","324","16","417"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","71","435","25","531"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","52","408","6","466"
"1070211","1070011","Orange School District","Mary L. Tracy School","*","164","*","168"
"1070511","1070011","Orange School District","Peck Place School","*","331","*","349"
"1070311","1070011","Orange School District","Race Brook School","21","342","6","369"
"1070411","1070011","Orange School District","Turkey Hill School","*","282","*","293"
"1085111","1080011","Oxford School District","Great Oak School","27","473","17","517"
"1080111","1080011","Oxford School District","Oxford Center School","25","446","9","480"
"1086011","1080011","Oxford School District","Oxford High School","35","521","19","575"
"1080311","1080011","Oxford School District","Quaker Farms School","31","359","6","396"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","217","110","33","360"
"2930113","2930013","Path Academy District","Path Academy","101","*","*","132"
"1098011","1090011","Plainfield School District","Early Childhood Center","13","*","*","19"
"1090111","1090011","Plainfield School District","Moosup Elementary School","135","162","25","322"
"1095111","1090011","Plainfield School District","Plainfield Central School","232","280","55","567"
"1096111","1090011","Plainfield School District","Plainfield High School","209","405","69","683"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","140","163","33","336"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","179","204","27","410"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","56","226","26","308"
"1100211","1100011","Plainville School District","Linden Street School","162","248","35","445"
"1100511","1100011","Plainville School District","Louis Toffolon School","66","288","30","384"
"1105211","1100011","Plainville School District","Middle School of Plainville","146","349","43","538"
"1106111","1100011","Plainville School District","Plainville High School","149","509","57","715"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","90","250","16","356"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","98","254","15","367"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","*","*","0","13"
"1110211","1110011","Plymouth School District","Plymouth Center School","69","260","13","342"
"1116111","1110011","Plymouth School District","Terryville High School","82","358","23","463"
"1120111","1120011","Pomfret School District","Pomfret Community School","44","339","25","408"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","177","*","214"
"1130411","1130011","Portland School District","Gildersleeve School","*","153","*","193"
"1136111","1130011","Portland School District","Portland High School","62","295","12","369"
"1135111","1130011","Portland School District","Portland Middle School","43","183","13","239"
"1130211","1130011","Portland School District","Valley View School","*","237","*","313"
"1145111","1140011","Preston School District","Preston Plains School","27","117","13","157"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","46","204","11","261"
"1169011","1160011","Putnam School District","Helping Hands","*","0","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","374","239","55","668"
"1166111","1160011","Putnam School District","Putnam High School","136","109","28","273"
"1165111","1160011","Putnam School District","Putnam Middle School","133","122","40","295"
"1175111","1170011","Redding School District","John Read Middle School","11","494","8","513"
"1170111","1170011","Redding School District","Redding Elementary School","*","471","*","488"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","62","310","32","404"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","26","291","15","332"
"2046112","2040012","Regional School District 04","Valley Regional High School","38","584","13","635"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","365","*","386"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","374","*","392"
"2056112","2050012","Regional School District 05","Amity Regional High School","48","1460","16","1524"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","*","53","*","57"
"2060112","2060012","Regional School District 06","Goshen Center School","*","130","*","150"
"2060212","2060012","Regional School District 06","James Morris School","*","109","*","125"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","65","468","34","567"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","57","*","66"
"2079112","2070012","Regional School District 07","AIM","*","*","0","10"
"2079012","2070012","Regional School District 07","FLEX","*","*","0","8"
"2079212","2070012","Regional School District 07","Links","*","10","*","13"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","50","626","17","693"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","*","314","*","332"
"2079312","2070012","Regional School District 07","STEP","*","*","0","8"
"2086112","2080012","Regional School District 08","RHAM High School","45","1026","23","1094"
"2085112","2080012","Regional School District 08","RHAM Middle School","25","513","17","555"
"2096112","2090012","Regional School District 09","Joel Barlow High School","33","1004","12","1049"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","56","736","17","809"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","22","381","14","417"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","*","446","*","468"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","53","709","16","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","67","186","16","269"
"2120212","2120012","Regional School District 12","Booth Free School","*","*","0","78"
"2120312","2120012","Regional School District 12","Shepaug Valley School","39","409","13","461"
"2120112","2120012","Regional School District 12","The Burnham School","7","48","0","55"
"2120412","2120012","Regional School District 12","Washington Primary School","15","138","0","153"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","27","518","11","556"
"2130212","2130012","Regional School District 13","Francis E. Korn School","11","130","0","141"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","318","*","338"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","221","*","237"
"2130512","2130012","Regional School District 13","John Lyman School","*","226","*","239"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","14","273","6","293"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","0","19","0","19"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","22","235","7","264"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","*","*","0","51"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","30","316","13","359"
"2140312","2140012","Regional School District 14","Nonnewaug Chiefs Alternative Program","*","0","0","*"
"2146112","2140012","Regional School District 14","Nonnewaug High School","59","676","16","751"
"2145112","2140012","Regional School District 14","Woodbury Middle School","36","320","8","364"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","29","343","6","378"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","*","496","*","521"
"2155212","2150012","Regional School District 15","Memorial Middle School","*","440","*","460"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","27","306","15","348"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","46","1150","8","1204"
"2150512","2150012","Regional School District 15","Pomperaug School","*","371","*","391"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","22","517","6","545"
"2160312","2160012","Regional School District 16","Algonquin School","53","354","8","415"
"2160212","2160012","Regional School District 16","Community School","24","187","8","219"
"2160112","2160012","Regional School District 16","Laurel Ledge School","58","349","13","420"
"2165112","2160012","Regional School District 16","Long River Middle School","57","492","21","570"
"2160412","2160012","Regional School District 16","WRHS Alternative Education Program","*","9","*","13"
"2166012","2160012","Regional School District 16","Woodland Regional High School","68","581","31","680"
"2170212","2170012","Regional School District 17","Burr District Elementary School","26","266","7","299"
"2170112","2170012","Regional School District 17","Haddam Elementary School","16","212","7","235"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","54","548","13","615"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","43","689","30","762"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","246","*","264"
"2180312","2180012","Regional School District 18","Center School","*","118","*","126"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","*","191","*","215"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","*","407","*","437"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","322","*","352"
"2180212","2180012","Regional School District 18","Mile Creek School","*","204","*","221"
"2196112","2190012","Regional School District 19","E. O. Smith High School","135","972","45","1152"
"2190112","2190012","Regional School District 19","E.O. Smith High School at the Depot Campus","*","13","*","27"
"2190212","2190012","Regional School District 19","PM Panthers","*","*","0","17"
"1188011","1180011","Ridgefield School District","Alternative High School","*","12","*","14"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","*","0","361"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","366","*","379"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","14","739","7","760"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","*","0","345"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","346","*","354"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","*","0","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","47","1684","13","1744"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","356","*","368"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","479","*","496"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","*","314","*","330"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","78","524","23","625"
"1190111","1190011","Rocky Hill School District","Alternative Learning Program","*","*","0","10"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","88","370","25","483"
"1190311","1190011","Rocky Hill School District","Pathways","*","*","0","6"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","83","591","23","697"
"1190511","1190011","Rocky Hill School District","West Hill School","*","624","*","661"
"1210111","1210011","Salem School District","Salem Elementary School","53","328","11","392"
"1220211","1220011","Salisbury School District","SELC","*","*","*","*"
"1220111","1220011","Salisbury School District","Salisbury Central School","20","234","15","269"
"1230111","1230011","Scotland School District","Scotland Elementary School","*","86","*","129"
"1240111","1240011","Seymour School District","Bungay School","86","392","24","502"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","153","343","37","533"
"1246111","1240011","Seymour School District","Seymour High School","112","487","49","648"
"1245111","1240011","Seymour School District","Seymour Middle School","126","419","46","591"
"1250111","1250011","Sharon School District","Sharon Center School","27","129","7","163"
"1250211","1250011","Sharon School District","TOTAL","*","*","0","14"
"1260911","1260011","Shelton School District","Mohegan School","*","267","*","293"
"1261011","1260011","Shelton School District","Booth Hill School","25","290","8","323"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","79","369","23","471"
"1265111","1260011","Shelton School District","Intermediate School","156","669","53","878"
"1260811","1260011","Shelton School District","Long Hill School","128","273","31","432"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","128","586","35","749"
"1266111","1260011","Shelton School District","Shelton High School","233","1221","96","1550"
"1260611","1260011","Shelton School District","Sunnyside School","65","145","19","229"
"1270111","1270011","Sherman School District","Sherman School","19","327","0","346"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","96","120","19","235"
"1280111","1280011","Simsbury School District","Central School","*","365","*","404"
"1285111","1280011","Simsbury School District","Henry James Memorial School","57","672","10","739"
"1280611","1280011","Simsbury School District","Latimer Lane School","*","378","*","404"
"1286111","1280011","Simsbury School District","Simsbury High School","99","1331","20","1450"
"1280711","1280011","Simsbury School District","Squadron Line School","*","566","*","612"
"1280311","1280011","Simsbury School District","Tariffville School","53","225","16","294"
"1280411","1280011","Simsbury School District","Tootin' Hills School","*","332","*","372"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","*","348","*","371"
"1290411","1290011","Somers School District","Somers Elementary School","42","570","16","628"
"1296111","1290011","Somers School District","Somers High School","*","454","*","474"
"1320211","1320011","South Windsor School District","Pleasant Valley School","54","278","14","346"
"1320711","1320011","South Windsor School District","Eli Terry School","49","384","11","444"
"1320611","1320011","South Windsor School District","Orchard Hill School","47","326","16","389"
"1320111","1320011","South Windsor School District","Philip R. Smith School","19","316","9","344"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","*","*","0","11"
"1326211","1320011","South Windsor School District","South Windsor High School","114","1204","46","1364"
"1325111","1320011","South Windsor School District","Timothy Edwards School","93","843","43","979"
"1320411","1320011","South Windsor School District","Wapping Elementary School","38","249","16","303"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","79","723","24","826"
"1311711","1310011","Southington School District","Achieve","*","*","0","*"
"1310111","1310011","Southington School District","Alta","*","18","*","38"
"1311511","1310011","Southington School District","Derynoski Elementary School","97","477","37","611"
"1310511","1310011","Southington School District","EASE","*","*","0","10"
"1311311","1310011","Southington School District","Flanders Elementary School","65","217","11","293"
"1310211","1310011","Southington School District","Hatton Elementary School","74","297","13","384"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","86","620","21","727"
"1310411","1310011","Southington School District","Language Based Classroom at Hatton School","*","*","0","7"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","*","*","0","8"
"1310611","1310011","Southington School District","Plantsville Elementary School","32","247","8","287"
"1310311","1310011","Southington School District","Preschool/ABA-Hatton School","8","25","0","33"
"1311911","1310011","Southington School District","Preschool/ABA-South End School","*","*","0","10"
"1310711","1310011","Southington School District","South End Elementary School","41","205","10","256"
"1316211","1310011","Southington School District","Southington High School","226","1713","73","2012"
"1310811","1310011","Southington School District","Strong Elementary School","38","252","19","309"
"1310911","1310011","Southington School District","Thalberg Elementary School","43","376","8","427"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","*","*","0","*"
"1311211","1310011","Southington School District","Therapeutic Educational Setting (TEP)","*","*","*","6"
"1311411","1310011","Southington School District","Urbin T. Kelley School","*","314","*","341"
"1330111","1330011","Sprague School District","Sayles School","140","193","30","363"
"1340611","1340011","Stafford School District","Stafford Elementary School","138","301","32","471"
"1346111","1340011","Stafford School District","Stafford High School","92","305","17","414"
"1345211","1340011","Stafford School District","Stafford Middle School","90","235","29","354"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","*","*","0","*"
"1340311","1340011","Stafford School District","Staffordville School","44","104","14","162"
"1340411","1340011","Stafford School District","West Stafford School","59","109","8","176"
"2826013","2820013","Stamford Academy District","Stamford Academy","130","*","*","141"
"1350411","1350011","Stamford School District","Alternate Routes To Success","50","38","8","96"
"1350111","1350011","Stamford School District","Apples PreK","*","80","*","120"
"1355611","1350011","Stamford School District","Cloonan School","294","269","53","616"
"1352011","1350011","Stamford School District","Davenport Ridge School","258","338","30","626"
"1355311","1350011","Stamford School District","Dolan School","242","245","45","532"
"1352211","1350011","Stamford School District","Hart School","266","335","55","656"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","*","15","*","23"
"1351211","1350011","Stamford School District","Julia A. Stark School","276","286","41","603"
"1350511","1350011","Stamford School District","K. T. Murphy School","257","252","43","552"
"1350611","1350011","Stamford School District","Newfield School","327","290","39","656"
"1351811","1350011","Stamford School District","Northeast School","294","354","38","686"
"1358011","1350011","Stamford School District","Preschool Team","*","*","0","35"
"1355811","1350011","Stamford School District","Rippowam Middle School","372","331","48","751"
"1350811","1350011","Stamford School District","Rogers International School","288","462","51","801"
"1350911","1350011","Stamford School District","Roxbury School","321","240","54","615"
"1355711","1350011","Stamford School District","Scofield Middle School","257","338","77","672"
"1351111","1350011","Stamford School District","Springdale School","349","291","42","682"
"1356111","1350011","Stamford School District","Stamford High School","826","785","179","1790"
"1352111","1350011","Stamford School District","Stillmeadow School","350","274","48","672"
"1356411","1350011","Stamford School District","The Academy of Information Technology","199","441","53","693"
"1351911","1350011","Stamford School District","Toquam Magnet School","385","258","67","710"
"1355511","1350011","Stamford School District","Turn of River School","263","299","48","610"
"1356311","1350011","Stamford School District","Westhill High School","862","1071","155","2088"
"1351411","1350011","Stamford School District","Westover School","308","350","56","714"
"1360311","1360011","Sterling School District","Sterling Community School","126","309","26","461"
"1370811","1370011","Stonington School District","Community Classroom","0","*","0","*"
"1370511","1370011","Stonington School District","Deans Mill School","42","360","12","414"
"1375211","1370011","Stonington School District","Mystic Middle School","29","359","8","396"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","77","202","19","298"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","0","19","0","19"
"1370211","1370011","Stonington School District","Stonington HS PreK","0","19","0","19"
"1376111","1370011","Stonington School District","Stonington High School","104","621","35","760"
"1370411","1370011","Stonington School District","West Broad Street School","*","88","*","135"
"1370611","1370011","Stonington School District","West Vine Street School","53","136","14","203"
"1381311","1380011","Stratford School District","Eli Whitney School","128","337","51","516"
"1380611","1380011","Stratford School District","ABA Second Hill Lane","0","*","0","*"
"1380511","1380011","Stratford School District","ALPHA","24","*","*","45"
"1386211","1380011","Stratford School District","Bunnell High School","317","640","103","1060"
"1380311","1380011","Stratford School District","Chapel School","232","251","51","534"
"1385211","1380011","Stratford School District","David Wooster Middle School","178","266","68","512"
"1382111","1380011","Stratford School District","Franklin STEPS K-2","*","*","*","*"
"1380411","1380011","Stratford School District","Franklin School","178","89","35","302"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","212","271","83","566"
"1382011","1380011","Stratford School District","High School STEPS 9-12","*","*","*","*"
"1380711","1380011","Stratford School District","High School Sails","*","*","*","7"
"1381611","1380011","Stratford School District","Honeyspot School","58","143","10","211"
"1381111","1380011","Stratford School District","IPP Classroom - Johnson","*","*","0","8"
"1381711","1380011","Stratford School District","Intensive Need Classroom","*","*","*","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","*","*","0","10"
"1380811","1380011","Stratford School District","Lordship School","112","140","18","270"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","*","0","0","*"
"1381811","1380011","Stratford School District","Middle School Sails","*","*","*","*"
"1380911","1380011","Stratford School District","Nichols School","187","208","57","452"
"1381011","1380011","Stratford School District","Second Hill Lane School","266","327","99","692"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","92","288","50","430"
"1386111","1380011","Stratford School District","Stratford High School","384","500","85","969"
"1389011","1380011","Stratford School District","Strive-Stratford","*","*","0","17"
"1381411","1380011","Stratford School District","Wilcoxson School","104","231","35","370"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","*","445","*","491"
"1390311","1390011","Suffield School District","McAlister Intermediate School","46","444","11","501"
"1396111","1390011","Suffield School District","Suffield High School","71","739","12","822"
"1395111","1390011","Suffield School District","Suffield Middle School","49","515","10","574"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","189","42","44","275"
"9026122","9020022","The Gilbert School District","The Gilbert School","209","293","50","552"
"1400111","1400011","Thomaston School District","Black Rock School","48","202","15","265"
"1400211","1400011","Thomaston School District","Thomaston Center School","43","187","16","246"
"1406211","1400011","Thomaston School District","Thomaston High School","55","309","28","392"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","124","264","27","415"
"1415111","1410011","Thompson School District","Thompson Middle School","93","223","21","337"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","60","166","25","251"
"1420111","1420011","Tolland School District","Birch Grove Primary School","47","504","9","560"
"1420311","1420011","Tolland School District","TALC","*","9","*","13"
"1426111","1420011","Tolland School District","Tolland High School","44","762","22","828"
"1420211","1420011","Tolland School District","Tolland Intermediate School","38","526","13","577"
"1425111","1420011","Tolland School District","Tolland Middle School","30","633","16","679"
"1430111","1430011","Torrington School District","East School","92","248","21","361"
"1430211","1430011","Torrington School District","Forbes School","211","128","34","373"
"1431611","1430011","Torrington School District","Pre-K SpEd","11","*","*","20"
"1430811","1430011","Torrington School District","Southwest School","173","123","33","329"
"1430911","1430011","Torrington School District","Torringford School","167","391","57","615"
"1431411","1430011","Torrington School District","Torrington Expulsion Program","*","*","*","12"
"1436111","1430011","Torrington School District","Torrington High School","326","569","108","1003"
"1435111","1430011","Torrington School District","Torrington Middle School","400","513","99","1012"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","338","85","55","478"
"1431911","1430011","Torrington School District","Vogel-Wetmore/Outreach PreK","*","*","0","7"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","93","13","13","119"
"1440111","1440011","Trumbull School District","Booth Hill School","27","445","10","482"
"1440811","1440011","Trumbull School District","Daniels Farm School","17","446","9","472"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","46","492","26","564"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","48","678","34","760"
"1440411","1440011","Trumbull School District","Jane Ryan School","16","369","8","393"
"1445111","1440011","Trumbull School District","Madison Middle School","61","689","30","780"
"1440311","1440011","Trumbull School District","Middlebrook School","64","417","18","499"
"1440511","1440011","Trumbull School District","REACH","*","*","0","11"
"1440911","1440011","Trumbull School District","Tashua School","*","376","*","384"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","*","*","*","8"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","224","0","224"
"1446111","1440011","Trumbull School District","Trumbull High School","127","1934","62","2123"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","8","0","0","8"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","0","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","18","0","0","18"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","13","0","0","13"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","*","0","0","*"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","18","0","0","18"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","12","0","0","12"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","9","0","0","9"
"3361115","3360015","Unified School District #1","Manson Youth Institution","270","0","0","270"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","7","0","0","7"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","11","0","0","11"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","6","0","0","6"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","7","0","0","7"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","*","0","0","*"
"3362515","3360015","Unified School District #1","York Correctional Institution","22","0","0","22"
"3470115","3470015","Unified School District #2","Children's Place School","*","*","0","28"
"3470315","3470015","Unified School District #2","Riverview School","61","0","0","61"
"3476715","3470015","Unified School District #2","Walter G. Cady School","75","26","0","101"
"1450111","1450011","Union School District","Union Elementary School","*","*","0","80"
"1460311","1460011","Vernon School District","Northeast School","141","159","19","319"
"1461411","1460011","Vernon School District","Center Road School","142","331","21","494"
"1460111","1460011","Vernon School District","Lake Street School","48","184","6","238"
"1460511","1460011","Vernon School District","Loveland Hill School","*","*","0","10"
"1460211","1460011","Vernon School District","Maple Street School","192","109","16","317"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","*","*","0","11"
"1466111","1460011","Vernon School District","Rockville High School","277","537","58","872"
"1461011","1460011","Vernon School District","Skinner Road School","150","176","20","346"
"1465111","1460011","Vernon School District","Vernon Center Middle School","253","357","42","652"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","53","248","12","313"
"1480211","1480011","Wallingford School District","Highland School","*","256","*","288"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","*","8","*","15"
"1481011","1480011","Wallingford School District","Cook Hill School","78","266","11","355"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","137","536","22","695"
"1480511","1480011","Wallingford School District","Education Enhancement Program","*","14","*","21"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","96","266","8","370"
"1489211","1480011","Wallingford School District","Harvest Park","*","*","0","6"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","107","571","24","702"
"1486111","1480011","Wallingford School District","Lyman Hall High School","176","868","46","1090"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","100","740","16","856"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","68","251","12","331"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","*","*","0","9"
"1480311","1480011","Wallingford School District","Parker Farms School","75","195","17","287"
"1481211","1480011","Wallingford School District","Pond Hill School","88","258","24","370"
"1480411","1480011","Wallingford School District","Rock Hill School","62","260","12","334"
"1480811","1480011","Wallingford School District","Yalesville School","*","314","*","340"
"1515211","1510011","Waterbury School District","West Side Middle School","749","193","79","1021"
"1512311","1510011","Waterbury School District","Washington School","294","*","*","340"
"1512111","1510011","Waterbury School District","B. W. Tinker School","331","200","41","572"
"1510511","1510011","Waterbury School District","Bucks Hill School","351","193","17","561"
"1510611","1510011","Waterbury School District","Bunker Hill School","344","146","21","511"
"1512711","1510011","Waterbury School District","Carrington School","287","159","41","487"
