"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_3_level_","total_numberwith_scored_tests","count","_","count_1","_1","count_2","_2","count_3","_3","count_4","_4","averagescore"
"9001916","9000016","Connecticut Technical High School System","E. C. Goodwin Technical High School","ELA","R","15","*","*","*","*","*","*","*","*","*","*","*"
"9001916","9000016","Connecticut Technical High School System","E. C. Goodwin Technical High School","Math","F","76","*","*","38","50.0","*","*","0","0.0","*","*","430"
"9001916","9000016","Connecticut Technical High School System","E. C. Goodwin Technical High School","Math","N","50","*","*","*","*","8","16.0","0","0.0","8","16.0","437"
"9001916","9000016","Connecticut Technical High School System","E. C. Goodwin Technical High School","Math","R","15","*","*","*","*","*","*","*","*","*","*","*"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","ELA","F","98","53","54.1","27","27.6","18","18.4","0","0.0","18","18.4","416"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","ELA","N","28","*","*","*","*","*","*","0","0.0","*","*","419"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","ELA","R","14","*","*","*","*","*","*","*","*","*","*","*"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","Math","F","98","49","50.0","*","*","*","*","0","0.0","*","*","413"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","Math","N","28","*","*","*","*","0","0.0","0","0.0","0","0.0","389"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","Math","R","14","*","*","*","*","*","*","*","*","*","*","*"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","ELA","F","62","16","25.8","24","38.7","*","*","*","*","*","*","458"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","ELA","N","47","*","*","*","*","24","51.1","*","*","*","*","486"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","ELA","R","16","*","*","*","*","*","*","*","*","*","*","*"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Math","F","62","*","*","33","53.2","*","*","0","0.0","*","*","435"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Math","N","47","*","*","*","*","9","19.1","0","0.0","9","19.1","454"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Math","R","16","*","*","*","*","*","*","*","*","*","*","*"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","ELA","F","49","*","*","*","*","*","*","0","0.0","*","*","436"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","ELA","N","71","*","*","23","32.4","27","38.0","*","*","*","*","469"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","ELA","R","11","*","*","*","*","*","*","*","*","*","*","*"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","Math","F","49","*","*","*","*","0","0.0","0","0.0","0","0.0","405"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","Math","N","71","*","*","33","46.5","*","*","0","0.0","*","*","438"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","Math","R","11","*","*","*","*","*","*","*","*","*","*","*"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","ELA","F","56","*","*","*","*","*","*","0","0.0","*","*","459"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","ELA","N","115","*","*","28","24.3","63","54.8","*","*","*","*","496"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","ELA","R","17","*","*","*","*","*","*","*","*","*","*","*"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","Math","F","56","*","*","*","*","*","*","0","0.0","*","*","443"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","Math","N","115","25","21.7","70","60.9","*","*","*","*","20","17.4","467"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","Math","R","17","*","*","*","*","*","*","*","*","*","*","*"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","ELA","F","42","*","*","*","*","*","*","*","*","*","*","467"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","ELA","N","97","27","27.8","31","32.0","32","33.0","7","7.2","39","40.2","472"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","ELA","R","15","*","*","*","*","*","*","*","*","*","*","*"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","Math","F","42","*","*","*","*","*","*","*","*","*","*","445"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","Math","N","97","37","38.1","48","49.5","*","*","*","*","12","12.4","442"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","Math","R","15","*","*","*","*","*","*","*","*","*","*","*"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","ELA","F","41","*","*","*","*","*","*","*","*","*","*","465"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","ELA","N","94","12","12.8","21","22.3","55","58.5","6","6.4","61","64.9","503"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","ELA","R","10","*","*","*","*","*","*","*","*","*","*","*"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","Math","F","41","*","*","*","*","*","*","0","0.0","*","*","452"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","Math","N","94","19","20.2","53","56.4","22","23.4","0","0.0","22","23.4","471"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","Math","R","10","*","*","*","*","*","*","*","*","*","*","*"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","ELA","F","41","*","*","*","*","*","*","0","0.0","*","*","457"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","ELA","N","97","*","*","35","36.1","43","44.3","*","*","*","*","483"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","ELA","R","10","*","*","*","*","*","*","*","*","*","*","*"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","Math","F","41","*","*","*","*","*","*","0","0.0","*","*","442"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","Math","N","97","29","29.9","52","53.6","*","*","*","*","16","16.5","465"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","Math","R","10","*","*","*","*","*","*","*","*","*","*","*"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","ELA","F","36","*","*","*","*","*","*","*","*","*","*","488"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","ELA","N","113","*","*","37","32.7","56","49.6","*","*","*","*","495"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","ELA","R","9","*","*","*","*","*","*","*","*","*","*","*"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","Math","F","36","*","*","*","*","*","*","*","*","*","*","464"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","Math","N","113","16","14.2","70","61.9","27","23.9","0","0.0","27","23.9","478"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","Math","R","9","*","*","*","*","*","*","*","*","*","*","*"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","ELA","F","*","*","*","*","*","*","*","0","0.0","*","*","*"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","ELA","N","118","*","*","30","25.4","57","48.3","*","*","*","*","507"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","Math","F","*","*","*","*","*","*","*","0","0.0","*","*","*"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","Math","N","118","*","*","60","50.8","28","23.7","*","*","*","*","477"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","ELA","F","54","*","*","*","*","*","*","0","0.0","*","*","463"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","ELA","N","117","*","*","35","29.9","58","49.6","*","*","*","*","487"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","ELA","R","13","*","*","*","*","*","*","*","*","*","*","*"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","Math","F","54","*","*","*","*","*","*","0","0.0","*","*","443"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","Math","N","117","39","33.3","55","47.0","*","*","*","*","23","19.7","458"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","Math","R","13","*","*","*","*","*","*","*","*","*","*","*"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","ELA","F","42","*","*","*","*","*","*","*","*","*","*","453"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","ELA","N","83","18","21.7","25","30.1","33","39.8","7","8.4","40","48.2","478"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","ELA","R","14","*","*","*","*","*","*","*","*","*","*","*"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","Math","F","42","*","*","*","*","*","*","0","0.0","*","*","436"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","Math","N","83","31","37.3","39","47.0","13","15.7","0","0.0","13","15.7","443"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","Math","R","14","*","*","*","*","*","*","*","*","*","*","*"
"9002316","9000016","Connecticut Technical High School System","W. F. Kaynor Technical High School","ELA","F","67","13","19.4","*","*","*","*","0","0.0","*","*","480"
"9002316","9000016","Connecticut Technical High School System","W. F. Kaynor Technical High School","ELA","N","89","*","*","19","21.3","57","64.0","*","*","*","*","505"
"9002316","9000016","Connecticut Technical High School System","W. F. Kaynor Technical High School","ELA","R","18","*","*","*","*","*","*","*","*","*","*","*"
"9002316","9000016","Connecticut Technical High School System","W. F. Kaynor Technical High School","Math","F","67","20","29.9","*","*","*","*","0","0.0","*","*","441"
