"school_code","district_code","district","school","no","yes","total"
"2170112","2170012","Regional School District 17","Haddam Elementary School","268","0","268"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","689","0","689"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","*","800"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","*","440"
"2180312","2180012","Regional School District 18","Center School","*","*","264"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","*","*","145"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","*","*","443"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","325","0","325"
"2180212","2180012","Regional School District 18","Mile Creek School","*","*","304"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1182","11","1193"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","*","406"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","425","0","425"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","*","*","741"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","368","0","368"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","*","422"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1745","7","1752"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","*","392"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","*","610"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","*","*","325"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","635","14","649"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","70","13","83"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","479","22","501"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","764","17","781"
"1190511","1190011","Rocky Hill School District","West Hill School","606","20","626"
"1210111","1210011","Salem School District","Salem Elementary School","*","*","490"
"1220111","1220011","Salisbury School District","Salisbury Central School","311","0","311"
"1230111","1230011","Scotland School District","Scotland Elementary School","161","0","161"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","284","13","297"
"1240111","1240011","Seymour School District","Bungay School","537","26","563"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","*","*","291"
"1246111","1240011","Seymour School District","Seymour High School","693","11","704"
"1245111","1240011","Seymour School District","Seymour Middle School","564","7","571"
"1250111","1250011","Sharon School District","Sharon Center School","205","0","205"
"1260911","1260011","Shelton School District","Mohegan School","621","24","645"
"1261011","1260011","Shelton School District","Booth Hill School","462","19","481"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","581","9","590"
"1265111","1260011","Shelton School District","Intermediate School","856","17","873"
"1260411","1260011","Shelton School District","Lafayette School","300","20","320"
"1260811","1260011","Shelton School District","Long Hill School","577","23","600"
"1266111","1260011","Shelton School District","Shelton High School","1618","13","1631"
"1260611","1260011","Shelton School District","Sunnyside School","311","7","318"
"1270111","1270011","Sherman School District","Sherman School","*","*","444"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","223","9","232"
"1280111","1280011","Simsbury School District","Central School","384","7","391"
"1285111","1280011","Simsbury School District","Henry James Memorial School","*","*","827"
"1280611","1280011","Simsbury School District","Latimer Lane School","484","6","490"
"1286111","1280011","Simsbury School District","Simsbury High School","1573","8","1581"
"1280711","1280011","Simsbury School District","Squadron Line School","772","9","781"
"1280311","1280011","Simsbury School District","Tariffville School","276","7","283"
"1280411","1280011","Simsbury School District","Tootin' Hills School","506","6","512"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","*","*","414"
"1290411","1290011","Somers School District","Somers Elementary School","*","*","664"
"1296111","1290011","Somers School District","Somers High School","*","*","572"
"1320211","1320011","South Windsor School District","Pleasant Valley School","424","12","436"
"1320711","1320011","South Windsor School District","Eli Terry School","418","17","435"
"1320611","1320011","South Windsor School District","Orchard Hill School","442","24","466"
"1320111","1320011","South Windsor School District","Philip R. Smith School","348","12","360"
"1326211","1320011","South Windsor School District","South Windsor High School","1563","12","1575"
"1325111","1320011","South Windsor School District","Timothy Edwards School","1062","11","1073"
"1320411","1320011","South Windsor School District","Wapping Elementary School","285","24","309"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","*","*","801"
"1311511","1310011","Southington School District","Derynoski Elementary School","678","13","691"
"1311311","1310011","Southington School District","Flanders Elementary School","299","8","307"
"1310211","1310011","Southington School District","Hatton Elementary School","430","9","439"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","777","6","783"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","*","216"
"1310711","1310011","Southington School District","South End Elementary School","*","*","222"
"1316211","1310011","Southington School District","Southington High School","2021","12","2033"
"1310811","1310011","Southington School District","Strong Elementary School","466","11","477"
"1310911","1310011","Southington School District","Thalberg Elementary School","394","28","422"
"1311411","1310011","Southington School District","Urbin T. Kelley School","398","9","407"
"1330111","1330011","Sprague School District","Sayles School","*","*","351"
"1340611","1340011","Stafford School District","Stafford Elementary School","513","10","523"
"1346111","1340011","Stafford School District","Stafford High School","*","*","537"
"1345211","1340011","Stafford School District","Stafford Middle School","*","*","407"
"1340311","1340011","Stafford School District","Staffordville School","181","0","181"
"1340411","1340011","Stafford School District","West Stafford School","*","*","191"
"2826013","2820013","Stamford Academy District","Stamford Academy","131","0","131"
"1355611","1350011","Stamford School District","Cloonan School","550","31","581"
"1352011","1350011","Stamford School District","Davenport Ridge School","422","111","533"
"1355311","1350011","Stamford School District","Dolan School","572","43","615"
"1352211","1350011","Stamford School District","Hart School","413","68","481"
"1351211","1350011","Stamford School District","Julia A. Stark School","468","90","558"
"1350511","1350011","Stamford School District","K. T. Murphy School","361","163","524"
"1350611","1350011","Stamford School District","Newfield School","542","95","637"
"1351811","1350011","Stamford School District","Northeast School","575","177","752"
"1358011","1350011","Stamford School District","Preschool Team","41","0","41"
"1355811","1350011","Stamford School District","Rippowam Middle School","621","69","690"
"1350811","1350011","Stamford School District","Rogers International School","522","128","650"
"1350911","1350011","Stamford School District","Roxbury School","574","123","697"
"1355711","1350011","Stamford School District","Scofield Middle School","565","52","617"
"1351111","1350011","Stamford School District","Springdale School","419","137","556"
"1356111","1350011","Stamford School District","Stamford High School","1554","179","1733"
"1352111","1350011","Stamford School District","Stillmeadow School","514","98","612"
"1356411","1350011","Stamford School District","The Academy of Information Technology","671","8","679"
"1351911","1350011","Stamford School District","Toquam Magnet School","512","70","582"
"1355511","1350011","Stamford School District","Turn of River School","448","91","539"
"1356311","1350011","Stamford School District","Westhill High School","2030","251","2281"
"1351411","1350011","Stamford School District","Westover School","625","53","678"
"1360311","1360011","Sterling School District","Sterling Community School","507","0","507"
"1370511","1370011","Stonington School District","Deans Mill School","*","*","505"
"1375211","1370011","Stonington School District","Mystic Middle School","412","0","412"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","*","*","373"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","22","0","22"
"1376111","1370011","Stonington School District","Stonington High School","*","*","793"
"1370411","1370011","Stonington School District","West Broad Street School","*","*","184"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","231"
"1381311","1380011","Stratford School District","Eli Whitney School","500","25","525"
"1386211","1380011","Stratford School District","Bunnell High School","1233","13","1246"
"1380311","1380011","Stratford School District","Chapel School","551","12","563"
"1385211","1380011","Stratford School District","David Wooster Middle School","*","*","573"
"1380411","1380011","Stratford School District","Franklin School","311","31","342"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","583","21","604"
"1381611","1380011","Stratford School District","Honeyspot School","228","11","239"
"1380811","1380011","Stratford School District","Lordship School","204","13","217"
"1380911","1380011","Stratford School District","Nichols School","412","25","437"
"1381011","1380011","Stratford School District","Second Hill Lane School","632","91","723"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","440","13","453"
"1386111","1380011","Stratford School District","Stratford High School","947","34","981"
"1389011","1380011","Stratford School District","Strive-Stratford","17","0","17"
"1381411","1380011","Stratford School District","Wilcoxson School","375","31","406"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","507","8","515"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","*","560"
"1396111","1390011","Suffield School District","Suffield High School","852","0","852"
"1395111","1390011","Suffield School District","Suffield Middle School","*","*","631"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","*","*","263"
"9026122","9020022","The Gilbert School District","The Gilbert School","365","16","381"
"1400111","1400011","Thomaston School District","Black Rock School","*","*","348"
"1400211","1400011","Thomaston School District","Thomaston Center School","262","0","262"
"1406211","1400011","Thomaston School District","Thomaston High School","*","*","558"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","507"
"1415111","1410011","Thompson School District","Thompson Middle School","*","*","439"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","378","0","378"
"1420111","1420011","Tolland School District","Birch Grove Primary School","*","*","708"
"1426111","1420011","Tolland School District","Tolland High School","941","0","941"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","*","731"
"1425111","1420011","Tolland School District","Tolland Middle School","*","*","772"
"1430111","1430011","Torrington School District","East School","472","7","479"
"1430211","1430011","Torrington School District","Forbes School","321","62","383"
"1430811","1430011","Torrington School District","Southwest School","302","29","331"
"1430911","1430011","Torrington School District","Torringford School","620","40","660"
"1436111","1430011","Torrington School District","Torrington High School","1134","50","1184"
"1435111","1430011","Torrington School District","Torrington Middle School","1092","44","1136"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","365","93","458"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","165","0","165"
"1440111","1440011","Trumbull School District","Booth Hill School","513","11","524"
"1440811","1440011","Trumbull School District","Daniels Farm School","515","9","524"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","621","36","657"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","720","0","720"
"1440411","1440011","Trumbull School District","Jane Ryan School","406","7","413"
"1445111","1440011","Trumbull School District","Madison Middle School","*","*","899"
"1440311","1440011","Trumbull School District","Middlebrook School","451","30","481"
"1440911","1440011","Trumbull School District","Tashua School","*","*","411"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","218","18","236"
"1446111","1440011","Trumbull School District","Trumbull High School","2135","14","2149"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","32","0","32"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","8","0","8"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","7","0","7"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","27","0","27"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","56","0","56"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","19","0","19"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","20","0","20"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","17","0","17"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","60","0","60"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","77","0","77"
"3361115","3360015","Unified School District #1","Manson Youth Institution","498","0","498"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","16","0","16"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","13","0","13"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","29","0","29"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","32","0","32"
"3361415","3360015","Unified School District #1","Webster Correctional Institution","6","0","6"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","12","0","12"
"3362515","3360015","Unified School District #1","York Correctional Institution","61","0","61"
"3470115","3470015","Unified School District #2","Children's Place School","*","*","35"
"3476515","3470015","Unified School District #2","High Meadows","12","0","12"
"3470315","3470015","Unified School District #2","Riverview School","*","*","63"
"3476715","3470015","Unified School District #2","Walter G. Cady School","97","0","97"
"1450111","1450011","Union School District","Union Elementary School","78","0","78"
"1460311","1460011","Vernon School District","Northeast School","281","0","281"
"1461411","1460011","Vernon School District","Center Road School","473","17","490"
"1460111","1460011","Vernon School District","Lake Street School","*","*","312"
"1460211","1460011","Vernon School District","Maple Street School","324","0","324"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","12","0","12"
"1466111","1460011","Vernon School District","Rockville High School","1087","21","1108"
"1461011","1460011","Vernon School District","Skinner Road School","343","9","352"
"1465111","1460011","Vernon School District","Vernon Center Middle School","790","12","802"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","300","0","300"
"1480211","1480011","Wallingford School District","Highland School","*","*","308"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","11","0","11"
"1481011","1480011","Wallingford School District","Cook Hill School","*","*","396"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","685","15","700"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","403","27","430"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","828","11","839"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1123","33","1156"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","*","*","979"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","312","44","356"
"1480311","1480011","Wallingford School District","Parker Farms School","290","65","355"
"1481211","1480011","Wallingford School District","Pond Hill School","266","22","288"
"1480411","1480011","Wallingford School District","Rock Hill School","*","*","328"
"1480811","1480011","Wallingford School District","Yalesville School","489","22","511"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","172","31","203"
"1515211","1510011","Waterbury School District","West Side Middle School","1042","151","1193"
"1512311","1510011","Waterbury School District","Washington School","256","54","310"
"1512111","1510011","Waterbury School District","B. W. Tinker School","510","41","551"
"1510311","1510011","Waterbury School District","Barnard School","233","17","250"
"1510511","1510011","Waterbury School District","Bucks Hill School","505","60","565"
"1510611","1510011","Waterbury School District","Bunker Hill School","463","28","491"
"1512711","1510011","Waterbury School District","Carrington School","345","149","494"
"1516211","1510011","Waterbury School District","Crosby High School","1183","147","1330"
"1510911","1510011","Waterbury School District","Driggs School","510","37","547"
"1519111","1510011","Waterbury School District","Enlightenment School","156","19","175"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","417","54","471"
"1512611","1510011","Waterbury School District","Gilmartin School","223","26","249"
"1510711","1510011","Waterbury School District","H. S. Chase School","621","164","785"
"1511311","1510011","Waterbury School District","Hopeville School","293","121","414"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1219","150","1369"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","*","*","607"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","515","68","583"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1197","143","1340"
"1515311","1510011","Waterbury School District","North End Middle School","1085","146","1231"
"1512811","1510011","Waterbury School District","Regan School","268","23","291"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","607","6","613"
"1518011","1510011","Waterbury School District","Special Education Preschool","218","0","218"
"1512011","1510011","Waterbury School District","Sprague School","408","49","457"
"1519011","1510011","Waterbury School District","State Street School","72","14","86"
"1512211","1510011","Waterbury School District","Walsh School","471","72","543"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","477","8","485"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","307","9","316"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","349","18","367"
"1516311","1510011","Waterbury School District","Wilby High School","1034","150","1184"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","398","29","427"
"1525111","1520011","Waterford School District","Clark Lane Middle School","*","*","667"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","*","*","437"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","397","6","403"
"1520511","1520011","Waterford School District","Southwest Elementary School","374","6","380"
"1526111","1520011","Waterford School District","Waterford High School","972","8","980"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","338","7","345"
"1530211","1530011","Watertown School District","John Trumbull Primary School","709","24","733"
"1530411","1530011","Watertown School District","Polk School","374","16","390"
"1535111","1530011","Watertown School District","Swift Middle School","776","8","784"
"1536111","1530011","Watertown School District","Watertown High School","*","*","986"
"1551711","1550011","West Hartford School District","Smith School","280","88","368"
"1559111","1550011","West Hartford School District","Achieve","*","0","*"
"1551611","1550011","West Hartford School District","Aiken School","414","45","459"
"1550211","1550011","West Hartford School District","Braeburn School","419","19","438"
"1555311","1550011","West Hartford School District","Bristow Middle School","410","10","420"
"1550411","1550011","West Hartford School District","Bugbee School","402","9","411"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","265","75","340"
"1556111","1550011","West Hartford School District","Conard High School","1518","46","1564"
"1550611","1550011","West Hartford School District","Duffy School","565","17","582"
"1556211","1550011","West Hartford School District","Hall High School","1543","37","1580"
"1555111","1550011","West Hartford School District","King Philip Middle School","844","32","876"
"1550911","1550011","West Hartford School District","Morley School","358","21","379"
"1551011","1550011","West Hartford School District","Norfeldt School","396","31","427"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","820","59","879"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","12","0","12"
"1551211","1550011","West Hartford School District","Webster Hill School","400","46","446"
"1551311","1550011","West Hartford School District","Whiting Lane School","463","42","505"
"1551511","1550011","West Hartford School District","Wolcott School","443","54","497"
"1561211","1560011","West Haven School District","Washington School","394","37","431"
"1560811","1560011","West Haven School District","Alma E. Pagels School","343","24","367"
"1561311","1560011","West Haven School District","Anna V. Molloy School","235","51","286"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","650","51","701"
"1561011","1560011","West Haven School District","Clarence E. Thompson School","302","81","383"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","336","30","366"
"1560311","1560011","West Haven School District","Forest School","366","95","461"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","702","27","729"
"1561411","1560011","West Haven School District","Savin Rock Community School","371","67","438"
"1560411","1560011","West Haven School District","Seth G. Haley School","472","31","503"
"1566111","1560011","West Haven School District","West Haven High School","1513","56","1569"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","353","15","368"
"1546111","1540011","Westbrook School District","Westbrook High School","*","*","300"
"1545111","1540011","Westbrook School District","Westbrook Middle School","298","6","304"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","519","9","528"
"1576111","1570011","Weston School District","Weston High School","798","0","798"
"1570211","1570011","Weston School District","Weston Intermediate School","*","*","626"
"1575111","1570011","Weston School District","Weston Middle School","*","*","600"
"1585111","1580011","Westport School District","Bedford Middle School","837","8","845"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","*","467"
"1585311","1580011","Westport School District","Coleytown Middle School","486","6","492"
"1580411","1580011","Westport School District","Green's Farms School","459","8","467"
"1580511","1580011","Westport School District","King's Highway Elementary School","476","7","483"
"1580711","1580011","Westport School District","Long Lots School","584","12","596"
"1580811","1580011","Westport School District","Saugatuck Elementary School","510","15","525"
"1586111","1580011","Westport School District","Staples High School","1777","8","1785"
"1588011","1580011","Westport School District","Stepping Stones Preschool","56","0","56"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","373","21","394"
"1591011","1590011","Wethersfield School District","Charles Wright School","275","36","311"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","448","24","472"
"1591111","1590011","Wethersfield School District","Highcrest School","415","15","430"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","422","22","444"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","559","19","578"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1155","26","1181"
"1600111","1600011","Willington School District","Center School","*","*","227"
"1605111","1600011","Willington School District","Hall Memorial School","*","*","315"
"1615211","1610011","Wilton School District","Middlebrook School","1028","6","1034"
"1610711","1610011","Wilton School District","Cider Mill School","*","*","1024"
"1610611","1610011","Wilton School District","Ina E. Driscoll School","*","*","500"
"1610511","1610011","Wilton School District","Miller-Driscoll School","*","*","492"
"1616111","1610011","Wilton School District","Wilton High School","*","*","1291"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","*","103"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","399","9","408"
"1620511","1620011","Winchester School District","Pearson Academy","221","6","227"
"1625111","1620011","Winchester School District","Pearson Middle School","218","6","224"
"1638011","1630011","Windham School District","Early Headstart","30","0","30"
"1639011","1630011","Windham School District","Eastern Regional Academy/Windham","27","7","34"
"1630111","1630011","Windham School District","Natchaug School","210","59","269"
"1630311","1630011","Windham School District","North Windham School","322","118","440"
"1630611","1630011","Windham School District","W. B. Sweeney School","240","118","358"
"1630511","1630011","Windham School District","Windham Center School","202","113","315"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","204","0","204"
"1636111","1630011","Windham School District","Windham High School","695","170","865"
"1635111","1630011","Windham School District","Windham Middle School","722","229","951"
"1650111","1650011","Windsor Locks School District","North Street School","409","33","442"
"1650411","1650011","Windsor Locks School District","South Elementary School","372","15","387"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","538","13","551"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","414","8","422"
"1640111","1640011","Windsor School District","Clover Street School","263","23","286"
"1640811","1640011","Windsor School District","John F. Kennedy School","311","22","333"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","394","16","410"
"1640511","1640011","Windsor School District","Poquonock Elementary School","278","20","298"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","212","11","223"
"1645311","1640011","Windsor School District","Sage Park Middle School","814","26","840"
"1646111","1640011","Windsor School District","Windsor High School","1352","16","1368"
"1660611","1660011","Wolcott School District","Alcott School","*","*","366"
"1660211","1660011","Wolcott School District","Frisbie School","367","16","383"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","719","8","727"
"1660511","1660011","Wolcott School District","Wakelee School","419","13","432"
"1666111","1660011","Wolcott School District","Wolcott High School","843","0","843"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","425","9","434"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","292","7","299"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","1153","0","1153"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","*","*","500"
"1695111","1690011","Woodstock School District","Woodstock Middle School","*","*","417"

