"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_2_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"1035411","1030011","Norwalk School District","West Rocks Middle School","ELA","N","292","290","99.3","289","48","16.6","74","25.6","108","37.4","59","20.4","167","57.8"
"1035411","1030011","Norwalk School District","West Rocks Middle School","Math","Y","378","376","99.5","376","210","55.9","118","31.4","38","10.1","10","2.7","48","12.8"
"1035411","1030011","Norwalk School District","West Rocks Middle School","Math","N","291","287","98.6","286","85","29.7","85","29.7","55","19.2","61","21.3","116","40.6"
"1032411","1030011","Norwalk School District","Wolfpit School","ELA","Y","77","77","100.0","77","22","28.6","27","35.1","17","22.1","11","14.3","28","36.4"
"1032411","1030011","Norwalk School District","Wolfpit School","ELA","N","79","79","100.0","78","11","14.1","10","12.8","16","20.5","41","52.6","57","73.1"
"1032411","1030011","Norwalk School District","Wolfpit School","Math","Y","77","77","100.0","77","36","46.8","20","26.0","*","*","*","*","21","27.3"
"1032411","1030011","Norwalk School District","Wolfpit School","Math","N","79","79","100.0","79","*","*","21","26.6","20","25.3","*","*","*","*"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1040711","1040011","Norwich School District","IRS Program at Uncas","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1040711","1040011","Norwich School District","IRS Program at Uncas","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1040711","1040011","Norwich School District","IRS Program at Uncas","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","ELA","Y","143","143","100.0","143","*","*","*","*","*","*","*","*","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","ELA","N","19","18","*","18","*","*","*","*","*","*","*","*","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","Math","Y","143","143","100.0","143","*","*","*","*","*","*","*","*","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","Math","N","19","18","*","18","*","*","*","*","*","*","*","*","*","*"
"1045111","1040011","Norwich School District","Kelly Middle School","ELA","Y","579","576","99.5","575","248","43.1","170","29.6","138","24.0","19","3.3","157","27.3"
"1045111","1040011","Norwich School District","Kelly Middle School","ELA","N","158","155","98.1","155","39","25.2","44","28.4","57","36.8","15","9.7","72","46.5"
"1045111","1040011","Norwich School District","Kelly Middle School","Math","Y","578","575","99.5","574","325","56.6","170","29.6","57","9.9","22","3.8","79","13.8"
"1045111","1040011","Norwich School District","Kelly Middle School","Math","N","158","155","98.1","154","53","34.4","61","39.6","29","18.8","11","7.1","40","26.0"
"1042011","1040011","Norwich School District","Moriarty Magnet School","ELA","Y","169","168","99.4","168","87","51.8","35","20.8","28","16.7","18","10.7","46","27.4"
"1042011","1040011","Norwich School District","Moriarty Magnet School","ELA","N","43","42","97.7","42","10","23.8","9","21.4","16","38.1","7","16.7","23","54.8"
"1042011","1040011","Norwich School District","Moriarty Magnet School","Math","Y","168","167","99.4","167","76","45.5","63","37.7","*","*","*","*","28","16.8"
"1042011","1040011","Norwich School District","Moriarty Magnet School","Math","N","43","42","97.7","42","*","*","18","42.9","11","26.2","*","*","*","*"
"1040811","1040011","Norwich School District","Samuel Huntington School","ELA","Y","100","100","100.0","100","39","39.0","22","22.0","25","25.0","14","14.0","39","39.0"
"1040811","1040011","Norwich School District","Samuel Huntington School","ELA","N","74","72","97.3","72","8","11.1","14","19.4","19","26.4","31","43.1","50","69.4"
"1040811","1040011","Norwich School District","Samuel Huntington School","Math","Y","100","100","100.0","100","33","33.0","34","34.0","19","19.0","14","14.0","33","33.0"
"1040811","1040011","Norwich School District","Samuel Huntington School","Math","N","74","72","97.3","72","9","12.5","24","33.3","16","22.2","23","31.9","39","54.2"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","ELA","Y","257","257","100.0","257","132","51.4","60","23.3","53","20.6","12","4.7","65","25.3"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","ELA","N","83","83","100.0","83","17","20.5","22","26.5","28","33.7","16","19.3","44","53.0"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","Math","Y","257","257","100.0","257","147","57.2","74","28.8","*","*","*","*","36","14.0"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","Math","N","83","83","100.0","83","*","*","30","36.1","25","30.1","*","*","*","*"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","ELA","Y","96","96","100.0","96","36","37.5","25","26.0","18","18.8","17","17.7","35","36.5"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","ELA","N","39","39","100.0","39","7","17.9","8","20.5","12","30.8","12","30.8","24","61.5"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","Math","Y","96","96","100.0","96","34","35.4","37","38.5","*","*","*","*","25","26.0"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","Math","N","39","39","100.0","39","10","25.6","16","41.0","*","*","*","*","13","33.3"
"1041911","1040011","Norwich School District","Uncas Network School","ELA","Y","91","91","100.0","91","55","60.4","20","22.0","*","*","*","*","*","*"
"1041911","1040011","Norwich School District","Uncas Network School","ELA","N","22","22","100.0","22","7","31.8","10","45.5","*","*","*","*","*","*"
"1041911","1040011","Norwich School District","Uncas Network School","Math","Y","91","91","100.0","91","*","*","18","19.8","*","*","*","*","*","*"
"1041911","1040011","Norwich School District","Uncas Network School","Math","N","22","22","100.0","22","*","*","13","59.1","*","*","*","*","*","*"
"1041811","1040011","Norwich School District","Veterans' Memorial School","ELA","Y","145","145","100.0","145","70","48.3","*","*","26","17.9","*","*","*","*"
"1041811","1040011","Norwich School District","Veterans' Memorial School","ELA","N","21","21","100.0","21","8","38.1","*","*","6","28.6","*","*","*","*"
"1041811","1040011","Norwich School District","Veterans' Memorial School","Math","Y","144","144","100.0","144","*","*","47","32.6","*","*","*","*","*","*"
"1041811","1040011","Norwich School District","Veterans' Memorial School","Math","N","21","21","100.0","21","*","*","9","42.9","*","*","*","*","*","*"
"1049211","1040011","Norwich School District","Virtual Learning Academy","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1049211","1040011","Norwich School District","Virtual Learning Academy","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","ELA","Y","97","97","100.0","97","*","*","*","*","*","*","*","*","*","*"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","ELA","N","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","Math","Y","97","97","100.0","97","*","*","*","*","*","*","*","*","*","*"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","Math","N","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","ELA","Y","68","68","100.0","68","19","27.9","19","27.9","20","29.4","10","14.7","30","44.1"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","ELA","N","148","147","99.3","147","23","15.6","34","23.1","58","39.5","32","21.8","90","61.2"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","Math","Y","68","68","100.0","68","30","44.1","18","26.5","*","*","*","*","20","29.4"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","Math","N","148","147","99.3","147","*","*","48","32.7","41","27.9","*","*","*","*"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","ELA","Y","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","ELA","N","72","71","98.6","71","*","*","*","*","*","*","*","*","*","*"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","Math","Y","17","16","*","16","*","*","*","*","*","*","*","*","*","*"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","Math","N","72","71","98.6","71","*","*","*","*","*","*","*","*","*","*"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","ELA","Y","107","106","99.1","106","22","20.8","26","24.5","42","39.6","16","15.1","58","54.7"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","ELA","N","420","415","98.8","415","30","7.2","78","18.8","170","41.0","137","33.0","307","74.0"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","Math","Y","107","105","98.1","105","25","23.8","41","39.0","26","24.8","13","12.4","39","37.1"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","Math","N","420","415","98.8","415","44","10.6","133","32.0","114","27.5","124","29.9","238","57.3"
"1070511","1070011","Orange School District","Peck Place School","ELA","Y","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"1070511","1070011","Orange School District","Peck Place School","ELA","N","245","245","100.0","245","*","*","*","*","*","*","*","*","*","*"
"1070511","1070011","Orange School District","Peck Place School","Math","Y","16","16","*","16","*","*","*","*","*","*","*","*","*","*"
"1070511","1070011","Orange School District","Peck Place School","Math","N","245","245","100.0","245","*","*","*","*","*","*","*","*","*","*"
"1070311","1070011","Orange School District","Race Brook School","ELA","Y","18","18","*","18","*","*","*","*","*","*","*","*","*","*"
"1070311","1070011","Orange School District","Race Brook School","ELA","N","246","243","98.8","243","*","*","*","*","*","*","*","*","*","*"
"1070311","1070011","Orange School District","Race Brook School","Math","Y","18","17","*","17","*","*","*","*","*","*","*","*","*","*"
"1070311","1070011","Orange School District","Race Brook School","Math","N","246","243","98.8","243","*","*","*","*","*","*","*","*","*","*"
"1070411","1070011","Orange School District","Turkey Hill School","ELA","Y","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1070411","1070011","Orange School District","Turkey Hill School","ELA","N","201","192","95.5","192","*","*","*","*","*","*","*","*","*","*"
"1070411","1070011","Orange School District","Turkey Hill School","Math","Y","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"1070411","1070011","Orange School District","Turkey Hill School","Math","N","201","192","95.5","192","*","*","*","*","*","*","*","*","*","*"
"1080411","1080011","Oxford School District","Alternative Education","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1080411","1080011","Oxford School District","Alternative Education","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"1085111","1080011","Oxford School District","Great Oak School","ELA","Y","40","40","100.0","40","11","27.5","*","*","17","42.5","*","*","*","*"
"1085111","1080011","Oxford School District","Great Oak School","ELA","N","445","436","98.0","436","*","*","109","25.0","195","44.7","*","*","*","*"
"1085111","1080011","Oxford School District","Great Oak School","Math","Y","40","39","97.5","39","16","41.0","11","28.2","*","*","*","*","12","30.8"
"1085111","1080011","Oxford School District","Great Oak School","Math","N","445","436","98.0","436","*","*","146","33.5","128","29.4","*","*","*","*"
"1080111","1080011","Oxford School District","Oxford Center School","ELA","Y","45","45","100.0","45","16","35.6","9","20.0","12","26.7","8","17.8","20","44.4"
"1080111","1080011","Oxford School District","Oxford Center School","ELA","N","429","425","99.1","425","45","10.6","96","22.6","123","28.9","161","37.9","284","66.8"
"1080111","1080011","Oxford School District","Oxford Center School","Math","Y","45","45","100.0","45","15","33.3","12","26.7","11","24.4","7","15.6","18","40.0"
"1080111","1080011","Oxford School District","Oxford Center School","Math","N","429","424","98.8","424","43","10.1","117","27.6","148","34.9","116","27.4","264","62.3"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","ELA","Y","268","267","99.6","267","97","36.3","76","28.5","69","25.8","25","9.4","94","35.2"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","ELA","N","80","79","98.8","79","17","21.5","18","22.8","30","38.0","14","17.7","44","55.7"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","Math","Y","268","267","99.6","267","125","46.8","96","36.0","29","10.9","17","6.4","46","17.2"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","Math","N","80","79","98.8","79","24","30.4","25","31.6","20","25.3","10","12.7","30","38.0"
"1090111","1090011","Plainfield School District","Moosup Elementary School","ELA","Y","41","41","100.0","41","*","*","10","24.4","11","26.8","*","*","*","*"
"1090111","1090011","Plainfield School District","Moosup Elementary School","ELA","N","43","43","100.0","43","*","*","*","*","14","32.6","19","44.2","33","76.7"
"1090111","1090011","Plainfield School District","Moosup Elementary School","Math","Y","41","41","100.0","41","*","*","15","36.6","9","22.0","*","*","*","*"
"1090111","1090011","Plainfield School District","Moosup Elementary School","Math","N","43","43","100.0","43","*","*","9","20.9","15","34.9","*","*","*","*"
"1095111","1090011","Plainfield School District","Plainfield Central School","ELA","Y","273","270","98.9","270","56","20.7","73","27.0","106","39.3","35","13.0","141","52.2"
"1095111","1090011","Plainfield School District","Plainfield Central School","ELA","N","247","246","99.6","246","31","12.6","57","23.2","102","41.5","56","22.8","158","64.2"
"1095111","1090011","Plainfield School District","Plainfield Central School","Math","Y","273","270","98.9","270","73","27.0","110","40.7","65","24.1","22","8.1","87","32.2"
"1095111","1090011","Plainfield School District","Plainfield Central School","Math","N","247","246","99.6","246","50","20.3","80","32.5","72","29.3","44","17.9","116","47.2"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","ELA","Y","178","178","100.0","178","51","28.7","49","27.5","45","25.3","33","18.5","78","43.8"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","ELA","N","150","150","100.0","150","21","14.0","30","20.0","54","36.0","45","30.0","99","66.0"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","Math","Y","178","178","100.0","178","47","26.4","71","39.9","46","25.8","14","7.9","60","33.7"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","Math","N","150","150","100.0","150","21","14.0","60","40.0","45","30.0","24","16.0","69","46.0"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","ELA","Y","52","52","100.0","52","*","*","14","26.9","15","28.8","*","*","*","*"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","ELA","N","35","35","100.0","35","*","*","*","*","10","28.6","17","48.6","27","77.1"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","Math","Y","52","52","100.0","52","*","*","*","*","17","32.7","10","19.2","27","51.9"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","Math","N","35","35","100.0","35","*","*","*","*","19","54.3","10","28.6","29","82.9"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","ELA","Y","40","40","100.0","40","13","32.5","13","32.5","*","*","*","*","14","35.0"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","ELA","N","83","83","100.0","83","*","*","14","16.9","35","42.2","*","*","*","*"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","Math","Y","40","40","100.0","40","13","32.5","*","*","12","30.0","*","*","*","*"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","Math","N","83","83","100.0","83","*","*","28","33.7","31","37.3","*","*","*","*"
"1100211","1100011","Plainville School District","Linden Street School","ELA","Y","85","85","100.0","85","24","28.2","20","23.5","21","24.7","20","23.5","41","48.2"
"1100211","1100011","Plainville School District","Linden Street School","ELA","N","113","113","100.0","113","16","14.2","20","17.7","48","42.5","29","25.7","77","68.1"
"1100211","1100011","Plainville School District","Linden Street School","Math","Y","85","85","100.0","85","23","27.1","30","35.3","21","24.7","11","12.9","32","37.6"
"1100211","1100011","Plainville School District","Linden Street School","Math","N","113","113","100.0","113","16","14.2","38","33.6","36","31.9","23","20.4","59","52.2"
"1100511","1100011","Plainville School District","Louis Toffolon School","ELA","Y","65","65","100.0","65","20","30.8","11","16.9","22","33.8","12","18.5","34","52.3"
"1100511","1100011","Plainville School District","Louis Toffolon School","ELA","N","115","115","100.0","115","13","11.3","21","18.3","35","30.4","46","40.0","81","70.4"
"1100511","1100011","Plainville School District","Louis Toffolon School","Math","Y","65","64","98.5","64","15","23.4","19","29.7","20","31.3","10","15.6","30","46.9"
"1100511","1100011","Plainville School District","Louis Toffolon School","Math","N","115","115","100.0","115","9","7.8","29","25.2","38","33.0","39","33.9","77","67.0"
"1105211","1100011","Plainville School District","Middle School of Plainville","ELA","Y","160","160","100.0","160","42","26.3","44","27.5","61","38.1","13","8.1","74","46.3"
"1105211","1100011","Plainville School District","Middle School of Plainville","ELA","N","376","375","99.7","375","57","15.2","93","24.8","147","39.2","78","20.8","225","60.0"
"1105211","1100011","Plainville School District","Middle School of Plainville","Math","Y","160","160","100.0","160","61","38.1","56","35.0","33","20.6","10","6.3","43","26.9"
"1105211","1100011","Plainville School District","Middle School of Plainville","Math","N","377","376","99.7","376","90","23.9","138","36.7","87","23.1","61","16.2","148","39.4"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","ELA","Y","115","114","99.1","114","45","39.5","38","33.3","23","20.2","8","7.0","31","27.2"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","ELA","N","220","215","97.7","215","39","18.1","54","25.1","86","40.0","36","16.7","122","56.7"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","Math","Y","115","114","99.1","114","59","51.8","27","23.7","19","16.7","9","7.9","28","24.6"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","Math","N","220","215","97.7","215","44","20.5","73","34.0","57","26.5","41","19.1","98","45.6"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","ELA","Y","62","62","100.0","62","18","29.0","9","14.5","23","37.1","12","19.4","35","56.5"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","ELA","N","103","103","100.0","103","22","21.4","20","19.4","37","35.9","24","23.3","61","59.2"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","Math","Y","62","62","100.0","62","*","*","26","41.9","18","29.0","*","*","*","*"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","Math","N","103","103","100.0","103","*","*","39","37.9","31","30.1","*","*","*","*"
"1110211","1110011","Plymouth School District","Plymouth Center School","ELA","Y","45","45","100.0","45","7","15.6","11","24.4","10","22.2","17","37.8","27","60.0"
"1110211","1110011","Plymouth School District","Plymouth Center School","ELA","N","117","116","99.1","116","8","6.9","22","19.0","33","28.4","53","45.7","86","74.1"
"1110211","1110011","Plymouth School District","Plymouth Center School","Math","Y","45","45","100.0","45","*","*","13","28.9","12","26.7","*","*","*","*"
"1110211","1110011","Plymouth School District","Plymouth Center School","Math","N","117","116","99.1","116","*","*","*","*","40","34.5","38","32.8","78","67.2"
"1120111","1120011","Pomfret School District","Pomfret Community School","ELA","Y","54","54","100.0","54","8","14.8","16","29.6","17","31.5","13","24.1","30","55.6"
"1120111","1120011","Pomfret School District","Pomfret Community School","ELA","N","223","223","100.0","220","15","6.8","38","17.3","79","35.9","88","40.0","167","75.9"
"1120111","1120011","Pomfret School District","Pomfret Community School","Math","Y","54","54","100.0","54","8","14.8","22","40.7","14","25.9","10","18.5","24","44.4"
"1120111","1120011","Pomfret School District","Pomfret Community School","Math","N","223","223","100.0","220","20","9.1","53","24.1","65","29.5","82","37.3","147","66.8"
"1130511","1130011","Portland School District","Brownstone Intermediate School","ELA","Y","46","46","100.0","46","*","*","*","*","16","34.8","13","28.3","29","63.0"
"1130511","1130011","Portland School District","Brownstone Intermediate School","ELA","N","174","170","97.7","170","*","*","*","*","62","36.5","79","46.5","141","82.9"
"1130511","1130011","Portland School District","Brownstone Intermediate School","Math","Y","46","46","100.0","46","11","23.9","13","28.3","10","21.7","12","26.1","22","47.8"
"1130511","1130011","Portland School District","Brownstone Intermediate School","Math","N","174","170","97.7","170","13","7.6","32","18.8","54","31.8","71","41.8","125","73.5"
"1130411","1130011","Portland School District","Gildersleeve School","ELA","Y","55","55","100.0","55","13","23.6","10","18.2","18","32.7","14","25.5","32","58.2"
"1130411","1130011","Portland School District","Gildersleeve School","ELA","N","147","141","95.9","141","7","5.0","17","12.1","33","23.4","84","59.6","117","83.0"
"1130411","1130011","Portland School District","Gildersleeve School","Math","Y","55","55","100.0","55","*","*","18","32.7","18","32.7","*","*","*","*"
"1130411","1130011","Portland School District","Gildersleeve School","Math","N","147","141","95.9","141","*","*","*","*","58","41.1","43","30.5","101","71.6"
"1135111","1130011","Portland School District","Portland Middle School","ELA","Y","38","37","97.4","37","*","*","11","29.7","14","37.8","*","*","*","*"
"1135111","1130011","Portland School District","Portland Middle School","ELA","N","182","178","97.8","178","*","*","34","19.1","71","39.9","*","*","*","*"
"1135111","1130011","Portland School District","Portland Middle School","Math","Y","38","37","97.4","37","15","40.5","13","35.1","*","*","*","*","9","24.3"
"1135111","1130011","Portland School District","Portland Middle School","Math","N","182","178","97.8","178","*","*","45","25.3","52","29.2","*","*","*","*"
"1145111","1140011","Preston School District","Preston Plains School","ELA","Y","37","35","94.6","35","*","*","9","25.7","14","40.0","*","*","*","*"
"1145111","1140011","Preston School District","Preston Plains School","ELA","N","114","108","94.7","108","*","*","26","24.1","46","42.6","*","*","*","*"
"1145111","1140011","Preston School District","Preston Plains School","Math","Y","37","35","94.6","35","10","28.6","13","37.1","6","17.1","6","17.1","12","34.3"
"1145111","1140011","Preston School District","Preston Plains School","Math","N","114","108","94.7","108","11","10.2","35","32.4","28","25.9","34","31.5","62","57.4"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","ELA","Y","28","27","96.4","27","*","*","7","25.9","*","*","10","37.0","*","*"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","ELA","N","99","97","98.0","97","*","*","*","*","34","35.1","41","42.3","75","77.3"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","Math","Y","28","27","96.4","27","*","*","9","33.3","6","22.2","*","*","*","*"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","Math","N","99","97","98.0","97","*","*","29","29.9","38","39.2","*","*","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","ELA","Y","157","156","99.4","156","68","43.6","36","23.1","29","18.6","23","14.7","52","33.3"
"1160311","1160011","Putnam School District","Putnam Elementary School","ELA","N","103","103","100.0","103","19","18.4","17","16.5","30","29.1","37","35.9","67","65.0"
"1160311","1160011","Putnam School District","Putnam Elementary School","Math","Y","157","157","100.0","157","56","35.7","46","29.3","39","24.8","16","10.2","55","35.0"
"1160311","1160011","Putnam School District","Putnam Elementary School","Math","N","103","102","99.0","102","14","13.7","30","29.4","30","29.4","28","27.5","58","56.9"
"1165111","1160011","Putnam School District","Putnam Middle School","ELA","Y","152","145","95.4","145","42","29.0","40","27.6","49","33.8","14","9.7","63","43.4"
"1165111","1160011","Putnam School District","Putnam Middle School","ELA","N","116","115","99.1","114","15","13.2","25","21.9","52","45.6","22","19.3","74","64.9"
"1165111","1160011","Putnam School District","Putnam Middle School","Math","Y","151","144","95.4","144","64","44.4","45","31.3","25","17.4","10","6.9","35","24.3"
"1165111","1160011","Putnam School District","Putnam Middle School","Math","N","116","115","99.1","114","34","29.8","39","34.2","24","21.1","17","14.9","41","36.0"
"1175111","1170011","Redding School District","John Read Middle School","ELA","Y","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"1175111","1170011","Redding School District","John Read Middle School","ELA","N","457","451","98.7","451","*","*","*","*","*","*","*","*","*","*"
"1175111","1170011","Redding School District","John Read Middle School","Math","Y","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"1175111","1170011","Redding School District","John Read Middle School","Math","N","457","451","98.7","451","*","*","*","*","*","*","*","*","*","*"
"1170111","1170011","Redding School District","Redding Elementary School","ELA","Y","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1170111","1170011","Redding School District","Redding Elementary School","ELA","N","187","186","99.5","186","*","*","*","*","*","*","*","*","*","*"
"1170111","1170011","Redding School District","Redding Elementary School","Math","Y","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"1170111","1170011","Redding School District","Redding Elementary School","Math","N","187","186","99.5","186","*","*","*","*","*","*","*","*","*","*"
"2010512","2010012","Regional School District 01","ALPSS","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2010512","2010012","Regional School District 01","ALPSS","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2010312","2010012","Regional School District 01","SELC","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2010312","2010012","Regional School District 01","SELC","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2010312","2010012","Regional School District 01","SELC","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2010312","2010012","Regional School District 01","SELC","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2010212","2010012","Regional School District 01","TOTAL","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2010212","2010012","Regional School District 01","TOTAL","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","ELA","Y","43","43","100.0","43","10","23.3","12","27.9","14","32.6","7","16.3","21","48.8"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","ELA","N","266","264","99.2","264","27","10.2","50","18.9","120","45.5","67","25.4","187","70.8"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","Math","Y","43","43","100.0","43","16","37.2","12","27.9","9","20.9","6","14.0","15","34.9"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","Math","N","266","264","99.2","264","44","16.7","68","25.8","81","30.7","71","26.9","152","57.6"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","ELA","Y","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","ELA","N","362","351","97.0","351","*","*","*","*","*","*","*","*","*","*"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","Math","Y","19","19","*","19","*","*","*","*","*","*","*","*","*","*"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","Math","N","362","351","97.0","351","*","*","*","*","*","*","*","*","*","*"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","ELA","Y","16","15","*","15","*","*","*","*","*","*","*","*","*","*"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","ELA","N","354","348","98.3","348","*","*","*","*","*","*","*","*","*","*"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","Math","Y","16","15","*","15","*","*","*","*","*","*","*","*","*","*"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","Math","N","354","348","98.3","348","*","*","*","*","*","*","*","*","*","*"
"2060112","2060012","Regional School District 06","Goshen Center School","ELA","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"2060112","2060012","Regional School District 06","Goshen Center School","ELA","N","78","73","93.6","73","*","*","*","*","*","*","*","*","*","*"
"2060112","2060012","Regional School District 06","Goshen Center School","Math","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"2060112","2060012","Regional School District 06","Goshen Center School","Math","N","78","73","93.6","73","*","*","*","*","*","*","*","*","*","*"
"2060212","2060012","Regional School District 06","James Morris School","ELA","Y","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"2060212","2060012","Regional School District 06","James Morris School","ELA","N","54","47","87.0","47","*","*","*","*","*","*","*","*","*","*"
"2060212","2060012","Regional School District 06","James Morris School","Math","Y","7","7","*","7","*","*","*","*","*","*","*","*","*","*"
"2060212","2060012","Regional School District 06","James Morris School","Math","N","54","47","87.0","47","*","*","*","*","*","*","*","*","*","*"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","ELA","Y","20","20","100.0","20","*","*","7","35.0","6","30.0","*","*","*","*"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","ELA","N","112","110","98.2","110","*","*","22","20.0","50","45.5","*","*","*","*"
