"school_code","district_code","district","school","2013_14","total"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","370","370"
"1290411","1290011","Somers School District","Somers Elementary School","649","649"
"1296111","1290011","Somers School District","Somers High School","488","488"
"1320211","1320011","South Windsor School District","Pleasant Valley School","347","347"
"1320711","1320011","South Windsor School District","Eli Terry School","442","442"
"1320611","1320011","South Windsor School District","Orchard Hill School","387","387"
"1320111","1320011","South Windsor School District","Philip R. Smith School","352","352"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","7","7"
"1326211","1320011","South Windsor School District","South Windsor High School","1363","1363"
"1325111","1320011","South Windsor School District","Timothy Edwards School","1043","1043"
"1320411","1320011","South Windsor School District","Wapping Elementary School","301","301"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","848","848"
"1311511","1310011","Southington School District","Derynoski Elementary School","640","640"
"1311311","1310011","Southington School District","Flanders Elementary School","293","293"
"1310211","1310011","Southington School District","Hatton Elementary School","455","455"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","776","776"
"1310611","1310011","Southington School District","Plantsville Elementary School","276","276"
"1310711","1310011","Southington School District","South End Elementary School","237","237"
"1316211","1310011","Southington School District","Southington High School","2036","2036"
"1310811","1310011","Southington School District","Strong Elementary School","327","327"
"1310911","1310011","Southington School District","Thalberg Elementary School","423","423"
"1311411","1310011","Southington School District","Urbin T. Kelley School","360","360"
"1330111","1330011","Sprague School District","Sayles School","360","360"
"1340611","1340011","Stafford School District","Stafford Elementary School","482","482"
"1346111","1340011","Stafford School District","Stafford High School","478","478"
"1345211","1340011","Stafford School District","Stafford Middle School","342","342"
"1340311","1340011","Stafford School District","Staffordville School","161","161"
"1340411","1340011","Stafford School District","West Stafford School","164","164"
"2826013","2820013","Stamford Academy District","Stamford Academy","147","147"
"1355611","1350011","Stamford School District","Cloonan School","622","622"
"1352011","1350011","Stamford School District","Davenport Ridge School","552","552"
"1355311","1350011","Stamford School District","Dolan School","573","573"
"1352211","1350011","Stamford School District","Hart School","602","602"
"1351211","1350011","Stamford School District","Julia A. Stark School","616","616"
"1350511","1350011","Stamford School District","K. T. Murphy School","527","527"
"1350611","1350011","Stamford School District","Newfield School","707","707"
"1351811","1350011","Stamford School District","Northeast School","664","664"
"1358011","1350011","Stamford School District","Preschool Team","152","152"
"1355811","1350011","Stamford School District","Rippowam Middle School","688","688"
"1350811","1350011","Stamford School District","Rogers International School","804","804"
"1350911","1350011","Stamford School District","Roxbury School","642","642"
"1355711","1350011","Stamford School District","Scofield Middle School","624","624"
"1351111","1350011","Stamford School District","Springdale School","711","711"
"1356111","1350011","Stamford School District","Stamford High School","1928","1928"
"1352111","1350011","Stamford School District","Stillmeadow School","688","688"
"1356411","1350011","Stamford School District","The Academy of Information Technology","695","695"
"1351911","1350011","Stamford School District","Toquam Magnet School","681","681"
"1355511","1350011","Stamford School District","Turn of River School","546","546"
"1356311","1350011","Stamford School District","Westhill High School","2146","2146"
"1351411","1350011","Stamford School District","Westover School","688","688"
"1360311","1360011","Sterling School District","Sterling Community School","479","479"
"1370511","1370011","Stonington School District","Deans Mill School","413","413"
"1375211","1370011","Stonington School District","Mystic Middle School","426","426"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","312","312"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","26","26"
"1370211","1370011","Stonington School District","Stonington HS PreK","20","20"
"1376111","1370011","Stonington School District","Stonington High School","771","771"
"1370411","1370011","Stonington School District","West Broad Street School","126","126"
"1370611","1370011","Stonington School District","West Vine Street School","211","211"
"1381311","1380011","Stratford School District","Eli Whitney School","517","517"
"1386211","1380011","Stratford School District","Bunnell High School","1153","1153"
"1380311","1380011","Stratford School District","Chapel School","560","560"
"1385211","1380011","Stratford School District","David Wooster Middle School","523","523"
"1380411","1380011","Stratford School District","Franklin School","313","313"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","576","576"
"1381611","1380011","Stratford School District","Honeyspot School","224","224"
"1380811","1380011","Stratford School District","Lordship School","235","235"
"1380911","1380011","Stratford School District","Nichols School","431","431"
"1381011","1380011","Stratford School District","Second Hill Lane School","698","698"
"1389111","1380011","Stratford School District","Secondary STEPS Program","11","11"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","471","471"
"1386111","1380011","Stratford School District","Stratford High School","1041","1041"
"1389011","1380011","Stratford School District","Strive-Stratford","21","21"
"1381411","1380011","Stratford School District","Wilcoxson School","378","378"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","481","481"
"1390311","1390011","Suffield School District","McAlister Intermediate School","496","496"
"1396111","1390011","Suffield School District","Suffield High School","841","841"
"1395111","1390011","Suffield School District","Suffield Middle School","594","594"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","277","277"
"9026122","9020022","The Gilbert School District","The Gilbert School","537","537"
"1400111","1400011","Thomaston School District","Black Rock School","284","284"
"1400211","1400011","Thomaston School District","Thomaston Center School","240","240"
"1406211","1400011","Thomaston School District","Thomaston High School","414","414"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","442","442"
"1415111","1410011","Thompson School District","Thompson Middle School","349","349"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","277","277"
"1420111","1420011","Tolland School District","Birch Grove Primary School","564","564"
"1426111","1420011","Tolland School District","Tolland High School","847","847"
"1420211","1420011","Tolland School District","Tolland Intermediate School","617","617"
"1425111","1420011","Tolland School District","Tolland Middle School","682","682"
"1430111","1430011","Torrington School District","East School","377","377"
"1430211","1430011","Torrington School District","Forbes School","363","363"
"1430811","1430011","Torrington School District","Southwest School","330","330"
"1430911","1430011","Torrington School District","Torringford School","623","623"
"1436111","1430011","Torrington School District","Torrington High School","1055","1055"
"1435111","1430011","Torrington School District","Torrington Middle School","1041","1041"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","475","475"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","162","162"
"1440111","1440011","Trumbull School District","Booth Hill School","509","509"
"1440811","1440011","Trumbull School District","Daniels Farm School","470","470"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","671","671"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","766","766"
"1440411","1440011","Trumbull School District","Jane Ryan School","403","403"
"1445111","1440011","Trumbull School District","Madison Middle School","793","793"
"1440311","1440011","Trumbull School District","Middlebrook School","454","454"
"1440911","1440011","Trumbull School District","Tashua School","385","385"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","220","220"
"1446111","1440011","Trumbull School District","Trumbull High School","2138","2138"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","9","9"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","15","15"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","29","29"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","11","11"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","27","27"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","26","26"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","29","29"
"3361115","3360015","Unified School District #1","Manson Youth Institution","310","310"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","16","16"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","10","10"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","12","12"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","13","13"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","7","7"
"3362515","3360015","Unified School District #1","York Correctional Institution","22","22"
"3470115","3470015","Unified School District #2","Children's Place School","22","22"
"3470315","3470015","Unified School District #2","Riverview School","54","54"
"3476715","3470015","Unified School District #2","Walter G. Cady School","121","121"
"1450111","1450011","Union School District","Union Elementary School","78","78"
"1460311","1460011","Vernon School District","Northeast School","329","329"
"1461411","1460011","Vernon School District","Center Road School","502","502"
"1460111","1460011","Vernon School District","Lake Street School","256","256"
"1460511","1460011","Vernon School District","Loveland Hill School","8","8"
"1460211","1460011","Vernon School District","Maple Street School","323","323"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","10","10"
"1466111","1460011","Vernon School District","Rockville High School","926","926"
"1461011","1460011","Vernon School District","Skinner Road School","306","306"
"1465111","1460011","Vernon School District","Vernon Center Middle School","662","662"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","303","303"
"1480211","1480011","Wallingford School District","Highland School","265","265"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","13","13"
"1481011","1480011","Wallingford School District","Cook Hill School","343","343"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","700","700"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","359","359"
"1489211","1480011","Wallingford School District","Harvest Park","7","7"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","681","681"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1098","1098"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","892","892"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","327","327"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","7","7"
"1480311","1480011","Wallingford School District","Parker Farms School","289","289"
"1481211","1480011","Wallingford School District","Pond Hill School","374","374"
"1480411","1480011","Wallingford School District","Rock Hill School","343","343"
"1480811","1480011","Wallingford School District","Yalesville School","376","376"
"1515211","1510011","Waterbury School District","West Side Middle School","988","988"
"1512311","1510011","Waterbury School District","Washington School","337","337"
"1512111","1510011","Waterbury School District","B. W. Tinker School","572","572"
"1510511","1510011","Waterbury School District","Bucks Hill School","547","547"
"1510611","1510011","Waterbury School District","Bunker Hill School","514","514"
"1512711","1510011","Waterbury School District","Carrington School","446","446"
"1516211","1510011","Waterbury School District","Crosby High School","1389","1389"
"1510911","1510011","Waterbury School District","Driggs School","547","547"
"1511611","1510011","Waterbury School District","Duggan School","464","464"
"1519111","1510011","Waterbury School District","Enlightenment School","191","191"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","515","515"
"1512611","1510011","Waterbury School District","Gilmartin School","518","518"
"1510711","1510011","Waterbury School District","H. S. Chase School","784","784"
"1511311","1510011","Waterbury School District","Hopeville School","485","485"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1286","1286"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","602","602"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","601","601"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1171","1171"
"1515311","1510011","Waterbury School District","North End Middle School","1050","1050"
"1513411","1510011","Waterbury School District","Reed School","378","378"
"1512811","1510011","Waterbury School District","Regan School","261","261"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","614","614"
"1518011","1510011","Waterbury School District","Special Education Preschool","203","203"
"1512011","1510011","Waterbury School District","Sprague School","472","472"
"1519011","1510011","Waterbury School District","State Street School","79","79"
"1512211","1510011","Waterbury School District","Walsh School","459","459"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","489","489"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","331","331"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","245","245"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","367","367"
"1516311","1510011","Waterbury School District","Wilby High School","1292","1292"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","417","417"
"1525111","1520011","Waterford School District","Clark Lane Middle School","664","664"
"1520211","1520011","Waterford School District","Great Neck Elementary School","339","339"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","374","374"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","362","362"
"1526111","1520011","Waterford School District","Waterford High School","807","807"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","286","286"
"1530211","1530011","Watertown School District","John Trumbull Primary School","677","677"
"1530411","1530011","Watertown School District","Polk School","338","338"
"1535111","1530011","Watertown School District","Swift Middle School","734","734"
"1536111","1530011","Watertown School District","Watertown High School","882","882"
"1551711","1550011","West Hartford School District","Smith School","368","368"
"1559111","1550011","West Hartford School District","Achieve","8","8"
"1551611","1550011","West Hartford School District","Aiken School","468","468"
"1550211","1550011","West Hartford School District","Braeburn School","364","364"
"1555311","1550011","West Hartford School District","Bristow Middle School","418","418"
"1550411","1550011","West Hartford School District","Bugbee School","467","467"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","315","315"
"1556111","1550011","West Hartford School District","Conard High School","1502","1502"
"1550611","1550011","West Hartford School District","Duffy School","532","532"
"1556211","1550011","West Hartford School District","Hall High School","1476","1476"
"1555111","1550011","West Hartford School District","King Philip Middle School","906","906"
"1550911","1550011","West Hartford School District","Morley School","330","330"
"1551011","1550011","West Hartford School District","Norfeldt School","371","371"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","839","839"
"1559211","1550011","West Hartford School District","Strive-West Hartford","28","28"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","8","8"
"1551211","1550011","West Hartford School District","Webster Hill School","455","455"
"1551311","1550011","West Hartford School District","Whiting Lane School","520","520"
"1551511","1550011","West Hartford School District","Wolcott School","496","496"
"1561211","1560011","West Haven School District","Washington School","482","482"
"1560811","1560011","West Haven School District","Alma E. Pagels School","365","365"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","862","862"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","356","356"
"1560311","1560011","West Haven School District","Forest School","466","466"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","866","866"
"1560111","1560011","West Haven School District","Life Skills","6","6"
"1561411","1560011","West Haven School District","Savin Rock Community School","499","499"
"1560411","1560011","West Haven School District","Seth G. Haley School","484","484"
"1566111","1560011","West Haven School District","West Haven High School","1565","1565"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","293","293"
"1546111","1540011","Westbrook School District","Westbrook High School","277","277"
"1545111","1540011","Westbrook School District","Westbrook Middle School","262","262"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","467","467"
"1576111","1570011","Weston School District","Weston High School","775","775"
"1570211","1570011","Weston School District","Weston Intermediate School","551","551"
"1575111","1570011","Weston School District","Weston Middle School","617","617"
"1585111","1580011","Westport School District","Bedford Middle School","858","858"
"1580311","1580011","Westport School District","Coleytown Elementary School","451","451"
"1585311","1580011","Westport School District","Coleytown Middle School","533","533"
"1580411","1580011","Westport School District","Green's Farms School","446","446"
"1580511","1580011","Westport School District","King's Highway Elementary School","498","498"
"1580711","1580011","Westport School District","Long Lots School","578","578"
"1580811","1580011","Westport School District","Saugatuck Elementary School","523","523"
"1586111","1580011","Westport School District","Staples High School","1834","1834"
"1588011","1580011","Westport School District","Stepping Stones Preschool","41","41"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","359","359"
"1591011","1590011","Wethersfield School District","Charles Wright School","307","307"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","439","439"
"1591111","1590011","Wethersfield School District","Highcrest School","428","428"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","382","382"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","599","599"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1187","1187"
"1600111","1600011","Willington School District","Center School","193","193"
"1605111","1600011","Willington School District","Hall Memorial School","264","264"
"1615211","1610011","Wilton School District","Middlebrook School","1057","1057"
"1610711","1610011","Wilton School District","Cider Mill School","1018","1018"
"1610511","1610011","Wilton School District","Miller-Driscoll School","885","885"
"1616111","1610011","Wilton School District","Wilton High School","1318","1318"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","220","220"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","232","232"
"1625111","1620011","Winchester School District","Pearson Middle School","165","165"
"1620111","1620011","Winchester School District","WISE Academy","9","9"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","300","300"
"1638011","1630011","Windham School District","Early Headstart","22","22"
"1630111","1630011","Windham School District","Natchaug School","344","344"
"1630311","1630011","Windham School District","North Windham School","466","466"
"1630611","1630011","Windham School District","W. B. Sweeney School","293","293"
"1630511","1630011","Windham School District","Windham Center School","303","303"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","229","229"
"1636111","1630011","Windham School District","Windham High School","624","624"
"1635111","1630011","Windham School District","Windham Middle School","665","665"
"1650111","1650011","Windsor Locks School District","North Street School","409","409"
"1650411","1650011","Windsor Locks School District","South Elementary School","379","379"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","523","523"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","355","355"
"1640111","1640011","Windsor School District","Clover Street School","258","258"
"1640811","1640011","Windsor School District","John F. Kennedy School","426","426"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","451","451"
"1640511","1640011","Windsor School District","Poquonock Elementary School","249","249"
"1645311","1640011","Windsor School District","Sage Park Middle School","725","725"
"1646111","1640011","Windsor School District","Windsor High School","1140","1140"
"1660611","1660011","Wolcott School District","Alcott School","280","280"
"1660211","1660011","Wolcott School District","Frisbie School","342","342"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","656","656"
"1660511","1660011","Wolcott School District","Wakelee School","359","359"
"1666111","1660011","Wolcott School District","Wolcott High School","846","846"
"1670311","1670011","Woodbridge School District","Beecher Road School","768","768"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","1033","1033"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","473","473"
"1695111","1690011","Woodstock School District","Woodstock Middle School","426","426"

