"school_code","district_code","district","school","2011_12","total"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","389","389"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","582","582"
"0642111","0640011","Hartford School District","West Middle School","657","657"
"0642211","0640011","Hartford School District","Wish Museum School","392","392"
"0650111","0650011","Hartland School District","Hartland School","225","225"
"0670211","0670011","Hebron School District","Gilead Hill School","400","400"
"0670111","0670011","Hebron School District","Hebron Elementary School","648","648"
"2860113","2860013","Highville Charter School District","Highville Charter School","337","337"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","330","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","191","191"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","488","488"
"0680111","0680011","Kent School District","Kent Center School","278","278"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","100","100"
"0690111","0690011","Killingly School District","Killingly Central School","493","493"
"0696111","0690011","Killingly School District","Killingly High School","822","822"
"0695211","0690011","Killingly School District","Killingly Intermediate School","812","812"
"0690311","0690011","Killingly School District","Killingly Memorial School","449","449"
"2456014","2450014","Learn","Connecticut River Academy","246","246"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","82","82"
"2459014","2450014","Learn","Learn Special Education","28","28"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","110","110"
"2450114","2450014","Learn","Regional Multicultural Magnet School","539","539"
"2450214","2450014","Learn","The Friendship School","509","509"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","452","452"
"0715111","0710011","Lebanon School District","Lebanon Middle School","386","386"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","445","445"
"0720211","0720011","Ledyard School District","Gales Ferry School","224","224"
"0720411","0720011","Ledyard School District","Gallup Hill School","352","352"
"0720311","0720011","Ledyard School District","Juliet W. Long School","270","270"
"0720111","0720011","Ledyard School District","Ledyard Center School","413","413"
"0726111","0720011","Ledyard School District","Ledyard High School","934","934"
"0725111","0720011","Ledyard School District","Ledyard Middle School","390","390"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","24","24"
"0730111","0730011","Lisbon School District","Lisbon Central School","453","453"
"0740211","0740011","Litchfield School District","Center School","316","316"
"0746111","0740011","Litchfield School District","Litchfield High School","543","543"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","263","263"
"0766111","0760011","Madison School District","Daniel Hand High School","1257","1257"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","541","541"
"0760211","0760011","Madison School District","Island Avenue Elementary School","285","285"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","473","473"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","250","250"
"0769011","0760011","Madison School District","Town Campus Learning Center","40","40"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","605","605"
"0770911","0770011","Manchester School District","Nathan Hale School","287","287"
"0770111","0770011","Manchester School District","Bowers School","401","401"
"0770311","0770011","Manchester School District","Buckley School","438","438"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","411","411"
"0775311","0770011","Manchester School District","Illing Middle School","836","836"
"0770611","0770011","Manchester School District","Keeney School","327","327"
"0776111","0770011","Manchester School District","Manchester High School","1779","1779"
"0778011","0770011","Manchester School District","Manchester Preschool Center","194","194"
"0779011","0770011","Manchester School District","Manchester Regional Academy","93","93"
"0779111","0770011","Manchester School District","Manchester Transition Center","9","9"
"0771611","0770011","Manchester School District","Martin School","252","252"
"0771011","0770011","Manchester School District","Robertson School","375","375"
"0771211","0770011","Manchester School District","Verplanck School","358","358"
"0771311","0770011","Manchester School District","Waddell School","343","343"
"0771411","0770011","Manchester School District","Washington School","302","302"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","269","269"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","223","223"
"0785111","0780011","Mansfield School District","Mansfield Middle School","575","575"
"0780511","0780011","Mansfield School District","Southeast Elementary School","257","257"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","672","672"
"0800711","0800011","Meriden School District","Nathan Hale School","608","608"
"0800111","0800011","Meriden School District","Benjamin Franklin School","495","495"
"0801111","0800011","Meriden School District","Casimir Pulaski School","705","705"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1259","1259"
"0800311","0800011","Meriden School District","Hanover School","521","521"
"0800411","0800011","Meriden School District","Israel Putnam School","538","538"
"0800511","0800011","Meriden School District","John Barry School","510","510"
"0805211","0800011","Meriden School District","Lincoln Middle School","723","723"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1100","1100"
"0800811","0800011","Meriden School District","Roger Sherman School","530","530"
"0801011","0800011","Meriden School District","Thomas Hooker School","427","427"
"0805411","0800011","Meriden School District","Washington Middle School","836","836"
"0830211","0830011","Middletown School District","Bielefield School","333","333"
"0830511","0830011","Middletown School District","Farm Hill School","352","352"
"0831511","0830011","Middletown School District","Keigwin Middle School","348","348"
"0831311","0830011","Middletown School District","Lawrence School","350","350"
"0830911","0830011","Middletown School District","MacDonough School","262","262"
"0836211","0830011","Middletown School District","Middletown High School","1314","1314"
"0831211","0830011","Middletown School District","Moody School","338","338"
"0831111","0830011","Middletown School District","Snow School","368","368"
"0830111","0830011","Middletown School District","Spencer School","335","335"
"0839111","0830011","Middletown School District","Transition to Life Center","7","7"
"0831411","0830011","Middletown School District","Wesley School","328","328"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","705","705"
"0840111","0840011","Milford School District","Calf Pen Meadow School","310","310"
"0845111","0840011","Milford School District","East Shore Middle School","502","502"
"0845211","0840011","Milford School District","Harborside Middle School","607","607"
"0841911","0840011","Milford School District","J. F. Kennedy School","424","424"
"0846211","0840011","Milford School District","Jonathan Law High School","1016","1016"
"0846311","0840011","Milford School District","Joseph A. Foran High School","993","993"
"0841611","0840011","Milford School District","Live Oaks School","305","305"
"0841711","0840011","Milford School District","Mathewson School","405","405"
"0840711","0840011","Milford School District","Meadowside School","488","488"
"0840811","0840011","Milford School District","Orange Avenue School","401","401"
"0841811","0840011","Milford School District","Orchard Hills School","383","383"
"0841011","0840011","Milford School District","Pumpkin Delight School","392","392"
"0845311","0840011","Milford School District","West Shore Middle School","580","580"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","556","556"
"0855211","0850011","Monroe School District","Jockey Hollow School","888","888"
"0856111","0850011","Monroe School District","Masuk High School","1272","1272"
"0850111","0850011","Monroe School District","Monroe Elementary School","380","380"
"0850311","0850011","Monroe School District","Stepney Elementary School","485","485"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","363","363"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","638","638"
"0860111","0860011","Montville School District","Mohegan School","376","376"
"0866111","0860011","Montville School District","Montville High School","772","772"
"0860511","0860011","Montville School District","Oakdale School","394","394"
"0869011","0860011","Montville School District","Palmer Academy","26","26"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","194","194"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","20","20"
"0880111","0880011","Naugatuck School District","Central Avenue School","236","236"
"0885111","0880011","Naugatuck School District","City Hill Middle School","709","709"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","284","284"
"0888111","0880011","Naugatuck School District","Head Start","105","105"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","408","408"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","339","339"
"0880311","0880011","Naugatuck School District","Maple Hill School","359","359"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1344","1344"
"0880611","0880011","Naugatuck School District","Salem School","229","229"
"0880711","0880011","Naugatuck School District","Western School","292","292"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","361","361"
"0899111","0890011","New Britain School District","Brook Side School","39","39"
"0899411","0890011","New Britain School District","CLIMB","30","30"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","528","528"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","923","923"
"0890511","0890011","New Britain School District","Gaffney School","563","563"
"0890611","0890011","New Britain School District","Holmes School","411","411"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","165","165"
"0890711","0890011","New Britain School District","Jefferson School","473","473"
"0890811","0890011","New Britain School District","Lincoln School","649","649"
"0896111","0890011","New Britain School District","New Britain High School","2516","2516"
"0899011","0890011","New Britain School District","New Britain Transition Center","31","31"
"0890911","0890011","New Britain School District","Northend School","357","357"
"0895311","0890011","New Britain School District","Pulaski Middle School","531","531"
"0895111","0890011","New Britain School District","Roosevelt Middle School","442","442"
"0895211","0890011","New Britain School District","Slade Middle School","699","699"
"0891211","0890011","New Britain School District","Smalley Academy","571","571"
"0891311","0890011","New Britain School District","Smith School","660","660"
"0891511","0890011","New Britain School District","Vance School","577","577"
"0900411","0900011","New Canaan School District","East School","522","522"
"0906111","0900011","New Canaan School District","New Canaan High School","1310","1310"
"0905111","0900011","New Canaan School District","Saxe Middle School","1232","1232"
"0900211","0900011","New Canaan School District","South School","586","586"
"0900311","0900011","New Canaan School District","West School","511","511"
"0910111","0910011","New Fairfield School District","Consolidated School","588","588"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","593","593"
"0916111","0910011","New Fairfield School District","New Fairfield High School","1004","1004"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","684","684"
"0920311","0920011","New Hartford School District","Ann Antolini School","349","349"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","118","118"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","115","115"
"0931211","0930011","New Haven School District","Edgewood School","445","445"
"0931411","0930011","New Haven School District","Nathan Hale School","554","554"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","514","514"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","561","561"
"0930311","0930011","New Haven School District","Beecher School","470","470"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","562","562"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","489","489"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","497","497"
"0932111","0930011","New Haven School District","Brennan Rogers School","344","344"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","444","444"
"0930611","0930011","New Haven School District","Clinton Avenue School","562","562"
"0934111","0930011","New Haven School District","Columbus Family Academy","473","473"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","601","601"
"0936411","0930011","New Haven School District","Cooperative High School","655","655"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","209","209"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","514","514"
"0935611","0930011","New Haven School District","Domus Academy","33","33"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","48","48"
"0938111","0930011","New Haven School District","Early Learning Center","121","121"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","421","421"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","320","320"
"0931611","0930011","New Haven School District","Fair Haven School","690","690"
"0938011","0930011","New Haven School District","Headstart","386","386"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","263","263"
"0936611","0930011","New Haven School District","High School In The Community","273","273"
"0930711","0930011","New Haven School District","Hill Central Music Academy","392","392"
"0936311","0930011","New Haven School District","Hill Regional Career High School","703","703"
"0936211","0930011","New Haven School District","James Hillhouse High School","980","980"
"0931311","0930011","New Haven School District","John C. Daniels","541","541"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","527","527"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","579","579"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","359","359"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","563","563"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","339","339"
"0937011","0930011","New Haven School District","New Haven Academy","262","262"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","26","26"
"0939111","0930011","New Haven School District","Riverside Education Academy","128","128"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","535","535"
"0931011","0930011","New Haven School District","Ross/Woodward School","575","575"
"0936711","0930011","New Haven School District","Sound School","337","337"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","422","422"
"0932911","0930011","New Haven School District","Truman School","527","527"
"0934911","0930011","New Haven School District","West Rock Authors Academy","245","245"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","398","398"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1239","1239"
"0933811","0930011","New Haven School District","Worthington Hooker School","431","431"
"0950311","0950011","New London School District","Jennings School","529","529"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","571","571"
"0950211","0950011","New London School District","Harbor School","305","305"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","284","284"
"0959111","0950011","New London School District","New London Clinical Day Program","22","22"
"0956111","0950011","New London School District","New London High School","934","934"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","319","319"
"0960511","0960011","New Milford School District","Hill And Plain School","458","458"
"0960711","0960011","New Milford School District","John Pettibone School","435","435"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","*","*"
"0966111","0960011","New Milford School District","New Milford High School","1511","1511"
"0960811","0960011","New Milford School District","Northville Elementary School","524","524"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1035","1035"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","697","697"
"0940611","0940011","Newington School District","Anna Reynolds School","470","470"
"0940211","0940011","Newington School District","Elizabeth Green School","299","299"
"0940811","0940011","Newington School District","John Paterson School","459","459"
"0945311","0940011","Newington School District","John Wallace Middle School","678","678"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","590","590"
"0946111","0940011","Newington School District","Newington High School","1449","1449"
"0940711","0940011","Newington School District","Ruth Chaffee School","408","408"
"0970111","0970011","Newtown School District","Hawley Elementary School","384","384"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","342","342"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","476","476"
"0976111","0970011","Newtown School District","Newtown High School","1740","1740"
"0975111","0970011","Newtown School District","Newtown Middle School","871","871"
"0978011","0970011","Newtown School District","Newtown Preschool","82","82"
"0970511","0970011","Newtown School District","Reed Intermediate School","878","878"
"0979011","0970011","Newtown School District","STARR","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","521","521"
"0980111","0980011","Norfolk School District","Botelle Elementary School","118","118"
"0989211","0980011","Norfolk School District","Bridges II","6","6"
"0990411","0990011","North Branford School District","Jerome Harrison School","462","462"
"0996111","0990011","North Branford School District","North Branford High School","649","649"
"0995111","0990011","North Branford School District","North Branford Intermediate School","573","573"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","494","494"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","308","308"
"1010811","1010011","North Haven School District","Clintonville Elementary School","393","393"
"1010711","1010011","North Haven School District","Green Acres Elementary School","387","387"
"1010211","1010011","North Haven School District","Montowese Elementary School","364","364"
"1016111","1010011","North Haven School District","North Haven High School","1186","1186"
"1015211","1010011","North Haven School District","North Haven Middle School","797","797"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","421","421"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","384","384"
"1026111","1020011","North Stonington School District","Wheeler High School","216","216"
"1025111","1020011","North Stonington School District","Wheeler Middle School","181","181"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1730","1730"
"1030211","1030011","Norwalk School District","Brookside Elementary School","539","539"
"1030311","1030011","Norwalk School District","Columbus Magnet School","310","310"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","474","474"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","488","488"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","584","584"
"1030811","1030011","Norwalk School District","Kendall Elementary School","497","497"
"1032211","1030011","Norwalk School District","Marvin Elementary School","509","509"
"1032111","1030011","Norwalk School District","Naramake Elementary School","468","468"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","613","613"
"1036111","1030011","Norwalk School District","Norwalk High School","1531","1531"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","69","69"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","609","609"
"1035511","1030011","Norwalk School District","Roton Middle School","440","440"
"1031311","1030011","Norwalk School District","Rowayton School","454","454"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","428","428"
"1031411","1030011","Norwalk School District","Tracey School","401","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","664","664"
"1032411","1030011","Norwalk School District","Wolfpit School","301","301"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2315","2315"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","17","17"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","44","44"
"1049011","1040011","Norwich School District","Hickory Street School","16","16"
"1041411","1040011","Norwich School District","John B. Stanton Network School","402","402"
"1045111","1040011","Norwich School District","Kelly Middle School","624","624"
"1042011","1040011","Norwich School District","Moriarty Magnet School","426","426"
"1040811","1040011","Norwich School District","Samuel Huntington School","463","463"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","494","494"
"1046111","1040011","Norwich School District","Thames River Academy","76","76"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","344","344"
"1041911","1040011","Norwich School District","Uncas Network School","331","331"
"1041811","1040011","Norwich School District","Veterans' Memorial School","320","320"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","260","260"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","314","314"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","432","432"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","584","584"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","543","543"
"1070211","1070011","Orange School District","Mary L. Tracy School","170","170"
"1070511","1070011","Orange School District","Peck Place School","393","393"
"1070311","1070011","Orange School District","Race Brook School","388","388"
"1070411","1070011","Orange School District","Turkey Hill School","319","319"
"1085111","1080011","Oxford School District","Great Oak School","532","532"
"1080111","1080011","Oxford School District","Oxford Center School","518","518"
"1086011","1080011","Oxford School District","Oxford High School","584","584"
"1080311","1080011","Oxford School District","Quaker Farms School","504","504"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","257","257"
"1098011","1090011","Plainfield School District","Early Childhood Center","16","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","375","375"
"1095111","1090011","Plainfield School District","Plainfield Central School","595","595"
"1096111","1090011","Plainfield School District","Plainfield High School","758","758"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","407","407"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","416","416"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","271","271"
"1100211","1100011","Plainville School District","Linden Street School","431","431"
"1100511","1100011","Plainville School District","Louis Toffolon School","360","360"
"1105211","1100011","Plainville School District","Middle School of Plainville","547","547"
"1106111","1100011","Plainville School District","Plainville High School","755","755"
"1108011","1100011","Plainville School District","Prekindergarten Program","42","42"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","427","427"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","349","349"
"1110211","1110011","Plymouth School District","Plymouth Center School","364","364"
"1116111","1110011","Plymouth School District","Terryville High School","508","508"
"1120111","1120011","Pomfret School District","Pomfret Community School","471","471"
"1130511","1130011","Portland School District","Brownstone Intermediate School","245","245"
"1130411","1130011","Portland School District","Gildersleeve School","219","219"
"1136111","1130011","Portland School District","Portland High School","360","360"
"1135111","1130011","Portland School District","Portland Middle School","230","230"
"1130211","1130011","Portland School District","Valley View School","312","312"
"1145111","1140011","Preston School District","Preston Plains School","129","129"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","267","267"
"1169011","1160011","Putnam School District","Helping Hands","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","667","667"
"1166111","1160011","Putnam School District","Putnam High School","299","299"
"1165111","1160011","Putnam School District","Putnam Middle School","288","288"
"1175111","1170011","Redding School District","John Read Middle School","592","592"
"1170111","1170011","Redding School District","Redding Elementary School","615","615"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","463","463"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","338","338"
"2046112","2040012","Regional School District 04","Valley Regional High School","619","619"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","378","378"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","390","390"
"2056112","2050012","Regional School District 05","Amity Regional High School","1657","1657"
"2060112","2060012","Regional School District 06","Goshen Center School","211","211"
"2060212","2060012","Regional School District 06","James Morris School","183","183"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","556","556"
"2060312","2060012","Regional School District 06","Warren Elementary School","89","89"
"2079112","2070012","Regional School District 07","AIM","15","15"
"2079012","2070012","Regional School District 07","FLEX","*","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","9","9"
"2079212","2070012","Regional School District 07","Links","12","12"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","715","715"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","369","369"
"2079312","2070012","Regional School District 07","STEP","26","26"
"2086112","2080012","Regional School District 08","RHAM High School","1175","1175"
"2085112","2080012","Regional School District 08","RHAM Middle School","609","609"
"2096112","2090012","Regional School District 09","Joel Barlow High School","1006","1006"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","879","879"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","445","445"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","519","519"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","822","822"
"2116112","2110012","Regional School District 11","Parish Hill High School","292","292"
"2120212","2120012","Regional School District 12","Booth Free School","107","107"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","17","17"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","306","306"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","213","213"
"2120112","2120012","Regional School District 12","The Burnham School","83","83"
"2120412","2120012","Regional School District 12","Washington Primary School","160","160"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","582","582"
"2130212","2130012","Regional School District 13","Francis E. Korn School","192","192"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","358","358"
"2130112","2130012","Regional School District 13","Frederick Brewster School","235","235"
"2130512","2130012","Regional School District 13","John Lyman School","300","300"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","325","325"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","317","317"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","45","45"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","396","396"
"2146112","2140012","Regional School District 14","Nonnewaug High School","817","817"
"2145112","2140012","Regional School District 14","Woodbury Middle School","421","421"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","397","397"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","593","593"
"2155212","2150012","Regional School District 15","Memorial Middle School","510","510"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","451","451"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","1288","1288"
"2150512","2150012","Regional School District 15","Pomperaug School","481","481"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","505","505"
"2160312","2160012","Regional School District 16","Algonquin School","475","475"
"2160212","2160012","Regional School District 16","Community School","208","208"
"2160112","2160012","Regional School District 16","Laurel Ledge School","473","473"
"2165112","2160012","Regional School District 16","Long River Middle School","579","579"
"2166012","2160012","Regional School District 16","Woodland Regional High School","742","742"
"2170212","2170012","Regional School District 17","Burr District Elementary School","300","300"
"2170112","2170012","Regional School District 17","Haddam Elementary School","270","270"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","657","657"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","768","768"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","389","389"
"2180312","2180012","Regional School District 18","Center School","260","260"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","156","156"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","412","412"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","350","350"
"2180212","2180012","Regional School District 18","Mile Creek School","270","270"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1225","1225"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","372","372"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","430","430"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","767","767"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","340","340"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","408","408"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1771","1771"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","385","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","538","538"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","349","349"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","624","624"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","526","526"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","762","762"
"1190511","1190011","Rocky Hill School District","West Hill School","618","618"
"1210111","1210011","Salem School District","Salem Elementary School","443","443"
"1220111","1220011","Salisbury School District","Salisbury Central School","310","310"
"1230111","1230011","Scotland School District","Scotland Elementary School","132","132"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","290","290"
"1240111","1240011","Seymour School District","Bungay School","546","546"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","279","279"
"1246111","1240011","Seymour School District","Seymour High School","596","596"
"1245111","1240011","Seymour School District","Seymour Middle School","588","588"
"1250111","1250011","Sharon School District","Sharon Center School","191","191"
"1260911","1260011","Shelton School District","Mohegan School","380","380"
"1261011","1260011","Shelton School District","Booth Hill School","360","360"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","473","473"
"1265111","1260011","Shelton School District","Intermediate School","931","931"
"1260811","1260011","Shelton School District","Long Hill School","441","441"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","829","829"
"1266111","1260011","Shelton School District","Shelton High School","1563","1563"
"1260611","1260011","Shelton School District","Sunnyside School","251","251"
"1270111","1270011","Sherman School District","Sherman School","397","397"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","232","232"
"1280111","1280011","Simsbury School District","Central School","397","397"
"1285111","1280011","Simsbury School District","Henry James Memorial School","791","791"
"1280611","1280011","Simsbury School District","Latimer Lane School","454","454"
"1286111","1280011","Simsbury School District","Simsbury High School","1618","1618"
"1280711","1280011","Simsbury School District","Squadron Line School","712","712"
"1280311","1280011","Simsbury School District","Tariffville School","271","271"
"1280411","1280011","Simsbury School District","Tootin' Hills School","424","424"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","377","377"
"1290411","1290011","Somers School District","Somers Elementary School","684","684"
"1296111","1290011","Somers School District","Somers High School","552","552"
"1320211","1320011","South Windsor School District","Pleasant Valley School","388","388"
"1320711","1320011","South Windsor School District","Eli Terry School","417","417"
"1320611","1320011","South Windsor School District","Orchard Hill School","386","386"
"1320111","1320011","South Windsor School District","Philip R. Smith School","333","333"
"1326211","1320011","South Windsor School District","South Windsor High School","1458","1458"
"1325111","1320011","South Windsor School District","Timothy Edwards School","1090","1090"
"1320411","1320011","South Windsor School District","Wapping Elementary School","280","280"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","840","840"
"1311511","1310011","Southington School District","Derynoski Elementary School","650","650"
"1311311","1310011","Southington School District","Flanders Elementary School","285","285"
"1310211","1310011","Southington School District","Hatton Elementary School","436","436"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","772","772"
