"school_code","district_code","district","school","no","yes","total"
"0940811","0940011","Newington School District","John Paterson School","341","43","384"
"0945311","0940011","Newington School District","John Wallace Middle School","593","81","674"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","552","68","620"
"0946111","0940011","Newington School District","Newington High School","1080","186","1266"
"0940711","0940011","Newington School District","Ruth Chaffee School","291","40","331"
"0970111","0970011","Newtown School District","Hawley Elementary School","290","30","320"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","253","44","297"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","318","50","368"
"0976111","0970011","Newtown School District","Newtown High School","1544","135","1679"
"0975111","0970011","Newtown School District","Newtown Middle School","757","55","812"
"0978011","0970011","Newtown School District","Newtown Preschool","17","31","48"
"0970511","0970011","Newtown School District","Reed Intermediate School","613","88","701"
"0979011","0970011","Newtown School District","STARR","0","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","304","33","337"
"0980111","0980011","Norfolk School District","Botelle Elementary School","98","18","116"
"0990411","0990011","North Branford School District","Jerome Harrison School","359","43","402"
"0996111","0990011","North Branford School District","North Branford High School","483","96","579"
"0995111","0990011","North Branford School District","North Branford Intermediate School","419","73","492"
"0999011","0990011","North Branford School District","School to Work Program","0","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","352","53","405"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","222","38","260"
"1010811","1010011","North Haven School District","Clintonville Elementary School","278","24","302"
"1010711","1010011","North Haven School District","Green Acres Elementary School","318","59","377"
"1010211","1010011","North Haven School District","Montowese Elementary School","257","31","288"
"1016111","1010011","North Haven School District","North Haven High School","919","81","1000"
"1015211","1010011","North Haven School District","North Haven Middle School","704","81","785"
"1010111","1010011","North Haven School District","North Haven Transition Partnership","0","9","9"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","358","41","399"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","326","40","366"
"1026111","1020011","North Stonington School District","Wheeler High School","171","18","189"
"1025111","1020011","North Stonington School District","Wheeler Middle School","158","15","173"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1504","159","1663"
"1030211","1030011","Norwalk School District","Brookside Elementary School","429","64","493"
"1030311","1030011","Norwalk School District","Columbus Magnet School","311","37","348"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","409","71","480"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","373","71","444"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","565","46","611"
"1030811","1030011","Norwalk School District","Kendall Elementary School","506","53","559"
"1032211","1030011","Norwalk School District","Marvin Elementary School","428","58","486"
"1032111","1030011","Norwalk School District","Naramake Elementary School","406","49","455"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","572","105","677"
"1036111","1030011","Norwalk School District","Norwalk High School","1393","177","1570"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","39","14","53"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","563","103","666"
"1035511","1030011","Norwalk School District","Roton Middle School","421","55","476"
"1031311","1030011","Norwalk School District","Rowayton School","396","47","443"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","448","50","498"
"1031411","1030011","Norwalk School District","Tracey School","315","67","382"
"1035411","1030011","Norwalk School District","West Rocks Middle School","578","92","670"
"1032411","1030011","Norwalk School District","Wolfpit School","287","45","332"
"9010322","9010022","Norwich Free Academy District","Alternative Pathways to Success","12","0","12"
"9010122","9010022","Norwich Free Academy District","LEAD (Life Skills, Education and Adult Development)","0","12","12"
"9010222","9010022","Norwich Free Academy District","Night School","*","*","11"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2002","245","2247"
"1049211","1040011","Norwich School District","Virtual Learning Academy","*","*","11"
"1040411","1040011","Norwich School District","ABA Autism Program","0","16","16"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","152","74","226"
"1040211","1040011","Norwich School District","Case Street Early Learning Center at DTZ","*","*","60"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","0","*","*"
"1040711","1040011","Norwich School District","IRS Program at Uncas","0","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","318","39","357"
"1045111","1040011","Norwich School District","Kelly Middle School","633","121","754"
"1042011","1040011","Norwich School District","Moriarty Magnet School","359","46","405"
"1040811","1040011","Norwich School District","Samuel Huntington School","299","42","341"
"1040511","1040011","Norwich School District","Special Needs Program","0","23","23"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","280","57","337"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","246","21","267"
"1041911","1040011","Norwich School District","Uncas Network School","199","31","230"
"1041811","1040011","Norwich School District","Veterans' Memorial School","279","41","320"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","210","35","245"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","303","25","328"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","324","48","372"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","447","74","521"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","396","48","444"
"1070211","1070011","Orange School District","Mary L. Tracy School","149","14","163"
"1070511","1070011","Orange School District","Peck Place School","335","20","355"
"1070311","1070011","Orange School District","Race Brook School","333","33","366"
"1070411","1070011","Orange School District","Turkey Hill School","265","27","292"
"1080411","1080011","Oxford School District","Alternative Education","*","*","12"
"1085111","1080011","Oxford School District","Great Oak School","431","60","491"
"1080111","1080011","Oxford School District","Oxford Center School","407","65","472"
"1086011","1080011","Oxford School District","Oxford High School","536","56","592"
"1080311","1080011","Oxford School District","Quaker Farms School","343","49","392"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","333","27","360"
"2930113","2930013","Path Academy District","Path Academy","110","33","143"
"1098011","1090011","Plainfield School District","Early Childhood Center","18","0","18"
"1090111","1090011","Plainfield School District","Moosup Elementary School","293","19","312"
"1095111","1090011","Plainfield School District","Plainfield Central School","474","58","532"
"1096111","1090011","Plainfield School District","Plainfield High School","589","106","695"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","277","49","326"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","361","67","428"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","273","36","309"
"1100211","1100011","Plainville School District","Linden Street School","356","67","423"
"1100511","1100011","Plainville School District","Louis Toffolon School","321","48","369"
"1105211","1100011","Plainville School District","Middle School of Plainville","481","64","545"
"1106111","1100011","Plainville School District","Plainville High School","659","85","744"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","293","44","337"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","319","58","377"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","*","*","*"
"1110211","1110011","Plymouth School District","Plymouth Center School","274","39","313"
"1116111","1110011","Plymouth School District","Terryville High School","403","73","476"
"1120111","1120011","Pomfret School District","Pomfret Community School","349","51","400"
"1130511","1130011","Portland School District","Brownstone Intermediate School","197","22","219"
"1130411","1130011","Portland School District","Gildersleeve School","186","20","206"
"1136111","1130011","Portland School District","Portland High School","356","28","384"
"1135111","1130011","Portland School District","Portland Middle School","195","25","220"
"1130211","1130011","Portland School District","Valley View School","274","49","323"
"1145111","1140011","Preston School District","Preston Plains School","123","29","152"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","243","43","286"
"1169011","1160011","Putnam School District","Helping Hands","0","*","*"
"1160111","1160011","Putnam School District","PALS - Putnam Alternative Learning System","*","*","9"
"1160311","1160011","Putnam School District","Putnam Elementary School","536","81","617"
"1166111","1160011","Putnam School District","Putnam High School","224","52","276"
"1165111","1160011","Putnam School District","Putnam Middle School","229","43","272"
"1175111","1170011","Redding School District","John Read Middle School","408","65","473"
"1170111","1170011","Redding School District","Redding Elementary School","406","74","480"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","366","64","430"
"2010412","2010012","Regional School District 01","LEAPSS","0","*","*"
"2010312","2010012","Regional School District 01","SELC","0","*","*"
"2010212","2010012","Regional School District 01","TOTAL","0","*","*"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","267","48","315"
"2040112","2040012","Regional School District 04","Region 4 Transition Academy","0","*","*"
"2046112","2040012","Regional School District 04","Valley Regional High School","527","73","600"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","342","41","383"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","328","47","375"
"2056112","2050012","Regional School District 05","Amity Regional High School","1331","155","1486"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","57","7","64"
"2060112","2060012","Regional School District 06","Goshen Center School","128","21","149"
"2060212","2060012","Regional School District 06","James Morris School","95","21","116"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","493","83","576"
"2060312","2060012","Regional School District 06","Warren Elementary School","66","12","78"
"2079112","2070012","Regional School District 07","AIM","0","9","9"
"2079012","2070012","Regional School District 07","FLEX","0","*","*"
"2079212","2070012","Regional School District 07","LINKS","0","17","17"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","680","39","719"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","282","33","315"
"2079312","2070012","Regional School District 07","STEP","10","11","21"
"2086112","2080012","Regional School District 08","RHAM High School","912","111","1023"
"2085112","2080012","Regional School District 08","RHAM Middle School","502","65","567"
"2096112","2090012","Regional School District 09","Joel Barlow High School","904","104","1008"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","698","88","786"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","357","42","399"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","401","41","442"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","704","74","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","195","50","245"
"2120212","2120012","Regional School District 12","Booth Free School","64","13","77"
"2120312","2120012","Regional School District 12","Shepaug Valley School","373","66","439"
"2120112","2120012","Regional School District 12","The Burnham School","*","*","53"
"2120412","2120012","Regional School District 12","Washington Primary School","138","21","159"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","477","79","556"
"2130212","2130012","Regional School District 13","Francis E. Korn School","126","17","143"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","271","47","318"
"2130112","2130012","Regional School District 13","Frederick Brewster School","165","31","196"
"2130512","2130012","Regional School District 13","John Lyman School","214","24","238"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","216","50","266"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","0","26","26"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","232","24","256"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","41","7","48"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","334","31","365"
"2140312","2140012","Regional School District 14","Nonnewaug Chiefs Alternative Program","0","*","*"
"2146112","2140012","Regional School District 14","Nonnewaug High School","675","75","750"
"2140412","2140012","Regional School District 14","Region 14 Transition Academy","0","*","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","296","43","339"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","335","37","372"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","402","115","517"
"2150112","2150012","Regional School District 15","MIJ Program","*","*","15"
"2155212","2150012","Regional School District 15","Memorial Middle School","399","47","446"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","297","32","329"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","1036","149","1185"
"2150512","2150012","Regional School District 15","Pomperaug School","313","40","353"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","464","85","549"
"2160112","2160012","Regional School District 16","Laurel Ledge School","320","60","380"
"2165112","2160012","Regional School District 16","Long River Middle School","481","87","568"
"2160512","2160012","Regional School District 16","Prospect Elementary School","521","95","616"
"2160412","2160012","Regional School District 16","WRHS Alternative Education Program","*","*","10"
"2166012","2160012","Regional School District 16","Woodland Regional High School","606","79","685"
"2170212","2170012","Regional School District 17","Burr District Elementary School","215","63","278"
"2170112","2170012","Regional School District 17","Haddam Elementary School","188","32","220"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","535","83","618"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","613","133","746"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","216","40","256"
"2180312","2180012","Regional School District 18","Center School","31","15","46"
"2180412","2180012","Regional School District 18","Alternative Program","*","*","*"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","177","27","204"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","417","43","460"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","307","44","351"
"2180212","2180012","Regional School District 18","Mile Creek School","237","29","266"
"2196112","2190012","Regional School District 19","E. O. Smith High School","991","162","1153"
"2190112","2190012","Regional School District 19","E.O. Smith High School at the Depot Campus","19","9","28"
"2190212","2190012","Regional School District 19","PM Panthers","7","18","25"
"1188011","1180011","Ridgefield School District","Alternative High School","*","*","13"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","295","36","331"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","351","33","384"
"1180111","1180011","Ridgefield School District","District Program BMES","0","*","*"
"1181011","1180011","Ridgefield School District","District Program ERMS","0","*","*"
"1180711","1180011","Ridgefield School District","District Program RES","0","9","9"
"1180911","1180011","Ridgefield School District","District Program SES","0","*","*"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","691","66","757"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","305","26","331"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","312","30","342"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","7","7"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1561","132","1693"
"1189011","1180011","Ridgefield School District","Ridgefield Transition Program","0","7","7"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","342","22","364"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","450","46","496"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","279","24","303"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","571","65","636"
"1190111","1190011","Rocky Hill School District","Alternative Learning Program","*","*","*"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","471","50","521"
"1190311","1190011","Rocky Hill School District","Pathways","0","7","7"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","631","74","705"
"1190511","1190011","Rocky Hill School District","West Hill School","673","58","731"
"1210111","1210011","Salem School District","Salem Elementary School","316","60","376"
"1220111","1220011","Salisbury School District","Salisbury Central School","246","28","274"
"1230111","1230011","Scotland School District","Scotland Elementary School","104","15","119"
"1240111","1240011","Seymour School District","Bungay School","407","41","448"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","444","86","530"
"1246111","1240011","Seymour School District","Seymour High School","591","73","664"
"1245111","1240011","Seymour School District","Seymour Middle School","491","71","562"
"1250111","1250011","Sharon School District","Sharon Center School","133","27","160"
"1260911","1260011","Shelton School District","Mohegan School","247","40","287"
"1260211","1260011","Shelton School District","Alternative Learning Center 1","0","10","10"
"1261011","1260011","Shelton School District","Booth Hill School","294","37","331"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","394","39","433"
"1265111","1260011","Shelton School District","Intermediate School","745","123","868"
"1260311","1260011","Shelton School District","Life Skills","0","*","*"
"1260811","1260011","Shelton School District","Long Hill School","362","44","406"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","624","115","739"
"1260111","1260011","Shelton School District","Pre-Kindergarten","21","38","59"
"1266111","1260011","Shelton School District","Shelton High School","1368","145","1513"
"1260611","1260011","Shelton School District","Sunnyside School","208","26","234"
"1260711","1260011","Shelton School District","Work Experience","0","21","21"
"1270111","1270011","Sherman School District","Sherman School","288","45","333"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","217","19","236"
"1280111","1280011","Simsbury School District","Central School","336","56","392"
"1285111","1280011","Simsbury School District","Henry James Memorial School","615","95","710"
"1280611","1280011","Simsbury School District","Latimer Lane School","340","31","371"
"1286111","1280011","Simsbury School District","Simsbury High School","1251","172","1423"
"1280711","1280011","Simsbury School District","Squadron Line School","528","81","609"
"1280311","1280011","Simsbury School District","Tariffville School","256","28","284"
"1280411","1280011","Simsbury School District","Tootin' Hills School","324","46","370"
"1290511","1290011","Somers School District","Aspire","*","*","7"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","324","35","359"
"1290411","1290011","Somers School District","Somers Elementary School","520","65","585"
"1296111","1290011","Somers School District","Somers High School","423","55","478"
"1320211","1320011","South Windsor School District","Pleasant Valley School","321","35","356"
"1320711","1320011","South Windsor School District","Eli Terry School","365","87","452"
"1320611","1320011","South Windsor School District","Orchard Hill School","353","38","391"
"1320111","1320011","South Windsor School District","Philip R. Smith School","295","25","320"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","0","11","11"
"1326211","1320011","South Windsor School District","South Windsor High School","1173","145","1318"
"1325111","1320011","South Windsor School District","Timothy Edwards School","834","134","968"
"1320411","1320011","South Windsor School District","Wapping Elementary School","265","47","312"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","735","104","839"
"1311711","1310011","Southington School District","Achieve","0","*","*"
"1310111","1310011","Southington School District","Alta","19","14","33"
"1311511","1310011","Southington School District","Derynoski Elementary School","523","77","600"
"1310511","1310011","Southington School District","EASE","0","10","10"
"1311311","1310011","Southington School District","Flanders Elementary School","276","24","300"
"1310211","1310011","Southington School District","Hatton Elementary School","323","34","357"
"1312011","1310011","Southington School District","Hatton Preschool Program","29","43","72"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","664","79","743"
"1310411","1310011","Southington School District","Language Based Classroom","0","11","11"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","0","11","11"
"1310611","1310011","Southington School District","Plantsville Elementary School","266","22","288"
"1310711","1310011","Southington School District","South End Elementary School","210","22","232"
"1312111","1310011","Southington School District","South End Preschool Program","8","12","20"
"1316211","1310011","Southington School District","Southington High School","1748","219","1967"
"1310811","1310011","Southington School District","Strong Elementary School","261","34","295"
"1310911","1310011","Southington School District","Thalberg Elementary School","404","25","429"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","0","7","7"
"1311211","1310011","Southington School District","Therapeutic Educational Setting (TEP)","0","11","11"
"1311411","1310011","Southington School District","Urbin T. Kelley School","294","25","319"
"1330111","1330011","Sprague School District","Sayles School","311","49","360"
"1340611","1340011","Stafford School District","Stafford Elementary School","419","52","471"
"1346111","1340011","Stafford School District","Stafford High School","352","57","409"
"1345211","1340011","Stafford School District","Stafford Middle School","295","36","331"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","*","*","*"
"1340311","1340011","Stafford School District","Staffordville School","143","14","157"
"1340411","1340011","Stafford School District","West Stafford School","144","17","161"
"2826013","2820013","Stamford Academy District","Stamford Academy","112","38","150"
"2960113","2960013","Stamford Charter School for Excellence District","Stamford Charter School for Excellence","154","10","164"
"1350411","1350011","Stamford School District","Alternate Routes To Success","41","38","79"
"1350111","1350011","Stamford School District","Apples PreK","52","88","140"
"1355611","1350011","Stamford School District","Cloonan School","441","100","541"
"1352011","1350011","Stamford School District","Davenport Ridge School","578","60","638"
"1355311","1350011","Stamford School District","Dolan School","434","63","497"
"1352211","1350011","Stamford School District","Hart School","588","40","628"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","0","22","22"
"1351211","1350011","Stamford School District","Julia A. Stark School","549","62","611"
"1350511","1350011","Stamford School District","K. T. Murphy School","515","34","549"
"1350611","1350011","Stamford School District","Newfield School","562","61","623"
"1351811","1350011","Stamford School District","Northeast School","571","65","636"
"1358011","1350011","Stamford School District","Preschool Team","0","57","57"
"1355811","1350011","Stamford School District","Rippowam Middle School","702","97","799"
"1350811","1350011","Stamford School District","Rogers International School","739","62","801"
"1350911","1350011","Stamford School District","Roxbury School","552","66","618"
"1355711","1350011","Stamford School District","Scofield Middle School","663","52","715"
"1351111","1350011","Stamford School District","Springdale School","598","53","651"
"1356111","1350011","Stamford School District","Stamford High School","1501","218","1719"
"1352111","1350011","Stamford School District","Stillmeadow School","616","82","698"
"1356411","1350011","Stamford School District","The Academy of Information Technology","615","71","686"
"1351911","1350011","Stamford School District","Toquam Magnet School","672","34","706"
"1355511","1350011","Stamford School District","Turn of River School","513","71","584"
"1356311","1350011","Stamford School District","Westhill High School","1864","232","2096"
"1351411","1350011","Stamford School District","Westover School","720","46","766"
"1360311","1360011","Sterling School District","Sterling Community School","400","47","447"
"1370811","1370011","Stonington School District","Community Classroom","0","*","*"
"1370511","1370011","Stonington School District","Deans Mill School","336","51","387"
"1375211","1370011","Stonington School District","Mystic Middle School","353","53","406"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","220","49","269"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","6","13","19"
"1370211","1370011","Stonington School District","Stonington HS PreK","9","10","19"
"1376111","1370011","Stonington School District","Stonington High School","630","83","713"
"1370411","1370011","Stonington School District","West Broad Street School","123","25","148"
"1370611","1370011","Stonington School District","West Vine Street School","170","19","189"
"1381311","1380011","Stratford School District","Eli Whitney School","462","43","505"
"1382511","1380011","Stratford School District","ABA Nichols","0","*","*"
"1380611","1380011","Stratford School District","ABA Second Hill Lane","0","*","*"
"1382411","1380011","Stratford School District","ABA Whitney","0","*","*"
"1380511","1380011","Stratford School District","ALPHA","28","14","42"
"1386211","1380011","Stratford School District","Bunnell High School","950","97","1047"
"1380311","1380011","Stratford School District","Chapel School","475","43","518"
"1382311","1380011","Stratford School District","DLC Whitney","0","*","*"
"1385211","1380011","Stratford School District","David Wooster Middle School","501","47","548"
"1382111","1380011","Stratford School District","Franklin STEPS K-2","0","*","*"
"1380411","1380011","Stratford School District","Franklin School","244","37","281"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","495","65","560"
"1382011","1380011","Stratford School District","High School STEPS 9-12","0","6","6"
"1380711","1380011","Stratford School District","High School Sails","0","10","10"
"1381111","1380011","Stratford School District","IPP Classroom - Johnson","0","6","6"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","0","8","8"
"1380811","1380011","Stratford School District","Lordship School","236","20","256"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","0","*","*"
"1381811","1380011","Stratford School District","Middle School Sails","0","*","*"
"1380911","1380011","Stratford School District","Nichols School","378","41","419"
"1381011","1380011","Stratford School District","Second Hill Lane School","509","109","618"
"1382611","1380011","Stratford School District","Steps K-2 Nichols","0","*","*"
"1382211","1380011","Stratford School District","Straford Academy - Victoria Soto School","263","14","277"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","380","31","411"
"1386111","1380011","Stratford School District","Stratford High School","841","106","947"
"1389011","1380011","Stratford School District","Strive-Stratford","0","14","14"
"1381411","1380011","Stratford School District","Wilcoxson School","309","32","341"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","426","72","498"
"1390311","1390011","Suffield School District","McAlister Intermediate School","426","40","466"
"1396111","1390011","Suffield School District","Suffield High School","735","93","828"
"1395111","1390011","Suffield School District","Suffield Middle School","504","57","561"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","232","47","279"
"9026122","9020022","The Gilbert School District","The Gilbert School","464","89","553"
"1400111","1400011","Thomaston School District","Black Rock School","220","49","269"
"1400211","1400011","Thomaston School District","Thomaston Center School","186","29","215"
"1406211","1400011","Thomaston School District","Thomaston High School","346","64","410"
"1410211","1410011","Thompson School District","District Autism Program","0","*","*"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","328","59","387"
"1415111","1410011","Thompson School District","Thompson Middle School","302","31","333"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","253","21","274"
"1420111","1420011","Tolland School District","Birch Grove Primary School","461","68","529"
"1420311","1420011","Tolland School District","TALC","*","*","11"
"1426111","1420011","Tolland School District","Tolland High School","747","81","828"
"1420211","1420011","Tolland School District","Tolland Intermediate School","479","66","545"
"1425111","1420011","Tolland School District","Tolland Middle School","596","68","664"
"1430111","1430011","Torrington School District","East School","310","37","347"
"1431511","1430011","Torrington School District","ABC / Forbes School","0","*","*"
"1430211","1430011","Torrington School District","Forbes School","312","72","384"
"1432311","1430011","Torrington School District","Hilltop Outreach","0","7","7"
"1431411","1430011","Torrington School District","Migeon Academy","*","*","7"
"1431611","1430011","Torrington School District","Pre-K SpEd","0","17","17"
"1432211","1430011","Torrington School District","PreK","42","0","42"
"1430811","1430011","Torrington School District","Southwest School","272","41","313"
"1432411","1430011","Torrington School District","Torringford / ABC","0","*","*"
"1430911","1430011","Torrington School District","Torringford School","536","91","627"
"1436111","1430011","Torrington School District","Torrington High School","793","162","955"
"1435111","1430011","Torrington School District","Torrington Middle School","832","182","1014"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","343","94","437"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","85","40","125"
"1440111","1440011","Trumbull School District","Booth Hill School","424","32","456"
"1440811","1440011","Trumbull School District","Daniels Farm School","425","35","460"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","489","65","554"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","674","95","769"
"1440411","1440011","Trumbull School District","Jane Ryan School","343","34","377"
"1445111","1440011","Trumbull School District","Madison Middle School","714","78","792"
"1440311","1440011","Trumbull School District","Middlebrook School","447","50","497"
"1440911","1440011","Trumbull School District","Tashua School","358","43","401"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","153","56","209"
"1446111","1440011","Trumbull School District","Trumbull High School","1969","182","2151"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","*","*","6"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","*","*","10"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","*","*","11"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","*","*","*"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","7","10","17"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","*","*","8"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","*","*","7"
"3361115","3360015","Unified School District #1","Manson Youth Institution","176","119","295"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","*","0","*"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","*","*","7"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","*","*","7"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","*","*","*"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","*","0","*"
"3362515","3360015","Unified School District #1","York Correctional Institution","*","*","11"
"3470115","3470015","Unified School District #2","Children''s Place School","*","*","28"
"3470115","3470015","Unified School District #2","Children's Place School","*","*","28"
"3470315","3470015","Unified School District #2","Riverview School","9","52","61"
"3476715","3470015","Unified School District #2","Walter G. Cady School","24","38","62"
"1450111","1450011","Union School District","Union Elementary School","67","13","80"
"1460311","1460011","Vernon School District","Northeast School","275","47","322"
"1461411","1460011","Vernon School District","Center Road School","434","68","502"
"1460111","1460011","Vernon School District","Lake Street School","189","30","219"
"1460511","1460011","Vernon School District","Loveland Hill School","0","10","10"
"1460211","1460011","Vernon School District","Maple Street School","223","51","274"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","0","7","7"
"1466111","1460011","Vernon School District","Rockville High School","699","121","820"
"1461011","1460011","Vernon School District","Skinner Road School","280","54","334"
"1460711","1460011","Vernon School District","VPS PreK Collaborative - YMCA","*","*","8"
"1465111","1460011","Vernon School District","Vernon Center Middle School","591","91","682"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","245","51","296"
"1480211","1480011","Wallingford School District","Highland School","280","27","307"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","0","17","17"
"1481011","1480011","Wallingford School District","Cook Hill School","294","71","365"
