"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0841011","0840011","Milford School District","Pumpkin Delight School","0","33","30","18","*","*","196","280"
"0840311","0840011","Milford School District","The Academy","0","0","*","*","0","0","37","47"
"0845311","0840011","Milford School District","West Shore Middle School","*","37","34","30","*","*","345","450"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","*","23","*","47","0","18","396","497"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","36","*","55","0","15","661","780"
"0850211","0850011","Monroe School District","Masuk Alternative Program","0","0","0","*","0","0","*","13"
"0856111","0850011","Monroe School District","Masuk High School","*","46","*","73","0","35","915","1092"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","10","*","29","0","*","304","354"
"0850411","0850011","Monroe School District","REAL","0","0","0","0","0","0","*","*"
"0850311","0850011","Monroe School District","Stepney Elementary School","*","23","6","29","*","12","356","430"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","*","14","*","33","*","55","233","342"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","*","48","15","42","*","57","379","551"
"0860111","0860011","Montville School District","Mohegan School","0","55","*","40","*","40","188","333"
"0866111","0860011","Montville School District","Montville High School","*","81","23","66","*","46","420","654"
"0860511","0860011","Montville School District","Oakdale School","*","15","*","19","0","38","216","297"
"0869011","0860011","Montville School District","Palmer Academy","*","0","0","*","0","*","22","28"
"0860311","0860011","Montville School District","Pre School Program","0","*","*","6","0","*","25","40"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","0","*","16","80","*","20","152","272"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","0","*","*","8","0","0","20","30"
"0885111","0880011","Naugatuck School District","City Hill Middle School","0","24","46","140","0","31","434","675"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","0","15","15","63","0","17","202","312"
"0880911","0880011","Naugatuck School District","Genesis Academy","*","*","0","*","0","0","*","11"
"0888111","0880011","Naugatuck School District","Head Start","0","*","8","28","0","*","76","118"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","0","8","33","81","0","20","170","312"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","*","18","23","66","0","*","186","310"
"0880311","0880011","Naugatuck School District","Maple Hill School","*","21","21","59","0","*","328","450"
"0886111","0880011","Naugatuck School District","Naugatuck High School","0","*","101","238","*","55","766","1198"
"0880611","0880011","Naugatuck School District","Salem School","0","*","31","70","0","*","148","266"
"0880711","0880011","Naugatuck School District","Western School","*","*","12","68","*","13","181","281"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc Family Academy","0","*","319","148","0","*","28","499"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc. Family Academy","0","*","319","148","0","*","28","499"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","0","*","319","148","0","*","28","499"
"0899111","0890011","New Britain School District","Alternative Center School","0","0","*","39","0","0","*","51"
"0891011","0890011","New Britain School District","Behavior Support","0","0","*","7","*","*","*","11"
"0899411","0890011","New Britain School District","CLIMB","0","0","0","11","0","0","7","18"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","0","*","74","300","0","*","78","467"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","*","*","47","610","*","9","118","791"
"0890511","0890011","New Britain School District","Gaffney School","0","18","51","312","0","14","183","578"
"0890611","0890011","New Britain School District","Holmes School","0","45","39","174","0","16","187","461"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","*","8","16","47","0","*","72","149"
"0890711","0890011","New Britain School District","Jefferson School","0","15","35","240","0","14","138","442"
"0891611","0890011","New Britain School District","KEY Elementary","0","*","*","28","0","*","10","44"
"0891711","0890011","New Britain School District","KEY Middle","0","0","0","*","0","0","*","12"
"0890811","0890011","New Britain School District","Lincoln School","*","*","71","432","0","12","165","688"
"0896111","0890011","New Britain School District","New Britain High School","*","53","353","1533","*","58","457","2460"
"0899011","0890011","New Britain School District","New Britain Transition Center","0","0","6","23","0","0","9","38"
"0890911","0890011","New Britain School District","Northend School","0","*","44","190","0","*","42","285"
"0890111","0890011","New Britain School District","Preschool at Roosevelt","0","*","6","81","0","*","45","137"
"0895311","0890011","New Britain School District","Pulaski Middle School","*","36","96","483","*","15","134","766"
"0891811","0890011","New Britain School District","STEPS","0","0","*","28","0","*","*","36"
"0895211","0890011","New Britain School District","Slade Middle School","*","10","105","485","*","17","114","733"
"0891211","0890011","New Britain School District","Smalley Academy","0","11","56","515","0","16","80","678"
"0891311","0890011","New Britain School District","Smith School","*","17","56","367","0","*","129","580"
"0890411","0890011","New Britain School District","Sunrise Intermediate","0","0","*","8","0","*","*","12"
"0890211","0890011","New Britain School District","Sunrise Primary","0","0","*","15","0","*","*","22"
"0891511","0890011","New Britain School District","Vance School","0","*","70","328","*","23","95","523"
"0900411","0900011","New Canaan School District","East School","*","46","14","25","*","11","443","543"
"0906111","0900011","New Canaan School District","New Canaan High School","*","48","*","52","0","16","1120","1251"
"0905111","0900011","New Canaan School District","Saxe Middle School","*","76","*","44","0","30","1154","1327"
"0900211","0900011","New Canaan School District","South School","*","41","*","28","0","17","451","542"
"0900311","0900011","New Canaan School District","West School","*","27","*","15","*","*","496","547"
"0910311","0910011","New Fairfield School District","Alternative Learning Center","0","0","0","*","0","0","*","8"
"0910111","0910011","New Fairfield School District","Consolidated School","*","8","*","52","0","12","421","501"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","*","*","9","51","0","10","409","490"
"0916111","0910011","New Fairfield School District","New Fairfield High School","*","17","*","52","0","25","801","904"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","15","10","43","0","*","510","587"
"0920311","0920011","New Hartford School District","Ann Antolini School","0","*","*","10","0","8","272","296"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","0","0","0","*","0","*","110","113"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","0","*","0","*","0","0","55","61"
"0931211","0930011","New Haven School District","Edgewood School","*","*","214","66","0","13","139","437"
"0931411","0930011","New Haven School District","Nathan Hale School","*","13","50","196","0","*","259","524"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","0","*","286","148","*","*","38","482"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","0","*","299","169","0","*","83","563"
"0930311","0930011","New Haven School District","Beecher School","*","7","293","124","0","*","73","505"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","*","*","133","241","*","13","139","530"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","*","6","200","132","0","*","112","456"
"0934311","0930011","New Haven School District","Bishop Woods School","0","*","167","230","0","*","58","481"
"0932411","0930011","New Haven School District","Blake Street Leadership Academy (STEP)","0","0","10","*","0","*","0","16"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","0","*","225","87","0","*","36","368"
"0934111","0930011","New Haven School District","Christopher Columbus Academy","0","*","13","428","*","*","15","461"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","0","*","195","295","0","*","23","520"
"0930611","0930011","New Haven School District","Clinton Avenue School","0","*","102","422","0","*","47","577"
"0934111","0930011","New Haven School District","Columbus Family Academy","0","*","13","428","*","*","15","461"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","*","9","281","286","0","*","52","637"
"0936411","0930011","New Haven School District","Cooperative High School","0","*","308","193","0","*","130","647"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","*","*","296","71","0","11","112","497"
"0935611","0930011","New Haven School District","Domus Academy","0","0","19","*","0","0","*","29"
"0938111","0930011","New Haven School District","Early Learning Center","0","0","97","20","0","*","*","123"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","0","*","169","219","0","*","57","476"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","*","49","242","109","0","*","197","604"
"0931611","0930011","New Haven School District","Fair Haven School","*","13","84","603","*","*","59","765"
"0938011","0930011","New Haven School District","Headstart","0","*","108","237","0","*","16","367"
"0938311","0930011","New Haven School District","Helene Grant Headstart","0","*","172","76","0","*","13","266"
"0936611","0930011","New Haven School District","High School In The Community","0","*","87","118","0","*","39","251"
"0930711","0930011","New Haven School District","Hill Central Music Academy","0","0","124","351","0","*","*","495"
"0936311","0930011","New Haven School District","Hill Regional Career High School","*","27","315","243","0","*","72","665"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","0","*","121","51","0","*","19","194"
"0936211","0930011","New Haven School District","James Hillhouse High School","*","7","667","226","0","*","38","945"
"0931311","0930011","New Haven School District","John C. Daniels","0","*","82","344","0","*","83","528"
"0930811","0930011","New Haven School District","John S. Martinez School","*","*","53","450","*","*","18","525"
"0932111","0930011","New Haven School District","Katherine Brennan/Clarence Rogers School","*","*","313","138","0","*","34","492"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","0","23","424","59","0","6","47","559"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","0","6","277","81","0","0","14","378"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","*","13","257","158","0","*","105","539"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","0","*","159","159","0","*","72","403"
"0934411","0930011","New Haven School District","NHPS Self Contained Autism","0","0","17","15","0","*","*","40"
"0935011","0930011","New Haven School District","NHPS Self Contained Intellectually Disabled","0","*","11","16","0","0","*","30"
"0934511","0930011","New Haven School District","NHPS Self Contained Multi-Handicapped","0","0","*","22","0","0","*","42"
"0937011","0930011","New Haven School District","New Haven Academy","0","*","168","61","0","*","16","255"
"0932211","0930011","New Haven School District","New Horizons High School","0","0","37","43","0","0","0","80"
"0932611","0930011","New Haven School District","New Light High School","0","0","23","*","0","0","*","37"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","0","0","*","0","0","0","0","*"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","0","0","92","176","0","*","*","306"
"0939111","0930011","New Haven School District","Riverside Education Academy","0","0","52","22","0","0","6","80"
"0931011","0930011","New Haven School District","Ross/Woodward School","*","15","225","300","0","*","122","669"
"0936711","0930011","New Haven School District","Sound School","0","*","37","96","*","*","201","340"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","0","*","152","209","0","*","28","397"
"0932911","0930011","New Haven School District","Truman School","*","*","72","408","*","*","6","493"
"0934911","0930011","New Haven School District","West Rock Authors Academy","*","*","150","54","0","*","29","241"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","0","*","315","88","0","*","16","425"
"0936111","0930011","New Haven School District","Wilbur Cross High School","*","31","465","765","*","*","179","1446"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","124","57","26","0","*","227","441"
"0950311","0950011","New London School District","Jennings School","*","*","68","411","*","32","40","559"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","*","8","151","322","*","40","76","602"
"0950611","0950011","New London School District","Early Childhood Center at Harbor","*","*","19","69","0","8","15","115"
"0950911","0950011","New London School District","Natha Hale Magnet Elementary School for the Performing &amp; Visual Arts","*","12","96","228","*","47","112","503"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","*","12","96","228","*","47","112","503"
"0956111","0950011","New London School District","New London High School","*","21","236","433","*","63","204","963"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","*","8","105","217","*","76","165","580"
"0960511","0960011","New Milford School District","Hill And Plain School","0","24","9","72","0","22","307","434"
"0960511","0960011","New Milford School District","John Pettibone School","0","24","9","72","0","22","307","434"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","0","0","0","0","17","17"
"0966111","0960011","New Milford School District","New Milford High School","*","51","36","141","0","*","1092","1345"
"0960811","0960011","New Milford School District","Northville Elementary School","0","10","11","54","0","14","352","441"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","*","35","*","129","0","40","736","959"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","0","37","20","107","0","25","842","1031"
"0940611","0940011","Newington School District","Anna Reynolds School","*","56","*","90","0","17","295","473"
"0940211","0940011","Newington School District","Elizabeth Green School","0","22","19","89","0","28","136","294"
"0940811","0940011","Newington School District","John Paterson School","0","33","25","69","*","*","236","384"
"0945311","0940011","Newington School District","John Wallace Middle School","*","54","47","103","0","*","437","674"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","0","66","*","114","*","30","385","620"
"0946111","0940011","Newington School District","Newington High School","*","108","69","217","*","46","820","1266"
"0940711","0940011","Newington School District","Ruth Chaffee School","0","29","21","62","0","15","204","331"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","11","*","17","0","*","285","320"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","*","*","20","0","7","264","297"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","11","11","20","0","17","309","368"
"0976111","0970011","Newtown School District","Newtown High School","0","49","23","69","0","14","1524","1679"
"0975111","0970011","Newtown School District","Newtown Middle School","0","39","7","42","0","12","712","812"
"0978011","0970011","Newtown School District","Newtown Preschool","0","0","0","0","0","0","48","48"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","30","11","45","0","12","603","701"
"0979011","0970011","Newtown School District","STARR","0","0","0","0","0","0","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","20","*","18","0","9","282","337"
"0980111","0980011","Norfolk School District","Botelle Elementary School","0","0","0","*","0","*","111","116"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","14","*","19","0","*","361","402"
"0996111","0990011","North Branford School District","North Branford High School","*","14","*","29","0","0","526","579"
"0995111","0990011","North Branford School District","North Branford Intermediate School","0","9","19","27","0","0","437","492"
"0999011","0990011","North Branford School District","School to Work Program","0","0","0","*","0","0","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","0","*","12","22","0","*","359","405"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","0","*","*","34","0","*","216","260"
"1010811","1010011","North Haven School District","Clintonville Elementary School","0","21","*","26","0","*","241","302"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","34","17","23","*","12","289","377"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","17","*","23","0","*","239","288"
"1016111","1010011","North Haven School District","North Haven High School","*","80","48","57","*","20","793","1000"
"1015211","1010011","North Haven School District","North Haven Middle School","*","43","22","47","0","*","650","785"
"1010111","1010011","North Haven School District","North Haven Transition Partnership","0","*","*","*","0","0","*","9"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","21","17","29","0","10","322","399"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","*","11","8","23","0","*","315","366"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","*","7","0","*","171","189"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","*","*","*","*","152","173"
"1036211","1030011","Norwalk School District","Brien McMahon High School","*","83","364","723","*","29","460","1663"
"1030211","1030011","Norwalk School District","Brookside Elementary School","*","34","54","296","0","*","94","493"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","12","77","104","*","*","146","348"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","0","24","67","136","*","*","249","480"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","0","25","83","130","0","15","191","444"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","*","61","92","354","0","*","81","611"
"1030811","1030011","Norwalk School District","Kendall Elementary School","0","22","99","326","0","11","101","559"
"1032211","1030011","Norwalk School District","Marvin Elementary School","0","24","54","217","0","14","177","486"
"1032111","1030011","Norwalk School District","Naramake Elementary School","*","29","62","175","*","12","175","455"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","29","99","260","*","*","278","677"
"1036111","1030011","Norwalk School District","Norwalk High School","*","61","293","574","0","*","628","1570"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","16","28","0","*","*","53"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","*","48","149","324","*","11","132","666"
"1035511","1030011","Norwalk School District","Roton Middle School","0","18","81","206","*","*","166","476"
"1031311","1030011","Norwalk School District","Rowayton School","*","*","44","111","0","15","262","443"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","13","76","311","*","*","85","498"
"1031411","1030011","Norwalk School District","Tracey School","*","25","65","208","0","*","73","382"
"1035411","1030011","Norwalk School District","West Rocks Middle School","0","23","129","324","0","7","187","670"
"1032411","1030011","Norwalk School District","Wolfpit School","0","21","57","115","*","*","129","332"
"9010322","9010022","Norwich Free Academy District","Alternative Pathways to Success","0","*","*","*","0","0","7","12"
"9010122","9010022","Norwich Free Academy District","LEAD (Life Skills, Education and Adult Development)","0","0","*","*","0","0","6","12"
"9010222","9010022","Norwich Free Academy District","Night School","0","0","*","*","0","*","6","11"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","28","173","322","327","22","61","1314","2247"
"1049211","1040011","Norwich School District","Virtual Learning Academy","0","0","*","6","0","*","*","11"
"1040411","1040011","Norwich School District","ABA Autism Program","0","*","0","7","0","0","*","16"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","0","32","40","61","0","21","72","226"
"1040211","1040011","Norwich School District","Case Street Early Learning Center at DTZ","*","9","15","14","0","*","16","60"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","0","0","0","0","0","0","*","*"
"1040711","1040011","Norwich School District","IRS Program at Uncas","0","0","0","*","0","0","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","*","*","61","142","0","38","78","357"
"1045111","1040011","Norwich School District","Kelly Middle School","*","*","149","209","0","60","288","754"
"1042011","1040011","Norwich School District","Moriarty Magnet School","0","*","64","128","*","45","144","405"
"1040811","1040011","Norwich School District","Samuel Huntington School","0","*","30","77","*","45","176","341"
"1040511","1040011","Norwich School District","Special Needs Program","0","*","*","9","0","*","*","23"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","*","23","80","90","*","27","112","337"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","0","46","45","59","*","*","85","267"
"1041911","1040011","Norwich School District","Uncas Network School","*","18","59","67","*","25","58","230"
"1041811","1040011","Norwich School District","Veterans' Memorial School","7","19","47","107","0","37","103","320"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","*","*","48","76","0","31","87","245"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","0","44","67","48","0","19","150","328"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","0","13","*","50","0","*","296","372"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","22","11","39","*","*","443","521"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","24","6","30","0","18","366","444"
"1070211","1070011","Orange School District","Mary L. Tracy School","*","20","*","10","0","*","122","163"
"1070511","1070011","Orange School District","Peck Place School","0","35","13","11","0","10","286","355"
"1070311","1070011","Orange School District","Race Brook School","0","46","*","17","0","*","286","366"
"1070411","1070011","Orange School District","Turkey Hill School","0","43","*","16","0","*","222","292"
"1080411","1080011","Oxford School District","Alternative Education","0","0","*","0","0","0","*","12"
"1085111","1080011","Oxford School District","Great Oak School","*","10","*","24","0","11","438","491"
"1080111","1080011","Oxford School District","Oxford Center School","*","11","*","32","0","7","417","472"
"1086011","1080011","Oxford School District","Oxford High School","0","10","11","38","0","12","521","592"
"1080311","1080011","Oxford School District","Quaker Farms School","*","8","*","25","*","11","345","392"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","0","*","189","149","0","*","19","360"
"2930113","2930013","Path Academy District","Path Academy","*","0","*","102","0","0","32","143"
"1098011","1090011","Plainfield School District","Early Childhood Center","0","0","*","*","0","*","15","18"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","10","9","14","*","*","271","312"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","11","22","12","*","*","478","532"
"1096111","1090011","Plainfield School District","Plainfield High School","9","19","19","12","0","6","630","695"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","*","15","6","*","*","296","326"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","8","21","25","*","*","365","428"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","*","*","13","50","0","14","222","309"
"1100211","1100011","Plainville School District","Linden Street School","0","13","16","92","0","16","286","423"
"1100511","1100011","Plainville School District","Louis Toffolon School","*","11","18","51","*","12","274","369"
"1105211","1100011","Plainville School District","Middle School of Plainville","*","*","26","82","0","19","407","545"
"1106111","1100011","Plainville School District","Plainville High School","0","12","45","104","0","30","553","744"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","0","*","*","17","0","7","304","337"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","11","*","31","0","9","321","377"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","0","0","0","*","0","0","*","*"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","*","26","0","*","278","313"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","7","31","0","*","429","476"
"1120111","1120011","Pomfret School District","Pomfret Community School","0","13","6","11","0","7","363","400"
"1130511","1130011","Portland School District","Brownstone Intermediate School","0","*","*","22","0","9","180","219"
"1130411","1130011","Portland School District","Gildersleeve School","0","*","*","25","0","14","155","206"
"1136111","1130011","Portland School District","Portland High School","0","8","10","31","0","10","325","384"
"1135111","1130011","Portland School District","Portland Middle School","*","*","*","15","0","14","184","220"
"1130211","1130011","Portland School District","Valley View School","0","*","*","43","0","15","250","323"
"1145111","1140011","Preston School District","Preston Plains School","*","*","*","6","0","*","130","152"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","*","6","10","23","*","16","225","286"
"1169011","1160011","Putnam School District","Helping Hands","0","0","0","0","0","*","*","*"
"1160111","1160011","Putnam School District","PALS - Putnam Alternative Learning System","0","0","0","0","0","*","*","9"
"1160311","1160011","Putnam School District","Putnam Elementary School","0","*","10","58","*","34","507","617"
"1166111","1160011","Putnam School District","Putnam High School","*","*","8","21","0","18","226","276"
"1165111","1160011","Putnam School District","Putnam Middle School","0","*","*","26","*","7","235","272"
"1175111","1170011","Redding School District","John Read Middle School","0","*","*","24","0","31","404","473"
"1170111","1170011","Redding School District","Redding Elementary School","*","15","6","29","*","20","408","480"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","0","7","9","24","0","10","380","430"
"2010412","2010012","Regional School District 01","LEAPSS","0","0","0","0","0","0","*","*"
"2010312","2010012","Regional School District 01","SELC","0","0","0","0","0","0","*","*"
"2010212","2010012","Regional School District 01","TOTAL","0","0","0","0","0","0","*","*"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","0","*","*","10","0","10","285","315"
"2040112","2040012","Regional School District 04","Region 4 Transition Academy","0","0","0","*","0","0","*","*"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","10","10","43","0","*","526","600"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","0","50","15","*","*","22","292","383"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","51","7","*","0","12","300","375"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","191","50","32","*","21","1182","1486"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","0","0","*","0","0","*","57","64"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","*","*","0","*","139","149"
"2060212","2060012","Regional School District 06","James Morris School","*","0","*","6","*","*","104","116"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","6","9","18","*","12","527","576"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","0","*","*","0","*","74","78"
"2079112","2070012","Regional School District 07","AIM","0","0","0","0","0","0","9","9"
"2079012","2070012","Regional School District 07","FLEX","0","0","0","0","0","0","*","*"
"2079212","2070012","Regional School District 07","LINKS","0","*","*","*","0","0","14","17"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","*","*","*","11","0","*","699","719"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","0","*","*","*","0","*","305","315"
"2079312","2070012","Regional School District 07","STEP","0","0","*","0","0","0","*","21"
"2086112","2080012","Regional School District 08","RHAM High School","0","20","*","18","0","*","978","1023"
"2085112","2080012","Regional School District 08","RHAM Middle School","*","10","7","9","0","*","534","567"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","36","8","56","*","28","873","1008"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","*","13","6","23","*","*","741","786"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","7","6","6","0","*","375","399"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","0","14","*","6","*","*","416","442"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","0","14","*","36","*","*","719","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","0","*","*","24","*","6","206","245"
"2120212","2120012","Regional School District 12","Booth Free School","0","0","0","*","0","*","75","77"
"2120312","2120012","Regional School District 12","Shepaug Valley School","*","*","8","30","*","*","391","439"
"2120112","2120012","Regional School District 12","The Burnham School","0","0","0","0","0","*","*","53"
"2120412","2120012","Regional School District 12","Washington Primary School","0","*","*","18","*","*","132","159"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","10","*","22","0","17","502","556"
"2130212","2130012","Regional School District 13","Francis E. Korn School","0","*","0","*","0","10","127","143"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","0","*","*","17","0","10","281","318"
"2130112","2130012","Regional School District 13","Frederick Brewster School","0","*","*","13","0","9","171","196"
"2130512","2130012","Regional School District 13","John Lyman School","0","*","*","10","0","8","214","238"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","*","0","13","0","8","240","266"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","0","*","*","0","0","*","22","26"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","*","6","0","*","246","256"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","*","*","0","*","0","0","45","48"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","0","17","*","22","0","*","321","365"
"2140312","2140012","Regional School District 14","Nonnewaug Chiefs Alternative Program","0","0","0","0","0","0","*","*"
"2146112","2140012","Regional School District 14","Nonnewaug High School","0","16","11","12","0","6","705","750"
"2140412","2140012","Regional School District 14","Region 14 Transition Academy","0","0","*","0","0","0","*","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","6","*","7","0","*","322","339"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","24","10","15","*","*","316","372"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","0","34","7","21","0","13","442","517"
"2150112","2150012","Regional School District 15","MIJ Program","0","0","0","0","0","0","15","15"
"2155212","2150012","Regional School District 15","Memorial Middle School","0","29","8","21","0","6","382","446"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","0","9","*","9","*","10","293","329"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","57","19","61","*","6","1039","1185"
"2150512","2150012","Regional School District 15","Pomperaug School","*","13","*","23","0","9","300","353"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","37","6","22","*","6","474","549"
"2160112","2160012","Regional School District 16","Laurel Ledge School","*","7","12","30","*","*","323","380"
"2165112","2160012","Regional School District 16","Long River Middle School","0","7","21","35","*","*","501","568"
"2160512","2160012","Regional School District 16","Prospect Elementary School","0","*","12","21","0","*","571","616"
"2160412","2160012","Regional School District 16","WRHS Alternative Education Program","0","0","0","*","0","0","*","10"
"2166012","2160012","Regional School District 16","Woodland Regional High School","0","*","14","30","0","*","627","685"
"2170212","2170012","Regional School District 17","Burr District Elementary School","*","7","*","9","0","8","249","278"
"2170112","2170012","Regional School District 17","Haddam Elementary School","0","6","*","6","0","*","203","220"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","0","17","7","*","0","*","587","618"
