"school_code","district_code","district","school","pre_kindergarten","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total"
"0830511","0830011","Middletown School District","Farm Hill School","0","61","73","59","50","66","62","0","0","0","0","0","0","0","371"
"0831311","0830011","Middletown School District","Lawrence School","0","59","65","73","56","55","69","0","0","0","0","0","0","0","377"
"0830911","0830011","Middletown School District","MacDonough School","0","41","39","47","34","59","28","0","0","0","0","0","0","0","248"
"0831211","0830011","Middletown School District","Moody School","0","55","54","75","48","65","64","0","0","0","0","0","0","0","361"
"0830111","0830011","Middletown School District","Spencer School","0","57","58","62","59","47","58","0","0","0","0","0","0","0","341"
"0831411","0830011","Middletown School District","Wesley School","0","41","64","61","55","48","42","0","0","0","0","0","0","0","311"
"0831511","0830011","Middletown School District","Keigwin Middle School","0","0","0","0","0","0","0","372","0","0","0","0","0","0","372"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","0","0","0","0","0","0","0","0","369","364","0","0","0","0","733"
"0836211","0830011","Middletown School District","Middletown High School","0","0","0","0","0","0","0","0","0","0","383","357","319","298","1357"
"0841911","0840011","Milford School District","J. F. Kennedy School","18","136","141","126","0","0","0","0","0","0","0","0","0","0","421"
"0841611","0840011","Milford School District","Live Oaks School","*","*","102","136","0","0","0","0","0","0","0","0","0","0","337"
"0840811","0840011","Milford School District","Orange Avenue School","142","113","91","90","0","0","0","0","0","0","0","0","0","0","436"
"0841711","0840011","Milford School District","Mathewson School","0","132","143","180","0","0","0","0","0","0","0","0","0","0","455"
"0840111","0840011","Milford School District","Calf Pen Meadow School","0","0","0","0","98","123","109","0","0","0","0","0","0","0","330"
"0840711","0840011","Milford School District","Meadowside School","0","0","0","0","133","171","161","0","0","0","0","0","0","0","465"
"0841811","0840011","Milford School District","Orchard Hills School","0","0","0","0","123","132","123","0","0","0","0","0","0","0","378"
"0841011","0840011","Milford School District","Pumpkin Delight School","0","0","0","0","135","133","150","0","0","0","0","0","0","0","418"
"0845111","0840011","Milford School District","East Shore Middle School","0","0","0","0","0","0","0","169","166","197","0","0","0","0","532"
"0845211","0840011","Milford School District","Harborside Middle School","0","0","0","0","0","0","0","219","198","194","0","0","0","0","611"
"0845311","0840011","Milford School District","West Shore Middle School","0","0","0","0","0","0","0","198","195","180","0","0","0","0","573"
"0846211","0840011","Milford School District","Jonathan Law High School","0","0","0","0","0","0","0","0","0","0","296","248","242","211","997"
"0846311","0840011","Milford School District","Joseph A. Foran High School","0","0","0","0","0","0","0","0","0","0","246","270","242","251","1009"
"0850111","0850011","Monroe School District","Monroe Elementary School","60","46","64","53","51","61","74","0","0","0","0","0","0","0","409"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","0","78","104","98","90","116","129","0","0","0","0","0","0","0","615"
"0850311","0850011","Monroe School District","Stepney Elementary School","0","75","83","95","91","70","97","0","0","0","0","0","0","0","511"
"0850611","0850011","Monroe School District","Chalk Hill School","0","0","0","0","0","0","0","277","0","0","0","0","0","0","277"
"0855211","0850011","Monroe School District","Jockey Hollow School","0","0","0","0","0","0","0","0","302","332","0","0","0","0","634"
"0856111","0850011","Monroe School District","Masuk High School","0","0","0","0","0","0","0","0","0","0","303","300","332","374","1309"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","*","55","*","55","65","78","75","0","0","0","0","0","0","0","383"
"0860111","0860011","Montville School District","Mohegan School","*","67","67","68","69","*","84","0","0","0","0","0","0","0","419"
"0860511","0860011","Montville School District","Oakdale School","56","58","66","68","58","65","62","0","0","0","0","0","0","0","433"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","0","0","0","0","0","0","0","205","220","217","0","0","0","0","642"
"0866111","0860011","Montville School District","Montville High School","0","0","0","0","0","0","0","0","0","0","203","179","200","185","767"
"0869011","0860011","Montville School District","Palmer Academy","0","0","0","0","0","0","0","0","0","0","*","9","*","*","19"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","31","0","0","0","0","0","0","0","0","0","0","0","0","0","31"
"0888111","0880011","Naugatuck School District","Head Start","104","0","0","0","0","0","0","0","0","0","0","0","0","0","104"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","0","44","40","32","35","51","0","0","0","0","0","0","0","0","202"
"0880111","0880011","Naugatuck School District","Central Avenue School","0","46","49","64","42","51","0","0","0","0","0","0","0","0","252"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","0","64","65","69","69","68","0","0","0","0","0","0","0","0","335"
"0880311","0880011","Naugatuck School District","Maple Hill School","0","63","82","78","65","88","0","0","0","0","0","0","0","0","376"
"0880611","0880011","Naugatuck School District","Salem School","0","41","44","50","47","49","0","0","0","0","0","0","0","0","231"
"0880711","0880011","Naugatuck School District","Western School","0","58","65","56","56","42","0","0","0","0","0","0","0","0","277"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","0","0","0","0","0","0","149","181","0","0","0","0","0","0","330"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","0","0","0","0","0","0","218","172","0","0","0","0","0","0","390"
"0885111","0880011","Naugatuck School District","City Hill Middle School","0","0","0","0","0","0","0","0","375","396","0","0","0","0","771"
"0886111","0880011","Naugatuck School District","Naugatuck High School","0","0","0","0","0","0","0","0","0","0","298","332","362","369","1361"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","36","133","98","94","94","0","0","0","0","0","0","0","0","0","455"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","40","100","108","102","87","108","118","98","74","62","0","0","0","0","897"
"0890511","0890011","New Britain School District","Gaffney School","190","64","59","51","52","45","57","0","0","0","0","0","0","0","518"
"0890811","0890011","New Britain School District","Lincoln School","40","117","126","146","118","81","71","0","0","0","0","0","0","0","699"
"0891311","0890011","New Britain School District","Smith School","98","97","96","80","71","96","93","0","0","0","0","0","0","0","631"
"0890611","0890011","New Britain School District","Holmes School","0","70","103","60","57","75","57","0","0","0","0","0","0","0","422"
"0890711","0890011","New Britain School District","Jefferson School","0","74","69","62","72","67","71","0","0","0","0","0","0","0","415"
"0890911","0890011","New Britain School District","Northend School","0","51","61","44","46","52","53","0","0","0","0","0","0","0","307"
"0891211","0890011","New Britain School District","Smalley Academy","0","71","68","69","68","212","185","0","0","0","0","0","0","0","673"
"0891511","0890011","New Britain School District","Vance School","0","95","93","87","85","103","81","0","0","0","0","0","0","0","544"
"0899011","0890011","New Britain School District","New Britain Transition Center","0","0","*","*","*","*","*","*","*","*","0","0","*","*","32"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","0","0","0","0","0","0","0","55","53","48","0","0","0","0","156"
"0895311","0890011","New Britain School District","Pulaski Middle School","0","0","0","0","0","0","0","181","201","210","0","0","0","0","592"
"0895111","0890011","New Britain School District","Roosevelt Middle School","0","0","0","0","0","0","0","135","147","147","0","0","0","0","429"
"0895211","0890011","New Britain School District","Slade Middle School","0","0","0","0","0","0","0","243","246","227","0","0","0","0","716"
"0899211","0890011","New Britain School District","Academic Extension Center","0","0","0","0","0","0","0","0","*","*","0","*","*","*","12"
"0896111","0890011","New Britain School District","New Britain High School","0","0","0","0","0","0","0","0","0","0","605","646","771","597","2619"
"0900311","0900011","New Canaan School District","West School","40","92","82","99","97","83","0","0","0","0","0","0","0","0","493"
"0900411","0900011","New Canaan School District","East School","0","91","98","106","102","119","0","0","0","0","0","0","0","0","516"
"0900211","0900011","New Canaan School District","South School","0","101","101","134","122","103","0","0","0","0","0","0","0","0","561"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","0","0","0","0","0","314","325","286","293","0","0","0","0","1218"
"0906111","0900011","New Canaan School District","New Canaan High School","0","0","0","0","0","0","0","0","0","0","347","353","330","313","1343"
"0910111","0910011","New Fairfield School District","Consolidated School","79","140","198","185","0","0","0","0","0","0","0","0","0","0","602"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","0","0","0","0","197","213","200","0","0","0","0","0","0","0","610"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","0","0","0","0","0","0","0","230","246","256","0","0","0","0","732"
"0916111","0910011","New Fairfield School District","New Fairfield High School","0","0","0","0","0","0","0","0","0","0","245","268","234","227","974"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","16","35","36","42","0","0","0","0","0","0","0","0","0","0","129"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","0","38","40","42","0","0","0","0","0","0","0","0","0","0","120"
"0920311","0920011","New Hartford School District","Ann Antolini School","0","0","0","0","87","89","87","96","0","0","0","0","0","0","359"
"0931411","0930011","New Haven School District","Nathan Hale School","67","51","51","51","54","69","53","53","51","55","0","0","0","0","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","*","58","51","48","96","69","75","66","*","26","0","0","0","0","515"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","62","45","65","49","48","75","52","60","50","43","0","0","0","0","549"
"0930311","0930011","New Haven School District","Beecher School","56","40","50","47","41","42","47","38","45","62","0","0","0","0","468"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","57","57","51","53","61","54","57","47","51","39","0","0","0","0","527"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","39","52","52","51","53","57","49","53","55","28","0","0","0","0","489"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","86","43","44","45","41","41","34","48","40","45","0","0","0","0","467"
"0930611","0930011","New Haven School District","Clinton Avenue School","*","68","77","66","65","57","63","49","51","*","0","0","0","0","548"
"0934111","0930011","New Haven School District","Columbus Family Academy","42","75","49","61","64","45","37","30","35","35","0","0","0","0","473"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","62","49","53","64","61","50","46","43","32","0","0","0","0","0","460"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","39","0","0","0","0","0","0","0","0","0","0","0","0","0","39"
"0938111","0930011","New Haven School District","Early Learning Center","115","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","*","50","48","59","58","45","51","43","39","*","0","0","0","0","435"
"0931611","0930011","New Haven School District","Fair Haven School","*","*","74","90","66","86","58","67","68","80","0","0","0","0","639"
"0938011","0930011","New Haven School District","Headstart","402","0","0","0","0","0","0","0","0","0","0","0","0","0","402"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","272","0","0","0","0","0","0","0","0","0","0","0","0","0","272"
"0930711","0930011","New Haven School District","Hill Central Music Academy","*","49","79","59","53","31","*","38","26","41","0","0","0","0","402"
"0931311","0930011","New Haven School District","John C. Daniels","61","48","52","60","47","43","64","54","57","41","0","0","0","0","527"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","41","49","50","47","62","66","49","50","57","65","0","0","0","0","536"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","60","52","72","67","74","60","50","45","44","33","0","0","0","0","557"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","*","43","61","54","26","33","29","21","*","23","0","0","0","0","313"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","44","50","50","52","50","53","47","68","66","86","0","0","0","0","566"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","15","50","75","76","53","54","46","50","59","58","0","0","0","0","536"
"0931011","0930011","New Haven School District","Ross/Woodward School","46","47","46","70","58","49","65","40","50","50","0","0","0","0","521"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","28","265","24","0","0","0","0","0","0","0","0","0","0","0","317"
"0932911","0930011","New Haven School District","Truman School","78","51","51","48","47","48","45","47","58","59","0","0","0","0","532"
"0934911","0930011","New Haven School District","West Rock Authors Academy","20","29","48","22","24","24","19","19","25","16","0","0","0","0","246"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","28","51","50","54","38","34","22","33","29","36","0","0","0","0","375"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","52","52","51","47","54","47","50","47","*","0","0","0","0","444"
"0931211","0930011","New Haven School District","Edgewood School","0","51","50","49","53","52","54","49","48","49","0","0","0","0","455"
"0932111","0930011","New Haven School District","Brennan Rogers School","0","73","58","45","37","33","25","34","30","26","0","0","0","0","361"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","0","74","78","69","75","56","62","70","58","66","0","0","0","0","608"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","0","0","0","0","0","0","95","115","115","119","0","0","0","0","444"
"0935611","0930011","New Haven School District","Domus Academy","0","0","0","0","0","0","0","13","11","20","0","0","0","0","44"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","0","0","0","0","0","0","0","68","71","87","0","0","0","0","226"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","0","0","0","0","0","0","0","0","*","*","9","*","6","*","22"
"0936411","0930011","New Haven School District","Cooperative High School","0","0","0","0","0","0","0","0","0","0","196","186","141","100","623"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","0","0","0","0","0","0","0","0","0","0","78","57","43","34","212"
"0936611","0930011","New Haven School District","High School In The Community","0","0","0","0","0","0","0","0","0","0","95","82","75","55","307"
"0936311","0930011","New Haven School District","Hill Regional Career High School","0","0","0","0","0","0","0","0","0","0","207","166","147","149","669"
"0936211","0930011","New Haven School District","James Hillhouse High School","0","0","0","0","0","0","0","0","0","0","334","268","187","180","969"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","0","0","0","0","0","0","0","0","0","0","116","108","42","30","296"
"0937011","0930011","New Haven School District","New Haven Academy","0","0","0","0","0","0","0","0","0","0","92","76","54","45","267"
"0939111","0930011","New Haven School District","Riverside Education Academy","0","0","0","0","0","0","0","0","0","0","39","44","32","47","162"
"0936711","0930011","New Haven School District","Sound School","0","0","0","0","0","0","0","0","0","0","93","86","80","61","320"
"0936111","0930011","New Haven School District","Wilbur Cross High School","0","0","0","0","0","0","0","0","0","0","343","271","362","311","1287"
"0950211","0950011","New London School District","Harbor School","*","*","52","53","47","55","51","0","0","0","0","0","0","0","301"
"0950311","0950011","New London School District","Jennings School","27","75","94","86","86","97","89","0","0","0","0","0","0","0","554"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","*","*","43","47","41","26","41","0","0","0","0","0","0","0","224"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","0","36","42","53","56","51","46","0","0","0","0","0","0","0","284"
"0950511","0950011","New London School District","Shoreline Academy","0","23","20","25","20","20","0","0","0","0","0","0","0","0","108"
"0959111","0950011","New London School District","New London Clinical Day Program","0","0","0","0","*","*","*","*","0","*","7","*","*","*","28"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","0","0","0","0","0","0","0","180","223","187","0","0","0","0","590"
"0956111","0950011","New London School District","New London High School","0","0","0","0","0","0","0","0","0","0","331","243","206","203","983"
"0960511","0960011","New Milford School District","Hill And Plain School","27","111","98","107","113","0","0","0","0","0","0","0","0","0","456"
"0960711","0960011","New Milford School District","John Pettibone School","32","106","107","103","110","0","0","0","0","0","0","0","0","0","458"
"0960811","0960011","New Milford School District","Northville Elementary School","24","110","135","137","142","0","0","0","0","0","0","0","0","0","548"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","0","0","0","0","0","307","365","352","0","0","0","0","0","0","1024"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","0","0","0","0","0","0","0","0","356","392","0","0","0","0","748"
"0966111","0960011","New Milford School District","New Milford High School","0","0","0","0","0","0","0","0","0","0","399","375","382","354","1510"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9"
"0940611","0940011","Newington School District","Anna Reynolds School","26","76","92","92","79","76","0","0","0","0","0","0","0","0","441"
"0940211","0940011","Newington School District","Elizabeth Green School","14","48","65","53","60","63","0","0","0","0","0","0","0","0","303"
"0940811","0940011","Newington School District","John Paterson School","39","86","79","92","78","102","0","0","0","0","0","0","0","0","476"
"0940711","0940011","Newington School District","Ruth Chaffee School","*","71","88","76","89","*","0","0","0","0","0","0","0","0","392"
"0945311","0940011","Newington School District","John Wallace Middle School","0","0","0","0","0","0","181","168","162","195","0","0","0","0","706"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","0","0","0","0","0","0","141","150","161","170","0","0","0","0","622"
"0946111","0940011","Newington School District","Newington High School","0","0","0","0","0","0","0","0","0","0","381","358","347","399","1485"
"0978011","0970011","Newtown School District","Newtown Preschool","88","0","0","0","0","0","0","0","0","0","0","0","0","0","88"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","72","75","87","85","97","0","0","0","0","0","0","0","0","416"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","58","56","85","90","80","0","0","0","0","0","0","0","0","369"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","95","94","95","96","100","0","0","0","0","0","0","0","0","480"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","89","109","107","132","138","0","0","0","0","0","0","0","0","575"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","0","0","0","0","0","449","446","0","0","0","0","0","0","895"
"0975111","0970011","Newtown School District","Newtown Middle School","0","0","0","0","0","0","0","0","434","463","0","0","0","0","897"
"0976111","0970011","Newtown School District","Newtown High School","0","0","0","0","0","0","0","0","0","0","432","462","399","438","1731"
"0980111","0980011","Norfolk School District","Botelle Elementary School","18","15","13","10","17","27","13","20","0","0","0","0","0","0","133"
"0989211","0980011","Norfolk School District","Bridges II","0","*","0","*","0","*","*","0","0","0","0","0","0","0","*"
"0989011","0980011","Norfolk School District","IEP Program","0","0","0","0","0","*","0","0","0","0","0","0","0","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","23","143","137","172","0","0","0","0","0","0","0","0","0","0","475"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","0","0","0","0","158","164","196","0","0","0","0","0","0","0","518"
"0995111","0990011","North Branford School District","North Branford Intermediate School","0","0","0","0","0","0","0","191","194","224","0","0","0","0","609"
"0996111","0990011","North Branford School District","North Branford High School","0","0","0","0","0","0","0","0","0","0","154","174","166","194","688"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","21","38","34","31","25","38","32","35","36","28","0","0","0","0","318"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","55","73","*","80","68","69","0","0","0","0","0","0","0","400"
"1010711","1010011","North Haven School District","Green Acres Elementary School","33","53","62","53","56","53","61","0","0","0","0","0","0","0","371"
"1010211","1010011","North Haven School District","Montowese Elementary School","*","*","76","61","81","51","63","0","0","0","0","0","0","0","386"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","*","61","86","76","*","77","67","0","0","0","0","0","0","0","424"
"1015211","1010011","North Haven School District","North Haven Middle School","0","0","0","0","0","0","0","273","266","293","0","0","0","0","832"
"1016111","1010011","North Haven School District","North Haven High School","0","0","0","0","0","0","0","0","0","0","318","278","292","285","1173"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","21","60","64","62","50","57","57","0","0","0","0","0","0","0","371"
"1025111","1020011","North Stonington School District","Wheeler Middle School","0","0","0","0","0","0","0","79","59","63","0","0","0","0","201"
"1026111","1020011","North Stonington School District","Wheeler High School","0","0","0","0","0","0","0","0","0","0","56","53","55","60","224"
"1030211","1030011","Norwalk School District","Brookside Elementary School","62","69","83","74","83","73","64","0","0","0","0","0","0","0","508"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","26","82","93","67","73","59","86","0","0","0","0","0","0","0","486"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","15","88","89","76","64","76","58","0","0","0","0","0","0","0","466"
"1030811","1030011","Norwalk School District","Kendall Elementary School","18","88","86","82","84","76","74","0","0","0","0","0","0","0","508"
"1032211","1030011","Norwalk School District","Marvin Elementary School","15","82","78","89","81","73","67","0","0","0","0","0","0","0","485"
"1032111","1030011","Norwalk School District","Naramake Elementary School","40","81","88","63","67","63","61","0","0","0","0","0","0","0","463"
"1031411","1030011","Norwalk School District","Tracey School","15","72","74","56","67","45","65","0","0","0","0","0","0","0","394"
"1032411","1030011","Norwalk School District","Wolfpit School","21","60","60","59","39","60","47","0","0","0","0","0","0","0","346"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","43","57","53","53","56","64","0","0","0","0","0","0","0","326"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","0","102","102","103","99","80","75","0","0","0","0","0","0","0","561"
"1031311","1030011","Norwalk School District","Rowayton School","0","86","76","94","78","66","73","0","0","0","0","0","0","0","473"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","74","55","65","61","48","52","0","0","0","0","0","0","0","355"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","0","0","0","0","0","0","197","215","220","0","0","0","0","632"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","0","0","0","0","0","0","0","221","204","242","0","0","0","0","667"
"1035511","1030011","Norwalk School District","Roton Middle School","0","0","0","0","0","0","0","137","133","139","0","0","0","0","409"
"1035411","1030011","Norwalk School District","West Rocks Middle School","0","0","0","0","0","0","0","216","216","238","0","0","0","0","670"
"1036211","1030011","Norwalk School District","Brien McMahon High School","0","0","0","0","0","0","0","0","0","0","470","383","421","421","1695"
"1036111","1030011","Norwalk School District","Norwalk High School","0","0","0","0","0","0","0","0","0","0","429","370","364","333","1496"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","0","0","0","0","0","0","0","0","21","40","34","23","118"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","16","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"1042011","1040011","Norwich School District","Moriarty Magnet School","34","89","56","87","84","77","80","0","0","0","0","0","0","0","507"
"1040811","1040011","Norwich School District","Samuel Huntington School","29","59","65","57","51","68","55","0","0","0","0","0","0","0","384"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","72","44","38","44","45","42","32","0","0","0","0","0","0","0","317"
"1041911","1040011","Norwich School District","Uncas Network School","32","48","50","56","38","40","35","0","0","0","0","0","0","0","299"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","45","33","33","39","41","37","32","0","0","0","0","0","0","0","260"
"1041411","1040011","Norwich School District","John B. Stanton Network School","0","36","80","57","75","73","78","0","0","0","0","0","0","0","399"
"1041811","1040011","Norwich School District","Veterans' Memorial School","0","59","54","61","52","53","49","0","0","0","0","0","0","0","328"
"1049011","1040011","Norwich School District","Hickory Street School","0","0","0","*","*","*","*","*","0","0","0","0","0","0","14"
"1045111","1040011","Norwich School District","Kelly Middle School","0","0","0","0","0","0","0","222","184","213","0","0","0","0","619"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","0","0","0","0","0","0","0","173","200","166","0","0","0","0","539"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","0","0","0","0","0","0","0","0","*","0","13","10","9","*","37"
"1046111","1040011","Norwich School District","Thames River Academy","0","0","0","0","0","0","0","0","0","0","38","26","16","7","87"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","45","82","99","100","125","0","0","0","0","0","0","0","0","0","451"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","0","0","0","*","106","121","*","133","119","0","0","0","0","582"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","0","0","0","0","0","0","0","0","0","132","131","150","122","535"
"1070211","1070011","Orange School District","Mary L. Tracy School","28","150","0","0","0","0","0","0","0","0","0","0","0","0","178"
"1070511","1070011","Orange School District","Peck Place School","0","0","72","51","67","69","73","63","0","0","0","0","0","0","395"
"1070311","1070011","Orange School District","Race Brook School","0","0","68","73","70","58","66","76","0","0","0","0","0","0","411"
"1070411","1070011","Orange School District","Turkey Hill School","0","0","45","49","47","59","50","47","0","0","0","0","0","0","297"
"1080311","1080011","Oxford School District","Quaker Farms School","27","157","186","173","0","0","0","0","0","0","0","0","0","0","543"
"1080111","1080011","Oxford School District","Oxford Center School","0","0","0","0","172","181","172","0","0","0","0","0","0","0","525"
"1085111","1080011","Oxford School District","Great Oak School","0","0","0","0","0","0","0","182","178","140","0","0","0","0","500"
"1086011","1080011","Oxford School District","Oxford High School","0","0","0","0","0","0","0","0","0","0","175","153","145","156","629"
"1098011","1090011","Plainfield School District","Early Childhood Center","16","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","34","76","105","103","85","0","0","0","0","0","0","0","0","0","403"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","88","99","103","103","*","0","0","0","0","0","0","0","0","422"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","0","0","0","0","0","208","200","0","0","0","0","0","0","0","408"
"1095111","1090011","Plainfield School District","Plainfield Central School","0","0","0","0","0","0","0","205","190","190","0","0","0","0","585"
"1096111","1090011","Plainfield School District","Plainfield High School","0","0","0","0","0","0","0","0","0","0","181","187","217","207","792"
"1108011","1100011","Plainville School District","Prekindergarten Program","48","0","0","0","0","0","0","0","0","0","0","0","0","0","48"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","0","33","45","46","42","51","50","0","0","0","0","0","0","0","267"
"1100211","1100011","Plainville School District","Linden Street School","0","71","64","74","70","74","59","0","0","0","0","0","0","0","412"
"1100511","1100011","Plainville School District","Louis Toffolon School","0","49","73","59","63","60","61","0","0","0","0","0","0","0","365"
"1105211","1100011","Plainville School District","Middle School of Plainville","0","0","0","0","0","0","0","181","205","189","0","0","0","0","575"
"1106111","1100011","Plainville School District","Plainville High School","0","0","0","0","0","0","0","0","0","0","183","197","211","205","796"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","33","55","46","52","49","59","68","0","0","0","0","0","0","0","362"
"1110211","1110011","Plymouth School District","Plymouth Center School","32","46","63","58","60","66","75","0","0","0","0","0","0","0","400"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","0","0","0","0","0","0","0","152","131","158","0","0","0","0","441"
"1116111","1110011","Plymouth School District","Terryville High School","0","0","0","0","0","0","0","0","0","0","131","133","135","128","527"
"1120111","1120011","Pomfret School District","Pomfret Community School","26","47","46","56","56","55","54","63","52","58","0","0","0","0","513"
"1130211","1130011","Portland School District","Valley View School","13","112","108","103","0","0","0","0","0","0","0","0","0","0","336"
"1130411","1130011","Portland School District","Gildersleeve School","0","0","0","0","111","131","0","0","0","0","0","0","0","0","242"
"1130511","1130011","Portland School District","Brownstone Intermediate School","0","0","0","0","0","0","118","115","0","0","0","0","0","0","233"
"1135111","1130011","Portland School District","Portland Middle School","0","0","0","0","0","0","0","0","120","106","0","0","0","0","226"
"1136111","1130011","Portland School District","Portland High School","0","0","0","0","0","0","0","0","0","0","99","88","92","88","367"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","22","31","38","56","55","44","49","0","0","0","0","0","0","0","295"
"1145111","1140011","Preston School District","Preston Plains School","0","0","0","0","0","0","0","38","48","49","0","0","0","0","135"
"1160311","1160011","Putnam School District","Putnam Elementary School","101","95","109","101","91","105","97","0","0","0","0","0","0","0","699"
"1165111","1160011","Putnam School District","Putnam Middle School","0","0","0","0","0","0","0","95","92","88","0","0","0","0","275"
"1166111","1160011","Putnam School District","Putnam High School","0","0","0","0","0","0","0","0","0","0","83","99","68","64","314"
"1169011","1160011","Putnam School District","Helping Hands","0","0","0","0","0","0","0","0","0","0","0","0","0","*","*"
"1170111","1170011","Redding School District","Redding Elementary School","66","97","118","113","122","145","0","0","0","0","0","0","0","0","661"
"1175111","1170011","Redding School District","John Read Middle School","0","0","0","0","0","0","122","161","153","146","0","0","0","0","582"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","28","28","36","28","37","29","0","0","0","0","0","0","213"
"2060212","2060012","Regional School District 06","James Morris School","*","22","*","23","31","34","32","31","0","0","0","0","0","0","196"
