"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","*","9","237","174","*","*","123","548"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","0","12","154","135","0","0","88","389"
"0937011","0930011","New Haven School District","New Haven Academy","0","*","161","71","0","*","38","277"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","0","0","*","6","0","0","*","14"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","0","*","114","177","0","*","36","329"
"0939111","0930011","New Haven School District","Riverside Education Academy","0","0","70","*","0","0","*","104"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","0","*","209","261","0","*","18","491"
"0931011","0930011","New Haven School District","Ross/Woodward School","*","22","217","268","0","*","140","651"
"0936711","0930011","New Haven School District","Sound School","0","*","36","81","*","*","209","334"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","0","*","204","201","0","*","35","450"
"0932911","0930011","New Haven School District","Truman School","*","*","68","383","*","*","6","462"
"0934911","0930011","New Haven School District","West Rock Authors Academy","*","*","138","53","0","*","25","222"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","0","*","324","54","0","*","19","400"
"0936111","0930011","New Haven School District","Wilbur Cross High School","0","25","509","717","*","*","160","1421"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","106","53","28","0","*","219","414"
"0950311","0950011","New London School District","Jennings School","*","0","69","452","0","*","34","588"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","*","*","155","289","*","29","70","553"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","*","*","138","236","0","45","97","530"
"0956111","0950011","New London School District","New London High School","*","13","240","382","*","44","193","881"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","0","*","131","180","*","67","125","517"
"0960511","0960011","New Milford School District","Hill And Plain School","*","25","*","98","0","17","323","473"
"0960711","0960011","New Milford School District","John Pettibone School","0","*","*","49","0","21","304","386"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","*","0","0","0","*","11"
"0966111","0960011","New Milford School District","New Milford High School","0","55","32","126","0","14","1199","1426"
"0960811","0960011","New Milford School District","Northville Elementary School","0","12","6","36","0","16","390","460"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","0","38","23","106","0","26","860","1053"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","*","23","16","66","0","*","557","675"
"0940611","0940011","Newington School District","Anna Reynolds School","*","60","*","85","0","16","295","472"
"0940211","0940011","Newington School District","Elizabeth Green School","0","25","24","67","0","20","166","302"
"0940811","0940011","Newington School District","John Paterson School","0","36","30","62","0","16","283","427"
"0945311","0940011","Newington School District","John Wallace Middle School","*","69","42","100","0","*","454","700"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","*","50","27","102","*","32","379","594"
"0946111","0940011","Newington School District","Newington High School","*","108","66","228","0","*","913","1361"
"0940711","0940011","Newington School District","Ruth Chaffee School","0","37","27","60","0","15","225","364"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","9","0","20","0","6","314","349"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","7","*","16","0","*","274","303"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","*","*","21","0","16","362","418"
"0976111","0970011","Newtown School District","Newtown High School","*","52","*","89","0","26","1528","1713"
"0975111","0970011","Newtown School District","Newtown Middle School","0","27","14","34","0","8","772","855"
"0978011","0970011","Newtown School District","Newtown Preschool","0","*","0","*","0","*","65","70"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","39","7","36","0","10","695","787"
"0979011","0970011","Newtown School District","STARR","0","0","0","0","0","0","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","34","*","18","0","*","325","395"
"0980111","0980011","Norfolk School District","Botelle Elementary School","0","0","0","*","0","0","*","112"
"0989211","0980011","Norfolk School District","Bridges II","0","0","0","0","0","0","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","11","12","14","0","*","371","415"
"0996111","0990011","North Branford School District","North Branford High School","*","17","*","32","0","0","548","610"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","10","*","14","0","0","472","508"
"0999011","0990011","North Branford School District","School to Work Program","0","0","*","0","0","0","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","*","9","15","24","0","*","421","471"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","0","*","*","34","0","10","246","295"
"1010811","1010011","North Haven School District","Clintonville Elementary School","0","21","*","23","0","*","285","340"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","35","13","27","0","*","291","379"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","22","*","24","0","*","279","337"
"1016111","1010011","North Haven School District","North Haven High School","*","76","69","66","*","26","882","1123"
"1015211","1010011","North Haven School District","North Haven Middle School","*","56","*","44","0","25","637","783"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","27","11","23","0","14","329","404"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","*","10","8","14","0","*","335","378"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","9","*","0","*","200","218"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","*","*","*","*","137","154"
"1036211","1030011","Norwalk School District","Brien McMahon High School","*","85","424","630","*","21","516","1679"
"1030211","1030011","Norwalk School District","Brookside Elementary School","0","32","83","281","0","6","126","528"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","24","79","68","*","*","139","323"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","0","*","64","131","0","*","272","494"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","0","19","79","126","0","13","207","444"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","0","69","91","330","0","14","77","581"
"1030811","1030011","Norwalk School District","Kendall Elementary School","0","23","119","325","*","*","92","572"
"1032211","1030011","Norwalk School District","Marvin Elementary School","0","16","77","202","*","*","186","494"
"1032111","1030011","Norwalk School District","Naramake Elementary School","*","26","53","169","*","7","198","455"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","*","110","179","0","*","259","579"
"1036111","1030011","Norwalk School District","Norwalk High School","*","60","310","470","*","10","685","1539"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","20","37","0","0","9","66"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","*","31","166","285","0","*","145","632"
"1035511","1030011","Norwalk School District","Roton Middle School","0","*","81","182","0","*","151","429"
"1031311","1030011","Norwalk School District","Rowayton School","0","11","55","90","0","9","286","451"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","13","61","300","*","*","90","478"
"1031411","1030011","Norwalk School District","Tracey School","0","20","77","198","0","16","74","385"
"1035411","1030011","Norwalk School District","West Rocks Middle School","0","*","147","252","0","*","220","654"
"1032411","1030011","Norwalk School District","Wolfpit School","0","13","55","96","0","8","136","308"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","42","180","336","314","*","*","1428","2324"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","0","*","28","66","*","24","77","218"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","0","*","8","0","0","14","32"
"1049011","1040011","Norwich School District","Hickory Street School","0","0","*","*","0","7","*","19"
"1041411","1040011","Norwich School District","John B. Stanton Network School","*","43","73","122","*","39","117","398"
"1045111","1040011","Norwich School District","Kelly Middle School","*","23","118","173","*","50","288","658"
"1042011","1040011","Norwich School District","Moriarty Magnet School","*","*","67","140","0","41","143","414"
"1040811","1040011","Norwich School District","Samuel Huntington School","*","*","50","85","0","43","218","417"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","*","45","107","144","*","39","126","468"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","*","46","51","60","*","32","84","275"
"1041911","1040011","Norwich School District","Uncas Network School","*","18","64","95","*","31","67","280"
"1041811","1040011","Norwich School District","Veterans' Memorial School","*","*","44","91","0","42","89","297"
"1049211","1040011","Norwich School District","Virtual Learning Academy","0","*","*","*","0","0","*","9"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","*","*","54","61","*","35","98","255"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","0","33","73","51","0","10","158","325"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","0","16","*","39","0","*","323","391"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","23","15","31","*","*","479","560"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","33","6","22","0","10","415","486"
"1070211","1070011","Orange School District","Mary L. Tracy School","0","13","*","*","0","9","106","134"
"1070511","1070011","Orange School District","Peck Place School","0","40","*","18","0","*","302","374"
"1070311","1070011","Orange School District","Race Brook School","0","44","*","17","0","*","299","374"
"1070411","1070011","Orange School District","Turkey Hill School","*","42","*","19","0","*","238","309"
"1085111","1080011","Oxford School District","Great Oak School","*","*","6","22","0","10","470","514"
"1080111","1080011","Oxford School District","Oxford Center School","0","14","*","29","0","*","445","503"
"1086011","1080011","Oxford School District","Oxford High School","0","14","*","35","*","11","529","600"
"1080311","1080011","Oxford School District","Quaker Farms School","*","10","*","27","*","8","376","428"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","0","*","138","103","0","*","13","260"
"1098011","1090011","Plainfield School District","Early Childhood Center","0","*","0","0","0","0","*","18"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","9","14","*","*","0","311","339"
"1095111","1090011","Plainfield School District","Plainfield Central School","9","19","27","*","0","*","531","593"
"1096111","1090011","Plainfield School District","Plainfield High School","*","21","29","*","0","0","635","700"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","8","15","*","*","0","343","372"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","8","27","*","*","0","383","429"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","0","9","20","52","0","12","183","276"
"1100211","1100011","Plainville School District","Linden Street School","0","12","14","75","0","18","280","399"
"1100511","1100011","Plainville School District","Louis Toffolon School","*","10","12","39","*","14","276","354"
"1105211","1100011","Plainville School District","Middle School of Plainville","*","*","24","77","0","17","402","531"
"1106111","1100011","Plainville School District","Plainville High School","*","*","40","79","0","27","562","723"
"1108011","1100011","Plainville School District","Prekindergarten Program","0","*","*","*","0","*","28","36"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","7","26","0","*","339","380"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","8","*","11","0","0","319","346"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","0","0","0","0","0","0","16","16"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","*","16","0","0","328","352"
"1116111","1110011","Plymouth School District","Terryville High School","*","6","9","15","0","*","435","470"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","13","7","11","0","*","387","424"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","*","10","14","0","7","188","225"
"1130411","1130011","Portland School District","Gildersleeve School","0","*","*","16","0","7","173","203"
"1136111","1130011","Portland School District","Portland High School","0","*","*","21","0","12","336","384"
"1135111","1130011","Portland School District","Portland Middle School","0","*","8","23","*","6","208","250"
"1130211","1130011","Portland School District","Valley View School","0","*","*","38","0","14","248","316"
"1145111","1140011","Preston School District","Preston Plains School","*","*","*","*","*","*","137","155"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","*","6","*","*","*","11","235","268"
"1169011","1160011","Putnam School District","Helping Hands","*","0","0","*","0","0","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","0","9","*","45","*","26","591","677"
"1166111","1160011","Putnam School District","Putnam High School","*","*","7","21","0","18","227","277"
"1165111","1160011","Putnam School District","Putnam Middle School","*","*","*","16","0","13","254","289"
"1175111","1170011","Redding School District","John Read Middle School","*","16","*","28","*","37","435","520"
"1170111","1170011","Redding School District","Redding Elementary School","*","15","*","21","0","30","468","540"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","*","7","8","21","0","*","390","428"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","0","8","*","18","0","*","321","357"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","*","11","39","0","8","555","621"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","55","12","14","*","9","296","389"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","42","14","12","*","6","309","385"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","169","44","67","0","*","1280","1577"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","0","0","*","*","0","*","47","51"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","*","*","*","*","159","174"
"2060212","2060012","Regional School District 06","James Morris School","0","*","*","*","0","*","128","138"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","*","15","*","7","518","552"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","0","0","*","0","*","74","80"
"2079112","2070012","Regional School District 07","AIM","0","0","*","0","0","0","*","10"
"2079012","2070012","Regional School District 07","FLEX","0","0","0","0","0","0","7","7"
"2079412","2070012","Regional School District 07","Intensive Learning Program","0","0","*","*","0","0","*","*"
"2079212","2070012","Regional School District 07","Links","0","*","0","*","0","0","12","14"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","*","8","*","16","0","*","686","716"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","*","*","*","*","0","0","352","360"
"2079312","2070012","Regional School District 07","STEP","0","0","0","0","0","0","12","12"
"2086112","2080012","Regional School District 08","RHAM High School","0","13","*","25","0","*","1069","1118"
"2085112","2080012","Regional School District 08","RHAM Middle School","0","16","*","16","0","*","569","608"
"2086212","2080012","Regional School District 08","Region Alternative High School","0","0","0","*","0","0","*","10"
"2096112","2090012","Regional School District 09","Joel Barlow High School","6","32","9","47","0","18","952","1064"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","0","10","*","25","*","*","788","831"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","13","*","10","0","*","416","444"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","0","19","*","7","*","*","462","494"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","0","17","*","31","0","*","739","796"
"2116112","2110012","Regional School District 11","Parish Hill High School","*","*","8","24","*","*","245","287"
"2120212","2120012","Regional School District 12","Booth Free School","0","0","0","*","0","0","*","85"
"2120312","2120012","Regional School District 12","Shepaug Valley School","0","8","9","20","6","0","449","492"
"2120112","2120012","Regional School District 12","The Burnham School","0","0","0","0","0","*","*","64"
"2120412","2120012","Regional School District 12","Washington Primary School","0","*","*","8","*","*","140","155"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","7","*","26","0","18","521","576"
"2130212","2130012","Regional School District 13","Francis E. Korn School","0","*","0","7","0","*","132","146"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","0","*","0","10","0","*","311","334"
"2130112","2130012","Regional School District 13","Frederick Brewster School","0","*","*","*","0","14","203","224"
"2130512","2130012","Regional School District 13","John Lyman School","0","*","*","13","0","7","227","254"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","0","*","*","16","0","12","293","330"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","*","8","0","0","270","283"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","*","0","*","0","0","45","51"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","0","*","0","19","0","*","346","379"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","12","6","13","0","*","767","801"
"2145112","2140012","Regional School District 14","Woodbury Middle School","0","9","*","7","0","*","348","371"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","31","10","13","*","*","312","373"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","0","32","9","25","0","12","475","553"
"2155212","2150012","Regional School District 15","Memorial Middle School","0","24","*","26","0","*","409","471"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","0","9","*","13","*","*","335","367"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","63","12","66","0","*","1106","1254"
"2150512","2150012","Regional School District 15","Pomperaug School","*","18","*","16","*","6","383","430"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","27","7","17","0","*","475","530"
"2160312","2160012","Regional School District 16","Algonquin School","0","9","*","19","0","*","390","426"
"2160212","2160012","Regional School District 16","Community School","0","*","*","8","0","0","201","216"
"2160112","2160012","Regional School District 16","Laurel Ledge School","*","11","9","34","0","*","364","422"
"2165112","2160012","Regional School District 16","Long River Middle School","0","*","17","26","0","*","505","560"
"2166012","2160012","Regional School District 16","Woodland Regional High School","0","*","*","22","0","0","675","715"
"2170212","2170012","Regional School District 17","Burr District Elementary School","0","8","6","8","0","9","276","307"
"2170112","2170012","Regional School District 17","Haddam Elementary School","0","8","*","*","0","*","235","251"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","16","9","*","0","*","584","619"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","18","16","*","0","*","759","800"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","0","*","*","*","0","19","262","292"
"2180312","2180012","Regional School District 18","Center School","0","10","*","*","0","*","142","159"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","0","*","*","11","0","6","183","207"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","0","18","*","10","0","*","396","428"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","7","*","12","0","9","335","365"
"2180212","2180012","Regional School District 18","Mile Creek School","0","9","*","13","0","*","214","246"
"2196112","2190012","Regional School District 19","E. O. Smith High School","*","60","23","77","*","7","1025","1196"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","0","37","0","24","0","12","307","380"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","20","*","27","0","7","340","399"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","0","46","*","44","0","*","659","769"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","0","23","0","*","0","*","317","364"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","31","*","20","0","12","301","368"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","0","0","0","0","0","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","0","89","15","73","*","*","1595","1784"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","*","0","31","0","15","321","380"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","0","21","*","31","0","*","428","489"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","0","19","*","12","*","10","288","333"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","0","81","12","38","0","7","452","590"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","*","56","15","52","0","*","357","492"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","*","46","27","74","0","*","570","727"
"1190511","1190011","Rocky Hill School District","West Hill School","*","243","12","31","0","*","312","610"
"1210111","1210011","Salem School District","Salem Elementary School","*","19","13","15","*","10","369","430"
"1220111","1220011","Salisbury School District","Salisbury Central School","0","*","*","19","0","27","221","279"
"1230111","1230011","Scotland School District","Scotland Elementary School","0","0","*","*","0","*","125","133"
"1240111","1240011","Seymour School District","Bungay School","*","23","12","36","0","*","426","504"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","*","21","31","90","0","*","425","585"
"1246111","1240011","Seymour School District","Seymour High School","0","18","33","60","0","0","514","625"
"1245111","1240011","Seymour School District","Seymour Middle School","*","22","20","50","0","*","486","582"
"1250111","1250011","Sharon School District","Sharon Center School","0","*","*","*","0","*","167","177"
"1260911","1260011","Shelton School District","Mohegan School","0","20","6","16","0","7","263","312"
"1261011","1260011","Shelton School District","Booth Hill School","0","19","*","15","0","*","255","296"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","*","35","16","44","0","*","335","440"
"1265111","1260011","Shelton School District","Intermediate School","*","49","20","84","0","*","683","840"
"1260811","1260011","Shelton School District","Long Hill School","0","32","18","75","*","*","297","435"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","*","64","44","86","0","*","642","841"
"1266111","1260011","Shelton School District","Shelton High School","*","87","60","120","0","*","1281","1556"
"1260611","1260011","Shelton School District","Sunnyside School","*","22","26","30","0","*","148","239"
"1270111","1270011","Sherman School District","Sherman School","0","*","0","*","0","13","347","372"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","0","18","62","97","*","*","42","235"
"1280111","1280011","Simsbury School District","Central School","0","32","15","28","0","13","304","392"
"1285111","1280011","Simsbury School District","Henry James Memorial School","0","51","31","*","0","*","613","725"
"1280611","1280011","Simsbury School District","Latimer Lane School","0","23","20","30","0","9","341","423"
"1286111","1280011","Simsbury School District","Simsbury High School","0","65","77","57","0","12","1301","1512"
"1280711","1280011","Simsbury School District","Squadron Line School","0","37","34","32","*","*","511","625"
"1280311","1280011","Simsbury School District","Tariffville School","0","15","30","19","0","6","204","274"
"1280411","1280011","Simsbury School District","Tootin' Hills School","0","25","*","32","0","*","316","397"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","0","*","*","12","0","6","343","370"
"1290411","1290011","Somers School District","Somers Elementary School","*","8","16","17","*","10","596","649"
"1296111","1290011","Somers School District","Somers High School","*","10","11","16","0","*","443","488"
"1320211","1320011","South Windsor School District","Pleasant Valley School","0","55","30","35","0","14","213","347"
"1320711","1320011","South Windsor School District","Eli Terry School","0","27","29","33","0","36","317","442"
"1320611","1320011","South Windsor School District","Orchard Hill School","0","94","28","26","*","*","230","387"
"1320111","1320011","South Windsor School District","Philip R. Smith School","0","82","18","15","*","*","231","352"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","0","0","0","0","0","0","7","7"
"1326211","1320011","South Windsor School District","South Windsor High School","*","136","64","95","*","33","1030","1363"
"1325111","1320011","South Windsor School District","Timothy Edwards School","*","123","60","74","*","35","745","1043"
"1320411","1320011","South Windsor School District","Wapping Elementary School","0","45","21","25","0","18","192","301"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","0","33","*","36","*","26","733","848"
"1311511","1310011","Southington School District","Derynoski Elementary School","*","15","*","40","0","16","557","640"
"1311311","1310011","Southington School District","Flanders Elementary School","0","15","*","32","0","*","230","293"
"1310211","1310011","Southington School District","Hatton Elementary School","*","7","*","29","0","17","394","455"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","0","32","10","48","0","18","668","776"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","7","10","16","0","*","236","276"
"1310711","1310011","Southington School District","South End Elementary School","*","*","14","29","0","*","184","237"
"1316211","1310011","Southington School District","Southington High School","*","56","*","128","0","43","1767","2036"
"1310811","1310011","Southington School District","Strong Elementary School","0","10","*","19","*","9","281","327"
"1310911","1310011","Southington School District","Thalberg Elementary School","*","29","*","24","0","10","351","423"
"1311411","1310011","Southington School District","Urbin T. Kelley School","0","9","*","16","*","15","317","360"
"1330111","1330011","Sprague School District","Sayles School","*","*","*","51","0","31","268","360"
"1340611","1340011","Stafford School District","Stafford Elementary School","8","9","6","19","0","6","434","482"
"1346111","1340011","Stafford School District","Stafford High School","0","*","*","16","0","8","442","478"
"1345211","1340011","Stafford School District","Stafford Middle School","*","7","0","19","*","6","307","342"
"1340311","1340011","Stafford School District","Staffordville School","0","0","*","10","0","*","144","161"
"1340411","1340011","Stafford School District","West Stafford School","0","0","*","13","0","*","141","164"
"2826013","2820013","Stamford Academy District","Stamford Academy","0","0","89","53","0","*","*","147"
"1355611","1350011","Stamford School District","Cloonan School","*","41","179","203","0","*","195","622"
"1352011","1350011","Stamford School District","Davenport Ridge School","0","66","90","168","0","13","215","552"
"1355311","1350011","Stamford School District","Dolan School","0","33","121","239","0","8","172","573"
"1352211","1350011","Stamford School District","Hart School","0","122","*","226","0","*","132","602"
"1351211","1350011","Stamford School District","Julia A. Stark School","0","47","103","268","*","*","192","616"
"1350511","1350011","Stamford School District","K. T. Murphy School","0","100","64","246","0","11","106","527"
"1350611","1350011","Stamford School District","Newfield School","0","83","123","263","0","13","225","707"
"1351811","1350011","Stamford School District","Northeast School","*","43","104","220","0","*","289","664"
"1358011","1350011","Stamford School District","Preschool Team","0","6","33","53","*","*","57","152"
"1355811","1350011","Stamford School District","Rippowam Middle School","0","50","152","240","*","*","241","688"
"1350811","1350011","Stamford School District","Rogers International School","*","47","87","297","0","*","358","804"
"1350911","1350011","Stamford School District","Roxbury School","0","*","144","277","0","*","178","642"
"1355711","1350011","Stamford School District","Scofield Middle School","*","50","108","206","0","*","255","624"
"1351111","1350011","Stamford School District","Springdale School","*","40","103","316","0","*","240","711"
"1356111","1350011","Stamford School District","Stamford High School","0","75","559","634","0","12","648","1928"
"1352111","1350011","Stamford School District","Stillmeadow School","*","59","83","316","0","*","210","688"
"1356411","1350011","Stamford School District","The Academy of Information Technology","0","73","118","189","0","11","304","695"
"1351911","1350011","Stamford School District","Toquam Magnet School","*","68","108","340","*","7","156","681"
"1355511","1350011","Stamford School District","Turn of River School","0","*","84","213","0","*","210","546"
"1356311","1350011","Stamford School District","Westhill High School","*","159","395","813","0","*","776","2146"
"1351411","1350011","Stamford School District","Westover School","0","115","179","215","0","20","159","688"
"1360311","1360011","Sterling School District","Sterling Community School","*","*","*","16","0","18","435","479"
"1370511","1370011","Stonington School District","Deans Mill School","0","*","10","12","0","*","380","413"
"1375211","1370011","Stonington School District","Mystic Middle School","0","14","*","9","0","*","394","426"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","0","7","7","16","0","6","276","312"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","0","*","0","0","*","*","21","26"
"1370211","1370011","Stonington School District","Stonington HS PreK","0","0","0","*","0","*","16","20"
"1376111","1370011","Stonington School District","Stonington High School","0","28","24","15","0","7","697","771"
"1370411","1370011","Stonington School District","West Broad Street School","*","*","*","8","0","*","109","126"
"1370611","1370011","Stonington School District","West Vine Street School","0","0","0","*","0","*","197","211"
"1381311","1380011","Stratford School District","Eli Whitney School","0","19","69","117","0","11","301","517"
"1386211","1380011","Stratford School District","Bunnell High School","*","29","217","298","*","30","575","1153"
"1380311","1380011","Stratford School District","Chapel School","*","13","130","151","*","12","251","560"
"1385211","1380011","Stratford School District","David Wooster Middle School","*","18","111","133","0","*","247","523"
"1380411","1380011","Stratford School District","Franklin School","0","8","78","124","0","14","89","313"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","*","19","144","157","0","*","243","576"
"1381611","1380011","Stratford School District","Honeyspot School","0","*","50","57","*","13","94","224"
"1380811","1380011","Stratford School District","Lordship School","0","*","48","71","0","*","101","235"
"1380911","1380011","Stratford School District","Nichols School","*","14","88","139","0","*","178","431"
"1381011","1380011","Stratford School District","Second Hill Lane School","*","28","129","203","0","*","313","698"
"1389111","1380011","Stratford School District","Secondary STEPS Program","0","0","7","*","0","0","*","11"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","0","28","120","97","0","14","212","471"
"1386111","1380011","Stratford School District","Stratford High School","*","*","250","299","0","24","448","1041"
"1389011","1380011","Stratford School District","Strive-Stratford","*","0","8","*","0","0","10","21"
"1381411","1380011","Stratford School District","Wilcoxson School","0","15","58","83","0","15","207","378"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","0","15","20","34","0","10","402","481"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","13","21","25","0","*","433","496"
"1396111","1390011","Suffield School District","Suffield High School","*","24","25","25","0","*","759","841"
"1395111","1390011","Suffield School District","Suffield Middle School","*","*","20","31","0","0","529","594"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","*","*","153","102","*","12","*","277"
"9026122","9020022","The Gilbert School District","The Gilbert School","*","34","*","68","0","22","398","537"
