"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0936111","0930011","New Haven School District","Wilbur Cross High School","*","29","453","602","0","*","151","1239"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","98","72","24","0","*","234","431"
"0950311","0950011","New London School District","Jennings School","*","*","75","411","0","14","25","529"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","*","8","169","290","*","21","80","571"
"0950211","0950011","New London School District","Harbor School","*","9","96","103","*","17","74","305"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","*","*","74","126","0","27","51","284"
"0959111","0950011","New London School District","New London Clinical Day Program","*","0","7","9","0","0","*","22"
"0956111","0950011","New London School District","New London High School","15","19","272","402","0","28","198","934"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","0","*","108","120","*","28","55","319"
"0960511","0960011","New Milford School District","Hill And Plain School","*","27","*","70","0","10","340","458"
"0960711","0960011","New Milford School District","John Pettibone School","0","14","8","54","0","16","343","435"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","0","*","0","0","*","*"
"0966111","0960011","New Milford School District","New Milford High School","0","62","25","102","0","12","1310","1511"
"0960811","0960011","New Milford School District","Northville Elementary School","0","10","9","36","0","12","457","524"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","*","41","*","84","0","21","868","1035"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","0","30","15","70","0","9","573","697"
"0940611","0940011","Newington School District","Anna Reynolds School","0","55","11","75","0","25","304","470"
"0940211","0940011","Newington School District","Elizabeth Green School","*","21","17","48","0","*","197","299"
"0940811","0940011","Newington School District","John Paterson School","0","39","33","53","0","20","314","459"
"0945311","0940011","Newington School District","John Wallace Middle School","*","60","45","106","0","*","437","678"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","*","42","*","111","0","27","388","590"
"0946111","0940011","Newington School District","Newington High School","*","118","74","179","0","*","1033","1449"
"0940711","0940011","Newington School District","Ruth Chaffee School","0","41","25","78","0","18","246","408"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","16","*","20","0","*","339","384"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","*","0","15","0","*","317","342"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","20","*","25","0","*","411","476"
"0976111","0970011","Newtown School District","Newtown High School","*","63","*","81","0","22","1557","1740"
"0975111","0970011","Newtown School District","Newtown Middle School","0","20","13","37","0","8","793","871"
"0978011","0970011","Newtown School District","Newtown Preschool","0","*","*","*","0","0","75","82"
"0970511","0970011","Newtown School District","Reed Intermediate School","*","27","16","36","0","*","790","878"
"0979011","0970011","Newtown School District","STARR","0","0","0","0","0","0","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","36","*","32","0","*","436","521"
"0980111","0980011","Norfolk School District","Botelle Elementary School","0","*","*","*","0","*","113","118"
"0989211","0980011","Norfolk School District","Bridges II","0","0","0","0","0","0","6","6"
"0990411","0990011","North Branford School District","Jerome Harrison School","0","*","13","21","0","*","417","462"
"0996111","0990011","North Branford School District","North Branford High School","0","16","17","39","0","0","577","649"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","11","*","18","0","0","532","573"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","*","11","*","18","0","0","453","494"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","*","*","*","31","0","9","262","308"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","19","*","19","0","9","336","393"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","38","15","28","0","*","295","387"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","24","*","23","0","*","307","364"
"1016111","1010011","North Haven School District","North Haven High School","*","76","70","85","*","25","926","1186"
"1015211","1010011","North Haven School District","North Haven Middle School","*","64","25","40","0","*","650","797"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","24","11","25","0","16","345","421"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","*","*","6","13","0","7","349","384"
"1026111","1020011","North Stonington School District","Wheeler High School","0","*","7","*","0","*","201","216"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","*","*","0","*","162","181"
"1036211","1030011","Norwalk School District","Brien McMahon High School","10","94","476","584","0","10","556","1730"
"1030211","1030011","Norwalk School District","Brookside Elementary School","0","18","88","303","0","8","122","539"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","*","82","52","0","*","142","310"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","0","26","62","116","0","0","270","474"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","0","30","78","121","0","13","246","488"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","*","70","123","301","0","*","79","584"
"1030811","1030011","Norwalk School District","Kendall Elementary School","0","*","125","274","0","*","77","497"
"1032211","1030011","Norwalk School District","Marvin Elementary School","*","22","80","210","0","*","189","509"
"1032111","1030011","Norwalk School District","Naramake Elementary School","0","*","61","157","0","*","226","468"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","*","106","197","0","*","284","613"
"1036111","1030011","Norwalk School District","Norwalk High School","0","59","315","467","0","8","682","1531"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","31","32","0","0","6","69"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","*","28","165","250","0","*","160","609"
"1035511","1030011","Norwalk School District","Roton Middle School","0","*","98","173","0","*","153","440"
"1031311","1030011","Norwalk School District","Rowayton School","0","*","59","88","0","*","293","454"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","15","73","252","0","12","76","428"
"1031411","1030011","Norwalk School District","Tracey School","0","16","104","181","0","12","88","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","*","32","137","235","0","*","253","664"
"1032411","1030011","Norwalk School District","Wolfpit School","0","*","53","78","0","*","151","301"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","54","117","235","312","53","141","1403","2315"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","0","*","*","9","0","0","0","17"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","0","11","10","0","*","18","44"
"1049011","1040011","Norwich School District","Hickory Street School","0","0","*","6","0","*","6","16"
"1041411","1040011","Norwich School District","John B. Stanton Network School","*","*","69","117","0","41","136","402"
"1045111","1040011","Norwich School District","Kelly Middle School","*","30","120","162","*","48","256","624"
"1042011","1040011","Norwich School District","Moriarty Magnet School","*","*","94","107","0","25","182","426"
"1040811","1040011","Norwich School District","Samuel Huntington School","*","20","53","93","*","40","255","463"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","*","71","93","125","*","40","154","494"
"1046111","1040011","Norwich School District","Thames River Academy","*","*","7","17","0","6","42","76"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","*","61","50","85","0","*","112","344"
"1041911","1040011","Norwich School District","Uncas Network School","*","20","63","118","*","40","83","331"
"1041811","1040011","Norwich School District","Veterans' Memorial School","*","*","64","79","0","30","116","320"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","0","*","48","74","*","43","92","260"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","*","26","64","51","*","17","152","314"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","0","22","*","29","0","*","369","432"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","32","*","29","*","17","491","584"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","39","*","17","0","*","477","543"
"1070211","1070011","Orange School District","Mary L. Tracy School","0","13","0","*","0","*","147","170"
"1070511","1070011","Orange School District","Peck Place School","0","42","*","12","0","*","329","393"
"1070311","1070011","Orange School District","Race Brook School","0","49","10","24","0","7","298","388"
"1070411","1070011","Orange School District","Turkey Hill School","*","37","13","12","0","*","255","319"
"1085111","1080011","Oxford School District","Great Oak School","0","11","7","32","0","14","468","532"
"1080111","1080011","Oxford School District","Oxford Center School","*","11","*","21","0","10","469","518"
"1086011","1080011","Oxford School District","Oxford High School","0","*","20","23","0","*","524","584"
"1080311","1080011","Oxford School District","Quaker Farms School","*","12","*","40","0","9","438","504"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","0","*","154","89","0","7","*","257"
"1098011","1090011","Plainfield School District","Early Childhood Center","0","*","0","*","0","0","14","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","7","13","*","0","*","346","375"
"1095111","1090011","Plainfield School District","Plainfield Central School","11","9","18","12","0","0","545","595"
"1096111","1090011","Plainfield School District","Plainfield High School","*","21","22","24","0","*","680","758"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","6","12","21","7","0","0","361","407"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","6","29","11","*","0","365","416"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","*","10","22","46","0","*","184","271"
"1100211","1100011","Plainville School District","Linden Street School","0","7","12","64","0","18","330","431"
"1100511","1100011","Plainville School District","Louis Toffolon School","*","*","12","42","0","16","279","360"
"1105211","1100011","Plainville School District","Middle School of Plainville","0","12","24","69","0","22","420","547"
"1106111","1100011","Plainville School District","Plainville High School","*","14","36","72","*","18","608","755"
"1108011","1100011","Plainville School District","Prekindergarten Program","0","*","*","*","0","*","34","42"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","8","17","0","*","393","427"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","8","8","11","*","*","317","349"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","*","23","0","*","331","364"
"1116111","1110011","Plymouth School District","Terryville High School","*","6","15","9","0","*","474","508"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","16","7","10","0","*","436","471"
"1130511","1130011","Portland School District","Brownstone Intermediate School","0","*","6","15","*","6","212","245"
"1130411","1130011","Portland School District","Gildersleeve School","*","*","*","14","0","9","185","219"
"1136111","1130011","Portland School District","Portland High School","0","*","*","12","0","9","328","360"
"1135111","1130011","Portland School District","Portland Middle School","0","*","*","12","0","11","196","230"
"1130211","1130011","Portland School District","Valley View School","0","6","6","28","0","15","257","312"
"1145111","1140011","Preston School District","Preston Plains School","*","*","*","*","*","*","114","129"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","*","*","7","9","*","*","233","267"
"1169011","1160011","Putnam School District","Helping Hands","0","0","0","*","0","0","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","*","9","*","44","*","22","583","667"
"1166111","1160011","Putnam School District","Putnam High School","*","*","*","19","0","14","256","299"
"1165111","1160011","Putnam School District","Putnam Middle School","*","0","*","14","0","18","249","288"
"1175111","1170011","Redding School District","John Read Middle School","*","16","*","25","*","28","514","592"
"1170111","1170011","Redding School District","Redding Elementary School","0","*","*","21","0","45","532","615"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","0","*","8","21","0","*","423","463"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","6","24","0","*","301","338"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","6","*","20","0","6","580","619"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","0","30","15","*","0","*","319","378"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","45","8","28","0","*","302","390"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","172","45","59","0","*","1373","1657"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","*","10","*","*","189","211"
"2060212","2060012","Regional School District 06","James Morris School","0","*","*","8","0","0","169","183"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","0","7","*","8","*","6","529","556"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","*","0","*","0","0","84","89"
"2079112","2070012","Regional School District 07","AIM","0","0","*","*","0","0","12","15"
"2079012","2070012","Regional School District 07","FLEX","0","0","0","0","0","0","*","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","0","0","*","*","0","0","7","9"
"2079212","2070012","Regional School District 07","Links","0","*","0","*","0","0","10","12"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","0","7","*","13","0","*","690","715"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","*","8","*","8","0","0","350","369"
"2079312","2070012","Regional School District 07","STEP","0","0","0","0","0","0","26","26"
"2086112","2080012","Regional School District 08","RHAM High School","*","19","9","17","0","*","1123","1175"
"2085112","2080012","Regional School District 08","RHAM Middle School","0","8","*","10","0","*","583","609"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","24","*","30","0","14","930","1006"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","0","13","*","37","*","*","822","879"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","0","6","*","8","0","*","426","445"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","0","13","*","14","0","*","487","519"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","15","*","35","*","*","764","822"
"2116112","2110012","Regional School District 11","Parish Hill High School","*","*","6","16","0","*","266","292"
"2120212","2120012","Regional School District 12","Booth Free School","0","0","0","7","0","0","100","107"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","0","0","0","*","0","0","*","17"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","0","*","*","7","*","6","283","306"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","0","*","6","9","*","0","192","213"
"2120112","2120012","Regional School District 12","The Burnham School","0","0","0","*","0","*","80","83"
"2120412","2120012","Regional School District 12","Washington Primary School","0","*","*","10","*","0","143","160"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","0","*","*","17","0","14","542","582"
"2130212","2130012","Regional School District 13","Francis E. Korn School","0","*","0","10","0","*","172","192"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","7","*","17","0","7","324","358"
"2130112","2130012","Regional School District 13","Frederick Brewster School","0","*","0","*","0","10","213","235"
"2130512","2130012","Regional School District 13","John Lyman School","0","*","*","11","0","10","266","300"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","0","*","0","7","0","*","308","325"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","*","6","0","*","304","317"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","*","0","*","0","0","41","45"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","0","13","*","*","0","0","368","396"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","8","*","19","*","0","783","817"
"2145112","2140012","Regional School District 14","Woodbury Middle School","0","11","*","7","0","*","397","421"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","35","9","19","0","*","330","397"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","0","39","12","30","0","10","502","593"
"2155212","2150012","Regional School District 15","Memorial Middle School","*","27","*","23","0","0","455","510"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","0","13","*","22","0","*","407","451"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","58","13","62","0","*","1146","1288"
"2150512","2150012","Regional School District 15","Pomperaug School","0","26","*","12","*","*","436","481"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","26","*","14","0","0","461","505"
"2160312","2160012","Regional School District 16","Algonquin School","0","*","6","14","0","*","449","475"
"2160212","2160012","Regional School District 16","Community School","0","*","9","*","0","0","189","208"
"2160112","2160012","Regional School District 16","Laurel Ledge School","*","12","12","35","0","*","411","473"
"2165112","2160012","Regional School District 16","Long River Middle School","0","*","7","26","0","*","540","579"
"2166012","2160012","Regional School District 16","Woodland Regional High School","0","*","19","34","0","*","679","742"
"2170212","2170012","Regional School District 17","Burr District Elementary School","*","9","10","0","0","*","275","300"
"2170112","2170012","Regional School District 17","Haddam Elementary School","0","9","*","*","0","*","253","270"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","8","8","13","0","*","624","657"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","0","22","*","8","0","*","726","768"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","0","*","*","*","0","14","365","389"
"2180312","2180012","Regional School District 18","Center School","*","7","0","9","*","8","234","260"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","0","*","0","*","0","*","147","156"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","0","15","*","16","0","*","376","412"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","0","15","0","*","0","*","326","350"
"2180212","2180012","Regional School District 18","Mile Creek School","0","12","*","16","0","*","238","270"
"2196112","2190012","Regional School District 19","E. O. Smith High School","*","66","25","59","*","7","1064","1225"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","0","25","*","*","0","10","327","372"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","29","*","23","0","6","366","430"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","0","46","*","34","0","*","677","767"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","0","18","0","*","0","*","301","340"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","28","*","20","0","14","343","408"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","0","0","0","0","0","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","*","68","17","68","0","*","1609","1771"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","10","*","25","0","14","334","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","0","15","*","28","*","*","487","538"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","0","*","0","21","0","*","310","349"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","*","65","21","53","0","*","478","624"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","*","63","*","42","0","11","398","526"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","*","58","46","56","0","*","598","762"
"1190511","1190011","Rocky Hill School District","West Hill School","*","173","14","27","0","*","394","618"
"1210111","1210011","Salem School District","Salem Elementary School","*","22","12","16","*","*","389","443"
"1220111","1220011","Salisbury School District","Salisbury Central School","0","6","6","17","0","26","255","310"
"1230111","1230011","Scotland School District","Scotland Elementary School","0","0","*","*","0","0","125","132"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","*","9","25","48","0","*","204","290"
"1240111","1240011","Seymour School District","Bungay School","*","29","14","29","0","*","471","546"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","0","*","9","25","0","*","238","279"
"1246111","1240011","Seymour School District","Seymour High School","0","16","25","60","0","0","495","596"
"1245111","1240011","Seymour School District","Seymour Middle School","*","*","20","47","0","0","501","588"
"1250111","1250011","Sharon School District","Sharon Center School","*","*","*","*","0","*","176","191"
"1260911","1260011","Shelton School District","Mohegan School","0","18","*","16","0","*","338","380"
"1261011","1260011","Shelton School District","Booth Hill School","0","19","*","21","*","*","311","360"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","*","41","16","34","0","*","378","473"
"1265111","1260011","Shelton School District","Intermediate School","*","53","*","73","0","0","770","931"
"1260811","1260011","Shelton School District","Long Hill School","*","39","25","77","*","*","293","441"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","*","45","18","75","0","*","687","829"
"1266111","1260011","Shelton School District","Shelton High School","*","57","53","124","0","*","1320","1563"
"1260611","1260011","Shelton School District","Sunnyside School","*","29","22","27","0","*","163","251"
"1270111","1270011","Sherman School District","Sherman School","*","*","*","7","0","12","372","397"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","0","24","67","76","0","11","54","232"
"1280111","1280011","Simsbury School District","Central School","0","32","*","32","0","*","318","397"
"1285111","1280011","Simsbury School District","Henry James Memorial School","0","35","32","*","0","*","695","791"
"1280611","1280011","Simsbury School District","Latimer Lane School","0","33","*","20","0","*","383","454"
"1286111","1280011","Simsbury School District","Simsbury High School","0","68","75","76","0","8","1391","1618"
"1280711","1280011","Simsbury School District","Squadron Line School","0","55","*","26","0","*","604","712"
"1280311","1280011","Simsbury School District","Tariffville School","0","20","26","*","0","*","207","271"
"1280411","1280011","Simsbury School District","Tootin' Hills School","0","22","*","29","0","*","361","424"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","0","6","7","13","0","9","342","377"
"1290411","1290011","Somers School District","Somers Elementary School","0","*","10","20","*","8","639","684"
"1296111","1290011","Somers School District","Somers High School","*","13","13","14","0","*","503","552"
"1320211","1320011","South Windsor School District","Pleasant Valley School","0","60","21","39","0","16","252","388"
"1320711","1320011","South Windsor School District","Eli Terry School","0","*","*","34","0","44","313","417"
"1320611","1320011","South Windsor School District","Orchard Hill School","*","65","21","23","9","*","261","386"
"1320111","1320011","South Windsor School District","Philip R. Smith School","0","47","15","20","0","0","251","333"
"1326211","1320011","South Windsor School District","South Windsor High School","*","124","73","89","*","22","1144","1458"
"1325111","1320011","South Windsor School District","Timothy Edwards School","*","120","49","83","*","27","809","1090"
"1320411","1320011","South Windsor School District","Wapping Elementary School","0","33","15","22","*","*","206","280"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","*","28","14","31","*","21","742","840"
"1311511","1310011","Southington School District","Derynoski Elementary School","0","*","*","29","0","19","580","650"
"1311311","1310011","Southington School District","Flanders Elementary School","0","16","*","20","0","*","234","285"
"1310211","1310011","Southington School District","Hatton Elementary School","*","*","*","28","0","12","389","436"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","0","29","10","61","0","17","655","772"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","*","14","10","0","*","242","275"
"1310711","1310011","Southington School District","South End Elementary School","*","*","8","22","0","11","193","241"
"1316211","1310011","Southington School District","Southington High School","*","63","43","98","0","*","1790","2028"
"1310811","1310011","Southington School District","Strong Elementary School","0","*","11","10","*","13","320","364"
"1310911","1310011","Southington School District","Thalberg Elementary School","*","31","*","22","0","9","355","425"
"1311411","1310011","Southington School District","Urbin T. Kelley School","0","15","*","18","*","*","345","387"
"1330111","1330011","Sprague School District","Sayles School","*","*","*","38","0","39","289","374"
"1340611","1340011","Stafford School District","Stafford Elementary School","*","11","*","28","0","9","440","497"
"1346111","1340011","Stafford School District","Stafford High School","0","*","*","12","0","11","479","513"
"1345211","1340011","Stafford School District","Stafford Middle School","0","6","*","17","*","6","375","407"
"1340311","1340011","Stafford School District","Staffordville School","0","*","*","11","0","*","182","202"
"1340411","1340011","Stafford School District","West Stafford School","*","0","0","*","0","16","168","200"
"2826013","2820013","Stamford Academy District","Stamford Academy","0","*","99","31","0","*","*","138"
"1355611","1350011","Stamford School District","Cloonan School","0","*","135","175","0","*","215","577"
"1352011","1350011","Stamford School District","Davenport Ridge School","0","*","120","157","0","*","208","537"
"1355311","1350011","Stamford School District","Dolan School","0","*","109","213","0","*","183","528"
"1352211","1350011","Stamford School District","Hart School","0","101","120","214","0","6","114","555"
"1351211","1350011","Stamford School District","Julia A. Stark School","0","43","90","277","0","11","146","567"
"1350511","1350011","Stamford School District","K. T. Murphy School","0","90","79","240","0","6","112","527"
"1350611","1350011","Stamford School District","Newfield School","0","90","134","209","0","12","242","687"
"1351811","1350011","Stamford School District","Northeast School","0","45","101","230","0","8","303","687"
"1358011","1350011","Stamford School District","Preschool Team","0","0","*","12","0","*","8","25"
"1355811","1350011","Stamford School District","Rippowam Middle School","0","*","177","198","0","*","239","646"
"1350811","1350011","Stamford School District","Rogers International School","*","34","100","292","0","*","367","804"
"1350911","1350011","Stamford School District","Roxbury School","0","*","164","220","0","*","212","645"
"1355711","1350011","Stamford School District","Scofield Middle School","*","63","91","211","0","*","257","629"
"1351111","1350011","Stamford School District","Springdale School","0","36","72","282","0","8","222","620"
"1356111","1350011","Stamford School District","Stamford High School","0","*","538","546","0","*","684","1861"
"1352111","1350011","Stamford School District","Stillmeadow School","*","56","97","289","0","*","251","715"
"1356411","1350011","Stamford School District","The Academy of Information Technology","0","72","126","165","0","6","323","692"
"1351911","1350011","Stamford School District","Toquam Magnet School","*","77","133","261","0","*","172","647"
"1355511","1350011","Stamford School District","Turn of River School","0","*","89","220","0","*","211","557"
"1356311","1350011","Stamford School District","Westhill High School","0","*","459","812","0","*","856","2275"
"1351411","1350011","Stamford School District","Westover School","0","112","192","203","0","10","192","709"
"1360311","1360011","Sterling School District","Sterling Community School","*","*","*","17","0","18","447","489"
"1370511","1370011","Stonington School District","Deans Mill School","0","17","*","18","0","*","463","508"
"1375211","1370011","Stonington School District","Mystic Middle School","0","10","9","10","0","10","382","421"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","0","12","8","12","0","0","321","353"
"1376111","1370011","Stonington School District","Stonington High School","*","27","*","19","0","0","708","773"
"1370411","1370011","Stonington School District","West Broad Street School","0","*","*","10","0","*","126","146"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","7","13","0","0","177","203"
"1381311","1380011","Stratford School District","Eli Whitney School","0","15","84","132","0","7","299","537"
"1386211","1380011","Stratford School District","Bunnell High School","*","22","238","264","*","27","604","1161"
"1380311","1380011","Stratford School District","Chapel School","0","24","134","129","*","*","258","561"
"1385211","1380011","Stratford School District","David Wooster Middle School","*","*","131","119","0","22","257","543"
"1380411","1380011","Stratford School District","Franklin School","0","9","65","103","0","10","104","291"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","*","17","117","172","0","*","289","604"
"1381611","1380011","Stratford School District","Honeyspot School","0","15","51","57","0","9","110","242"
"1380811","1380011","Stratford School District","Lordship School","0","*","64","60","0","*","89","219"
"1380911","1380011","Stratford School District","Nichols School","*","17","80","140","0","*","177","430"
"1381011","1380011","Stratford School District","Second Hill Lane School","*","22","147","194","0","*","322","707"
"1389111","1380011","Stratford School District","Secondary STEPS Program","0","0","7","*","0","0","*","9"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","0","16","107","98","0","12","225","458"
"1386111","1380011","Stratford School District","Stratford High School","*","25","291","311","0","*","447","1083"
"1389011","1380011","Stratford School District","Strive-Stratford","0","0","*","*","0","0","7","15"
"1381411","1380011","Stratford School District","Wilcoxson School","0","17","59","95","0","10","201","382"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","*","6","12","20","0","*","431","472"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","10","17","19","0","*","504","552"
"1396111","1390011","Suffield School District","Suffield High School","*","17","31","34","0","*","782","867"
"1395111","1390011","Suffield School District","Suffield Middle School","0","22","*","18","0","*","537","595"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","*","*","148","99","*","22","*","276"
"9026122","9020022","The Gilbert School District","The Gilbert School","*","*","15","63","0","21","433","542"
"1400111","1400011","Thomaston School District","Black Rock School","0","*","*","7","0","*","321","338"
"1400211","1400011","Thomaston School District","Thomaston Center School","0","*","*","6","0","*","222","239"
"1406211","1400011","Thomaston School District","Thomaston High School","*","7","*","12","0","0","452","477"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","0","*","*","20","0","12","409","444"
"1415111","1410011","Thompson School District","Thompson Middle School","*","0","*","10","0","12","377","403"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","*","0","*","10","0","*","323","338"
"1420111","1420011","Tolland School District","Birch Grove Primary School","*","22","*","16","0","0","567","614"
"1426111","1420011","Tolland School District","Tolland High School","*","33","15","*","0","0","861","916"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","18","*","25","0","0","635","688"
"1425111","1420011","Tolland School District","Tolland Middle School","*","26","*","19","0","0","672","733"
"1430111","1430011","Torrington School District","East School","*","14","13","28","0","*","350","411"
"1430211","1430011","Torrington School District","Forbes School","0","11","10","112","0","23","230","386"
"1430811","1430011","Torrington School District","Southwest School","0","13","15","67","0","14","215","324"
"1430911","1430011","Torrington School District","Torringford School","*","27","23","72","*","18","497","641"
"1436111","1430011","Torrington School District","Torrington High School","*","41","73","189","0","*","787","1113"
"1435111","1430011","Torrington School District","Torrington Middle School","*","33","46","185","*","24","835","1127"
