"school_code","district_code","district","school","2010_11","total"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","836","836"
"1311511","1310011","Southington School District","Derynoski Elementary School","683","683"
"1311311","1310011","Southington School District","Flanders Elementary School","290","290"
"1310211","1310011","Southington School District","Hatton Elementary School","427","427"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","734","734"
"1310611","1310011","Southington School District","Plantsville Elementary School","280","280"
"1310711","1310011","Southington School District","South End Elementary School","245","245"
"1316211","1310011","Southington School District","Southington High School","2051","2051"
"1310811","1310011","Southington School District","Strong Elementary School","396","396"
"1310911","1310011","Southington School District","Thalberg Elementary School","449","449"
"1311411","1310011","Southington School District","Urbin T. Kelley School","407","407"
"1330111","1330011","Sprague School District","Sayles School","371","371"
"1340611","1340011","Stafford School District","Stafford Elementary School","502","502"
"1346111","1340011","Stafford School District","Stafford High School","558","558"
"1345211","1340011","Stafford School District","Stafford Middle School","416","416"
"1340311","1340011","Stafford School District","Staffordville School","190","190"
"1340411","1340011","Stafford School District","West Stafford School","188","188"
"2826013","2820013","Stamford Academy District","Stamford Academy","137","137"
"1355611","1350011","Stamford School District","Cloonan School","598","598"
"1352011","1350011","Stamford School District","Davenport Ridge School","554","554"
"1355311","1350011","Stamford School District","Dolan School","553","553"
"1352211","1350011","Stamford School District","Hart School","504","504"
"1351211","1350011","Stamford School District","Julia A. Stark School","532","532"
"1350511","1350011","Stamford School District","K. T. Murphy School","540","540"
"1350611","1350011","Stamford School District","Newfield School","644","644"
"1351811","1350011","Stamford School District","Northeast School","729","729"
"1358011","1350011","Stamford School District","Preschool Team","25","25"
"1355811","1350011","Stamford School District","Rippowam Middle School","644","644"
"1350811","1350011","Stamford School District","Rogers International School","747","747"
"1350911","1350011","Stamford School District","Roxbury School","656","656"
"1355711","1350011","Stamford School District","Scofield Middle School","631","631"
"1351111","1350011","Stamford School District","Springdale School","585","585"
"1356111","1350011","Stamford School District","Stamford High School","1811","1811"
"1352111","1350011","Stamford School District","Stillmeadow School","648","648"
"1356411","1350011","Stamford School District","The Academy of Information Technology","680","680"
"1351911","1350011","Stamford School District","Toquam Magnet School","623","623"
"1355511","1350011","Stamford School District","Turn of River School","572","572"
"1356311","1350011","Stamford School District","Westhill High School","2310","2310"
"1351411","1350011","Stamford School District","Westover School","718","718"
"1360311","1360011","Sterling School District","Sterling Community School","482","482"
"1370511","1370011","Stonington School District","Deans Mill School","515","515"
"1375211","1370011","Stonington School District","Mystic Middle School","441","441"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","349","349"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","24","24"
"1376111","1370011","Stonington School District","Stonington High School","781","781"
"1370411","1370011","Stonington School District","West Broad Street School","163","163"
"1370611","1370011","Stonington School District","West Vine Street School","219","219"
"1381311","1380011","Stratford School District","Eli Whitney School","532","532"
"1386211","1380011","Stratford School District","Bunnell High School","1233","1233"
"1380311","1380011","Stratford School District","Chapel School","547","547"
"1385211","1380011","Stratford School District","David Wooster Middle School","564","564"
"1380411","1380011","Stratford School District","Franklin School","308","308"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","597","597"
"1381611","1380011","Stratford School District","Honeyspot School","247","247"
"1380811","1380011","Stratford School District","Lordship School","213","213"
"1380911","1380011","Stratford School District","Nichols School","422","422"
"1381011","1380011","Stratford School District","Second Hill Lane School","698","698"
"1389111","1380011","Stratford School District","Secondary STEPS Program","14","14"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","460","460"
"1386111","1380011","Stratford School District","Stratford High School","1044","1044"
"1389011","1380011","Stratford School District","Strive-Stratford","14","14"
"1381411","1380011","Stratford School District","Wilcoxson School","391","391"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","494","494"
"1390311","1390011","Suffield School District","McAlister Intermediate School","554","554"
"1396111","1390011","Suffield School District","Suffield High School","858","858"
"1395111","1390011","Suffield School District","Suffield Middle School","600","600"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","271","271"
"9026122","9020022","The Gilbert School District","The Gilbert School","325","325"
"1400111","1400011","Thomaston School District","Black Rock School","340","340"
"1400211","1400011","Thomaston School District","Thomaston Center School","256","256"
"1406211","1400011","Thomaston School District","Thomaston High School","522","522"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","481","481"
"1415111","1410011","Thompson School District","Thompson Middle School","420","420"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","362","362"
"1420111","1420011","Tolland School District","Birch Grove Primary School","657","657"
"1426111","1420011","Tolland School District","Tolland High School","939","939"
"1420211","1420011","Tolland School District","Tolland Intermediate School","707","707"
"1425111","1420011","Tolland School District","Tolland Middle School","749","749"
"1430111","1430011","Torrington School District","East School","446","446"
"1430211","1430011","Torrington School District","Forbes School","398","398"
"1430811","1430011","Torrington School District","Southwest School","323","323"
"1430911","1430011","Torrington School District","Torringford School","669","669"
"1436111","1430011","Torrington School District","Torrington High School","1088","1088"
"1435111","1430011","Torrington School District","Torrington Middle School","1134","1134"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","451","451"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","162","162"
"1440111","1440011","Trumbull School District","Booth Hill School","535","535"
"1440811","1440011","Trumbull School District","Daniels Farm School","498","498"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","644","644"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","747","747"
"1440411","1440011","Trumbull School District","Jane Ryan School","402","402"
"1445111","1440011","Trumbull School District","Madison Middle School","873","873"
"1440311","1440011","Trumbull School District","Middlebrook School","486","486"
"1440911","1440011","Trumbull School District","Tashua School","409","409"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","231","231"
"1446111","1440011","Trumbull School District","Trumbull High School","2150","2150"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","19","19"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","11","11"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","38","38"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","43","43"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","15","15"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","18","18"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","11","11"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","41","41"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","53","53"
"3361115","3360015","Unified School District #1","Manson Youth Institution","445","445"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","17","17"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","16","16"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","14","14"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","24","24"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","13","13"
"3362515","3360015","Unified School District #1","York Correctional Institution","36","36"
"3470115","3470015","Unified School District #2","Children's Place School","23","23"
"3470315","3470015","Unified School District #2","Riverview School","64","64"
"3476715","3470015","Unified School District #2","Walter G. Cady School","117","117"
"1450111","1450011","Union School District","Union Elementary School","81","81"
"1460311","1460011","Vernon School District","Northeast School","299","299"
"1461411","1460011","Vernon School District","Center Road School","504","504"
"1460111","1460011","Vernon School District","Lake Street School","287","287"
"1460211","1460011","Vernon School District","Maple Street School","309","309"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","15","15"
"1466111","1460011","Vernon School District","Rockville High School","1060","1060"
"1461011","1460011","Vernon School District","Skinner Road School","350","350"
"1465111","1460011","Vernon School District","Vernon Center Middle School","772","772"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","312","312"
"1480211","1480011","Wallingford School District","Highland School","352","352"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","7","7"
"1481011","1480011","Wallingford School District","Cook Hill School","391","391"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","713","713"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","381","381"
"1489211","1480011","Wallingford School District","Harvest Park","*","*"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","814","814"
"1486111","1480011","Wallingford School District","Lyman Hall High School","1140","1140"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","949","949"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","376","376"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","7","7"
"1480311","1480011","Wallingford School District","Parker Farms School","342","342"
"1481211","1480011","Wallingford School District","Pond Hill School","337","337"
"1480411","1480011","Wallingford School District","Rock Hill School","357","357"
"1480811","1480011","Wallingford School District","Yalesville School","383","383"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","189","189"
"1515211","1510011","Waterbury School District","West Side Middle School","1147","1147"
"1512311","1510011","Waterbury School District","Washington School","318","318"
"1512111","1510011","Waterbury School District","B. W. Tinker School","509","509"
"1510311","1510011","Waterbury School District","Barnard School","264","264"
"1510511","1510011","Waterbury School District","Bucks Hill School","560","560"
"1510611","1510011","Waterbury School District","Bunker Hill School","486","486"
"1512711","1510011","Waterbury School District","Carrington School","488","488"
"1516211","1510011","Waterbury School District","Crosby High School","1388","1388"
"1510911","1510011","Waterbury School District","Driggs School","530","530"
"1519111","1510011","Waterbury School District","Enlightenment School","150","150"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","473","473"
"1512611","1510011","Waterbury School District","Gilmartin School","330","330"
"1510711","1510011","Waterbury School District","H. S. Chase School","716","716"
"1511311","1510011","Waterbury School District","Hopeville School","419","419"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","1368","1368"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","607","607"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","557","557"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","1348","1348"
"1515311","1510011","Waterbury School District","North End Middle School","1206","1206"
"1512811","1510011","Waterbury School District","Regan School","280","280"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","616","616"
"1518011","1510011","Waterbury School District","Special Education Preschool","208","208"
"1512011","1510011","Waterbury School District","Sprague School","376","376"
"1519011","1510011","Waterbury School District","State Street School","77","77"
"1512211","1510011","Waterbury School District","Walsh School","567","567"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","481","481"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","319","319"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","374","374"
"1516311","1510011","Waterbury School District","Wilby High School","1306","1306"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","418","418"
"1525111","1520011","Waterford School District","Clark Lane Middle School","689","689"
"1520211","1520011","Waterford School District","Great Neck Elementary School","384","384"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","404","404"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","366","366"
"1526111","1520011","Waterford School District","Waterford High School","959","959"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","349","349"
"1530211","1530011","Watertown School District","John Trumbull Primary School","697","697"
"1530411","1530011","Watertown School District","Polk School","368","368"
"1535111","1530011","Watertown School District","Swift Middle School","760","760"
"1536111","1530011","Watertown School District","Watertown High School","1001","1001"
"1551711","1550011","West Hartford School District","Smith School","363","363"
"1559111","1550011","West Hartford School District","Achieve","*","*"
"1551611","1550011","West Hartford School District","Aiken School","444","444"
"1550211","1550011","West Hartford School District","Braeburn School","432","432"
"1555311","1550011","West Hartford School District","Bristow Middle School","423","423"
"1550411","1550011","West Hartford School District","Bugbee School","419","419"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","314","314"
"1556111","1550011","West Hartford School District","Conard High School","1552","1552"
"1550611","1550011","West Hartford School District","Duffy School","559","559"
"1556211","1550011","West Hartford School District","Hall High School","1572","1572"
"1555111","1550011","West Hartford School District","King Philip Middle School","879","879"
"1550911","1550011","West Hartford School District","Morley School","377","377"
"1551011","1550011","West Hartford School District","Norfeldt School","413","413"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","924","924"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","12","12"
"1551211","1550011","West Hartford School District","Webster Hill School","470","470"
"1551311","1550011","West Hartford School District","Whiting Lane School","551","551"
"1551511","1550011","West Hartford School District","Wolcott School","513","513"
"1561211","1560011","West Haven School District","Washington School","459","459"
"1560811","1560011","West Haven School District","Alma E. Pagels School","400","400"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","949","949"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","399","399"
"1560311","1560011","West Haven School District","Forest School","464","464"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","991","991"
"1561411","1560011","West Haven School District","Savin Rock Community School","517","517"
"1560411","1560011","West Haven School District","Seth G. Haley School","471","471"
"1566111","1560011","West Haven School District","West Haven High School","1545","1545"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","336","336"
"1546111","1540011","Westbrook School District","Westbrook High School","301","301"
"1545111","1540011","Westbrook School District","Westbrook Middle School","309","309"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","542","542"
"1576111","1570011","Weston School District","Weston High School","780","780"
"1570211","1570011","Weston School District","Weston Intermediate School","594","594"
"1575111","1570011","Weston School District","Weston Middle School","607","607"
"1585111","1580011","Westport School District","Bedford Middle School","833","833"
"1580311","1580011","Westport School District","Coleytown Elementary School","477","477"
"1585311","1580011","Westport School District","Coleytown Middle School","491","491"
"1580411","1580011","Westport School District","Green's Farms School","465","465"
"1580511","1580011","Westport School District","King's Highway Elementary School","486","486"
"1580711","1580011","Westport School District","Long Lots School","606","606"
"1580811","1580011","Westport School District","Saugatuck Elementary School","530","530"
"1586111","1580011","Westport School District","Staples High School","1832","1832"
"1588011","1580011","Westport School District","Stepping Stones Preschool","55","55"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","395","395"
"1591011","1590011","Wethersfield School District","Charles Wright School","324","324"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","449","449"
"1591111","1590011","Wethersfield School District","Highcrest School","419","419"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","410","410"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","619","619"
"1596111","1590011","Wethersfield School District","Wethersfield High School","1180","1180"
"1600111","1600011","Willington School District","Center School","211","211"
"1605111","1600011","Willington School District","Hall Memorial School","300","300"
"1615211","1610011","Wilton School District","Middlebrook School","1033","1033"
"1610711","1610011","Wilton School District","Cider Mill School","1022","1022"
"1610511","1610011","Wilton School District","Miller-Driscoll School","988","988"
"1616111","1610011","Wilton School District","Wilton High School","1276","1276"
"1629211","1620011","Winchester School District","Batcheller - Bridges 1","*","*"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","118","118"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","403","403"
"1625111","1620011","Winchester School District","Pearson Middle School","422","422"
"1638011","1630011","Windham School District","Early Headstart","32","32"
"1630111","1630011","Windham School District","Natchaug School","253","253"
"1630311","1630011","Windham School District","North Windham School","423","423"
"1638411","1630011","Windham School District","Partial Day Program","10","10"
"1630611","1630011","Windham School District","W. B. Sweeney School","341","341"
"1630511","1630011","Windham School District","Windham Center School","310","310"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","209","209"
"1636111","1630011","Windham School District","Windham High School","811","811"
"1635111","1630011","Windham School District","Windham Middle School","986","986"
"1650111","1650011","Windsor Locks School District","North Street School","449","449"
"1650411","1650011","Windsor Locks School District","South Elementary School","378","378"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","544","544"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","414","414"
"1640111","1640011","Windsor School District","Clover Street School","279","279"
"1640811","1640011","Windsor School District","John F. Kennedy School","324","324"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","375","375"
"1640511","1640011","Windsor School District","Poquonock Elementary School","287","287"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","244","244"
"1645311","1640011","Windsor School District","Sage Park Middle School","814","814"
"1646111","1640011","Windsor School District","Windsor High School","1301","1301"
"1660611","1660011","Wolcott School District","Alcott School","341","341"
"1660211","1660011","Wolcott School District","Frisbie School","387","387"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","683","683"
"1660511","1660011","Wolcott School District","Wakelee School","430","430"
"1666111","1660011","Wolcott School District","Wolcott High School","900","900"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","412","412"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","311","311"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","1096","1096"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","518","518"
"1695111","1690011","Woodstock School District","Woodstock Middle School","407","407"

