"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0510611","0510011","Fairfield School District","McKinley School","*","59","*","103","0","27","276","490"
"0510711","0510011","Fairfield School District","Mill Hill School","0","24","*","35","0","*","400","474"
"0511611","0510011","Fairfield School District","North Stratfield School","0","28","*","38","0","*","400","483"
"0511811","0510011","Fairfield School District","Osborn Hill School","0","26","*","12","0","*","494","538"
"0511211","0510011","Fairfield School District","Riverfield School","*","11","*","18","0","13","404","451"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","*","38","37","90","0","*","802","985"
"0511311","0510011","Fairfield School District","Sherman School","0","15","8","20","0","10","389","442"
"0511411","0510011","Fairfield School District","Stratfield School","*","22","*","34","0","14","426","504"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","0","27","15","67","0","13","662","784"
"0520411","0520011","Farmington School District","East Farms School","0","83","*","23","0","*","346","469"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","0","19","*","*","0","0","48","76"
"0526111","0520011","Farmington School District","Farmington High School","*","121","71","*","0","0","1059","1309"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","*","82","44","37","0","*","522","688"
"0520211","0520011","Farmington School District","Noah Wallace School","0","65","*","17","0","*","249","346"
"0520111","0520011","Farmington School District","Union School","*","31","16","9","0","*","242","300"
"0520311","0520011","Farmington School District","West District School","*","56","*","14","0","0","256","338"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","*","66","30","31","0","*","473","603"
"0530111","0530011","Franklin School District","Franklin Elementary School","0","*","0","15","*","*","198","222"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","0","50","12","38","0","17","401","518"
"0540311","0540011","Glastonbury School District","Eastbury School","0","32","7","13","0","12","239","303"
"0540811","0540011","Glastonbury School District","Gideon Welles School","0","51","*","36","*","15","390","506"
"0546111","0540011","Glastonbury School District","Glastonbury High School","6","166","81","129","0","38","1781","2201"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","*","43","*","14","0","11","427","505"
"0540611","0540011","Glastonbury School District","Hopewell School","*","57","*","25","0","17","394","502"
"0540711","0540011","Glastonbury School District","Naubuc School","0","58","29","74","*","*","311","497"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","0","30","19","37","0","22","555","663"
"0545211","0540011","Glastonbury School District","Smith Middle School","0","93","35","64","0","21","900","1113"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","0","*","23","*","0","11","373","423"
"0566111","0560011","Granby School District","Granby Memorial High School","*","*","19","20","0","13","725","785"
"0565111","0560011","Granby School District","Granby Memorial Middle School","*","*","13","12","0","*","322","355"
"0560411","0560011","Granby School District","Kelly Lane Primary School","*","*","14","15","0","12","283","330"
"0560311","0560011","Granby School District","Wells Road Intermediate School","0","7","12","13","0","14","301","347"
"0575111","0570011","Greenwich School District","Central Middle School","0","47","16","82","0","12","464","621"
"0570211","0570011","Greenwich School District","Cos Cob School","0","51","12","59","0","15","281","418"
"0575211","0570011","Greenwich School District","Eastern Middle School","*","63","*","75","0","12","637","793"
"0570411","0570011","Greenwich School District","Glenville School","0","43","*","42","0","*","255","347"
"0576111","0570011","Greenwich School District","Greenwich High School","*","168","91","421","*","30","1960","2673"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","0","26","39","180","0","13","158","416"
"0571311","0570011","Greenwich School District","International School At Dundee","0","45","*","60","*","15","241","372"
"0570311","0570011","Greenwich School District","Julian Curtiss School","0","36","24","83","0","13","197","353"
"0570611","0570011","Greenwich School District","New Lebanon School","*","10","12","127","0","*","89","243"
"0570711","0570011","Greenwich School District","North Mianus School","*","64","*","39","0","*","341","452"
"0570811","0570011","Greenwich School District","North Street School","*","38","*","37","0","27","339","451"
"0570911","0570011","Greenwich School District","Old Greenwich School","0","20","*","25","0","*","351","410"
"0571111","0570011","Greenwich School District","Parkway School","*","14","*","30","0","9","236","292"
"0571011","0570011","Greenwich School District","Riverside School","0","31","0","62","0","12","409","514"
"0575311","0570011","Greenwich School District","Western Middle School","*","40","35","137","0","*","275","493"
"0580311","0580011","Griswold School District","Griswold Elementary School","12","19","28","40","0","26","601","726"
"0586211","0580011","Griswold School District","Griswold High School","16","*","20","24","0","*","633","709"
"0585111","0580011","Griswold School District","Griswold Middle School","*","11","14","27","0","*","513","570"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","*","24","19","18","0","*","292","359"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","9","35","114","134","0","22","164","478"
"0591811","0590011","Groton School District","Charles Barnum School","*","20","45","35","0","*","264","384"
"0590311","0590011","Groton School District","Claude Chester School","7","68","46","76","0","20","171","388"
"0595111","0590011","Groton School District","Fitch Middle School","11","29","66","65","*","*","231","411"
"0591711","0590011","Groton School District","Mary Morrisson School","*","*","37","46","0","7","256","353"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","6","35","20","31","0","8","328","428"
"0591211","0590011","Groton School District","Pleasant Valley School","*","24","20","63","*","18","167","302"
"0596111","0590011","Groton School District","Robert E. Fitch High School","22","86","178","141","*","*","823","1271"
"0590111","0590011","Groton School District","S. B. Butler School","*","17","19","19","0","*","283","347"
"0595211","0590011","Groton School District","West Side Middle School","*","11","57","67","0","*","103","248"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","0","21","*","28","0","*","523","587"
"0600611","0600011","Guilford School District","A. W. Cox School","0","*","*","26","0","20","257","316"
"0600411","0600011","Guilford School District","Calvin Leete School","0","19","*","15","0","*","290","335"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","*","23","*","26","0","8","509","572"
"0606111","0600011","Guilford School District","Guilford High School","*","27","10","57","0","*","1010","1113"
"0600211","0600011","Guilford School District","Guilford Lakes School","*","10","11","17","0","*","366","409"
"0600311","0600011","Guilford School District","Melissa Jones School","0","10","*","39","*","11","284","346"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","0","*","25","16","0","*","37","87"
"0621211","0620011","Hamden School District","Bear Path School","0","41","65","53","0","19","288","466"
"0620211","0620011","Hamden School District","Church Street School","0","18","187","109","0","8","85","407"
"0620311","0620011","Hamden School District","Dunbar Hill School","0","22","117","35","0","12","123","309"
"0626111","0620011","Hamden School District","Hamden High School","*","105","666","249","0","*","892","1934"
"0625211","0620011","Hamden School District","Hamden Middle School","*","48","313","149","0","*","374","900"
"0620411","0620011","Hamden School District","Helen Street School","*","*","113","86","0","12","61","282"
"0621111","0620011","Hamden School District","Ridge Hill School","0","25","134","88","0","6","88","341"
"0620111","0620011","Hamden School District","Shepherd Glen School","0","67","110","51","0","6","108","342"
"0621011","0620011","Hamden School District","Spring Glen School","0","6","68","43","0","21","239","377"
"0621411","0620011","Hamden School District","West Woods School","*","90","57","47","0","*","325","535"
"0630111","0630011","Hampton School District","Hampton Elementary School","0","0","0","*","0","*","129","140"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","*","*","72","226","*","14","19","340"
"0640411","0640011","Hartford School District","Batchelder School","*","13","110","437","0","*","17","590"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","*","13","53","229","*","6","8","311"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","0","7","81","50","0","*","*","142"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","*","*","112","141","0","*","88","351"
"0647111","0640011","Hartford School District","Bulkeley High School","*","11","129","319","*","0","28","489"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","*","10","119","419","*","86","34","670"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","*","6","96","540","0","*","20","664"
"0642311","0640011","Hartford School District","Burr School","*","14","133","517","0","*","38","706"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","0","8","163","95","0","21","49","336"
"0642411","0640011","Hartford School District","Clark School","0","*","200","172","0","*","6","381"
"0646411","0640011","Hartford School District","Classical Magnet School","*","20","291","195","*","40","161","710"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","0","*","163","78","*","0","*","245"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","*","10","37","217","0","21","*","293"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","0","13","38","180","0","6","38","275"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","*","6","89","571","0","*","8","677"
"0643611","0640011","Hartford School District","Global Communications Academy","*","*","263","103","0","*","0","372"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","*","15","126","216","0","23","*","394"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","*","8","81","194","0","33","*","318"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","0","13","146","205","*","*","9","378"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","*","9","145","201","0","24","*","383"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","*","18","140","289","0","*","149","611"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","0","0","11","21","0","0","0","32"
"0647611","0640011","Hartford School District","High School, Inc.","*","*","117","102","0","26","6","256"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","0","*","158","64","0","0","*","229"
"0641011","0640011","Hartford School District","Kennelly School","*","*","163","543","0","9","55","781"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","*","*","210","289","0","10","144","662"
"0640811","0640011","Hartford School District","M. D. Fox School","*","*","122","644","0","24","34","846"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","0","*","399","62","0","*","*","468"
"0641211","0640011","Hartford School District","McDonough Middle School","0","*","59","347","0","*","11","419"
"0641911","0640011","Hartford School District","Milner School","*","0","207","198","0","*","*","412"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","0","22","85","29","0","12","50","198"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","*","*","94","445","0","8","143","699"
"0647811","0640011","Hartford School District","OPPortunity High School","0","0","*","74","0","0","*","123"
"0641511","0640011","Hartford School District","Parkville Community School","*","*","81","364","0","19","37","515"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","*","6","159","119","0","*","65","355"
"0641711","0640011","Hartford School District","Rawson School","0","0","419","*","0","0","*","463"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","0","*","34","17","0","*","*","57"
"0640111","0640011","Hartford School District","SAND School","0","*","155","300","0","*","*","463"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","*","24","185","39","*","14","64","328"
"0643011","0640011","Hartford School District","Sanchez School","0","*","64","423","0","0","*","492"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","*","0","166","20","0","0","*","188"
"0642611","0640011","Hartford School District","Simpson-Waverly School","0","0","271","81","0","*","*","361"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","*","*","165","310","0","47","139","672"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","*","23","161","110","0","*","92","407"
"0646311","0640011","Hartford School District","Weaver High School","0","*","138","*","0","0","0","154"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","*","*","231","189","0","22","132","592"
"0642111","0640011","Hartford School District","West Middle School","*","82","312","272","0","*","13","688"
"0642211","0640011","Hartford School District","Wish Museum School","0","*","234","189","0","*","11","443"
"0650111","0650011","Hartland School District","Hartland School","*","*","*","*","0","*","207","222"
"0670211","0670011","Hebron School District","Gilead Hill School","0","*","0","13","0","*","443","470"
"0670111","0670011","Hebron School District","Hebron Elementary School","*","8","*","23","0","9","622","666"
"2860113","2860013","Highville Charter School District","Highville Charter School","0","0","278","14","0","*","*","300"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","0","21","25","41","0","29","215","331"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","*","*","47","68","0","6","58","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","*","0","411","7","7","*","0","432"
"0680111","0680011","Kent School District","Kent Center School","0","*","*","22","0","19","239","287"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","*","*","*","7","0","*","91","107"
"0690111","0690011","Killingly School District","Killingly Central School","*","*","7","11","0","37","431","498"
"0696111","0690011","Killingly School District","Killingly High School","9","19","27","20","0","9","704","788"
"0695211","0690011","Killingly School District","Killingly Intermediate School","11","14","24","24","0","38","712","823"
"0690311","0690011","Killingly School District","Killingly Memorial School","*","*","12","22","0","20","402","469"
"2456014","2450014","Learn","Connecticut River Academy","0","0","57","*","0","*","48","146"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","*","*","8","45","0","*","24","82"
"2459014","2450014","Learn","Learn Special Education","0","*","*","*","0","0","24","30"
"2450114","2450014","Learn","Regional Multicultural Magnet School","*","34","50","161","*","61","237","545"
"2450214","2450014","Learn","The Friendship School","*","28","89","125","*","22","222","492"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","8","10","*","27","*","*","431","484"
"0715111","0710011","Lebanon School District","Lebanon Middle School","10","*","*","12","0","0","367","398"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","*","*","0","10","0","0","501","521"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","11","15","17","0","*","160","207"
"0720411","0720011","Ledyard School District","Gallup Hill School","39","*","29","41","*","0","215","345"
"0720311","0720011","Ledyard School District","Juliet W. Long School","*","15","14","*","0","0","240","285"
"0720111","0720011","Ledyard School District","Ledyard Center School","29","19","35","37","0","0","296","416"
"0726111","0720011","Ledyard School District","Ledyard High School","34","49","49","75","0","0","721","928"
"0725111","0720011","Ledyard School District","Ledyard Middle School","27","*","30","23","0","*","336","436"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","*","0","0","*","0","0","30","32"
"0730111","0730011","Lisbon School District","Lisbon Central School","*","11","*","18","0","38","430","502"
"0740211","0740011","Litchfield School District","Center School","0","*","*","19","8","*","306","341"
"0746111","0740011","Litchfield School District","Litchfield High School","*","8","*","19","0","*","526","560"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","0","*","*","8","*","*","248","268"
"0766111","0760011","Madison School District","Daniel Hand High School","*","44","14","23","*","18","1187","1290"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","*","21","*","11","0","8","540","588"
"0760211","0760011","Madison School District","Island Avenue Elementary School","*","9","*","12","0","*","276","302"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","0","*","*","10","0","15","455","492"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","0","17","*","*","0","*","250","275"
"0769011","0760011","Madison School District","Town Campus Learning Center","*","*","*","*","0","*","32","43"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","0","21","*","15","*","11","564","616"
"0770911","0770011","Manchester School District","Nathan Hale School","*","*","101","81","0","*","44","234"
"0770111","0770011","Manchester School District","Bowers School","*","*","69","83","0","33","203","409"
"0770311","0770011","Manchester School District","Buckley School","*","39","32","60","0","*","235","388"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","*","22","110","109","0","*","193","454"
"0770411","0770011","Manchester School District","Highland Park School","0","14","42","28","0","17","172","273"
"0775311","0770011","Manchester School District","Illing Middle School","*","44","193","216","0","*","410","901"
"0770611","0770011","Manchester School District","Keeney School","*","33","40","51","0","*","236","387"
"0776111","0770011","Manchester School District","Manchester High School","10","111","405","389","0","12","953","1880"
"0778011","0770011","Manchester School District","Manchester Preschool Center","0","12","51","67","0","13","42","185"
"0779011","0770011","Manchester School District","Manchester Regional Academy","0","0","30","*","0","*","44","99"
"0779111","0770011","Manchester School District","Manchester Transition Center","0","0","*","*","0","0","*","*"
"0771611","0770011","Manchester School District","Martin School","0","*","29","26","0","*","143","221"
"0771011","0770011","Manchester School District","Robertson School","*","103","108","79","0","*","70","377"
"0771211","0770011","Manchester School District","Verplanck School","*","40","109","128","0","*","57","340"
"0771311","0770011","Manchester School District","Waddell School","0","51","56","79","0","30","132","348"
"0771411","0770011","Manchester School District","Washington School","0","10","86","98","0","40","73","307"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","0","21","*","15","0","*","225","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","0","31","*","20","0","*","143","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","*","51","18","61","*","24","429","585"
"0780511","0780011","Mansfield School District","Southeast Elementary School","0","17","13","41","0","11","184","266"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","0","22","*","34","0","*","597","675"
"0800711","0800011","Meriden School District","Nathan Hale School","*","15","68","291","*","12","225","621"
"0800111","0800011","Meriden School District","Benjamin Franklin School","*","12","54","203","0","*","188","466"
"0801111","0800011","Meriden School District","Casimir Pulaski School","0","12","118","362","7","16","191","706"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","*","18","170","540","*","22","481","1235"
"0800311","0800011","Meriden School District","Hanover School","*","14","42","195","*","7","267","530"
"0800411","0800011","Meriden School District","Israel Putnam School","*","17","78","292","*","*","164","561"
"0800511","0800011","Meriden School District","John Barry School","*","7","62","333","*","*","97","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","0","8","78","310","10","13","292","711"
"0806211","0800011","Meriden School District","Orville H. Platt High School","0","16","157","490","8","18","413","1102"
"0800811","0800011","Meriden School District","Roger Sherman School","*","15","62","299","0","*","135","524"
"0801011","0800011","Meriden School District","Thomas Hooker School","0","32","20","187","*","*","199","446"
"0805411","0800011","Meriden School District","Washington Middle School","*","10","140","412","*","18","299","888"
"0830211","0830011","Middletown School District","Bielefield School","0","15","94","63","0","17","177","366"
"0830511","0830011","Middletown School District","Farm Hill School","*","*","72","75","0","26","185","371"
"0831511","0830011","Middletown School District","Keigwin Middle School","*","12","81","58","0","*","215","372"
"0831311","0830011","Middletown School District","Lawrence School","*","61","63","48","0","*","185","377"
"0830911","0830011","Middletown School District","MacDonough School","*","*","79","76","0","10","76","248"
"0836211","0830011","Middletown School District","Middletown High School","*","67","322","154","0","*","794","1357"
"0831211","0830011","Middletown School District","Moody School","*","19","45","30","0","*","250","361"
"0831111","0830011","Middletown School District","Snow School","0","25","82","51","0","8","190","356"
"0830111","0830011","Middletown School District","Spencer School","0","13","64","36","0","15","213","341"
"0831411","0830011","Middletown School District","Wesley School","0","14","71","21","*","*","196","311"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","*","33","191","120","0","*","374","733"
"0840111","0840011","Milford School District","Calf Pen Meadow School","*","24","*","13","0","0","282","330"
"0845111","0840011","Milford School District","East Shore Middle School","*","18","17","20","0","*","475","532"
"0845211","0840011","Milford School District","Harborside Middle School","0","41","27","22","0","0","521","611"
"0841911","0840011","Milford School District","J. F. Kennedy School","*","37","*","33","0","0","325","421"
"0846211","0840011","Milford School District","Jonathan Law High School","*","*","56","74","0","0","811","997"
"0846311","0840011","Milford School District","Joseph A. Foran High School","*","35","*","42","0","0","896","1009"
"0841611","0840011","Milford School District","Live Oaks School","0","34","15","20","0","0","268","337"
"0841711","0840011","Milford School District","Mathewson School","0","81","13","15","0","0","346","455"
"0840711","0840011","Milford School District","Meadowside School","0","78","29","14","0","0","344","465"
"0840811","0840011","Milford School District","Orange Avenue School","0","41","12","26","0","0","357","436"
"0841811","0840011","Milford School District","Orchard Hills School","0","30","12","15","0","0","321","378"
"0841011","0840011","Milford School District","Pumpkin Delight School","0","20","27","33","0","0","338","418"
"0845311","0840011","Milford School District","West Shore Middle School","0","42","39","49","0","0","443","573"
"0850611","0850011","Monroe School District","Chalk Hill School","*","9","*","14","0","8","242","277"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","0","20","9","28","0","12","546","615"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","24","13","47","0","*","536","634"
"0856111","0850011","Monroe School District","Masuk High School","*","43","27","66","0","*","1170","1309"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","8","*","26","0","12","356","409"
"0850311","0850011","Monroe School District","Stepney Elementary School","*","18","*","44","0","13","424","511"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","7","11","*","35","*","37","287","383"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","*","53","26","49","*","31","470","642"
"0860111","0860011","Montville School District","Mohegan School","14","78","20","33","0","49","225","419"
"0866111","0860011","Montville School District","Montville High School","*","52","33","51","*","50","567","767"
"0860511","0860011","Montville School District","Oakdale School","6","18","13","30","0","38","328","433"
"0869011","0860011","Montville School District","Palmer Academy","0","0","0","*","0","*","13","19"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","0","20","7","48","0","9","118","202"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","0","*","*","*","0","*","22","31"
"0880111","0880011","Naugatuck School District","Central Avenue School","0","11","20","57","0","7","157","252"
"0885111","0880011","Naugatuck School District","City Hill Middle School","0","*","49","138","*","41","521","771"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","0","14","27","51","0","11","227","330"
"0888111","0880011","Naugatuck School District","Head Start","0","*","8","33","0","*","56","104"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","*","12","30","78","*","16","252","390"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","0","13","14","67","0","28","213","335"
"0880311","0880011","Naugatuck School District","Maple Hill School","*","21","22","52","0","*","260","376"
"0886111","0880011","Naugatuck School District","Naugatuck High School","*","44","100","198","*","46","969","1361"
"0880611","0880011","Naugatuck School District","Salem School","0","8","18","57","0","15","133","231"
"0880711","0880011","Naugatuck School District","Western School","0","9","13","62","0","15","178","277"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","0","0","267","84","0","*","*","360"
"0899211","0890011","New Britain School District","Academic Extension Center","0","0","*","7","0","0","*","12"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","0","*","97","257","0","*","94","455"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","*","*","64","719","0","*","104","897"
"0890511","0890011","New Britain School District","Gaffney School","*","24","61","230","0","*","195","518"
"0890611","0890011","New Britain School District","Holmes School","0","*","61","212","0","*","133","422"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","*","10","26","51","0","*","61","156"
"0890711","0890011","New Britain School District","Jefferson School","*","49","40","179","*","8","136","415"
"0890811","0890011","New Britain School District","Lincoln School","*","19","89","441","0","*","137","699"
"0896111","0890011","New Britain School District","New Britain High School","*","66","459","1399","*","9","680","2619"
"0899011","0890011","New Britain School District","New Britain Transition Center","0","0","6","22","0","*","*","32"
"0890911","0890011","New Britain School District","Northend School","*","*","47","204","0","*","43","307"
"0895311","0890011","New Britain School District","Pulaski Middle School","0","14","70","388","0","7","113","592"
"0895111","0890011","New Britain School District","Roosevelt Middle School","0","*","78","287","*","*","57","429"
"0895211","0890011","New Britain School District","Slade Middle School","0","9","154","418","0","7","128","716"
"0891211","0890011","New Britain School District","Smalley Academy","0","9","119","451","0","11","83","673"
"0891311","0890011","New Britain School District","Smith School","*","14","118","349","*","10","136","631"
"0891511","0890011","New Britain School District","Vance School","0","12","110","278","0","15","129","544"
"0900411","0900011","New Canaan School District","East School","*","31","*","12","0","8","454","516"
"0906111","0900011","New Canaan School District","New Canaan High School","*","44","16","45","*","13","1211","1343"
"0905111","0900011","New Canaan School District","Saxe Middle School","*","36","9","32","*","16","1116","1218"
"0900211","0900011","New Canaan School District","South School","0","37","*","21","0","*","488","561"
"0900311","0900011","New Canaan School District","West School","0","17","*","14","0","*","453","493"
"0910111","0910011","New Fairfield School District","Consolidated School","*","21","12","42","0","*","521","602"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","*","12","*","32","0","12","552","610"
"0916111","0910011","New Fairfield School District","New Fairfield High School","*","16","10","46","0","*","897","974"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","0","11","12","47","0","10","652","732"
"0920311","0920011","New Hartford School District","Ann Antolini School","*","*","*","9","0","*","341","359"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","0","*","0","*","0","*","113","120"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","0","*","0","9","0","*","116","129"
"0931211","0930011","New Haven School District","Edgewood School","*","*","265","61","0","0","119","455"
"0931411","0930011","New Haven School District","Nathan Hale School","*","*","65","171","0","0","304","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","0","*","338","167","0","0","*","515"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","*","*","329","108","0","0","108","549"
"0930311","0930011","New Haven School District","Beecher School","0","6","326","73","0","0","63","468"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","*","*","182","189","0","0","152","527"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","0","11","208","111","0","0","114","444"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","0","23","195","216","0","0","55","489"
"0932111","0930011","New Haven School District","Brennan Rogers School","0","*","274","63","0","0","*","361"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","0","*","303","107","0","*","45","467"
"0930611","0930011","New Haven School District","Clinton Avenue School","0","8","149","375","0","0","16","548"
"0934111","0930011","New Haven School District","Columbus Family Academy","0","*","27","437","0","0","*","473"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","*","*","322","254","0","0","26","608"
"0936411","0930011","New Haven School District","Cooperative High School","0","11","308","140","0","0","164","623"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","0","*","160","43","0","0","*","212"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","*","*","287","53","0","0","106","460"
"0935611","0930011","New Haven School District","Domus Academy","0","0","32","*","0","0","*","44"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","0","0","32","7","0","0","0","39"
"0938111","0930011","New Haven School District","Early Learning Center","0","0","95","*","0","0","*","115"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","6","15","234","157","0","0","23","435"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","0","19","105","38","0","0","64","226"
"0931611","0930011","New Haven School District","Fair Haven School","*","*","100","492","0","0","24","639"
"0938011","0930011","New Haven School District","Headstart","*","*","110","282","0","0","7","402"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","*","*","193","61","0","0","16","272"
"0936611","0930011","New Haven School District","High School In The Community","*","*","132","104","0","0","67","307"
"0930711","0930011","New Haven School District","Hill Central Music Academy","0","*","97","300","0","0","*","402"
"0936311","0930011","New Haven School District","Hill Regional Career High School","*","*","310","195","0","0","127","669"
"0936211","0930011","New Haven School District","James Hillhouse High School","*","*","750","187","0","0","25","969"
"0931311","0930011","New Haven School District","John C. Daniels","0","8","109","340","0","0","70","527"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","*","*","73","447","0","0","13","536"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","*","*","399","56","0","0","86","557"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","0","*","269","38","0","0","*","313"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","0","12","235","199","0","0","120","566"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","0","*","150","109","0","0","*","296"
"0937011","0930011","New Haven School District","New Haven Academy","0","*","149","68","0","0","*","267"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","0","0","*","12","0","0","*","22"
"0939111","0930011","New Haven School District","Riverside Education Academy","0","*","110","48","0","0","*","162"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","*","*","269","240","0","0","23","536"
"0931011","0930011","New Haven School District","Ross/Woodward School","*","*","208","204","0","0","92","521"
"0936711","0930011","New Haven School District","Sound School","0","7","21","66","0","0","226","320"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","*","*","139","146","0","0","25","317"
