"school_code","district_code","district","school","female","male","total"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","245","315","560"
"0643011","0640011","Hartford School District","Sanchez School","284","296","580"
"0642611","0640011","Hartford School District","Simpson-Waverly School","173","193","366"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","223","172","395"
"0641811","0640011","Hartford School District","Twain School","113","169","282"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","138","204","342"
"0646311","0640011","Hartford School District","Weaver High School","612","647","1259"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","306","314","620"
"0642111","0640011","Hartford School District","West Middle School","381","387","768"
"0642211","0640011","Hartford School District","Wish Museum School","207","230","437"
"0650111","0650011","Hartland School District","Hartland School","108","127","235"
"0670211","0670011","Hebron School District","Gilead Hill School","231","276","507"
"0670111","0670011","Hebron School District","Hebron Elementary School","326","371","697"
"2860113","2860013","Highville Charter School District","Highville Charter School","142","135","277"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","154","176","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","87","94","181"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","200","169","369"
"0680111","0680011","Kent School District","Kent Center School","131","126","257"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","30","41","71"
"0690111","0690011","Killingly School District","Killingly Central School","217","238","455"
"0696111","0690011","Killingly School District","Killingly High School","461","375","836"
"0695211","0690011","Killingly School District","Killingly Intermediate School","363","456","819"
"0690311","0690011","Killingly School District","Killingly Memorial School","262","269","531"
"2459014","2450014","Learn","Learn Special Education","*","*","35"
"2450114","2450014","Learn","Regional Multicultural Magnet School","276","252","528"
"2450214","2450014","Learn","The Friendship School","246","268","514"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","241","271","512"
"0715111","0710011","Lebanon School District","Lebanon Middle School","228","195","423"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","316","271","587"
"0720211","0720011","Ledyard School District","Gales Ferry School","105","125","230"
"0720411","0720011","Ledyard School District","Gallup Hill School","172","192","364"
"0720311","0720011","Ledyard School District","Juliet W. Long School","184","201","385"
"0720111","0720011","Ledyard School District","Ledyard Center School","217","206","423"
"0726111","0720011","Ledyard School District","Ledyard High School","571","488","1059"
"0725111","0720011","Ledyard School District","Ledyard Middle School","202","218","420"
"0730111","0730011","Lisbon School District","Lisbon Central School","269","306","575"
"0740211","0740011","Litchfield School District","Center School","173","164","337"
"0746111","0740011","Litchfield School District","Litchfield High School","318","306","624"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","130","120","250"
"0766111","0760011","Madison School District","Daniel Hand High School","599","638","1237"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","302","298","600"
"0760211","0760011","Madison School District","Island Avenue Elementary School","159","148","307"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","331","301","632"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","151","197","348"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","334","311","645"
"0770911","0770011","Manchester School District","Nathan Hale School","171","172","343"
"0770111","0770011","Manchester School District","Bowers School","214","276","490"
"0770311","0770011","Manchester School District","Buckley School","164","207","371"
"0770411","0770011","Manchester School District","Highland Park School","134","162","296"
"0775311","0770011","Manchester School District","Illing Middle School","454","461","915"
"0770611","0770011","Manchester School District","Keeney School","189","228","417"
"0776111","0770011","Manchester School District","Manchester High School","1073","1004","2077"
"0778011","0770011","Manchester School District","Manchester Preschool Center","23","23","46"
"0779011","0770011","Manchester School District","Manchester Regional Academy","25","65","90"
"0771611","0770011","Manchester School District","Martin School","110","117","227"
"0771011","0770011","Manchester School District","Robertson School","188","225","413"
"0771211","0770011","Manchester School District","Verplanck School","184","206","390"
"0771311","0770011","Manchester School District","Waddell School","187","173","360"
"0771411","0770011","Manchester School District","Washington School","198","197","395"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","120","142","262"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","99","103","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","281","313","594"
"0780511","0780011","Mansfield School District","Southeast Elementary School","121","123","244"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","345","315","660"
"0800711","0800011","Meriden School District","Nathan Hale School","300","322","622"
"0800111","0800011","Meriden School District","Benjamin Franklin School","220","214","434"
"0801111","0800011","Meriden School District","Casimir Pulaski School","364","369","733"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","646","675","1321"
"0800311","0800011","Meriden School District","Hanover School","264","325","589"
"0800411","0800011","Meriden School District","Israel Putnam School","275","348","623"
"0800511","0800011","Meriden School District","John Barry School","270","268","538"
"0805211","0800011","Meriden School District","Lincoln Middle School","378","399","777"
"0806211","0800011","Meriden School District","Orville H. Platt High School","616","597","1213"
"0800811","0800011","Meriden School District","Roger Sherman School","288","302","590"
"0801011","0800011","Meriden School District","Thomas Hooker School","238","269","507"
"0805411","0800011","Meriden School District","Washington Middle School","421","447","868"
"0830211","0830011","Middletown School District","Bielefield School","168","183","351"
"0839011","0830011","Middletown School District","DEAL Program","*","*","24"
"0830511","0830011","Middletown School District","Farm Hill School","148","161","309"
"0831511","0830011","Middletown School District","Keigwin Middle School","177","180","357"
"0831311","0830011","Middletown School District","Lawrence School","131","155","286"
"0830911","0830011","Middletown School District","MacDonough School","117","103","220"
"0836211","0830011","Middletown School District","Middletown High School","674","663","1337"
"0831211","0830011","Middletown School District","Moody School","189","202","391"
"0831111","0830011","Middletown School District","Snow School","178","172","350"
"0830111","0830011","Middletown School District","Spencer School","197","187","384"
"0831411","0830011","Middletown School District","Wesley School","157","179","336"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","327","373","700"
"0840111","0840011","Milford School District","Calf Pen Meadow School","171","174","345"
"0845111","0840011","Milford School District","East Shore Middle School","292","327","619"
"0845211","0840011","Milford School District","Harborside Middle School","278","270","548"
"0841911","0840011","Milford School District","J. F. Kennedy School","185","206","391"
"0846211","0840011","Milford School District","Jonathan Law High School","516","517","1033"
"0846311","0840011","Milford School District","Joseph A. Foran High School","556","456","1012"
"0841611","0840011","Milford School District","Live Oaks School","155","194","349"
"0841711","0840011","Milford School District","Mathewson School","235","258","493"
"0840711","0840011","Milford School District","Meadowside School","181","177","358"
"0840811","0840011","Milford School District","Orange Avenue School","232","265","497"
"0841811","0840011","Milford School District","Orchard Hills School","194","245","439"
"0841011","0840011","Milford School District","Pumpkin Delight School","130","152","282"
"0841411","0840011","Milford School District","Simon Lake School","182","197","379"
"0846411","0840011","Milford School District","The Academy","39","48","87"
"0845311","0840011","Milford School District","West Shore Middle School","271","279","550"
"0850611","0850011","Monroe School District","Chalk Hill School","333","346","679"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","290","308","598"
"0855211","0850011","Monroe School District","Jockey Hollow School","321","347","668"
"0856111","0850011","Monroe School District","Masuk High School","698","704","1402"
"0850111","0850011","Monroe School District","Monroe Elementary School","155","206","361"
"0850311","0850011","Monroe School District","Stepney Elementary School","239","274","513"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","209","210","419"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","324","389","713"
"0860111","0860011","Montville School District","Mohegan School","210","196","406"
"0866111","0860011","Montville School District","Montville High School","426","402","828"
"0860511","0860011","Montville School District","Oakdale School","217","253","470"
"0869011","0860011","Montville School District","Palmer Academy","10","20","30"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","101","127","228"
"0880111","0880011","Naugatuck School District","Central Avenue School","147","146","293"
"0885111","0880011","Naugatuck School District","City Hill Middle School","232","275","507"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","197","203","400"
"0888111","0880011","Naugatuck School District","Head Start","48","58","106"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","184","200","384"
"0885211","0880011","Naugatuck School District","Hillside Middle School","144","157","301"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","170","169","339"
"0880311","0880011","Naugatuck School District","Maple Hill School","199","236","435"
"0886111","0880011","Naugatuck School District","Naugatuck High School","664","746","1410"
"0880611","0880011","Naugatuck School District","Salem School","118","135","253"
"0880711","0880011","Naugatuck School District","Western School","118","144","262"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","197","165","362"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","291","289","580"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","346","311","657"
"0890511","0890011","New Britain School District","Gaffney School","173","261","434"
"0890611","0890011","New Britain School District","Holmes School","187","235","422"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","80","75","155"
"0890711","0890011","New Britain School District","Jefferson School","185","225","410"
"0890811","0890011","New Britain School District","Lincoln School","336","320","656"
"0896111","0890011","New Britain School District","New Britain High School","1525","1605","3130"
"0890911","0890011","New Britain School District","Northend School","150","137","287"
"0895311","0890011","New Britain School District","Pulaski Middle School","364","456","820"
"0895111","0890011","New Britain School District","Roosevelt Middle School","255","287","542"
"0895211","0890011","New Britain School District","Slade Middle School","354","343","697"
"0891211","0890011","New Britain School District","Smalley Academy","346","326","672"
"0891311","0890011","New Britain School District","Smith School","307","354","661"
"0891511","0890011","New Britain School District","Vance School","242","252","494"
"0900411","0900011","New Canaan School District","East School","274","268","542"
"0906111","0900011","New Canaan School District","New Canaan High School","579","644","1223"
"0905111","0900011","New Canaan School District","Saxe Middle School","667","638","1305"
"0900211","0900011","New Canaan School District","South School","244","276","520"
"0900311","0900011","New Canaan School District","West School","268","258","526"
"0910111","0910011","New Fairfield School District","Consolidated School","316","348","664"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","319","380","699"
"0916111","0910011","New Fairfield School District","New Fairfield High School","439","499","938"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","376","367","743"
"0920311","0920011","New Hartford School District","Ann Antolini School","174","173","347"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","82","78","160"
"0929011","0920011","New Hartford School District","Bridges I","*","*","*"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","51","55","106"
"0931211","0930011","New Haven School District","Edgewood School","228","220","448"
"0931411","0930011","New Haven School District","Nathan Hale School","283","279","562"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","160","189","349"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","218","235","453"
"0930311","0930011","New Haven School District","Beecher School","186","223","409"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","213","246","459"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","317","171","488"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","136","162","298"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","263","321","584"
"0930511","0930011","New Haven School District","Clarence Rogers School","64","71","135"
"0930611","0930011","New Haven School District","Clinton Avenue School","249","263","512"
"0934111","0930011","New Haven School District","Columbus Family Academy","155","130","285"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","337","305","642"
"0936411","0930011","New Haven School District","Cooperative High School","283","134","417"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","47","157","204"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","184","177","361"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","16","24","40"
"0938111","0930011","New Haven School District","Early Learning Center","58","67","125"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","296","317","613"
"0931611","0930011","New Haven School District","Fair Haven School","251","295","546"
"0938011","0930011","New Haven School District","Headstart","206","208","414"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","193","204","397"
"0936611","0930011","New Haven School District","High School In The Community","198","131","329"
"0930711","0930011","New Haven School District","Hill Central Music Academy","209","224","433"
"0936311","0930011","New Haven School District","Hill Regional Career High School","471","270","741"
"0936211","0930011","New Haven School District","James Hillhouse High School","523","564","1087"
"0931311","0930011","New Haven School District","John C. Daniels","257","232","489"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","348","285","633"
"0930411","0930011","New Haven School District","Katherine Brennan School","87","119","206"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","183","206","389"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","175","189","364"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","76","97","173"
"0937011","0930011","New Haven School District","New Haven Academy","102","81","183"
"0936511","0930011","New Haven School District","Polly T. McCabe Center","*","*","34"
"0936911","0930011","New Haven School District","Riverside Education Academy","83","97","180"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","210","239","449"
"0931011","0930011","New Haven School District","Ross/Woodward School","302","332","634"
"0935311","0930011","New Haven School District","Sheridan Communications and Technology Magnet School","83","166","249"
"0936711","0930011","New Haven School District","Sound School","144","185","329"
"0931111","0930011","New Haven School District","Timothy Dwight School","131","167","298"
"0932911","0930011","New Haven School District","Truman School","309","311","620"
"0935111","0930011","New Haven School District","Urban Youth Center Middle School","6","28","34"
"0932511","0930011","New Haven School District","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","187","223","410"
"0934911","0930011","New Haven School District","West Rock Authors Academy","92","115","207"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","219","229","448"
"0936111","0930011","New Haven School District","Wilbur Cross High School","820","975","1795"
"0933811","0930011","New Haven School District","Worthington Hooker School","204","185","389"
"0950311","0950011","New London School District","Jennings School","174","178","352"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","288","340","628"
"0955211","0950011","New London School District","Dual Language Arts Academy/Academia Bilingue de las Artes","21","10","31"
"0950211","0950011","New London School District","Harbor School","174","219","393"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","176","193","369"
"0959111","0950011","New London School District","New London Clinical Day Program","*","*","25"
"0956111","0950011","New London School District","New London High School","358","440","798"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","133","183","316"
"0960511","0960011","New Milford School District","Hill And Plain School","237","246","483"
"0960711","0960011","New Milford School District","John Pettibone School","217","273","490"
"0966111","0960011","New Milford School District","New Milford High School","791","800","1591"
"0960811","0960011","New Milford School District","Northville Elementary School","247","300","547"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","572","547","1119"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","378","404","782"
"0940611","0940011","Newington School District","Anna Reynolds School","217","223","440"
"0940211","0940011","Newington School District","Elizabeth Green School","142","171","313"
"0940811","0940011","Newington School District","John Paterson School","224","231","455"
"0945311","0940011","Newington School District","John Wallace Middle School","375","383","758"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","321","345","666"
"0946111","0940011","Newington School District","Newington High School","738","790","1528"
"0940711","0940011","Newington School District","Ruth Chaffee School","200","188","388"
"0970111","0970011","Newtown School District","Hawley Elementary School","204","214","418"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","204","239","443"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","253","278","531"
"0976111","0970011","Newtown School District","Newtown High School","862","857","1719"
"0975111","0970011","Newtown School District","Newtown Middle School","448","482","930"
"0978011","0970011","Newtown School District","Newtown Preschool","25","37","62"
"0970511","0970011","Newtown School District","Reed Intermediate School","431","455","886"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","292","347","639"
"0980111","0980011","Norfolk School District","Botelle Elementary School","82","82","164"
"0989011","0980011","Norfolk School District","IEP Program","*","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","166","189","355"
"0996111","0990011","North Branford School District","North Branford High School","360","370","730"
"0995111","0990011","North Branford School District","North Branford Intermediate School","290","280","570"
"0990511","0990011","North Branford School District","Stanley T. Williams School","142","126","268"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","254","254","508"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","190","169","359"
"1010811","1010011","North Haven School District","Clintonville Elementary School","158","215","373"
"1010711","1010011","North Haven School District","Green Acres Elementary School","216","221","437"
"1010211","1010011","North Haven School District","Montowese Elementary School","232","229","461"
"1016111","1010011","North Haven School District","North Haven High School","639","601","1240"
"1015211","1010011","North Haven School District","North Haven Middle School","446","471","917"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","201","234","435"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","164","209","373"
"1026111","1020011","North Stonington School District","Wheeler High School","119","126","245"
"1025111","1020011","North Stonington School District","Wheeler Middle School","85","102","187"
"1036211","1030011","Norwalk School District","Brien McMahon High School","811","851","1662"
"1030211","1030011","Norwalk School District","Brookside Elementary School","194","208","402"
"1030311","1030011","Norwalk School District","Columbus Magnet School","184","172","356"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","212","252","464"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","209","239","448"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","245","249","494"
"1030811","1030011","Norwalk School District","Kendall Elementary School","211","273","484"
"1032211","1030011","Norwalk School District","Marvin Elementary School","231","235","466"
"1032111","1030011","Norwalk School District","Naramake Elementary School","203","194","397"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","235","271","506"
"1036111","1030011","Norwalk School District","Norwalk High School","753","805","1558"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","47","49","96"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","298","344","642"
"1035511","1030011","Norwalk School District","Roton Middle School","215","210","425"
"1031311","1030011","Norwalk School District","Rowayton School","203","221","424"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","176","198","374"
"1031411","1030011","Norwalk School District","Tracey School","195","218","413"
"1035411","1030011","Norwalk School District","West Rocks Middle School","326","367","693"
"1032411","1030011","Norwalk School District","Wolfpit School","147","161","308"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","1285","1164","2449"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","87","85","172"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","9","35","44"
"1040611","1040011","Norwich School District","Greeneville School","165","177","342"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","15"
"1041411","1040011","Norwich School District","John B. Stanton Network School","134","148","282"
"1045111","1040011","Norwich School District","Kelly Middle School","389","357","746"
"1042011","1040011","Norwich School District","Moriarty Magnet School","167","202","369"
"1040811","1040011","Norwich School District","Samuel Huntington School","188","210","398"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","263","277","540"
"1046111","1040011","Norwich School District","Thames River Academy","35","44","79"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","152","127","279"
"1041911","1040011","Norwich School District","Uncas Network School","89","104","193"
"1041811","1040011","Norwich School District","Veterans' Memorial School","123","155","278"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","137","118","255"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","100","77","177"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","237","241","478"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","334","318","652"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","238","245","483"
"1070211","1070011","Orange School District","Mary L. Tracy School","90","107","197"
"1070511","1070011","Orange School District","Peck Place School","221","218","439"
"1070311","1070011","Orange School District","Race Brook School","201","216","417"
"1070411","1070011","Orange School District","Turkey Hill School","158","161","319"
"1085111","1080011","Oxford School District","Great Oak School","253","267","520"
"1080111","1080011","Oxford School District","Oxford Center School","246","253","499"
"1086011","1080011","Oxford School District","Oxford High School","123","143","266"
"1080311","1080011","Oxford School District","Quaker Farms School","277","288","565"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","106","100","206"
"1090511","1090011","Plainfield School District","Early Childhood Center","126","140","266"
"1090111","1090011","Plainfield School District","Moosup Elementary School","153","148","301"
"1095111","1090011","Plainfield School District","Plainfield Central School","273","299","572"
"1096111","1090011","Plainfield School District","Plainfield High School","467","449","916"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","172","214","386"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","148","173","321"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","149","179","328"
"1100211","1100011","Plainville School District","Linden Street School","192","196","388"
"1100511","1100011","Plainville School District","Louis Toffolon School","157","173","330"
"1105211","1100011","Plainville School District","Middle School of Plainville","314","308","622"
"1106111","1100011","Plainville School District","Plainville High School","433","465","898"
"1108011","1100011","Plainville School District","Prekindergarten Program","13","22","35"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","212","272","484"
"1110111","1110011","Plymouth School District","Main Street School","80","101","181"
"1110211","1110011","Plymouth School District","Plymouth Center School","236","270","506"
"1110311","1110011","Plymouth School District","Prospect Street School","85","88","173"
"1116111","1110011","Plymouth School District","Terryville High School","260","293","553"
"1120111","1120011","Pomfret School District","Pomfret Community School","291","249","540"
"1130511","1130011","Portland School District","Brownstone Intermediate School","111","129","240"
"1130411","1130011","Portland School District","Gildersleeve School","122","118","240"
"1136111","1130011","Portland School District","Portland High School","187","177","364"
"1135111","1130011","Portland School District","Portland Middle School","95","120","215"
"1130211","1130011","Portland School District","Valley View School","191","179","370"
"1145111","1140011","Preston School District","Preston Plains School","101","90","191"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","151","161","312"
"1160311","1160011","Putnam School District","Putnam Elementary School","296","333","629"
"1166111","1160011","Putnam School District","Putnam High School","211","183","394"
"1165111","1160011","Putnam School District","Putnam Middle School","123","161","284"
"1175111","1170011","Redding School District","John Read Middle School","293","281","574"
"1170111","1170011","Redding School District","Redding Elementary School","358","376","734"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","274","288","562"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","181","157","338"
"2046112","2040012","Regional School District 04","Valley Regional High School","308","308","616"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","194","210","404"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","198","217","415"
"2056112","2050012","Regional School District 05","Amity Regional High School","833","816","1649"
"2060112","2060012","Regional School District 06","Goshen Center School","114","104","218"
"2060212","2060012","Regional School District 06","James Morris School","93","118","211"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","*","*","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","299","274","573"
"2060312","2060012","Regional School District 06","Warren Elementary School","52","56","108"
"2079112","2070012","Regional School District 07","AIM","*","*","7"
"2079012","2070012","Regional School District 07","FLEX","*","*","6"
"2079212","2070012","Regional School District 07","Links","11","12","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","405","343","748"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","176","175","351"
"2079312","2070012","Regional School District 07","STEP","6","9","15"
"2086112","2080012","Regional School District 08","RHAM High School","498","521","1019"
"2085112","2080012","Regional School District 08","RHAM Middle School","295","349","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","492","471","963"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","450","479","929"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","243","289","532"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","280","325","605"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","389","389","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","145","146","291"
"2120212","2120012","Regional School District 12","Booth Free School","59","70","129"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","12","9","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","198","195","393"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","103","129","232"
"2120112","2120012","Regional School District 12","The Burnham School","49","57","106"
"2120412","2120012","Regional School District 12","Washington Primary School","79","98","177"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","298","289","587"
"2130212","2130012","Regional School District 13","Francis E. Korn School","96","117","213"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","183","177","360"
"2130112","2130012","Regional School District 13","Frederick Brewster School","132","170","302"
"2130512","2130012","Regional School District 13","John Lyman School","175","158","333"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","178","172","350"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","186","194","380"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","6","10","16"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","227","217","444"
"2146112","2140012","Regional School District 14","Nonnewaug High School","482","384","866"
"2145112","2140012","Regional School District 14","Woodbury Middle School","256","242","498"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","209","258","467"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","291","324","615"
"2155212","2150012","Regional School District 15","Memorial Middle School","248","273","521"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","226","230","456"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","680","735","1415"
"2150512","2150012","Regional School District 15","Pomperaug School","255","286","541"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","272","283","555"
"2160312","2160012","Regional School District 16","Algonquin School","265","232","497"
"2160212","2160012","Regional School District 16","Community School","128","119","247"
"2160112","2160012","Regional School District 16","Laurel Ledge School","242","252","494"
"2165112","2160012","Regional School District 16","Long River Middle School","307","324","631"
"2166012","2160012","Regional School District 16","Woodland Regional High School","397","419","816"
"2170212","2170012","Regional School District 17","Burr District Elementary School","129","150","279"
"2170112","2170012","Regional School District 17","Haddam Elementary School","133","133","266"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","339","377","716"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","397","446","843"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","245","207","452"
"2180312","2180012","Regional School District 18","Center School","95","138","233"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","78","84","162"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","239","232","471"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","179","192","371"
"2180212","2180012","Regional School District 18","Mile Creek School","151","144","295"
"2196112","2190012","Regional School District 19","E. O. Smith High School","619","565","1184"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","192","254","446"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","214","224","438"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","342","401","743"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","182","202","384"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","228","237","465"
"1186111","1180011","Ridgefield School District","Ridgefield High School","900","851","1751"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","187","203","390"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","278","299","577"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","162","182","344"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","299","312","611"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","43","46","89"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","238","282","520"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","372","383","755"
"1190511","1190011","Rocky Hill School District","West Hill School","315","316","631"
"1210111","1210011","Salem School District","Salem Elementary School","249","257","506"
"1220111","1220011","Salisbury School District","Salisbury Central School","144","163","307"
"1230111","1230011","Scotland School District","Scotland Elementary School","92","98","190"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","170","169","339"
"1240111","1240011","Seymour School District","Bungay School","262","300","562"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","149","135","284"
"1246111","1240011","Seymour School District","Seymour High School","447","415","862"
"1245111","1240011","Seymour School District","Seymour Middle School","280","278","558"
"1250111","1250011","Sharon School District","Sharon Center School","106","113","219"
"1260911","1260011","Shelton School District","Mohegan School","324","305","629"
"1261011","1260011","Shelton School District","Booth Hill School","252","242","494"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","259","294","553"
