"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0620311","0620011","Hamden School District","Dunbar Hill School","73","221","32","326"
"0626111","0620011","Hamden School District","Hamden High School","303","1544","125","1972"
"0625211","0620011","Hamden School District","Hamden Middle School","248","547","86","881"
"0620411","0620011","Hamden School District","Helen Street School","131","132","36","299"
"0621111","0620011","Hamden School District","Ridge Hill School","124","165","25","314"
"0620111","0620011","Hamden School District","Shepherd Glen School","200","*","*","313"
"0621011","0620011","Hamden School District","Spring Glen School","72","274","12","358"
"0621411","0620011","Hamden School District","West Woods School","39","457","16","512"
"0630111","0630011","Hampton School District","Hampton Elementary School","*","121","*","143"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","328","0","0","328"
"0640411","0640011","Hartford School District","Batchelder School","568","0","0","568"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","345","0","0","345"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","129","0","0","129"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","137","142","73","352"
"0647111","0640011","Hartford School District","Bulkeley High School","570","0","0","570"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","766","0","0","766"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","584","0","0","584"
"0642311","0640011","Hartford School District","Burr School","625","0","0","625"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","127","102","47","276"
"0642411","0640011","Hartford School District","Clark School","416","0","0","416"
"0646411","0640011","Hartford School District","Classical Magnet School","291","322","100","713"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","265","0","0","265"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","435","0","0","435"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","345","0","0","345"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","610","0","0","610"
"0643611","0640011","Hartford School District","Global Communications Academy","376","0","0","376"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","378","0","0","378"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","373","0","0","373"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","371","0","0","371"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","394","0","0","394"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","275","245","91","611"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","35","0","0","35"
"0649111","0640011","Hartford School District","Hartford Transitional Learning Academy (Secondary)","75","0","0","75"
"0647611","0640011","Hartford School District","High School, Inc.","130","53","14","197"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","165","0","0","165"
"0641011","0640011","Hartford School District","Kennelly School","795","0","0","795"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","618","0","0","618"
"0640811","0640011","Hartford School District","M. D. Fox School","801","0","0","801"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","512","0","0","512"
"0641211","0640011","Hartford School District","McDonough Middle School","358","0","0","358"
"0641911","0640011","Hartford School District","Milner School","400","0","0","400"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","27","111","11","149"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","702","0","0","702"
"0647811","0640011","Hartford School District","OPPortunity High School","68","*","*","90"
"0641511","0640011","Hartford School District","Parkville Community School","514","0","0","514"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","164","144","43","351"
"0645211","0640011","Hartford School District","Quirk Middle School","243","0","0","243"
"0641711","0640011","Hartford School District","Rawson School","734","0","0","734"
"0640111","0640011","Hartford School District","SAND School","413","0","0","413"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","253","0","0","253"
"0643011","0640011","Hartford School District","Sanchez School","493","0","0","493"
"0642611","0640011","Hartford School District","Simpson-Waverly School","437","0","0","437"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","602","0","0","602"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","125","193","44","362"
"0646311","0640011","Hartford School District","Weaver High School","335","0","0","335"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","305","222","92","619"
"0642111","0640011","Hartford School District","West Middle School","698","0","0","698"
"0642211","0640011","Hartford School District","Wish Museum School","426","0","0","426"
"0650111","0650011","Hartland School District","Hartland School","7","220","0","227"
"0670211","0670011","Hebron School District","Gilead Hill School","*","492","*","504"
"0670111","0670011","Hebron School District","Hebron Elementary School","20","634","14","668"
"2860113","2860013","Highville Charter School District","Highville Charter School","150","100","53","303"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","48","264","18","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","98","50","34","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","233","121","80","434"
"0680111","0680011","Kent School District","Kent Center School","21","250","11","282"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","*","77","*","98"
"0690111","0690011","Killingly School District","Killingly Central School","158","294","50","502"
"0696111","0690011","Killingly School District","Killingly High School","214","493","82","789"
"0695211","0690011","Killingly School District","Killingly Intermediate School","230","466","94","790"
"0690311","0690011","Killingly School District","Killingly Memorial School","195","260","47","502"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","24","33","10","67"
"2459014","2450014","Learn","Learn Special Education","0","33","0","33"
"2450114","2450014","Learn","Regional Multicultural Magnet School","177","298","49","524"
"2450214","2450014","Learn","The Friendship School","202","263","32","497"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","70","413","11","494"
"0715111","0710011","Lebanon School District","Lebanon Middle School","36","347","21","404"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","47","487","15","549"
"0720211","0720011","Ledyard School District","Gales Ferry School","18","191","10","219"
"0720411","0720011","Ledyard School District","Gallup Hill School","51","286","11","348"
"0720311","0720011","Ledyard School District","Juliet W. Long School","29","276","10","315"
"0720111","0720011","Ledyard School District","Ledyard Center School","52","341","12","405"
"0726111","0720011","Ledyard School District","Ledyard High School","96","790","40","926"
"0725111","0720011","Ledyard School District","Ledyard Middle School","40","392","16","448"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","*","15","*","22"
"0730111","0730011","Lisbon School District","Lisbon Central School","64","452","29","545"
"0740211","0740011","Litchfield School District","Center School","18","310","16","344"
"0746111","0740011","Litchfield School District","Litchfield High School","41","504","23","568"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","18","262","9","289"
"0766111","0760011","Madison School District","Daniel Hand High School","21","1229","14","1264"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","10","566","11","587"
"0760211","0760011","Madison School District","Island Avenue Elementary School","14","296","7","317"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","541","*","548"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","308","*","311"
"0769011","0760011","Madison School District","Town Campus Learning Center","0","29","0","29"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","9","591","8","608"
"0770911","0770011","Manchester School District","Nathan Hale School","183","57","20","260"
"0770111","0770011","Manchester School District","Bowers School","154","231","46","431"
"0770311","0770011","Manchester School District","Buckley School","71","256","18","345"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","194","212","46","452"
"0770411","0770011","Manchester School District","Highland Park School","58","199","21","278"
"0775311","0770011","Manchester School District","Illing Middle School","362","501","86","949"
"0770611","0770011","Manchester School District","Keeney School","81","284","36","401"
"0776111","0770011","Manchester School District","Manchester High School","666","1135","177","1978"
"0778011","0770011","Manchester School District","Manchester Preschool Center","26","159","0","185"
"0779011","0770011","Manchester School District","Manchester Regional Academy","54","37","7","98"
"0771611","0770011","Manchester School District","Martin School","79","161","20","260"
"0771011","0770011","Manchester School District","Robertson School","136","162","37","335"
"0771211","0770011","Manchester School District","Verplanck School","179","73","39","291"
"0771311","0770011","Manchester School District","Waddell School","126","142","43","311"
"0771411","0770011","Manchester School District","Washington School","195","71","44","310"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","32","226","16","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","36","152","8","196"
"0785111","0780011","Mansfield School District","Mansfield Middle School","73","454","36","563"
"0780511","0780011","Mansfield School District","Southeast Elementary School","36","189","13","238"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","21","637","11","669"
"0800711","0800011","Meriden School District","Nathan Hale School","295","235","80","610"
"0800111","0800011","Meriden School District","Benjamin Franklin School","204","195","59","458"
"0801111","0800011","Meriden School District","Casimir Pulaski School","438","163","79","680"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","524","572","132","1228"
"0800311","0800011","Meriden School District","Hanover School","213","294","46","553"
"0800411","0800011","Meriden School District","Israel Putnam School","313","172","59","544"
"0800511","0800011","Meriden School District","John Barry School","397","79","46","522"
"0805211","0800011","Meriden School District","Lincoln Middle School","359","291","92","742"
"0806211","0800011","Meriden School District","Orville H. Platt High School","516","446","152","1114"
"0800811","0800011","Meriden School District","Roger Sherman School","288","161","77","526"
"0801011","0800011","Meriden School District","Thomas Hooker School","222","252","37","511"
"0805411","0800011","Meriden School District","Washington Middle School","445","303","125","873"
"0830211","0830011","Middletown School District","Bielefield School","126","177","19","322"
"0839011","0830011","Middletown School District","DEAL Program","9","*","*","16"
"0830511","0830011","Middletown School District","Farm Hill School","89","194","24","307"
"0831511","0830011","Middletown School District","Keigwin Middle School","123","207","39","369"
"0831311","0830011","Middletown School District","Lawrence School","77","244","25","346"
"0830911","0830011","Middletown School District","MacDonough School","133","42","36","211"
"0836211","0830011","Middletown School District","Middletown High School","410","808","106","1324"
"0831211","0830011","Middletown School District","Moody School","113","301","24","438"
"0831111","0830011","Middletown School District","Snow School","102","224","27","353"
"0830111","0830011","Middletown School District","Spencer School","127","228","24","379"
"0831411","0830011","Middletown School District","Wesley School","115","232","25","372"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","230","456","58","744"
"0840111","0840011","Milford School District","Calf Pen Meadow School","25","259","18","302"
"0845111","0840011","Milford School District","East Shore Middle School","56","466","38","560"
"0845211","0840011","Milford School District","Harborside Middle School","48","513","23","584"
"0841911","0840011","Milford School District","J. F. Kennedy School","48","288","23","359"
"0846211","0840011","Milford School District","Jonathan Law High School","181","761","64","1006"
"0846311","0840011","Milford School District","Joseph A. Foran High School","87","909","56","1052"
"0841611","0840011","Milford School District","Live Oaks School","27","284","17","328"
"0841711","0840011","Milford School District","Mathewson School","27","452","9","488"
"0840711","0840011","Milford School District","Meadowside School","45","275","38","358"
"0840811","0840011","Milford School District","Orange Avenue School","19","443","7","469"
"0841811","0840011","Milford School District","Orchard Hills School","39","366","9","414"
"0841011","0840011","Milford School District","Pumpkin Delight School","*","269","*","290"
"0841411","0840011","Milford School District","Simon Lake School","84","238","37","359"
"0845311","0840011","Milford School District","West Shore Middle School","110","408","42","560"
"0850611","0850011","Monroe School District","Chalk Hill School","14","542","21","577"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","15","509","6","530"
"0855211","0850011","Monroe School District","Jockey Hollow School","22","632","23","677"
"0856111","0850011","Monroe School District","Masuk High School","42","1225","35","1302"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","347","*","358"
"0850311","0850011","Monroe School District","Stepney Elementary School","9","435","6","450"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","73","263","28","364"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","110","491","58","659"
"0860111","0860011","Montville School District","Mohegan School","89","278","45","412"
"0866111","0860011","Montville School District","Montville High School","112","628","52","792"
"0860511","0860011","Montville School District","Oakdale School","67","351","23","441"
"0869011","0860011","Montville School District","Palmer Academy","*","12","*","21"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","81","133","13","227"
"0880111","0880011","Naugatuck School District","Central Avenue School","104","140","40","284"
"0885111","0880011","Naugatuck School District","City Hill Middle School","135","286","50","471"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","94","259","35","388"
"0888111","0880011","Naugatuck School District","Head Start","89","9","6","104"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","139","182","47","368"
"0885211","0880011","Naugatuck School District","Hillside Middle School","89","189","28","306"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","97","200","23","320"
"0880311","0880011","Naugatuck School District","Maple Hill School","76","352","31","459"
"0886111","0880011","Naugatuck School District","Naugatuck High School","353","985","96","1434"
"0880611","0880011","Naugatuck School District","Salem School","85","133","28","246"
"0880711","0880011","Naugatuck School District","Western School","96","156","22","274"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","232","82","46","360"
"0899211","0890011","New Britain School District","Academic Extension Center","16","*","*","21"
"0899311","0890011","New Britain School District","Behavior Support Program","8","*","*","12"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","329","89","57","475"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","567","148","79","794"
"0890511","0890011","New Britain School District","Gaffney School","354","114","54","522"
"0890611","0890011","New Britain School District","Holmes School","277","151","40","468"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","47","83","25","155"
"0890711","0890011","New Britain School District","Jefferson School","263","106","54","423"
"0890811","0890011","New Britain School District","Lincoln School","421","130","60","611"
"0896111","0890011","New Britain School District","New Britain High School","1601","854","304","2759"
"0899011","0890011","New Britain School District","New Britain Transition Center","28","*","*","36"
"0890911","0890011","New Britain School District","Northend School","231","36","29","296"
"0895311","0890011","New Britain School District","Pulaski Middle School","483","109","57","649"
"0895111","0890011","New Britain School District","Roosevelt Middle School","335","60","47","442"
"0895211","0890011","New Britain School District","Slade Middle School","456","164","96","716"
"0891211","0890011","New Britain School District","Smalley Academy","534","77","100","711"
"0891311","0890011","New Britain School District","Smith School","426","112","73","611"
"0891511","0890011","New Britain School District","Vance School","331","126","66","523"
"0900411","0900011","New Canaan School District","East School","0","539","0","539"
"0906111","0900011","New Canaan School District","New Canaan High School","0","1287","0","1287"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","1218","0","1218"
"0900211","0900011","New Canaan School District","South School","0","541","0","541"
"0900311","0900011","New Canaan School District","West School","0","492","0","492"
"0910111","0910011","New Fairfield School District","Consolidated School","22","616","11","649"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","45","575","17","637"
"0916111","0910011","New Fairfield School District","New Fairfield High School","29","969","22","1020"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","45","659","19","723"
"0920311","0920011","New Hartford School District","Ann Antolini School","23","323","15","361"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","*","147","*","154"
"0929011","0920011","New Hartford School District","Bridges I","0","6","0","6"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","*","104","*","110"
"0931211","0930011","New Haven School District","Edgewood School","245","135","79","459"
"0931411","0930011","New Haven School District","Nathan Hale School","288","185","60","533"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","424","52","49","525"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","356","106","42","504"
"0930311","0930011","New Haven School District","Beecher School","320","119","39","478"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","317","113","66","496"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","333","86","54","473"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","347","65","35","447"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","332","107","26","465"
"0930511","0930011","New Haven School District","Clarence Rogers School","131","8","11","150"
"0930611","0930011","New Haven School District","Clinton Avenue School","403","23","29","455"
"0934111","0930011","New Haven School District","Columbus Family Academy","353","31","43","427"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","501","68","66","635"
"0936411","0930011","New Haven School District","Cooperative High School","291","197","53","541"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","115","41","36","192"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","285","71","57","413"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","*","32","*","47"
"0938111","0930011","New Haven School District","Early Learning Center","95","*","*","118"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","395","45","63","503"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","50","89","19","158"
"0931611","0930011","New Haven School District","Fair Haven School","479","100","40","619"
"0938011","0930011","New Haven School District","Headstart","349","*","*","441"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","260","*","*","274"
"0936611","0930011","New Haven School District","High School In The Community","200","86","41","327"
"0930711","0930011","New Haven School District","Hill Central Music Academy","331","21","13","365"
"0936311","0930011","New Haven School District","Hill Regional Career High School","340","236","123","699"
"0936211","0930011","New Haven School District","James Hillhouse High School","692","162","94","948"
"0931311","0930011","New Haven School District","John C. Daniels","406","56","70","532"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","503","35","50","588"
"0930411","0930011","New Haven School District","Katherine Brennan School","153","13","10","176"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","377","60","38","475"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","261","42","14","317"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","348","166","82","596"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","105","50","29","184"
"0937011","0930011","New Haven School District","New Haven Academy","132","70","37","239"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","18","*","*","26"
"0939111","0930011","New Haven School District","Riverside Education Academy","152","23","15","190"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","346","24","13","383"
"0931011","0930011","New Haven School District","Ross/Woodward School","403","82","51","536"
"0936711","0930011","New Haven School District","Sound School","108","179","41","328"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","193","68","6","267"
"0932911","0930011","New Haven School District","Truman School","493","24","32","549"
"0939011","0930011","New Haven School District","Urban Youth Center Middle School","31","*","*","34"
"0934911","0930011","New Haven School District","West Rock Authors Academy","168","36","26","230"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","391","36","34","461"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1117","352","151","1620"
"0933811","0930011","New Haven School District","Worthington Hooker School","171","239","23","433"
"0950311","0950011","New London School District","Jennings School","516","20","8","544"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","579","*","*","610"
"0950211","0950011","New London School District","Harbor School","272","*","*","288"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","258","*","*","273"
"0959111","0950011","New London School District","New London Clinical Day Program","*","*","0","22"
"0956111","0950011","New London School District","New London High School","862","63","10","935"
"0950511","0950011","New London School District","Shoreline Academy","91","*","*","103"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","214","*","*","224"
"0960511","0960011","New Milford School District","Hill And Plain School","55","366","28","449"
"0960711","0960011","New Milford School District","John Pettibone School","48","380","20","448"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","7","0","7"
"0966111","0960011","New Milford School District","New Milford High School","115","1384","67","1566"
"0960811","0960011","New Milford School District","Northville Elementary School","29","499","6","534"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","100","918","68","1086"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","83","634","57","774"
"0940611","0940011","Newington School District","Anna Reynolds School","66","350","29","445"
"0940211","0940011","Newington School District","Elizabeth Green School","29","248","31","308"
"0940811","0940011","Newington School District","John Paterson School","38","417","35","490"
"0945311","0940011","Newington School District","John Wallace Middle School","61","612","55","728"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","89","488","56","633"
"0946111","0940011","Newington School District","Newington High School","153","1230","85","1468"
"0940711","0940011","Newington School District","Ruth Chaffee School","33","328","34","395"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","409","*","420"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","6","363","6","375"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","18","469","8","495"
"0976111","0970011","Newtown School District","Newtown High School","53","1651","27","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","41","839","16","896"
"0978011","0970011","Newtown School District","Newtown Preschool","0","87","0","87"
"0970511","0970011","Newtown School District","Reed Intermediate School","30","818","13","861"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","600","*","625"
"0980111","0980011","Norfolk School District","Botelle Elementary School","*","126","*","137"
"0989211","0980011","Norfolk School District","Bridges II","*","*","0","*"
"0989011","0980011","Norfolk School District","IEP Program","*","*","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","24","287","16","327"
"0996111","0990011","North Branford School District","North Branford High School","56","598","32","686"
"0995111","0990011","North Branford School District","North Branford Intermediate School","50","524","35","609"
"0990511","0990011","North Branford School District","Stanley T. Williams School","15","230","6","251"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","33","416","16","465"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","40","278","10","328"
"1010811","1010011","North Haven School District","Clintonville Elementary School","22","361","13","396"
"1010711","1010011","North Haven School District","Green Acres Elementary School","20","363","10","393"
"1010211","1010011","North Haven School District","Montowese Elementary School","30","354","31","415"
"1016111","1010011","North Haven School District","North Haven High School","51","1104","26","1181"
"1015211","1010011","North Haven School District","North Haven Middle School","41","806","25","872"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","20","396","12","428"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","43","309","31","383"
"1026111","1020011","North Stonington School District","Wheeler High School","17","194","15","226"
"1025111","1020011","North Stonington School District","Wheeler Middle School","23","141","18","182"
"1036211","1030011","Norwalk School District","Brien McMahon High School","468","1092","134","1694"
"1030211","1030011","Norwalk School District","Brookside Elementary School","207","218","58","483"
"1030311","1030011","Norwalk School District","Columbus Magnet School","70","266","12","348"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","129","324","28","481"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","119","312","29","460"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","218","250","71","539"
"1030811","1030011","Norwalk School District","Kendall Elementary School","229","171","83","483"
"1032211","1030011","Norwalk School District","Marvin Elementary School","157","266","34","457"
"1032111","1030011","Norwalk School District","Naramake Elementary School","92","323","22","437"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","159","392","37","588"
"1036111","1030011","Norwalk School District","Norwalk High School","373","1033","97","1503"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","52","41","6","99"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","246","367","73","686"
"1035511","1030011","Norwalk School District","Roton Middle School","135","229","36","400"
"1031311","1030011","Norwalk School District","Rowayton School","118","335","15","468"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","149","149","39","337"
"1031411","1030011","Norwalk School District","Tracey School","161","188","52","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","192","403","68","663"
"1032411","1030011","Norwalk School District","Wolfpit School","121","196","12","329"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","364","1989","68","2421"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","120","29","24","173"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","30","11","6","47"
"1040611","1040011","Norwich School District","Greeneville School","249","42","37","328"
"1049011","1040011","Norwich School District","Hickory Street School","15","*","*","19"
"1041411","1040011","Norwich School District","John B. Stanton Network School","182","132","39","353"
"1045111","1040011","Norwich School District","Kelly Middle School","321","232","78","631"
"1042011","1040011","Norwich School District","Moriarty Magnet School","184","149","33","366"
"1040811","1040011","Norwich School District","Samuel Huntington School","152","212","47","411"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","269","186","65","520"
"1046111","1040011","Norwich School District","Thames River Academy","44","32","9","85"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","128","131","41","300"
"1041911","1040011","Norwich School District","Uncas Network School","115","39","15","169"
"1041811","1040011","Norwich School District","Veterans' Memorial School","136","60","37","233"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","165","54","17","236"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","56","108","16","180"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","55","386","24","465"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","48","527","23","598"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","21","493","14","528"
"1070211","1070011","Orange School District","Mary L. Tracy School","0","186","0","186"
"1070511","1070011","Orange School District","Peck Place School","7","395","9","411"
"1070311","1070011","Orange School District","Race Brook School","*","383","*","400"
"1070411","1070011","Orange School District","Turkey Hill School","*","286","*","300"
"1085111","1080011","Oxford School District","Great Oak School","27","463","15","505"
"1080111","1080011","Oxford School District","Oxford Center School","22","494","20","536"
"1086011","1080011","Oxford School District","Oxford High School","36","512","17","565"
"1080311","1080011","Oxford School District","Quaker Farms School","16","524","10","550"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","105","105","32","242"
"1090511","1090011","Plainfield School District","Early Childhood Center","*","205","*","274"
"1090111","1090011","Plainfield School District","Moosup Elementary School","90","186","19","295"
"1095111","1090011","Plainfield School District","Plainfield Central School","148","355","70","573"
"1096111","1090011","Plainfield School District","Plainfield High School","126","657","69","852"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","120","254","45","419"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","101","176","32","309"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","66","204","13","283"
"1100211","1100011","Plainville School District","Linden Street School","108","295","10","413"
"1100511","1100011","Plainville School District","Louis Toffolon School","*","273","*","350"
"1105211","1100011","Plainville School District","Middle School of Plainville","142","406","26","574"
"1106111","1100011","Plainville School District","Plainville High School","172","667","23","862"
"1108011","1100011","Plainville School District","Prekindergarten Program","0","54","0","54"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","71","351","33","455"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","73","291","29","393"
"1110211","1110011","Plymouth School District","Plymouth Center School","51","342","19","412"
"1116111","1110011","Plymouth School District","Terryville High School","80","410","31","521"
"1120111","1120011","Pomfret School District","Pomfret Community School","42","477","13","532"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","221","*","237"
"1130411","1130011","Portland School District","Gildersleeve School","21","220","7","248"
"1136111","1130011","Portland School District","Portland High School","36","319","7","362"
"1135111","1130011","Portland School District","Portland Middle School","*","223","*","240"
"1130211","1130011","Portland School District","Valley View School","*","308","*","349"
"1145111","1140011","Preston School District","Preston Plains School","8","132","8","148"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","30","242","12","284"
"1169011","1160011","Putnam School District","Helping Hands","*","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","313","268","63","644"
"1166111","1160011","Putnam School District","Putnam High School","103","183","41","327"
"1165111","1160011","Putnam School District","Putnam Middle School","103","123","28","254"
"1175111","1170011","Redding School District","John Read Middle School","*","585","*","595"
"1170111","1170011","Redding School District","Redding Elementary School","*","661","*","670"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","42","436","32","510"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","14","333","7","354"
"2046112","2040012","Regional School District 04","Valley Regional High School","39","561","18","618"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","417","*","423"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","426","*","430"
"2056112","2050012","Regional School District 05","Amity Regional High School","7","1616","7","1630"
"2060112","2060012","Regional School District 06","Goshen Center School","16","190","12","218"
"2060212","2060012","Regional School District 06","James Morris School","*","187","*","207"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","0","14","0","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","23","499","14","536"
