"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","786","*","822"
"2116112","2110012","Regional School District 11","Parish Hill High School","53","216","23","292"
"2120212","2120012","Regional School District 12","Booth Free School","*","*","0","107"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","0","17","0","17"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","15","280","11","306"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","198","*","213"
"2120112","2120012","Regional School District 12","The Burnham School","*","*","0","83"
"2120412","2120012","Regional School District 12","Washington Primary School","14","146","0","160"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","15","545","22","582"
"2130212","2130012","Regional School District 13","Francis E. Korn School","*","178","*","192"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","15","335","8","358"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","220","*","235"
"2130512","2130012","Regional School District 13","John Lyman School","*","284","*","300"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","13","305","7","325"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","292","*","317"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","45","0","45"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","*","376","*","396"
"2146112","2140012","Regional School District 14","Nonnewaug High School","35","769","13","817"
"2145112","2140012","Regional School District 14","Woodbury Middle School","25","388","8","421"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","7","377","13","397"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","*","578","*","593"
"2155212","2150012","Regional School District 15","Memorial Middle School","25","477","8","510"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","*","429","*","451"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","28","1250","10","1288"
"2150512","2150012","Regional School District 15","Pomperaug School","*","475","*","481"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","11","486","8","505"
"2160312","2160012","Regional School District 16","Algonquin School","40","418","17","475"
"2160212","2160012","Regional School District 16","Community School","16","183","9","208"
"2160112","2160012","Regional School District 16","Laurel Ledge School","49","405","19","473"
"2165112","2160012","Regional School District 16","Long River Middle School","49","498","32","579"
"2166012","2160012","Regional School District 16","Woodland Regional High School","79","632","31","742"
"2170212","2170012","Regional School District 17","Burr District Elementary School","10","284","6","300"
"2170112","2170012","Regional School District 17","Haddam Elementary School","14","248","8","270"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","35","613","9","657"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","41","717","10","768"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","368","*","389"
"2180312","2180012","Regional School District 18","Center School","*","239","*","260"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","10","146","0","156"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","22","384","6","412"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","20","322","8","350"
"2180212","2180012","Regional School District 18","Mile Creek School","*","260","*","270"
"2196112","2190012","Regional School District 19","E. O. Smith High School","121","1066","38","1225"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","365","*","372"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","421","*","430"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","*","749","*","767"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","336","*","340"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","6","402","0","408"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","*","0","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","44","1711","16","1771"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","376","*","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","530","*","538"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","*","336","*","349"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","49","555","20","624"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","90","410","26","526"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","69","666","27","762"
"1190511","1190011","Rocky Hill School District","West Hill School","18","593","7","618"
"1210111","1210011","Salem School District","Salem Elementary School","28","404","11","443"
"1220111","1220011","Salisbury School District","Salisbury Central School","28","272","10","310"
"1230111","1230011","Scotland School District","Scotland Elementary School","*","116","*","132"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","102","165","23","290"
"1240111","1240011","Seymour School District","Bungay School","62","445","39","546"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","27","227","25","279"
"1246111","1240011","Seymour School District","Seymour High School","93","466","37","596"
"1245111","1240011","Seymour School District","Seymour Middle School","106","439","43","588"
"1250111","1250011","Sharon School District","Sharon Center School","38","143","10","191"
"1260911","1260011","Shelton School District","Mohegan School","*","359","*","380"
"1261011","1260011","Shelton School District","Booth Hill School","19","324","17","360"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","59","395","19","473"
"1265111","1260011","Shelton School District","Intermediate School","139","744","48","931"
"1260811","1260011","Shelton School District","Long Hill School","101","315","25","441"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","120","665","44","829"
"1266111","1260011","Shelton School District","Shelton High School","221","1256","86","1563"
"1260611","1260011","Shelton School District","Sunnyside School","49","177","25","251"
"1270111","1270011","Sherman School District","Sherman School","26","371","0","397"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","91","120","21","232"
"1280111","1280011","Simsbury School District","Central School","22","369","6","397"
"1285111","1280011","Simsbury School District","Henry James Memorial School","30","746","15","791"
"1280611","1280011","Simsbury School District","Latimer Lane School","28","419","7","454"
"1286111","1280011","Simsbury School District","Simsbury High School","99","1491","28","1618"
"1280711","1280011","Simsbury School District","Squadron Line School","31","674","7","712"
"1280311","1280011","Simsbury School District","Tariffville School","39","224","8","271"
"1280411","1280011","Simsbury School District","Tootin' Hills School","*","406","*","424"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","13","353","11","377"
"1290411","1290011","Somers School District","Somers Elementary School","21","649","14","684"
"1296111","1290011","Somers School District","Somers High School","15","522","15","552"
"1320211","1320011","South Windsor School District","Pleasant Valley School","48","332","8","388"
"1320711","1320011","South Windsor School District","Eli Terry School","26","380","11","417"
"1320611","1320011","South Windsor School District","Orchard Hill School","29","347","10","386"
"1320111","1320011","South Windsor School District","Philip R. Smith School","*","316","*","333"
"1326211","1320011","South Windsor School District","South Windsor High School","93","1333","32","1458"
"1325111","1320011","South Windsor School District","Timothy Edwards School","92","962","36","1090"
"1320411","1320011","South Windsor School District","Wapping Elementary School","33","239","8","280"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","79","739","22","840"
"1311511","1310011","Southington School District","Derynoski Elementary School","88","539","23","650"
"1311311","1310011","Southington School District","Flanders Elementary School","*","232","*","285"
"1310211","1310011","Southington School District","Hatton Elementary School","45","378","13","436"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","84","664","24","772"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","239","*","275"
"1310711","1310011","Southington School District","South End Elementary School","18","212","11","241"
"1316211","1310011","Southington School District","Southington High School","189","1773","66","2028"
"1310811","1310011","Southington School District","Strong Elementary School","31","323","10","364"
"1310911","1310011","Southington School District","Thalberg Elementary School","49","370","6","425"
"1311411","1310011","Southington School District","Urbin T. Kelley School","*","365","*","387"
"1330111","1330011","Sprague School District","Sayles School","119","217","38","374"
"1340611","1340011","Stafford School District","Stafford Elementary School","115","332","50","497"
"1346111","1340011","Stafford School District","Stafford High School","89","390","34","513"
"1345211","1340011","Stafford School District","Stafford Middle School","82","292","33","407"
"1340311","1340011","Stafford School District","Staffordville School","55","139","8","202"
"1340411","1340011","Stafford School District","West Stafford School","51","133","16","200"
"2826013","2820013","Stamford Academy District","Stamford Academy","97","20","21","138"
"1355611","1350011","Stamford School District","Cloonan School","231","303","43","577"
"1352011","1350011","Stamford School District","Davenport Ridge School","239","267","31","537"
"1355311","1350011","Stamford School District","Dolan School","259","232","37","528"
"1352211","1350011","Stamford School District","Hart School","234","275","46","555"
"1351211","1350011","Stamford School District","Julia A. Stark School","249","248","70","567"
"1350511","1350011","Stamford School District","K. T. Murphy School","236","234","57","527"
"1350611","1350011","Stamford School District","Newfield School","264","384","39","687"
"1351811","1350011","Stamford School District","Northeast School","260","402","25","687"
"1358011","1350011","Stamford School District","Preschool Team","*","*","0","25"
"1355811","1350011","Stamford School District","Rippowam Middle School","274","312","60","646"
"1350811","1350011","Stamford School District","Rogers International School","291","464","49","804"
"1350911","1350011","Stamford School District","Roxbury School","287","304","54","645"
"1355711","1350011","Stamford School District","Scofield Middle School","237","334","58","629"
"1351111","1350011","Stamford School District","Springdale School","282","288","50","620"
"1356111","1350011","Stamford School District","Stamford High School","758","940","163","1861"
"1352111","1350011","Stamford School District","Stillmeadow School","286","373","56","715"
"1356411","1350011","Stamford School District","The Academy of Information Technology","136","513","43","692"
"1351911","1350011","Stamford School District","Toquam Magnet School","292","293","62","647"
"1355511","1350011","Stamford School District","Turn of River School","239","269","49","557"
"1356311","1350011","Stamford School District","Westhill High School","898","1190","187","2275"
"1351411","1350011","Stamford School District","Westover School","283","370","56","709"
"1360311","1360011","Sterling School District","Sterling Community School","126","332","31","489"
"1370511","1370011","Stonington School District","Deans Mill School","*","503","*","508"
"1375211","1370011","Stonington School District","Mystic Middle School","16","394","11","421"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","46","295","12","353"
"1376111","1370011","Stonington School District","Stonington High School","59","692","22","773"
"1370411","1370011","Stonington School District","West Broad Street School","*","130","*","146"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","0","203"
"1381311","1380011","Stratford School District","Eli Whitney School","131","338","68","537"
"1386211","1380011","Stratford School District","Bunnell High School","270","766","125","1161"
"1380311","1380011","Stratford School District","Chapel School","199","309","53","561"
"1385211","1380011","Stratford School District","David Wooster Middle School","168","293","82","543"
"1380411","1380011","Stratford School District","Franklin School","169","73","49","291"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","198","325","81","604"
"1381611","1380011","Stratford School District","Honeyspot School","44","178","20","242"
"1380811","1380011","Stratford School District","Lordship School","91","98","30","219"
"1380911","1380011","Stratford School District","Nichols School","157","210","63","430"
"1381011","1380011","Stratford School District","Second Hill Lane School","236","332","139","707"
"1389111","1380011","Stratford School District","Secondary STEPS Program","7","*","*","9"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","118","277","63","458"
"1386111","1380011","Stratford School District","Stratford High School","315","629","139","1083"
"1389011","1380011","Stratford School District","Strive-Stratford","*","*","0","15"
"1381411","1380011","Stratford School District","Wilcoxson School","98","244","40","382"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","28","437","7","472"
"1390311","1390011","Suffield School District","McAlister Intermediate School","45","491","16","552"
"1396111","1390011","Suffield School District","Suffield High School","59","763","45","867"
"1395111","1390011","Suffield School District","Suffield Middle School","34","534","27","595"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","160","66","50","276"
"9026122","9020022","The Gilbert School District","The Gilbert School","180","313","49","542"
"1400111","1400011","Thomaston School District","Black Rock School","56","257","25","338"
"1400211","1400011","Thomaston School District","Thomaston Center School","37","182","20","239"
"1406211","1400011","Thomaston School District","Thomaston High School","64","380","33","477"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","118","287","39","444"
"1415111","1410011","Thompson School District","Thompson Middle School","103","259","41","403"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","64","250","24","338"
"1420111","1420011","Tolland School District","Birch Grove Primary School","28","579","7","614"
"1426111","1420011","Tolland School District","Tolland High School","36","864","16","916"
"1420211","1420011","Tolland School District","Tolland Intermediate School","31","645","12","688"
"1425111","1420011","Tolland School District","Tolland Middle School","40","677","16","733"
"1430111","1430011","Torrington School District","East School","79","299","33","411"
"1430211","1430011","Torrington School District","Forbes School","197","168","21","386"
"1430811","1430011","Torrington School District","Southwest School","142","143","39","324"
"1430911","1430011","Torrington School District","Torringford School","167","407","67","641"
"1436111","1430011","Torrington School District","Torrington High School","367","663","83","1113"
"1435111","1430011","Torrington School District","Torrington Middle School","401","620","106","1127"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","285","123","51","459"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","121","31","18","170"
"1440111","1440011","Trumbull School District","Booth Hill School","23","490","8","521"
"1440811","1440011","Trumbull School District","Daniels Farm School","14","452","6","472"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","44","584","25","653"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","40","687","21","748"
"1440411","1440011","Trumbull School District","Jane Ryan School","*","390","*","407"
"1445111","1440011","Trumbull School District","Madison Middle School","31","806","20","857"
"1440311","1440011","Trumbull School District","Middlebrook School","31","419","17","467"
"1440911","1440011","Trumbull School District","Tashua School","10","370","12","392"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","237","0","237"
"1446111","1440011","Trumbull School District","Trumbull High School","80","2055","52","2187"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","25","0","0","25"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","0","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","25","0","0","25"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","45","0","0","45"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","13","0","0","13"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","14","0","0","14"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","44","0","0","44"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","43","0","0","43"
"3361115","3360015","Unified School District #1","Manson Youth Institution","400","0","0","400"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","10","0","0","10"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","30","0","0","30"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","19","0","0","19"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","20","0","0","20"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","24","0","0","24"
"3362515","3360015","Unified School District #1","York Correctional Institution","29","0","0","29"
"3470115","3470015","Unified School District #2","Children's Place School","25","0","0","25"
"3470315","3470015","Unified School District #2","Riverview School","56","0","0","56"
"3476715","3470015","Unified School District #2","Walter G. Cady School","99","0","0","99"
"1450111","1450011","Union School District","Union Elementary School","0","*","*","73"
"1460311","1460011","Vernon School District","Northeast School","124","154","14","292"
"1461411","1460011","Vernon School District","Center Road School","109","371","19","499"
"1460111","1460011","Vernon School District","Lake Street School","39","235","12","286"
"1460211","1460011","Vernon School District","Maple Street School","208","84","18","310"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","*","10","*","14"
"1466111","1460011","Vernon School District","Rockville High School","240","757","55","1052"
"1461011","1460011","Vernon School District","Skinner Road School","129","224","22","375"
"1465111","1460011","Vernon School District","Vernon Center Middle School","245","437","59","741"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","48","254","17","319"
"1480211","1480011","Wallingford School District","Highland School","*","302","*","324"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","*","12","*","17"
"1481011","1480011","Wallingford School District","Cook Hill School","*","320","*","385"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","97","590","22","709"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","52","319","13","384"
"1489211","1480011","Wallingford School District","Harvest Park","*","*","*","7"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","78","666","11","755"
"1486111","1480011","Wallingford School District","Lyman Hall High School","106","995","28","1129"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","69","832","16","917"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","51","295","8","354"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","*","*","0","12"
"1480311","1480011","Wallingford School District","Parker Farms School","58","259","11","328"
"1481211","1480011","Wallingford School District","Pond Hill School","59","258","16","333"
"1480411","1480011","Wallingford School District","Rock Hill School","43","298","8","349"
"1480811","1480011","Wallingford School District","Yalesville School","33","358","6","397"
"1515211","1510011","Waterbury School District","West Side Middle School","796","179","101","1076"
"1512311","1510011","Waterbury School District","Washington School","302","26","20","348"
"1512111","1510011","Waterbury School District","B. W. Tinker School","364","152","52","568"
"1510511","1510011","Waterbury School District","Bucks Hill School","475","57","39","571"
"1510611","1510011","Waterbury School District","Bunker Hill School","395","68","34","497"
"1512711","1510011","Waterbury School District","Carrington School","320","109","33","462"
"1516211","1510011","Waterbury School District","Crosby High School","984","259","134","1377"
"1510911","1510011","Waterbury School District","Driggs School","487","33","24","544"
"1511611","1510011","Waterbury School District","Duggan School","319","46","16","381"
"1519111","1510011","Waterbury School District","Enlightenment School","149","20","7","176"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","400","79","36","515"
"1512611","1510011","Waterbury School District","Gilmartin School","286","81","33","400"
"1510711","1510011","Waterbury School District","H. S. Chase School","547","122","87","756"
"1511311","1510011","Waterbury School District","Hopeville School","387","28","30","445"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","890","408","116","1414"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","241","328","34","603"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","404","84","45","533"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","901","204","118","1223"
"1515311","1510011","Waterbury School District","North End Middle School","917","182","96","1195"
"1512811","1510011","Waterbury School District","Regan School","209","66","17","292"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","219","331","65","615"
"1518011","1510011","Waterbury School District","Special Education Preschool","142","60","11","213"
"1512011","1510011","Waterbury School District","Sprague School","304","46","20","370"
"1519011","1510011","Waterbury School District","State Street School","61","*","*","71"
"1512211","1510011","Waterbury School District","Walsh School","460","20","19","499"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","178","245","44","467"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","138","153","39","330"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","247","85","45","377"
"1516311","1510011","Waterbury School District","Wilby High School","973","230","118","1321"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","365","44","14","423"
"1525111","1520011","Waterford School District","Clark Lane Middle School","82","576","25","683"
"1520211","1520011","Waterford School District","Great Neck Elementary School","43","290","18","351"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","49","339","11","399"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","38","297","22","357"
"1526111","1520011","Waterford School District","Waterford High School","76","785","34","895"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","31","275","18","324"
"1530211","1530011","Watertown School District","John Trumbull Primary School","65","611","25","701"
"1530411","1530011","Watertown School District","Polk School","56","267","22","345"
"1535111","1530011","Watertown School District","Swift Middle School","103","622","46","771"
"1536111","1530011","Watertown School District","Watertown High School","100","810","46","956"
"1551711","1550011","West Hartford School District","Smith School","113","188","36","337"
"1559111","1550011","West Hartford School District","Achieve","0","*","*","6"
"1551611","1550011","West Hartford School District","Aiken School","19","429","23","471"
"1550211","1550011","West Hartford School District","Braeburn School","36","373","8","417"
"1555311","1550011","West Hartford School District","Bristow Middle School","66","341","16","423"
"1550411","1550011","West Hartford School District","Bugbee School","26","429","0","455"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","113","154","32","299"
"1556111","1550011","West Hartford School District","Conard High School","270","1098","83","1451"
"1550611","1550011","West Hartford School District","Duffy School","23","494","7","524"
"1556211","1550011","West Hartford School District","Hall High School","180","1282","69","1531"
"1555111","1550011","West Hartford School District","King Philip Middle School","118","727","39","884"
"1550911","1550011","West Hartford School District","Morley School","22","325","9","356"
"1551011","1550011","West Hartford School District","Norfeldt School","*","409","*","425"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","178","712","52","942"
"1559211","1550011","West Hartford School District","Strive-West Hartford","15","*","*","26"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","*","*","0","12"
"1551211","1550011","West Hartford School District","Webster Hill School","111","342","19","472"
"1551311","1550011","West Hartford School District","Whiting Lane School","103","435","15","553"
"1551511","1550011","West Hartford School District","Wolcott School","86","390","37","513"
"1561211","1560011","West Haven School District","Washington School","262","154","45","461"
"1560811","1560011","West Haven School District","Alma E. Pagels School","124","201","34","359"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","487","315","120","922"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","144","218","34","396"
"1560311","1560011","West Haven School District","Forest School","294","130","52","476"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","377","511","60","948"
"1561411","1560011","West Haven School District","Savin Rock Community School","329","124","57","510"
"1560411","1560011","West Haven School District","Seth G. Haley School","170","246","56","472"
"1566111","1560011","West Haven School District","West Haven High School","523","882","110","1515"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","47","282","7","336"
"1546111","1540011","Westbrook School District","Westbrook High School","19","265","12","296"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","244","*","290"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","*","518","*","525"
"1576111","1570011","Weston School District","Weston High School","8","741","6","755"
"1570211","1570011","Weston School District","Weston Intermediate School","*","562","*","570"
"1575111","1570011","Weston School District","Weston Middle School","6","614","8","628"
"1585111","1580011","Westport School District","Bedford Middle School","*","821","*","851"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","471","*","480"
"1585311","1580011","Westport School District","Coleytown Middle School","*","486","*","501"
"1580411","1580011","Westport School District","Green's Farms School","*","439","*","453"
"1580511","1580011","Westport School District","King's Highway Elementary School","*","457","*","468"
"1580711","1580011","Westport School District","Long Lots School","*","581","*","598"
"1580811","1580011","Westport School District","Saugatuck Elementary School","*","510","*","522"
"1586111","1580011","Westport School District","Staples High School","*","1766","*","1824"
"1588011","1580011","Westport School District","Stepping Stones Preschool","*","*","0","39"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","62","325","19","406"
"1591011","1590011","Wethersfield School District","Charles Wright School","61","211","20","292"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","44","357","25","426"
"1591111","1590011","Wethersfield School District","Highcrest School","48","370","8","426"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","38","343","13","394"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","75","509","35","619"
"1596111","1590011","Wethersfield School District","Wethersfield High School","135","925","61","1121"
"1600111","1600011","Willington School District","Center School","*","178","*","207"
"1605111","1600011","Willington School District","Hall Memorial School","38","236","11","285"
"1615211","1610011","Wilton School District","Middlebrook School","*","1040","*","1058"
"1610711","1610011","Wilton School District","Cider Mill School","11","1022","6","1039"
"1610511","1610011","Wilton School District","Miller-Driscoll School","*","922","*","929"
"1616111","1610011","Wilton School District","Wilton High School","21","1262","8","1291"
"1629211","1620011","Winchester School District","Batcheller - Bridges 1","0","*","0","*"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","*","153","*","197"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","92","162","19","273"
"1625111","1620011","Winchester School District","Pearson Middle School","65","131","18","214"
"1638011","1630011","Windham School District","Early Headstart","*","*","0","31"
"1630111","1630011","Windham School District","Natchaug School","179","37","19","235"
"1630311","1630011","Windham School District","North Windham School","289","94","42","425"
"1638411","1630011","Windham School District","Partial Day Program","*","*","0","6"
"1630611","1630011","Windham School District","W. B. Sweeney School","260","46","37","343"
"1630511","1630011","Windham School District","Windham Center School","192","80","17","289"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","164","20","14","198"
"1636111","1630011","Windham School District","Windham High School","448","214","67","729"
"1635111","1630011","Windham School District","Windham Middle School","694","186","106","986"
"1650111","1650011","Windsor Locks School District","North Street School","100","290","24","414"
"1650411","1650011","Windsor Locks School District","South Elementary School","113","236","32","381"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","117","392","49","558"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","101","252","41","394"
"1640111","1640011","Windsor School District","Clover Street School","61","147","19","227"
"1640811","1640011","Windsor School District","John F. Kennedy School","81","180","27","288"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","93","264","42","399"
"1640511","1640011","Windsor School District","Poquonock Elementary School","72","228","13","313"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","44","200","9","253"
"1645311","1640011","Windsor School District","Sage Park Middle School","219","499","69","787"
"1646111","1640011","Windsor School District","Windsor High School","233","895","100","1228"
"1660611","1660011","Wolcott School District","Alcott School","33","295","18","346"
"1660211","1660011","Wolcott School District","Frisbie School","52","294","33","379"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","97","516","54","667"
"1660511","1660011","Wolcott School District","Wakelee School","65","309","22","396"
"1666111","1660011","Wolcott School District","Wolcott High School","105","689","67","861"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","*","415","*","428"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","*","296","*","309"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","*","1056","*","1098"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","44","451","6","501"
"1695111","1690011","Woodstock School District","Woodstock Middle School","41","339","9","389"

