"school_code","district_code","district","school","no","yes","total"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","357","132","489"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","778","42","820"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","33","7","40"
"0647611","0640011","Hartford School District","High School, Inc.","324","49","373"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","169","26","195"
"0641011","0640011","Hartford School District","Kennelly School","512","191","703"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","707","53","760"
"0640811","0640011","Hartford School District","M. D. Fox School","342","191","533"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","359","23","382"
"0641211","0640011","Hartford School District","McDonough Middle School","261","124","385"
"0641911","0640011","Hartford School District","Milner School","278","95","373"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","273","6","279"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","575","148","723"
"0647811","0640011","Hartford School District","OPPortunity High School","99","11","110"
"0641511","0640011","Hartford School District","Parkville Community School","435","129","564"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","312","17","329"
"0641711","0640011","Hartford School District","Rawson School","543","29","572"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","*","*","121"
"0640111","0640011","Hartford School District","SAND School","381","103","484"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","337","19","356"
"0643011","0640011","Hartford School District","Sanchez School","313","181","494"
"0642611","0640011","Hartford School District","Simpson-Waverly School","293","33","326"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","636","56","692"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","387","16","403"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","607","19","626"
"0642111","0640011","Hartford School District","West Middle School","450","185","635"
"0642211","0640011","Hartford School District","Wish Museum School","316","76","392"
"0650111","0650011","Hartland School District","Hartland School","214","0","214"
"0670211","0670011","Hebron School District","Gilead Hill School","352","0","352"
"0670111","0670011","Hebron School District","Hebron Elementary School","*","*","584"
"2860113","2860013","Highville Charter School District","Highville Charter School","341","0","341"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","297","33","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","165","26","191"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","589","0","589"
"0680111","0680011","Kent School District","Kent Center School","*","*","271"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","*","*","87"
"0690111","0690011","Killingly School District","Killingly Central School","454","11","465"
"0696111","0690011","Killingly School District","Killingly High School","885","8","893"
"0695211","0690011","Killingly School District","Killingly Intermediate School","780","11","791"
"0690311","0690011","Killingly School District","Killingly Memorial School","409","27","436"
"2456014","2450014","Learn","Connecticut River Academy","321","0","321"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","90","16","106"
"2459014","2450014","Learn","Learn Special Education","28","0","28"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","*","*","178"
"2450114","2450014","Learn","Regional Multicultural Magnet School","466","83","549"
"2450214","2450014","Learn","The Friendship School","504","9","513"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","33","0","33"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","438","0","438"
"0715111","0710011","Lebanon School District","Lebanon Middle School","*","*","368"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","*","*","423"
"0720211","0720011","Ledyard School District","Gales Ferry School","219","6","225"
"0720411","0720011","Ledyard School District","Gallup Hill School","348","7","355"
"0720311","0720011","Ledyard School District","Juliet W. Long School","*","*","284"
"0720111","0720011","Ledyard School District","Ledyard Center School","*","*","418"
"0726111","0720011","Ledyard School District","Ledyard High School","954","7","961"
"0725111","0720011","Ledyard School District","Ledyard Middle School","*","*","348"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","21","0","21"
"0730111","0730011","Lisbon School District","Lisbon Central School","*","*","422"
"0740211","0740011","Litchfield School District","Center School","280","0","280"
"0746111","0740011","Litchfield School District","Litchfield High School","*","*","498"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","251","0","251"
"0766111","0760011","Madison School District","Daniel Hand High School","*","*","1255"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","*","*","533"
"0760211","0760011","Madison School District","Island Avenue Elementary School","*","*","266"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","456","6","462"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","224","0","224"
"0769011","0760011","Madison School District","Town Campus Learning Center","48","0","48"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","*","591"
"0770111","0770011","Manchester School District","Bowers School","386","21","407"
"0770311","0770011","Manchester School District","Buckley School","318","14","332"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","385","21","406"
"0770411","0770011","Manchester School District","Highland Park School","254","10","264"
"0775311","0770011","Manchester School District","Illing Middle School","761","35","796"
"0770611","0770011","Manchester School District","Keeney School","339","7","346"
"0776111","0770011","Manchester School District","Manchester High School","1630","63","1693"
"0778011","0770011","Manchester School District","Manchester Preschool Center","192","0","192"
"0779011","0770011","Manchester School District","Manchester Regional Academy","*","*","80"
"0779111","0770011","Manchester School District","Manchester Transition Center","14","0","14"
"0771611","0770011","Manchester School District","Martin School","267","23","290"
"0771011","0770011","Manchester School District","Robertson School","321","34","355"
"0771211","0770011","Manchester School District","Verplanck School","293","37","330"
"0771311","0770011","Manchester School District","Waddell School","328","24","352"
"0771411","0770011","Manchester School District","Washington School","342","37","379"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","266","8","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","205","16","221"
"0785111","0780011","Mansfield School District","Mansfield Middle School","561","9","570"
"0780511","0780011","Mansfield School District","Southeast Elementary School","241","11","252"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","*","*","639"
"0800711","0800011","Meriden School District","Nathan Hale School","549","61","610"
"0800111","0800011","Meriden School District","Benjamin Franklin School","468","32","500"
"0801111","0800011","Meriden School District","Casimir Pulaski School","527","67","594"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1055","162","1217"
"0800311","0800011","Meriden School District","Hanover School","476","93","569"
"0800411","0800011","Meriden School District","Israel Putnam School","497","67","564"
"0800511","0800011","Meriden School District","John Barry School","417","62","479"
"0805211","0800011","Meriden School District","Lincoln Middle School","656","99","755"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1103","71","1174"
"0800811","0800011","Meriden School District","Roger Sherman School","432","68","500"
"0801011","0800011","Meriden School District","Thomas Hooker School","300","128","428"
"0805411","0800011","Meriden School District","Washington Middle School","703","80","783"
"0830211","0830011","Middletown School District","Bielefield School","283","22","305"
"0830511","0830011","Middletown School District","Farm Hill School","309","18","327"
"0831511","0830011","Middletown School District","Keigwin Middle School","327","6","333"
"0831311","0830011","Middletown School District","Lawrence School","311","16","327"
"0830911","0830011","Middletown School District","MacDonough School","249","13","262"
"0836211","0830011","Middletown School District","Middletown High School","1280","27","1307"
"0831211","0830011","Middletown School District","Moody School","282","8","290"
"0831111","0830011","Middletown School District","Snow School","352","10","362"
"0830111","0830011","Middletown School District","Spencer School","334","12","346"
"0839111","0830011","Middletown School District","Transition to Life Center","14","0","14"
"0831411","0830011","Middletown School District","Wesley School","315","14","329"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","662","16","678"
"0840111","0840011","Milford School District","Calf Pen Meadow School","*","*","269"
"0845111","0840011","Milford School District","East Shore Middle School","*","*","492"
"0845211","0840011","Milford School District","Harborside Middle School","*","*","614"
"0841911","0840011","Milford School District","J. F. Kennedy School","372","28","400"
"0846211","0840011","Milford School District","Jonathan Law High School","*","*","1001"
"0846311","0840011","Milford School District","Joseph A. Foran High School","*","*","1000"
"0841611","0840011","Milford School District","Live Oaks School","294","13","307"
"0841711","0840011","Milford School District","Mathewson School","371","35","406"
"0840711","0840011","Milford School District","Meadowside School","*","*","447"
"0840811","0840011","Milford School District","Orange Avenue School","*","*","395"
"0841811","0840011","Milford School District","Orchard Hills School","*","*","356"
"0841011","0840011","Milford School District","Pumpkin Delight School","385","7","392"
"0845311","0840011","Milford School District","West Shore Middle School","553","11","564"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","517","6","523"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","*","853"
"0856111","0850011","Monroe School District","Masuk High School","1227","0","1227"
"0850111","0850011","Monroe School District","Monroe Elementary School","370","0","370"
"0850311","0850011","Monroe School District","Stepney Elementary School","494","9","503"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","358","6","364"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","591","6","597"
"0860111","0860011","Montville School District","Mohegan School","321","47","368"
"0866111","0860011","Montville School District","Montville High School","699","22","721"
"0860511","0860011","Montville School District","Oakdale School","*","*","373"
"0869011","0860011","Montville School District","Palmer Academy","23","0","23"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","231","16","247"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","20","0","20"
"0885111","0880011","Naugatuck School District","City Hill Middle School","679","24","703"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","244","8","252"
"0888111","0880011","Naugatuck School District","Head Start","119","0","119"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","399","15","414"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","325","28","353"
"0880311","0880011","Naugatuck School District","Maple Hill School","496","25","521"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1263","36","1299"
"0880611","0880011","Naugatuck School District","Salem School","248","23","271"
"0880711","0880011","Naugatuck School District","Western School","270","10","280"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","*","*","399"
"0899111","0890011","New Britain School District","Brook Side School","38","10","48"
"0899411","0890011","New Britain School District","CLIMB","*","*","13"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","507","57","564"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","471","430","901"
"0890511","0890011","New Britain School District","Gaffney School","525","54","579"
"0890611","0890011","New Britain School District","Holmes School","361","47","408"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","169","0","169"
"0890711","0890011","New Britain School District","Jefferson School","369","113","482"
"0890811","0890011","New Britain School District","Lincoln School","640","114","754"
"0896111","0890011","New Britain School District","New Britain High School","2101","429","2530"
"0899011","0890011","New Britain School District","New Britain Transition Center","38","9","47"
"0890911","0890011","New Britain School District","Northend School","149","6","155"
"0895311","0890011","New Britain School District","Pulaski Middle School","398","119","517"
"0895111","0890011","New Britain School District","Roosevelt Middle School","387","40","427"
"0895211","0890011","New Britain School District","Slade Middle School","659","67","726"
"0891211","0890011","New Britain School District","Smalley Academy","484","72","556"
"0891311","0890011","New Britain School District","Smith School","651","81","732"
"0891511","0890011","New Britain School District","Vance School","566","57","623"
"0900411","0900011","New Canaan School District","East School","559","6","565"
"0906111","0900011","New Canaan School District","New Canaan High School","1268","7","1275"
"0905111","0900011","New Canaan School District","Saxe Middle School","1274","14","1288"
"0900211","0900011","New Canaan School District","South School","*","*","554"
"0900311","0900011","New Canaan School District","West School","*","*","531"
"0910111","0910011","New Fairfield School District","Consolidated School","518","17","535"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","591","8","599"
"0916111","0910011","New Fairfield School District","New Fairfield High School","1010","0","1010"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","*","654"
"0920311","0920011","New Hartford School District","Ann Antolini School","*","*","343"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","110","0","110"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","*","*","112"
"0931211","0930011","New Haven School District","Edgewood School","442","7","449"
"0931411","0930011","New Haven School District","Nathan Hale School","520","37","557"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","458","55","513"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","516","38","554"
"0930311","0930011","New Haven School District","Beecher School","475","11","486"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","516","45","561"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","466","22","488"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","482","34","516"
"0932111","0930011","New Haven School District","Brennan Rogers School","379","26","405"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","436","17","453"
"0930611","0930011","New Haven School District","Clinton Avenue School","403","164","567"
"0934111","0930011","New Haven School District","Columbus Family Academy","269","198","467"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","567","58","625"
"0936411","0930011","New Haven School District","Cooperative High School","624","14","638"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","190","7","197"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","502","9","511"
"0935611","0930011","New Haven School District","Domus Academy","*","*","41"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","46","0","46"
"0938111","0930011","New Haven School District","Early Learning Center","117","0","117"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","371","63","434"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","*","*","387"
"0931611","0930011","New Haven School District","Fair Haven School","343","362","705"
"0938011","0930011","New Haven School District","Headstart","334","0","334"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","281","0","281"
"0936611","0930011","New Haven School District","High School In The Community","223","18","241"
"0930711","0930011","New Haven School District","Hill Central Music Academy","297","166","463"
"0936311","0930011","New Haven School District","Hill Regional Career High School","654","44","698"
"0936211","0930011","New Haven School District","James Hillhouse High School","892","84","976"
"0931311","0930011","New Haven School District","John C. Daniels","402","106","508"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","351","186","537"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","567","13","580"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","364","20","384"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","502","44","546"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","367","17","384"
"0937011","0930011","New Haven School District","New Haven Academy","280","7","287"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","*","*","25"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","208","57","265"
"0939111","0930011","New Haven School District","Riverside Education Academy","104","9","113"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","438","87","525"
"0931011","0930011","New Haven School District","Ross/Woodward School","543","53","596"
"0936711","0930011","New Haven School District","Sound School","*","*","334"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","358","119","477"
"0932911","0930011","New Haven School District","Truman School","315","181","496"
"0934911","0930011","New Haven School District","West Rock Authors Academy","215","11","226"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","403","7","410"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1127","231","1358"
"0933811","0930011","New Haven School District","Worthington Hooker School","369","44","413"
"0950311","0950011","New London School District","Jennings School","319","211","530"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","470","123","593"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","393","73","466"
"0959111","0950011","New London School District","New London Clinical Day Program","12","6","18"
"0956111","0950011","New London School District","New London High School","775","158","933"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","470","58","528"
"0960511","0960011","New Milford School District","Hill And Plain School","421","43","464"
"0960711","0960011","New Milford School District","John Pettibone School","409","10","419"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","11","0","11"
"0966111","0960011","New Milford School District","New Milford High School","1461","19","1480"
"0960811","0960011","New Milford School District","Northville Elementary School","*","*","481"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","999","32","1031"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","702","12","714"
"0940611","0940011","Newington School District","Anna Reynolds School","444","27","471"
"0940211","0940011","Newington School District","Elizabeth Green School","294","10","304"
"0940811","0940011","Newington School District","John Paterson School","423","26","449"
"0945311","0940011","Newington School District","John Wallace Middle School","689","16","705"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","570","7","577"
"0946111","0940011","Newington School District","Newington High School","1391","31","1422"
"0940711","0940011","Newington School District","Ruth Chaffee School","364","30","394"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","*","361"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","*","339"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","*","*","451"
"0976111","0970011","Newtown School District","Newtown High School","*","*","1760"
"0975111","0970011","Newtown School District","Newtown Middle School","*","*","892"
"0978011","0970011","Newtown School District","Newtown Preschool","56","0","56"
"0970511","0970011","Newtown School District","Reed Intermediate School","*","*","819"
"0979011","0970011","Newtown School District","STARR","*","0","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","454","0","454"
"0980111","0980011","Norfolk School District","Botelle Elementary School","116","0","116"
"0989211","0980011","Norfolk School District","Bridges II","*","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","*","441"
"0996111","0990011","North Branford School District","North Branford High School","630","6","636"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","*","536"
"0999011","0990011","North Branford School District","School to Work Program","*","0","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","*","*","468"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","*","*","315"
"1010811","1010011","North Haven School District","Clintonville Elementary School","369","8","377"
"1010711","1010011","North Haven School District","Green Acres Elementary School","379","15","394"
"1010211","1010011","North Haven School District","Montowese Elementary School","358","7","365"
"1016111","1010011","North Haven School District","North Haven High School","1179","8","1187"
"1015211","1010011","North Haven School District","North Haven Middle School","763","10","773"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","398","6","404"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","385","0","385"
"1026111","1020011","North Stonington School District","Wheeler High School","203","0","203"
"1025111","1020011","North Stonington School District","Wheeler Middle School","176","0","176"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1534","124","1658"
"1030211","1030011","Norwalk School District","Brookside Elementary School","414","106","520"
"1030311","1030011","Norwalk School District","Columbus Magnet School","315","13","328"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","455","48","503"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","413","43","456"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","458","121","579"
"1030811","1030011","Norwalk School District","Kendall Elementary School","418","130","548"
"1032211","1030011","Norwalk School District","Marvin Elementary School","388","96","484"
"1032111","1030011","Norwalk School District","Naramake Elementary School","408","54","462"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","574","36","610"
"1036111","1030011","Norwalk School District","Norwalk High School","1441","98","1539"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","46","6","52"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","558","53","611"
"1035511","1030011","Norwalk School District","Roton Middle School","412","33","445"
"1031311","1030011","Norwalk School District","Rowayton School","417","44","461"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","349","121","470"
"1031411","1030011","Norwalk School District","Tracey School","299","95","394"
"1035411","1030011","Norwalk School District","West Rocks Middle School","602","48","650"
"1032411","1030011","Norwalk School District","Wolfpit School","268","34","302"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2134","130","2264"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","16","0","16"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","*","36"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","16"
"1041411","1040011","Norwich School District","John B. Stanton Network School","318","94","412"
"1045111","1040011","Norwich School District","Kelly Middle School","634","65","699"
"1042011","1040011","Norwich School District","Moriarty Magnet School","354","92","446"
"1040811","1040011","Norwich School District","Samuel Huntington School","435","28","463"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","396","55","451"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","316","23","339"
"1041911","1040011","Norwich School District","Uncas Network School","242","35","277"
"1041811","1040011","Norwich School District","Veterans' Memorial School","312","32","344"
"1049211","1040011","Norwich School District","Virtual Learning Academy","14","0","14"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","262","16","278"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","324","0","324"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","404","11","415"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","546","7","553"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","*","*","527"
"1070211","1070011","Orange School District","Mary L. Tracy School","*","*","175"
"1070511","1070011","Orange School District","Peck Place School","*","*","380"
"1070311","1070011","Orange School District","Race Brook School","368","8","376"
"1070411","1070011","Orange School District","Turkey Hill School","310","6","316"
"1085111","1080011","Oxford School District","Great Oak School","*","*","529"
"1080111","1080011","Oxford School District","Oxford Center School","500","7","507"
"1086011","1080011","Oxford School District","Oxford High School","582","7","589"
"1080311","1080011","Oxford School District","Quaker Farms School","460","10","470"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","*","*","251"
"1098011","1090011","Plainfield School District","Early Childhood Center","18","0","18"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","*","358"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","*","587"
"1096111","1090011","Plainfield School District","Plainfield High School","733","7","740"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","*","386"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","*","403"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","237","30","267"
"1100211","1100011","Plainville School District","Linden Street School","365","45","410"
"1100511","1100011","Plainville School District","Louis Toffolon School","341","12","353"
"1105211","1100011","Plainville School District","Middle School of Plainville","532","6","538"
"1106111","1100011","Plainville School District","Plainville High School","*","*","741"
"1108011","1100011","Plainville School District","Prekindergarten Program","*","*","48"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","422"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","*","334"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","360"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","490"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","*","472"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","*","244"
"1130411","1130011","Portland School District","Gildersleeve School","211","0","211"
"1136111","1130011","Portland School District","Portland High School","*","*","374"
"1135111","1130011","Portland School District","Portland Middle School","*","*","230"
"1130211","1130011","Portland School District","Valley View School","304","12","316"
"1145111","1140011","Preston School District","Preston Plains School","*","*","135"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","263","8","271"
"1169011","1160011","Putnam School District","Helping Hands","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","645","20","665"
"1166111","1160011","Putnam School District","Putnam High School","*","*","294"
"1165111","1160011","Putnam School District","Putnam Middle School","292","7","299"
"1175111","1170011","Redding School District","John Read Middle School","*","*","553"
"1170111","1170011","Redding School District","Redding Elementary School","572","7","579"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","*","*","421"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","366"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","*","624"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","*","355"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","*","372"
"2056112","2050012","Regional School District 05","Amity Regional High School","1612","9","1621"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","41","0","41"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","191"
"2060212","2060012","Regional School District 06","James Morris School","*","*","158"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","561"
"2060312","2060012","Regional School District 06","Warren Elementary School","78","0","78"
"2079112","2070012","Regional School District 07","AIM","15","0","15"
"2079012","2070012","Regional School District 07","FLEX","6","0","6"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","0","*"
"2079212","2070012","Regional School District 07","Links","13","0","13"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","714","0","714"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","360","0","360"
"2079312","2070012","Regional School District 07","STEP","17","0","17"
"2086112","2080012","Regional School District 08","RHAM High School","*","*","1133"
"2085112","2080012","Regional School District 08","RHAM Middle School","627","0","627"
"2086212","2080012","Regional School District 08","Region Alternative High School","7","0","7"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","*","1012"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","*","*","850"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","*","464"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","493","15","508"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","*","802"
"2116112","2110012","Regional School District 11","Parish Hill High School","280","0","280"
"2120212","2120012","Regional School District 12","Booth Free School","94","0","94"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","21","0","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","320","0","320"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","*","199"
"2120112","2120012","Regional School District 12","The Burnham School","69","0","69"
"2120412","2120012","Regional School District 12","Washington Primary School","*","*","138"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","*","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","*","*","174"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","*","334"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","*","242"
"2130512","2130012","Regional School District 13","John Lyman School","*","*","283"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","*","343"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","281"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","46","0","46"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","372","7","379"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","*","806"
"2145112","2140012","Regional School District 14","Woodbury Middle School","411","0","411"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","*","374"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","556","6","562"
"2155212","2150012","Regional School District 15","Memorial Middle School","*","*","486"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","411","10","421"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","*","1259"
"2150512","2150012","Regional School District 15","Pomperaug School","*","*","447"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","*","526"
"2160312","2160012","Regional School District 16","Algonquin School","453","10","463"
"2160212","2160012","Regional School District 16","Community School","*","*","214"
"2160112","2160012","Regional School District 16","Laurel Ledge School","454","7","461"
"2165112","2160012","Regional School District 16","Long River Middle School","550","7","557"
"2166012","2160012","Regional School District 16","Woodland Regional High School","*","*","720"
"2170212","2170012","Regional School District 17","Burr District Elementary School","319","0","319"
"2170112","2170012","Regional School District 17","Haddam Elementary School","*","*","252"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","*","634"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","*","768"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","339","0","339"
"2180312","2180012","Regional School District 18","Center School","*","*","261"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","188","0","188"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","421","0","421"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","360","0","360"
"2180212","2180012","Regional School District 18","Mile Creek School","203","13","216"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1203","20","1223"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","*","362"
