"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0846311","0840011","Milford School District","Joseph A. Foran High School","*","47","31","46","0","*","785","919"
"0841611","0840011","Milford School District","Live Oaks School","0","23","*","11","0","*","257","299"
"0841711","0840011","Milford School District","Mathewson School","0","88","*","25","0","*","243","369"
"0840711","0840011","Milford School District","Meadowside School","*","70","*","23","0","0","288","393"
"0840811","0840011","Milford School District","Orange Avenue School","0","51","13","10","*","*","362","440"
"0841811","0840011","Milford School District","Orchard Hills School","0","29","17","*","0","*","265","325"
"0841011","0840011","Milford School District","Pumpkin Delight School","*","23","31","33","*","0","282","374"
"0840311","0840011","Milford School District","The Academy","0","0","*","*","0","0","45","53"
"0845311","0840011","Milford School District","West Shore Middle School","0","43","*","41","0","*","352","466"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","*","25","*","37","0","19","421","512"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","28","*","58","0","22","636","758"
"0850211","0850011","Monroe School District","Masuk Alternative Program","0","0","0","*","0","0","*","16"
"0856111","0850011","Monroe School District","Masuk High School","*","44","*","88","0","26","982","1163"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","9","*","29","0","6","311","363"
"0850411","0850011","Monroe School District","REAL","0","0","0","*","0","0","*","6"
"0850311","0850011","Monroe School District","Stepney Elementary School","*","30","*","26","0","13","389","467"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","*","14","*","33","*","48","244","344"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","9","50","18","44","0","53","378","552"
"0860111","0860011","Montville School District","Mohegan School","*","56","12","39","*","36","203","353"
"0866111","0860011","Montville School District","Montville High School","*","77","27","61","*","48","469","700"
"0860511","0860011","Montville School District","Oakdale School","7","15","6","20","0","39","222","309"
"0869011","0860011","Montville School District","Palmer Academy","*","0","0","0","0","*","22","27"
"0860311","0860011","Montville School District","Pre School Program","0","*","*","6","0","*","47","62"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","0","8","20","71","0","17","130","246"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","0","*","0","7","0","*","15","24"
"0885111","0880011","Naugatuck School District","City Hill Middle School","0","24","44","136","0","29","447","680"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","0","15","15","65","0","15","236","346"
"0888111","0880011","Naugatuck School District","Head Start","0","*","15","23","0","*","74","121"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","0","7","31","73","0","18","175","304"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","*","18","18","65","0","*","229","337"
"0880311","0880011","Naugatuck School District","Maple Hill School","*","24","29","73","0","*","326","475"
"0886111","0880011","Naugatuck School District","Naugatuck High School","*","36","101","235","*","59","824","1259"
"0880611","0880011","Naugatuck School District","Salem School","0","*","18","66","*","17","146","249"
"0880711","0880011","Naugatuck School District","Western School","*","7","12","57","*","9","176","265"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","0","0","321","127","0","*","*","473"
"0899111","0890011","New Britain School District","Brook Side School","0","*","9","35","0","0","*","50"
"0899411","0890011","New Britain School District","CLIMB","0","0","*","19","0","0","*","29"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","0","*","86","326","0","*","97","528"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","*","*","52","609","*","7","98","771"
"0890511","0890011","New Britain School District","Gaffney School","0","22","52","298","0","12","185","569"
"0890611","0890011","New Britain School District","Holmes School","0","62","40","202","*","*","186","506"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","*","8","16","55","0","*","73","159"
"0890711","0890011","New Britain School District","Jefferson School","0","21","41","239","0","9","132","442"
"0890811","0890011","New Britain School District","Lincoln School","*","*","68","430","0","17","200","725"
"0896111","0890011","New Britain School District","New Britain High School","*","50","386","1467","*","47","502","2457"
"0899011","0890011","New Britain School District","New Britain Transition Center","0","0","*","37","0","0","*","50"
"0890911","0890011","New Britain School District","Northend School","0","*","47","177","0","*","41","274"
"0895311","0890011","New Britain School District","Pulaski Middle School","*","24","104","494","0","*","132","769"
"0895211","0890011","New Britain School District","Slade Middle School","*","*","106","531","0","17","112","776"
"0891211","0890011","New Britain School District","Smalley Academy","0","11","63","525","0","21","82","702"
"0891311","0890011","New Britain School District","Smith School","*","16","66","425","*","21","166","696"
"0891511","0890011","New Britain School District","Vance School","0","*","72","318","*","15","100","513"
"0900411","0900011","New Canaan School District","East School","*","51","11","24","0","*","470","566"
"0906111","0900011","New Canaan School District","New Canaan High School","*","40","*","34","0","19","1137","1250"
"0905111","0900011","New Canaan School District","Saxe Middle School","*","66","*","38","0","29","1138","1291"
"0900211","0900011","New Canaan School District","South School","0","35","*","23","0","*","470","547"
"0900311","0900011","New Canaan School District","West School","*","25","*","18","0","7","494","547"
"0910311","0910011","New Fairfield School District","Alternative Learning Center","0","0","0","0","0","0","9","9"
"0910111","0910011","New Fairfield School District","Consolidated School","*","11","8","45","0","*","471","544"
"0910411","0910011","New Fairfield School District","Day Alternative Learning Program","0","0","0","*","0","*","12","14"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","*","17","12","54","0","*","437","526"
"0916111","0910011","New Fairfield School District","New Fairfield High School","0","13","11","57","0","16","836","933"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","13","*","39","0","14","554","629"
"0920311","0920011","New Hartford School District","Ann Antolini School","0","*","0","*","0","10","286","310"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","0","0","0","*","0","*","107","115"
"0920411","0920011","New Hartford School District","Bridges II at Ann Antolini School","0","0","0","0","0","0","*","*"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","0","*","0","*","0","0","66","75"
"0931211","0930011","New Haven School District","Edgewood School","*","*","231","63","0","7","133","439"
"0931411","0930011","New Haven School District","Nathan Hale School","*","14","57","190","0","*","286","552"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","0","*","304","147","0","*","32","490"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","0","*","316","148","0","*","88","560"
"0930311","0930011","New Haven School District","Beecher School","0","*","302","100","0","*","89","502"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","*","*","137","228","*","7","140","517"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","0","*","197","136","0","*","117","459"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","0","24","183","225","*","*","62","497"
"0932411","0930011","New Haven School District","Blake Street Leadership Academy (STEP)","0","0","12","*","0","*","0","20"
"0932111","0930011","New Haven School District","Brennan Rogers School","*","*","322","143","0","*","35","508"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","0","*","222","94","0","*","37","362"
"0930611","0930011","New Haven School District","Clinton Avenue School","0","*","116","434","0","*","45","599"
"0934111","0930011","New Haven School District","Columbus Family Academy","0","*","19","416","0","*","14","451"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","*","*","303","277","0","*","49","640"
"0936411","0930011","New Haven School District","Cooperative High School","*","18","292","173","0","*","128","614"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","0","0","129","35","0","*","*","183"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","*","9","281","61","0","*","105","461"
"0935611","0930011","New Haven School District","Domus Academy","0","0","25","11","0","0","0","36"
"0938111","0930011","New Haven School District","Early Learning Center","0","*","107","27","0","0","*","142"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","0","*","190","227","0","*","60","508"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","*","47","239","99","0","*","179","571"
"0931611","0930011","New Haven School District","Fair Haven School","*","15","95","597","0","*","72","786"
"0938011","0930011","New Haven School District","Headstart","0","*","119","222","*","*","22","371"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","0","*","181","75","0","*","11","277"
"0936611","0930011","New Haven School District","High School In The Community","0","*","116","121","0","*","38","282"
"0930711","0930011","New Haven School District","Hill Central Music Academy","0","*","123","333","*","*","17","476"
"0936311","0930011","New Haven School District","Hill Regional Career High School","*","33","331","219","0","*","88","675"
"0936211","0930011","New Haven School District","James Hillhouse High School","*","8","713","271","0","*","38","1039"
"0931311","0930011","New Haven School District","John C. Daniels","0","*","83","327","0","*","95","522"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","*","*","54","435","0","*","16","508"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","*","16","439","58","*","*","47","564"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","0","*","278","77","0","0","*","372"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","*","9","253","168","*","*","107","543"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","0","*","152","136","0","*","89","391"
"0937011","0930011","New Haven School District","New Haven Academy","0","*","164","64","0","*","27","264"
"0932211","0930011","New Haven School District","New Horizons High School","0","0","33","*","0","0","*","64"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","0","0","*","7","0","0","*","15"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","0","*","109","182","0","*","37","330"
"0939111","0930011","New Haven School District","Riverside Education Academy","0","0","77","*","0","0","*","117"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","0","*","211","289","0","*","28","535"
"0931011","0930011","New Haven School District","Ross/Woodward School","*","16","233","275","0","*","144","675"
"0936711","0930011","New Haven School District","Sound School","0","*","37","91","*","*","194","330"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","0","*","185","205","0","*","34","429"
"0932911","0930011","New Haven School District","Truman School","*","*","62","403","*","*","11","483"
"0934911","0930011","New Haven School District","West Rock Authors Academy","*","*","180","57","0","*","27","272"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","0","*","309","68","0","*","21","402"
"0936111","0930011","New Haven School District","Wilbur Cross High School","*","29","480","689","*","*","157","1362"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","117","50","32","0","*","234","441"
"0950311","0950011","New London School District","Jennings School","*","*","62","407","0","29","35","537"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","*","*","170","324","*","34","85","624"
"0950611","0950011","New London School District","Harbor","*","*","25","67","0","9","20","124"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","*","*","103","209","0","45","104","471"
"0956111","0950011","New London School District","New London High School","*","20","223","393","*","50","192","886"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","*","9","113","197","*","73","160","556"
"0960511","0960011","New Milford School District","Hill And Plain School","*","25","*","94","0","20","305","454"
"0960711","0960011","New Milford School District","John Pettibone School","0","7","6","42","0","26","283","364"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","0","0","0","0","11","11"
"0966111","0960011","New Milford School District","New Milford High School","0","56","35","141","0","24","1142","1398"
"0960811","0960011","New Milford School District","Northville Elementary School","0","11","8","34","0","16","345","414"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","0","35","22","119","0","25","823","1024"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","*","23","*","62","0","13","569","681"
"0940611","0940011","Newington School District","Anna Reynolds School","*","54","*","87","0","14","289","459"
"0940211","0940011","Newington School District","Elizabeth Green School","0","21","19","71","0","22","141","274"
"0940811","0940011","Newington School District","John Paterson School","0","34","24","72","*","*","268","418"
"0945311","0940011","Newington School District","John Wallace Middle School","*","59","44","85","0","*","460","687"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","*","53","24","108","*","33","394","615"
"0946111","0940011","Newington School District","Newington High School","*","119","71","238","*","42","835","1308"
"0940711","0940011","Newington School District","Ruth Chaffee School","0","32","22","65","0","16","209","344"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","9","*","13","*","6","291","321"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","7","0","18","0","*","282","314"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","10","8","18","0","16","339","391"
"0976111","0970011","Newtown School District","Newtown High School","*","51","*","88","0","23","1553","1738"
"0975111","0970011","Newtown School District","Newtown Middle School","0","42","9","33","0","10","739","833"
"0978011","0970011","Newtown School District","Newtown Preschool","0","*","*","*","0","*","51","58"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","34","6","37","0","12","642","731"
"0979011","0970011","Newtown School District","STARR","0","0","0","0","0","0","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","26","13","*","0","*","305","359"
"0980111","0980011","Norfolk School District","Botelle Elementary School","0","0","0","*","0","*","112","115"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","15","*","21","0","*","359","406"
"0996111","0990011","North Branford School District","North Branford High School","*","18","*","27","0","0","563","619"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","*","16","20","0","0","458","507"
"0999011","0990011","North Branford School District","School to Work Program","0","0","*","*","0","0","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","0","*","14","19","0","*","388","430"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","0","*","*","31","0","9","237","280"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","23","*","26","0","10","266","332"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","34","19","25","0","*","294","384"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","19","*","26","0","*","258","314"
"1016111","1010011","North Haven School District","North Haven High School","*","84","60","59","0","*","815","1039"
"1015211","1010011","North Haven School District","North Haven Middle School","*","50","24","51","0","*","637","782"
"1010111","1010011","North Haven School District","North Haven Transition Partnership","0","*","*","0","0","0","*","*"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","23","17","26","0","14","343","423"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","6","9","8","19","0","7","332","381"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","7","*","0","*","176","196"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","*","*","*","*","146","164"
"1036211","1030011","Norwalk School District","Brien McMahon High School","*","88","385","677","*","26","495","1675"
"1030211","1030011","Norwalk School District","Brookside Elementary School","*","36","63","304","0","*","109","522"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","22","76","79","*","*","142","333"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","0","*","70","132","*","0","276","502"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","0","22","78","138","0","14","200","452"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","0","69","96","323","0","14","86","588"
"1030811","1030011","Norwalk School District","Kendall Elementary School","0","24","105","340","0","9","88","566"
"1032211","1030011","Norwalk School District","Marvin Elementary School","0","21","57","230","0","10","179","497"
"1032111","1030011","Norwalk School District","Naramake Elementary School","*","22","58","172","*","13","193","460"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","26","109","212","*","*","266","620"
"1036111","1030011","Norwalk School District","Norwalk High School","*","60","308","533","*","10","660","1575"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","18","27","0","*","*","56"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","*","39","145","314","0","*","140","645"
"1035511","1030011","Norwalk School District","Roton Middle School","0","*","82","200","0","*","159","459"
"1031311","1030011","Norwalk School District","Rowayton School","0","12","46","102","0","12","272","444"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","16","64","311","*","*","86","486"
"1031411","1030011","Norwalk School District","Tracey School","0","19","72","218","0","11","69","389"
"1035411","1030011","Norwalk School District","West Rocks Middle School","0","26","129","294","0","7","179","635"
"1032411","1030011","Norwalk School District","Wolfpit School","0","*","58","124","0","*","123","325"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","44","185","366","252","*","*","1439","2317"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","*","36","27","66","0","*","70","223"
"1040211","1040011","Norwich School District","Case Street Early Learning Center at DTZ","*","6","16","14","0","*","17","57"
"1049011","1040011","Norwich School District","Hickory Street School","*","0","*","*","0","6","6","20"
"1041411","1040011","Norwich School District","John B. Stanton Network School","*","*","72","129","0","40","92","368"
"1045111","1040011","Norwich School District","Kelly Middle School","*","25","122","185","*","48","289","671"
"1042011","1040011","Norwich School District","Moriarty Magnet School","*","26","67","115","*","44","135","390"
"1040811","1040011","Norwich School District","Samuel Huntington School","*","11","36","72","*","44","208","373"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","*","44","103","149","*","43","144","491"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","0","47","53","65","*","*","84","283"
"1041911","1040011","Norwich School District","Uncas Network School","*","16","55","89","*","27","59","250"
"1041811","1040011","Norwich School District","Veterans' Memorial School","*","21","52","93","*","38","102","311"
"1049211","1040011","Norwich School District","Virtual Learning Academy","0","0","*","*","0","*","*","12"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","*","*","48","62","0","29","93","236"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","*","40","72","51","0","*","153","328"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","0","15","*","50","0","*","335","417"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","21","14","31","0","7","458","531"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","32","6","21","0","14","393","466"
"1070211","1070011","Orange School District","Mary L. Tracy School","*","21","*","*","0","8","133","168"
"1070511","1070011","Orange School District","Peck Place School","0","37","15","13","0","7","277","349"
"1070311","1070011","Orange School District","Race Brook School","0","42","*","16","0","*","296","369"
"1070411","1070011","Orange School District","Turkey Hill School","*","36","*","16","0","*","230","293"
"1085111","1080011","Oxford School District","Great Oak School","*","9","*","21","0","10","468","517"
"1080111","1080011","Oxford School District","Oxford Center School","*","10","*","27","0","6","433","480"
"1086011","1080011","Oxford School District","Oxford High School","0","11","8","35","0","15","506","575"
"1080311","1080011","Oxford School District","Quaker Farms School","*","10","*","26","*","10","345","396"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","0","*","187","150","0","*","20","360"
"2930113","2930013","Path Academy District","Path Academy","0","0","7","94","0","0","31","132"
"1098011","1090011","Plainfield School District","Early Childhood Center","0","0","*","*","0","*","15","19"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","10","9","*","*","*","288","322"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","16","23","7","*","*","513","567"
"1096111","1090011","Plainfield School District","Plainfield High School","10","21","25","*","0","*","621","683"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","*","17","*","*","0","308","336"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","9","20","22","*","*","351","410"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","*","*","14","46","0","16","223","308"
"1100211","1100011","Plainville School District","Linden Street School","0","11","17","91","0","23","303","445"
"1100511","1100011","Plainville School District","Louis Toffolon School","*","11","13","46","*","11","300","384"
"1105211","1100011","Plainville School District","Middle School of Plainville","*","*","28","77","0","12","411","538"
"1106111","1100011","Plainville School District","Plainville High School","0","15","38","94","0","27","541","715"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","7","22","0","*","317","356"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","8","*","24","0","*","324","367"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","0","0","0","*","0","0","*","13"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","*","24","0","*","309","342"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","6","18","0","*","433","463"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","11","*","11","0","8","371","408"
"1130511","1130011","Portland School District","Brownstone Intermediate School","0","*","7","15","0","*","184","214"
"1130411","1130011","Portland School District","Gildersleeve School","0","*","*","24","0","9","151","193"
"1136111","1130011","Portland School District","Portland High School","0","6","11","28","0","12","312","369"
"1135111","1130011","Portland School District","Portland Middle School","*","*","7","21","*","8","198","239"
"1130211","1130011","Portland School District","Valley View School","0","*","*","38","0","15","244","313"
"1145111","1140011","Preston School District","Preston Plains School","7","*","*","*","*","*","134","157"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","*","6","*","15","0","12","217","261"
"1169011","1160011","Putnam School District","Helping Hands","0","0","0","*","0","0","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","*","8","8","54","*","29","567","668"
"1166111","1160011","Putnam School District","Putnam High School","*","*","7","17","0","21","226","273"
"1165111","1160011","Putnam School District","Putnam Middle School","*","*","*","24","*","13","249","295"
"1175111","1170011","Redding School District","John Read Middle School","0","11","*","21","*","35","444","513"
"1170111","1170011","Redding School District","Redding Elementary School","*","17","*","26","0","23","416","488"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","0","*","9","25","0","*","362","404"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","0","*","*","11","0","9","303","332"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","11","11","45","0","*","557","635"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","42","16","17","*","9","300","386"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","0","49","*","20","*","9","305","392"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","182","47","72","*","16","1201","1524"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","0","0","*","*","0","0","54","57"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","*","*","0","*","136","150"
"2060212","2060012","Regional School District 06","James Morris School","*","0","*","*","*","0","116","125"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","7","18","*","9","524","567"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","0","0","*","0","*","63","66"
"2079112","2070012","Regional School District 07","AIM","0","0","0","*","0","0","*","10"
"2079012","2070012","Regional School District 07","FLEX","0","0","0","0","0","0","8","8"
"2079212","2070012","Regional School District 07","Links","0","*","0","*","0","0","11","13"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","*","6","*","12","0","*","670","693"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","0","0","0","*","0","*","327","332"
"2079312","2070012","Regional School District 07","STEP","0","0","0","0","0","0","8","8"
"2086112","2080012","Regional School District 08","RHAM High School","0","14","*","21","0","*","1048","1094"
"2085112","2080012","Regional School District 08","RHAM Middle School","*","13","6","17","0","*","516","555"
"2096112","2090012","Regional School District 09","Joel Barlow High School","9","39","11","57","0","21","912","1049"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","0","11","*","27","*","*","763","809"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","8","*","8","0","*","394","417"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","0","16","*","6","*","*","441","468"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","0","15","*","29","0","*","724","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","*","*","6","27","*","*","228","269"
"2120212","2120012","Regional School District 12","Booth Free School","*","0","0","*","0","*","73","78"
"2120312","2120012","Regional School District 12","Shepaug Valley School","0","6","6","25","*","*","418","461"
"2120112","2120012","Regional School District 12","The Burnham School","0","0","0","0","0","*","*","55"
"2120412","2120012","Regional School District 12","Washington Primary School","0","*","*","7","*","*","138","153"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","10","*","28","0","14","500","556"
"2130212","2130012","Regional School District 13","Francis E. Korn School","0","*","0","*","0","8","125","141"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","0","7","0","10","0","12","309","338"
"2130112","2130012","Regional School District 13","Frederick Brewster School","0","0","*","*","0","12","213","237"
"2130512","2130012","Regional School District 13","John Lyman School","0","*","*","13","0","9","212","239"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","0","*","*","16","0","8","262","293"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","0","0","0","0","0","*","*","19"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","*","8","0","0","252","264"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","*","*","0","*","0","0","44","51"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","0","15","*","18","0","*","321","359"
"2140312","2140012","Regional School District 14","Nonnewaug Chiefs Alternative Program","0","0","0","0","0","0","*","*"
"2146112","2140012","Regional School District 14","Nonnewaug High School","0","14","*","14","0","*","709","751"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","*","*","7","0","*","346","364"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","26","9","9","*","*","326","378"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","0","33","9","25","0","11","443","521"
"2155212","2150012","Regional School District 15","Memorial Middle School","0","29","*","17","0","*","403","460"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","0","11","*","10","*","7","313","348"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","65","11","68","0","*","1054","1204"
"2150512","2150012","Regional School District 15","Pomperaug School","*","14","*","23","0","9","337","391"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","38","8","20","*","*","474","545"
"2160312","2160012","Regional School District 16","Algonquin School","0","*","11","16","0","*","378","415"
"2160212","2160012","Regional School District 16","Community School","0","*","*","11","0","0","202","219"
"2160112","2160012","Regional School District 16","Laurel Ledge School","*","7","12","31","*","0","367","420"
"2165112","2160012","Regional School District 16","Long River Middle School","0","*","18","32","0","*","504","570"
"2160412","2160012","Regional School District 16","WRHS Alternative Education Program","0","0","0","0","0","0","13","13"
"2166012","2160012","Regional School District 16","Woodland Regional High School","0","*","*","31","0","0","632","680"
"2170212","2170012","Regional School District 17","Burr District Elementary School","*","7","*","8","0","9","271","299"
"2170112","2170012","Regional School District 17","Haddam Elementary School","0","6","*","*","0","*","219","235"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","12","7","*","0","6","585","615"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","18","15","7","0","*","715","762"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","0","*","*","*","0","16","239","264"
"2180312","2180012","Regional School District 18","Center School","0","*","0","6","0","*","112","126"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","0","*","*","14","0","6","190","215"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","0","16","*","7","0","*","408","437"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","8","*","14","0","9","318","352"
"2180212","2180012","Regional School District 18","Mile Creek School","0","10","*","10","0","*","195","221"
"2196112","2190012","Regional School District 19","E. O. Smith High School","*","55","19","89","*","18","967","1152"
"2190112","2190012","Regional School District 19","E.O. Smith High School at the Depot Campus","0","0","*","*","0","0","24","27"
"2190212","2190012","Regional School District 19","PM Panthers","0","0","0","*","0","0","*","17"
"1188011","1180011","Ridgefield School District","Alternative High School","0","0","0","*","0","0","*","14"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","0","41","*","25","0","*","284","361"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","19","*","30","0","8","320","379"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","0","47","*","42","0","*","655","760"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","0","20","*","23","0","*","292","345"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","33","*","23","0","13","281","354"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","0","0","0","0","0","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","0","89","*","80","*","14","1547","1744"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","14","*","29","0","13","307","368"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","0","29","*","33","0","*","422","496"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","0","20","*","14","*","10","283","330"
