"school_code","district_code","district","school","female","male","total"
"2170112","2170012","Regional School District 17","Haddam Elementary School","116","135","251"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","321","298","619"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","383","417","800"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","141","151","292"
"2180312","2180012","Regional School District 18","Center School","77","82","159"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","103","104","207"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","193","235","428"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","195","170","365"
"2180212","2180012","Regional School District 18","Mile Creek School","118","128","246"
"2196112","2190012","Regional School District 19","E. O. Smith High School","607","589","1196"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","175","205","380"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","194","205","399"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","358","411","769"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","186","178","364"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","175","193","368"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","*","0","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","880","904","1784"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","190","190","380"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","248","241","489"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","165","168","333"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","303","287","590"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","237","255","492"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","376","351","727"
"1190511","1190011","Rocky Hill School District","West Hill School","295","315","610"
"1210111","1210011","Salem School District","Salem Elementary School","207","223","430"
"1220111","1220011","Salisbury School District","Salisbury Central School","140","139","279"
"1230111","1230011","Scotland School District","Scotland Elementary School","72","61","133"
"1240111","1240011","Seymour School District","Bungay School","251","253","504"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","282","303","585"
"1246111","1240011","Seymour School District","Seymour High School","305","320","625"
"1245111","1240011","Seymour School District","Seymour Middle School","282","300","582"
"1250111","1250011","Sharon School District","Sharon Center School","83","94","177"
"1260911","1260011","Shelton School District","Mohegan School","157","155","312"
"1261011","1260011","Shelton School District","Booth Hill School","145","151","296"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","208","232","440"
"1265111","1260011","Shelton School District","Intermediate School","415","425","840"
"1260811","1260011","Shelton School District","Long Hill School","206","229","435"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","392","449","841"
"1266111","1260011","Shelton School District","Shelton High School","790","766","1556"
"1260611","1260011","Shelton School District","Sunnyside School","108","131","239"
"1270111","1270011","Sherman School District","Sherman School","180","192","372"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","113","122","235"
"1280111","1280011","Simsbury School District","Central School","193","199","392"
"1285111","1280011","Simsbury School District","Henry James Memorial School","340","385","725"
"1280611","1280011","Simsbury School District","Latimer Lane School","218","205","423"
"1286111","1280011","Simsbury School District","Simsbury High School","712","800","1512"
"1280711","1280011","Simsbury School District","Squadron Line School","288","337","625"
"1280311","1280011","Simsbury School District","Tariffville School","145","129","274"
"1280411","1280011","Simsbury School District","Tootin' Hills School","195","202","397"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","184","186","370"
"1290411","1290011","Somers School District","Somers Elementary School","320","329","649"
"1296111","1290011","Somers School District","Somers High School","239","249","488"
"1320211","1320011","South Windsor School District","Pleasant Valley School","176","171","347"
"1320711","1320011","South Windsor School District","Eli Terry School","211","231","442"
"1320611","1320011","South Windsor School District","Orchard Hill School","176","211","387"
"1320111","1320011","South Windsor School District","Philip R. Smith School","181","171","352"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","*","*","7"
"1326211","1320011","South Windsor School District","South Windsor High School","699","664","1363"
"1325111","1320011","South Windsor School District","Timothy Edwards School","473","570","1043"
"1320411","1320011","South Windsor School District","Wapping Elementary School","136","165","301"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","404","444","848"
"1311511","1310011","Southington School District","Derynoski Elementary School","340","300","640"
"1311311","1310011","Southington School District","Flanders Elementary School","124","169","293"
"1310211","1310011","Southington School District","Hatton Elementary School","198","257","455"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","389","387","776"
"1310611","1310011","Southington School District","Plantsville Elementary School","148","128","276"
"1310711","1310011","Southington School District","South End Elementary School","117","120","237"
"1316211","1310011","Southington School District","Southington High School","1016","1020","2036"
"1310811","1310011","Southington School District","Strong Elementary School","166","161","327"
"1310911","1310011","Southington School District","Thalberg Elementary School","208","215","423"
"1311411","1310011","Southington School District","Urbin T. Kelley School","187","173","360"
"1330111","1330011","Sprague School District","Sayles School","171","189","360"
"1340611","1340011","Stafford School District","Stafford Elementary School","226","256","482"
"1346111","1340011","Stafford School District","Stafford High School","251","227","478"
"1345211","1340011","Stafford School District","Stafford Middle School","176","166","342"
"1340311","1340011","Stafford School District","Staffordville School","75","86","161"
"1340411","1340011","Stafford School District","West Stafford School","87","77","164"
"2826013","2820013","Stamford Academy District","Stamford Academy","67","80","147"
"1355611","1350011","Stamford School District","Cloonan School","302","320","622"
"1352011","1350011","Stamford School District","Davenport Ridge School","283","269","552"
"1355311","1350011","Stamford School District","Dolan School","265","308","573"
"1352211","1350011","Stamford School District","Hart School","284","318","602"
"1351211","1350011","Stamford School District","Julia A. Stark School","291","325","616"
"1350511","1350011","Stamford School District","K. T. Murphy School","259","268","527"
"1350611","1350011","Stamford School District","Newfield School","352","355","707"
"1351811","1350011","Stamford School District","Northeast School","322","342","664"
"1358011","1350011","Stamford School District","Preschool Team","43","109","152"
"1355811","1350011","Stamford School District","Rippowam Middle School","373","315","688"
"1350811","1350011","Stamford School District","Rogers International School","417","387","804"
"1350911","1350011","Stamford School District","Roxbury School","299","343","642"
"1355711","1350011","Stamford School District","Scofield Middle School","329","295","624"
"1351111","1350011","Stamford School District","Springdale School","347","364","711"
"1356111","1350011","Stamford School District","Stamford High School","909","1019","1928"
"1352111","1350011","Stamford School District","Stillmeadow School","320","368","688"
"1356411","1350011","Stamford School District","The Academy of Information Technology","285","410","695"
"1351911","1350011","Stamford School District","Toquam Magnet School","325","356","681"
"1355511","1350011","Stamford School District","Turn of River School","278","268","546"
"1356311","1350011","Stamford School District","Westhill High School","1083","1063","2146"
"1351411","1350011","Stamford School District","Westover School","319","369","688"
"1360311","1360011","Sterling School District","Sterling Community School","219","260","479"
"1370511","1370011","Stonington School District","Deans Mill School","203","210","413"
"1375211","1370011","Stonington School District","Mystic Middle School","192","234","426"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","163","149","312"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","13","13","26"
"1370211","1370011","Stonington School District","Stonington HS PreK","9","11","20"
"1376111","1370011","Stonington School District","Stonington High School","390","381","771"
"1370411","1370011","Stonington School District","West Broad Street School","64","62","126"
"1370611","1370011","Stonington School District","West Vine Street School","86","125","211"
"1381311","1380011","Stratford School District","Eli Whitney School","252","265","517"
"1386211","1380011","Stratford School District","Bunnell High School","589","564","1153"
"1380311","1380011","Stratford School District","Chapel School","267","293","560"
"1385211","1380011","Stratford School District","David Wooster Middle School","265","258","523"
"1380411","1380011","Stratford School District","Franklin School","159","154","313"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","278","298","576"
"1381611","1380011","Stratford School District","Honeyspot School","126","98","224"
"1380811","1380011","Stratford School District","Lordship School","124","111","235"
"1380911","1380011","Stratford School District","Nichols School","212","219","431"
"1381011","1380011","Stratford School District","Second Hill Lane School","330","368","698"
"1389111","1380011","Stratford School District","Secondary STEPS Program","*","*","11"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","227","244","471"
"1386111","1380011","Stratford School District","Stratford High School","483","558","1041"
"1389011","1380011","Stratford School District","Strive-Stratford","*","*","21"
"1381411","1380011","Stratford School District","Wilcoxson School","170","208","378"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","254","227","481"
"1390311","1390011","Suffield School District","McAlister Intermediate School","242","254","496"
"1396111","1390011","Suffield School District","Suffield High School","435","406","841"
"1395111","1390011","Suffield School District","Suffield Middle School","305","289","594"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","143","134","277"
"9026122","9020022","The Gilbert School District","The Gilbert School","222","315","537"
"1400111","1400011","Thomaston School District","Black Rock School","151","133","284"
"1400211","1400011","Thomaston School District","Thomaston Center School","122","118","240"
"1406211","1400011","Thomaston School District","Thomaston High School","193","221","414"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","217","225","442"
"1415111","1410011","Thompson School District","Thompson Middle School","173","176","349"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","138","139","277"
"1420111","1420011","Tolland School District","Birch Grove Primary School","269","295","564"
"1426111","1420011","Tolland School District","Tolland High School","432","415","847"
"1420211","1420011","Tolland School District","Tolland Intermediate School","293","324","617"
"1425111","1420011","Tolland School District","Tolland Middle School","336","346","682"
"1430111","1430011","Torrington School District","East School","174","203","377"
"1430211","1430011","Torrington School District","Forbes School","155","208","363"
"1430811","1430011","Torrington School District","Southwest School","146","184","330"
"1430911","1430011","Torrington School District","Torringford School","312","311","623"
"1436111","1430011","Torrington School District","Torrington High School","484","571","1055"
"1435111","1430011","Torrington School District","Torrington Middle School","494","547","1041"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","235","240","475"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","73","89","162"
"1440111","1440011","Trumbull School District","Booth Hill School","252","257","509"
"1440811","1440011","Trumbull School District","Daniels Farm School","236","234","470"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","324","347","671"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","362","404","766"
"1440411","1440011","Trumbull School District","Jane Ryan School","199","204","403"
"1445111","1440011","Trumbull School District","Madison Middle School","382","411","793"
"1440311","1440011","Trumbull School District","Middlebrook School","211","243","454"
"1440911","1440011","Trumbull School District","Tashua School","189","196","385"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","104","116","220"
"1446111","1440011","Trumbull School District","Trumbull High School","1129","1009","2138"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","9","9"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","*","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","15","15"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","29","29"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","11","11"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","27","27"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","26","26"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","29","29"
"3361115","3360015","Unified School District #1","Manson Youth Institution","0","310","310"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","16","16"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","10","10"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","12","12"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","13","13"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","7","7"
"3362515","3360015","Unified School District #1","York Correctional Institution","22","0","22"
"3470115","3470015","Unified School District #2","Children's Place School","0","22","22"
"3470315","3470015","Unified School District #2","Riverview School","37","17","54"
"3476715","3470015","Unified School District #2","Walter G. Cady School","*","*","121"
"1450111","1450011","Union School District","Union Elementary School","45","33","78"
"1460311","1460011","Vernon School District","Northeast School","163","166","329"
"1461411","1460011","Vernon School District","Center Road School","248","254","502"
"1460111","1460011","Vernon School District","Lake Street School","117","139","256"
"1460511","1460011","Vernon School District","Loveland Hill School","*","*","8"
"1460211","1460011","Vernon School District","Maple Street School","151","172","323"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","*","*","10"
"1466111","1460011","Vernon School District","Rockville High School","468","458","926"
"1461011","1460011","Vernon School District","Skinner Road School","149","157","306"
"1465111","1460011","Vernon School District","Vernon Center Middle School","325","337","662"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","160","143","303"
"1480211","1480011","Wallingford School District","Highland School","125","140","265"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","*","*","13"
"1481011","1480011","Wallingford School District","Cook Hill School","180","163","343"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","357","343","700"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","159","200","359"
"1489211","1480011","Wallingford School District","Harvest Park","0","7","7"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","338","343","681"
"1486111","1480011","Wallingford School District","Lyman Hall High School","614","484","1098"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","458","434","892"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","160","167","327"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","*","*","7"
"1480311","1480011","Wallingford School District","Parker Farms School","136","153","289"
"1481211","1480011","Wallingford School District","Pond Hill School","186","188","374"
"1480411","1480011","Wallingford School District","Rock Hill School","166","177","343"
"1480811","1480011","Wallingford School District","Yalesville School","188","188","376"
"1515211","1510011","Waterbury School District","West Side Middle School","472","516","988"
"1512311","1510011","Waterbury School District","Washington School","181","156","337"
"1512111","1510011","Waterbury School District","B. W. Tinker School","260","312","572"
"1510511","1510011","Waterbury School District","Bucks Hill School","275","272","547"
"1510611","1510011","Waterbury School District","Bunker Hill School","242","272","514"
"1512711","1510011","Waterbury School District","Carrington School","235","211","446"
"1516211","1510011","Waterbury School District","Crosby High School","659","730","1389"
"1510911","1510011","Waterbury School District","Driggs School","262","285","547"
"1511611","1510011","Waterbury School District","Duggan School","230","234","464"
"1519111","1510011","Waterbury School District","Enlightenment School","78","113","191"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","267","248","515"
"1512611","1510011","Waterbury School District","Gilmartin School","250","268","518"
"1510711","1510011","Waterbury School District","H. S. Chase School","363","421","784"
"1511311","1510011","Waterbury School District","Hopeville School","251","234","485"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","600","686","1286"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","266","336","602"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","276","325","601"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","585","586","1171"
"1515311","1510011","Waterbury School District","North End Middle School","505","545","1050"
"1513411","1510011","Waterbury School District","Reed School","185","193","378"
"1512811","1510011","Waterbury School District","Regan School","129","132","261"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","315","299","614"
"1518011","1510011","Waterbury School District","Special Education Preschool","85","118","203"
"1512011","1510011","Waterbury School District","Sprague School","233","239","472"
"1519011","1510011","Waterbury School District","State Street School","19","60","79"
"1512211","1510011","Waterbury School District","Walsh School","242","217","459"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","308","181","489"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","201","130","331"
"1516711","1510011","Waterbury School District","Waterbury Career Academy","139","106","245"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","178","189","367"
"1516311","1510011","Waterbury School District","Wilby High School","599","693","1292"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","197","220","417"
"1525111","1520011","Waterford School District","Clark Lane Middle School","319","345","664"
"1520211","1520011","Waterford School District","Great Neck Elementary School","182","157","339"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","184","190","374"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","165","197","362"
"1526111","1520011","Waterford School District","Waterford High School","391","416","807"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","119","167","286"
"1530211","1530011","Watertown School District","John Trumbull Primary School","317","360","677"
"1530411","1530011","Watertown School District","Polk School","167","171","338"
"1535111","1530011","Watertown School District","Swift Middle School","364","370","734"
"1536111","1530011","Watertown School District","Watertown High School","444","438","882"
"1551711","1550011","West Hartford School District","Smith School","174","194","368"
"1559111","1550011","West Hartford School District","Achieve","*","*","8"
"1551611","1550011","West Hartford School District","Aiken School","216","252","468"
"1550211","1550011","West Hartford School District","Braeburn School","178","186","364"
"1555311","1550011","West Hartford School District","Bristow Middle School","202","216","418"
"1550411","1550011","West Hartford School District","Bugbee School","238","229","467"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","165","150","315"
"1556111","1550011","West Hartford School District","Conard High School","741","761","1502"
"1550611","1550011","West Hartford School District","Duffy School","268","264","532"
"1556211","1550011","West Hartford School District","Hall High School","721","755","1476"
"1555111","1550011","West Hartford School District","King Philip Middle School","446","460","906"
"1550911","1550011","West Hartford School District","Morley School","171","159","330"
"1551011","1550011","West Hartford School District","Norfeldt School","158","213","371"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","387","452","839"
"1559211","1550011","West Hartford School District","Strive-West Hartford","8","20","28"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","*","*","8"
"1551211","1550011","West Hartford School District","Webster Hill School","244","211","455"
"1551311","1550011","West Hartford School District","Whiting Lane School","254","266","520"
"1551511","1550011","West Hartford School District","Wolcott School","244","252","496"
"1561211","1560011","West Haven School District","Washington School","230","252","482"
"1560811","1560011","West Haven School District","Alma E. Pagels School","146","219","365"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","420","442","862"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","177","179","356"
"1560311","1560011","West Haven School District","Forest School","237","229","466"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","416","450","866"
"1560111","1560011","West Haven School District","Life Skills","*","*","6"
"1561411","1560011","West Haven School District","Savin Rock Community School","239","260","499"
"1560411","1560011","West Haven School District","Seth G. Haley School","233","251","484"
"1566111","1560011","West Haven School District","West Haven High School","800","765","1565"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","131","162","293"
"1546111","1540011","Westbrook School District","Westbrook High School","130","147","277"
"1545111","1540011","Westbrook School District","Westbrook Middle School","134","128","262"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","201","266","467"
"1576111","1570011","Weston School District","Weston High School","364","411","775"
"1570211","1570011","Weston School District","Weston Intermediate School","266","285","551"
"1575111","1570011","Weston School District","Weston Middle School","299","318","617"
"1585111","1580011","Westport School District","Bedford Middle School","395","463","858"
"1580311","1580011","Westport School District","Coleytown Elementary School","228","223","451"
"1585311","1580011","Westport School District","Coleytown Middle School","269","264","533"
"1580411","1580011","Westport School District","Green's Farms School","229","217","446"
"1580511","1580011","Westport School District","King's Highway Elementary School","243","255","498"
"1580711","1580011","Westport School District","Long Lots School","275","303","578"
"1580811","1580011","Westport School District","Saugatuck Elementary School","232","291","523"
"1586111","1580011","Westport School District","Staples High School","917","917","1834"
"1588011","1580011","Westport School District","Stepping Stones Preschool","13","28","41"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","175","184","359"
"1591011","1590011","Wethersfield School District","Charles Wright School","159","148","307"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","229","210","439"
"1591111","1590011","Wethersfield School District","Highcrest School","225","203","428"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","186","196","382"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","310","289","599"
"1596111","1590011","Wethersfield School District","Wethersfield High School","562","625","1187"
"1600111","1600011","Willington School District","Center School","89","104","193"
"1605111","1600011","Willington School District","Hall Memorial School","126","138","264"
"1615211","1610011","Wilton School District","Middlebrook School","538","519","1057"
"1610711","1610011","Wilton School District","Cider Mill School","497","521","1018"
"1610511","1610011","Wilton School District","Miller-Driscoll School","434","451","885"
"1616111","1610011","Wilton School District","Wilton High School","649","669","1318"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","97","123","220"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","111","121","232"
"1625111","1620011","Winchester School District","Pearson Middle School","76","89","165"
"1620111","1620011","Winchester School District","WISE Academy","*","*","9"
"1630411","1630011","Windham School District","Charles H. Barrows STEM Academy","148","152","300"
"1638011","1630011","Windham School District","Early Headstart","12","10","22"
"1630111","1630011","Windham School District","Natchaug School","163","181","344"
"1630311","1630011","Windham School District","North Windham School","232","234","466"
"1630611","1630011","Windham School District","W. B. Sweeney School","143","150","293"
"1630511","1630011","Windham School District","Windham Center School","146","157","303"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","98","131","229"
"1636111","1630011","Windham School District","Windham High School","284","340","624"
"1635111","1630011","Windham School District","Windham Middle School","309","356","665"
"1650111","1650011","Windsor Locks School District","North Street School","211","198","409"
"1650411","1650011","Windsor Locks School District","South Elementary School","179","200","379"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","229","294","523"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","175","180","355"
"1640111","1640011","Windsor School District","Clover Street School","128","130","258"
"1640811","1640011","Windsor School District","John F. Kennedy School","215","211","426"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","203","248","451"
"1640511","1640011","Windsor School District","Poquonock Elementary School","129","120","249"
"1645311","1640011","Windsor School District","Sage Park Middle School","367","358","725"
"1646111","1640011","Windsor School District","Windsor High School","531","609","1140"
"1660611","1660011","Wolcott School District","Alcott School","122","158","280"
"1660211","1660011","Wolcott School District","Frisbie School","166","176","342"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","315","341","656"
"1660511","1660011","Wolcott School District","Wakelee School","184","175","359"
"1666111","1660011","Wolcott School District","Wolcott High School","422","424","846"
"1670311","1670011","Woodbridge School District","Beecher Road School","383","385","768"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","519","514","1033"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","235","238","473"
"1695111","1690011","Woodstock School District","Woodstock Middle School","222","204","426"

