"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"0800911","0800011","Meriden School District","STEP-Meriden School District","All Grades","Sit and Reach","","","","","*"
"0801211","0800011","Meriden School District","STEPS-Meriden School District","All Grades","Sit and Reach","","","","","*"
"0801011","0800011","Meriden School District","Thomas Hooker School","All Grades","Sit and Reach","85.7","79.2","53.3","91.1","90.0"
"0801311","0800011","Meriden School District","Venture Academy-Meriden School District","All Grades","Sit and Reach","","","","","*"
"0805411","0800011","Meriden School District","Washington Middle School","All Grades","Sit and Reach","85.8","84.7","87.2","89.4","82.3"
"0830211","0830011","Middletown School District","Bielefield School","All Grades","Sit and Reach","37.5","92.3","80.4","96.0","87.0"
"0830511","0830011","Middletown School District","Farm Hill School","All Grades","Sit and Reach","100.0","100.0","98.3","100.0","85.1"
"0831511","0830011","Middletown School District","Keigwin Middle School","All Grades","Sit and Reach","78.7","72.0","73.8","75.0","72.8"
"0831311","0830011","Middletown School District","Lawrence School","All Grades","Sit and Reach","86.3","93.8","96.1","100.0","100.0"
"0830911","0830011","Middletown School District","MacDonough School","All Grades","Sit and Reach","42.4","53.3","93.3","86.7","57.5"
"0836211","0830011","Middletown School District","Middletown High School","All Grades","Sit and Reach","79.9","83.6","83.6","92.1","91.3"
"0831211","0830011","Middletown School District","Moody School","All Grades","Sit and Reach","66.0","68.8","87.5","78.3","81.6"
"0831111","0830011","Middletown School District","Snow School","All Grades","Sit and Reach","80.0","95.5","90.5","84.2","83.0"
"0830111","0830011","Middletown School District","Spencer School","All Grades","Sit and Reach","80.4","81.8","87.5","76.5","87.5"
"0831411","0830011","Middletown School District","Wesley School","All Grades","Sit and Reach","69.5","87.9","75.8","76.9","74.4"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","All Grades","Sit and Reach","92.7","92.7","83.3","79.5","82.8"
"0840111","0840011","Milford School District","Calf Pen Meadow School","All Grades","Sit and Reach","89.8","89.3","57.5","72.9","69.4"
"0845111","0840011","Milford School District","East Shore Middle School","All Grades","Sit and Reach","79.3","78.4","81.1","77.3","81.7"
"0845211","0840011","Milford School District","Harborside Middle School","All Grades","Sit and Reach","78.2","74.5","78.7","87.1","89.2"
"0841911","0840011","Milford School District","J. F. Kennedy School","All Grades","Sit and Reach","","","","","54.0"
"0846211","0840011","Milford School District","Jonathan Law High School","All Grades","Sit and Reach","92.7","95.3","90.0","93.2","90.9"
"0846311","0840011","Milford School District","Joseph A. Foran High School","All Grades","Sit and Reach","97.6","97.0","97.3","97.6","100.0"
"0841611","0840011","Milford School District","Live Oaks School","All Grades","Sit and Reach","","","","","86.7"
"0841711","0840011","Milford School District","Mathewson School","All Grades","Sit and Reach","","","","","96.9"
"0840711","0840011","Milford School District","Meadowside School","All Grades","Sit and Reach","92.4","90.5","95.3","90.8","84.3"
"0840811","0840011","Milford School District","Orange Avenue School","All Grades","Sit and Reach","","","","","88.5"
"0841811","0840011","Milford School District","Orchard Hills School","All Grades","Sit and Reach","97.4","84.0","90.2","89.9","91.8"
"0841011","0840011","Milford School District","Pumpkin Delight School","All Grades","Sit and Reach","86.9","84.5","38.3","70.5","66.0"
"0845311","0840011","Milford School District","West Shore Middle School","All Grades","Sit and Reach","65.4","49.8","58.2","66.3","64.8"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","All Grades","Sit and Reach","89.2","86.2","85.5","82.4","87.6"
"0855211","0850011","Monroe School District","Jockey Hollow School","All Grades","Sit and Reach","88.2","88.0","92.6","75.7","76.5"
"0856111","0850011","Monroe School District","Masuk High School","All Grades","Sit and Reach","72.2","76.8","78.3","80.2","82.6"
"0850111","0850011","Monroe School District","Monroe Elementary School","All Grades","Sit and Reach","89.1","92.5","77.9","90.6","74.1"
"0850311","0850011","Monroe School District","Stepney Elementary School","All Grades","Sit and Reach","80.4","89.8","81.0","91.8","88.7"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","All Grades","Sit and Reach","92.2","86.5","92.7","95.3","73.6"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","All Grades","Sit and Reach","77.5","75.9","80.8","82.4","82.6"
"0860111","0860011","Montville School District","Mohegan School","All Grades","Sit and Reach","74.6","50.8","69.2","71.6","81.4"
"0866111","0860011","Montville School District","Montville High School","All Grades","Sit and Reach","82.5","76.6","78.0","77.6","81.0"
"0860511","0860011","Montville School District","Oakdale School","All Grades","Sit and Reach","86.3","89.8","81.0","87.5","92.5"
"0869011","0860011","Montville School District","Palmer Academy","All Grades","Sit and Reach","","","","*","*"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","All Grades","Sit and Reach","75.0","74.0","83.7","75.0","70.9"
"0880111","0880011","Naugatuck School District","Central Avenue School","All Grades","Sit and Reach","85.0","","","",""
"0885111","0880011","Naugatuck School District","City Hill Middle School","All Grades","Sit and Reach","86.6","87.9","85.5","87.9","87.7"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","All Grades","Sit and Reach","87.5","78.4","91.7","90.4","92.2"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","All Grades","Sit and Reach","71.6","81.8","95.8","77.9","86.6"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","All Grades","Sit and Reach","84.4","75.3","76.2","84.8","80.7"
"0880311","0880011","Naugatuck School District","Maple Hill School","All Grades","Sit and Reach","87.7","82.9","81.0","80.5","88.1"
"0886111","0880011","Naugatuck School District","Naugatuck High School","All Grades","Sit and Reach","70.4","67.8","71.2","72.1","70.6"
"0880611","0880011","Naugatuck School District","Salem School","All Grades","Sit and Reach","89.6","83.9","75.4","95.7","80.8"
"0880711","0880011","Naugatuck School District","Western School","All Grades","Sit and Reach","77.2","87.2","89.5","76.5","48.4"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc., Family Academy","All Grades","Sit and Reach","","","","76.2","68.8"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","All Grades","Sit and Reach","63.8","38.5","73.3","",""
"0891011","0890011","New Britain School District","Behavior Support","All Grades","Sit and Reach","","","","","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","All Grades","Sit and Reach","","","65.7","65.4","78.6"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","All Grades","Sit and Reach","77.0","89.4","84.0","91.3","86.6"
"0890511","0890011","New Britain School District","Gaffney School","All Grades","Sit and Reach","84.9","92.3","89.7","82.7","76.8"
"0890611","0890011","New Britain School District","Holmes School","All Grades","Sit and Reach","85.1","83.0","85.4","78.9","88.1"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","All Grades","Sit and Reach","87.7","81.7","87.2","91.4","84.7"
"0890711","0890011","New Britain School District","Jefferson School","All Grades","Sit and Reach","80.5","82.9","76.1","79.4","89.6"
"0891711","0890011","New Britain School District","KEY Middle","All Grades","Sit and Reach","","","","","*"
"0890811","0890011","New Britain School District","Lincoln School","All Grades","Sit and Reach","97.9","97.4","76.6","80.9","91.8"
"0896111","0890011","New Britain School District","New Britain High School","All Grades","Sit and Reach","94.9","96.2","85.3","89.2","90.5"
"0890911","0890011","New Britain School District","Northend School","All Grades","Sit and Reach","83.3","92.6","73.1","90.0","86.8"
"0895311","0890011","New Britain School District","Pulaski Middle School","All Grades","Sit and Reach","68.4","62.8","74.4","68.8","67.7"
"0895111","0890011","New Britain School District","Roosevelt Middle School","All Grades","Sit and Reach","63.4","77.0","62.7","",""
"0891811","0890011","New Britain School District","STEPS","All Grades","Sit and Reach","","","","","55.0"
"0895211","0890011","New Britain School District","Slade Middle School","All Grades","Sit and Reach","65.2","50.2","66.2","72.6","80.6"
"0891211","0890011","New Britain School District","Smalley Academy","All Grades","Sit and Reach","49.4","75.5","100.0","89.8","73.1"
"0891311","0890011","New Britain School District","Smith School","All Grades","Sit and Reach","84.2","72.4","67.4","28.6","64.1"
"0890411","0890011","New Britain School District","Sunrise Intermediate","All Grades","Sit and Reach","","","","","0.0"
"0891511","0890011","New Britain School District","Vance School","All Grades","Sit and Reach","88.9","76.2","80.0","64.3","70.9"
"0900411","0900011","New Canaan School District","East School","All Grades","Sit and Reach","97.1","91.0","93.2","77.6","82.6"
"0906111","0900011","New Canaan School District","New Canaan High School","All Grades","Sit and Reach","80.0","88.8","89.4","86.9","85.0"
"0905111","0900011","New Canaan School District","Saxe Middle School","All Grades","Sit and Reach","90.9","88.7","90.6","88.3","92.3"
"0900211","0900011","New Canaan School District","South School","All Grades","Sit and Reach","97.5","98.6","98.1","98.3","93.8"
"0900311","0900011","New Canaan School District","West School","All Grades","Sit and Reach","93.3","99.0","98.0","98.2","96.4"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","All Grades","Sit and Reach","75.1","78.0","73.6","78.2","83.1"
"0916111","0910011","New Fairfield School District","New Fairfield High School","All Grades","Sit and Reach","85.7","92.4","85.9","88.1","95.5"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","All Grades","Sit and Reach","81.5","87.6","86.0","84.2","83.4"
"0920311","0920011","New Hartford School District","Ann Antolini School","All Grades","Sit and Reach","71.6","76.8","78.8","83.9","75.5"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","All Grades","Sit and Reach","67.3","84.9","57.1","58.3","51.1"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","All Grades","Sit and Reach","35.6","41.8","70.1","68.7","66.3"
"0930311","0930011","New Haven School District","Beecher School","All Grades","Sit and Reach","87.5","91.2","86.7","83.1","85.1"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","All Grades","Sit and Reach","80.8","84.6","81.9","91.5","69.7"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","All Grades","Sit and Reach","74.3","75.0","74.4","74.3","78.6"
"0934311","0930011","New Haven School District","Bishop Woods School","All Grades","Sit and Reach","80.1","89.5","63.9","80.8","58.2"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","All Grades","Sit and Reach","93.9","94.8","85.0","83.0","73.3"
"0934111","0930011","New Haven School District","Christopher Columbus Academy","All Grades","Sit and Reach","71.9","75.6","61.1","63.9","63.6"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","All Grades","Sit and Reach","52.7","74.7","52.7","39.4","40.7"
"0930611","0930011","New Haven School District","Clinton Avenue School","All Grades","Sit and Reach","74.7","56.1","87.6","86.7","82.9"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","All Grades","Sit and Reach","87.2","90.9","90.7","90.1","93.7"
"0936411","0930011","New Haven School District","Cooperative High School","All Grades","Sit and Reach","50.6","74.1","56.0","84.4","51.4"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","All Grades","Sit and Reach","67.3","86.1","91.0","81.0","80.6"
"0935611","0930011","New Haven School District","Domus Academy","All Grades","Sit and Reach","","","","*","*"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","All Grades","Sit and Reach","86.7","76.2","59.8","48.4","61.0"
"0931211","0930011","New Haven School District","Edgewood School","All Grades","Sit and Reach","68.6","66.2","58.3","65.3","80.7"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","All Grades","Sit and Reach","93.5","88.3","87.3","71.1","86.6"
"0931611","0930011","New Haven School District","Fair Haven School","All Grades","Sit and Reach","82.8","51.1","58.9","59.1","51.4"
"0936611","0930011","New Haven School District","High School In The Community","All Grades","Sit and Reach","*","*","*","83.3","56.4"
"0930711","0930011","New Haven School District","Hill Central Music Academy","All Grades","Sit and Reach","66.7","84.8","88.6","88.1","67.8"
"0936311","0930011","New Haven School District","Hill Regional Career High School","All Grades","Sit and Reach","87.9","75.0","92.7","91.9","78.2"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","All Grades","Sit and Reach","*","87.1","*","*","88.0"
"0936211","0930011","New Haven School District","James Hillhouse High School","All Grades","Sit and Reach","56.5","83.9","70.0","75.6","46.9"
"0931311","0930011","New Haven School District","John C. Daniels","All Grades","Sit and Reach","49.3","45.5","47.4","63.4","73.4"
"0930811","0930011","New Haven School District","John S. Martinez School","All Grades","Sit and Reach","74.7","86.2","82.1","88.3","89.9"
"0932111","0930011","New Haven School District","Katherine Brennan/Clarence Rogers School","All Grades","Sit and Reach","66.1","77.4","77.9","72.7","88.1"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","All Grades","Sit and Reach","92.5","83.4","83.0","60.8","67.1"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","All Grades","Sit and Reach","81.7","70.6","53.1","58.1","75.7"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","All Grades","Sit and Reach","85.5","76.9","49.2","53.5","63.8"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","All Grades","Sit and Reach","*","*","","71.4","*"
"0931411","0930011","New Haven School District","Nathan Hale School","All Grades","Sit and Reach","87.7","84.6","79.7","98.2","63.0"
"0937011","0930011","New Haven School District","New Haven Academy","All Grades","Sit and Reach","93.3","85.2","","75.0","94.1"
"0932211","0930011","New Haven School District","New Horizons High School","All Grades","Sit and Reach","","","","*","*"
"0932611","0930011","New Haven School District","New Light High School","All Grades","Sit and Reach","","","","","*"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","All Grades","Sit and Reach","","","","81.8","92.9"
"0939111","0930011","New Haven School District","Riverside Education Academy","All Grades","Sit and Reach","","","","*","*"
"0931011","0930011","New Haven School District","Ross/Woodward School","All Grades","Sit and Reach","90.1","84.5","90.6","95.7","88.0"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab Schoo","All Grades","Sit and Reach","","","","78.0","81.3"
"0932911","0930011","New Haven School District","Truman School","All Grades","Sit and Reach","81.3","68.7","75.2","58.9","83.6"
"0934911","0930011","New Haven School District","West Rock Authors Academy","All Grades","Sit and Reach","43.8","47.6","37.5","*","63.6"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","All Grades","Sit and Reach","60.2","96.5","97.8","98.0","95.4"
"0936111","0930011","New Haven School District","Wilbur Cross High School","All Grades","Sit and Reach","88.0","70.7","68.9","70.6","79.9"
"0933811","0930011","New Haven School District","Worthington Hooker School","All Grades","Sit and Reach","89.6","92.5","94.3","98.6","91.3"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","All Grades","Sit and Reach","68.4","65.7","64.4","65.5","80.8"
"0950211","0950011","New London School District","Harbor School","All Grades","Sit and Reach","72.1","","","",""
"0950311","0950011","New London School District","Jennings School","All Grades","Sit and Reach","20.5","55.6","60.0","84.7","83.3"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","All Grades","Sit and Reach","45.1","49.3","37.2","47.3","59.1"
"0956111","0950011","New London School District","New London High School","All Grades","Sit and Reach","81.1","65.5","94.0","87.0","83.2"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","All Grades","Sit and Reach","54.5","65.6","87.1","87.5","90.7"
"0966111","0960011","New Milford School District","New Milford High School","All Grades","Sit and Reach","86.0","90.1","87.2","84.8","81.2"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","All Grades","Sit and Reach","77.5","71.6","73.0","64.2","74.3"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","All Grades","Sit and Reach","68.7","63.7","72.8","69.1","61.2"
"0940611","0940011","Newington School District","Anna Reynolds School","All Grades","Sit and Reach","95.2","99.0","96.6","94.4","90.8"
"0940211","0940011","Newington School District","Elizabeth Green School","All Grades","Sit and Reach","85.0","85.5","85.0","90.7","84.7"
"0940811","0940011","Newington School District","John Paterson School","All Grades","Sit and Reach","95.3","90.3","95.3","91.2","91.0"
"0945311","0940011","Newington School District","John Wallace Middle School","All Grades","Sit and Reach","72.9","75.4","73.5","74.2","84.0"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","All Grades","Sit and Reach","79.8","85.3","83.8","84.1","79.2"
"0946111","0940011","Newington School District","Newington High School","All Grades","Sit and Reach","79.8","81.1","83.6","80.1","80.4"
"0940711","0940011","Newington School District","Ruth Chaffee School","All Grades","Sit and Reach","87.2","86.8","80.5","82.4","84.8"
"0970111","0970011","Newtown School District","Hawley Elementary School","All Grades","Sit and Reach","85.7","88.6","86.8","92.5","91.4"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","All Grades","Sit and Reach","89.5","97.7","94.8","95.2","97.2"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","All Grades","Sit and Reach","97.9","96.7","95.7","94.6","96.2"
"0976111","0970011","Newtown School District","Newtown High School","All Grades","Sit and Reach","88.6","84.8","86.4","92.5","90.5"
"0975111","0970011","Newtown School District","Newtown Middle School","All Grades","Sit and Reach","84.4","84.4","88.4","88.6","88.9"
"0970511","0970011","Newtown School District","Reed Intermediate School","All Grades","Sit and Reach","93.6","95.2","93.8","91.0","87.0"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","All Grades","Sit and Reach","98.4","96.8","80.6","87.0","84.5"
"0980111","0980011","Norfolk School District","Botelle Elementary School","All Grades","Sit and Reach","92.9","84.2","82.4","92.3","85.3"
"0996111","0990011","North Branford School District","North Branford High School","All Grades","Sit and Reach","80.6","96.2","98.2","93.9","93.9"
"0995111","0990011","North Branford School District","North Branford Intermediate School","All Grades","Sit and Reach","78.0","80.5","80.5","84.3","83.1"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","All Grades","Sit and Reach","97.5","98.9","95.0","97.2","94.3"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","All Grades","Sit and Reach","91.0","92.7","80.7","87.4","93.2"
"1010811","1010011","North Haven School District","Clintonville Elementary School","All Grades","Sit and Reach","81.5","75.9","84.5","79.3","84.8"
"1010711","1010011","North Haven School District","Green Acres Elementary School","All Grades","Sit and Reach","70.7","82.8","76.7","71.4","68.6"
"1010211","1010011","North Haven School District","Montowese Elementary School","All Grades","Sit and Reach","97.2","95.1","96.6","100.0","93.8"
"1016111","1010011","North Haven School District","North Haven High School","All Grades","Sit and Reach","91.0","93.3","93.4","96.0","89.9"
"1015211","1010011","North Haven School District","North Haven Middle School","All Grades","Sit and Reach","83.1","89.7","91.8","91.6","78.9"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","All Grades","Sit and Reach","89.7","94.1","100.0","91.2","85.7"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","All Grades","Sit and Reach","77.3","92.3","76.9","75.9","77.5"
"1026111","1020011","North Stonington School District","Wheeler High School","All Grades","Sit and Reach","74.0","74.5","87.0","96.2","79.1"
"1025111","1020011","North Stonington School District","Wheeler Middle School","All Grades","Sit and Reach","87.2","87.6","81.4","84.0","82.9"
"1036211","1030011","Norwalk School District","Brien McMahon High School","All Grades","Sit and Reach","94.7","76.5","69.6","83.4","76.3"
"1030211","1030011","Norwalk School District","Brookside Elementary School","All Grades","Sit and Reach","93.8","98.6","98.7","92.5","98.7"
"1030311","1030011","Norwalk School District","Columbus Magnet School","All Grades","Sit and Reach","69.6","75.4","75.4","47.7","76.7"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","All Grades","Sit and Reach","65.7","57.4","68.6","91.0","66.7"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","All Grades","Sit and Reach","74.1","76.3","68.1","86.9","77.0"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","All Grades","Sit and Reach","79.4","91.0","71.6","75.0","61.7"
"1030811","1030011","Norwalk School District","Kendall Elementary School","All Grades","Sit and Reach","97.5","86.9","84.3","85.9","90.5"
"1032211","1030011","Norwalk School District","Marvin Elementary School","All Grades","Sit and Reach","85.3","91.5","92.6","88.7","94.4"
"1032111","1030011","Norwalk School District","Naramake Elementary School","All Grades","Sit and Reach","61.2","81.4","82.1","78.6","73.3"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","All Grades","Sit and Reach","71.8","71.2","77.0","63.4","56.7"
"1036111","1030011","Norwalk School District","Norwalk High School","All Grades","Sit and Reach","69.3","80.0","85.3","75.5","80.6"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","All Grades","Sit and Reach","66.7","*","*","*","*"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","All Grades","Sit and Reach","82.3","83.7","88.9","87.9","86.5"
"1035511","1030011","Norwalk School District","Roton Middle School","All Grades","Sit and Reach","79.9","79.6","79.6","93.6","80.1"
"1031311","1030011","Norwalk School District","Rowayton School","All Grades","Sit and Reach","96.7","98.5","93.8","100.0","100.0"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","All Grades","Sit and Reach","79.7","94.1","92.5","97.4","98.8"
"1031411","1030011","Norwalk School District","Tracey School","All Grades","Sit and Reach","68.3","67.8","59.7","74.6","74.1"
"1035411","1030011","Norwalk School District","West Rocks Middle School","All Grades","Sit and Reach","81.7","85.9","80.4","76.5","81.3"
"1032411","1030011","Norwalk School District","Wolfpit School","All Grades","Sit and Reach","60.6","84.1","94.6","87.2","85.0"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","All Grades","Sit and Reach","83.7","84.1","88.3","81.4","88.6"
"1049011","1040011","Norwich School District","Hickory Street School","All Grades","Sit and Reach","","","","*",""
"1041411","1040011","Norwich School District","John B. Stanton Network School","All Grades","Sit and Reach","58.3","71.9","68.2","59.4","75.5"
"1045111","1040011","Norwich School District","Kelly Middle School","All Grades","Sit and Reach","78.9","72.8","81.1","65.3","78.1"
"1042011","1040011","Norwich School District","Moriarty Magnet School","All Grades","Sit and Reach","75.0","78.0","72.5","67.6","81.2"
"1040811","1040011","Norwich School District","Samuel Huntington School","All Grades","Sit and Reach","89.8","71.7","83.1","60.8","86.8"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","All Grades","Sit and Reach","76.4","77.7","81.3","72.6","69.1"
"1046111","1040011","Norwich School District","Thames River Academy","All Grades","Sit and Reach","*","","","",""
"1041711","1040011","Norwich School District","Thomas W. Mahan School","All Grades","Sit and Reach","82.5","80.6","52.5","55.3","66.0"
"1041911","1040011","Norwich School District","Uncas Network School","All Grades","Sit and Reach","78.9","55.3","67.5","67.5","68.8"
"1041811","1040011","Norwich School District","Veterans' Memorial School","All Grades","Sit and Reach","80.0","45.2","79.6","91.8","74.0"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","All Grades","Sit and Reach","73.8","80.5","88.9","76.3","92.5"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","All Grades","Sit and Reach","69.5","85.3","90.5","88.5","90.5"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","All Grades","Sit and Reach","89.4","81.8","84.4","84.9","84.6"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","All Grades","Sit and Reach","72.9","79.3","90.6","81.4","88.7"
"1070511","1070011","Orange School District","Peck Place School","All Grades","Sit and Reach","71.5","76.7","90.2","83.8","79.4"
"1070311","1070011","Orange School District","Race Brook School","All Grades","Sit and Reach","87.3","81.8","89.4","84.9","79.7"
"1070411","1070011","Orange School District","Turkey Hill School","All Grades","Sit and Reach","85.3","89.3","87.0","87.6","80.4"
"1085111","1080011","Oxford School District","Great Oak School","All Grades","Sit and Reach","68.9","65.3","73.9","49.8","53.4"
"1080111","1080011","Oxford School District","Oxford Center School","All Grades","Sit and Reach","91.1","80.4","73.8","76.7","70.4"
"1086011","1080011","Oxford School District","Oxford High School","All Grades","Sit and Reach","87.8","89.4","92.0","97.5","76.4"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","All Grades","Sit and Reach","100.0","86.4","80.9","83.4","78.4"
"1095111","1090011","Plainfield School District","Plainfield Central School","All Grades","Sit and Reach","76.2","76.9","79.9","81.7","84.8"
"1096111","1090011","Plainfield School District","Plainfield High School","All Grades","Sit and Reach","86.5","86.2","70.8","73.0","80.2"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","All Grades","Sit and Reach","67.2","89.5","92.2","85.2","83.0"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","All Grades","Sit and Reach","100.0","71.2","70.8","65.8","60.5"
"1100211","1100011","Plainville School District","Linden Street School","All Grades","Sit and Reach","89.4","92.6","82.5","78.4","85.1"
"1100511","1100011","Plainville School District","Louis Toffolon School","All Grades","Sit and Reach","71.4","81.4","94.3","78.4","83.3"
"1105211","1100011","Plainville School District","Middle School of Plainville","All Grades","Sit and Reach","91.6","93.2","88.9","90.9","88.4"
"1106111","1100011","Plainville School District","Plainville High School","All Grades","Sit and Reach","62.9","62.8","66.7","56.0","47.4"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","All Grades","Sit and Reach","80.4","85.4","77.6","84.7","77.9"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","All Grades","Sit and Reach","89.6","90.7","94.7","91.5","87.7"
"1110211","1110011","Plymouth School District","Plymouth Center School","All Grades","Sit and Reach","70.0","87.3","89.7","80.4","74.5"
"1116111","1110011","Plymouth School District","Terryville High School","All Grades","Sit and Reach","86.5","95.0","81.6","99.1","97.4"
"1120111","1120011","Pomfret School District","Pomfret Community School","All Grades","Sit and Reach","74.6","81.3","67.7","84.5","71.4"
"1130511","1130011","Portland School District","Brownstone Intermediate School","All Grades","Sit and Reach","80.2","83.6","85.4","83.7","82.5"
"1130411","1130011","Portland School District","Gildersleeve School","All Grades","Sit and Reach","53.6","56.9","59.4","89.5","83.2"
"1136111","1130011","Portland School District","Portland High School","All Grades","Sit and Reach","61.5","82.7","74.4","76.0","76.0"
"1135111","1130011","Portland School District","Portland Middle School","All Grades","Sit and Reach","71.9","65.5","59.8","79.2","79.6"
"1145111","1140011","Preston School District","Preston Plains School","All Grades","Sit and Reach","73.3","81.3","69.3","93.8","85.9"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","All Grades","Sit and Reach","84.2","79.5","58.8","91.3","92.3"
"1160311","1160011","Putnam School District","Putnam Elementary School","All Grades","Sit and Reach","94.1","90.4","95.6","79.3","96.2"
"1166111","1160011","Putnam School District","Putnam High School","All Grades","Sit and Reach","81.3","70.6","73.9","78.7","85.0"
"1165111","1160011","Putnam School District","Putnam Middle School","All Grades","Sit and Reach","82.7","70.9","81.9","81.6","82.1"
"1175111","1170011","Redding School District","John Read Middle School","All Grades","Sit and Reach","90.6","88.2","90.3","88.4","90.0"
"1170111","1170011","Redding School District","Redding Elementary School","All Grades","Sit and Reach","95.9","97.5","97.6","95.8","92.5"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","All Grades","Sit and Reach","90.1","84.4","92.0","94.0","73.9"
"2010312","2010012","Regional School District 01","SELC","All Grades","Sit and Reach","","","","","0.0"
"2010212","2010012","Regional School District 01","TOTAL","All Grades","Sit and Reach","","","","","0.0"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","All Grades","Sit and Reach","91.2","81.8","72.4","78.6","85.7"
"2046112","2040012","Regional School District 04","Valley Regional High School","All Grades","Sit and Reach","95.5","100.0","83.2","90.4","93.2"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","All Grades","Sit and Reach","89.6","90.9","96.6","93.3","89.0"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","All Grades","Sit and Reach","84.1","92.8","86.1","93.3","91.8"
"2056112","2050012","Regional School District 05","Amity Regional High School","All Grades","Sit and Reach","93.0","92.5","88.0","94.6","95.1"
"2060112","2060012","Regional School District 06","Goshen Center School","All Grades","Sit and Reach","63.9","58.7","55.7","78.0","65.9"
"2060212","2060012","Regional School District 06","James Morris School","All Grades","Sit and Reach","96.9","42.9","64.3","56.5","34.8"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","All Grades","Sit and Reach","77.2","76.4","74.4","72.4","78.7"
"2060312","2060012","Regional School District 06","Warren Elementary School","All Grades","Sit and Reach","84.8","*","58.6","*","*"
"2079112","2070012","Regional School District 07","AIM","All Grades","Sit and Reach","","","","*","*"
