"school_code","district_code","district","school","2008_09","total"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","610","610"
"0642111","0640011","Hartford School District","West Middle School","670","670"
"0642211","0640011","Hartford School District","Wish Museum School","424","424"
"0650111","0650011","Hartland School District","Hartland School","238","238"
"0670211","0670011","Hebron School District","Gilead Hill School","489","489"
"0670111","0670011","Hebron School District","Hebron Elementary School","683","683"
"2860113","2860013","Highville Charter School District","Highville Charter School","300","300"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","330","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","182","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","412","412"
"0680111","0680011","Kent School District","Kent Center School","284","284"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","83","83"
"0690111","0690011","Killingly School District","Killingly Central School","465","465"
"0696111","0690011","Killingly School District","Killingly High School","794","794"
"0695211","0690011","Killingly School District","Killingly Intermediate School","832","832"
"0690311","0690011","Killingly School District","Killingly Memorial School","531","531"
"2459014","2450014","Learn","Learn Special Education","29","29"
"2450114","2450014","Learn","Regional Multicultural Magnet School","509","509"
"2450214","2450014","Learn","The Friendship School","499","499"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","521","521"
"0715111","0710011","Lebanon School District","Lebanon Middle School","413","413"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","599","599"
"0720211","0720011","Ledyard School District","Gales Ferry School","208","208"
"0720411","0720011","Ledyard School District","Gallup Hill School","345","345"
"0720311","0720011","Ledyard School District","Juliet W. Long School","351","351"
"0720111","0720011","Ledyard School District","Ledyard Center School","404","404"
"0726111","0720011","Ledyard School District","Ledyard High School","977","977"
"0725111","0720011","Ledyard School District","Ledyard Middle School","455","455"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","*","*"
"0730111","0730011","Lisbon School District","Lisbon Central School","557","557"
"0740211","0740011","Litchfield School District","Center School","348","348"
"0746111","0740011","Litchfield School District","Litchfield High School","578","578"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","276","276"
"0766111","0760011","Madison School District","Daniel Hand High School","1230","1230"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","593","593"
"0760211","0760011","Madison School District","Island Avenue Elementary School","323","323"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","604","604"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","320","320"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","639","639"
"0770911","0770011","Manchester School District","Nathan Hale School","311","311"
"0770111","0770011","Manchester School District","Bowers School","412","412"
"0770311","0770011","Manchester School District","Buckley School","313","313"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","467","467"
"0770411","0770011","Manchester School District","Highland Park School","282","282"
"0775311","0770011","Manchester School District","Illing Middle School","871","871"
"0770611","0770011","Manchester School District","Keeney School","395","395"
"0776111","0770011","Manchester School District","Manchester High School","2037","2037"
"0779011","0770011","Manchester School District","Manchester Regional Academy","92","92"
"0771611","0770011","Manchester School District","Martin School","208","208"
"0771011","0770011","Manchester School District","Robertson School","420","420"
"0771211","0770011","Manchester School District","Verplanck School","395","395"
"0771311","0770011","Manchester School District","Waddell School","336","336"
"0771411","0770011","Manchester School District","Washington School","324","324"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","249","249"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","202","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","580","580"
"0780511","0780011","Mansfield School District","Southeast Elementary School","247","247"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","673","673"
"0800711","0800011","Meriden School District","Nathan Hale School","648","648"
"0800111","0800011","Meriden School District","Benjamin Franklin School","466","466"
"0801111","0800011","Meriden School District","Casimir Pulaski School","696","696"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1284","1284"
"0800311","0800011","Meriden School District","Hanover School","520","520"
"0800411","0800011","Meriden School District","Israel Putnam School","561","561"
"0800511","0800011","Meriden School District","John Barry School","533","533"
"0805211","0800011","Meriden School District","Lincoln Middle School","752","752"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1182","1182"
"0800811","0800011","Meriden School District","Roger Sherman School","554","554"
"0801011","0800011","Meriden School District","Thomas Hooker School","506","506"
"0805411","0800011","Meriden School District","Washington Middle School","911","911"
"0830211","0830011","Middletown School District","Bielefield School","317","317"
"0839011","0830011","Middletown School District","DEAL Program","25","25"
"0830511","0830011","Middletown School District","Farm Hill School","303","303"
"0831511","0830011","Middletown School District","Keigwin Middle School","375","375"
"0831311","0830011","Middletown School District","Lawrence School","314","314"
"0830911","0830011","Middletown School District","MacDonough School","218","218"
"0836211","0830011","Middletown School District","Middletown High School","1339","1339"
"0831211","0830011","Middletown School District","Moody School","449","449"
"0831111","0830011","Middletown School District","Snow School","352","352"
"0830111","0830011","Middletown School District","Spencer School","368","368"
"0831411","0830011","Middletown School District","Wesley School","349","349"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","729","729"
"0840111","0840011","Milford School District","Calf Pen Meadow School","321","321"
"0845111","0840011","Milford School District","East Shore Middle School","614","614"
"0845211","0840011","Milford School District","Harborside Middle School","555","555"
"0841911","0840011","Milford School District","J. F. Kennedy School","392","392"
"0846211","0840011","Milford School District","Jonathan Law High School","1055","1055"
"0846311","0840011","Milford School District","Joseph A. Foran High School","1031","1031"
"0841611","0840011","Milford School District","Live Oaks School","345","345"
"0841711","0840011","Milford School District","Mathewson School","472","472"
"0840711","0840011","Milford School District","Meadowside School","360","360"
"0840811","0840011","Milford School District","Orange Avenue School","485","485"
"0841811","0840011","Milford School District","Orchard Hills School","427","427"
"0841011","0840011","Milford School District","Pumpkin Delight School","310","310"
"0841411","0840011","Milford School District","Simon Lake School","363","363"
"0845311","0840011","Milford School District","West Shore Middle School","575","575"
"0850611","0850011","Monroe School District","Chalk Hill School","639","639"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","565","565"
"0855211","0850011","Monroe School District","Jockey Hollow School","659","659"
"0856111","0850011","Monroe School District","Masuk High School","1345","1345"
"0850111","0850011","Monroe School District","Monroe Elementary School","348","348"
"0850311","0850011","Monroe School District","Stepney Elementary School","489","489"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","396","396"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","643","643"
"0860111","0860011","Montville School District","Mohegan School","425","425"
"0866111","0860011","Montville School District","Montville High School","830","830"
"0860511","0860011","Montville School District","Oakdale School","460","460"
"0869011","0860011","Montville School District","Palmer Academy","23","23"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","227","227"
"0880111","0880011","Naugatuck School District","Central Avenue School","305","305"
"0885111","0880011","Naugatuck School District","City Hill Middle School","472","472"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","407","407"
"0888111","0880011","Naugatuck School District","Head Start","102","102"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","353","353"
"0885211","0880011","Naugatuck School District","Hillside Middle School","305","305"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","310","310"
"0880311","0880011","Naugatuck School District","Maple Hill School","455","455"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1367","1367"
"0880611","0880011","Naugatuck School District","Salem School","250","250"
"0880711","0880011","Naugatuck School District","Western School","262","262"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","358","358"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","438","438"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","795","795"
"0890511","0890011","New Britain School District","Gaffney School","490","490"
"0890611","0890011","New Britain School District","Holmes School","493","493"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","162","162"
"0890711","0890011","New Britain School District","Jefferson School","399","399"
"0890811","0890011","New Britain School District","Lincoln School","621","621"
"0896111","0890011","New Britain School District","New Britain High School","2972","2972"
"0890911","0890011","New Britain School District","Northend School","295","295"
"0895311","0890011","New Britain School District","Pulaski Middle School","704","704"
"0895111","0890011","New Britain School District","Roosevelt Middle School","477","477"
"0895211","0890011","New Britain School District","Slade Middle School","663","663"
"0891211","0890011","New Britain School District","Smalley Academy","733","733"
"0891311","0890011","New Britain School District","Smith School","638","638"
"0891511","0890011","New Britain School District","Vance School","525","525"
"0900411","0900011","New Canaan School District","East School","547","547"
"0906111","0900011","New Canaan School District","New Canaan High School","1222","1222"
"0905111","0900011","New Canaan School District","Saxe Middle School","1266","1266"
"0900211","0900011","New Canaan School District","South School","535","535"
"0900311","0900011","New Canaan School District","West School","519","519"
"0910111","0910011","New Fairfield School District","Consolidated School","664","664"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","668","668"
"0916111","0910011","New Fairfield School District","New Fairfield High School","972","972"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","748","748"
"0920311","0920011","New Hartford School District","Ann Antolini School","338","338"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","159","159"
"0929011","0920011","New Hartford School District","Bridges I","7","7"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","116","116"
"0931211","0930011","New Haven School District","Edgewood School","451","451"
"0931411","0930011","New Haven School District","Nathan Hale School","555","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","549","549"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","479","479"
"0930311","0930011","New Haven School District","Beecher School","492","492"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","472","472"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","458","458"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","353","353"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","467","467"
"0930511","0930011","New Haven School District","Clarence Rogers School","132","132"
"0930611","0930011","New Haven School District","Clinton Avenue School","546","546"
"0934111","0930011","New Haven School District","Columbus Family Academy","396","396"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","629","629"
"0936411","0930011","New Haven School District","Cooperative High School","454","454"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","192","192"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","391","391"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","43","43"
"0938111","0930011","New Haven School District","Early Learning Center","107","107"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","590","590"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","80","80"
"0931611","0930011","New Haven School District","Fair Haven School","561","561"
"0938011","0930011","New Haven School District","Headstart","413","413"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","422","422"
"0936611","0930011","New Haven School District","High School In The Community","311","311"
"0930711","0930011","New Haven School District","Hill Central Music Academy","439","439"
"0936311","0930011","New Haven School District","Hill Regional Career High School","709","709"
"0936211","0930011","New Haven School District","James Hillhouse High School","1015","1015"
"0931311","0930011","New Haven School District","John C. Daniels","530","530"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","580","580"
"0930411","0930011","New Haven School District","Katherine Brennan School","194","194"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","441","441"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","323","323"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","144","144"
"0937011","0930011","New Haven School District","New Haven Academy","200","200"
"0936511","0930011","New Haven School District","Polly T. McCabe Center","33","33"
"0936911","0930011","New Haven School District","Riverside Education Academy","158","158"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","389","389"
"0931011","0930011","New Haven School District","Ross/Woodward School","533","533"
"0935311","0930011","New Haven School District","Sheridan Communications and Technology Magnet School","195","195"
"0936711","0930011","New Haven School District","Sound School","332","332"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","199","199"
"0932911","0930011","New Haven School District","Truman School","556","556"
"0935111","0930011","New Haven School District","Urban Youth Center Middle School","34","34"
"0932511","0930011","New Haven School District","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","440","440"
"0934911","0930011","New Haven School District","West Rock Authors Academy","226","226"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","452","452"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1661","1661"
"0933811","0930011","New Haven School District","Worthington Hooker School","405","405"
"0950311","0950011","New London School District","Jennings School","573","573"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","621","621"
"0955211","0950011","New London School District","Dual Language Arts Academy/Academia Bilingue de las Artes","50","50"
"0950211","0950011","New London School District","Harbor School","332","332"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","306","306"
"0959111","0950011","New London School District","New London Clinical Day Program","16","16"
"0956111","0950011","New London School District","New London High School","871","871"
"0950511","0950011","New London School District","Shoreline Academy","91","91"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","225","225"
"0960511","0960011","New Milford School District","Hill And Plain School","461","461"
"0960711","0960011","New Milford School District","John Pettibone School","479","479"
"0966111","0960011","New Milford School District","New Milford High School","1542","1542"
"0960811","0960011","New Milford School District","Northville Elementary School","541","541"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1095","1095"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","776","776"
"0940611","0940011","Newington School District","Anna Reynolds School","455","455"
"0940211","0940011","Newington School District","Elizabeth Green School","308","308"
"0940811","0940011","Newington School District","John Paterson School","471","471"
"0945311","0940011","Newington School District","John Wallace Middle School","751","751"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","681","681"
"0946111","0940011","Newington School District","Newington High School","1465","1465"
"0940711","0940011","Newington School District","Ruth Chaffee School","379","379"
"0970111","0970011","Newtown School District","Hawley Elementary School","403","403"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","430","430"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","516","516"
"0976111","0970011","Newtown School District","Newtown High School","1704","1704"
"0975111","0970011","Newtown School District","Newtown Middle School","929","929"
"0978011","0970011","Newtown School District","Newtown Preschool","54","54"
"0978111","0970011","Newtown School District","Newtown Preschool at RIS","30","30"
"0970511","0970011","Newtown School District","Reed Intermediate School","902","902"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","633","633"
"0980111","0980011","Norfolk School District","Botelle Elementary School","154","154"
"0989011","0980011","Norfolk School District","IEP Program","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","339","339"
"0996111","0990011","North Branford School District","North Branford High School","701","701"
"0995111","0990011","North Branford School District","North Branford Intermediate School","622","622"
"0990511","0990011","North Branford School District","Stanley T. Williams School","250","250"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","486","486"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","338","338"
"1010811","1010011","North Haven School District","Clintonville Elementary School","353","353"
"1010711","1010011","North Haven School District","Green Acres Elementary School","426","426"
"1010211","1010011","North Haven School District","Montowese Elementary School","478","478"
"1016111","1010011","North Haven School District","North Haven High School","1222","1222"
"1015211","1010011","North Haven School District","North Haven Middle School","909","909"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","419","419"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","381","381"
"1026111","1020011","North Stonington School District","Wheeler High School","227","227"
"1025111","1020011","North Stonington School District","Wheeler Middle School","186","186"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1708","1708"
"1030211","1030011","Norwalk School District","Brookside Elementary School","435","435"
"1030311","1030011","Norwalk School District","Columbus Magnet School","338","338"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","466","466"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","452","452"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","518","518"
"1030811","1030011","Norwalk School District","Kendall Elementary School","472","472"
"1032211","1030011","Norwalk School District","Marvin Elementary School","449","449"
"1032111","1030011","Norwalk School District","Naramake Elementary School","405","405"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","533","533"
"1036111","1030011","Norwalk School District","Norwalk High School","1515","1515"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","106","106"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","685","685"
"1035511","1030011","Norwalk School District","Roton Middle School","412","412"
"1031311","1030011","Norwalk School District","Rowayton School","444","444"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","356","356"
"1031411","1030011","Norwalk School District","Tracey School","433","433"
"1035411","1030011","Norwalk School District","West Rocks Middle School","707","707"
"1032411","1030011","Norwalk School District","Wolfpit School","310","310"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2488","2488"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","173","173"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","47","47"
"1040611","1040011","Norwich School District","Greeneville School","326","326"
"1049011","1040011","Norwich School District","Hickory Street School","14","14"
"1041411","1040011","Norwich School District","John B. Stanton Network School","389","389"
"1045111","1040011","Norwich School District","Kelly Middle School","678","678"
"1042011","1040011","Norwich School District","Moriarty Magnet School","429","429"
"1040811","1040011","Norwich School District","Samuel Huntington School","378","378"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","472","472"
"1046111","1040011","Norwich School District","Thames River Academy","91","91"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","289","289"
"1041911","1040011","Norwich School District","Uncas Network School","178","178"
"1041811","1040011","Norwich School District","Veterans' Memorial School","234","234"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","225","225"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","178","178"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","487","487"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","609","609"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","525","525"
"1070211","1070011","Orange School District","Mary L. Tracy School","184","184"
"1070511","1070011","Orange School District","Peck Place School","439","439"
"1070311","1070011","Orange School District","Race Brook School","395","395"
"1070411","1070011","Orange School District","Turkey Hill School","298","298"
"1085111","1080011","Oxford School District","Great Oak School","490","490"
"1080111","1080011","Oxford School District","Oxford Center School","533","533"
"1086011","1080011","Oxford School District","Oxford High School","418","418"
"1080311","1080011","Oxford School District","Quaker Farms School","573","573"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","224","224"
"1090511","1090011","Plainfield School District","Early Childhood Center","277","277"
"1090111","1090011","Plainfield School District","Moosup Elementary School","287","287"
"1095111","1090011","Plainfield School District","Plainfield Central School","560","560"
"1096111","1090011","Plainfield School District","Plainfield High School","873","873"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","398","398"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","308","308"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","314","314"
"1100211","1100011","Plainville School District","Linden Street School","408","408"
"1100511","1100011","Plainville School District","Louis Toffolon School","338","338"
"1105211","1100011","Plainville School District","Middle School of Plainville","580","580"
"1106111","1100011","Plainville School District","Plainville High School","841","841"
"1108011","1100011","Plainville School District","Prekindergarten Program","39","39"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","475","475"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","400","400"
"1110211","1110011","Plymouth School District","Plymouth Center School","417","417"
"1116111","1110011","Plymouth School District","Terryville High School","556","556"
"1120111","1120011","Pomfret School District","Pomfret Community School","540","540"
"1130511","1130011","Portland School District","Brownstone Intermediate School","229","229"
"1130411","1130011","Portland School District","Gildersleeve School","229","229"
"1136111","1130011","Portland School District","Portland High School","362","362"
"1135111","1130011","Portland School District","Portland Middle School","245","245"
"1130211","1130011","Portland School District","Valley View School","364","364"
"1145111","1140011","Preston School District","Preston Plains School","168","168"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","320","320"
"1169011","1160011","Putnam School District","Helping Hands","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","646","646"
"1166111","1160011","Putnam School District","Putnam High School","325","325"
"1165111","1160011","Putnam School District","Putnam Middle School","270","270"
"1175111","1170011","Redding School District","John Read Middle School","587","587"
"1170111","1170011","Redding School District","Redding Elementary School","714","714"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","555","555"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","332","332"
"2046112","2040012","Regional School District 04","Valley Regional High School","617","617"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","400","400"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","431","431"
"2056112","2050012","Regional School District 05","Amity Regional High School","1657","1657"
"2060112","2060012","Regional School District 06","Goshen Center School","215","215"
"2060212","2060012","Regional School District 06","James Morris School","208","208"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","10","10"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","559","559"
"2060312","2060012","Regional School District 06","Warren Elementary School","90","90"
"2079112","2070012","Regional School District 07","AIM","9","9"
"2079012","2070012","Regional School District 07","FLEX","12","12"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","*"
"2079212","2070012","Regional School District 07","Links","21","21"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","753","753"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","358","358"
"2079312","2070012","Regional School District 07","STEP","33","33"
"2086112","2080012","Regional School District 08","RHAM High School","1084","1084"
"2085112","2080012","Regional School District 08","RHAM Middle School","660","660"
"2096112","2090012","Regional School District 09","Joel Barlow High School","957","957"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","889","889"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","508","508"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","620","620"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","830","830"
"2116112","2110012","Regional School District 11","Parish Hill High School","309","309"
"2120212","2120012","Regional School District 12","Booth Free School","121","121"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","21","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","347","347"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","244","244"
"2120112","2120012","Regional School District 12","The Burnham School","94","94"
"2120412","2120012","Regional School District 12","Washington Primary School","184","184"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","569","569"
"2130212","2130012","Regional School District 13","Francis E. Korn School","199","199"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","350","350"
"2130112","2130012","Regional School District 13","Frederick Brewster School","309","309"
"2130512","2130012","Regional School District 13","John Lyman School","346","346"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","353","353"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","380","380"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","10","10"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","407","407"
"2146112","2140012","Regional School District 14","Nonnewaug High School","843","843"
"2145112","2140012","Regional School District 14","Woodbury Middle School","487","487"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","440","440"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","617","617"
"2155212","2150012","Regional School District 15","Memorial Middle School","519","519"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","467","467"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","1404","1404"
"2150512","2150012","Regional School District 15","Pomperaug School","531","531"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","566","566"
"2160312","2160012","Regional School District 16","Algonquin School","479","479"
"2160212","2160012","Regional School District 16","Community School","256","256"
"2160112","2160012","Regional School District 16","Laurel Ledge School","468","468"
"2165112","2160012","Regional School District 16","Long River Middle School","621","621"
"2166012","2160012","Regional School District 16","Woodland Regional High School","784","784"
"2170212","2170012","Regional School District 17","Burr District Elementary School","294","294"
"2170112","2170012","Regional School District 17","Haddam Elementary School","267","267"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","716","716"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","812","812"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","453","453"
"2180312","2180012","Regional School District 18","Center School","239","239"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","157","157"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","445","445"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","336","336"
"2180212","2180012","Regional School District 18","Mile Creek School","285","285"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1170","1170"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","429","429"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","431","431"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","748","748"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","369","369"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","455","455"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1780","1780"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","395","395"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","592","592"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","337","337"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","595","595"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","76","76"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","518","518"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","776","776"
"1190511","1190011","Rocky Hill School District","West Hill School","648","648"
"1210111","1210011","Salem School District","Salem Elementary School","520","520"
"1220111","1220011","Salisbury School District","Salisbury Central School","319","319"
"1230111","1230011","Scotland School District","Scotland Elementary School","190","190"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","320","320"
"1240111","1240011","Seymour School District","Bungay School","576","576"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","309","309"
"1246111","1240011","Seymour School District","Seymour High School","793","793"
"1245111","1240011","Seymour School District","Seymour Middle School","570","570"
"1250111","1250011","Sharon School District","Sharon Center School","196","196"
"1260911","1260011","Shelton School District","Mohegan School","639","639"
"1261011","1260011","Shelton School District","Booth Hill School","502","502"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","605","605"
"1265111","1260011","Shelton School District","Intermediate School","875","875"
"1260411","1260011","Shelton School District","Lafayette School","364","364"
"1260811","1260011","Shelton School District","Long Hill School","618","618"
"1266111","1260011","Shelton School District","Shelton High School","1653","1653"
"1260611","1260011","Shelton School District","Sunnyside School","291","291"
"1270111","1270011","Sherman School District","Sherman School","458","458"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","229","229"
"1280111","1280011","Simsbury School District","Central School","443","443"
"1285111","1280011","Simsbury School District","Henry James Memorial School","838","838"
"1280611","1280011","Simsbury School District","Latimer Lane School","523","523"
"1286111","1280011","Simsbury School District","Simsbury High School","1562","1562"
"1280711","1280011","Simsbury School District","Squadron Line School","778","778"
"1280311","1280011","Simsbury School District","Tariffville School","257","257"
"1280411","1280011","Simsbury School District","Tootin' Hills School","531","531"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","424","424"
"1290411","1290011","Somers School District","Somers Elementary School","715","715"
"1296111","1290011","Somers School District","Somers High School","577","577"
"1320211","1320011","South Windsor School District","Pleasant Valley School","445","445"
"1320711","1320011","South Windsor School District","Eli Terry School","433","433"
"1320611","1320011","South Windsor School District","Orchard Hill School","468","468"
"1320111","1320011","South Windsor School District","Philip R. Smith School","415","415"
"1326211","1320011","South Windsor School District","South Windsor High School","1613","1613"
"1325111","1320011","South Windsor School District","Timothy Edwards School","1114","1114"
"1320411","1320011","South Windsor School District","Wapping Elementary School","307","307"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","808","808"
"1311511","1310011","Southington School District","Derynoski Elementary School","691","691"
"1311311","1310011","Southington School District","Flanders Elementary School","322","322"
"1310211","1310011","Southington School District","Hatton Elementary School","434","434"
