"school_code","district_code","district","school","female","male","total"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","328","361","689"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","389","411","800"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","215","225","440"
"2180312","2180012","Regional School District 18","Center School","149","115","264"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","70","75","145"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","227","216","443"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","147","178","325"
"2180212","2180012","Regional School District 18","Mile Creek School","143","161","304"
"2196112","2190012","Regional School District 19","E. O. Smith High School","610","583","1193"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","181","225","406"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","211","214","425"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","346","395","741"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","180","188","368"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","220","202","422"
"1186111","1180011","Ridgefield School District","Ridgefield High School","861","891","1752"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","175","217","392"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","300","310","610"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","141","184","325"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","338","311","649"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","44","39","83"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","223","278","501"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","384","397","781"
"1190511","1190011","Rocky Hill School District","West Hill School","323","303","626"
"1210111","1210011","Salem School District","Salem Elementary School","236","254","490"
"1220111","1220011","Salisbury School District","Salisbury Central School","156","155","311"
"1230111","1230011","Scotland School District","Scotland Elementary School","78","83","161"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","145","152","297"
"1240111","1240011","Seymour School District","Bungay School","274","289","563"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","139","152","291"
"1246111","1240011","Seymour School District","Seymour High School","363","341","704"
"1245111","1240011","Seymour School District","Seymour Middle School","278","293","571"
"1250111","1250011","Sharon School District","Sharon Center School","103","102","205"
"1260911","1260011","Shelton School District","Mohegan School","332","313","645"
"1261011","1260011","Shelton School District","Booth Hill School","228","253","481"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","282","308","590"
"1265111","1260011","Shelton School District","Intermediate School","441","432","873"
"1260411","1260011","Shelton School District","Lafayette School","152","168","320"
"1260811","1260011","Shelton School District","Long Hill School","305","295","600"
"1266111","1260011","Shelton School District","Shelton High School","801","830","1631"
"1260611","1260011","Shelton School District","Sunnyside School","139","179","318"
"1270111","1270011","Sherman School District","Sherman School","215","229","444"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","115","117","232"
"1280111","1280011","Simsbury School District","Central School","182","209","391"
"1285111","1280011","Simsbury School District","Henry James Memorial School","394","433","827"
"1280611","1280011","Simsbury School District","Latimer Lane School","227","263","490"
"1286111","1280011","Simsbury School District","Simsbury High School","746","835","1581"
"1280711","1280011","Simsbury School District","Squadron Line School","375","406","781"
"1280311","1280011","Simsbury School District","Tariffville School","129","154","283"
"1280411","1280011","Simsbury School District","Tootin' Hills School","232","280","512"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","200","214","414"
"1290411","1290011","Somers School District","Somers Elementary School","313","351","664"
"1296111","1290011","Somers School District","Somers High School","281","291","572"
"1320211","1320011","South Windsor School District","Pleasant Valley School","200","236","436"
"1320711","1320011","South Windsor School District","Eli Terry School","204","231","435"
"1320611","1320011","South Windsor School District","Orchard Hill School","225","241","466"
"1320111","1320011","South Windsor School District","Philip R. Smith School","174","186","360"
"1326211","1320011","South Windsor School District","South Windsor High School","734","841","1575"
"1325111","1320011","South Windsor School District","Timothy Edwards School","535","538","1073"
"1320411","1320011","South Windsor School District","Wapping Elementary School","145","164","309"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","382","419","801"
"1311511","1310011","Southington School District","Derynoski Elementary School","369","322","691"
"1311311","1310011","Southington School District","Flanders Elementary School","159","148","307"
"1310211","1310011","Southington School District","Hatton Elementary School","197","242","439"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","372","411","783"
"1310611","1310011","Southington School District","Plantsville Elementary School","99","117","216"
"1310711","1310011","Southington School District","South End Elementary School","103","119","222"
"1316211","1310011","Southington School District","Southington High School","1017","1016","2033"
"1310811","1310011","Southington School District","Strong Elementary School","237","240","477"
"1310911","1310011","Southington School District","Thalberg Elementary School","203","219","422"
"1311411","1310011","Southington School District","Urbin T. Kelley School","199","208","407"
"1330111","1330011","Sprague School District","Sayles School","165","186","351"
"1340611","1340011","Stafford School District","Stafford Elementary School","249","274","523"
"1346111","1340011","Stafford School District","Stafford High School","275","262","537"
"1345211","1340011","Stafford School District","Stafford Middle School","208","199","407"
"1340311","1340011","Stafford School District","Staffordville School","85","96","181"
"1340411","1340011","Stafford School District","West Stafford School","91","100","191"
"2826013","2820013","Stamford Academy District","Stamford Academy","59","72","131"
"1355611","1350011","Stamford School District","Cloonan School","266","315","581"
"1352011","1350011","Stamford School District","Davenport Ridge School","280","253","533"
"1355311","1350011","Stamford School District","Dolan School","297","318","615"
"1352211","1350011","Stamford School District","Hart School","217","264","481"
"1351211","1350011","Stamford School District","Julia A. Stark School","263","295","558"
"1350511","1350011","Stamford School District","K. T. Murphy School","273","251","524"
"1350611","1350011","Stamford School District","Newfield School","303","334","637"
"1351811","1350011","Stamford School District","Northeast School","390","362","752"
"1358011","1350011","Stamford School District","Preschool Team","11","30","41"
"1355811","1350011","Stamford School District","Rippowam Middle School","330","360","690"
"1350811","1350011","Stamford School District","Rogers International School","328","322","650"
"1350911","1350011","Stamford School District","Roxbury School","318","379","697"
"1355711","1350011","Stamford School District","Scofield Middle School","310","307","617"
"1351111","1350011","Stamford School District","Springdale School","264","292","556"
"1356111","1350011","Stamford School District","Stamford High School","846","887","1733"
"1352111","1350011","Stamford School District","Stillmeadow School","302","310","612"
"1356411","1350011","Stamford School District","The Academy of Information Technology","257","422","679"
"1351911","1350011","Stamford School District","Toquam Magnet School","289","293","582"
"1355511","1350011","Stamford School District","Turn of River School","259","280","539"
"1356311","1350011","Stamford School District","Westhill High School","1132","1149","2281"
"1351411","1350011","Stamford School District","Westover School","342","336","678"
"1360311","1360011","Sterling School District","Sterling Community School","235","272","507"
"1370511","1370011","Stonington School District","Deans Mill School","243","262","505"
"1375211","1370011","Stonington School District","Mystic Middle School","210","202","412"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","184","189","373"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","11","11","22"
"1376111","1370011","Stonington School District","Stonington High School","382","411","793"
"1370411","1370011","Stonington School District","West Broad Street School","94","90","184"
"1370611","1370011","Stonington School District","West Vine Street School","115","116","231"
"1381311","1380011","Stratford School District","Eli Whitney School","263","262","525"
"1386211","1380011","Stratford School District","Bunnell High School","629","617","1246"
"1380311","1380011","Stratford School District","Chapel School","264","299","563"
"1385211","1380011","Stratford School District","David Wooster Middle School","278","295","573"
"1380411","1380011","Stratford School District","Franklin School","176","166","342"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","301","303","604"
"1381611","1380011","Stratford School District","Honeyspot School","115","124","239"
"1380811","1380011","Stratford School District","Lordship School","108","109","217"
"1380911","1380011","Stratford School District","Nichols School","210","227","437"
"1381011","1380011","Stratford School District","Second Hill Lane School","354","369","723"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","229","224","453"
"1386111","1380011","Stratford School District","Stratford High School","517","464","981"
"1389011","1380011","Stratford School District","Strive-Stratford","6","11","17"
"1381411","1380011","Stratford School District","Wilcoxson School","192","214","406"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","256","259","515"
"1390311","1390011","Suffield School District","McAlister Intermediate School","281","279","560"
"1396111","1390011","Suffield School District","Suffield High School","446","406","852"
"1395111","1390011","Suffield School District","Suffield Middle School","300","331","631"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","148","115","263"
"9026122","9020022","The Gilbert School District","The Gilbert School","210","171","381"
"1400111","1400011","Thomaston School District","Black Rock School","179","169","348"
"1400211","1400011","Thomaston School District","Thomaston Center School","122","140","262"
"1406211","1400011","Thomaston School District","Thomaston High School","270","288","558"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","247","260","507"
"1415111","1410011","Thompson School District","Thompson Middle School","209","230","439"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","194","184","378"
"1420111","1420011","Tolland School District","Birch Grove Primary School","350","358","708"
"1426111","1420011","Tolland School District","Tolland High School","451","490","941"
"1420211","1420011","Tolland School District","Tolland Intermediate School","362","369","731"
"1425111","1420011","Tolland School District","Tolland Middle School","378","394","772"
"1430111","1430011","Torrington School District","East School","230","249","479"
"1430211","1430011","Torrington School District","Forbes School","174","209","383"
"1430811","1430011","Torrington School District","Southwest School","157","174","331"
"1430911","1430011","Torrington School District","Torringford School","304","356","660"
"1436111","1430011","Torrington School District","Torrington High School","566","618","1184"
"1435111","1430011","Torrington School District","Torrington Middle School","529","607","1136"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","221","237","458"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","63","102","165"
"1440111","1440011","Trumbull School District","Booth Hill School","265","259","524"
"1440811","1440011","Trumbull School District","Daniels Farm School","253","271","524"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","302","355","657"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","344","376","720"
"1440411","1440011","Trumbull School District","Jane Ryan School","201","212","413"
"1445111","1440011","Trumbull School District","Madison Middle School","448","451","899"
"1440311","1440011","Trumbull School District","Middlebrook School","225","256","481"
"1440911","1440011","Trumbull School District","Tashua School","202","209","411"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","98","138","236"
"1446111","1440011","Trumbull School District","Trumbull High School","1146","1003","2149"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","0","32","32"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","8","8"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","7","7"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","27","27"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","56","56"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","19","19"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","20","20"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","0","17","17"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","60","60"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","77","77"
"3361115","3360015","Unified School District #1","Manson Youth Institution","*","*","498"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","16","16"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","13","13"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","29","29"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","32","32"
"3361415","3360015","Unified School District #1","Webster Correctional Institution","0","6","6"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","12","12"
"3362515","3360015","Unified School District #1","York Correctional Institution","61","0","61"
"3470115","3470015","Unified School District #2","Children's Place School","19","16","35"
"3476515","3470015","Unified School District #2","High Meadows","0","12","12"
"3470315","3470015","Unified School District #2","Riverview School","32","31","63"
"3476715","3470015","Unified School District #2","Walter G. Cady School","*","*","97"
"1450111","1450011","Union School District","Union Elementary School","44","34","78"
"1460311","1460011","Vernon School District","Northeast School","143","138","281"
"1461411","1460011","Vernon School District","Center Road School","257","233","490"
"1460111","1460011","Vernon School District","Lake Street School","145","167","312"
"1460211","1460011","Vernon School District","Maple Street School","152","172","324"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","*","*","12"
"1466111","1460011","Vernon School District","Rockville High School","587","521","1108"
"1461011","1460011","Vernon School District","Skinner Road School","163","189","352"
"1465111","1460011","Vernon School District","Vernon Center Middle School","383","419","802"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","156","144","300"
"1480211","1480011","Wallingford School District","Highland School","156","152","308"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","*","*","11"
"1481011","1480011","Wallingford School District","Cook Hill School","185","211","396"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","354","346","700"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","216","214","430"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","425","414","839"
"1486111","1480011","Wallingford School District","Lyman Hall High School","635","521","1156"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","488","491","979"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","182","174","356"
"1480311","1480011","Wallingford School District","Parker Farms School","184","171","355"
"1481211","1480011","Wallingford School District","Pond Hill School","146","142","288"
"1480411","1480011","Wallingford School District","Rock Hill School","160","168","328"
"1480811","1480011","Wallingford School District","Yalesville School","256","255","511"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","94","109","203"
"1515211","1510011","Waterbury School District","West Side Middle School","549","644","1193"
"1512311","1510011","Waterbury School District","Washington School","167","143","310"
"1512111","1510011","Waterbury School District","B. W. Tinker School","247","304","551"
"1510311","1510011","Waterbury School District","Barnard School","131","119","250"
"1510511","1510011","Waterbury School District","Bucks Hill School","267","298","565"
"1510611","1510011","Waterbury School District","Bunker Hill School","247","244","491"
"1512711","1510011","Waterbury School District","Carrington School","234","260","494"
"1516211","1510011","Waterbury School District","Crosby High School","632","698","1330"
"1510911","1510011","Waterbury School District","Driggs School","248","299","547"
"1519111","1510011","Waterbury School District","Enlightenment School","75","100","175"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","235","236","471"
"1512611","1510011","Waterbury School District","Gilmartin School","110","139","249"
"1510711","1510011","Waterbury School District","H. S. Chase School","388","397","785"
"1511311","1510011","Waterbury School District","Hopeville School","216","198","414"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","692","677","1369"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","285","322","607"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","288","295","583"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","655","685","1340"
"1515311","1510011","Waterbury School District","North End Middle School","594","637","1231"
"1512811","1510011","Waterbury School District","Regan School","147","144","291"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","316","297","613"
"1518011","1510011","Waterbury School District","Special Education Preschool","78","140","218"
"1512011","1510011","Waterbury School District","Sprague School","240","217","457"
"1519011","1510011","Waterbury School District","State Street School","19","67","86"
"1512211","1510011","Waterbury School District","Walsh School","253","290","543"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","288","197","485"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","183","133","316"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","180","187","367"
"1516311","1510011","Waterbury School District","Wilby High School","573","611","1184"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","216","211","427"
"1525111","1520011","Waterford School District","Clark Lane Middle School","314","353","667"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","207","230","437"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","183","220","403"
"1520511","1520011","Waterford School District","Southwest Elementary School","191","189","380"
"1526111","1520011","Waterford School District","Waterford High School","479","501","980"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","183","162","345"
"1530211","1530011","Watertown School District","John Trumbull Primary School","351","382","733"
"1530411","1530011","Watertown School District","Polk School","195","195","390"
"1535111","1530011","Watertown School District","Swift Middle School","380","404","784"
"1536111","1530011","Watertown School District","Watertown High School","495","491","986"
"1551711","1550011","West Hartford School District","Smith School","177","191","368"
"1559111","1550011","West Hartford School District","Achieve","*","*","*"
"1551611","1550011","West Hartford School District","Aiken School","218","241","459"
"1550211","1550011","West Hartford School District","Braeburn School","221","217","438"
"1555311","1550011","West Hartford School District","Bristow Middle School","211","209","420"
"1550411","1550011","West Hartford School District","Bugbee School","212","199","411"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","170","170","340"
"1556111","1550011","West Hartford School District","Conard High School","800","764","1564"
"1550611","1550011","West Hartford School District","Duffy School","269","313","582"
"1556211","1550011","West Hartford School District","Hall High School","777","803","1580"
"1555111","1550011","West Hartford School District","King Philip Middle School","424","452","876"
"1550911","1550011","West Hartford School District","Morley School","186","193","379"
"1551011","1550011","West Hartford School District","Norfeldt School","203","224","427"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","443","436","879"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","*","*","12"
"1551211","1550011","West Hartford School District","Webster Hill School","233","213","446"
"1551311","1550011","West Hartford School District","Whiting Lane School","220","285","505"
"1551511","1550011","West Hartford School District","Wolcott School","254","243","497"
"1561211","1560011","West Haven School District","Washington School","200","231","431"
"1560811","1560011","West Haven School District","Alma E. Pagels School","174","193","367"
"1561311","1560011","West Haven School District","Anna V. Molloy School","154","132","286"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","332","369","701"
"1561011","1560011","West Haven School District","Clarence E. Thompson School","193","190","383"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","187","179","366"
"1560311","1560011","West Haven School District","Forest School","212","249","461"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","381","348","729"
"1561411","1560011","West Haven School District","Savin Rock Community School","202","236","438"
"1560411","1560011","West Haven School District","Seth G. Haley School","246","257","503"
"1566111","1560011","West Haven School District","West Haven High School","800","769","1569"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","178","190","368"
"1546111","1540011","Westbrook School District","Westbrook High School","134","166","300"
"1545111","1540011","Westbrook School District","Westbrook Middle School","144","160","304"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","255","273","528"
"1576111","1570011","Weston School District","Weston High School","420","378","798"
"1570211","1570011","Weston School District","Weston Intermediate School","285","341","626"
"1575111","1570011","Weston School District","Weston Middle School","292","308","600"
"1585111","1580011","Westport School District","Bedford Middle School","412","433","845"
"1580311","1580011","Westport School District","Coleytown Elementary School","239","228","467"
"1585311","1580011","Westport School District","Coleytown Middle School","273","219","492"
"1580411","1580011","Westport School District","Green's Farms School","223","244","467"
"1580511","1580011","Westport School District","King's Highway Elementary School","232","251","483"
"1580711","1580011","Westport School District","Long Lots School","278","318","596"
"1580811","1580011","Westport School District","Saugatuck Elementary School","239","286","525"
"1586111","1580011","Westport School District","Staples High School","885","900","1785"
"1588011","1580011","Westport School District","Stepping Stones Preschool","17","39","56"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","182","212","394"
"1591011","1590011","Wethersfield School District","Charles Wright School","166","145","311"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","222","250","472"
"1591111","1590011","Wethersfield School District","Highcrest School","204","226","430"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","208","236","444"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","264","314","578"
"1596111","1590011","Wethersfield School District","Wethersfield High School","587","594","1181"
"1600111","1600011","Willington School District","Center School","104","123","227"
"1605111","1600011","Willington School District","Hall Memorial School","158","157","315"
"1615211","1610011","Wilton School District","Middlebrook School","479","555","1034"
"1610711","1610011","Wilton School District","Cider Mill School","534","490","1024"
"1610611","1610011","Wilton School District","Ina E. Driscoll School","236","264","500"
"1610511","1610011","Wilton School District","Miller-Driscoll School","234","258","492"
"1616111","1610011","Wilton School District","Wilton High School","630","661","1291"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","45","58","103"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","181","227","408"
"1620511","1620011","Winchester School District","Pearson Academy","95","132","227"
"1625111","1620011","Winchester School District","Pearson Middle School","102","122","224"
"1638011","1630011","Windham School District","Early Headstart","12","18","30"
"1639011","1630011","Windham School District","Eastern Regional Academy/Windham","6","28","34"
"1630111","1630011","Windham School District","Natchaug School","130","139","269"
"1630311","1630011","Windham School District","North Windham School","212","228","440"
"1630611","1630011","Windham School District","W. B. Sweeney School","158","200","358"
"1630511","1630011","Windham School District","Windham Center School","164","151","315"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","82","122","204"
"1636111","1630011","Windham School District","Windham High School","396","469","865"
"1635111","1630011","Windham School District","Windham Middle School","480","471","951"
"1650111","1650011","Windsor Locks School District","North Street School","204","238","442"
"1650411","1650011","Windsor Locks School District","South Elementary School","184","203","387"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","271","280","551"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","201","221","422"
"1640111","1640011","Windsor School District","Clover Street School","157","129","286"
"1640811","1640011","Windsor School District","John F. Kennedy School","157","176","333"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","198","212","410"
"1640511","1640011","Windsor School District","Poquonock Elementary School","153","145","298"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","102","121","223"
"1645311","1640011","Windsor School District","Sage Park Middle School","401","439","840"
"1646111","1640011","Windsor School District","Windsor High School","661","707","1368"
"1660611","1660011","Wolcott School District","Alcott School","171","195","366"
"1660211","1660011","Wolcott School District","Frisbie School","186","197","383"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","358","369","727"
"1660511","1660011","Wolcott School District","Wakelee School","211","221","432"
"1666111","1660011","Wolcott School District","Wolcott High School","416","427","843"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","210","224","434"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","151","148","299"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","609","544","1153"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","238","262","500"
"1695111","1690011","Woodstock School District","Woodstock Middle School","193","224","417"

