"school_code","district_code","district","school","female","male","total"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","178","183","361"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","197","196","393"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","859","900","1759"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","182","203","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","238","257","495"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","160","177","337"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","280","283","563"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","256","280","536"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","385","347","732"
"1190511","1190011","Rocky Hill School District","West Hill School","319","312","631"
"1210111","1210011","Salem School District","Salem Elementary School","200","222","422"
"1220111","1220011","Salisbury School District","Salisbury Central School","149","160","309"
"1230111","1230011","Scotland School District","Scotland Elementary School","71","56","127"
"1240111","1240011","Seymour School District","Bungay School","264","243","507"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","275","295","570"
"1246111","1240011","Seymour School District","Seymour High School","307","303","610"
"1245111","1240011","Seymour School District","Seymour Middle School","275","324","599"
"1250111","1250011","Sharon School District","Sharon Center School","92","96","188"
"1260911","1260011","Shelton School District","Mohegan School","170","156","326"
"1261011","1260011","Shelton School District","Booth Hill School","152","171","323"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","218","242","460"
"1265111","1260011","Shelton School District","Intermediate School","433","442","875"
"1260811","1260011","Shelton School District","Long Hill School","220","231","451"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","411","451","862"
"1266111","1260011","Shelton School District","Shelton High School","800","778","1578"
"1260611","1260011","Shelton School District","Sunnyside School","110","127","237"
"1270111","1270011","Sherman School District","Sherman School","182","201","383"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","115","118","233"
"1280111","1280011","Simsbury School District","Central School","190","207","397"
"1285111","1280011","Simsbury School District","Henry James Memorial School","355","393","748"
"1280611","1280011","Simsbury School District","Latimer Lane School","224","220","444"
"1286111","1280011","Simsbury School District","Simsbury High School","738","821","1559"
"1280711","1280011","Simsbury School District","Squadron Line School","305","354","659"
"1280311","1280011","Simsbury School District","Tariffville School","142","144","286"
"1280411","1280011","Simsbury School District","Tootin' Hills School","214","221","435"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","183","180","363"
"1290411","1290011","Somers School District","Somers Elementary School","329","345","674"
"1296111","1290011","Somers School District","Somers High School","259","281","540"
"1320211","1320011","South Windsor School District","Pleasant Valley School","183","177","360"
"1320711","1320011","South Windsor School District","Eli Terry School","208","215","423"
"1320611","1320011","South Windsor School District","Orchard Hill School","161","205","366"
"1320111","1320011","South Windsor School District","Philip R. Smith School","166","177","343"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","0","*","*"
"1326211","1320011","South Windsor School District","South Windsor High School","687","722","1409"
"1325111","1320011","South Windsor School District","Timothy Edwards School","496","569","1065"
"1320411","1320011","South Windsor School District","Wapping Elementary School","151","155","306"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","419","426","845"
"1311511","1310011","Southington School District","Derynoski Elementary School","354","312","666"
"1311311","1310011","Southington School District","Flanders Elementary School","120","160","280"
"1310211","1310011","Southington School District","Hatton Elementary School","197","261","458"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","362","373","735"
"1310611","1310011","Southington School District","Plantsville Elementary School","147","136","283"
"1310711","1310011","Southington School District","South End Elementary School","118","117","235"
"1316211","1310011","Southington School District","Southington High School","1014","1023","2037"
"1310811","1310011","Southington School District","Strong Elementary School","168","188","356"
"1310911","1310011","Southington School District","Thalberg Elementary School","208","220","428"
"1311411","1310011","Southington School District","Urbin T. Kelley School","180","194","374"
"1330111","1330011","Sprague School District","Sayles School","166","204","370"
"1340611","1340011","Stafford School District","Stafford Elementary School","225","252","477"
"1346111","1340011","Stafford School District","Stafford High School","262","218","480"
"1345211","1340011","Stafford School District","Stafford Middle School","194","189","383"
"1340311","1340011","Stafford School District","Staffordville School","83","95","178"
"1340411","1340011","Stafford School District","West Stafford School","103","95","198"
"2826013","2820013","Stamford Academy District","Stamford Academy","54","84","138"
"1355611","1350011","Stamford School District","Cloonan School","303","294","597"
"1352011","1350011","Stamford School District","Davenport Ridge School","280","262","542"
"1355311","1350011","Stamford School District","Dolan School","244","287","531"
"1352211","1350011","Stamford School District","Hart School","286","301","587"
"1351211","1350011","Stamford School District","Julia A. Stark School","286","326","612"
"1350511","1350011","Stamford School District","K. T. Murphy School","271","285","556"
"1350611","1350011","Stamford School District","Newfield School","356","334","690"
"1351811","1350011","Stamford School District","Northeast School","340","346","686"
"1358011","1350011","Stamford School District","Preschool Team","15","33","48"
"1355811","1350011","Stamford School District","Rippowam Middle School","340","314","654"
"1350811","1350011","Stamford School District","Rogers International School","422","401","823"
"1350911","1350011","Stamford School District","Roxbury School","296","351","647"
"1355711","1350011","Stamford School District","Scofield Middle School","306","318","624"
"1351111","1350011","Stamford School District","Springdale School","319","335","654"
"1356111","1350011","Stamford School District","Stamford High School","925","1027","1952"
"1352111","1350011","Stamford School District","Stillmeadow School","349","418","767"
"1356411","1350011","Stamford School District","The Academy of Information Technology","287","397","684"
"1351911","1350011","Stamford School District","Toquam Magnet School","332","348","680"
"1355511","1350011","Stamford School District","Turn of River School","271","307","578"
"1356311","1350011","Stamford School District","Westhill High School","1065","1065","2130"
"1351411","1350011","Stamford School District","Westover School","340","376","716"
"1360311","1360011","Sterling School District","Sterling Community School","226","272","498"
"1370511","1370011","Stonington School District","Deans Mill School","228","257","485"
"1375211","1370011","Stonington School District","Mystic Middle School","205","211","416"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","162","170","332"
"1376111","1370011","Stonington School District","Stonington High School","377","394","771"
"1370411","1370011","Stonington School District","West Broad Street School","68","63","131"
"1370611","1370011","Stonington School District","West Vine Street School","92","118","210"
"1381311","1380011","Stratford School District","Eli Whitney School","259","261","520"
"1386211","1380011","Stratford School District","Bunnell High School","606","604","1210"
"1380311","1380011","Stratford School District","Chapel School","260","295","555"
"1385211","1380011","Stratford School District","David Wooster Middle School","255","274","529"
"1380411","1380011","Stratford School District","Franklin School","151","142","293"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","275","281","556"
"1381611","1380011","Stratford School District","Honeyspot School","121","97","218"
"1380811","1380011","Stratford School District","Lordship School","117","115","232"
"1380911","1380011","Stratford School District","Nichols School","213","224","437"
"1381011","1380011","Stratford School District","Second Hill Lane School","335","343","678"
"1389111","1380011","Stratford School District","Secondary STEPS Program","*","*","13"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","233","237","470"
"1386111","1380011","Stratford School District","Stratford High School","510","565","1075"
"1389011","1380011","Stratford School District","Strive-Stratford","6","11","17"
"1381411","1380011","Stratford School District","Wilcoxson School","163","213","376"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","235","209","444"
"1390311","1390011","Suffield School District","McAlister Intermediate School","273","268","541"
"1396111","1390011","Suffield School District","Suffield High School","453","407","860"
"1395111","1390011","Suffield School District","Suffield Middle School","300","299","599"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","145","131","276"
"9026122","9020022","The Gilbert School District","The Gilbert School","219","286","505"
"1400111","1400011","Thomaston School District","Black Rock School","163","147","310"
"1400211","1400011","Thomaston School District","Thomaston Center School","134","122","256"
"1406211","1400011","Thomaston School District","Thomaston High School","204","234","438"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","220","251","471"
"1415111","1410011","Thompson School District","Thompson Middle School","199","181","380"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","141","161","302"
"1420111","1420011","Tolland School District","Birch Grove Primary School","271","311","582"
"1426111","1420011","Tolland School District","Tolland High School","456","444","900"
"1420211","1420011","Tolland School District","Tolland Intermediate School","334","332","666"
"1425111","1420011","Tolland School District","Tolland Middle School","341","347","688"
"1430111","1430011","Torrington School District","East School","186","206","392"
"1430211","1430011","Torrington School District","Forbes School","185","210","395"
"1430811","1430011","Torrington School District","Southwest School","137","191","328"
"1430911","1430011","Torrington School District","Torringford School","306","304","610"
"1436111","1430011","Torrington School District","Torrington High School","510","591","1101"
"1435111","1430011","Torrington School District","Torrington Middle School","516","540","1056"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","233","240","473"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","76","92","168"
"1440111","1440011","Trumbull School District","Booth Hill School","265","261","526"
"1440811","1440011","Trumbull School District","Daniels Farm School","231","237","468"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","313","324","637"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","364","413","777"
"1440411","1440011","Trumbull School District","Jane Ryan School","189","203","392"
"1445111","1440011","Trumbull School District","Madison Middle School","403","445","848"
"1440311","1440011","Trumbull School District","Middlebrook School","219","245","464"
"1440911","1440011","Trumbull School District","Tashua School","195","191","386"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","104","121","225"
"1446111","1440011","Trumbull School District","Trumbull High School","1142","1053","2195"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","17","17"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","*","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","29","29"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","21","21"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","12","12"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","23","23"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","38","38"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","60","60"
"3361115","3360015","Unified School District #1","Manson Youth Institution","0","315","315"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","17","17"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","19","19"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","24","24"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","15","15"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","12","12"
"3362515","3360015","Unified School District #1","York Correctional Institution","36","0","36"
"3470115","3470015","Unified School District #2","Children's Place School","0","23","23"
"3470315","3470015","Unified School District #2","Riverview School","37","19","56"
"3476715","3470015","Unified School District #2","Walter G. Cady School","0","88","88"
"1450111","1450011","Union School District","Union Elementary School","41","30","71"
"1460311","1460011","Vernon School District","Northeast School","160","162","322"
"1461411","1460011","Vernon School District","Center Road School","242","254","496"
"1460111","1460011","Vernon School District","Lake Street School","120","158","278"
"1460211","1460011","Vernon School District","Maple Street School","152","182","334"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","*","*","11"
"1466111","1460011","Vernon School District","Rockville High School","477","496","973"
"1461011","1460011","Vernon School District","Skinner Road School","150","182","332"
"1465111","1460011","Vernon School District","Vernon Center Middle School","346","353","699"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","165","150","315"
"1480211","1480011","Wallingford School District","Highland School","134","151","285"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","6","11","17"
"1481011","1480011","Wallingford School District","Cook Hill School","175","190","365"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","345","336","681"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","168","192","360"
"1489211","1480011","Wallingford School District","Harvest Park","0","7","7"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","350","355","705"
"1486111","1480011","Wallingford School District","Lyman Hall High School","652","483","1135"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","475","439","914"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","170","180","350"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","*","*","13"
"1480311","1480011","Wallingford School District","Parker Farms School","161","166","327"
"1481211","1480011","Wallingford School District","Pond Hill School","176","179","355"
"1480411","1480011","Wallingford School District","Rock Hill School","179","185","364"
"1480811","1480011","Wallingford School District","Yalesville School","191","193","384"
"1515211","1510011","Waterbury School District","West Side Middle School","505","552","1057"
"1512311","1510011","Waterbury School District","Washington School","178","172","350"
"1512111","1510011","Waterbury School District","B. W. Tinker School","256","307","563"
"1510511","1510011","Waterbury School District","Bucks Hill School","208","216","424"
"1510611","1510011","Waterbury School District","Bunker Hill School","244","261","505"
"1512711","1510011","Waterbury School District","Carrington School","234","223","457"
"1516211","1510011","Waterbury School District","Crosby High School","718","745","1463"
"1510911","1510011","Waterbury School District","Driggs School","270","284","554"
"1511611","1510011","Waterbury School District","Duggan School","208","229","437"
"1519111","1510011","Waterbury School District","Enlightenment School","72","126","198"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","247","263","510"
"1512611","1510011","Waterbury School District","Gilmartin School","240","247","487"
"1510711","1510011","Waterbury School District","H. S. Chase School","350","406","756"
"1511311","1510011","Waterbury School District","Hopeville School","225","235","460"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","642","716","1358"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","276","325","601"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","268","317","585"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","603","617","1220"
"1515311","1510011","Waterbury School District","North End Middle School","509","596","1105"
"1513411","1510011","Waterbury School District","Reed School","161","168","329"
"1512811","1510011","Waterbury School District","Regan School","131","123","254"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","322","293","615"
"1518011","1510011","Waterbury School District","Special Education Preschool","87","113","200"
"1512011","1510011","Waterbury School District","Sprague School","193","207","400"
"1519011","1510011","Waterbury School District","State Street School","20","64","84"
"1512211","1510011","Waterbury School District","Walsh School","270","241","511"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","304","165","469"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","206","127","333"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","164","188","352"
"1516311","1510011","Waterbury School District","Wilby High School","629","700","1329"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","205","220","425"
"1525111","1520011","Waterford School District","Clark Lane Middle School","320","355","675"
"1520211","1520011","Waterford School District","Great Neck Elementary School","187","166","353"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","189","205","394"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","158","203","361"
"1526111","1520011","Waterford School District","Waterford High School","406","438","844"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","137","170","307"
"1530211","1530011","Watertown School District","John Trumbull Primary School","320","362","682"
"1530411","1530011","Watertown School District","Polk School","159","178","337"
"1535111","1530011","Watertown School District","Swift Middle School","390","380","770"
"1536111","1530011","Watertown School District","Watertown High School","467","461","928"
"1551711","1550011","West Hartford School District","Smith School","167","197","364"
"1559111","1550011","West Hartford School District","Achieve","*","*","9"
"1551611","1550011","West Hartford School District","Aiken School","220","240","460"
"1550211","1550011","West Hartford School District","Braeburn School","187","197","384"
"1555311","1550011","West Hartford School District","Bristow Middle School","209","211","420"
"1550411","1550011","West Hartford School District","Bugbee School","232","227","459"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","154","154","308"
"1556111","1550011","West Hartford School District","Conard High School","768","774","1542"
"1550611","1550011","West Hartford School District","Duffy School","244","259","503"
"1556211","1550011","West Hartford School District","Hall High School","733","742","1475"
"1555111","1550011","West Hartford School District","King Philip Middle School","456","456","912"
"1550911","1550011","West Hartford School District","Morley School","163","171","334"
"1551011","1550011","West Hartford School District","Norfeldt School","181","225","406"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","426","467","893"
"1559211","1550011","West Hartford School District","Strive-West Hartford","6","19","25"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","*","*","9"
"1551211","1550011","West Hartford School District","Webster Hill School","261","228","489"
"1551311","1550011","West Hartford School District","Whiting Lane School","246","292","538"
"1551511","1550011","West Hartford School District","Wolcott School","238","262","500"
"1561211","1560011","West Haven School District","Washington School","211","229","440"
"1560811","1560011","West Haven School District","Alma E. Pagels School","156","214","370"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","420","469","889"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","164","193","357"
"1560311","1560011","West Haven School District","Forest School","225","228","453"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","466","441","907"
"1561411","1560011","West Haven School District","Savin Rock Community School","257","276","533"
"1560411","1560011","West Haven School District","Seth G. Haley School","236","244","480"
"1566111","1560011","West Haven School District","West Haven High School","792","798","1590"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","129","181","310"
"1546111","1540011","Westbrook School District","Westbrook High School","140","146","286"
"1545111","1540011","Westbrook School District","Westbrook Middle School","142","134","276"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","221","240","461"
"1576111","1570011","Weston School District","Weston High School","384","393","777"
"1570211","1570011","Weston School District","Weston Intermediate School","258","287","545"
"1575111","1570011","Weston School District","Weston Middle School","298","338","636"
"1585111","1580011","Westport School District","Bedford Middle School","415","453","868"
"1580311","1580011","Westport School District","Coleytown Elementary School","235","212","447"
"1585311","1580011","Westport School District","Coleytown Middle School","249","263","512"
"1580411","1580011","Westport School District","Green's Farms School","231","221","452"
"1580511","1580011","Westport School District","King's Highway Elementary School","241","245","486"
"1580711","1580011","Westport School District","Long Lots School","265","318","583"
"1580811","1580011","Westport School District","Saugatuck Elementary School","236","288","524"
"1586111","1580011","Westport School District","Staples High School","928","951","1879"
"1588011","1580011","Westport School District","Stepping Stones Preschool","21","25","46"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","171","195","366"
"1591011","1590011","Wethersfield School District","Charles Wright School","168","148","316"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","234","207","441"
"1591111","1590011","Wethersfield School District","Highcrest School","214","208","422"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","187","204","391"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","304","278","582"
"1596111","1590011","Wethersfield School District","Wethersfield High School","545","612","1157"
"1600111","1600011","Willington School District","Center School","98","95","193"
"1605111","1600011","Willington School District","Hall Memorial School","135","151","286"
"1615211","1610011","Wilton School District","Middlebrook School","559","494","1053"
"1610711","1610011","Wilton School District","Cider Mill School","484","512","996"
"1610511","1610011","Wilton School District","Miller-Driscoll School","474","463","937"
"1616111","1610011","Wilton School District","Wilton High School","620","689","1309"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","83","125","208"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","123","132","255"
"1625111","1620011","Winchester School District","Pearson Middle School","92","113","205"
"1620111","1620011","Winchester School District","WISE Academy","*","*","6"
"1638011","1630011","Windham School District","Early Headstart","10","12","22"
"1630111","1630011","Windham School District","Natchaug School","155","211","366"
"1630311","1630011","Windham School District","North Windham School","257","254","511"
"1630611","1630011","Windham School District","W. B. Sweeney School","164","186","350"
"1630511","1630011","Windham School District","Windham Center School","158","174","332"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","106","111","217"
"1636111","1630011","Windham School District","Windham High School","299","374","673"
"1635111","1630011","Windham School District","Windham Middle School","341","377","718"
"1650111","1650011","Windsor Locks School District","North Street School","241","219","460"
"1650411","1650011","Windsor Locks School District","South Elementary School","173","189","362"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","272","280","552"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","171","201","372"
"1640111","1640011","Windsor School District","Clover Street School","144","155","299"
"1640811","1640011","Windsor School District","John F. Kennedy School","234","207","441"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","203","241","444"
"1640511","1640011","Windsor School District","Poquonock Elementary School","129","125","254"
"1645311","1640011","Windsor School District","Sage Park Middle School","376","375","751"
"1646111","1640011","Windsor School District","Windsor High School","559","640","1199"
"1660611","1660011","Wolcott School District","Alcott School","149","174","323"
"1660211","1660011","Wolcott School District","Frisbie School","169","183","352"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","288","352","640"
"1660511","1660011","Wolcott School District","Wakelee School","199","193","392"
"1666111","1660011","Wolcott School District","Wolcott High School","445","420","865"
"1670311","1670011","Woodbridge School District","Beecher Road School","375","369","744"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","543","512","1055"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","241","258","499"
"1695111","1690011","Woodstock School District","Woodstock Middle School","197","197","394"

