"school_code","district_code","district","school","female","male","total"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","322","291","613"
"0646211","0640011","Hartford School District","Hartford Public High School","766","773","1539"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","6","53","59"
"0649111","0640011","Hartford School District","Hartford Transitional Learning Academy (Secondary)","11","51","62"
"0641011","0640011","Hartford School District","Kennelly School","421","378","799"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","302","267","569"
"0648011","0640011","Hartford School District","Little Owls Learning Center","8","9","17"
"0640811","0640011","Hartford School District","M. D. Fox School","370","413","783"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","252","270","522"
"0641211","0640011","Hartford School District","McDonough Middle School","190","206","396"
"0641911","0640011","Hartford School District","Milner School","193","224","417"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","48","53","101"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","319","289","608"
"0641511","0640011","Hartford School District","Parkville Community School","294","284","578"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","165","226","391"
"0645211","0640011","Hartford School District","Quirk Middle School","273","295","568"
"0641711","0640011","Hartford School District","Rawson School","341","414","755"
"0640111","0640011","Hartford School District","SAND School","231","211","442"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","168","208","376"
"0643011","0640011","Hartford School District","Sanchez School","264","264","528"
"0642611","0640011","Hartford School District","Simpson-Waverly School","171","176","347"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","311","267","578"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","140","206","346"
"0646311","0640011","Hartford School District","Weaver High School","423","448","871"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","294","316","610"
"0642111","0640011","Hartford School District","West Middle School","333","337","670"
"0642211","0640011","Hartford School District","Wish Museum School","200","224","424"
"0650111","0650011","Hartland School District","Hartland School","110","128","238"
"0670211","0670011","Hebron School District","Gilead Hill School","244","245","489"
"0670111","0670011","Hebron School District","Hebron Elementary School","301","382","683"
"2860113","2860013","Highville Charter School District","Highville Charter School","164","136","300"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","152","178","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","87","95","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","228","184","412"
"0680111","0680011","Kent School District","Kent Center School","137","147","284"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","35","48","83"
"0690111","0690011","Killingly School District","Killingly Central School","221","244","465"
"0696111","0690011","Killingly School District","Killingly High School","437","357","794"
"0695211","0690011","Killingly School District","Killingly Intermediate School","375","457","832"
"0690311","0690011","Killingly School District","Killingly Memorial School","258","273","531"
"2459014","2450014","Learn","Learn Special Education","*","*","29"
"2450114","2450014","Learn","Regional Multicultural Magnet School","265","244","509"
"2450214","2450014","Learn","The Friendship School","238","261","499"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","246","275","521"
"0715111","0710011","Lebanon School District","Lebanon Middle School","215","198","413"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","332","267","599"
"0720211","0720011","Ledyard School District","Gales Ferry School","91","117","208"
"0720411","0720011","Ledyard School District","Gallup Hill School","165","180","345"
"0720311","0720011","Ledyard School District","Juliet W. Long School","171","180","351"
"0720111","0720011","Ledyard School District","Ledyard Center School","211","193","404"
"0726111","0720011","Ledyard School District","Ledyard High School","529","448","977"
"0725111","0720011","Ledyard School District","Ledyard Middle School","209","246","455"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","*","*","*"
"0730111","0730011","Lisbon School District","Lisbon Central School","261","296","557"
"0740211","0740011","Litchfield School District","Center School","173","175","348"
"0746111","0740011","Litchfield School District","Litchfield High School","302","276","578"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","136","140","276"
"0766111","0760011","Madison School District","Daniel Hand High School","601","629","1230"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","302","291","593"
"0760211","0760011","Madison School District","Island Avenue Elementary School","173","150","323"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","285","319","604"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","149","171","320"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","328","311","639"
"0770911","0770011","Manchester School District","Nathan Hale School","150","161","311"
"0770111","0770011","Manchester School District","Bowers School","180","232","412"
"0770311","0770011","Manchester School District","Buckley School","157","156","313"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","220","247","467"
"0770411","0770011","Manchester School District","Highland Park School","124","158","282"
"0775311","0770011","Manchester School District","Illing Middle School","418","453","871"
"0770611","0770011","Manchester School District","Keeney School","191","204","395"
"0776111","0770011","Manchester School District","Manchester High School","1035","1002","2037"
"0779011","0770011","Manchester School District","Manchester Regional Academy","17","75","92"
"0771611","0770011","Manchester School District","Martin School","101","107","208"
"0771011","0770011","Manchester School District","Robertson School","195","225","420"
"0771211","0770011","Manchester School District","Verplanck School","192","203","395"
"0771311","0770011","Manchester School District","Waddell School","158","178","336"
"0771411","0770011","Manchester School District","Washington School","154","170","324"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","114","135","249"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","91","111","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","281","299","580"
"0780511","0780011","Mansfield School District","Southeast Elementary School","122","125","247"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","357","316","673"
"0800711","0800011","Meriden School District","Nathan Hale School","317","331","648"
"0800111","0800011","Meriden School District","Benjamin Franklin School","212","254","466"
"0801111","0800011","Meriden School District","Casimir Pulaski School","350","346","696"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","654","630","1284"
"0800311","0800011","Meriden School District","Hanover School","233","287","520"
"0800411","0800011","Meriden School District","Israel Putnam School","250","311","561"
"0800511","0800011","Meriden School District","John Barry School","265","268","533"
"0805211","0800011","Meriden School District","Lincoln Middle School","339","413","752"
"0806211","0800011","Meriden School District","Orville H. Platt High School","596","586","1182"
"0800811","0800011","Meriden School District","Roger Sherman School","249","305","554"
"0801011","0800011","Meriden School District","Thomas Hooker School","244","262","506"
"0805411","0800011","Meriden School District","Washington Middle School","450","461","911"
"0830211","0830011","Middletown School District","Bielefield School","162","155","317"
"0839011","0830011","Middletown School District","DEAL Program","*","*","25"
"0830511","0830011","Middletown School District","Farm Hill School","148","155","303"
"0831511","0830011","Middletown School District","Keigwin Middle School","183","192","375"
"0831311","0830011","Middletown School District","Lawrence School","151","163","314"
"0830911","0830011","Middletown School District","MacDonough School","111","107","218"
"0836211","0830011","Middletown School District","Middletown High School","677","662","1339"
"0831211","0830011","Middletown School District","Moody School","210","239","449"
"0831111","0830011","Middletown School District","Snow School","172","180","352"
"0830111","0830011","Middletown School District","Spencer School","181","187","368"
"0831411","0830011","Middletown School District","Wesley School","172","177","349"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","341","388","729"
"0840111","0840011","Milford School District","Calf Pen Meadow School","155","166","321"
"0845111","0840011","Milford School District","East Shore Middle School","285","329","614"
"0845211","0840011","Milford School District","Harborside Middle School","274","281","555"
"0841911","0840011","Milford School District","J. F. Kennedy School","198","194","392"
"0846211","0840011","Milford School District","Jonathan Law High School","542","513","1055"
"0846311","0840011","Milford School District","Joseph A. Foran High School","541","490","1031"
"0841611","0840011","Milford School District","Live Oaks School","154","191","345"
"0841711","0840011","Milford School District","Mathewson School","228","244","472"
"0840711","0840011","Milford School District","Meadowside School","176","184","360"
"0840811","0840011","Milford School District","Orange Avenue School","236","249","485"
"0841811","0840011","Milford School District","Orchard Hills School","197","230","427"
"0841011","0840011","Milford School District","Pumpkin Delight School","134","176","310"
"0841411","0840011","Milford School District","Simon Lake School","182","181","363"
"0845311","0840011","Milford School District","West Shore Middle School","286","289","575"
"0850611","0850011","Monroe School District","Chalk Hill School","308","331","639"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","269","296","565"
"0855211","0850011","Monroe School District","Jockey Hollow School","329","330","659"
"0856111","0850011","Monroe School District","Masuk High School","644","701","1345"
"0850111","0850011","Monroe School District","Monroe Elementary School","157","191","348"
"0850311","0850011","Monroe School District","Stepney Elementary School","236","253","489"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","192","204","396"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","298","345","643"
"0860111","0860011","Montville School District","Mohegan School","227","198","425"
"0866111","0860011","Montville School District","Montville High School","420","410","830"
"0860511","0860011","Montville School District","Oakdale School","218","242","460"
"0869011","0860011","Montville School District","Palmer Academy","8","15","23"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","88","139","227"
"0880111","0880011","Naugatuck School District","Central Avenue School","165","140","305"
"0885111","0880011","Naugatuck School District","City Hill Middle School","217","255","472"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","190","217","407"
"0888111","0880011","Naugatuck School District","Head Start","49","53","102"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","162","191","353"
"0885211","0880011","Naugatuck School District","Hillside Middle School","150","155","305"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","158","152","310"
"0880311","0880011","Naugatuck School District","Maple Hill School","218","237","455"
"0886111","0880011","Naugatuck School District","Naugatuck High School","658","709","1367"
"0880611","0880011","Naugatuck School District","Salem School","113","137","250"
"0880711","0880011","Naugatuck School District","Western School","117","145","262"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","193","165","358"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","187","251","438"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","472","323","795"
"0890511","0890011","New Britain School District","Gaffney School","194","296","490"
"0890611","0890011","New Britain School District","Holmes School","214","279","493"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","88","74","162"
"0890711","0890011","New Britain School District","Jefferson School","172","227","399"
"0890811","0890011","New Britain School District","Lincoln School","317","304","621"
"0896111","0890011","New Britain School District","New Britain High School","1433","1539","2972"
"0890911","0890011","New Britain School District","Northend School","146","149","295"
"0895311","0890011","New Britain School District","Pulaski Middle School","317","387","704"
"0895111","0890011","New Britain School District","Roosevelt Middle School","224","253","477"
"0895211","0890011","New Britain School District","Slade Middle School","335","328","663"
"0891211","0890011","New Britain School District","Smalley Academy","361","372","733"
"0891311","0890011","New Britain School District","Smith School","297","341","638"
"0891511","0890011","New Britain School District","Vance School","266","259","525"
"0900411","0900011","New Canaan School District","East School","279","268","547"
"0906111","0900011","New Canaan School District","New Canaan High School","605","617","1222"
"0905111","0900011","New Canaan School District","Saxe Middle School","647","619","1266"
"0900211","0900011","New Canaan School District","South School","255","280","535"
"0900311","0900011","New Canaan School District","West School","256","263","519"
"0910111","0910011","New Fairfield School District","Consolidated School","307","357","664"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","292","376","668"
"0916111","0910011","New Fairfield School District","New Fairfield High School","470","502","972"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","362","386","748"
"0920311","0920011","New Hartford School District","Ann Antolini School","165","173","338"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","80","79","159"
"0929011","0920011","New Hartford School District","Bridges I","*","*","7"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","59","57","116"
"0931211","0930011","New Haven School District","Edgewood School","221","230","451"
"0931411","0930011","New Haven School District","Nathan Hale School","280","275","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","251","298","549"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","226","253","479"
"0930311","0930011","New Haven School District","Beecher School","226","266","492"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","210","262","472"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","298","160","458"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","159","194","353"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","216","251","467"
"0930511","0930011","New Haven School District","Clarence Rogers School","67","65","132"
"0930611","0930011","New Haven School District","Clinton Avenue School","267","279","546"
"0934111","0930011","New Haven School District","Columbus Family Academy","217","179","396"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","336","293","629"
"0936411","0930011","New Haven School District","Cooperative High School","304","150","454"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","42","150","192"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","178","213","391"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","21","22","43"
"0938111","0930011","New Haven School District","Early Learning Center","51","56","107"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","268","322","590"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","23","57","80"
"0931611","0930011","New Haven School District","Fair Haven School","273","288","561"
"0938011","0930011","New Haven School District","Headstart","209","204","413"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","200","222","422"
"0936611","0930011","New Haven School District","High School In The Community","183","128","311"
"0930711","0930011","New Haven School District","Hill Central Music Academy","216","223","439"
"0936311","0930011","New Haven School District","Hill Regional Career High School","437","272","709"
"0936211","0930011","New Haven School District","James Hillhouse High School","502","513","1015"
"0931311","0930011","New Haven School District","John C. Daniels","288","242","530"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","311","269","580"
"0930411","0930011","New Haven School District","Katherine Brennan School","89","105","194"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","209","232","441"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","147","176","323"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","74","70","144"
"0937011","0930011","New Haven School District","New Haven Academy","112","88","200"
"0936511","0930011","New Haven School District","Polly T. McCabe Center","33","0","33"
"0936911","0930011","New Haven School District","Riverside Education Academy","78","80","158"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","195","194","389"
"0931011","0930011","New Haven School District","Ross/Woodward School","248","285","533"
"0935311","0930011","New Haven School District","Sheridan Communications and Technology Magnet School","57","138","195"
"0936711","0930011","New Haven School District","Sound School","152","180","332"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","103","96","199"
"0932911","0930011","New Haven School District","Truman School","285","271","556"
"0935111","0930011","New Haven School District","Urban Youth Center Middle School","7","27","34"
"0932511","0930011","New Haven School District","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","200","240","440"
"0934911","0930011","New Haven School District","West Rock Authors Academy","106","120","226"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","222","230","452"
"0936111","0930011","New Haven School District","Wilbur Cross High School","798","863","1661"
"0933811","0930011","New Haven School District","Worthington Hooker School","206","199","405"
"0950311","0950011","New London School District","Jennings School","285","288","573"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","275","346","621"
"0955211","0950011","New London School District","Dual Language Arts Academy/Academia Bilingue de las Artes","32","18","50"
"0950211","0950011","New London School District","Harbor School","156","176","332"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","142","164","306"
"0959111","0950011","New London School District","New London Clinical Day Program","*","*","16"
"0956111","0950011","New London School District","New London High School","388","483","871"
"0950511","0950011","New London School District","Shoreline Academy","42","49","91"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","89","136","225"
"0960511","0960011","New Milford School District","Hill And Plain School","210","251","461"
"0960711","0960011","New Milford School District","John Pettibone School","226","253","479"
"0966111","0960011","New Milford School District","New Milford High School","769","773","1542"
"0960811","0960011","New Milford School District","Northville Elementary School","251","290","541"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","535","560","1095"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","407","369","776"
"0940611","0940011","Newington School District","Anna Reynolds School","219","236","455"
"0940211","0940011","Newington School District","Elizabeth Green School","145","163","308"
"0940811","0940011","Newington School District","John Paterson School","221","250","471"
"0945311","0940011","Newington School District","John Wallace Middle School","375","376","751"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","322","359","681"
"0946111","0940011","Newington School District","Newington High School","702","763","1465"
"0940711","0940011","Newington School District","Ruth Chaffee School","194","185","379"
"0970111","0970011","Newtown School District","Hawley Elementary School","194","209","403"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","197","233","430"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","259","257","516"
"0976111","0970011","Newtown School District","Newtown High School","860","844","1704"
"0975111","0970011","Newtown School District","Newtown Middle School","446","483","929"
"0978011","0970011","Newtown School District","Newtown Preschool","23","31","54"
"0978111","0970011","Newtown School District","Newtown Preschool at RIS","9","21","30"
"0970511","0970011","Newtown School District","Reed Intermediate School","443","459","902"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","289","344","633"
"0980111","0980011","Norfolk School District","Botelle Elementary School","75","79","154"
"0989011","0980011","Norfolk School District","IEP Program","*","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","167","172","339"
"0996111","0990011","North Branford School District","North Branford High School","352","349","701"
"0995111","0990011","North Branford School District","North Branford Intermediate School","303","319","622"
"0990511","0990011","North Branford School District","Stanley T. Williams School","132","118","250"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","241","245","486"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","180","158","338"
"1010811","1010011","North Haven School District","Clintonville Elementary School","151","202","353"
"1010711","1010011","North Haven School District","Green Acres Elementary School","212","214","426"
"1010211","1010011","North Haven School District","Montowese Elementary School","254","224","478"
"1016111","1010011","North Haven School District","North Haven High School","630","592","1222"
"1015211","1010011","North Haven School District","North Haven Middle School","445","464","909"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","201","218","419"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","174","207","381"
"1026111","1020011","North Stonington School District","Wheeler High School","101","126","227"
"1025111","1020011","North Stonington School District","Wheeler Middle School","89","97","186"
"1036211","1030011","Norwalk School District","Brien McMahon High School","856","852","1708"
"1030211","1030011","Norwalk School District","Brookside Elementary School","195","240","435"
"1030311","1030011","Norwalk School District","Columbus Magnet School","176","162","338"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","214","252","466"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","202","250","452"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","253","265","518"
"1030811","1030011","Norwalk School District","Kendall Elementary School","205","267","472"
"1032211","1030011","Norwalk School District","Marvin Elementary School","216","233","449"
"1032111","1030011","Norwalk School District","Naramake Elementary School","204","201","405"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","258","275","533"
"1036111","1030011","Norwalk School District","Norwalk High School","751","764","1515"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","46","60","106"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","315","370","685"
"1035511","1030011","Norwalk School District","Roton Middle School","218","194","412"
"1031311","1030011","Norwalk School District","Rowayton School","217","227","444"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","179","177","356"
"1031411","1030011","Norwalk School District","Tracey School","206","227","433"
"1035411","1030011","Norwalk School District","West Rocks Middle School","344","363","707"
"1032411","1030011","Norwalk School District","Wolfpit School","150","160","310"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","1286","1202","2488"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","86","87","173"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","12","35","47"
"1040611","1040011","Norwich School District","Greeneville School","157","169","326"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","14"
"1041411","1040011","Norwich School District","John B. Stanton Network School","187","202","389"
"1045111","1040011","Norwich School District","Kelly Middle School","349","329","678"
"1042011","1040011","Norwich School District","Moriarty Magnet School","195","234","429"
"1040811","1040011","Norwich School District","Samuel Huntington School","163","215","378"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","242","230","472"
"1046111","1040011","Norwich School District","Thames River Academy","40","51","91"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","166","123","289"
"1041911","1040011","Norwich School District","Uncas Network School","82","96","178"
"1041811","1040011","Norwich School District","Veterans' Memorial School","101","133","234"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","107","118","225"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","95","83","178"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","244","243","487"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","304","305","609"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","262","263","525"
"1070211","1070011","Orange School District","Mary L. Tracy School","95","89","184"
"1070511","1070011","Orange School District","Peck Place School","220","219","439"
"1070311","1070011","Orange School District","Race Brook School","201","194","395"
"1070411","1070011","Orange School District","Turkey Hill School","139","159","298"
"1085111","1080011","Oxford School District","Great Oak School","247","243","490"
"1080111","1080011","Oxford School District","Oxford Center School","264","269","533"
"1086011","1080011","Oxford School District","Oxford High School","194","224","418"
"1080311","1080011","Oxford School District","Quaker Farms School","274","299","573"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","110","114","224"
"1090511","1090011","Plainfield School District","Early Childhood Center","136","141","277"
"1090111","1090011","Plainfield School District","Moosup Elementary School","140","147","287"
"1095111","1090011","Plainfield School District","Plainfield Central School","261","299","560"
"1096111","1090011","Plainfield School District","Plainfield High School","449","424","873"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","195","203","398"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","145","163","308"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","147","167","314"
"1100211","1100011","Plainville School District","Linden Street School","203","205","408"
"1100511","1100011","Plainville School District","Louis Toffolon School","171","167","338"
"1105211","1100011","Plainville School District","Middle School of Plainville","282","298","580"
"1106111","1100011","Plainville School District","Plainville High School","406","435","841"
"1108011","1100011","Plainville School District","Prekindergarten Program","17","22","39"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","202","273","475"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","209","191","400"
"1110211","1110011","Plymouth School District","Plymouth Center School","175","242","417"
"1116111","1110011","Plymouth School District","Terryville High School","267","289","556"
"1120111","1120011","Pomfret School District","Pomfret Community School","287","253","540"
"1130511","1130011","Portland School District","Brownstone Intermediate School","107","122","229"
"1130411","1130011","Portland School District","Gildersleeve School","120","109","229"
"1136111","1130011","Portland School District","Portland High School","181","181","362"
"1135111","1130011","Portland School District","Portland Middle School","112","133","245"
"1130211","1130011","Portland School District","Valley View School","190","174","364"
"1145111","1140011","Preston School District","Preston Plains School","82","86","168"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","157","163","320"
"1169011","1160011","Putnam School District","Helping Hands","*","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","316","330","646"
"1166111","1160011","Putnam School District","Putnam High School","164","161","325"
"1165111","1160011","Putnam School District","Putnam Middle School","113","157","270"
"1175111","1170011","Redding School District","John Read Middle School","315","272","587"
"1170111","1170011","Redding School District","Redding Elementary School","351","363","714"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","279","276","555"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","178","154","332"
"2046112","2040012","Regional School District 04","Valley Regional High School","297","320","617"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","189","211","400"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","201","230","431"
"2056112","2050012","Regional School District 05","Amity Regional High School","810","847","1657"
"2060112","2060012","Regional School District 06","Goshen Center School","116","99","215"
"2060212","2060012","Regional School District 06","James Morris School","91","117","208"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","*","*","10"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","282","277","559"
"2060312","2060012","Regional School District 06","Warren Elementary School","45","45","90"
"2079112","2070012","Regional School District 07","AIM","*","*","9"
"2079012","2070012","Regional School District 07","FLEX","*","*","12"
"2079412","2070012","Regional School District 07","Intensive Learning Program","0","*","*"
"2079212","2070012","Regional School District 07","Links","11","10","21"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","421","332","753"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","188","170","358"
"2079312","2070012","Regional School District 07","STEP","13","20","33"
"2086112","2080012","Regional School District 08","RHAM High School","518","566","1084"
"2085112","2080012","Regional School District 08","RHAM Middle School","305","355","660"
"2096112","2090012","Regional School District 09","Joel Barlow High School","488","469","957"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","420","469","889"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","244","264","508"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","304","316","620"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","403","427","830"
"2116112","2110012","Regional School District 11","Parish Hill High School","154","155","309"
"2120212","2120012","Regional School District 12","Booth Free School","60","61","121"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","14","7","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","171","176","347"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","112","132","244"
"2120112","2120012","Regional School District 12","The Burnham School","39","55","94"
"2120412","2120012","Regional School District 12","Washington Primary School","87","97","184"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","285","284","569"
"2130212","2130012","Regional School District 13","Francis E. Korn School","88","111","199"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","185","165","350"
"2130112","2130012","Regional School District 13","Frederick Brewster School","122","187","309"
"2130512","2130012","Regional School District 13","John Lyman School","175","171","346"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","179","174","353"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","186","194","380"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","*","*","10"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","202","205","407"
"2146112","2140012","Regional School District 14","Nonnewaug High School","450","393","843"
"2145112","2140012","Regional School District 14","Woodbury Middle School","248","239","487"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","208","232","440"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","300","317","617"
"2155212","2150012","Regional School District 15","Memorial Middle School","252","267","519"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","221","246","467"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","687","717","1404"
"2150512","2150012","Regional School District 15","Pomperaug School","238","293","531"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","273","293","566"
"2160312","2160012","Regional School District 16","Algonquin School","238","241","479"
"2160212","2160012","Regional School District 16","Community School","136","120","256"
"2160112","2160012","Regional School District 16","Laurel Ledge School","221","247","468"
"2165112","2160012","Regional School District 16","Long River Middle School","312","309","621"
"2166012","2160012","Regional School District 16","Woodland Regional High School","375","409","784"
"2170212","2170012","Regional School District 17","Burr District Elementary School","139","155","294"
"2170112","2170012","Regional School District 17","Haddam Elementary School","125","142","267"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","346","370","716"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","393","419","812"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","231","222","453"
"2180312","2180012","Regional School District 18","Center School","116","123","239"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","80","77","157"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","217","228","445"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","165","171","336"
"2180212","2180012","Regional School District 18","Mile Creek School","147","138","285"
"2196112","2190012","Regional School District 19","E. O. Smith High School","595","575","1170"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","191","238","429"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","221","210","431"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","352","396","748"
