"school_code","district_code","district","school","american_indian","asian","black_not_of_hispanic_origin","hispanic_latino","not_reported","white_not_of_hispanic_origin","total"
"0940711","0940011","Newington School District","Ruth Chaffee School","*","*","41","51","0","264","395"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","21","*","*","0","389","420"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","10","*","11","0","349","375"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","18","6","16","0","455","495"
"0976111","0970011","Newtown School District","Newtown High School","*","57","*","54","0","1601","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","*","28","*","38","0","818","896"
"0978011","0970011","Newtown School District","Newtown Preschool","0","*","*","*","0","78","87"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","21","16","23","0","801","861"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","31","12","24","0","558","625"
"0980111","0980011","Norfolk School District","Botelle Elementary School","0","*","*","*","0","131","137"
"0989211","0980011","Norfolk School District","Bridges II","0","0","0","0","0","*","*"
"0989011","0980011","Norfolk School District","IEP Program","0","*","0","*","0","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","8","*","11","0","300","327"
"0996111","0990011","North Branford School District","North Branford High School","*","*","17","24","0","628","686"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","15","*","20","0","562","609"
"0990511","0990011","North Branford School District","Stanley T. Williams School","*","6","*","7","0","234","251"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","0","6","8","7","0","444","465"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","0","*","*","14","0","309","328"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","20","14","*","0","348","396"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","35","28","*","0","312","393"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","24","10","16","0","365","415"
"1016111","1010011","North Haven School District","North Haven High School","0","73","76","72","0","960","1181"
"1015211","1010011","North Haven School District","North Haven Middle School","0","51","38","35","0","748","872"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","36","15","15","0","362","428"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","14","7","6","13","0","343","383"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","*","*","0","210","226"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","8","7","0","158","182"
"1036211","1030011","Norwalk School District","Brien McMahon High School","6","81","512","532","0","563","1694"
"1030211","1030011","Norwalk School District","Brookside Elementary School","0","15","100","260","0","108","483"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","38","85","46","0","179","348"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","0","24","71","106","0","280","481"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","0","20","108","96","0","236","460"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","*","*","130","253","0","96","539"
"1030811","1030011","Norwalk School District","Kendall Elementary School","*","*","136","231","0","87","483"
"1032211","1030011","Norwalk School District","Marvin Elementary School","*","*","76","174","0","192","457"
"1032111","1030011","Norwalk School District","Naramake Elementary School","0","19","59","118","0","241","437"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","*","*","88","152","0","311","588"
"1036111","1030011","Norwalk School District","Norwalk High School","*","*","315","447","0","683","1503"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","*","50","29","0","*","99"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","0","44","193","237","0","212","686"
"1035511","1030011","Norwalk School District","Roton Middle School","0","7","89","143","0","161","400"
"1031311","1030011","Norwalk School District","Rowayton School","*","*","66","95","0","288","468"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","*","*","54","193","0","76","337"
"1031411","1030011","Norwalk School District","Tracey School","*","*","98","181","0","102","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","0","22","154","227","0","260","663"
"1032411","1030011","Norwalk School District","Wolfpit School","0","12","52","105","0","160","329"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","38","159","342","282","0","1600","2421"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","9","13","46","37","0","68","173"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","0","9","*","0","29","47"
"1040611","1040011","Norwich School District","Greeneville School","7","6","109","128","0","78","328"
"1049011","1040011","Norwich School District","Hickory Street School","*","0","*","*","0","9","19"
"1041411","1040011","Norwich School District","John B. Stanton Network School","9","45","75","67","0","157","353"
"1045111","1040011","Norwich School District","Kelly Middle School","22","22","165","139","0","283","631"
"1042011","1040011","Norwich School District","Moriarty Magnet School","8","17","70","69","0","202","366"
"1040811","1040011","Norwich School District","Samuel Huntington School","*","*","72","60","0","245","411"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","18","70","119","108","0","205","520"
"1046111","1040011","Norwich School District","Thames River Academy","*","*","23","18","0","40","85"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","7","70","53","58","0","112","300"
"1041911","1040011","Norwich School District","Uncas Network School","*","*","53","39","0","56","169"
"1041811","1040011","Norwich School District","Veterans' Memorial School","9","11","60","61","0","92","233"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","*","*","70","49","0","106","236"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","*","*","48","33","0","89","180"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","*","23","*","21","0","413","465"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","*","33","*","22","0","528","598"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","*","31","*","14","0","476","528"
"1070211","1070011","Orange School District","Mary L. Tracy School","0","17","*","*","0","161","186"
"1070511","1070011","Orange School District","Peck Place School","*","47","*","9","0","346","411"
"1070311","1070011","Orange School District","Race Brook School","0","54","7","21","0","318","400"
"1070411","1070011","Orange School District","Turkey Hill School","0","33","*","*","0","246","300"
"1085111","1080011","Oxford School District","Great Oak School","*","*","17","23","0","452","505"
"1080111","1080011","Oxford School District","Oxford Center School","0","*","*","14","0","511","536"
"1086011","1080011","Oxford School District","Oxford High School","*","*","14","19","0","519","565"
"1080311","1080011","Oxford School District","Quaker Farms School","*","10","*","11","0","521","550"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","0","*","150","87","0","*","242"
"1090511","1090011","Plainfield School District","Early Childhood Center","*","8","*","22","0","237","274"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","*","6","20","*","259","295"
"1095111","1090011","Plainfield School District","Plainfield Central School","13","11","21","19","0","509","573"
"1096111","1090011","Plainfield School District","Plainfield High School","8","17","17","30","0","780","852"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","8","11","18","17","0","365","419"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","*","15","20","0","260","309"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","0","12","33","29","0","209","283"
"1100211","1100011","Plainville School District","Linden Street School","*","*","13","39","0","350","413"
"1100511","1100011","Plainville School District","Louis Toffolon School","*","*","16","26","0","303","350"
"1105211","1100011","Plainville School District","Middle School of Plainville","0","14","39","54","0","467","574"
"1106111","1100011","Plainville School District","Plainville High School","*","*","59","56","0","719","862"
"1108011","1100011","Plainville School District","Prekindergarten Program","0","*","*","6","0","42","54"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","0","*","*","19","0","419","455"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","0","*","*","17","0","364","393"
"1110211","1110011","Plymouth School District","Plymouth Center School","0","*","*","11","0","394","412"
"1116111","1110011","Plymouth School District","Terryville High School","0","*","*","11","0","497","521"
"1120111","1120011","Pomfret School District","Pomfret Community School","0","13","9","12","0","498","532"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","*","13","13","0","205","237"
"1130411","1130011","Portland School District","Gildersleeve School","0","6","11","11","0","220","248"
"1136111","1130011","Portland School District","Portland High School","*","*","13","13","0","328","362"
"1135111","1130011","Portland School District","Portland Middle School","0","*","10","*","0","224","240"
"1130211","1130011","Portland School District","Valley View School","*","*","19","12","0","306","349"
"1145111","1140011","Preston School District","Preston Plains School","6","*","*","*","0","130","148"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","10","10","*","*","0","256","284"
"1169011","1160011","Putnam School District","Helping Hands","0","0","0","0","0","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","*","*","19","21","0","593","644"
"1166111","1160011","Putnam School District","Putnam High School","*","*","12","14","0","294","327"
"1165111","1160011","Putnam School District","Putnam Middle School","*","*","*","15","0","230","254"
"1175111","1170011","Redding School District","John Read Middle School","*","23","*","9","0","554","595"
"1170111","1170011","Redding School District","Redding Elementary School","*","41","*","23","0","596","670"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","0","*","*","20","0","479","510"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","6","12","0","331","354"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","16","*","16","0","579","618"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","0","28","11","18","0","366","423"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","48","*","13","0","357","430"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","156","51","*","0","1369","1630"
"2060112","2060012","Regional School District 06","Goshen Center School","0","*","*","*","0","212","218"
"2060212","2060012","Regional School District 06","James Morris School","0","*","*","*","0","199","207"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","0","0","*","0","0","*","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","7","*","8","0","515","536"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","*","*","*","0","89","96"
"2079112","2070012","Regional School District 07","AIM","0","0","0","*","0","*","13"
"2079012","2070012","Regional School District 07","FLEX","0","0","*","0","0","*","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","0","0","0","0","0","6","6"
"2079212","2070012","Regional School District 07","Links","*","0","*","*","0","20","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","0","6","*","*","0","742","757"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","0","*","*","*","0","331","342"
"2079312","2070012","Regional School District 07","STEP","0","0","0","0","0","21","21"
"2086112","2080012","Regional School District 08","RHAM High School","*","20","*","17","0","1037","1085"
"2085112","2080012","Regional School District 08","RHAM Middle School","0","*","*","14","0","614","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","28","*","24","0","895","958"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","0","19","*","*","0","864","906"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","0","6","*","*","0","464","477"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","0","13","7","18","0","583","621"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","16","*","22","0","767","813"
"2116112","2110012","Regional School District 11","Parish Hill High School","*","*","*","10","0","276","291"
"2120212","2120012","Regional School District 12","Booth Free School","0","0","0","*","0","*","112"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","0","0","0","0","0","29","29"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","*","*","*","8","0","302","323"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","9","*","7","0","228","248"
"2120112","2120012","Regional School District 12","The Burnham School","0","*","0","*","0","85","87"
"2120412","2120012","Regional School District 12","Washington Primary School","0","*","*","7","0","159","169"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","8","*","7","0","556","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","*","*","*","12","0","174","193"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","0","*","*","*","0","334","346"
"2130112","2130012","Regional School District 13","Frederick Brewster School","0","*","*","8","0","267","284"
"2130512","2130012","Regional School District 13","John Lyman School","0","12","*","*","0","304","323"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","8","*","17","0","329","360"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","0","7","0","8","0","335","350"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","*","*","*","0","26","29"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","*","7","*","12","0","391","415"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","*","9","18","0","806","842"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","*","*","8","0","455","473"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","0","31","7","23","0","385","446"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","0","28","12","17","0","551","608"
"2155212","2150012","Regional School District 15","Memorial Middle School","0","*","*","11","0","508","532"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","0","*","*","14","0","425","453"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","13","40","13","30","0","1322","1418"
"2150512","2150012","Regional School District 15","Pomperaug School","*","27","*","16","0","481","531"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","33","*","14","0","501","554"
"2160312","2160012","Regional School District 16","Algonquin School","0","*","11","*","0","453","473"
"2160212","2160012","Regional School District 16","Community School","0","*","*","7","0","213","226"
"2160112","2160012","Regional School District 16","Laurel Ledge School","0","6","6","23","0","440","475"
"2165112","2160012","Regional School District 16","Long River Middle School","*","*","9","16","0","594","622"
"2166012","2160012","Regional School District 16","Woodland Regional High School","*","*","28","25","0","728","789"
"2170212","2170012","Regional School District 17","Burr District Elementary School","0","7","*","*","0","291","304"
"2170112","2170012","Regional School District 17","Haddam Elementary School","0","*","*","7","0","255","268"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","8","8","*","0","665","689"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","21","8","*","0","763","800"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","*","*","*","0","428","440"
"2180312","2180012","Regional School District 18","Center School","*","12","*","*","0","246","264"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","0","*","*","*","0","140","145"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","0","10","*","*","0","420","443"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","0","12","*","*","0","303","325"
"2180212","2180012","Regional School District 18","Mile Creek School","*","15","*","13","0","272","304"
"2196112","2190012","Regional School District 19","E. O. Smith High School","6","72","34","53","0","1028","1193"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","24","*","7","0","372","406"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","0","33","6","19","0","367","425"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","0","38","6","17","0","680","741"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","12","0","*","0","343","368"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","21","*","19","0","378","422"
"1186111","1180011","Ridgefield School District","Ridgefield High School","0","50","18","63","0","1621","1752"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","0","*","*","15","0","358","392"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","0","*","*","21","0","566","610"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","*","10","*","14","0","297","325"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","0","64","36","51","0","498","649"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","0","10","*","*","0","66","83"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","0","51","20","35","0","395","501"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","*","65","*","53","0","627","781"
"1190511","1190011","Rocky Hill School District","West Hill School","*","144","*","29","0","439","626"
"1210111","1210011","Salem School District","Salem Elementary School","0","27","13","8","0","442","490"
"1220111","1220011","Salisbury School District","Salisbury Central School","0","8","15","11","0","277","311"
"1230111","1230011","Scotland School District","Scotland Elementary School","0","0","*","*","0","149","161"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","*","*","27","34","0","227","297"
"1240111","1240011","Seymour School District","Bungay School","*","30","*","35","0","488","563"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","0","7","9","19","0","256","291"
"1246111","1240011","Seymour School District","Seymour High School","*","22","*","65","0","595","704"
"1245111","1240011","Seymour School District","Seymour Middle School","*","*","24","45","0","486","571"
"1250111","1250011","Sharon School District","Sharon Center School","0","*","*","*","0","197","205"
"1260911","1260011","Shelton School District","Mohegan School","*","29","*","16","0","587","645"
"1261011","1260011","Shelton School District","Booth Hill School","*","27","*","15","0","434","481"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","0","32","6","24","0","528","590"
"1265111","1260011","Shelton School District","Intermediate School","*","35","*","62","0","749","873"
"1260411","1260011","Shelton School District","Lafayette School","*","*","30","71","0","202","320"
"1260811","1260011","Shelton School District","Long Hill School","*","47","*","56","0","465","600"
"1266111","1260011","Shelton School District","Shelton High School","6","60","53","126","0","1386","1631"
"1260611","1260011","Shelton School District","Sunnyside School","*","32","*","27","0","236","318"
"1270111","1270011","Sherman School District","Sherman School","*","8","7","*","0","422","444"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","*","*","77","73","0","56","232"
"1280111","1280011","Simsbury School District","Central School","*","31","*","21","0","321","391"
"1285111","1280011","Simsbury School District","Henry James Memorial School","*","35","45","*","0","715","827"
"1280611","1280011","Simsbury School District","Latimer Lane School","*","36","15","*","0","427","490"
"1286111","1280011","Simsbury School District","Simsbury High School","*","66","59","*","0","1402","1581"
"1280711","1280011","Simsbury School District","Squadron Line School","*","53","29","*","0","677","781"
"1280311","1280011","Simsbury School District","Tariffville School","*","16","26","*","0","228","283"
"1280411","1280011","Simsbury School District","Tootin' Hills School","*","19","*","19","0","457","512"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","0","*","12","*","0","390","414"
"1290411","1290011","Somers School District","Somers Elementary School","0","11","15","9","0","629","664"
"1296111","1290011","Somers School District","Somers High School","0","9","13","14","0","536","572"
"1320211","1320011","South Windsor School District","Pleasant Valley School","*","48","39","*","0","310","436"
"1320711","1320011","South Windsor School District","Eli Terry School","*","40","*","31","0","333","435"
"1320611","1320011","South Windsor School District","Orchard Hill School","*","64","27","*","0","346","466"
"1320111","1320011","South Windsor School District","Philip R. Smith School","0","40","25","19","0","276","360"
"1326211","1320011","South Windsor School District","South Windsor High School","*","117","84","*","0","1296","1575"
"1325111","1320011","South Windsor School District","Timothy Edwards School","*","77","59","*","0","879","1073"
"1320411","1320011","South Windsor School District","Wapping Elementary School","0","28","21","20","0","240","309"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","*","27","*","23","0","733","801"
"1311511","1310011","Southington School District","Derynoski Elementary School","*","16","*","28","0","639","691"
"1311311","1310011","Southington School District","Flanders Elementary School","*","10","*","31","0","263","307"
"1310211","1310011","Southington School District","Hatton Elementary School","*","*","12","25","0","393","439"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","*","24","*","53","0","685","783"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","*","8","7","0","197","216"
"1310711","1310011","Southington School District","South End Elementary School","0","*","*","11","0","198","222"
"1316211","1310011","Southington School District","Southington High School","*","63","*","86","0","1830","2033"
"1310811","1310011","Southington School District","Strong Elementary School","*","16","19","*","0","428","477"
"1310911","1310011","Southington School District","Thalberg Elementary School","*","33","*","16","0","365","422"
"1311411","1310011","Southington School District","Urbin T. Kelley School","0","24","*","*","0","368","407"
"1330111","1330011","Sprague School District","Sayles School","*","*","31","25","0","283","351"
"1340611","1340011","Stafford School District","Stafford Elementary School","*","11","*","22","0","483","523"
"1346111","1340011","Stafford School District","Stafford High School","0","12","11","14","0","500","537"
"1345211","1340011","Stafford School District","Stafford Middle School","0","7","9","9","0","382","407"
"1340311","1340011","Stafford School District","Staffordville School","*","*","*","12","0","163","181"
"1340411","1340011","Stafford School District","West Stafford School","0","*","*","6","0","176","191"
"2826013","2820013","Stamford Academy District","Stamford Academy","0","*","89","33","0","*","131"
"1355611","1350011","Stamford School District","Cloonan School","0","44","119","168","0","250","581"
"1352011","1350011","Stamford School District","Davenport Ridge School","0","40","131","140","0","222","533"
"1355311","1350011","Stamford School District","Dolan School","0","16","158","223","0","218","615"
"1352211","1350011","Stamford School District","Hart School","0","54","123","190","0","114","481"
"1351211","1350011","Stamford School District","Julia A. Stark School","0","43","129","238","0","148","558"
"1350511","1350011","Stamford School District","K. T. Murphy School","0","59","69","267","0","129","524"
"1350611","1350011","Stamford School District","Newfield School","0","61","104","161","0","311","637"
"1351811","1350011","Stamford School District","Northeast School","*","*","94","233","0","374","752"
"1358011","1350011","Stamford School District","Preschool Team","*","*","*","18","*","12","41"
"1355811","1350011","Stamford School District","Rippowam Middle School","0","41","164","207","0","278","690"
"1350811","1350011","Stamford School District","Rogers International School","*","*","95","241","0","282","650"
"1350911","1350011","Stamford School District","Roxbury School","0","52","162","193","0","290","697"
"1355711","1350011","Stamford School District","Scofield Middle School","0","66","110","187","0","254","617"
"1351111","1350011","Stamford School District","Springdale School","*","*","78","224","0","225","556"
"1356111","1350011","Stamford School District","Stamford High School","0","99","461","460","0","713","1733"
"1352111","1350011","Stamford School District","Stillmeadow School","*","*","95","233","0","229","612"
"1356411","1350011","Stamford School District","The Academy of Information Technology","0","51","140","163","0","325","679"
"1351911","1350011","Stamford School District","Toquam Magnet School","*","*","122","186","0","204","582"
"1355511","1350011","Stamford School District","Turn of River School","0","37","100","180","0","222","539"
"1356311","1350011","Stamford School District","Westhill High School","*","*","504","759","0","895","2281"
"1351411","1350011","Stamford School District","Westover School","0","92","184","168","0","234","678"
"1360311","1360011","Sterling School District","Sterling Community School","*","8","*","8","0","484","507"
"1370511","1370011","Stonington School District","Deans Mill School","*","23","*","14","0","458","505"
"1375211","1370011","Stonington School District","Mystic Middle School","*","20","11","*","0","370","412"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","11","15","21","7","0","319","373"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","0","0","0","*","0","*","22"
"1376111","1370011","Stonington School District","Stonington High School","13","27","18","25","0","710","793"
"1370411","1370011","Stonington School District","West Broad Street School","0","9","*","*","0","168","184"
"1370611","1370011","Stonington School District","West Vine Street School","10","*","*","10","0","198","231"
"1381311","1380011","Stratford School District","Eli Whitney School","*","*","106","98","0","305","525"
"1386211","1380011","Stratford School District","Bunnell High School","8","33","266","231","0","708","1246"
"1380311","1380011","Stratford School District","Chapel School","*","*","141","78","0","311","563"
"1385211","1380011","Stratford School District","David Wooster Middle School","*","*","149","117","0","293","573"
"1380411","1380011","Stratford School District","Franklin School","*","*","89","92","0","147","342"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","*","*","133","124","0","336","604"
"1381611","1380011","Stratford School District","Honeyspot School","*","*","59","34","0","133","239"
"1380811","1380011","Stratford School District","Lordship School","*","*","61","37","0","112","217"
"1380911","1380011","Stratford School District","Nichols School","*","*","83","115","0","224","437"
"1381011","1380011","Stratford School District","Second Hill Lane School","9","36","123","172","0","383","723"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","0","12","112","64","0","265","453"
"1386111","1380011","Stratford School District","Stratford High School","*","*","290","204","0","451","981"
"1389011","1380011","Stratford School District","Strive-Stratford","0","*","*","*","0","11","17"
"1381411","1380011","Stratford School District","Wilcoxson School","0","15","74","89","0","228","406"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","*","*","8","13","0","486","515"
"1390311","1390011","Suffield School District","McAlister Intermediate School","0","14","13","18","0","515","560"
"1396111","1390011","Suffield School District","Suffield High School","0","14","26","27","0","785","852"
"1395111","1390011","Suffield School District","Suffield Middle School","*","18","*","20","0","577","631"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","0","*","180","79","0","*","263"
"9026122","9020022","The Gilbert School District","The Gilbert School","*","*","10","41","0","326","381"
"1400111","1400011","Thomaston School District","Black Rock School","*","*","*","*","0","340","348"
"1400211","1400011","Thomaston School District","Thomaston Center School","0","*","*","*","0","256","262"
"1406211","1400011","Thomaston School District","Thomaston High School","0","*","*","11","0","541","558"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","10","20","0","467","507"
"1415111","1410011","Thompson School District","Thompson Middle School","10","7","7","11","0","404","439"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","*","*","*","8","0","362","378"
"1420111","1420011","Tolland School District","Birch Grove Primary School","*","26","*","18","0","651","708"
"1426111","1420011","Tolland School District","Tolland High School","*","22","19","*","0","885","941"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","25","17","*","0","673","731"
"1425111","1420011","Tolland School District","Tolland Middle School","*","30","15","15","*","710","772"
"1430111","1430011","Torrington School District","East School","*","*","19","23","0","422","479"
"1430211","1430011","Torrington School District","Forbes School","0","14","26","97","0","246","383"
"1430811","1430011","Torrington School District","Southwest School","*","*","17","54","0","249","331"
"1430911","1430011","Torrington School District","Torringford School","0","30","27","50","0","553","660"
"1436111","1430011","Torrington School District","Torrington High School","*","*","83","156","0","896","1184"
"1435111","1430011","Torrington School District","Torrington Middle School","*","*","69","160","0","875","1136"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","*","*","45","139","0","264","458"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","0","0","100","*","0","*","165"
"1440111","1440011","Trumbull School District","Booth Hill School","6","25","26","21","0","446","524"
"1440811","1440011","Trumbull School District","Daniels Farm School","*","31","*","16","0","468","524"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","*","78","*","57","0","492","657"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","*","56","*","36","0","597","720"
"1440411","1440011","Trumbull School District","Jane Ryan School","0","19","9","23","0","362","413"
"1445111","1440011","Trumbull School District","Madison Middle School","*","51","*","60","0","751","899"
"1440311","1440011","Trumbull School District","Middlebrook School","*","*","28","49","0","376","481"
"1440911","1440011","Trumbull School District","Tashua School","*","25","*","16","0","360","411"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","21","12","25","0","178","236"
"1446111","1440011","Trumbull School District","Trumbull High School","0","94","119","129","0","1807","2149"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","0","0","15","*","0","*","32"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","0","*","*","0","*","8"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","0","*","*","0","0","7"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","0","19","*","0","*","27"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","*","0","24","20","0","*","56"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","0","12","*","0","*","19"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","0","9","*","0","*","20"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","0","0","11","*","0","*","17"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","0","31","21","0","8","60"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","0","50","17","0","10","77"
"3361115","3360015","Unified School District #1","Manson Youth Institution","0","0","269","153","0","76","498"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","0","9","*","0","*","16"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","0","7","*","0","*","13"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","0","14","9","0","6","29"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","*","0","12","16","0","*","32"
"3361415","3360015","Unified School District #1","Webster Correctional Institution","0","0","*","*","0","0","6"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","0","*","6","0","*","12"
"3362515","3360015","Unified School District #1","York Correctional Institution","0","*","22","22","0","*","61"
"3470115","3470015","Unified School District #2","Children's Place School","0","0","15","8","0","12","35"
"3476515","3470015","Unified School District #2","High Meadows","0","0","*","6","0","*","12"
"3470315","3470015","Unified School District #2","Riverview School","0","*","18","*","0","25","63"
"3476715","3470015","Unified School District #2","Walter G. Cady School","0","*","47","27","0","*","97"
