"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"0845111","0840011","Milford School District","East Shore Middle School","All Grades","Curl Up","94.4","90.4","88.9","94.6","90.3"
"0845211","0840011","Milford School District","Harborside Middle School","All Grades","Curl Up","95.4","92.4","95.9","95.1","90.7"
"0841911","0840011","Milford School District","J. F. Kennedy School","All Grades","Curl Up","","","","","94.0"
"0846211","0840011","Milford School District","Jonathan Law High School","All Grades","Curl Up","99.2","100.0","95.7","98.9","93.4"
"0846311","0840011","Milford School District","Joseph A. Foran High School","All Grades","Curl Up","92.9","92.0","100.0","100.0","100.0"
"0841611","0840011","Milford School District","Live Oaks School","All Grades","Curl Up","","","","","84.4"
"0841711","0840011","Milford School District","Mathewson School","All Grades","Curl Up","","","","","96.9"
"0840711","0840011","Milford School District","Meadowside School","All Grades","Curl Up","87.9","92.2","93.7","89.2","92.2"
"0840811","0840011","Milford School District","Orange Avenue School","All Grades","Curl Up","","","","","96.7"
"0841811","0840011","Milford School District","Orchard Hills School","All Grades","Curl Up","94.7","98.4","97.1","97.2","100.0"
"0841011","0840011","Milford School District","Pumpkin Delight School","All Grades","Curl Up","75.9","86.2","42.2","68.0","88.0"
"0845311","0840011","Milford School District","West Shore Middle School","All Grades","Curl Up","95.1","94.0","91.8","89.8","94.4"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","All Grades","Curl Up","80.7","100.0","93.6","88.2","91.0"
"0855211","0850011","Monroe School District","Jockey Hollow School","All Grades","Curl Up","92.4","81.3","91.2","87.0","85.4"
"0856111","0850011","Monroe School District","Masuk High School","All Grades","Curl Up","89.5","87.0","95.6","95.0","91.7"
"0850111","0850011","Monroe School District","Monroe Elementary School","All Grades","Curl Up","92.7","88.7","82.4","71.7","87.9"
"0850311","0850011","Monroe School District","Stepney Elementary School","All Grades","Curl Up","96.7","100.0","88.1","95.9","87.3"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","All Grades","Curl Up","71.9","63.5","80.0","73.4","77.4"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","All Grades","Curl Up","64.6","71.1","81.3","69.5","75.1"
"0860111","0860011","Montville School District","Mohegan School","All Grades","Curl Up","88.7","81.5","90.8","88.1","83.7"
"0866111","0860011","Montville School District","Montville High School","All Grades","Curl Up","91.2","87.4","90.5","92.3","94.4"
"0860511","0860011","Montville School District","Oakdale School","All Grades","Curl Up","80.4","66.1","68.3","76.8","79.2"
"0869011","0860011","Montville School District","Palmer Academy","All Grades","Curl Up","","","","*","*"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","All Grades","Curl Up","69.4","60.0","51.2","56.3","56.4"
"0880111","0880011","Naugatuck School District","Central Avenue School","All Grades","Curl Up","50.0","","","",""
"0885111","0880011","Naugatuck School District","City Hill Middle School","All Grades","Curl Up","71.5","94.4","94.0","94.9","92.3"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","All Grades","Curl Up","68.8","57.6","75.2","63.9","74.9"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","All Grades","Curl Up","88.5","94.8","95.3","90.9","91.7"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","All Grades","Curl Up","85.9","72.6","73.0","80.3","77.2"
"0880311","0880011","Naugatuck School District","Maple Hill School","All Grades","Curl Up","93.8","95.2","87.6","88.3","95.4"
"0886111","0880011","Naugatuck School District","Naugatuck High School","All Grades","Curl Up","75.8","77.1","71.6","76.3","76.2"
"0880611","0880011","Naugatuck School District","Salem School","All Grades","Curl Up","85.4","96.4","93.8","85.1","80.8"
"0880711","0880011","Naugatuck School District","Western School","All Grades","Curl Up","35.1","72.3","73.7","78.4","71.0"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc., Family Academy","All Grades","Curl Up","","","","80.3","70.3"
"2800113","2800013","New Beginnings Inc., Family Academy District","New Beginnings Inc., Family Academy","All Grades","Curl Up","69.1","80.3","75.0","",""
"0891011","0890011","New Britain School District","Behavior Support","All Grades","Curl Up","","","","","*"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","All Grades","Curl Up","","","77.1","87.2","88.6"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","All Grades","Curl Up","63.1","65.1","78.9","75.2","67.6"
"0890511","0890011","New Britain School District","Gaffney School","All Grades","Curl Up","69.8","71.2","70.6","73.1","71.0"
"0890611","0890011","New Britain School District","Holmes School","All Grades","Curl Up","79.1","81.1","86.6","80.3","97.0"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","All Grades","Curl Up","86.8","88.5","96.3","100.0","93.9"
"0890711","0890011","New Britain School District","Jefferson School","All Grades","Curl Up","81.7","85.5","81.7","82.4","88.1"
"0891711","0890011","New Britain School District","KEY Middle","All Grades","Curl Up","","","","","*"
"0890811","0890011","New Britain School District","Lincoln School","All Grades","Curl Up","97.9","89.7","63.8","85.4","89.0"
"0896111","0890011","New Britain School District","New Britain High School","All Grades","Curl Up","93.5","95.8","84.9","90.3","93.0"
"0890911","0890011","New Britain School District","Northend School","All Grades","Curl Up","87.5","85.2","80.8","78.0","81.6"
"0895311","0890011","New Britain School District","Pulaski Middle School","All Grades","Curl Up","64.1","60.4","75.4","74.5","80.3"
"0895111","0890011","New Britain School District","Roosevelt Middle School","All Grades","Curl Up","52.1","61.1","77.6","",""
"0891811","0890011","New Britain School District","STEPS","All Grades","Curl Up","","","","","85.0"
"0895211","0890011","New Britain School District","Slade Middle School","All Grades","Curl Up","34.8","58.1","47.3","47.9","36.3"
"0891211","0890011","New Britain School District","Smalley Academy","All Grades","Curl Up","68.8","72.7","92.3","78.6","65.6"
"0891311","0890011","New Britain School District","Smith School","All Grades","Curl Up","60.5","53.3","40.4","85.7","80.4"
"0890411","0890011","New Britain School District","Sunrise Intermediate","All Grades","Curl Up","","","","","0.0"
"0891511","0890011","New Britain School District","Vance School","All Grades","Curl Up","60.5","68.3","74.1","77.4","59.3"
"0900411","0900011","New Canaan School District","East School","All Grades","Curl Up","100.0","97.5","100.0","93.6","97.5"
"0906111","0900011","New Canaan School District","New Canaan High School","All Grades","Curl Up","99.0","98.3","99.1","96.2","91.7"
"0905111","0900011","New Canaan School District","Saxe Middle School","All Grades","Curl Up","91.4","93.6","95.6","92.7","92.3"
"0900211","0900011","New Canaan School District","South School","All Grades","Curl Up","98.4","98.6","99.0","99.1","99.2"
"0900311","0900011","New Canaan School District","West School","All Grades","Curl Up","95.2","100.0","95.0","93.6","94.0"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","All Grades","Curl Up","93.4","95.2","83.9","88.0","84.3"
"0916111","0910011","New Fairfield School District","New Fairfield High School","All Grades","Curl Up","87.2","92.0","88.1","90.7","84.6"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","All Grades","Curl Up","93.5","97.6","95.2","93.2","93.5"
"0920311","0920011","New Hartford School District","Ann Antolini School","All Grades","Curl Up","93.8","97.6","94.5","90.6","93.9"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","All Grades","Curl Up","88.5","69.3","71.8","77.7","54.9"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","All Grades","Curl Up","63.7","79.4","94.8","89.3","86.7"
"0930311","0930011","New Haven School District","Beecher School","All Grades","Curl Up","60.0","66.2","66.7","60.0","64.9"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","All Grades","Curl Up","84.2","81.6","81.9","86.2","78.9"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","All Grades","Curl Up","81.1","93.8","87.8","87.2","84.7"
"0934311","0930011","New Haven School District","Bishop Woods School","All Grades","Curl Up","92.6","85.5","85.7","75.3","73.8"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","All Grades","Curl Up","77.8","90.4","74.3","68.0","67.3"
"0934111","0930011","New Haven School District","Christopher Columbus Academy","All Grades","Curl Up","91.4","93.5","82.3","81.2","90.9"
"0934211","0930011","New Haven School District","Clemente Leadership Academy","All Grades","Curl Up","61.6","47.4","69.6","79.8","70.4"
"0930611","0930011","New Haven School District","Clinton Avenue School","All Grades","Curl Up","47.4","38.1","97.6","91.6","89.6"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","All Grades","Curl Up","88.9","87.5","94.0","87.8","93.7"
"0936411","0930011","New Haven School District","Cooperative High School","All Grades","Curl Up","*","28.2","69.3","38.5","20.6"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","All Grades","Curl Up","85.8","47.7","66.4","93.4","82.6"
"0935611","0930011","New Haven School District","Domus Academy","All Grades","Curl Up","","","","*","*"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","All Grades","Curl Up","85.7","100.0","96.1","92.9","77.9"
"0931211","0930011","New Haven School District","Edgewood School","All Grades","Curl Up","91.5","91.0","68.8","88.4","92.9"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","All Grades","Curl Up","94.1","72.9","92.1","89.7","91.2"
"0931611","0930011","New Haven School District","Fair Haven School","All Grades","Curl Up","88.7","97.3","98.4","97.8","84.2"
"0936611","0930011","New Haven School District","High School In The Community","All Grades","Curl Up","*","*","*","83.3","*"
"0930711","0930011","New Haven School District","Hill Central Music Academy","All Grades","Curl Up","61.7","76.8","95.6","94.9","73.8"
"0936311","0930011","New Haven School District","Hill Regional Career High School","All Grades","Curl Up","81.8","92.3","95.1","94.6","92.3"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","All Grades","Curl Up","*","90.3","*","*","80.0"
"0936211","0930011","New Haven School District","James Hillhouse High School","All Grades","Curl Up","87.0","88.7","80.0","82.9","57.8"
"0931311","0930011","New Haven School District","John C. Daniels","All Grades","Curl Up","40.8","46.2","47.4","56.5","71.2"
"0930811","0930011","New Haven School District","John S. Martinez School","All Grades","Curl Up","78.5","89.0","88.7","83.1","89.3"
"0932111","0930011","New Haven School District","Katherine Brennan/Clarence Rogers School","All Grades","Curl Up","50.0","57.1","54.7","65.5","74.6"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","All Grades","Curl Up","83.8","92.3","94.2","83.9","77.2"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","All Grades","Curl Up","71.7","67.1","63.3","51.6","64.9"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","All Grades","Curl Up","62.9","90.5","79.2","72.3","80.1"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","All Grades","Curl Up","*","*","","52.4","*"
"0931411","0930011","New Haven School District","Nathan Hale School","All Grades","Curl Up","93.2","93.2","92.3","75.3","99.3"
"0937011","0930011","New Haven School District","New Haven Academy","All Grades","Curl Up","83.3","77.8","","50.0","85.3"
"0932211","0930011","New Haven School District","New Horizons High School","All Grades","Curl Up","","","","*","*"
"0932611","0930011","New Haven School District","New Light High School","All Grades","Curl Up","","","","","0.0"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","All Grades","Curl Up","","","","50.0","92.9"
"0939111","0930011","New Haven School District","Riverside Education Academy","All Grades","Curl Up","","","","*","*"
"0931011","0930011","New Haven School District","Ross/Woodward School","All Grades","Curl Up","80.1","77.6","83.4","81.9","75.0"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab Schoo","All Grades","Curl Up","","","","70.7","56.0"
"0932911","0930011","New Haven School District","Truman School","All Grades","Curl Up","69.3","71.0","60.9","60.3","61.0"
"0934911","0930011","New Haven School District","West Rock Authors Academy","All Grades","Curl Up","53.1","58.7","62.5","*","63.6"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","All Grades","Curl Up","48.4","73.9","91.3","98.0","94.5"
"0936111","0930011","New Haven School District","Wilbur Cross High School","All Grades","Curl Up","85.3","73.9","77.2","69.1","77.8"
"0933811","0930011","New Haven School District","Worthington Hooker School","All Grades","Curl Up","90.3","88.7","90.2","95.7","85.8"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","All Grades","Curl Up","78.9","83.3","84.2","82.9","66.9"
"0950211","0950011","New London School District","Harbor School","All Grades","Curl Up","60.5","","","",""
"0950311","0950011","New London School District","Jennings School","All Grades","Curl Up","46.2","80.6","94.7","69.4","*"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","All Grades","Curl Up","43.1","29.0","10.5","*","21.6"
"0956111","0950011","New London School District","New London High School","All Grades","Curl Up","74.7","81.9","87.0","86.1","67.3"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","All Grades","Curl Up","68.2","63.4","51.4","70.0","76.7"
"0966111","0960011","New Milford School District","New Milford High School","All Grades","Curl Up","78.2","83.2","80.7","87.2","95.5"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","All Grades","Curl Up","84.1","76.2","77.3","79.1","69.1"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","All Grades","Curl Up","78.0","68.4","68.5","70.7","64.2"
"0940611","0940011","Newington School District","Anna Reynolds School","All Grades","Curl Up","98.8","97.0","96.6","97.8","96.6"
"0940211","0940011","Newington School District","Elizabeth Green School","All Grades","Curl Up","83.3","94.5","78.3","87.0","76.3"
"0940811","0940011","Newington School District","John Paterson School","All Grades","Curl Up","94.1","91.4","90.6","87.9","88.5"
"0945311","0940011","Newington School District","John Wallace Middle School","All Grades","Curl Up","85.7","88.7","83.5","77.1","76.7"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","All Grades","Curl Up","89.7","87.5","91.6","81.2","77.7"
"0946111","0940011","Newington School District","Newington High School","All Grades","Curl Up","94.1","94.9","94.4","93.7","94.6"
"0940711","0940011","Newington School District","Ruth Chaffee School","All Grades","Curl Up","97.7","96.1","95.1","94.6","92.4"
"0970111","0970011","Newtown School District","Hawley Elementary School","All Grades","Curl Up","97.6","97.7","97.4","97.5","98.6"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","All Grades","Curl Up","88.4","96.6","93.1","91.9","97.2"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","All Grades","Curl Up","93.7","94.6","94.6","97.8","94.9"
"0976111","0970011","Newtown School District","Newtown High School","All Grades","Curl Up","84.9","95.6","91.7","88.1","96.5"
"0975111","0970011","Newtown School District","Newtown Middle School","All Grades","Curl Up","91.8","91.3","95.6","96.2","96.5"
"0970511","0970011","Newtown School District","Reed Intermediate School","All Grades","Curl Up","91.8","97.1","99.8","98.2","93.2"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","All Grades","Curl Up","100.0","100.0","85.4","85.9","90.1"
"0980111","0980011","Norfolk School District","Botelle Elementary School","All Grades","Curl Up","96.4","97.4","70.6","96.2","97.1"
"0996111","0990011","North Branford School District","North Branford High School","All Grades","Curl Up","96.1","94.3","90.2","76.3","76.3"
"0995111","0990011","North Branford School District","North Branford Intermediate School","All Grades","Curl Up","82.9","88.4","88.4","83.6","82.4"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","All Grades","Curl Up","99.4","99.4","98.6","97.9","90.8"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","All Grades","Curl Up","89.9","88.1","91.6","54.0","83.6"
"1010811","1010011","North Haven School District","Clintonville Elementary School","All Grades","Curl Up","92.6","88.9","91.4","86.2","87.0"
"1010711","1010011","North Haven School District","Green Acres Elementary School","All Grades","Curl Up","74.1","86.2","88.3","82.5","92.2"
"1010211","1010011","North Haven School District","Montowese Elementary School","All Grades","Curl Up","91.7","83.6","94.9","92.3","89.6"
"1016111","1010011","North Haven School District","North Haven High School","All Grades","Curl Up","91.4","96.0","99.5","69.8","74.7"
"1015211","1010011","North Haven School District","North Haven Middle School","All Grades","Curl Up","85.3","79.4","79.0","78.8","76.9"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","All Grades","Curl Up","86.2","86.8","79.7","94.7","85.7"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","All Grades","Curl Up","90.9","90.4","76.9","92.6","92.5"
"1026111","1020011","North Stonington School District","Wheeler High School","All Grades","Curl Up","94.0","100.0","97.8","98.1","93.0"
"1025111","1020011","North Stonington School District","Wheeler Middle School","All Grades","Curl Up","94.5","96.7","86.3","90.6","91.0"
"1036211","1030011","Norwalk School District","Brien McMahon High School","All Grades","Curl Up","95.6","74.6","77.2","86.6","84.2"
"1030211","1030011","Norwalk School District","Brookside Elementary School","All Grades","Curl Up","86.3","81.9","89.6","94.0","88.3"
"1030311","1030011","Norwalk School District","Columbus Magnet School","All Grades","Curl Up","66.1","63.2","63.2","54.5","65.1"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","All Grades","Curl Up","84.3","78.7","84.9","67.2","91.3"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","All Grades","Curl Up","91.4","95.0","97.1","96.7","93.2"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","All Grades","Curl Up","90.2","83.1","90.5","75.0","79.4"
"1030811","1030011","Norwalk School District","Kendall Elementary School","All Grades","Curl Up","94.9","96.4","96.4","77.6","63.2"
"1032211","1030011","Norwalk School District","Marvin Elementary School","All Grades","Curl Up","100.0","98.8","97.5","84.5","86.5"
"1032111","1030011","Norwalk School District","Naramake Elementary School","All Grades","Curl Up","67.2","79.7","84.6","71.4","77.3"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","All Grades","Curl Up","84.9","74.4","89.0","89.1","78.8"
"1036111","1030011","Norwalk School District","Norwalk High School","All Grades","Curl Up","70.0","69.0","84.2","79.9","83.6"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","All Grades","Curl Up","75.0","*","*","*","*"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","All Grades","Curl Up","77.9","88.6","89.2","89.9","89.6"
"1035511","1030011","Norwalk School District","Roton Middle School","All Grades","Curl Up","88.9","82.8","74.3","92.6","81.1"
"1031311","1030011","Norwalk School District","Rowayton School","All Grades","Curl Up","98.4","100.0","96.9","98.7","98.0"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","All Grades","Curl Up","69.5","83.8","88.7","90.8","85.2"
"1031411","1030011","Norwalk School District","Tracey School","All Grades","Curl Up","96.8","100.0","100.0","100.0","98.3"
"1035411","1030011","Norwalk School District","West Rocks Middle School","All Grades","Curl Up","92.9","96.2","94.6","80.0","88.4"
"1032411","1030011","Norwalk School District","Wolfpit School","All Grades","Curl Up","81.8","79.5","97.3","64.1","92.5"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","All Grades","Curl Up","79.8","84.5","85.1","83.1","82.1"
"1049011","1040011","Norwich School District","Hickory Street School","All Grades","Curl Up","","","","0.0",""
"1041411","1040011","Norwich School District","John B. Stanton Network School","All Grades","Curl Up","83.3","73.7","42.4","58.0","84.9"
"1045111","1040011","Norwich School District","Kelly Middle School","All Grades","Curl Up","90.2","84.4","86.2","86.3","93.7"
"1042011","1040011","Norwich School District","Moriarty Magnet School","All Grades","Curl Up","59.2","51.6","51.0","55.9","89.9"
"1040811","1040011","Norwich School District","Samuel Huntington School","All Grades","Curl Up","89.8","71.7","77.5","72.5","82.4"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","All Grades","Curl Up","76.7","78.0","82.7","76.5","77.4"
"1046111","1040011","Norwich School District","Thames River Academy","All Grades","Curl Up","*","","","",""
"1041711","1040011","Norwich School District","Thomas W. Mahan School","All Grades","Curl Up","72.5","63.9","57.5","57.9","75.5"
"1041911","1040011","Norwich School District","Uncas Network School","All Grades","Curl Up","76.3","68.1","57.5","57.5","62.5"
"1041811","1040011","Norwich School District","Veterans' Memorial School","All Grades","Curl Up","89.1","66.7","53.1","55.1","48.0"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","All Grades","Curl Up","92.9","82.9","70.4","76.3","75.0"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","All Grades","Curl Up","58.1","86.3","84.8","59.4","92.4"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","All Grades","Curl Up","85.6","88.9","88.2","87.3","87.4"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","All Grades","Curl Up","84.5","93.4","99.1","97.7","93.4"
"1070511","1070011","Orange School District","Peck Place School","All Grades","Curl Up","86.9","82.8","94.7","69.4","74.0"
"1070311","1070011","Orange School District","Race Brook School","All Grades","Curl Up","81.3","82.6","71.8","65.1","65.9"
"1070411","1070011","Orange School District","Turkey Hill School","All Grades","Curl Up","72.5","87.6","83.0","87.6","81.3"
"1085111","1080011","Oxford School District","Great Oak School","All Grades","Curl Up","91.7","95.3","93.6","90.4","87.7"
"1080111","1080011","Oxford School District","Oxford Center School","All Grades","Curl Up","91.1","88.7","91.7","79.1","69.7"
"1086011","1080011","Oxford School District","Oxford High School","All Grades","Curl Up","92.4","91.2","97.1","94.5","73.2"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","All Grades","Curl Up","73.8","59.9","64.3","81.1","83.8"
"1095111","1090011","Plainfield School District","Plainfield Central School","All Grades","Curl Up","93.9","94.0","95.3","95.2","95.4"
"1096111","1090011","Plainfield School District","Plainfield High School","All Grades","Curl Up","49.0","93.1","76.9","78.4","86.5"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","All Grades","Curl Up","91.7","79.6","71.5","82.6","71.4"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","All Grades","Curl Up","86.8","92.3","100.0","89.5","88.4"
"1100211","1100011","Plainville School District","Linden Street School","All Grades","Curl Up","89.4","97.1","92.1","89.2","88.1"
"1100511","1100011","Plainville School District","Louis Toffolon School","All Grades","Curl Up","60.3","88.1","88.6","86.3","88.3"
"1105211","1100011","Plainville School District","Middle School of Plainville","All Grades","Curl Up","86.1","91.9","94.0","90.1","79.0"
"1106111","1100011","Plainville School District","Plainville High School","All Grades","Curl Up","79.2","88.4","91.5","86.3","82.7"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","All Grades","Curl Up","91.8","89.4","78.5","85.2","86.2"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","All Grades","Curl Up","66.7","83.3","89.5","93.6","69.2"
"1110211","1110011","Plymouth School District","Plymouth Center School","All Grades","Curl Up","81.7","78.2","61.8","82.4","76.4"
"1116111","1110011","Plymouth School District","Terryville High School","All Grades","Curl Up","91.7","92.6","90.8","92.9","98.3"
"1120111","1120011","Pomfret School District","Pomfret Community School","All Grades","Curl Up","64.7","76.9","82.6","81.8","83.6"
"1130511","1130011","Portland School District","Brownstone Intermediate School","All Grades","Curl Up","67.3","79.1","81.3","79.3","97.1"
"1130411","1130011","Portland School District","Gildersleeve School","All Grades","Curl Up","69.1","77.1","67.9","69.5","68.4"
"1136111","1130011","Portland School District","Portland High School","All Grades","Curl Up","57.1","73.3","59.0","78.7","78.7"
"1135111","1130011","Portland School District","Portland Middle School","All Grades","Curl Up","64.9","73.6","89.7","80.0","74.1"
"1145111","1140011","Preston School District","Preston Plains School","All Grades","Curl Up","96.7","96.3","65.3","90.0","46.5"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","All Grades","Curl Up","89.5","77.3","55.9","87.0","84.6"
"1160311","1160011","Putnam School District","Putnam Elementary School","All Grades","Curl Up","97.6","90.4","91.1","79.3","96.2"
"1166111","1160011","Putnam School District","Putnam High School","All Grades","Curl Up","73.4","52.9","81.2","80.3","90.0"
"1165111","1160011","Putnam School District","Putnam Middle School","All Grades","Curl Up","81.6","75.1","76.0","65.2","57.2"
"1175111","1170011","Redding School District","John Read Middle School","All Grades","Curl Up","86.7","90.8","92.0","95.0","92.5"
"1170111","1170011","Redding School District","Redding Elementary School","All Grades","Curl Up","95.1","98.3","98.4","98.9","94.6"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","All Grades","Curl Up","73.0","46.9","58.0","70.0","85.2"
"2010312","2010012","Regional School District 01","SELC","All Grades","Curl Up","","","","","0.0"
"2010212","2010012","Regional School District 01","TOTAL","All Grades","Curl Up","","","","","*"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","All Grades","Curl Up","91.9","82.4","89.6","81.1","91.6"
"2046112","2040012","Regional School District 04","Valley Regional High School","All Grades","Curl Up","61.8","71.3","74.5","94.5","91.7"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","All Grades","Curl Up","94.8","96.0","92.1","98.5","91.7"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","All Grades","Curl Up","95.9","99.4","96.7","99.0","98.9"
"2056112","2050012","Regional School District 05","Amity Regional High School","All Grades","Curl Up","91.1","95.1","77.4","90.4","83.8"
"2060112","2060012","Regional School District 06","Goshen Center School","All Grades","Curl Up","94.4","85.7","93.4","94.0","93.2"
"2060212","2060012","Regional School District 06","James Morris School","All Grades","Curl Up","95.3","94.6","88.1","95.7","82.6"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","All Grades","Curl Up","85.0","83.9","96.1","96.1","100.0"
"2060312","2060012","Regional School District 06","Warren Elementary School","All Grades","Curl Up","78.8","*","79.3","*","*"
"2079112","2070012","Regional School District 07","AIM","All Grades","Curl Up","","","","*","*"
"2079012","2070012","Regional School District 07","FLEX","All Grades","Curl Up","","","","*","*"
"2079212","2070012","Regional School District 07","LINKS","All Grades","Curl Up","","","","0.0","0.0"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","All Grades","Curl Up","93.8","73.7","82.2","70.0","59.2"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","All Grades","Curl Up","89.2","88.3","74.7","90.0","81.7"
"2086112","2080012","Regional School District 08","RHAM High School","All Grades","Curl Up","98.6","97.7","97.1","88.4","99.2"
"2085112","2080012","Regional School District 08","RHAM Middle School","All Grades","Curl Up","83.7","88.5","85.8","89.0","92.7"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","All Grades","Curl Up","92.9","92.5","94.1","95.2","94.0"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","All Grades","Curl Up","93.2","92.9","94.6","93.3","97.6"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","All Grades","Curl Up","79.6","78.5","62.6","79.6","67.9"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","All Grades","Curl Up","98.0","93.5","95.3","95.5","100.0"
"2116112","2110012","Regional School District 11","Parish Hill High School","All Grades","Curl Up","97.6","93.1","97.4","93.7","88.2"
"2120212","2120012","Regional School District 12","Booth Free School","All Grades","Curl Up","*","75.0","*","*","*"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","All Grades","Curl Up","93.8","90.2","","",""
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","All Grades","Curl Up","90.3","97.0","","",""
"2120312","2120012","Regional School District 12","Shepaug Valley School","All Grades","Curl Up","","","92.4","86.4","96.0"
"2120112","2120012","Regional School District 12","The Burnham School","All Grades","Curl Up","*","*","*","*","*"
"2120412","2120012","Regional School District 12","Washington Primary School","All Grades","Curl Up","86.2","85.3","95.5","*","87.5"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","All Grades","Curl Up","93.2","92.0","93.8","93.0","92.4"
"2130212","2130012","Regional School District 13","Francis E. Korn School","All Grades","Curl Up","77.6","85.1","71.8","81.4","71.4"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","All Grades","Curl Up","97.2","100.0","97.8","98.7","96.0"
"2130512","2130012","Regional School District 13","John Lyman School","All Grades","Curl Up","91.4","78.3","83.6","80.3","89.4"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","All Grades","Curl Up","96.3","91.1","89.5","90.0","88.5"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","All Grades","Curl Up","95.0","98.2","98.1","98.2","98.0"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","All Grades","Curl Up","98.6","90.3","92.6","88.9","76.8"
"2146112","2140012","Regional School District 14","Nonnewaug High School","All Grades","Curl Up","89.8","94.7","87.4","91.9","89.1"
