"school_code","district_code","district","school","female","male","total"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","180","232","412"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","219","224","443"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","354","388","742"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","168","178","346"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","208","201","409"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","*","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","865","889","1754"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","183","202","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","284","298","582"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","153","191","344"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","317","327","644"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","42","43","85"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","217","252","469"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","374","378","752"
"1190511","1190011","Rocky Hill School District","West Hill School","322","308","630"
"1210111","1210011","Salem School District","Salem Elementary School","223","238","461"
"1220111","1220011","Salisbury School District","Salisbury Central School","152","158","310"
"1230111","1230011","Scotland School District","Scotland Elementary School","81","62","143"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","151","163","314"
"1240111","1240011","Seymour School District","Bungay School","286","292","578"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","138","153","291"
"1246111","1240011","Seymour School District","Seymour High School","321","321","642"
"1245111","1240011","Seymour School District","Seymour Middle School","274","313","587"
"1250111","1250011","Sharon School District","Sharon Center School","102","95","197"
"1260911","1260011","Shelton School District","Mohegan School","215","206","421"
"1261011","1260011","Shelton School District","Booth Hill School","154","205","359"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","227","252","479"
"1265111","1260011","Shelton School District","Intermediate School","468","457","925"
"1260811","1260011","Shelton School District","Long Hill School","218","223","441"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","417","440","857"
"1266111","1260011","Shelton School District","Shelton High School","777","769","1546"
"1260611","1260011","Shelton School District","Sunnyside School","109","154","263"
"1270111","1270011","Sherman School District","Sherman School","198","210","408"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","110","123","233"
"1280111","1280011","Simsbury School District","Central School","192","216","408"
"1285111","1280011","Simsbury School District","Henry James Memorial School","393","411","804"
"1280611","1280011","Simsbury School District","Latimer Lane School","249","257","506"
"1286111","1280011","Simsbury School District","Simsbury High School","737","845","1582"
"1280711","1280011","Simsbury School District","Squadron Line School","370","397","767"
"1280311","1280011","Simsbury School District","Tariffville School","117","150","267"
"1280411","1280011","Simsbury School District","Tootin' Hills School","198","228","426"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","175","212","387"
"1290411","1290011","Somers School District","Somers Elementary School","321","360","681"
"1296111","1290011","Somers School District","Somers High School","289","273","562"
"1320211","1320011","South Windsor School District","Pleasant Valley School","195","237","432"
"1320711","1320011","South Windsor School District","Eli Terry School","204","231","435"
"1320611","1320011","South Windsor School District","Orchard Hill School","204","224","428"
"1320111","1320011","South Windsor School District","Philip R. Smith School","156","186","342"
"1326211","1320011","South Windsor School District","South Windsor High School","712","827","1539"
"1325111","1320011","South Windsor School District","Timothy Edwards School","565","523","1088"
"1320411","1320011","South Windsor School District","Wapping Elementary School","130","163","293"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","404","432","836"
"1311511","1310011","Southington School District","Derynoski Elementary School","359","324","683"
"1311311","1310011","Southington School District","Flanders Elementary School","139","151","290"
"1310211","1310011","Southington School District","Hatton Elementary School","191","236","427"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","342","392","734"
"1310611","1310011","Southington School District","Plantsville Elementary School","139","141","280"
"1310711","1310011","Southington School District","South End Elementary School","121","124","245"
"1316211","1310011","Southington School District","Southington High School","1030","1021","2051"
"1310811","1310011","Southington School District","Strong Elementary School","190","206","396"
"1310911","1310011","Southington School District","Thalberg Elementary School","222","227","449"
"1311411","1310011","Southington School District","Urbin T. Kelley School","197","210","407"
"1330111","1330011","Sprague School District","Sayles School","177","194","371"
"1340611","1340011","Stafford School District","Stafford Elementary School","250","252","502"
"1346111","1340011","Stafford School District","Stafford High School","294","264","558"
"1345211","1340011","Stafford School District","Stafford Middle School","211","205","416"
"1340311","1340011","Stafford School District","Staffordville School","85","105","190"
"1340411","1340011","Stafford School District","West Stafford School","97","91","188"
"2826013","2820013","Stamford Academy District","Stamford Academy","54","83","137"
"1355611","1350011","Stamford School District","Cloonan School","293","305","598"
"1352011","1350011","Stamford School District","Davenport Ridge School","278","276","554"
"1355311","1350011","Stamford School District","Dolan School","255","298","553"
"1352211","1350011","Stamford School District","Hart School","242","262","504"
"1351211","1350011","Stamford School District","Julia A. Stark School","249","283","532"
"1350511","1350011","Stamford School District","K. T. Murphy School","301","239","540"
"1350611","1350011","Stamford School District","Newfield School","329","315","644"
"1351811","1350011","Stamford School District","Northeast School","373","356","729"
"1358011","1350011","Stamford School District","Preschool Team","6","19","25"
"1355811","1350011","Stamford School District","Rippowam Middle School","310","334","644"
"1350811","1350011","Stamford School District","Rogers International School","373","374","747"
"1350911","1350011","Stamford School District","Roxbury School","303","353","656"
"1355711","1350011","Stamford School District","Scofield Middle School","320","311","631"
"1351111","1350011","Stamford School District","Springdale School","277","308","585"
"1356111","1350011","Stamford School District","Stamford High School","890","921","1811"
"1352111","1350011","Stamford School District","Stillmeadow School","309","339","648"
"1356411","1350011","Stamford School District","The Academy of Information Technology","274","406","680"
"1351911","1350011","Stamford School District","Toquam Magnet School","324","299","623"
"1355511","1350011","Stamford School District","Turn of River School","277","295","572"
"1356311","1350011","Stamford School District","Westhill High School","1150","1160","2310"
"1351411","1350011","Stamford School District","Westover School","340","378","718"
"1360311","1360011","Sterling School District","Sterling Community School","226","256","482"
"1370511","1370011","Stonington School District","Deans Mill School","237","278","515"
"1375211","1370011","Stonington School District","Mystic Middle School","228","213","441"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","171","178","349"
"1378011","1370011","Stonington School District","Special Needs Preschool Program","9","15","24"
"1376111","1370011","Stonington School District","Stonington High School","379","402","781"
"1370411","1370011","Stonington School District","West Broad Street School","79","84","163"
"1370611","1370011","Stonington School District","West Vine Street School","105","114","219"
"1381311","1380011","Stratford School District","Eli Whitney School","272","260","532"
"1386211","1380011","Stratford School District","Bunnell High School","613","620","1233"
"1380311","1380011","Stratford School District","Chapel School","261","286","547"
"1385211","1380011","Stratford School District","David Wooster Middle School","274","290","564"
"1380411","1380011","Stratford School District","Franklin School","164","144","308"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","314","283","597"
"1381611","1380011","Stratford School District","Honeyspot School","126","121","247"
"1380811","1380011","Stratford School District","Lordship School","110","103","213"
"1380911","1380011","Stratford School District","Nichols School","195","227","422"
"1381011","1380011","Stratford School District","Second Hill Lane School","343","355","698"
"1389111","1380011","Stratford School District","Secondary STEPS Program","*","*","14"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","239","221","460"
"1386111","1380011","Stratford School District","Stratford High School","529","515","1044"
"1389011","1380011","Stratford School District","Strive-Stratford","6","8","14"
"1381411","1380011","Stratford School District","Wilcoxson School","178","213","391"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","238","256","494"
"1390311","1390011","Suffield School District","McAlister Intermediate School","289","265","554"
"1396111","1390011","Suffield School District","Suffield High School","459","399","858"
"1395111","1390011","Suffield School District","Suffield Middle School","282","318","600"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","138","133","271"
"9026122","9020022","The Gilbert School District","The Gilbert School","178","147","325"
"1400111","1400011","Thomaston School District","Black Rock School","174","166","340"
"1400211","1400011","Thomaston School District","Thomaston Center School","119","137","256"
"1406211","1400011","Thomaston School District","Thomaston High School","252","270","522"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","231","250","481"
"1415111","1410011","Thompson School District","Thompson Middle School","204","216","420"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","187","175","362"
"1420111","1420011","Tolland School District","Birch Grove Primary School","306","351","657"
"1426111","1420011","Tolland School District","Tolland High School","451","488","939"
"1420211","1420011","Tolland School District","Tolland Intermediate School","350","357","707"
"1425111","1420011","Tolland School District","Tolland Middle School","373","376","749"
"1430111","1430011","Torrington School District","East School","224","222","446"
"1430211","1430011","Torrington School District","Forbes School","189","209","398"
"1430811","1430011","Torrington School District","Southwest School","140","183","323"
"1430911","1430011","Torrington School District","Torringford School","305","364","669"
"1436111","1430011","Torrington School District","Torrington High School","523","565","1088"
"1435111","1430011","Torrington School District","Torrington Middle School","534","600","1134"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","203","248","451"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","69","93","162"
"1440111","1440011","Trumbull School District","Booth Hill School","268","267","535"
"1440811","1440011","Trumbull School District","Daniels Farm School","233","265","498"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","308","336","644"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","360","387","747"
"1440411","1440011","Trumbull School District","Jane Ryan School","191","211","402"
"1445111","1440011","Trumbull School District","Madison Middle School","433","440","873"
"1440311","1440011","Trumbull School District","Middlebrook School","227","259","486"
"1440911","1440011","Trumbull School District","Tashua School","203","206","409"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","106","125","231"
"1446111","1440011","Trumbull School District","Trumbull High School","1134","1016","2150"
"3361715","3360015","Unified School District #1","Bergin Correctional Institution","0","19","19"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","0","11","11"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","0","*","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","0","38","38"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","0","43","43"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","0","15","15"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","0","18","18"
"3360515","3360015","Unified School District #1","Gates Correctional Institution","0","11","11"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","0","41","41"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","0","53","53"
"3361115","3360015","Unified School District #1","Manson Youth Institution","*","*","445"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","0","17","17"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","0","16","16"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","0","14","14"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","0","24","24"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","0","13","13"
"3362515","3360015","Unified School District #1","York Correctional Institution","36","0","36"
"3470115","3470015","Unified School District #2","Children's Place School","10","13","23"
"3470315","3470015","Unified School District #2","Riverview School","22","42","64"
"3476715","3470015","Unified School District #2","Walter G. Cady School","0","117","117"
"1450111","1450011","Union School District","Union Elementary School","47","34","81"
"1460311","1460011","Vernon School District","Northeast School","139","160","299"
"1461411","1460011","Vernon School District","Center Road School","257","247","504"
"1460111","1460011","Vernon School District","Lake Street School","129","158","287"
"1460211","1460011","Vernon School District","Maple Street School","151","158","309"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","9","6","15"
"1466111","1460011","Vernon School District","Rockville High School","532","528","1060"
"1461011","1460011","Vernon School District","Skinner Road School","163","187","350"
"1465111","1460011","Vernon School District","Vernon Center Middle School","386","386","772"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","165","147","312"
"1480211","1480011","Wallingford School District","Highland School","171","181","352"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","*","*","7"
"1481011","1480011","Wallingford School District","Cook Hill School","196","195","391"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","367","346","713"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","186","195","381"
"1489211","1480011","Wallingford School District","Harvest Park","0","*","*"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","415","399","814"
"1486111","1480011","Wallingford School District","Lyman Hall High School","637","503","1140"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","473","476","949"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","185","191","376"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","*","*","7"
"1480311","1480011","Wallingford School District","Parker Farms School","166","176","342"
"1481211","1480011","Wallingford School District","Pond Hill School","166","171","337"
"1480411","1480011","Wallingford School District","Rock Hill School","182","175","357"
"1480811","1480011","Wallingford School District","Yalesville School","201","182","383"
"1511011","1510011","Waterbury School District","Brooklyn Elementary School","85","104","189"
"1515211","1510011","Waterbury School District","West Side Middle School","536","611","1147"
"1512311","1510011","Waterbury School District","Washington School","160","158","318"
"1512111","1510011","Waterbury School District","B. W. Tinker School","227","282","509"
"1510311","1510011","Waterbury School District","Barnard School","134","130","264"
"1510511","1510011","Waterbury School District","Bucks Hill School","261","299","560"
"1510611","1510011","Waterbury School District","Bunker Hill School","239","247","486"
"1512711","1510011","Waterbury School District","Carrington School","234","254","488"
"1516211","1510011","Waterbury School District","Crosby High School","642","746","1388"
"1510911","1510011","Waterbury School District","Driggs School","261","269","530"
"1519111","1510011","Waterbury School District","Enlightenment School","68","82","150"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","239","234","473"
"1512611","1510011","Waterbury School District","Gilmartin School","159","171","330"
"1510711","1510011","Waterbury School District","H. S. Chase School","356","360","716"
"1511311","1510011","Waterbury School District","Hopeville School","212","207","419"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","673","695","1368"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","289","318","607"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","272","285","557"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","673","675","1348"
"1515311","1510011","Waterbury School District","North End Middle School","559","647","1206"
"1512811","1510011","Waterbury School District","Regan School","138","142","280"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","326","290","616"
"1518011","1510011","Waterbury School District","Special Education Preschool","79","129","208"
"1512011","1510011","Waterbury School District","Sprague School","184","192","376"
"1519011","1510011","Waterbury School District","State Street School","16","61","77"
"1512211","1510011","Waterbury School District","Walsh School","283","284","567"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","303","178","481"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","190","129","319"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","186","188","374"
"1516311","1510011","Waterbury School District","Wilby High School","624","682","1306"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","209","209","418"
"1525111","1520011","Waterford School District","Clark Lane Middle School","323","366","689"
"1520211","1520011","Waterford School District","Great Neck Elementary School","192","192","384"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","193","211","404"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","172","194","366"
"1526111","1520011","Waterford School District","Waterford High School","463","496","959"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","189","160","349"
"1530211","1530011","Watertown School District","John Trumbull Primary School","322","375","697"
"1530411","1530011","Watertown School District","Polk School","171","197","368"
"1535111","1530011","Watertown School District","Swift Middle School","366","394","760"
"1536111","1530011","Watertown School District","Watertown High School","524","477","1001"
"1551711","1550011","West Hartford School District","Smith School","168","195","363"
"1559111","1550011","West Hartford School District","Achieve","*","*","*"
"1551611","1550011","West Hartford School District","Aiken School","210","234","444"
"1550211","1550011","West Hartford School District","Braeburn School","218","214","432"
"1555311","1550011","West Hartford School District","Bristow Middle School","207","216","423"
"1550411","1550011","West Hartford School District","Bugbee School","220","199","419"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","155","159","314"
"1556111","1550011","West Hartford School District","Conard High School","760","792","1552"
"1550611","1550011","West Hartford School District","Duffy School","269","290","559"
"1556211","1550011","West Hartford School District","Hall High School","777","795","1572"
"1555111","1550011","West Hartford School District","King Philip Middle School","427","452","879"
"1550911","1550011","West Hartford School District","Morley School","193","184","377"
"1551011","1550011","West Hartford School District","Norfeldt School","197","216","413"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","472","452","924"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","*","*","12"
"1551211","1550011","West Hartford School District","Webster Hill School","244","226","470"
"1551311","1550011","West Hartford School District","Whiting Lane School","255","296","551"
"1551511","1550011","West Hartford School District","Wolcott School","252","261","513"
"1561211","1560011","West Haven School District","Washington School","198","261","459"
"1560811","1560011","West Haven School District","Alma E. Pagels School","202","198","400"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","488","461","949"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","210","189","399"
"1560311","1560011","West Haven School District","Forest School","211","253","464"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","496","495","991"
"1561411","1560011","West Haven School District","Savin Rock Community School","233","284","517"
"1560411","1560011","West Haven School District","Seth G. Haley School","227","244","471"
"1566111","1560011","West Haven School District","West Haven High School","750","795","1545"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","156","180","336"
"1546111","1540011","Westbrook School District","Westbrook High School","146","155","301"
"1545111","1540011","Westbrook School District","Westbrook Middle School","146","163","309"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","261","281","542"
"1576111","1570011","Weston School District","Weston High School","406","374","780"
"1570211","1570011","Weston School District","Weston Intermediate School","289","305","594"
"1575111","1570011","Weston School District","Weston Middle School","281","326","607"
"1585111","1580011","Westport School District","Bedford Middle School","416","417","833"
"1580311","1580011","Westport School District","Coleytown Elementary School","240","237","477"
"1585311","1580011","Westport School District","Coleytown Middle School","263","228","491"
"1580411","1580011","Westport School District","Green's Farms School","224","241","465"
"1580511","1580011","Westport School District","King's Highway Elementary School","239","247","486"
"1580711","1580011","Westport School District","Long Lots School","278","328","606"
"1580811","1580011","Westport School District","Saugatuck Elementary School","238","292","530"
"1586111","1580011","Westport School District","Staples High School","898","934","1832"
"1588011","1580011","Westport School District","Stepping Stones Preschool","17","38","55"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","184","211","395"
"1591011","1590011","Wethersfield School District","Charles Wright School","179","145","324"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","217","232","449"
"1591111","1590011","Wethersfield School District","Highcrest School","204","215","419"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","198","212","410"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","300","319","619"
"1596111","1590011","Wethersfield School District","Wethersfield High School","584","596","1180"
"1600111","1600011","Willington School District","Center School","101","110","211"
"1605111","1600011","Willington School District","Hall Memorial School","144","156","300"
"1615211","1610011","Wilton School District","Middlebrook School","496","537","1033"
"1610711","1610011","Wilton School District","Cider Mill School","518","504","1022"
"1610511","1610011","Wilton School District","Miller-Driscoll School","473","515","988"
"1616111","1610011","Wilton School District","Wilton High School","620","656","1276"
"1629211","1620011","Winchester School District","Batcheller - Bridges 1","*","*","*"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","59","59","118"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","183","220","403"
"1625111","1620011","Winchester School District","Pearson Middle School","175","247","422"
"1638011","1630011","Windham School District","Early Headstart","16","16","32"
"1630111","1630011","Windham School District","Natchaug School","121","132","253"
"1630311","1630011","Windham School District","North Windham School","210","213","423"
"1638411","1630011","Windham School District","Partial Day Program","*","*","10"
"1630611","1630011","Windham School District","W. B. Sweeney School","154","187","341"
"1630511","1630011","Windham School District","Windham Center School","154","156","310"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","94","115","209"
"1636111","1630011","Windham School District","Windham High School","359","452","811"
"1635111","1630011","Windham School District","Windham Middle School","487","499","986"
"1650111","1650011","Windsor Locks School District","North Street School","217","232","449"
"1650411","1650011","Windsor Locks School District","South Elementary School","180","198","378"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","275","269","544"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","190","224","414"
"1640111","1640011","Windsor School District","Clover Street School","152","127","279"
"1640811","1640011","Windsor School District","John F. Kennedy School","154","170","324"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","182","193","375"
"1640511","1640011","Windsor School District","Poquonock Elementary School","147","140","287"
"1641011","1640011","Windsor School District","Roger Wolcott Early Child Center","109","135","244"
"1645311","1640011","Windsor School District","Sage Park Middle School","393","421","814"
"1646111","1640011","Windsor School District","Windsor High School","617","684","1301"
"1660611","1660011","Wolcott School District","Alcott School","151","190","341"
"1660211","1660011","Wolcott School District","Frisbie School","197","190","387"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","328","355","683"
"1660511","1660011","Wolcott School District","Wakelee School","212","218","430"
"1666111","1660011","Wolcott School District","Wolcott High School","446","454","900"
"1670211","1670011","Woodbridge School District","Beecher Road Intermediate School","195","217","412"
"1670111","1670011","Woodbridge School District","Beecher Road Primary School","153","158","311"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","575","521","1096"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","246","272","518"
"1695111","1690011","Woodstock School District","Woodstock Middle School","196","211","407"

