"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0642411","0640011","Hartford School District","Clark School","442","0","0","442"
"0646411","0640011","Hartford School District","Classical Magnet School","259","270","91","620"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","447","0","0","447"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","403","0","0","403"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","598","0","0","598"
"0645111","0640011","Hartford School District","Fox Middle School","461","0","0","461"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","602","0","0","602"
"0646211","0640011","Hartford School District","Hartford Public High School","1567","*","*","1569"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","64","0","0","64"
"0649111","0640011","Hartford School District","Hartford Transitional Learning Academy (Secondary)","55","0","0","55"
"0641011","0640011","Hartford School District","Kennelly School","809","0","0","809"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","517","0","0","517"
"0648011","0640011","Hartford School District","Little Owls Learning Center","12","0","0","12"
"0640811","0640011","Hartford School District","M. D. Fox School","824","0","0","824"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","600","0","0","600"
"0641211","0640011","Hartford School District","McDonough Middle School","440","0","0","440"
"0641911","0640011","Hartford School District","Milner School","360","0","0","360"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","564","0","0","564"
"0641511","0640011","Hartford School District","Parkville Community School","596","0","0","596"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","350","0","0","350"
"0645211","0640011","Hartford School District","Quirk Middle School","575","0","0","575"
"0641711","0640011","Hartford School District","Rawson School","586","0","0","586"
"0640111","0640011","Hartford School District","SAND School","366","0","0","366"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","560","0","0","560"
"0643011","0640011","Hartford School District","Sanchez School","580","0","0","580"
"0642611","0640011","Hartford School District","Simpson-Waverly School","366","0","0","366"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","395","0","0","395"
"0641811","0640011","Hartford School District","Twain School","282","0","0","282"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","119","168","55","342"
"0646311","0640011","Hartford School District","Weaver High School","1259","0","0","1259"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","*","*","0","620"
"0642111","0640011","Hartford School District","West Middle School","768","0","0","768"
"0642211","0640011","Hartford School District","Wish Museum School","437","0","0","437"
"0650111","0650011","Hartland School District","Hartland School","*","*","0","235"
"0670211","0670011","Hebron School District","Gilead Hill School","*","494","*","507"
"0670111","0670011","Hebron School District","Hebron Elementary School","16","662","19","697"
"2860113","2860013","Highville Charter School District","Highville Charter School","89","144","44","277"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","41","256","33","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","91","72","18","181"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","301","0","68","369"
"0680111","0680011","Kent School District","Kent Center School","8","236","13","257"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","13","49","9","71"
"0690111","0690011","Killingly School District","Killingly Central School","121","290","44","455"
"0696111","0690011","Killingly School District","Killingly High School","190","582","64","836"
"0695211","0690011","Killingly School District","Killingly Intermediate School","215","503","101","819"
"0690311","0690011","Killingly School District","Killingly Memorial School","149","324","58","531"
"2459014","2450014","Learn","Learn Special Education","*","*","0","35"
"2450114","2450014","Learn","Regional Multicultural Magnet School","175","290","63","528"
"2450214","2450014","Learn","The Friendship School","160","318","36","514"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","40","452","20","512"
"0715111","0710011","Lebanon School District","Lebanon Middle School","22","385","16","423"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","25","553","9","587"
"0720211","0720011","Ledyard School District","Gales Ferry School","13","209","8","230"
"0720411","0720011","Ledyard School District","Gallup Hill School","25","319","20","364"
"0720311","0720011","Ledyard School District","Juliet W. Long School","23","354","8","385"
"0720111","0720011","Ledyard School District","Ledyard Center School","28","385","10","423"
"0726111","0720011","Ledyard School District","Ledyard High School","83","920","56","1059"
"0725111","0720011","Ledyard School District","Ledyard Middle School","37","369","14","420"
"0730111","0730011","Lisbon School District","Lisbon Central School","44","500","31","575"
"0740211","0740011","Litchfield School District","Center School","7","323","7","337"
"0746111","0740011","Litchfield School District","Litchfield High School","18","586","20","624"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","13","227","10","250"
"0766111","0760011","Madison School District","Daniel Hand High School","*","1218","*","1237"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","*","*","0","600"
"0760211","0760011","Madison School District","Island Avenue Elementary School","9","298","0","307"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","626","*","632"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","346","*","348"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","638","*","645"
"0770911","0770011","Manchester School District","Nathan Hale School","183","131","29","343"
"0770111","0770011","Manchester School District","Bowers School","124","317","49","490"
"0770311","0770011","Manchester School District","Buckley School","62","290","19","371"
"0770411","0770011","Manchester School District","Highland Park School","42","246","8","296"
"0775311","0770011","Manchester School District","Illing Middle School","301","524","90","915"
"0770611","0770011","Manchester School District","Keeney School","64","342","11","417"
"0776111","0770011","Manchester School District","Manchester High School","447","1491","139","2077"
"0778011","0770011","Manchester School District","Manchester Preschool Center","*","*","0","46"
"0779011","0770011","Manchester School District","Manchester Regional Academy","46","*","*","90"
"0771611","0770011","Manchester School District","Martin School","38","179","10","227"
"0771011","0770011","Manchester School District","Robertson School","132","243","38","413"
"0771211","0770011","Manchester School District","Verplanck School","182","175","33","390"
"0771311","0770011","Manchester School District","Waddell School","124","207","29","360"
"0771411","0770011","Manchester School District","Washington School","204","134","57","395"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","14","239","9","262"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","45","149","8","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","54","523","17","594"
"0780511","0780011","Mansfield School District","Southeast Elementary School","27","203","14","244"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","16","637","7","660"
"0800711","0800011","Meriden School District","Nathan Hale School","332","274","16","622"
"0800111","0800011","Meriden School District","Benjamin Franklin School","218","203","13","434"
"0801111","0800011","Meriden School District","Casimir Pulaski School","487","220","26","733"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","567","730","24","1321"
"0800311","0800011","Meriden School District","Hanover School","245","333","11","589"
"0800411","0800011","Meriden School District","Israel Putnam School","346","254","23","623"
"0800511","0800011","Meriden School District","John Barry School","395","124","19","538"
"0805211","0800011","Meriden School District","Lincoln Middle School","389","365","23","777"
"0806211","0800011","Meriden School District","Orville H. Platt High School","650","545","18","1213"
"0800811","0800011","Meriden School District","Roger Sherman School","354","223","13","590"
"0801011","0800011","Meriden School District","Thomas Hooker School","229","263","15","507"
"0805411","0800011","Meriden School District","Washington Middle School","488","355","25","868"
"0830211","0830011","Middletown School District","Bielefield School","117","202","32","351"
"0839011","0830011","Middletown School District","DEAL Program","*","11","*","24"
"0830511","0830011","Middletown School District","Farm Hill School","87","201","21","309"
"0831511","0830011","Middletown School District","Keigwin Middle School","89","245","23","357"
"0831311","0830011","Middletown School District","Lawrence School","59","210","17","286"
"0830911","0830011","Middletown School District","MacDonough School","143","51","26","220"
"0836211","0830011","Middletown School District","Middletown High School","255","1000","82","1337"
"0831211","0830011","Middletown School District","Moody School","96","280","15","391"
"0831111","0830011","Middletown School District","Snow School","97","233","20","350"
"0830111","0830011","Middletown School District","Spencer School","96","253","35","384"
"0831411","0830011","Middletown School District","Wesley School","77","233","26","336"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","160","483","57","700"
"0840111","0840011","Milford School District","Calf Pen Meadow School","*","322","*","345"
"0845111","0840011","Milford School District","East Shore Middle School","44","544","31","619"
"0845211","0840011","Milford School District","Harborside Middle School","52","465","31","548"
"0841911","0840011","Milford School District","J. F. Kennedy School","38","339","14","391"
"0846211","0840011","Milford School District","Jonathan Law High School","127","839","67","1033"
"0846311","0840011","Milford School District","Joseph A. Foran High School","74","904","34","1012"
"0841611","0840011","Milford School District","Live Oaks School","15","322","12","349"
"0841711","0840011","Milford School District","Mathewson School","13","465","15","493"
"0840711","0840011","Milford School District","Meadowside School","49","278","31","358"
"0840811","0840011","Milford School District","Orange Avenue School","29","456","12","497"
"0841811","0840011","Milford School District","Orchard Hills School","32","395","12","439"
"0841011","0840011","Milford School District","Pumpkin Delight School","35","237","10","282"
"0841411","0840011","Milford School District","Simon Lake School","63","291","25","379"
"0846411","0840011","Milford School District","The Academy","*","56","*","87"
"0845311","0840011","Milford School District","West Shore Middle School","94","416","40","550"
"0850611","0850011","Monroe School District","Chalk Hill School","16","655","8","679"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","*","587","*","598"
"0855211","0850011","Monroe School District","Jockey Hollow School","9","648","11","668"
"0856111","0850011","Monroe School District","Masuk High School","27","1359","16","1402"
"0850111","0850011","Monroe School District","Monroe Elementary School","8","346","7","361"
"0850311","0850011","Monroe School District","Stepney Elementary School","12","493","8","513"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","49","349","21","419"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","91","580","42","713"
"0860111","0860011","Montville School District","Mohegan School","55","322","29","406"
"0866111","0860011","Montville School District","Montville High School","80","711","37","828"
"0860511","0860011","Montville School District","Oakdale School","38","425","7","470"
"0869011","0860011","Montville School District","Palmer Academy","*","20","*","30"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","55","154","19","228"
"0880111","0880011","Naugatuck School District","Central Avenue School","90","174","29","293"
"0885111","0880011","Naugatuck School District","City Hill Middle School","98","362","47","507"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","75","279","46","400"
"0888111","0880011","Naugatuck School District","Head Start","84","15","7","106"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","116","222","46","384"
"0885211","0880011","Naugatuck School District","Hillside Middle School","72","200","29","301"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","80","238","21","339"
"0880311","0880011","Naugatuck School District","Maple Hill School","67","339","29","435"
"0886111","0880011","Naugatuck School District","Naugatuck High School","243","1040","127","1410"
"0880611","0880011","Naugatuck School District","Salem School","67","162","24","253"
"0880711","0880011","Naugatuck School District","Western School","54","180","28","262"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","160","166","36","362"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","341","193","46","580"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","351","233","73","657"
"0890511","0890011","New Britain School District","Gaffney School","172","218","44","434"
"0890611","0890011","New Britain School District","Holmes School","220","170","32","422"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","36","102","17","155"
"0890711","0890011","New Britain School District","Jefferson School","248","114","48","410"
"0890811","0890011","New Britain School District","Lincoln School","401","194","61","656"
"0896111","0890011","New Britain School District","New Britain High School","1231","1637","262","3130"
"0890911","0890011","New Britain School District","Northend School","210","43","34","287"
"0895311","0890011","New Britain School District","Pulaski Middle School","463","269","88","820"
"0895111","0890011","New Britain School District","Roosevelt Middle School","333","138","71","542"
"0895211","0890011","New Britain School District","Slade Middle School","388","214","95","697"
"0891211","0890011","New Britain School District","Smalley Academy","456","138","78","672"
"0891311","0890011","New Britain School District","Smith School","422","142","97","661"
"0891511","0890011","New Britain School District","Vance School","267","160","67","494"
"0900411","0900011","New Canaan School District","East School","0","542","0","542"
"0906111","0900011","New Canaan School District","New Canaan High School","0","1223","0","1223"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","1305","0","1305"
"0900211","0900011","New Canaan School District","South School","0","520","0","520"
"0900311","0900011","New Canaan School District","West School","0","526","0","526"
"0910111","0910011","New Fairfield School District","Consolidated School","17","634","13","664"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","18","670","11","699"
"0916111","0910011","New Fairfield School District","New Fairfield High School","17","911","10","938"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","20","705","18","743"
"0920311","0920011","New Hartford School District","Ann Antolini School","11","328","8","347"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","*","156","*","160"
"0929011","0920011","New Hartford School District","Bridges I","0","*","*","*"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","*","101","*","106"
"0931211","0930011","New Haven School District","Edgewood School","247","159","42","448"
"0931411","0930011","New Haven School District","Nathan Hale School","298","212","52","562"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","288","36","25","349"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","279","149","25","453"
"0930311","0930011","New Haven School District","Beecher School","252","130","27","409"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","212","208","39","459"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","289","139","60","488"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","195","74","29","298"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","409","143","32","584"
"0930511","0930011","New Haven School District","Clarence Rogers School","98","31","6","135"
"0930611","0930011","New Haven School District","Clinton Avenue School","395","103","14","512"
"0934111","0930011","New Haven School District","Columbus Family Academy","215","40","30","285"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","426","145","71","642"
"0936411","0930011","New Haven School District","Cooperative High School","162","219","36","417"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","97","83","24","204"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","239","100","22","361"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","22","*","*","40"
"0938111","0930011","New Haven School District","Early Learning Center","42","74","9","125"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","441","101","71","613"
"0931611","0930011","New Haven School District","Fair Haven School","377","148","21","546"
"0938011","0930011","New Haven School District","Headstart","199","197","18","414"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","317","74","6","397"
"0936611","0930011","New Haven School District","High School In The Community","140","157","32","329"
"0930711","0930011","New Haven School District","Hill Central Music Academy","329","96","8","433"
"0936311","0930011","New Haven School District","Hill Regional Career High School","292","388","61","741"
"0936211","0930011","New Haven School District","James Hillhouse High School","804","264","19","1087"
"0931311","0930011","New Haven School District","John C. Daniels","394","52","43","489"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","442","158","33","633"
"0930411","0930011","New Haven School District","Katherine Brennan School","156","39","11","206"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","263","97","29","389"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","257","95","12","364"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","78","83","12","173"
"0937011","0930011","New Haven School District","New Haven Academy","84","83","16","183"
"0936511","0930011","New Haven School District","Polly T. McCabe Center","28","6","0","34"
"0936911","0930011","New Haven School District","Riverside Education Academy","154","19","7","180"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","395","44","10","449"
"0931011","0930011","New Haven School District","Ross/Woodward School","375","242","17","634"
"0935311","0930011","New Haven School District","Sheridan Communications and Technology Magnet School","169","65","15","249"
"0936711","0930011","New Haven School District","Sound School","72","233","24","329"
"0931111","0930011","New Haven School District","Timothy Dwight School","248","37","13","298"
"0932911","0930011","New Haven School District","Truman School","461","134","25","620"
"0935111","0930011","New Haven School District","Urban Youth Center Middle School","23","11","0","34"
"0932511","0930011","New Haven School District","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","319","62","29","410"
"0934911","0930011","New Haven School District","West Rock Authors Academy","132","55","20","207"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","327","88","33","448"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1261","496","38","1795"
"0933811","0930011","New Haven School District","Worthington Hooker School","108","264","17","389"
"0950311","0950011","New London School District","Jennings School","260","53","39","352"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","377","164","87","628"
"0955211","0950011","New London School District","Dual Language Arts Academy/Academia Bilingue de las Artes","31","0","0","31"
"0950211","0950011","New London School District","Harbor School","226","114","53","393"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","196","140","33","369"
"0959111","0950011","New London School District","New London Clinical Day Program","*","12","*","25"
"0956111","0950011","New London School District","New London High School","469","223","106","798"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","237","62","17","316"
"0960511","0960011","New Milford School District","Hill And Plain School","28","432","23","483"
"0960711","0960011","New Milford School District","John Pettibone School","41","430","19","490"
"0966111","0960011","New Milford School District","New Milford High School","60","1494","37","1591"
"0960811","0960011","New Milford School District","Northville Elementary School","20","516","11","547"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","86","980","53","1119"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","58","692","32","782"
"0940611","0940011","Newington School District","Anna Reynolds School","53","359","28","440"
"0940211","0940011","Newington School District","Elizabeth Green School","28","260","25","313"
"0940811","0940011","Newington School District","John Paterson School","38","386","31","455"
"0945311","0940011","Newington School District","John Wallace Middle School","56","667","35","758"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","75","533","58","666"
"0946111","0940011","Newington School District","Newington High School","141","1298","89","1528"
"0940711","0940011","Newington School District","Ruth Chaffee School","40","319","29","388"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","409","*","418"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","433","*","443"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","*","513","*","531"
"0976111","0970011","Newtown School District","Newtown High School","19","1693","7","1719"
"0975111","0970011","Newtown School District","Newtown Middle School","21","899","10","930"
"0978011","0970011","Newtown School District","Newtown Preschool","0","62","0","62"
"0970511","0970011","Newtown School District","Reed Intermediate School","19","857","10","886"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","616","*","639"
"0980111","0980011","Norfolk School District","Botelle Elementary School","11","146","7","164"
"0989011","0980011","Norfolk School District","IEP Program","*","*","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","16","320","19","355"
"0996111","0990011","North Branford School District","North Branford High School","54","649","27","730"
"0995111","0990011","North Branford School District","North Branford Intermediate School","43","497","30","570"
"0990511","0990011","North Branford School District","Stanley T. Williams School","*","251","*","268"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","36","454","18","508"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","45","295","19","359"
"1010811","1010011","North Haven School District","Clintonville Elementary School","29","335","9","373"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","415","*","437"
"1010211","1010011","North Haven School District","Montowese Elementary School","25","418","18","461"
"1016111","1010011","North Haven School District","North Haven High School","78","1126","36","1240"
"1015211","1010011","North Haven School District","North Haven Middle School","43","844","30","917"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","23","405","7","435"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","46","305","22","373"
"1026111","1020011","North Stonington School District","Wheeler High School","23","210","12","245"
"1025111","1020011","North Stonington School District","Wheeler Middle School","26","154","7","187"
"1036211","1030011","Norwalk School District","Brien McMahon High School","291","1261","110","1662"
"1030211","1030011","Norwalk School District","Brookside Elementary School","127","226","49","402"
"1030311","1030011","Norwalk School District","Columbus Magnet School","67","282","7","356"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","108","332","24","464"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","98","324","26","448"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","172","280","42","494"
"1030811","1030011","Norwalk School District","Kendall Elementary School","200","211","73","484"
"1032211","1030011","Norwalk School District","Marvin Elementary School","124","290","52","466"
"1032111","1030011","Norwalk School District","Naramake Elementary School","67","313","17","397"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","99","379","28","506"
"1036111","1030011","Norwalk School District","Norwalk High School","227","1273","58","1558"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","*","57","*","96"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","159","433","50","642"
"1035511","1030011","Norwalk School District","Roton Middle School","92","295","38","425"
"1031311","1030011","Norwalk School District","Rowayton School","91","315","18","424"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","111","230","33","374"
"1031411","1030011","Norwalk School District","Tracey School","109","277","27","413"
"1035411","1030011","Norwalk School District","West Rocks Middle School","159","482","52","693"
"1032411","1030011","Norwalk School District","Wolfpit School","87","203","18","308"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","244","1916","289","2449"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","96","53","23","172"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","25","*","*","44"
"1040611","1040011","Norwich School District","Greeneville School","213","80","49","342"
"1049011","1040011","Norwich School District","Hickory Street School","7","*","*","15"
"1041411","1040011","Norwich School District","John B. Stanton Network School","122","132","28","282"
"1045111","1040011","Norwich School District","Kelly Middle School","277","400","69","746"
"1042011","1040011","Norwich School District","Moriarty Magnet School","127","209","33","369"
"1040811","1040011","Norwich School District","Samuel Huntington School","127","230","41","398"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","227","251","62","540"
"1046111","1040011","Norwich School District","Thames River Academy","41","31","7","79"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","82","159","38","279"
"1041911","1040011","Norwich School District","Uncas Network School","107","62","24","193"
"1041811","1040011","Norwich School District","Veterans' Memorial School","148","88","42","278"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","155","78","22","255"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","24","140","13","177"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","29","425","24","478"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","28","597","27","652"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","16","457","10","483"
"1070211","1070011","Orange School District","Mary L. Tracy School","*","192","*","197"
"1070511","1070011","Orange School District","Peck Place School","11","421","7","439"
"1070311","1070011","Orange School District","Race Brook School","*","404","*","417"
"1070411","1070011","Orange School District","Turkey Hill School","*","*","0","319"
"1085111","1080011","Oxford School District","Great Oak School","25","481","14","520"
"1080111","1080011","Oxford School District","Oxford Center School","19","467","13","499"
"1086011","1080011","Oxford School District","Oxford High School","*","248","*","266"
"1080311","1080011","Oxford School District","Quaker Farms School","21","534","10","565"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","79","95","32","206"
"1090511","1090011","Plainfield School District","Early Childhood Center","39","220","7","266"
"1090111","1090011","Plainfield School District","Moosup Elementary School","71","196","34","301"
"1095111","1090011","Plainfield School District","Plainfield Central School","101","406","65","572"
"1096111","1090011","Plainfield School District","Plainfield High School","129","709","78","916"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","99","240","47","386"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","90","203","28","321"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","40","267","21","328"
"1100211","1100011","Plainville School District","Linden Street School","60","301","27","388"
"1100511","1100011","Plainville School District","Louis Toffolon School","23","293","14","330"
"1105211","1100011","Plainville School District","Middle School of Plainville","88","482","52","622"
"1106111","1100011","Plainville School District","Plainville High School","57","802","39","898"
"1108011","1100011","Plainville School District","Prekindergarten Program","*","*","0","35"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","56","397","31","484"
"1110111","1110011","Plymouth School District","Main Street School","29","136","16","181"
"1110211","1110011","Plymouth School District","Plymouth Center School","32","456","18","506"
"1110311","1110011","Plymouth School District","Prospect Street School","33","129","11","173"
"1116111","1110011","Plymouth School District","Terryville High School","55","468","30","553"
"1120111","1120011","Pomfret School District","Pomfret Community School","35","496","9","540"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","215","*","240"
"1130411","1130011","Portland School District","Gildersleeve School","*","218","*","240"
"1136111","1130011","Portland School District","Portland High School","31","327","6","364"
"1135111","1130011","Portland School District","Portland Middle School","*","184","*","215"
"1130211","1130011","Portland School District","Valley View School","32","338","0","370"
"1145111","1140011","Preston School District","Preston Plains School","15","168","8","191"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","17","278","17","312"
"1160311","1160011","Putnam School District","Putnam Elementary School","234","320","75","629"
"1166111","1160011","Putnam School District","Putnam High School","102","257","35","394"
"1165111","1160011","Putnam School District","Putnam Middle School","88","159","37","284"
"1175111","1170011","Redding School District","John Read Middle School","*","566","*","574"
"1170111","1170011","Redding School District","Redding Elementary School","*","728","*","734"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","44","496","22","562"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","12","315","11","338"
"2046112","2040012","Regional School District 04","Valley Regional High School","34","565","17","616"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","393","*","404"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","411","*","415"
"2056112","2050012","Regional School District 05","Amity Regional High School","17","1618","14","1649"
"2060112","2060012","Regional School District 06","Goshen Center School","*","210","*","218"
"2060212","2060012","Regional School District 06","James Morris School","14","191","6","211"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","0","14","0","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","18","528","27","573"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","100","*","108"
"2079112","2070012","Regional School District 07","AIM","*","*","*","7"
"2079012","2070012","Regional School District 07","FLEX","*","*","0","6"
"2079212","2070012","Regional School District 07","Links","*","*","0","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","14","720","14","748"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","*","336","*","351"
"2079312","2070012","Regional School District 07","STEP","0","15","0","15"
"2086112","2080012","Regional School District 08","RHAM High School","21","989","9","1019"
"2085112","2080012","Regional School District 08","RHAM Middle School","10","623","11","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","*","0","963"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","14","906","9","929"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","14","512","6","532"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","12","582","11","605"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","760","*","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","30","243","18","291"
"2120212","2120012","Regional School District 12","Booth Free School","*","*","0","129"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","0","21","0","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","*","385","*","393"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","217","*","232"
"2120112","2120012","Regional School District 12","The Burnham School","0","106","0","106"
"2120412","2120012","Regional School District 12","Washington Primary School","11","166","0","177"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","10","570","7","587"
"2130212","2130012","Regional School District 13","Francis E. Korn School","12","190","11","213"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","344","*","360"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","288","*","302"
"2130512","2130012","Regional School District 13","John Lyman School","6","320","7","333"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","10","329","11","350"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","15","358","7","380"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","16","0","16"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","27","407","10","444"
"2146112","2140012","Regional School District 14","Nonnewaug High School","24","828","14","866"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","475","*","498"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","457","*","467"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","*","605","*","615"
