"school_code","district_code","district","school","no","yes","total"
"0570411","0570011","Greenwich School District","Glenville School","399","25","424"
"0571411","0570011","Greenwich School District","Greenwich Alternative High School","*","*","46"
"0576111","0570011","Greenwich School District","Greenwich High School","2399","102","2501"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","344","47","391"
"0571311","0570011","Greenwich School District","International School At Dundee","359","11","370"
"0570311","0570011","Greenwich School District","Julian Curtiss School","321","48","369"
"0570611","0570011","Greenwich School District","New Lebanon School","204","60","264"
"0570711","0570011","Greenwich School District","North Mianus School","449","38","487"
"0570811","0570011","Greenwich School District","North Street School","363","21","384"
"0570911","0570011","Greenwich School District","Old Greenwich School","408","24","432"
"0571111","0570011","Greenwich School District","Parkway School","252","6","258"
"0571011","0570011","Greenwich School District","Riverside School","451","46","497"
"0575311","0570011","Greenwich School District","Western Middle School","490","42","532"
"0580111","0580011","Griswold School District","Griswold Alternative School","15","0","15"
"0580311","0580011","Griswold School District","Griswold Elementary School","744","12","756"
"0586211","0580011","Griswold School District","Griswold High School","571","0","571"
"0585111","0580011","Griswold School District","Griswold Middle School","*","*","547"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","451","10","461"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","383","17","400"
"0591811","0590011","Groton School District","Charles Barnum School","*","*","358"
"0590311","0590011","Groton School District","Claude Chester School","347","9","356"
"0591711","0590011","Groton School District","Mary Morrisson School","379","17","396"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","*","*","399"
"0591211","0590011","Groton School District","Pleasant Valley School","*","*","287"
"0596111","0590011","Groton School District","Robert E. Fitch High School","1069","20","1089"
"0590111","0590011","Groton School District","S. B. Butler School","*","*","309"
"0595211","0590011","Groton School District","West Side Middle School","451","22","473"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","522","12","534"
"0600611","0600011","Guilford School District","A. W. Cox School","312","10","322"
"0600411","0600011","Guilford School District","Calvin Leete School","254","8","262"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","*","*","559"
"0606111","0600011","Guilford School District","Guilford High School","*","*","1076"
"0600211","0600011","Guilford School District","Guilford Lakes School","*","*","329"
"0600311","0600011","Guilford School District","Melissa Jones School","*","*","318"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","150","0","150"
"0621211","0620011","Hamden School District","Bear Path School","438","10","448"
"0620211","0620011","Hamden School District","Church Street School","285","42","327"
"0620311","0620011","Hamden School District","Dunbar Hill School","280","16","296"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","72","0","72"
"0626111","0620011","Hamden School District","Hamden High School","1660","36","1696"
"0625211","0620011","Hamden School District","Hamden Middle School","772","31","803"
"0620411","0620011","Hamden School District","Helen Street School","303","28","331"
"0621111","0620011","Hamden School District","Ridge Hill School","300","22","322"
"0620111","0620011","Hamden School District","Shepherd Glen School","265","55","320"
"0621011","0620011","Hamden School District","Spring Glen School","424","10","434"
"0621411","0620011","Hamden School District","West Woods School","408","22","430"
"0630111","0630011","Hampton School District","Hampton Elementary School","105","0","105"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","450","212","662"
"0644511","0640011","Hartford School District","Autism Program - Clark School","*","*","18"
"0644211","0640011","Hartford School District","Autism Program - Fred D. Wish Museum School","*","*","24"
"0644311","0640011","Hartford School District","Autism Program - Hooker School","*","*","7"
"0645711","0640011","Hartford School District","Autism Program - Naylor School","23","0","23"
"0644411","0640011","Hartford School District","Autism Program - Rawson School","*","*","12"
"0640411","0640011","Hartford School District","Batchelder School","343","123","466"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","257","31","288"
"0643811","0640011","Hartford School District","Betances STEM Magnet School","210","43","253"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","312","6","318"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","323","34","357"
"0647111","0640011","Hartford School District","Bulkeley High School","259","114","373"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","308","181","489"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","316","265","581"
"0642311","0640011","Hartford School District","Burr School","483","201","684"
"0643911","0640011","Hartford School District","Capital Community College Magnet Academy","*","*","47"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","643","29","672"
"0642411","0640011","Hartford School District","Clark School","261","74","335"
"0646411","0640011","Hartford School District","Classical Magnet School","675","27","702"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","226","49","275"
"0645811","0640011","Hartford School District","EDP - Betances School","*","*","8"
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","*","0","*"
"0648211","0640011","Hartford School District","EDP - HPHS Engineering and Green Technology Academy","*","*","19"
"0645911","0640011","Hartford School District","EDP - M.D. Fox School","*","*","28"
"0648111","0640011","Hartford School District","EDP - McDonough Middle School","*","0","*"
"0644111","0640011","Hartford School District","Early Childhood Development Center (ECDC)","*","0","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","572","35","607"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","472","105","577"
"0643611","0640011","Hartford School District","Global Communications Academy","554","67","621"
"0647911","0640011","Hartford School District","Great Path Academy at MCC","237","19","256"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","247","125","372"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","289","100","389"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","297","96","393"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","922","79","1001"
"0641311","0640011","Hartford School District","Hartford PreKindergarten Magnet School","144","0","144"
"0647611","0640011","Hartford School District","High School, Inc.","216","40","256"
"0648411","0640011","Hartford School District","High Step Transition","*","*","10"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","168","22","190"
"0641011","0640011","Hartford School District","Kennelly School","441","180","621"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","820","64","884"
"0640811","0640011","Hartford School District","M. D. Fox School","406","196","602"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","295","34","329"
"0644811","0640011","Hartford School District","MDP - Batchelder School","*","*","12"
"0645011","0640011","Hartford School District","MDP - Bulkeley High School","*","*","21"
"0644911","0640011","Hartford School District","MDP - HPHS Law and Government Academy","15","8","23"
"0648511","0640011","Hartford School District","MDP - Moylan School","*","0","*"
"0641211","0640011","Hartford School District","McDonough Middle School","162","90","252"
"0641911","0640011","Hartford School District","Milner School","262","68","330"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","308","15","323"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","203","9","212"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","521","161","682"
"0642711","0640011","Hartford School District","New Visions Program","43","8","51"
"0647811","0640011","Hartford School District","OPPortunity High School","107","20","127"
"0641511","0640011","Hartford School District","Parkville Community School","378","154","532"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","355","20","375"
"0641711","0640011","Hartford School District","Rawson School","436","48","484"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","83","0","83"
"0640111","0640011","Hartford School District","SAND School","302","100","402"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","339","21","360"
"0643011","0640011","Hartford School District","Sanchez School","309","176","485"
"0642611","0640011","Hartford School District","Simpson-Waverly School","249","46","295"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","640","62","702"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","409","14","423"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","655","23","678"
"0642111","0640011","Hartford School District","West Middle School","254","126","380"
"0642211","0640011","Hartford School District","Wish Museum School","253","50","303"
"0650111","0650011","Hartland School District","Hartland School","201","0","201"
"0670211","0670011","Hebron School District","Gilead Hill School","294","0","294"
"0670111","0670011","Hebron School District","Hebron Elementary School","*","*","491"
"2860113","2860013","Highville Charter School District","Highville Charter School","403","0","403"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","306","25","331"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","231","31","262"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","716","0","716"
"0680111","0680011","Kent School District","Kent Center School","*","*","254"
"0680211","0680011","Kent School District","LEAPSS","*","0","*"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","111","0","111"
"0690611","0690011","Killingly School District","Killingly Alternative Learning Program","21","0","21"
"0690111","0690011","Killingly School District","Killingly Central School","365","17","382"
"0696111","0690011","Killingly School District","Killingly High School","784","8","792"
"0695211","0690011","Killingly School District","Killingly Intermediate School","700","15","715"
"0690311","0690011","Killingly School District","Killingly Memorial School","449","34","483"
"2456014","2450014","Learn","Connecticut River Academy","*","*","407"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","127","11","138"
"2451214","2450014","Learn","Learn ABA Program at Center School","*","0","*"
"2451114","2450014","Learn","Learn Haynes Elementary Intensive Program","10","0","10"
"2450614","2450014","Learn","Learn High School ABA","*","0","*"
"2450914","2450014","Learn","Learn Kelly Middle School Intensive Program","*","0","*"
"2450714","2450014","Learn","Learn Ledyard RICHES Program","*","0","*"
"2450514","2450014","Learn","Learn Pathways Program","*","0","*"
"2450814","2450014","Learn","Learn SAILS Middle School Program","6","0","6"
"2451014","2450014","Learn","Learn SAILS Program at Salem","6","0","6"
"2450414","2450014","Learn","Learn STS 18-21 Year Old Program","*","0","*"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","*","*","272"
"2450114","2450014","Learn","Regional Multicultural Magnet School","444","89","533"
"2450314","2450014","Learn","Riverside Magnet School at Goodwin College","307","0","307"
"2450214","2450014","Learn","The Friendship School","*","*","512"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","61","0","61"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","*","*","378"
"0715111","0710011","Lebanon School District","Lebanon Middle School","*","*","336"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","381","0","381"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","*","193"
"0720411","0720011","Ledyard School District","Gallup Hill School","*","*","362"
"0720311","0720011","Ledyard School District","Juliet W. Long School","288","6","294"
"0720111","0720011","Ledyard School District","Ledyard Center School","415","0","415"
"0726111","0720011","Ledyard School District","Ledyard High School","889","7","896"
"0725111","0720011","Ledyard School District","Ledyard Middle School","*","*","350"
"0730111","0730011","Lisbon School District","Lisbon Central School","*","*","398"
"0740211","0740011","Litchfield School District","Center School","272","0","272"
"0746111","0740011","Litchfield School District","Litchfield High School","*","*","477"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","229","0","229"
"0766111","0760011","Madison School District","Daniel Hand High School","*","*","1229"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","*","*","488"
"0760211","0760011","Madison School District","Island Avenue Elementary School","265","8","273"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","*","339"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","*","237"
"0769011","0760011","Madison School District","Town Campus Learning Center","43","0","43"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","*","552"
"0770211","0770011","Manchester School District","Bentley Alternative Education Program","51","0","51"
"0770111","0770011","Manchester School District","Bowers School","398","19","417"
"0770311","0770011","Manchester School District","Buckley School","337","12","349"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","380","24","404"
"0770411","0770011","Manchester School District","Highland Park School","263","11","274"
"0775311","0770011","Manchester School District","Illing Middle School","765","42","807"
"0770611","0770011","Manchester School District","Keeney School","326","10","336"
"0776111","0770011","Manchester School District","Manchester High School","1446","80","1526"
"0778011","0770011","Manchester School District","Manchester Preschool Center","165","0","165"
"0779011","0770011","Manchester School District","Manchester Regional Academy","*","*","59"
"0779111","0770011","Manchester School District","Manchester Transition Center","*","*","12"
"0771611","0770011","Manchester School District","Martin School","244","21","265"
"0770711","0770011","Manchester School District","New Horizons","*","*","29"
"0771011","0770011","Manchester School District","Robertson School","366","41","407"
"0771211","0770011","Manchester School District","Verplanck School","356","56","412"
"0771311","0770011","Manchester School District","Waddell School","313","29","342"
"0771411","0770011","Manchester School District","Washington School","335","38","373"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","246","14","260"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","205","14","219"
"0785111","0780011","Mansfield School District","Mansfield Middle School","510","9","519"
"0780511","0780011","Mansfield School District","Southeast Elementary School","226","15","241"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","*","*","599"
"0800711","0800011","Meriden School District","Nathan Hale School","560","86","646"
"0800111","0800011","Meriden School District","Benjamin Franklin School","370","17","387"
"0801111","0800011","Meriden School District","Casimir Pulaski School","510","47","557"
"0800211","0800011","Meriden School District","Community Classroom Collaborative-Meriden School District","*","*","8"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1033","177","1210"
"0800311","0800011","Meriden School District","Hanover School","490","138","628"
"0800411","0800011","Meriden School District","Israel Putnam School","523","57","580"
"0800511","0800011","Meriden School District","John Barry School","442","67","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","629","127","756"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1003","94","1097"
"0800811","0800011","Meriden School District","Roger Sherman School","427","71","498"
"0801011","0800011","Meriden School District","Thomas Hooker School","295","171","466"
"0805411","0800011","Meriden School District","Washington Middle School","607","89","696"
"0830211","0830011","Middletown School District","Bielefield School","293","16","309"
"0831611","0830011","Middletown School District","Evening Program - MHS","24","0","24"
"0830511","0830011","Middletown School District","Farm Hill School","341","31","372"
"0830611","0830011","Middletown School District","ICM - Farm Hill","*","0","*"
"0830711","0830011","Middletown School District","ICM - Lawrence","*","0","*"
"0831011","0830011","Middletown School District","ICM - Macdonough","*","*","10"
"0830811","0830011","Middletown School District","ICM - Wesley","*","0","*"
"0830411","0830011","Middletown School District","ICM- Woodrow Wilson Middle School","*","0","*"
"0831511","0830011","Middletown School District","Keigwin Middle School","350","10","360"
"0831311","0830011","Middletown School District","Lawrence School","268","13","281"
"0831811","0830011","Middletown School District","MHS - Alternative Education Program 1","8","0","8"
"0831911","0830011","Middletown School District","MHS - Alternative Education Program 2","11","0","11"
"0830911","0830011","Middletown School District","MacDonough School","198","15","213"
"0836211","0830011","Middletown School District","Middletown High School","1170","27","1197"
"0831211","0830011","Middletown School District","Moody School","*","*","261"
"0830311","0830011","Middletown School District","OASIS","*","0","*"
"0831111","0830011","Middletown School District","Snow School","386","19","405"
"0830111","0830011","Middletown School District","Spencer School","279","20","299"
"0839111","0830011","Middletown School District","Transition to Life Center","*","*","26"
"0831711","0830011","Middletown School District","Virtual Learning Academy - MHS","9","0","9"
"0831411","0830011","Middletown School District","Wesley School","270","7","277"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","635","10","645"
"0840111","0840011","Milford School District","Calf Pen Meadow School","*","*","259"
"0845111","0840011","Milford School District","East Shore Middle School","*","*","487"
"0845211","0840011","Milford School District","Harborside Middle School","*","*","561"
"0841911","0840011","Milford School District","J. F. Kennedy School","356","24","380"
"0846211","0840011","Milford School District","Jonathan Law High School","916","9","925"
"0846311","0840011","Milford School District","Joseph A. Foran High School","912","7","919"
"0841611","0840011","Milford School District","Live Oaks School","289","10","299"
"0841711","0840011","Milford School District","Mathewson School","334","35","369"
"0840711","0840011","Milford School District","Meadowside School","380","13","393"
"0840811","0840011","Milford School District","Orange Avenue School","428","12","440"
"0841811","0840011","Milford School District","Orchard Hills School","317","8","325"
"0841011","0840011","Milford School District","Pumpkin Delight School","359","15","374"
"0840311","0840011","Milford School District","The Academy","53","0","53"
"0845311","0840011","Milford School District","West Shore Middle School","458","8","466"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","*","*","512"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","*","758"
"0850211","0850011","Monroe School District","Masuk Alternative Program","16","0","16"
"0856111","0850011","Monroe School District","Masuk High School","*","*","1163"
"0850111","0850011","Monroe School District","Monroe Elementary School","363","0","363"
"0850411","0850011","Monroe School District","REAL","6","0","6"
"0850311","0850011","Monroe School District","Stepney Elementary School","461","6","467"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","334","10","344"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","539","13","552"
"0860111","0860011","Montville School District","Mohegan School","301","52","353"
"0866111","0860011","Montville School District","Montville High School","687","13","700"
"0860511","0860011","Montville School District","Oakdale School","303","6","309"
"0869011","0860011","Montville School District","Palmer Academy","27","0","27"
"0860311","0860011","Montville School District","Pre School Program","62","0","62"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","239","7","246"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","24","0","24"
"0885111","0880011","Naugatuck School District","City Hill Middle School","667","13","680"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","339","7","346"
"0888111","0880011","Naugatuck School District","Head Start","121","0","121"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","295","9","304"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","304","33","337"
"0880311","0880011","Naugatuck School District","Maple Hill School","456","19","475"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1229","30","1259"
"0880611","0880011","Naugatuck School District","Salem School","230","19","249"
"0880711","0880011","Naugatuck School District","Western School","252","13","265"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","*","*","473"
"0899111","0890011","New Britain School District","Brook Side School","37","13","50"
"0899411","0890011","New Britain School District","CLIMB","*","*","29"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","491","37","528"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","521","250","771"
"0890511","0890011","New Britain School District","Gaffney School","515","54","569"
"0890611","0890011","New Britain School District","Holmes School","413","93","506"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","159","0","159"
"0890711","0890011","New Britain School District","Jefferson School","354","88","442"
"0890811","0890011","New Britain School District","Lincoln School","600","125","725"
"0896111","0890011","New Britain School District","New Britain High School","1982","475","2457"
"0899011","0890011","New Britain School District","New Britain Transition Center","40","10","50"
"0890911","0890011","New Britain School District","Northend School","250","24","274"
"0895311","0890011","New Britain School District","Pulaski Middle School","618","151","769"
"0895211","0890011","New Britain School District","Slade Middle School","675","101","776"
"0891211","0890011","New Britain School District","Smalley Academy","540","162","702"
"0891311","0890011","New Britain School District","Smith School","615","81","696"
"0891511","0890011","New Britain School District","Vance School","457","56","513"
"0900411","0900011","New Canaan School District","East School","557","9","566"
"0906111","0900011","New Canaan School District","New Canaan High School","1242","8","1250"
"0905111","0900011","New Canaan School District","Saxe Middle School","1285","6","1291"
"0900211","0900011","New Canaan School District","South School","538","9","547"
"0900311","0900011","New Canaan School District","West School","540","7","547"
"0910311","0910011","New Fairfield School District","Alternative Learning Center","9","0","9"
"0910111","0910011","New Fairfield School District","Consolidated School","526","18","544"
"0910411","0910011","New Fairfield School District","Day Alternative Learning Program","14","0","14"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","515","11","526"
"0916111","0910011","New Fairfield School District","New Fairfield High School","*","*","933"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","*","629"
"0920311","0920011","New Hartford School District","Ann Antolini School","*","*","310"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","115","0","115"
"0920411","0920011","New Hartford School District","Bridges II at Ann Antolini School","*","0","*"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","75","0","75"
"0931211","0930011","New Haven School District","Edgewood School","429","10","439"
"0931411","0930011","New Haven School District","Nathan Hale School","507","45","552"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","439","51","490"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","522","38","560"
"0930311","0930011","New Haven School District","Beecher School","487","15","502"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","478","39","517"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","440","19","459"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","457","40","497"
"0932411","0930011","New Haven School District","Blake Street Leadership Academy (STEP)","*","*","20"
"0932111","0930011","New Haven School District","Brennan Rogers School","475","33","508"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","335","27","362"
"0930611","0930011","New Haven School District","Clinton Avenue School","396","203","599"
"0934111","0930011","New Haven School District","Columbus Family Academy","254","197","451"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","579","61","640"
"0936411","0930011","New Haven School District","Cooperative High School","601","13","614"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","175","8","183"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","*","*","461"
"0935611","0930011","New Haven School District","Domus Academy","28","8","36"
"0938111","0930011","New Haven School District","Early Learning Center","142","0","142"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","436","72","508"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","565","6","571"
"0931611","0930011","New Haven School District","Fair Haven School","348","438","786"
"0938011","0930011","New Haven School District","Headstart","371","0","371"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","277","0","277"
"0936611","0930011","New Haven School District","High School In The Community","264","18","282"
"0930711","0930011","New Haven School District","Hill Central Music Academy","313","163","476"
"0936311","0930011","New Haven School District","Hill Regional Career High School","638","37","675"
"0936211","0930011","New Haven School District","James Hillhouse High School","914","125","1039"
"0931311","0930011","New Haven School District","John C. Daniels","413","109","522"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","286","222","508"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","552","12","564"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","356","16","372"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","508","35","543"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","371","20","391"
"0937011","0930011","New Haven School District","New Haven Academy","*","*","264"
"0932211","0930011","New Haven School District","New Horizons High School","*","*","64"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","*","*","15"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","240","90","330"
"0939111","0930011","New Haven School District","Riverside Education Academy","103","14","117"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","428","107","535"
"0931011","0930011","New Haven School District","Ross/Woodward School","626","49","675"
"0936711","0930011","New Haven School District","Sound School","*","*","330"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","300","129","429"
"0932911","0930011","New Haven School District","Truman School","261","222","483"
"0934911","0930011","New Haven School District","West Rock Authors Academy","253","19","272"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","388","14","402"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1097","265","1362"
"0933811","0930011","New Haven School District","Worthington Hooker School","375","66","441"
"0950311","0950011","New London School District","Jennings School","278","259","537"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","505","119","624"
"0950611","0950011","New London School District","Harbor","94","30","124"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","381","90","471"
"0956111","0950011","New London School District","New London High School","725","161","886"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","485","71","556"
"0960511","0960011","New Milford School District","Hill And Plain School","414","40","454"
"0960711","0960011","New Milford School District","John Pettibone School","357","7","364"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","11","0","11"
"0966111","0960011","New Milford School District","New Milford High School","1377","21","1398"
"0960811","0960011","New Milford School District","Northville Elementary School","405","9","414"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","985","39","1024"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","670","11","681"
"0940611","0940011","Newington School District","Anna Reynolds School","421","38","459"
"0940211","0940011","Newington School District","Elizabeth Green School","244","30","274"
"0940811","0940011","Newington School District","John Paterson School","377","41","418"
"0945311","0940011","Newington School District","John Wallace Middle School","674","13","687"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","607","8","615"
"0946111","0940011","Newington School District","Newington High School","1273","35","1308"
"0940711","0940011","Newington School District","Ruth Chaffee School","323","21","344"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","*","321"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","*","314"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","*","*","391"
"0976111","0970011","Newtown School District","Newtown High School","*","*","1738"
"0975111","0970011","Newtown School District","Newtown Middle School","833","0","833"
"0978011","0970011","Newtown School District","Newtown Preschool","58","0","58"
"0970511","0970011","Newtown School District","Reed Intermediate School","*","*","731"
"0979011","0970011","Newtown School District","STARR","*","0","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","*","359"
"0980111","0980011","Norfolk School District","Botelle Elementary School","115","0","115"
"0990411","0990011","North Branford School District","Jerome Harrison School","396","10","406"
"0996111","0990011","North Branford School District","North Branford High School","*","*","619"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","*","507"
"0999011","0990011","North Branford School District","School to Work Program","*","0","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","*","*","430"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","273","7","280"
"1010811","1010011","North Haven School District","Clintonville Elementary School","322","10","332"
"1010711","1010011","North Haven School District","Green Acres Elementary School","371","13","384"
"1010211","1010011","North Haven School District","Montowese Elementary School","305","9","314"
"1016111","1010011","North Haven School District","North Haven High School","1028","11","1039"
"1015211","1010011","North Haven School District","North Haven Middle School","763","19","782"
"1010111","1010011","North Haven School District","North Haven Transition Partnership","*","0","*"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","410","13","423"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","381","0","381"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","196"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","164"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1523","152","1675"
"1030211","1030011","Norwalk School District","Brookside Elementary School","400","122","522"
"1030311","1030011","Norwalk School District","Columbus Magnet School","314","19","333"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","451","51","502"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","411","41","452"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","443","145","588"
"1030811","1030011","Norwalk School District","Kendall Elementary School","421","145","566"
"1032211","1030011","Norwalk School District","Marvin Elementary School","387","110","497"
"1032111","1030011","Norwalk School District","Naramake Elementary School","411","49","460"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","571","49","620"
"1036111","1030011","Norwalk School District","Norwalk High School","1449","126","1575"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","50","6","56"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","579","66","645"
"1035511","1030011","Norwalk School District","Roton Middle School","401","58","459"
"1031311","1030011","Norwalk School District","Rowayton School","400","44","444"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","337","149","486"
"1031411","1030011","Norwalk School District","Tracey School","279","110","389"
"1035411","1030011","Norwalk School District","West Rocks Middle School","558","77","635"
"1032411","1030011","Norwalk School District","Wolfpit School","272","53","325"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2150","167","2317"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","223","0","223"
"1040211","1040011","Norwich School District","Case Street Early Learning Center at DTZ","57","0","57"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","20"
"1041411","1040011","Norwich School District","John B. Stanton Network School","267","101","368"
"1045111","1040011","Norwich School District","Kelly Middle School","604","67","671"
"1042011","1040011","Norwich School District","Moriarty Magnet School","334","56","390"
"1040811","1040011","Norwich School District","Samuel Huntington School","340","33","373"
