"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0600211","0600011","Guilford School District","Guilford Lakes School","18","316","9","343"
"0600311","0600011","Guilford School District","Melissa Jones School","15","301","21","337"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","32","97","8","137"
"0621211","0620011","Hamden School District","Bear Path School","61","372","16","449"
"0620211","0620011","Hamden School District","Church Street School","271","50","31","352"
"0620311","0620011","Hamden School District","Dunbar Hill School","122","159","28","309"
"0626111","0620011","Hamden School District","Hamden High School","516","1125","170","1811"
"0625211","0620011","Hamden School District","Hamden Middle School","293","507","65","865"
"0620411","0620011","Hamden School District","Helen Street School","189","105","36","330"
"0621111","0620011","Hamden School District","Ridge Hill School","164","111","24","299"
"0620111","0620011","Hamden School District","Shepherd Glen School","138","164","26","328"
"0621011","0620011","Hamden School District","Spring Glen School","72","352","11","435"
"0621411","0620011","Hamden School District","West Woods School","47","389","14","450"
"0630111","0630011","Hampton School District","Hampton Elementary School","*","78","*","111"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","629","6","0","635"
"0640411","0640011","Hartford School District","Batchelder School","*","*","0","527"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","195","69","14","278"
"0643811","0640011","Hartford School District","Betances STEM Magnet School","91","74","8","173"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","132","98","22","252"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","172","151","38","361"
"0647111","0640011","Hartford School District","Bulkeley High School","*","*","0","378"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","*","*","0","493"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","533","8","0","541"
"0642311","0640011","Hartford School District","Burr School","701","7","0","708"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","348","292","61","701"
"0642411","0640011","Hartford School District","Clark School","*","*","0","369"
"0646411","0640011","Hartford School District","Classical Magnet School","261","371","58","690"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","*","*","0","294"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","*","*","0","596"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","469","124","0","593"
"0643611","0640011","Hartford School District","Global Communications Academy","*","*","0","492"
"0647911","0640011","Hartford School District","Great Path Academy at MCC","117","108","24","249"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","*","*","0","414"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","481","0","0","481"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","*","*","0","458"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","416","414","88","918"
"0641311","0640011","Hartford School District","Hartford PreKindergarten Magnet School","*","78","*","120"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","41","*","*","43"
"0647611","0640011","Hartford School District","High School, Inc.","248","80","15","343"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","154","39","8","201"
"0641011","0640011","Hartford School District","Kennelly School","*","*","0","658"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","813","6","0","819"
"0640811","0640011","Hartford School District","M. D. Fox School","*","*","0","569"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","*","*","0","316"
"0641211","0640011","Hartford School District","McDonough Middle School","*","0","*","291"
"0641911","0640011","Hartford School District","Milner School","*","*","0","376"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","79","198","14","291"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","53","84","21","158"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","660","0","0","660"
"0647811","0640011","Hartford School District","OPPortunity High School","99","0","0","99"
"0641511","0640011","Hartford School District","Parkville Community School","*","*","0","543"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","151","148","31","330"
"0641711","0640011","Hartford School District","Rawson School","*","*","0","498"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","93","24","11","128"
"0640111","0640011","Hartford School District","SAND School","459","0","0","459"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","152","178","29","359"
"0643011","0640011","Hartford School District","Sanchez School","483","9","0","492"
"0642611","0640011","Hartford School District","Simpson-Waverly School","*","*","0","297"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","622","*","*","705"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","127","245","36","408"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","298","314","63","675"
"0642111","0640011","Hartford School District","West Middle School","*","*","0","498"
"0642211","0640011","Hartford School District","Wish Museum School","*","*","0","354"
"0650111","0650011","Hartland School District","Hartland School","*","193","*","204"
"0670211","0670011","Hebron School District","Gilead Hill School","*","314","*","344"
"0670111","0670011","Hebron School District","Hebron Elementary School","17","496","10","523"
"2860113","2860013","Highville Charter School District","Highville Charter School","188","101","72","361"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","84","213","33","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","130","93","23","246"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","361","255","88","704"
"0680111","0680011","Kent School District","Kent Center School","28","234","10","272"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","*","79","*","101"
"0690111","0690011","Killingly School District","Killingly Central School","165","246","16","427"
"0696111","0690011","Killingly School District","Killingly High School","231","561","63","855"
"0695211","0690011","Killingly School District","Killingly Intermediate School","274","421","66","761"
"0690311","0690011","Killingly School District","Killingly Memorial School","208","213","29","450"
"0690411","0690011","Killingly School District","Sunrise Community School","*","27","*","47"
"2456014","2450014","Learn","Connecticut River Academy","118","232","42","392"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","60","45","13","118"
"2459014","2450014","Learn","Learn Special Education","*","*","0","32"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","39","187","27","253"
"2450114","2450014","Learn","Regional Multicultural Magnet School","208","291","34","533"
"2450314","2450014","Learn","Riverside Magnet School at Goodwin College","0","235","0","235"
"2450214","2450014","Learn","The Friendship School","254","243","16","513"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","*","34","*","61"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","54","319","19","392"
"0715111","0710011","Lebanon School District","Lebanon Middle School","53","287","18","358"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","27","353","16","396"
"0720211","0720011","Ledyard School District","Gales Ferry School","33","185","7","225"
"0720411","0720011","Ledyard School District","Gallup Hill School","91","256","13","360"
"0720311","0720011","Ledyard School District","Juliet W. Long School","37","224","13","274"
"0720111","0720011","Ledyard School District","Ledyard Center School","63","344","11","418"
"0726111","0720011","Ledyard School District","Ledyard High School","138","751","44","933"
"0725111","0720011","Ledyard School District","Ledyard Middle School","55","279","13","347"
"0730111","0730011","Lisbon School District","Lisbon Central School","67","315","14","396"
"0740211","0740011","Litchfield School District","Center School","32","228","8","268"
"0746111","0740011","Litchfield School District","Litchfield High School","41","413","18","472"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","29","207","9","245"
"0766111","0760011","Madison School District","Daniel Hand High School","44","1187","20","1251"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","19","515","12","546"
"0760211","0760011","Madison School District","Island Avenue Elementary School","16","269","11","296"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","329","*","343"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","230","*","242"
"0769011","0760011","Madison School District","Town Campus Learning Center","0","45","0","45"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","19","528","13","560"
"0770111","0770011","Manchester School District","Bowers School","178","218","29","425"
"0770311","0770011","Manchester School District","Buckley School","70","261","29","360"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","197","142","35","374"
"0770411","0770011","Manchester School District","Highland Park School","90","162","15","267"
"0775311","0770011","Manchester School District","Illing Middle School","401","338","62","801"
"0770611","0770011","Manchester School District","Keeney School","97","215","24","336"
"0776111","0770011","Manchester School District","Manchester High School","711","787","121","1619"
"0778011","0770011","Manchester School District","Manchester Preschool Center","156","35","0","191"
"0779011","0770011","Manchester School District","Manchester Regional Academy","63","*","*","92"
"0779111","0770011","Manchester School District","Manchester Transition Center","8","*","*","15"
"0771611","0770011","Manchester School District","Martin School","124","140","18","282"
"0771011","0770011","Manchester School District","Robertson School","170","170","40","380"
"0771211","0770011","Manchester School District","Verplanck School","250","87","27","364"
"0771311","0770011","Manchester School District","Waddell School","153","148","41","342"
"0771411","0770011","Manchester School District","Washington School","266","65","31","362"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","53","196","7","256"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","41","149","11","201"
"0785111","0780011","Mansfield School District","Mansfield Middle School","100","421","25","546"
"0780511","0780011","Mansfield School District","Southeast Elementary School","58","173","11","242"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","37","551","17","605"
"0800711","0800011","Meriden School District","Nathan Hale School","371","197","44","612"
"0800111","0800011","Meriden School District","Benjamin Franklin School","230","133","51","414"
"0801111","0800011","Meriden School District","Casimir Pulaski School","425","87","69","581"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","624","430","119","1173"
"0800311","0800011","Meriden School District","Hanover School","299","256","47","602"
"0800411","0800011","Meriden School District","Israel Putnam School","412","157","42","611"
"0800511","0800011","Meriden School District","John Barry School","395","69","45","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","479","226","64","769"
"0806211","0800011","Meriden School District","Orville H. Platt High School","686","364","106","1156"
"0800811","0800011","Meriden School District","Roger Sherman School","330","105","42","477"
"0801011","0800011","Meriden School District","Thomas Hooker School","205","217","24","446"
"0805411","0800011","Meriden School District","Washington Middle School","490","210","61","761"
"0830211","0830011","Middletown School District","Bielefield School","171","136","15","322"
"0830511","0830011","Middletown School District","Farm Hill School","192","159","16","367"
"0831511","0830011","Middletown School District","Keigwin Middle School","135","172","12","319"
"0831311","0830011","Middletown School District","Lawrence School","66","214","23","303"
"0830911","0830011","Middletown School District","MacDonough School","146","46","12","204"
"0836211","0830011","Middletown School District","Middletown High School","470","702","80","1252"
"0831211","0830011","Middletown School District","Moody School","42","231","10","283"
"0831111","0830011","Middletown School District","Snow School","170","207","22","399"
"0830111","0830011","Middletown School District","Spencer School","159","153","18","330"
"0839111","0830011","Middletown School District","Transition to Life Center","*","*","0","18"
"0831411","0830011","Middletown School District","Wesley School","109","202","11","322"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","276","353","37","666"
"0840111","0840011","Milford School District","Calf Pen Meadow School","45","196","13","254"
"0845111","0840011","Milford School District","East Shore Middle School","55","394","17","466"
"0845211","0840011","Milford School District","Harborside Middle School","45","494","15","554"
"0841911","0840011","Milford School District","J. F. Kennedy School","94","264","23","381"
"0846211","0840011","Milford School District","Jonathan Law High School","214","737","62","1013"
"0846311","0840011","Milford School District","Joseph A. Foran High School","123","801","39","963"
"0841611","0840011","Milford School District","Live Oaks School","42","259","9","310"
"0841711","0840011","Milford School District","Mathewson School","*","319","*","377"
"0840711","0840011","Milford School District","Meadowside School","50","396","15","461"
"0840811","0840011","Milford School District","Orange Avenue School","*","332","*","388"
"0841811","0840011","Milford School District","Orchard Hills School","40","282","19","341"
"0841011","0840011","Milford School District","Pumpkin Delight School","97","253","24","374"
"0845311","0840011","Milford School District","West Shore Middle School","139","352","32","523"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","23","490","9","522"
"0855211","0850011","Monroe School District","Jockey Hollow School","48","749","15","812"
"0856111","0850011","Monroe School District","Masuk High School","63","1089","36","1188"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","338","*","371"
"0850311","0850011","Monroe School District","Stepney Elementary School","23","444","7","474"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","120","210","24","354"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","150","376","50","576"
"0860111","0860011","Montville School District","Mohegan School","135","194","36","365"
"0866111","0860011","Montville School District","Montville High School","157","476","69","702"
"0860511","0860011","Montville School District","Oakdale School","57","302","27","386"
"0869011","0860011","Montville School District","Palmer Academy","11","14","0","25"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","111","117","11","239"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","0","16","0","16"
"0885111","0880011","Naugatuck School District","City Hill Middle School","218","383","78","679"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","79","177","33","289"
"0888111","0880011","Naugatuck School District","Head Start","*","94","*","126"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","138","194","28","360"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","110","201","15","326"
"0880311","0880011","Naugatuck School District","Maple Hill School","124","347","38","509"
"0886111","0880011","Naugatuck School District","Naugatuck High School","415","724","128","1267"
"0880611","0880011","Naugatuck School District","Salem School","97","149","28","274"
"0880711","0880011","Naugatuck School District","Western School","77","170","14","261"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","284","68","50","402"
"0899111","0890011","New Britain School District","Brook Side School","41","*","*","49"
"0899411","0890011","New Britain School District","CLIMB","13","*","*","25"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","368","76","57","501"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","604","115","60","779"
"0890511","0890011","New Britain School District","Gaffney School","357","190","46","593"
"0890611","0890011","New Britain School District","Holmes School","271","167","51","489"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","71","73","23","167"
"0890711","0890011","New Britain School District","Jefferson School","300","82","42","424"
"0890811","0890011","New Britain School District","Lincoln School","531","130","47","708"
"0896111","0890011","New Britain School District","New Britain High School","1650","615","216","2481"
"0899011","0890011","New Britain School District","New Britain Transition Center","33","*","*","40"
"0890911","0890011","New Britain School District","Northend School","228","34","26","288"
"0895311","0890011","New Britain School District","Pulaski Middle School","493","92","48","633"
"0895111","0890011","New Britain School District","Roosevelt Middle School","302","56","36","394"
"0895211","0890011","New Britain School District","Slade Middle School","476","88","54","618"
"0891211","0890011","New Britain School District","Smalley Academy","578","55","21","654"
"0891311","0890011","New Britain School District","Smith School","504","118","49","671"
"0891511","0890011","New Britain School District","Vance School","387","101","49","537"
"0900411","0900011","New Canaan School District","East School","0","530","0","530"
"0906111","0900011","New Canaan School District","New Canaan High School","0","1264","0","1264"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","1314","0","1314"
"0900211","0900011","New Canaan School District","South School","0","535","0","535"
"0900311","0900011","New Canaan School District","West School","0","537","0","537"
"0910111","0910011","New Fairfield School District","Consolidated School","38","499","12","549"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","43","495","22","560"
"0916111","0910011","New Fairfield School District","New Fairfield High School","63","895","32","990"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","49","555","22","626"
"0920311","0920011","New Hartford School District","Ann Antolini School","22","291","10","323"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","*","113","*","117"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","*","90","*","104"
"0931211","0930011","New Haven School District","Edgewood School","151","267","30","448"
"0931411","0930011","New Haven School District","Nathan Hale School","228","286","40","554"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","340","137","10","487"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","351","203","28","582"
"0930311","0930011","New Haven School District","Beecher School","316","147","22","485"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","331","165","36","532"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","234","205","31","470"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","324","158","23","505"
"0932111","0930011","New Haven School District","Brennan Rogers School","323","146","13","482"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","281","100","13","394"
"0930611","0930011","New Haven School District","Clinton Avenue School","403","144","10","557"
"0934111","0930011","New Haven School District","Columbus Family Academy","349","82","17","448"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","451","139","48","638"
"0936411","0930011","New Haven School District","Cooperative High School","268","293","74","635"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","117","65","26","208"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","251","228","37","516"
"0935611","0930011","New Haven School District","Domus Academy","26","*","*","42"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","*","*","0","30"
"0938111","0930011","New Haven School District","Early Learning Center","109","10","0","119"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","307","128","52","487"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","134","326","29","489"
"0931611","0930011","New Haven School District","Fair Haven School","563","178","18","759"
"0938011","0930011","New Haven School District","Headstart","338","19","0","357"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","174","94","0","268"
"0936611","0930011","New Haven School District","High School In The Community","165","80","17","262"
"0930711","0930011","New Haven School District","Hill Central Music Academy","338","95","17","450"
"0936311","0930011","New Haven School District","Hill Regional Career High School","325","285","73","683"
"0936211","0930011","New Haven School District","James Hillhouse High School","590","338","53","981"
"0931311","0930011","New Haven School District","John C. Daniels","311","194","8","513"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","405","84","25","514"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","377","196","39","612"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","230","*","*","343"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","303","189","56","548"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","160","169","60","389"
"0937011","0930011","New Haven School District","New Haven Academy","119","127","31","277"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","*","*","0","14"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","244","75","10","329"
"0939111","0930011","New Haven School District","Riverside Education Academy","85","*","*","104"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","398","85","8","491"
"0931011","0930011","New Haven School District","Ross/Woodward School","384","220","47","651"
"0936711","0930011","New Haven School District","Sound School","71","232","31","334"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","288","146","16","450"
"0932911","0930011","New Haven School District","Truman School","379","77","6","462"
"0934911","0930011","New Haven School District","West Rock Authors Academy","141","65","16","222"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","295","90","15","400"
"0936111","0930011","New Haven School District","Wilbur Cross High School","810","545","66","1421"
"0933811","0930011","New Haven School District","Worthington Hooker School","62","336","16","414"
"0950311","0950011","New London School District","Jennings School","394","160","34","588"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","401","106","46","553"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","321","185","24","530"
"0956111","0950011","New London School District","New London High School","529","272","80","881"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","309","179","29","517"
"0960511","0960011","New Milford School District","Hill And Plain School","94","359","20","473"
"0960711","0960011","New Milford School District","John Pettibone School","62","303","21","386"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","*","*","11"
"0966111","0960011","New Milford School District","New Milford High School","174","1181","71","1426"
"0960811","0960011","New Milford School District","Northville Elementary School","65","380","15","460"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","162","823","68","1053"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","97","536","42","675"
"0940611","0940011","Newington School District","Anna Reynolds School","84","363","25","472"
"0940211","0940011","Newington School District","Elizabeth Green School","69","215","18","302"
"0940811","0940011","Newington School District","John Paterson School","72","341","14","427"
"0945311","0940011","Newington School District","John Wallace Middle School","98","561","41","700"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","119","434","41","594"
"0946111","0940011","Newington School District","Newington High School","208","1073","80","1361"
"0940711","0940011","Newington School District","Ruth Chaffee School","45","307","12","364"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","329","*","349"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","12","291","0","303"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","*","387","*","418"
"0976111","0970011","Newtown School District","Newtown High School","76","1611","26","1713"
"0975111","0970011","Newtown School District","Newtown Middle School","26","815","14","855"
"0978011","0970011","Newtown School District","Newtown Preschool","0","70","0","70"
"0970511","0970011","Newtown School District","Reed Intermediate School","39","733","15","787"
"0979011","0970011","Newtown School District","STARR","0","*","0","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","373","*","395"
"0980111","0980011","Norfolk School District","Botelle Elementary School","9","94","9","112"
"0989211","0980011","Norfolk School District","Bridges II","0","*","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","39","362","14","415"
"0996111","0990011","North Branford School District","North Branford High School","85","497","28","610"
"0995111","0990011","North Branford School District","North Branford Intermediate School","54","421","33","508"
"0999011","0990011","North Branford School District","School to Work Program","0","*","0","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","46","402","23","471"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","51","231","13","295"
"1010811","1010011","North Haven School District","Clintonville Elementary School","41","284","15","340"
"1010711","1010011","North Haven School District","Green Acres Elementary School","40","328","11","379"
"1010211","1010011","North Haven School District","Montowese Elementary School","37","294","6","337"
"1016111","1010011","North Haven School District","North Haven High School","108","969","46","1123"
"1015211","1010011","North Haven School District","North Haven Middle School","61","695","27","783"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","18","372","14","404"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","62","300","16","378"
"1026111","1020011","North Stonington School District","Wheeler High School","27","185","6","218"
"1025111","1020011","North Stonington School District","Wheeler Middle School","29","117","8","154"
"1036211","1030011","Norwalk School District","Brien McMahon High School","623","913","143","1679"
"1030211","1030011","Norwalk School District","Brookside Elementary School","258","209","61","528"
"1030311","1030011","Norwalk School District","Columbus Magnet School","95","208","20","323"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","152","311","31","494"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","142","279","23","444"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","328","182","71","581"
"1030811","1030011","Norwalk School District","Kendall Elementary School","335","175","62","572"
"1032211","1030011","Norwalk School District","Marvin Elementary School","217","232","45","494"
"1032111","1030011","Norwalk School District","Naramake Elementary School","133","280","42","455"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","206","338","35","579"
"1036111","1030011","Norwalk School District","Norwalk High School","486","954","99","1539"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","42","*","*","66"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","327","235","70","632"
"1035511","1030011","Norwalk School District","Roton Middle School","181","207","41","429"
"1031311","1030011","Norwalk School District","Rowayton School","108","322","21","451"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","264","168","46","478"
"1031411","1030011","Norwalk School District","Tracey School","218","124","43","385"
"1035411","1030011","Norwalk School District","West Rocks Middle School","288","321","45","654"
"1032411","1030011","Norwalk School District","Wolfpit School","124","160","24","308"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","452","1765","107","2324"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","135","64","19","218"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","24","*","*","32"
"1049011","1040011","Norwich School District","Hickory Street School","16","*","*","19"
"1041411","1040011","Norwich School District","John B. Stanton Network School","270","89","39","398"
"1045111","1040011","Norwich School District","Kelly Middle School","395","193","70","658"
"1042011","1040011","Norwich School District","Moriarty Magnet School","262","120","32","414"
"1040811","1040011","Norwich School District","Samuel Huntington School","190","195","32","417"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","317","93","58","468"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","149","92","34","275"
"1041911","1040011","Norwich School District","Uncas Network School","223","37","20","280"
"1041811","1040011","Norwich School District","Veterans' Memorial School","210","49","38","297"
"1049211","1040011","Norwich School District","Virtual Learning Academy","*","*","0","9"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","182","51","22","255"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","94","216","15","325"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","71","297","23","391"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","67","468","25","560"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","61","412","13","486"
"1070211","1070011","Orange School District","Mary L. Tracy School","*","*","0","134"
"1070511","1070011","Orange School District","Peck Place School","12","348","14","374"
"1070311","1070011","Orange School District","Race Brook School","25","343","6","374"
"1070411","1070011","Orange School District","Turkey Hill School","12","290","7","309"
"1085111","1080011","Oxford School District","Great Oak School","35","461","18","514"
"1080111","1080011","Oxford School District","Oxford Center School","*","471","*","503"
"1086011","1080011","Oxford School District","Oxford High School","26","568","6","600"
"1080311","1080011","Oxford School District","Quaker Farms School","*","394","*","428"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","123","116","21","260"
"1098011","1090011","Plainfield School District","Early Childhood Center","10","*","*","18"
"1090111","1090011","Plainfield School District","Moosup Elementary School","126","188","25","339"
"1095111","1090011","Plainfield School District","Plainfield Central School","213","315","65","593"
"1096111","1090011","Plainfield School District","Plainfield High School","215","416","69","700"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","149","183","40","372"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","161","235","33","429"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","59","193","24","276"
"1100211","1100011","Plainville School District","Linden Street School","114","246","39","399"
"1100511","1100011","Plainville School District","Louis Toffolon School","76","259","19","354"
"1105211","1100011","Plainville School District","Middle School of Plainville","135","344","52","531"
"1106111","1100011","Plainville School District","Plainville High School","142","519","62","723"
"1108011","1100011","Plainville School District","Prekindergarten Program","0","36","0","36"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","70","292","18","380"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","79","253","14","346"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","6","10","0","16"
"1110211","1110011","Plymouth School District","Plymouth Center School","62","279","11","352"
"1116111","1110011","Plymouth School District","Terryville High School","80","367","23","470"
"1120111","1120011","Pomfret School District","Pomfret Community School","47","360","17","424"
"1130511","1130011","Portland School District","Brownstone Intermediate School","36","183","6","225"
"1130411","1130011","Portland School District","Gildersleeve School","*","171","*","203"
"1136111","1130011","Portland School District","Portland High School","52","320","12","384"
"1135111","1130011","Portland School District","Portland Middle School","39","198","13","250"
"1130211","1130011","Portland School District","Valley View School","59","250","7","316"
"1145111","1140011","Preston School District","Preston Plains School","18","125","12","155"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","36","220","12","268"
"1169011","1160011","Putnam School District","Helping Hands","*","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","386","232","59","677"
"1166111","1160011","Putnam School District","Putnam High School","137","110","30","277"
"1165111","1160011","Putnam School District","Putnam Middle School","137","121","31","289"
"1175111","1170011","Redding School District","John Read Middle School","19","495","6","520"
"1170111","1170011","Redding School District","Redding Elementary School","*","525","*","540"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","50","352","26","428"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","34","313","10","357"
"2046112","2040012","Regional School District 04","Valley Regional High School","46","555","20","621"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","370","*","389"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","368","*","385"
"2056112","2050012","Regional School District 05","Amity Regional High School","53","1505","19","1577"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","*","*","0","51"
"2060112","2060012","Regional School District 06","Goshen Center School","*","153","*","174"
