"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0932911","0930011","New Haven School District","Truman School","*","*","92","386","0","*","11","496"
"0934911","0930011","New Haven School District","West Rock Authors Academy","*","*","130","63","0","*","28","226"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","0","0","334","55","0","*","*","410"
"0936111","0930011","New Haven School District","Wilbur Cross High School","0","*","478","679","0","*","169","1358"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","108","62","25","*","*","211","413"
"0950311","0950011","New London School District","Jennings School","*","*","63","426","0","19","19","530"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","*","10","171","302","*","24","79","593"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","11","8","124","207","0","45","71","466"
"0959111","0950011","New London School District","New London Clinical Day Program","0","0","*","13","0","0","*","18"
"0956111","0950011","New London School District","New London High School","13","17","261","390","0","45","207","933"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","*","6","145","179","*","61","132","528"
"0960511","0960011","New Milford School District","Hill And Plain School","*","23","*","71","0","17","341","464"
"0960711","0960011","New Milford School District","John Pettibone School","0","*","*","47","0","17","342","419"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","0","*","0","0","*","11"
"0966111","0960011","New Milford School District","New Milford High School","0","58","26","111","0","12","1273","1480"
"0960811","0960011","New Milford School District","Northville Elementary School","0","8","7","31","0","17","418","481"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","*","45","22","93","0","*","856","1031"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","0","30","18","82","0","20","564","714"
"0940611","0940011","Newington School District","Anna Reynolds School","0","59","12","66","0","18","316","471"
"0940211","0940011","Newington School District","Elizabeth Green School","*","23","22","59","0","*","184","304"
"0940811","0940011","Newington School District","John Paterson School","0","34","29","60","0","24","302","449"
"0945311","0940011","Newington School District","John Wallace Middle School","*","69","38","108","0","*","459","705"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","*","53","23","104","*","31","363","577"
"0946111","0940011","Newington School District","Newington High School","*","122","79","209","0","*","973","1422"
"0940711","0940011","Newington School District","Ruth Chaffee School","*","38","25","76","0","*","240","394"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","10","0","23","0","8","320","361"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","10","*","20","0","*","305","339"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","17","*","23","0","*","390","451"
"0976111","0970011","Newtown School District","Newtown High School","*","57","*","91","0","28","1565","1760"
"0975111","0970011","Newtown School District","Newtown Middle School","0","27","*","39","0","*","802","892"
"0978011","0970011","Newtown School District","Newtown Preschool","0","*","0","*","0","*","50","56"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","36","11","31","0","9","732","819"
"0979011","0970011","Newtown School District","STARR","0","0","0","0","0","0","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","23","*","22","0","*","389","454"
"0980111","0980011","Norfolk School District","Botelle Elementary School","0","0","0","*","0","*","110","116"
"0989211","0980011","Norfolk School District","Bridges II","0","0","0","0","0","0","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","9","14","19","0","*","393","441"
"0996111","0990011","North Branford School District","North Branford High School","0","18","*","39","0","*","562","636"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","12","*","15","0","0","499","536"
"0999011","0990011","North Branford School District","School to Work Program","0","0","*","0","0","0","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","0","9","15","21","0","0","423","468"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","0","*","*","27","0","9","273","315"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","19","*","21","0","9","324","377"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","42","*","30","0","12","300","394"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","19","*","24","0","*","310","365"
"1016111","1010011","North Haven School District","North Haven High School","*","77","83","88","*","22","913","1187"
"1015211","1010011","North Haven School District","North Haven Middle School","*","62","*","38","0","24","627","773"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","0","31","11","18","0","17","327","404"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","6","7","6","16","0","6","344","385"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","9","*","0","*","186","203"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","*","*","0","*","161","176"
"1036211","1030011","Norwalk School District","Brien McMahon High School","*","87","424","603","0","*","529","1658"
"1030211","1030011","Norwalk School District","Brookside Elementary School","0","22","82","285","0","8","123","520"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","31","78","63","0","7","149","328"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","0","31","63","128","0","0","281","503"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","0","25","71","130","0","13","217","456"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","*","65","112","311","0","*","81","579"
"1030811","1030011","Norwalk School District","Kendall Elementary School","0","31","126","298","0","6","87","548"
"1032211","1030011","Norwalk School District","Marvin Elementary School","0","18","73","205","0","12","176","484"
"1032111","1030011","Norwalk School District","Naramake Elementary School","0","*","56","160","0","*","218","462"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","*","118","186","0","*","274","610"
"1036111","1030011","Norwalk School District","Norwalk High School","*","58","308","482","*","10","679","1539"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","29","*","0","0","*","52"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","*","31","159","248","*","*","166","611"
"1035511","1030011","Norwalk School District","Roton Middle School","0","*","101","170","0","*","155","445"
"1031311","1030011","Norwalk School District","Rowayton School","0","*","62","100","0","*","282","461"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","0","15","77","281","*","*","81","470"
"1031411","1030011","Norwalk School District","Tracey School","0","18","93","194","0","12","77","394"
"1035411","1030011","Norwalk School District","West Rocks Middle School","*","33","142","234","0","*","232","650"
"1032411","1030011","Norwalk School District","Wolfpit School","0","15","56","85","0","7","139","302"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","47","167","339","362","56","40","1253","2264"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","0","*","0","12","0","0","*","16"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","0","8","9","0","*","17","36"
"1049011","1040011","Norwich School District","Hickory Street School","0","0","*","*","0","6","*","16"
"1041411","1040011","Norwich School District","John B. Stanton Network School","*","*","79","118","0","47","124","412"
"1045111","1040011","Norwich School District","Kelly Middle School","*","37","125","170","*","71","289","699"
"1042011","1040011","Norwich School District","Moriarty Magnet School","*","18","105","115","*","28","178","446"
"1040811","1040011","Norwich School District","Samuel Huntington School","0","21","70","79","0","42","251","463"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","*","54","83","141","*","42","123","451"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","*","59","44","85","*","31","118","339"
"1041911","1040011","Norwich School District","Uncas Network School","*","14","57","89","*","42","68","277"
"1041811","1040011","Norwich School District","Veterans' Memorial School","*","*","65","88","0","36","119","344"
"1049211","1040011","Norwich School District","Virtual Learning Academy","0","0","*","*","0","0","8","14"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","*","*","56","82","*","32","103","278"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","*","30","74","47","*","13","156","324"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","0","18","7","32","0","6","352","415"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","21","*","30","*","13","475","553"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","41","7","26","0","7","446","527"
"1070211","1070011","Orange School District","Mary L. Tracy School","0","14","*","*","0","8","148","175"
"1070511","1070011","Orange School District","Peck Place School","0","39","*","14","0","*","315","380"
"1070311","1070011","Orange School District","Race Brook School","0","45","*","22","0","*","299","376"
"1070411","1070011","Orange School District","Turkey Hill School","*","39","10","14","0","*","251","316"
"1085111","1080011","Oxford School District","Great Oak School","0","*","*","26","0","12","481","529"
"1080111","1080011","Oxford School District","Oxford Center School","*","12","*","24","0","11","450","507"
"1086011","1080011","Oxford School District","Oxford High School","0","14","11","29","*","*","525","589"
"1080311","1080011","Oxford School District","Quaker Farms School","*","13","*","34","0","8","412","470"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","0","*","143","91","0","*","10","251"
"1098011","1090011","Plainfield School District","Early Childhood Center","0","*","0","0","0","0","*","18"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","7","17","*","0","0","324","358"
"1095111","1090011","Plainfield School District","Plainfield Central School","7","16","28","10","0","0","526","587"
"1096111","1090011","Plainfield School District","Plainfield High School","*","21","21","16","0","*","666","740"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","10","19","*","0","*","348","386"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","7","30","7","*","0","353","403"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","*","11","17","48","0","*","181","267"
"1100211","1100011","Plainville School District","Linden Street School","0","7","13","74","0","19","297","410"
"1100511","1100011","Plainville School District","Louis Toffolon School","*","*","16","35","0","13","276","353"
"1105211","1100011","Plainville School District","Middle School of Plainville","0","10","30","69","0","18","411","538"
"1106111","1100011","Plainville School District","Plainville High School","*","*","41","80","0","21","582","741"
"1108011","1100011","Plainville School District","Prekindergarten Program","0","*","*","*","0","*","37","48"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","10","22","0","*","383","422"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","7","6","13","*","*","304","334"
"1110211","1110011","Plymouth School District","Plymouth Center School","0","*","*","19","0","*","335","360"
"1116111","1110011","Plymouth School District","Terryville High School","*","6","12","18","0","*","449","490"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","15","6","13","0","*","435","472"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","*","8","17","*","11","202","244"
"1130411","1130011","Portland School District","Gildersleeve School","0","*","*","13","0","*","186","211"
"1136111","1130011","Portland School District","Portland High School","0","*","12","17","0","*","332","374"
"1135111","1130011","Portland School District","Portland Middle School","0","6","7","15","0","7","195","230"
"1130211","1130011","Portland School District","Valley View School","0","*","*","34","0","15","254","316"
"1145111","1140011","Preston School District","Preston Plains School","*","*","*","*","*","*","119","135"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","8","8","*","*","*","6","236","271"
"1169011","1160011","Putnam School District","Helping Hands","*","0","0","*","0","0","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","0","9","*","43","*","20","588","665"
"1166111","1160011","Putnam School District","Putnam High School","*","*","*","21","0","19","241","294"
"1165111","1160011","Putnam School District","Putnam Middle School","*","*","*","12","0","20","261","299"
"1175111","1170011","Redding School District","John Read Middle School","*","12","*","25","*","31","479","553"
"1170111","1170011","Redding School District","Redding Elementary School","0","19","6","21","0","39","494","579"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","0","11","10","17","0","0","383","421"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","0","6","10","18","0","6","326","366"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","8","*","38","0","7","564","624"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","44","10","13","*","*","283","355"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","41","10","17","0","*","294","372"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","168","47","65","0","*","1330","1621"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","0","0","0","*","0","*","38","41"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","0","6","*","*","178","191"
"2060212","2060012","Regional School District 06","James Morris School","0","*","*","7","0","0","145","158"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","*","14","*","10","527","561"
"2060312","2060012","Regional School District 06","Warren Elementary School","0","0","0","*","0","*","71","78"
"2079112","2070012","Regional School District 07","AIM","0","0","*","*","0","0","12","15"
"2079012","2070012","Regional School District 07","FLEX","0","0","0","0","0","0","6","6"
"2079412","2070012","Regional School District 07","Intensive Learning Program","0","0","*","*","0","0","*","*"
"2079212","2070012","Regional School District 07","Links","0","*","0","*","0","0","11","13"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","*","*","*","16","0","*","686","714"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","*","*","0","*","0","0","351","360"
"2079312","2070012","Regional School District 07","STEP","0","0","0","0","0","0","17","17"
"2086112","2080012","Regional School District 08","RHAM High School","*","18","7","21","0","*","1078","1133"
"2085112","2080012","Regional School District 08","RHAM Middle School","0","7","*","10","0","*","599","627"
"2086212","2080012","Regional School District 08","Region Alternative High School","0","0","0","0","0","0","7","7"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","27","*","35","0","15","925","1012"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","0","12","*","35","*","*","796","850"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","9","*","7","0","*","442","464"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","*","15","*","10","*","*","477","508"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","0","16","*","32","*","*","744","802"
"2116112","2110012","Regional School District 11","Parish Hill High School","*","*","8","15","0","*","249","280"
"2120212","2120012","Regional School District 12","Booth Free School","0","0","0","6","0","0","88","94"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","0","0","0","0","0","0","21","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","0","*","*","11","*","*","294","320"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","0","*","*","10","*","0","181","199"
"2120112","2120012","Regional School District 12","The Burnham School","0","0","0","0","0","*","*","69"
"2120412","2120012","Regional School District 12","Washington Primary School","0","*","*","7","*","0","125","138"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","0","*","*","20","0","15","531","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","0","*","0","9","0","*","155","174"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","*","*","17","0","8","304","334"
"2130112","2130012","Regional School District 13","Frederick Brewster School","0","*","0","*","0","14","220","242"
"2130512","2130012","Regional School District 13","John Lyman School","0","9","*","11","0","*","253","283"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","0","7","0","10","0","11","315","343"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","0","8","0","0","268","281"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","*","0","*","0","0","42","46"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","0","11","0","18","0","0","350","379"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","12","*","18","0","*","769","806"
"2145112","2140012","Regional School District 14","Woodbury Middle School","0","8","*","6","0","*","389","411"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","36","7","17","*","*","308","374"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","0","40","11","31","0","11","469","562"
"2155212","2150012","Regional School District 15","Memorial Middle School","*","28","8","29","0","*","419","486"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","0","12","*","15","0","*","383","421"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","55","13","61","0","*","1122","1259"
"2150512","2150012","Regional School District 15","Pomperaug School","*","21","*","12","*","*","405","447"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","23","*","19","0","0","476","526"
"2160312","2160012","Regional School District 16","Algonquin School","0","*","7","21","0","*","428","463"
"2160212","2160012","Regional School District 16","Community School","0","*","7","*","0","0","198","214"
"2160112","2160012","Regional School District 16","Laurel Ledge School","*","10","13","36","0","*","399","461"
"2165112","2160012","Regional School District 16","Long River Middle School","0","*","13","25","0","*","511","557"
"2166012","2160012","Regional School District 16","Woodland Regional High School","0","*","19","25","0","*","668","720"
"2170212","2170012","Regional School District 17","Burr District Elementary School","0","8","10","*","0","*","291","319"
"2170112","2170012","Regional School District 17","Haddam Elementary School","0","6","*","*","0","*","238","252"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","15","10","7","0","*","597","634"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","18","9","*","0","6","730","768"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","0","*","*","*","0","20","309","339"
"2180312","2180012","Regional School District 18","Center School","0","9","*","6","0","*","242","261"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","0","*","*","10","0","*","171","188"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","0","16","*","17","0","*","383","421"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","13","*","11","0","6","328","360"
"2180212","2180012","Regional School District 18","Mile Creek School","0","9","*","19","0","*","181","216"
"2196112","2190012","Regional School District 19","E. O. Smith High School","*","67","27","76","*","8","1042","1223"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","0","30","*","15","0","*","303","362"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","22","*","28","0","7","342","405"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","0","46","*","44","0","*","674","777"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","0","21","0","19","0","8","313","361"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","34","*","20","0","13","322","393"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","0","0","0","0","0","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","0","80","14","72","*","*","1582","1759"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","9","*","30","0","12","332","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","0","14","*","23","0","*","450","495"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","0","16","0","18","0","6","297","337"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","0","68","*","47","0","*","432","563"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","*","65","*","54","0","10","396","536"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","*","59","36","58","0","*","572","732"
"1190511","1190011","Rocky Hill School District","West Hill School","*","216","19","24","0","*","363","631"
"1210111","1210011","Salem School District","Salem Elementary School","*","21","13","14","*","6","364","422"
"1220111","1220011","Salisbury School District","Salisbury Central School","0","*","*","20","0","30","250","309"
"1230111","1230011","Scotland School District","Scotland Elementary School","0","0","*","*","0","*","119","127"
"1240111","1240011","Seymour School District","Bungay School","*","28","13","35","0","*","427","507"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","*","21","35","83","0","*","422","570"
"1246111","1240011","Seymour School District","Seymour High School","0","*","25","63","0","*","504","610"
"1245111","1240011","Seymour School District","Seymour Middle School","*","21","*","51","0","0","504","599"
"1250111","1250011","Sharon School District","Sharon Center School","0","*","*","*","0","*","177","188"
"1260911","1260011","Shelton School District","Mohegan School","*","19","*","15","0","*","286","326"
"1261011","1260011","Shelton School District","Booth Hill School","0","20","*","20","0","*","276","323"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","*","40","20","46","0","*","349","460"
"1265111","1260011","Shelton School District","Intermediate School","*","49","27","69","0","*","726","875"
"1260811","1260011","Shelton School District","Long Hill School","0","42","25","80","*","*","292","451"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","*","46","28","97","0","*","688","862"
"1266111","1260011","Shelton School District","Shelton High School","*","72","59","138","0","*","1299","1578"
"1260611","1260011","Shelton School District","Sunnyside School","*","26","16","25","0","*","163","237"
"1270111","1270011","Sherman School District","Sherman School","*","*","*","7","0","11","358","383"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","0","21","67","83","*","*","47","233"
"1280111","1280011","Simsbury School District","Central School","0","29","14","34","0","11","309","397"
"1285111","1280011","Simsbury School District","Henry James Memorial School","0","50","39","*","0","*","634","748"
"1280611","1280011","Simsbury School District","Latimer Lane School","0","27","17","26","0","6","368","444"
"1286111","1280011","Simsbury School District","Simsbury High School","0","55","75","70","0","7","1352","1559"
"1280711","1280011","Simsbury School District","Squadron Line School","0","42","*","30","0","*","556","659"
"1280311","1280011","Simsbury School District","Tariffville School","0","*","31","21","0","*","214","286"
"1280411","1280011","Simsbury School District","Tootin' Hills School","0","25","26","31","0","6","347","435"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","0","*","7","16","0","*","330","363"
"1290411","1290011","Somers School District","Somers Elementary School","0","*","14","23","*","12","616","674"
"1296111","1290011","Somers School District","Somers High School","*","9","14","15","0","*","491","540"
"1320211","1320011","South Windsor School District","Pleasant Valley School","0","61","20","34","0","16","229","360"
"1320711","1320011","South Windsor School District","Eli Terry School","0","23","26","36","0","47","291","423"
"1320611","1320011","South Windsor School District","Orchard Hill School","0","75","26","22","*","*","232","366"
"1320111","1320011","South Windsor School District","Philip R. Smith School","0","64","19","17","*","*","240","343"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","0","0","*","0","0","0","*","*"
"1326211","1320011","South Windsor School District","South Windsor High School","*","131","65","96","*","25","1086","1409"
"1325111","1320011","South Windsor School District","Timothy Edwards School","*","111","59","83","*","32","775","1065"
"1320411","1320011","South Windsor School District","Wapping Elementary School","0","38","22","28","*","*","212","306"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","*","24","17","32","*","25","743","845"
"1311511","1310011","Southington School District","Derynoski Elementary School","0","18","11","27","0","20","590","666"
"1311311","1310011","Southington School District","Flanders Elementary School","0","13","*","23","0","*","227","280"
"1310211","1310011","Southington School District","Hatton Elementary School","*","*","7","26","0","16","403","458"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","0","25","6","49","0","14","641","735"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","9","12","12","0","*","244","283"
"1310711","1310011","Southington School District","South End Elementary School","*","*","14","20","0","8","187","235"
"1316211","1310011","Southington School District","Southington High School","0","56","43","114","0","37","1787","2037"
"1310811","1310011","Southington School District","Strong Elementary School","0","*","10","14","*","11","311","356"
"1310911","1310011","Southington School District","Thalberg Elementary School","*","26","*","24","0","10","363","428"
"1311411","1310011","Southington School District","Urbin T. Kelley School","0","12","*","17","*","7","333","374"
"1330111","1330011","Sprague School District","Sayles School","*","*","7","46","0","33","282","370"
"1340611","1340011","Stafford School District","Stafford Elementary School","8","13","*","22","0","*","425","477"
"1346111","1340011","Stafford School District","Stafford High School","0","*","*","14","0","9","447","480"
"1345211","1340011","Stafford School District","Stafford Middle School","*","*","0","26","*","6","344","383"
"1340311","1340011","Stafford School District","Staffordville School","0","0","*","10","0","*","162","178"
"1340411","1340011","Stafford School District","West Stafford School","0","0","*","15","0","*","168","198"
"2826013","2820013","Stamford Academy District","Stamford Academy","0","*","79","51","0","*","*","138"
"1355611","1350011","Stamford School District","Cloonan School","0","*","154","188","0","*","204","597"
"1352011","1350011","Stamford School District","Davenport Ridge School","0","*","88","183","0","*","208","542"
"1355311","1350011","Stamford School District","Dolan School","0","*","124","219","0","*","162","531"
"1352211","1350011","Stamford School District","Hart School","0","113","119","221","0","7","127","587"
"1351211","1350011","Stamford School District","Julia A. Stark School","0","45","106","279","*","*","170","612"
"1350511","1350011","Stamford School District","K. T. Murphy School","0","106","65","267","0","9","109","556"
"1350611","1350011","Stamford School District","Newfield School","0","84","121","236","0","10","239","690"
"1351811","1350011","Stamford School District","Northeast School","*","45","110","231","0","*","292","686"
"1358011","1350011","Stamford School District","Preschool Team","0","*","*","20","0","*","19","48"
"1355811","1350011","Stamford School District","Rippowam Middle School","0","*","163","206","0","*","244","654"
"1350811","1350011","Stamford School District","Rogers International School","*","37","100","299","0","*","374","823"
"1350911","1350011","Stamford School District","Roxbury School","0","*","156","257","0","*","183","647"
"1355711","1350011","Stamford School District","Scofield Middle School","*","50","97","197","0","*","273","624"
"1351111","1350011","Stamford School District","Springdale School","0","40","93","300","0","7","214","654"
"1356111","1350011","Stamford School District","Stamford High School","0","90","559","621","0","9","673","1952"
"1352111","1350011","Stamford School District","Stillmeadow School","*","55","110","323","0","*","255","767"
"1356411","1350011","Stamford School District","The Academy of Information Technology","0","76","117","166","0","7","318","684"
"1351911","1350011","Stamford School District","Toquam Magnet School","*","78","117","307","*","*","172","680"
"1355511","1350011","Stamford School District","Turn of River School","0","*","85","223","0","*","224","578"
"1356311","1350011","Stamford School District","Westhill High School","0","*","424","787","0","*","774","2130"
"1351411","1350011","Stamford School District","Westover School","0","117","191","218","0","16","174","716"
"1360311","1360011","Sterling School District","Sterling Community School","*","*","*","20","0","15","454","498"
"1370511","1370011","Stonington School District","Deans Mill School","*","15","10","19","*","7","432","485"
"1375211","1370011","Stonington School District","Mystic Middle School","0","11","*","*","0","*","390","416"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","0","11","*","11","0","*","302","332"
"1376111","1370011","Stonington School District","Stonington High School","*","31","26","22","0","*","687","771"
"1370411","1370011","Stonington School District","West Broad Street School","*","*","*","10","0","*","109","131"
"1370611","1370011","Stonington School District","West Vine Street School","*","6","*","14","0","*","184","210"
"1381311","1380011","Stratford School District","Eli Whitney School","0","18","87","116","0","7","292","520"
"1386211","1380011","Stratford School District","Bunnell High School","*","32","239","297","*","27","609","1210"
"1380311","1380011","Stratford School District","Chapel School","*","17","126","133","*","13","264","555"
"1385211","1380011","Stratford School District","David Wooster Middle School","*","*","109","120","0","15","268","529"
"1380411","1380011","Stratford School District","Franklin School","0","9","70","109","0","11","94","293"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","*","14","120","158","0","*","253","556"
"1381611","1380011","Stratford School District","Honeyspot School","0","10","47","51","0","12","98","218"
"1380811","1380011","Stratford School District","Lordship School","0","*","65","65","0","*","91","232"
"1380911","1380011","Stratford School District","Nichols School","*","17","78","146","0","*","185","437"
"1381011","1380011","Stratford School District","Second Hill Lane School","*","22","121","190","0","*","322","678"
"1389111","1380011","Stratford School District","Secondary STEPS Program","0","0","9","*","0","0","*","13"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","0","23","114","98","0","15","220","470"
"1386111","1380011","Stratford School District","Stratford High School","*","20","275","307","0","*","455","1075"
"1389011","1380011","Stratford School District","Strive-Stratford","0","0","*","*","0","0","7","17"
"1381411","1380011","Stratford School District","Wilcoxson School","0","17","55","89","0","11","204","376"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","0","13","20","28","0","7","376","444"
"1390311","1390011","Suffield School District","McAlister Intermediate School","*","12","19","26","0","*","482","541"
"1396111","1390011","Suffield School District","Suffield High School","*","20","27","29","0","*","781","860"
"1395111","1390011","Suffield School District","Suffield Middle School","*","18","26","28","0","*","523","599"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","*","*","148","104","*","17","*","276"
"9026122","9020022","The Gilbert School District","The Gilbert School","*","*","14","62","0","24","394","505"
"1400111","1400011","Thomaston School District","Black Rock School","0","*","*","6","*","7","291","310"
"1400211","1400011","Thomaston School District","Thomaston Center School","*","*","*","6","0","*","238","256"
"1406211","1400011","Thomaston School District","Thomaston High School","*","*","*","11","0","*","418","438"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","0","*","*","16","0","19","434","471"
"1415111","1410011","Thompson School District","Thompson Middle School","*","*","*","11","0","10","353","380"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","*","0","*","7","0","6","287","302"
"1420111","1420011","Tolland School District","Birch Grove Primary School","0","29","12","15","*","*","523","582"
"1426111","1420011","Tolland School District","Tolland High School","*","35","*","16","0","0","833","900"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","19","*","22","0","0","618","666"
"1425111","1420011","Tolland School District","Tolland Middle School","*","22","*","17","0","0","635","688"
"1430111","1430011","Torrington School District","East School","*","15","14","23","0","*","330","392"
