"school_code","district_code","district","school","no","yes","total"
"0976111","0970011","Newtown School District","Newtown High School","*","*","1684"
"0975111","0970011","Newtown School District","Newtown Middle School","750","0","750"
"0978011","0970011","Newtown School District","Newtown Preschool","60","0","60"
"0970511","0970011","Newtown School District","Reed Intermediate School","*","*","659"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","*","356"
"0980111","0980011","Norfolk School District","Botelle Elementary School","102","0","102"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","*","401"
"0996111","0990011","North Branford School District","North Branford High School","*","*","577"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","*","462"
"0999011","0990011","North Branford School District","School to Work Program","*","0","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","384","7","391"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","267","11","278"
"1010811","1010011","North Haven School District","Clintonville Elementary School","307","11","318"
"1010711","1010011","North Haven School District","Green Acres Elementary School","340","29","369"
"1010211","1010011","North Haven School District","Montowese Elementary School","263","13","276"
"1016111","1010011","North Haven School District","North Haven High School","1003","12","1015"
"1015211","1010011","North Haven School District","North Haven Middle School","734","12","746"
"1010111","1010011","North Haven School District","North Haven Transition Partnership","6","0","6"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","385","20","405"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","371","0","371"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","359"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1296","185","1481"
"1030211","1030011","Norwalk School District","Brookside Elementary School","351","105","456"
"1030511","1030011","Norwalk School District","Center for Global Studies","*","*","290"
"1030311","1030011","Norwalk School District","Columbus Magnet School","307","35","342"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","413","35","448"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","407","39","446"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","443","151","594"
"1030811","1030011","Norwalk School District","Kendall Elementary School","377","160","537"
"1032211","1030011","Norwalk School District","Marvin Elementary School","362","85","447"
"1032111","1030011","Norwalk School District","Naramake Elementary School","364","42","406"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","593","64","657"
"1030111","1030011","Norwalk School District","Norwalk Early Childhood Center","171","0","171"
"1036111","1030011","Norwalk School District","Norwalk High School","1451","165","1616"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","*","*","49"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","580","112","692"
"1035511","1030011","Norwalk School District","Roton Middle School","432","53","485"
"1031311","1030011","Norwalk School District","Rowayton School","377","48","425"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","324","148","472"
"1031411","1030011","Norwalk School District","Tracey School","275","112","387"
"1035411","1030011","Norwalk School District","West Rocks Middle School","603","85","688"
"1032411","1030011","Norwalk School District","Wolfpit School","272","51","323"
"9010322","9010022","Norwich Free Academy District","Alternative Pathways to Success","7","0","7"
"9010222","9010022","Norwich Free Academy District","Night School","8","0","8"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2183","140","2323"
"1041011","1040011","Norwich School District","Transition Academy","18","0","18"
"1049211","1040011","Norwich School District","Virtual Learning Academy","*","*","9"
"1040411","1040011","Norwich School District","ABA Autism Program","11","9","20"
"1041111","1040011","Norwich School District","ABA Program @ Kelly","6","0","6"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","204","0","204"
"1040211","1040011","Norwich School District","Case Street Early Learning Center at DTZ","60","0","60"
"1040911","1040011","Norwich School District","IRS Program at Moriarty","*","*","*"
"1041411","1040011","Norwich School District","John B. Stanton Network School","245","86","331"
"1045111","1040011","Norwich School District","Kelly Middle School","606","94","700"
"1042011","1040011","Norwich School District","Moriarty Magnet School","338","68","406"
"1040811","1040011","Norwich School District","Samuel Huntington School","303","52","355"
"1040511","1040011","Norwich School District","Special Needs Program","*","*","13"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","298","33","331"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","221","52","273"
"1041911","1040011","Norwich School District","Uncas Network School","183","59","242"
"1041811","1040011","Norwich School District","Veterans' Memorial School","252","63","315"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","218","41","259"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","311","17","328"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","336","27","363"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","486","11","497"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","441","10","451"
"1070211","1070011","Orange School District","Mary L. Tracy School","172","22","194"
"1070511","1070011","Orange School District","Peck Place School","327","18","345"
"1070311","1070011","Orange School District","Race Brook School","321","22","343"
"1070411","1070011","Orange School District","Turkey Hill School","274","9","283"
"1080411","1080011","Oxford School District","Alternative Education","14","0","14"
"1085111","1080011","Oxford School District","Great Oak School","*","*","496"
"1080111","1080011","Oxford School District","Oxford Center School","428","8","436"
"1086011","1080011","Oxford School District","Oxford High School","*","*","599"
"1080311","1080011","Oxford School District","Quaker Farms School","376","17","393"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","344","16","360"
"2930113","2930013","Path Academy District","Path Academy","127","30","157"
"1098011","1090011","Plainfield School District","Early Childhood Center","*","*","20"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","*","309"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","*","506"
"1096111","1090011","Plainfield School District","Plainfield High School","*","*","669"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","*","344"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","411","14","425"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","265","34","299"
"1100211","1100011","Plainville School District","Linden Street School","387","27","414"
"1100511","1100011","Plainville School District","Louis Toffolon School","373","13","386"
"1105211","1100011","Plainville School District","Middle School of Plainville","534","14","548"
"1106111","1100011","Plainville School District","Plainville High School","692","8","700"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","338"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","333","8","341"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","313"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","493"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","*","375"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","*","209"
"1130411","1130011","Portland School District","Gildersleeve School","287","8","295"
"1136111","1130011","Portland School District","Portland High School","376","0","376"
"1135111","1130011","Portland School District","Portland Middle School","216","0","216"
"1130211","1130011","Portland School District","Valley View School","226","8","234"
"1145111","1140011","Preston School District","Preston Plains School","*","*","138"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","*","*","287"
"1169011","1160011","Putnam School District","Helping Hands","*","*","*"
"1160111","1160011","Putnam School District","PALS - Putnam Alternative Learning System","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","594","25","619"
"1166111","1160011","Putnam School District","Putnam High School","273","7","280"
"1165111","1160011","Putnam School District","Putnam Middle School","260","8","268"
"1175111","1170011","Redding School District","John Read Middle School","*","*","436"
"1170111","1170011","Redding School District","Redding Elementary School","487","13","500"
"2010512","2010012","Regional School District 01","ALPSS","*","0","*"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","*","*","412"
"2010412","2010012","Regional School District 01","LEAPSS","*","0","*"
"2010312","2010012","Regional School District 01","SELC","*","0","*"
"2010212","2010012","Regional School District 01","TOTAL","*","0","*"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","333"
"2040112","2040012","Regional School District 04","Region 4 Transition Academy","6","0","6"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","*","606"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","370","0","370"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","*","400"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","*","1452"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","194"
"2060212","2060012","Regional School District 06","James Morris School","*","*","148"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","548"
"2060312","2060012","Regional School District 06","Warren Elementary School","82","0","82"
"2079112","2070012","Regional School District 07","AIM","7","0","7"
"2079012","2070012","Regional School District 07","FLEX","8","0","8"
"2070112","2070012","Regional School District 07","Highlander Transition Academy","19","0","19"
"2079212","2070012","Regional School District 07","Links","16","0","16"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","705","0","705"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","326","0","326"
"2079312","2070012","Regional School District 07","STEP","12","0","12"
"2086112","2080012","Regional School District 08","RHAM High School","*","*","1025"
"2085112","2080012","Regional School District 08","RHAM Middle School","514","0","514"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","*","952"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","*","*","777"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","*","372"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","423","20","443"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","*","760"
"2116112","2110012","Regional School District 11","Parish Hill High School","*","*","246"
"2120212","2120012","Regional School District 12","Booth Free School","*","*","86"
"2120312","2120012","Regional School District 12","Shepaug Valley School","403","6","409"
"2120112","2120012","Regional School District 12","The Burnham School","47","0","47"
"2120412","2120012","Regional School District 12","Washington Primary School","*","*","165"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","*","547"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","297","0","297"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","*","260"
"2130512","2130012","Regional School District 13","John Lyman School","261","0","261"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","349","0","349"
"2130312","2130012","Regional School District 13","Middlesex Transition Academy","25","0","25"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","254"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","38","0","38"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","363","11","374"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","*","722"
"2140412","2140012","Regional School District 14","Region 14 Transition Academy","*","0","*"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","*","368"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","350","13","363"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","*","*","513"
"2150112","2150012","Regional School District 15","MIJ Program","16","0","16"
"2155212","2150012","Regional School District 15","Memorial Middle School","*","*","448"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","296","7","303"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","*","1219"
"2150512","2150012","Regional School District 15","Pomperaug School","340","8","348"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","*","494"
"2160112","2160012","Regional School District 16","Laurel Ledge School","*","*","358"
"2165112","2160012","Regional School District 16","Long River Middle School","542","6","548"
"2160512","2160012","Regional School District 16","Prospect Elementary School","*","*","603"
"2160412","2160012","Regional School District 16","WRHS Alternative Education Program","12","0","12"
"2166012","2160012","Regional School District 16","Woodland Regional High School","*","*","680"
"2170212","2170012","Regional School District 17","Burr District Elementary School","277","0","277"
"2170112","2170012","Regional School District 17","Haddam Elementary School","*","*","189"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","*","643"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","*","727"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","263","0","263"
"2170412","2170012","Regional School District 17","RSD17 Transition Program","*","0","*"
"2180312","2180012","Regional School District 18","Center School","45","0","45"
"2180412","2180012","Regional School District 18","Alternative Program","*","0","*"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","*","*","201"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","487","0","487"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","*","321"
"2180212","2180012","Regional School District 18","Mile Creek School","241","6","247"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1122","15","1137"
"2190112","2190012","Regional School District 19","E.O. Smith High School at the Depot Campus","16","0","16"
"2190212","2190012","Regional School District 19","PM Panthers","20","0","20"
"2190312","2190012","Regional School District 19","STAAR Program","*","*","19"
"1188011","1180011","Ridgefield School District","Alternative High School","15","0","15"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","313","8","321"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","*","351"
"1181011","1180011","Ridgefield School District","District Program ERMS","*","0","*"
"1180711","1180011","Ridgefield School District","District Program RES","8","0","8"
"1180911","1180011","Ridgefield School District","District Program SES","*","0","*"
"1181111","1180011","Ridgefield School District","District Program SRMS","*","0","*"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","*","*","784"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","322","6","328"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","333","7","340"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","6","0","6"
"1186111","1180011","Ridgefield School District","Ridgefield High School","*","*","1666"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","357","15","372"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","*","479"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","283","9","292"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","581","19","600"
"1190111","1190011","Rocky Hill School District","Alternative Learning Program","*","0","*"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","504","51","555"
"1190311","1190011","Rocky Hill School District","Pathways","*","0","*"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","716","10","726"
"1190511","1190011","Rocky Hill School District","West Hill School","615","109","724"
"1210111","1210011","Salem School District","Salem Elementary School","402","0","402"
"1220111","1220011","Salisbury School District","Salisbury Central School","266","14","280"
"1230111","1230011","Scotland School District","Scotland Elementary School","116","0","116"
"1240111","1240011","Seymour School District","Bungay School","424","19","443"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","481","20","501"
"1246111","1240011","Seymour School District","Seymour High School","648","6","654"
"1245111","1240011","Seymour School District","Seymour Middle School","540","11","551"
"1250111","1250011","Sharon School District","Sharon Center School","*","*","150"
"1260911","1260011","Shelton School District","Mohegan School","257","12","269"
"1260211","1260011","Shelton School District","Alternative Learning Center 1","*","*","6"
"1261311","1260011","Shelton School District","Alternative Learning Center 2","*","0","*"
"1261011","1260011","Shelton School District","Booth Hill School","304","39","343"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","413","39","452"
"1265111","1260011","Shelton School District","Intermediate School","768","15","783"
"1260311","1260011","Shelton School District","Life Skills","*","0","*"
"1260811","1260011","Shelton School District","Long Hill School","358","50","408"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","719","23","742"
"1260111","1260011","Shelton School District","Pre-Kindergarten","54","0","54"
"1266111","1260011","Shelton School District","Shelton High School","1462","19","1481"
"1260611","1260011","Shelton School District","Sunnyside School","190","29","219"
"1261211","1260011","Shelton School District","Therapeutic Learning Center","*","*","*"
"1260711","1260011","Shelton School District","Transition Program","14","0","14"
"1270111","1270011","Sherman School District","Sherman School","307","6","313"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","219","17","236"
"3480415","3480015","Simsbury School District","SAGE","*","0","*"
"1280111","1280011","Simsbury School District","Central School","341","17","358"
"1280211","1280011","Simsbury School District","Farmington Valley Transition Academy","31","0","31"
"1285111","1280011","Simsbury School District","Henry James Memorial School","*","*","689"
"1280611","1280011","Simsbury School District","Latimer Lane School","373","15","388"
"1286111","1280011","Simsbury School District","Simsbury High School","*","*","1412"
"1280711","1280011","Simsbury School District","Squadron Line School","643","16","659"
"1280311","1280011","Simsbury School District","Tariffville School","248","8","256"
"1280411","1280011","Simsbury School District","Tootin' Hills School","*","*","349"
"1290511","1290011","Somers School District","Aspire","8","0","8"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","*","*","358"
"1290411","1290011","Somers School District","Somers Elementary School","*","*","590"
"1296111","1290011","Somers School District","Somers High School","*","*","467"
"1320211","1320011","South Windsor School District","Pleasant Valley School","333","27","360"
"1320711","1320011","South Windsor School District","Eli Terry School","418","21","439"
"1320611","1320011","South Windsor School District","Orchard Hill School","389","33","422"
"1320111","1320011","South Windsor School District","Philip R. Smith School","267","45","312"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","8","0","8"
"1326211","1320011","South Windsor School District","South Windsor High School","1313","13","1326"
"1325111","1320011","South Windsor School District","Timothy Edwards School","955","9","964"
"1320411","1320011","South Windsor School District","Wapping Elementary School","302","26","328"
"3480315","3480015","Southington School District","Hartford Detention Center","9","0","9"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","*","*","801"
"1311711","1310011","Southington School District","Achieve","7","0","7"
"1310111","1310011","Southington School District","Alta","43","0","43"
"1311511","1310011","Southington School District","Derynoski Elementary School","556","6","562"
"1310511","1310011","Southington School District","EASE","12","0","12"
"1311311","1310011","Southington School District","Flanders Elementary School","252","19","271"
"1310211","1310011","Southington School District","Hatton Elementary School","340","8","348"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","791","6","797"
"1312311","1310011","Southington School District","Language Based Classroom II","9","0","9"
"1310411","1310011","Southington School District","Language Based Classroom at Hatton School","7","0","7"
"1311811","1310011","Southington School District","Language Based Classroom, Multihandicapped","8","0","8"
"1310611","1310011","Southington School District","Plantsville Elementary School","272","7","279"
"1312211","1310011","Southington School District","STELLAR","8","0","8"
"1310711","1310011","Southington School District","South End Elementary School","221","8","229"
"1316211","1310011","Southington School District","Southington High School","1993","10","2003"
"1312111","1310011","Southington School District","Southington Public Schools Preschool Program","26","0","26"
"1312011","1310011","Southington School District","Southington Public Schools Preschool Program at Hatton School","81","0","81"
"1310811","1310011","Southington School District","Strong Elementary School","267","9","276"
"1310911","1310011","Southington School District","Thalberg Elementary School","416","20","436"
"1311611","1310011","Southington School District","Therapeutic Educational Alternative Model (TEAM)","10","0","10"
"1311211","1310011","Southington School District","Therapeutic Educational Setting (TEP)","9","0","9"
"1311411","1310011","Southington School District","Urbin T. Kelley School","307","8","315"
"1330111","1330011","Sprague School District","Sayles School","*","*","336"
"1340611","1340011","Stafford School District","Stafford Elementary School","480","0","480"
"1346111","1340011","Stafford School District","Stafford High School","399","0","399"
"1345211","1340011","Stafford School District","Stafford Middle School","*","*","328"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","9","0","9"
"1340311","1340011","Stafford School District","Staffordville School","161","0","161"
"1340411","1340011","Stafford School District","West Stafford School","*","*","139"
"2826013","2820013","Stamford Academy District","Stamford Academy","148","0","148"
"2960113","2960013","Stamford Charter School for Excellence District","Stamford Charter School for Excellence","217","0","217"
"1350411","1350011","Stamford School District","Alternate Routes To Success","*","*","68"
"1350111","1350011","Stamford School District","Apples PreK","162","0","162"
"1355611","1350011","Stamford School District","Cloonan School","481","55","536"
"1352011","1350011","Stamford School District","Davenport Ridge School","531","120","651"
"1355311","1350011","Stamford School District","Dolan School","439","39","478"
"1352211","1350011","Stamford School District","Hart School","556","86","642"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","*","*","21"
"1351211","1350011","Stamford School District","Julia A. Stark School","508","93","601"
"1350511","1350011","Stamford School District","K. T. Murphy School","458","78","536"
"1350711","1350011","Stamford School District","New School at 200 Strawberry Hill Avenue","217","12","229"
"1350611","1350011","Stamford School District","Newfield School","492","123","615"
"1351811","1350011","Stamford School District","Northeast School","514","122","636"
"1358011","1350011","Stamford School District","Preschool Team","70","0","70"
"1355811","1350011","Stamford School District","Rippowam Middle School","617","86","703"
"1350811","1350011","Stamford School District","Rogers International School","763","56","819"
"1350911","1350011","Stamford School District","Roxbury School","501","100","601"
"1355711","1350011","Stamford School District","Scofield Middle School","647","27","674"
"1351111","1350011","Stamford School District","Springdale School","526","116","642"
"1356111","1350011","Stamford School District","Stamford High School","1543","222","1765"
"1352111","1350011","Stamford School District","Stillmeadow School","617","98","715"
"1356411","1350011","Stamford School District","The Academy of Information Technology","656","10","666"
"1351911","1350011","Stamford School District","Toquam Magnet School","550","128","678"
"1355511","1350011","Stamford School District","Turn of River School","495","129","624"
"1356311","1350011","Stamford School District","Westhill High School","1777","361","2138"
"1351411","1350011","Stamford School District","Westover School","664","51","715"
"1360311","1360011","Sterling School District","Sterling Community School","424","0","424"
"3480415","3480015","Stonington School District","SAGE","*","0","*"
"1370811","1370011","Stonington School District","Community Classroom","*","0","*"
"1370511","1370011","Stonington School District","Deans Mill School","*","*","379"
"1375211","1370011","Stonington School District","Mystic Middle School","369","0","369"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","*","*","279"
"1370711","1370011","Stonington School District","SAILS","*","0","*"
"1370111","1370011","Stonington School District","Stonington BOE Pre-School","20","0","20"
"1370211","1370011","Stonington School District","Stonington HS PreK","20","0","20"
"1376111","1370011","Stonington School District","Stonington High School","*","*","686"
"1370411","1370011","Stonington School District","West Broad Street School","*","*","141"
"1370611","1370011","Stonington School District","West Vine Street School","*","*","178"
"1381311","1380011","Stratford School District","Eli Whitney School","465","15","480"
"1382511","1380011","Stratford School District","ABA Nichols","*","0","*"
"1380611","1380011","Stratford School District","ABA Second Hill Lane","*","0","*"
"1382411","1380011","Stratford School District","ABA Whitney","6","0","6"
"1380511","1380011","Stratford School District","ALPHA","31","0","31"
"1386211","1380011","Stratford School District","Bunnell High School","1006","13","1019"
"1380311","1380011","Stratford School District","Chapel School","487","28","515"
"1382311","1380011","Stratford School District","DLC Whitney","6","0","6"
"1385211","1380011","Stratford School District","David Wooster Middle School","528","12","540"
"1382111","1380011","Stratford School District","Franklin STEPS K-2","*","0","*"
"1380411","1380011","Stratford School District","Franklin School","253","24","277"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","568","18","586"
"1382011","1380011","Stratford School District","High School STEPS 9-12","7","0","7"
"1380711","1380011","Stratford School District","High School Sails","*","*","11"
"1382711","1380011","Stratford School District","IPP Class Room - Second Hill Lane","*","*","6"
"1381111","1380011","Stratford School District","IPP Classroom - Johnson","*","0","*"
"1381211","1380011","Stratford School District","Johnson House STEPS 3-6","9","0","9"
"1380811","1380011","Stratford School District","Lordship School","256","13","269"
"1381911","1380011","Stratford School District","Middle School STEPS 7-8","*","0","*"
"1381811","1380011","Stratford School District","Middle School Sails","*","*","6"
"1380911","1380011","Stratford School District","Nichols School","379","33","412"
"1381011","1380011","Stratford School District","Second Hill Lane School","541","84","625"
"1382611","1380011","Stratford School District","Steps K-2 Nichols","*","0","*"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","384","17","401"
"1382211","1380011","Stratford School District","Stratford Academy - Victoria Soto School","251","25","276"
"1386111","1380011","Stratford School District","Stratford High School","863","57","920"
"1389011","1380011","Stratford School District","Strive-Stratford","*","*","19"
"1381411","1380011","Stratford School District","Wilcoxson School","331","23","354"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","472","8","480"
"1390311","1390011","Suffield School District","McAlister Intermediate School","462","8","470"
"1396111","1390011","Suffield School District","Suffield High School","*","*","798"
"1395111","1390011","Suffield School District","Suffield Middle School","*","*","523"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","274","7","281"
"9026122","9020022","The Gilbert School District","The Gilbert School","548","14","562"
"1400111","1400011","Thomaston School District","Black Rock School","255","7","262"
"1400211","1400011","Thomaston School District","Thomaston Center School","*","*","205"
"1406211","1400011","Thomaston School District","Thomaston High School","*","*","428"
"1410211","1410011","Thompson School District","District Autism Program","*","0","*"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","*","*","411"
"1415111","1410011","Thompson School District","Thompson Middle School","*","*","346"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","247","0","247"
"1420111","1420011","Tolland School District","Birch Grove Primary School","*","*","499"
"1420311","1420011","Tolland School District","TALC","9","0","9"
"1426111","1420011","Tolland School District","Tolland High School","*","*","815"
"1420211","1420011","Tolland School District","Tolland Intermediate School","*","*","537"
"1425111","1420011","Tolland School District","Tolland Middle School","602","0","602"
"1430111","1430011","Torrington School District","East School","347","18","365"
"1431511","1430011","Torrington School District","ABC / Forbes School","*","0","*"
"1432411","1430011","Torrington School District","ABC / Torringford","*","0","*"
"1432211","1430011","Torrington School District","East TPS - PreK - Reg Ed","48","0","48"
"1430211","1430011","Torrington School District","Forbes School","312","61","373"
"1431611","1430011","Torrington School District","Pre-K SpEd","19","0","19"
"1430811","1430011","Torrington School District","Southwest School","274","40","314"
"1432311","1430011","Torrington School District","Torringford Community Outreach","*","0","*"
"1430911","1430011","Torrington School District","Torringford School","513","70","583"
"1431411","1430011","Torrington School District","Torrington Expulsion Program","*","0","*"
"1436111","1430011","Torrington School District","Torrington High School","846","51","897"
"1435111","1430011","Torrington School District","Torrington Middle School","981","48","1029"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","375","87","462"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","*","*","129"
"1440111","1440011","Trumbull School District","Booth Hill School","441","23","464"
"1440811","1440011","Trumbull School District","Daniels Farm School","440","11","451"
"1440611","1440011","Trumbull School District","Educating Learners in Transitional Environments (ELITE)","9","0","9"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","508","21","529"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","763","9","772"
"1440411","1440011","Trumbull School District","Jane Ryan School","391","15","406"
"1445111","1440011","Trumbull School District","Madison Middle School","*","*","835"
"1440311","1440011","Trumbull School District","Middlebrook School","436","36","472"
"1440511","1440011","Trumbull School District","REACH","15","0","15"
"1440911","1440011","Trumbull School District","Tashua School","*","*","408"
"1440211","1440011","Trumbull School District","Trumbull Alternative School","7","0","7"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","232","0","232"
"1446111","1440011","Trumbull School District","Trumbull High School","2054","12","2066"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","*","0","*"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","13","0","13"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","15","0","15"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","*","0","*"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","*","0","*"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","*","0","*"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","*","0","*"
"3361115","3360015","Unified School District #1","Manson Youth Institution","275","0","275"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","*","0","*"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","6","0","6"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","*","0","*"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","6","0","6"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","*","0","*"
"3362515","3360015","Unified School District #1","York Correctional Institution","21","0","21"
"3470115","3470015","Unified School District #2","Children's Place School","27","0","27"
"3470315","3470015","Unified School District #2","Riverview School","59","0","59"
"3470215","3470015","Unified School District #2","Virtual Academy","*","0","*"
"3476715","3470015","Unified School District #2","Walter G. Cady School","41","0","41"
"1450111","1450011","Union School District","Union Elementary School","68","0","68"
"3480315","3480015","Vernon School District","Hartford Detention Center","9","0","9"
"1460311","1460011","Vernon School District","Northeast School","*","*","282"
"1461411","1460011","Vernon School District","Center Road School","446","31","477"
"1460111","1460011","Vernon School District","Lake Street School","*","*","270"
"1460211","1460011","Vernon School District","Maple Street School","*","*","284"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","13","0","13"
"1466111","1460011","Vernon School District","Rockville High School","828","19","847"
"1461011","1460011","Vernon School District","Skinner Road School","283","27","310"
"1465111","1460011","Vernon School District","Vernon Center Middle School","697","15","712"
