"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","ELA","Y",198,178,89.9,176,70,39.8,52,29.5,41,23.3,13,7.4,54,30.7
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","ELA","N",227,214,94.3,212,30,14.2,43,20.3,88,41.5,51,24.1,139,65.6
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Math","Y",199,183,92.0,181,119,65.7,48,26.5,8,4.4,6,3.3,14,7.7
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Math","N",227,220,96.9,219,59,26.9,81,37.0,60,27.4,19,8.7,79,36.1
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","ELA","Y",76,75,98.7,75,"*","*",23,30.7,20,26.7,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","ELA","N",57,57,100.0,57,"*","*",10,17.5,19,33.3,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Math","Y",76,75,98.7,75,"*","*",27,36.0,6,8.0,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Math","N",57,57,100.0,57,"*","*",21,36.8,18,31.6,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","ELA","Y",70,64,91.4,64,19,29.7,20,31.3,17,26.6,8,12.5,25,39.1
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","ELA","N",53,52,98.1,52,7,13.5,13,25.0,22,42.3,10,19.2,32,61.5
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Math","Y",70,69,98.6,69,"*","*",27,39.1,13,18.8,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Math","N",53,53,100.0,53,"*","*",23,43.4,15,28.3,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","ELA","Y",177,168,94.9,167,97,58.1,43,25.7,"*","*","*","*",27,16.2
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","ELA","N",75,74,98.7,74,"*","*",23,31.1,24,32.4,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Math","Y",177,163,92.1,160,120,75.0,33,20.6,"*","*","*","*",7,4.4
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Math","N",75,73,97.3,72,33,45.8,22,30.6,"*","*","*","*",17,23.6
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","ELA","Y",94,94,100.0,94,38,40.4,27,28.7,21,22.3,8,8.5,29,30.9
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","ELA","N",48,48,100.0,48,6,12.5,6,12.5,14,29.2,22,45.8,36,75.0
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Math","Y",94,93,98.9,93,50,53.8,25,26.9,"*","*","*","*",18,19.4
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Math","N",48,48,100.0,48,"*","*",12,25.0,17,35.4,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","ELA","Y",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","Math","Y",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Silas Deane Middle School","=""2410914""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Silas Deane Middle School","=""2410914""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Wethersfield High School","=""2411014""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Wethersfield High School","=""2411014""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","ELA","Y",54,53,98.1,52,"*","*",18,34.6,15,28.8,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","ELA","N",26,25,96.2,25,"*","*",11,44.0,7,28.0,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","Math","Y",54,53,98.1,53,41,77.4,"*","*","*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","Math","N",26,25,96.2,25,20,80.0,"*","*","*","*",0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","ELA","Y",337,329,97.6,328,93,28.4,110,33.5,108,32.9,17,5.2,125,38.1
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","ELA","N",314,308,98.1,306,18,5.9,53,17.3,141,46.1,94,30.7,235,76.8
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Math","Y",338,334,98.8,332,173,52.1,93,28.0,40,12.0,26,7.8,66,19.9
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Math","N",314,314,100.0,314,45,14.3,98,31.2,102,32.5,69,22.0,171,54.5
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","ELA","Y",108,108,100.0,108,"*","*",32,29.6,24,22.2,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","ELA","N",63,61,96.8,61,"*","*","*","*",17,27.9,26,42.6,43,70.5
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Math","Y",108,108,100.0,108,47,43.5,34,31.5,21,19.4,6,5.6,27,25.0
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Math","N",63,61,96.8,61,8,13.1,19,31.1,18,29.5,16,26.2,34,55.7
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","ELA","Y",34,29,85.3,29,"*","*","*","*",6,20.7,"*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","ELA","N",41,29,70.7,29,"*","*","*","*",6,20.7,"*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Math","Y",34,28,82.4,28,"*","*",11,39.3,"*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","Math","N",41,30,73.2,30,"*","*",14,46.7,"*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","ELA","Y",30,29,96.7,29,"*","*",10,34.5,"*","*",7,24.1,"*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","ELA","N",179,176,98.3,175,"*","*",16,9.1,"*","*",88,50.3,"*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Math","Y",30,30,100.0,30,10,33.3,10,33.3,"*","*","*","*",10,33.3
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","Math","N",179,176,98.3,176,"*","*",38,21.6,58,33.0,"*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","ELA","Y",70,65,92.9,65,23,35.4,21,32.3,14,21.5,7,10.8,21,32.3
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","ELA","N",302,296,98.0,296,12,4.1,41,13.9,119,40.2,124,41.9,243,82.1
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Math","Y",70,64,91.4,64,37,57.8,17,26.6,"*","*","*","*",10,15.6
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Math","N",302,295,97.7,295,"*","*",65,22.0,98,33.2,"*","*","*","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","ELA","Y",96,94,97.9,94,23,24.5,25,26.6,38,40.4,8,8.5,46,48.9
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","ELA","N",657,652,99.2,652,15,2.3,84,12.9,315,48.3,238,36.5,553,84.8
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Math","Y",96,94,97.9,94,41,43.6,31,33.0,12,12.8,10,10.6,22,23.4
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Math","N",657,652,99.2,652,70,10.7,175,26.8,204,31.3,203,31.1,407,62.4
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","ELA","Y",75,75,100.0,75,"*","*",29,38.7,16,21.3,"*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","ELA","N",301,301,100.0,301,"*","*","*","*",103,34.2,167,55.5,270,89.7
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Math","Y",75,75,100.0,75,24,32.0,27,36.0,16,21.3,8,10.7,24,32.0
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","Math","N",301,301,100.0,301,12,4.0,76,25.2,108,35.9,105,34.9,213,70.8
"Cheshire School District","=""0250011""","Highland School","=""0250411""","ELA","Y",76,75,98.7,75,21,28.0,22,29.3,19,25.3,13,17.3,32,42.7
"Cheshire School District","=""0250011""","Highland School","=""0250411""","ELA","N",439,435,99.1,435,20,4.6,48,11.0,156,35.9,211,48.5,367,84.4
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Math","Y",76,75,98.7,75,26,34.7,27,36.0,11,14.7,11,14.7,22,29.3
"Cheshire School District","=""0250011""","Highland School","=""0250411""","Math","N",439,435,99.1,435,48,11.0,113,26.0,154,35.4,120,27.6,274,63.0
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","ELA","Y",38,37,97.4,37,"*","*",10,27.0,14,37.8,"*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","ELA","N",247,243,98.4,243,"*","*",32,13.2,69,28.4,"*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Math","Y",38,37,97.4,37,15,40.5,13,35.1,"*","*","*","*",9,24.3
"Cheshire School District","=""0250011""","Norton School","=""0250511""","Math","N",247,243,98.4,243,19,7.8,60,24.7,"*","*","*","*",164,67.5
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","ELA","Y",42,42,100.0,42,"*","*","*","*",20,47.6,7,16.7,27,64.3
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","ELA","N",95,95,100.0,95,"*","*","*","*",29,30.5,60,63.2,89,93.7
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Math","Y",43,43,100.0,43,"*","*",18,41.9,13,30.2,"*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","Math","N",95,95,100.0,95,"*","*","*","*",39,41.1,34,35.8,73,76.8
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","ELA","Y",97,94,96.9,94,"*","*",31,33.0,28,29.8,"*","*","*","*"
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","ELA","N",218,215,98.6,215,"*","*","*","*",76,35.3,104,48.4,180,83.7
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Math","Y",97,96,99.0,96,25,26.0,33,34.4,26,27.1,12,12.5,38,39.6
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","Math","N",218,216,99.1,215,7,3.3,46,21.4,88,40.9,74,34.4,162,75.3
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","ELA","Y",142,142,100.0,142,34,23.9,48,33.8,46,32.4,14,9.9,60,42.3
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","ELA","N",327,314,96.0,314,6,1.9,55,17.5,167,53.2,86,27.4,253,80.6
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Math","Y",142,142,100.0,142,56,39.4,50,35.2,23,16.2,13,9.2,36,25.4
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Math","N",327,314,96.0,314,25,8.0,91,29.0,108,34.4,90,28.7,198,63.1
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","ELA","Y",43,43,100.0,43,"*","*",17,39.5,9,20.9,"*","*","*","*"
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","ELA","N",96,96,100.0,96,"*","*",13,13.5,31,32.3,"*","*","*","*"
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","Math","Y",43,43,100.0,43,"*","*",14,32.6,9,20.9,"*","*","*","*"
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""","Math","N",96,96,100.0,96,"*","*",22,22.9,49,51.0,"*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","ELA","Y",39,36,92.3,36,20,55.6,"*","*",7,19.4,"*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","ELA","N",95,92,96.8,92,14,15.2,"*","*",30,32.6,"*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Math","Y",39,37,94.9,37,31,83.8,"*","*","*","*",0,0.0,"*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Math","N",94,91,96.8,91,47,51.6,"*","*","*","*",11,12.1,"*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","ELA","Y",48,46,95.8,46,14,30.4,21,45.7,"*","*","*","*",11,23.9
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","ELA","N",157,151,96.2,151,"*","*",50,33.1,42,27.8,"*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Math","Y",48,46,95.8,46,32,69.6,9,19.6,"*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Math","N",157,150,95.5,150,49,32.7,46,30.7,"*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","ELA","Y",163,162,99.4,161,54,33.5,41,25.5,43,26.7,23,14.3,66,41.0
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","ELA","N",417,415,99.5,415,18,4.3,56,13.5,136,32.8,205,49.4,341,82.2
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","Math","Y",162,161,99.4,161,40,24.8,68,42.2,31,19.3,22,13.7,53,32.9
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","Math","N",417,415,99.5,415,25,6.0,101,24.3,151,36.4,138,33.3,289,69.6
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","ELA","Y",158,156,98.7,156,20,12.8,55,35.3,61,39.1,20,12.8,81,51.9
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","ELA","N",469,466,99.4,466,7,1.5,62,13.3,223,47.9,174,37.3,397,85.2
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","Math","Y",158,156,98.7,156,60,38.5,59,37.8,25,16.0,12,7.7,37,23.7
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","Math","N",469,463,98.7,462,44,9.5,140,30.3,156,33.8,122,26.4,278,60.2
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","ELA","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","ELA","N",33,31,93.9,31,"*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Math","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","Math","N",33,31,93.9,31,0,0.0,"*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","ELA","Y",80,75,93.8,75,24,32.0,26,34.7,"*","*","*","*",25,33.3
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","ELA","N",213,211,99.1,211,"*","*",40,19.0,86,40.8,"*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Math","Y",80,74,92.5,74,38,51.4,21,28.4,"*","*","*","*",15,20.3
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Math","N",213,211,99.1,210,"*","*",68,32.4,77,36.7,"*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","ELA","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Math","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","ELA","Y",147,147,100.0,147,"*","*",60,40.8,42,28.6,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","ELA","N",36,36,100.0,36,"*","*",9,25.0,19,52.8,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Math","Y",147,147,100.0,147,121,82.3,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Math","N",36,36,100.0,36,23,63.9,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","ELA","Y",133,133,100.0,133,"*","*",69,51.9,42,31.6,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","ELA","N",60,60,100.0,60,"*","*",28,46.7,23,38.3,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Math","Y",133,133,100.0,133,69,51.9,47,35.3,"*","*","*","*",17,12.8
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Math","N",60,59,98.3,59,23,39.0,28,47.5,8,13.6,0,0.0,8,13.6
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","ELA","Y",106,106,100.0,106,35,33.0,48,45.3,"*","*","*","*",23,21.7
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","ELA","N",46,46,100.0,46,15,32.6,21,45.7,"*","*","*","*",10,21.7
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Math","Y",106,106,100.0,106,76,71.7,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Math","N",46,46,100.0,46,30,65.2,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","ELA","Y",100,96,96.0,96,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","ELA","N",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Math","Y",100,97,97.0,97,"*","*","*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Math","N",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","ELA","Y",106,105,99.1,104,22,21.2,34,32.7,42,40.4,6,5.8,48,46.2
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","ELA","N",36,36,100.0,36,6,16.7,8,22.2,16,44.4,6,16.7,22,61.1
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Math","Y",106,104,98.1,104,80,76.9,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Math","N",36,36,100.0,36,18,50.0,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","ELA","Y",77,77,100.0,77,50,64.9,15,19.5,"*","*","*","*",12,15.6
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","ELA","N",67,67,100.0,67,30,44.8,28,41.8,"*","*","*","*",9,13.4
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Math","Y",77,76,98.7,76,63,82.9,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Math","N",67,67,100.0,67,52,77.6,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","ELA","Y",91,88,96.7,88,"*","*",25,28.4,43,48.9,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","ELA","N",97,97,100.0,97,"*","*",19,19.6,59,60.8,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Math","Y",91,91,100.0,91,45,49.5,34,37.4,12,13.2,0,0.0,12,13.2
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Math","N",97,96,99.0,96,35,36.5,49,51.0,"*","*","*","*",12,12.5
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","ELA","Y",54,31,57.4,31,12,38.7,13,41.9,"*","*","*","*",6,19.4
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","ELA","N",74,49,66.2,49,31,63.3,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Math","Y",54,32,59.3,32,27,84.4,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Math","N",74,51,68.9,51,42,82.4,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","ELA","Y",82,81,98.8,81,"*","*",33,40.7,23,28.4,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","ELA","N",68,65,95.6,65,"*","*",23,35.4,27,41.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Math","Y",82,81,98.8,81,65,80.2,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Math","N",68,65,95.6,65,33,50.8,24,36.9,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","ELA","Y",71,71,100.0,71,"*","*",22,31.0,33,46.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","ELA","N",85,85,100.0,85,"*","*",19,22.4,44,51.8,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Math","Y",71,71,100.0,71,59,83.1,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Math","N",85,85,100.0,85,44,51.8,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","ELA","Y",57,56,98.2,56,"*","*",18,32.1,26,46.4,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","ELA","N",103,101,98.1,101,"*","*",30,29.7,50,49.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Math","Y",57,55,96.5,55,36,65.5,15,27.3,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Math","N",103,99,96.1,99,56,56.6,33,33.3,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","ELA","Y",42,39,92.9,39,11,28.2,19,48.7,9,23.1,0,0.0,9,23.1
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","ELA","N",115,109,94.8,109,37,33.9,41,37.6,23,21.1,8,7.3,31,28.4
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Math","Y",41,38,92.7,38,24,63.2,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Math","N",115,110,95.7,110,65,59.1,32,29.1,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","ELA","Y",90,89,98.9,89,15,16.9,30,33.7,32,36.0,12,13.5,44,49.4
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","ELA","N",105,104,99.0,104,14,13.5,24,23.1,53,51.0,13,12.5,66,63.5
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Math","Y",90,89,98.9,89,52,58.4,26,29.2,"*","*","*","*",11,12.4
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Math","N",105,103,98.1,103,50,48.5,29,28.2,24,23.3,0,0.0,24,23.3
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","ELA","Y",73,70,95.9,70,"*","*",28,40.0,21,30.0,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","ELA","N",81,77,95.1,77,"*","*",34,44.2,24,31.2,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Math","Y",73,71,97.3,71,50,70.4,"*","*","*","*",0,0.0,"*","*"
