"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Math","Y",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Math","N",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","ELA","Y",93,93,100.0,93,47,50.5,21,22.6,17,18.3,8,8.6,25,26.9
"Manchester School District","=""0770011""","Bowers School","=""0770111""","ELA","N",107,107,100.0,107,24,22.4,18,16.8,35,32.7,30,28.0,65,60.7
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Math","Y",94,94,100.0,94,47,50.0,34,36.2,"*","*","*","*",13,13.8
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Math","N",107,107,100.0,107,"*","*",30,28.0,39,36.4,"*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","ELA","Y",48,46,95.8,46,17,37.0,"*","*",14,30.4,"*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","ELA","N",114,114,100.0,114,"*","*",26,22.8,29,25.4,"*","*","*","*"
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Math","Y",47,45,95.7,44,16,36.4,15,34.1,"*","*","*","*",13,29.5
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Math","N",115,113,98.3,113,"*","*",39,34.5,40,35.4,"*","*","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","ELA","Y",227,227,100.0,226,94,41.6,78,34.5,46,20.4,8,3.5,54,23.9
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","ELA","N",185,185,100.0,185,25,13.5,54,29.2,67,36.2,39,21.1,106,57.3
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Math","Y",227,227,100.0,227,116,51.1,82,36.1,23,10.1,6,2.6,29,12.8
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Math","N",185,185,100.0,185,47,25.4,50,27.0,48,25.9,40,21.6,88,47.6
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","ELA","Y",57,57,100.0,57,25,43.9,19,33.3,"*","*","*","*",13,22.8
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","ELA","N",80,80,100.0,80,"*","*",14,17.5,26,32.5,"*","*","*","*"
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Math","Y",57,57,100.0,57,21,36.8,20,35.1,"*","*","*","*",16,28.1
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Math","N",80,80,100.0,80,"*","*",20,25.0,26,32.5,"*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","ELA","Y",453,446,98.5,445,192,43.1,125,28.1,113,25.4,15,3.4,128,28.8
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","ELA","N",327,322,98.5,322,63,19.6,93,28.9,130,40.4,36,11.2,166,51.6
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Math","Y",453,447,98.7,447,244,54.6,133,29.8,49,11.0,21,4.7,70,15.7
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Math","N",327,322,98.5,322,106,32.9,104,32.3,69,21.4,43,13.4,112,34.8
"Manchester School District","=""0770011""","Keeney School","=""0770611""","ELA","Y",53,52,98.1,52,23,44.2,16,30.8,7,13.5,6,11.5,13,25.0
"Manchester School District","=""0770011""","Keeney School","=""0770611""","ELA","N",92,91,98.9,91,20,22.0,19,20.9,29,31.9,23,25.3,52,57.1
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Math","Y",53,53,100.0,53,21,39.6,21,39.6,"*","*","*","*",11,20.8
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Math","N",92,91,98.9,91,"*","*",33,36.3,23,25.3,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","ELA","Y",171,83,48.5,82,41,50.0,"*","*",19,23.2,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","ELA","N",176,91,51.7,88,22,25.0,32,36.4,"*","*","*","*",34,38.6
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Math","Y",171,80,46.8,80,55,68.8,12,15.0,"*","*","*","*",13,16.3
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Math","N",176,91,51.7,89,48,53.9,"*","*",16,18.0,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","ELA","Y",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","ELA","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Math","Y",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Math","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","ELA","Y",64,64,100.0,64,30,46.9,15,23.4,11,17.2,8,12.5,19,29.7
"Manchester School District","=""0770011""","Martin School","=""0771611""","ELA","N",68,67,98.5,67,18,26.9,14,20.9,21,31.3,14,20.9,35,52.2
"Manchester School District","=""0770011""","Martin School","=""0771611""","Math","Y",64,64,100.0,64,32,50.0,20,31.3,"*","*","*","*",12,18.8
"Manchester School District","=""0770011""","Martin School","=""0771611""","Math","N",68,68,100.0,68,"*","*",21,30.9,24,35.3,"*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","ELA","Y","*",0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Math","Y","*",0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","ELA","Y",92,92,100.0,92,41,44.6,21,22.8,19,20.7,11,12.0,30,32.6
"Manchester School District","=""0770011""","Robertson School","=""0771011""","ELA","N",57,53,93.0,53,13,24.5,10,18.9,17,32.1,13,24.5,30,56.6
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Math","Y",92,92,100.0,90,41,45.6,32,35.6,"*","*","*","*",17,18.9
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Math","N",57,53,93.0,53,16,30.2,17,32.1,"*","*","*","*",20,37.7
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","ELA","Y",153,153,100.0,153,80,52.3,43,28.1,"*","*","*","*",30,19.6
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","ELA","N",37,35,94.6,35,11,31.4,"*","*",14,40.0,"*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Math","Y",152,152,100.0,152,93,61.2,37,24.3,"*","*","*","*",22,14.5
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Math","N",37,35,94.6,35,10,28.6,18,51.4,"*","*","*","*",7,20.0
"Manchester School District","=""0770011""","Waddell School","=""0771311""","ELA","Y",99,96,97.0,95,26,27.4,31,32.6,29,30.5,9,9.5,38,40.0
"Manchester School District","=""0770011""","Waddell School","=""0771311""","ELA","N",56,52,92.9,52,10,19.2,16,30.8,18,34.6,8,15.4,26,50.0
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Math","Y",99,97,98.0,97,34,35.1,34,35.1,"*","*","*","*",29,29.9
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Math","N",56,53,94.6,53,"*","*",22,41.5,20,37.7,"*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","ELA","Y",143,141,98.6,141,90,63.8,"*","*",17,12.1,"*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","ELA","N",28,28,100.0,28,15,53.6,"*","*",9,32.1,"*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Math","Y",142,141,99.3,141,92,65.2,37,26.2,10,7.1,"*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Math","N",27,27,100.0,27,11,40.7,8,29.6,8,29.6,0,0.0,8,29.6
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","ELA","Y",22,21,95.5,21,"*","*",6,28.6,"*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","ELA","N",76,75,98.7,75,"*","*",7,9.3,"*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Math","Y",24,23,95.8,23,"*","*",9,39.1,"*","*",7,30.4,"*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Math","N",76,76,100.0,76,0,0.0,"*","*","*","*",47,61.8,"*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","ELA","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","ELA","N",54,49,90.7,49,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Math","N",54,49,90.7,49,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","ELA","Y",122,114,93.4,114,22,19.3,25,21.9,42,36.8,25,21.9,67,58.8
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","ELA","N",389,350,90.0,349,13,3.7,33,9.5,138,39.5,165,47.3,303,86.8
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Math","Y",122,116,95.1,116,28,24.1,35,30.2,23,19.8,30,25.9,53,45.7
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Math","N",389,355,91.3,353,21,5.9,75,21.2,87,24.6,170,48.2,257,72.8
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","ELA","Y",32,30,93.8,30,7,23.3,"*","*","*","*",13,43.3,"*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","ELA","N",69,67,97.1,67,7,10.4,"*","*","*","*",44,65.7,"*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Math","Y",32,32,100.0,32,"*","*",9,28.1,"*","*",9,28.1,"*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Math","N",69,67,97.1,67,"*","*","*","*",22,32.8,31,46.3,53,79.1
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","ELA","Y",36,36,100.0,36,8,22.2,10,27.8,10,27.8,8,22.2,18,50.0
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","ELA","N",331,330,99.7,330,29,8.8,43,13.0,114,34.5,144,43.6,258,78.2
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Math","Y",36,36,100.0,36,11,30.6,11,30.6,"*","*","*","*",14,38.9
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Math","N",331,330,99.7,330,"*","*",76,23.0,116,35.2,"*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","ELA","Y",127,127,100.0,127,48,37.8,39,30.7,21,16.5,19,15.0,40,31.5
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","ELA","N",68,67,98.5,67,11,16.4,14,20.9,22,32.8,20,29.9,42,62.7
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Math","Y",126,125,99.2,125,60,48.0,41,32.8,14,11.2,10,8.0,24,19.2
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Math","N",67,66,98.5,66,17,25.8,24,36.4,13,19.7,12,18.2,25,37.9
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","ELA","Y",256,255,99.6,255,90,35.3,66,25.9,62,24.3,37,14.5,99,38.8
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","ELA","N",68,67,98.5,67,12,17.9,10,14.9,23,34.3,22,32.8,45,67.2
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Math","Y",257,255,99.2,255,120,47.1,76,29.8,48,18.8,11,4.3,59,23.1
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Math","N",68,67,98.5,67,13,19.4,25,37.3,20,29.9,9,13.4,29,43.3
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","ELA","Y",115,103,89.6,102,33,32.4,36,35.3,26,25.5,7,6.9,33,32.4
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","ELA","N",102,94,92.2,94,9,9.6,28,29.8,39,41.5,18,19.1,57,60.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Math","Y",115,106,92.2,105,77,73.3,22,21.0,"*","*","*","*",6,5.7
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Math","N",102,95,93.1,94,40,42.6,29,30.9,"*","*","*","*",25,26.6
"Meriden School District","=""0800011""","Hanover School","=""0800311""","ELA","Y",142,115,81.0,115,57,49.6,25,21.7,23,20.0,10,8.7,33,28.7
"Meriden School District","=""0800011""","Hanover School","=""0800311""","ELA","N",102,94,92.2,94,20,21.3,21,22.3,29,30.9,24,25.5,53,56.4
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Math","Y",142,137,96.5,137,89,65.0,30,21.9,"*","*","*","*",18,13.1
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Math","N",102,98,96.1,98,26,26.5,36,36.7,"*","*","*","*",36,36.7
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","ELA","Y",197,196,99.5,195,79,40.5,"*","*",36,18.5,"*","*","*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","ELA","N",73,73,100.0,73,"*","*","*","*",25,34.2,25,34.2,50,68.5
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Math","Y",198,186,93.9,186,99,53.2,59,31.7,"*","*","*","*",28,15.1
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Math","N",73,71,97.3,71,"*","*",30,42.3,19,26.8,"*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","ELA","Y",223,222,99.6,222,129,58.1,55,24.8,"*","*","*","*",38,17.1
"Meriden School District","=""0800011""","John Barry School","=""0800511""","ELA","N",32,31,96.9,31,"*","*",10,32.3,10,32.3,"*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Math","Y",222,219,98.6,219,129,58.9,61,27.9,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Math","N",32,31,96.9,31,"*","*",13,41.9,"*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","ELA","Y",497,477,96.0,476,196,41.2,148,31.1,114,23.9,18,3.8,132,27.7
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","ELA","N",246,240,97.6,240,37,15.4,64,26.7,108,45.0,31,12.9,139,57.9
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Math","Y",496,492,99.2,491,327,66.6,130,26.5,"*","*","*","*",34,6.9
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Math","N",245,243,99.2,243,86,35.4,96,39.5,"*","*","*","*",61,25.1
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","ELA","Y",195,194,99.5,193,98,50.8,49,25.4,32,16.6,14,7.3,46,23.8
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","ELA","N",106,104,98.1,104,18,17.3,23,22.1,29,27.9,34,32.7,63,60.6
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Math","Y",194,192,99.0,192,128,66.7,48,25.0,13,6.8,"*","*","*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Math","N",106,104,98.1,104,29,27.9,38,36.5,24,23.1,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","ELA","Y",135,127,94.1,127,45,35.4,47,37.0,25,19.7,10,7.9,35,27.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","ELA","N",81,80,98.8,80,10,12.5,24,30.0,31,38.8,15,18.8,46,57.5
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Math","Y",135,126,93.3,126,105,83.3,14,11.1,"*","*","*","*",7,5.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Math","N",81,81,100.0,81,38,46.9,28,34.6,"*","*","*","*",15,18.5
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","ELA","Y",161,160,99.4,160,68,42.5,36,22.5,39,24.4,17,10.6,56,35.0
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","ELA","N",44,43,97.7,43,15,34.9,8,18.6,12,27.9,8,18.6,20,46.5
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Math","Y",161,159,98.8,159,79,49.7,49,30.8,"*","*","*","*",31,19.5
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Math","N",44,43,97.7,43,13,30.2,"*","*",14,32.6,"*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","ELA","Y",52,51,98.1,51,9,17.6,8,15.7,22,43.1,12,23.5,34,66.7
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","ELA","N",106,106,100.0,106,12,11.3,15,14.2,39,36.8,40,37.7,79,74.5
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Math","Y",52,51,98.1,51,18,35.3,18,35.3,"*","*","*","*",15,29.4
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Math","N",106,106,100.0,106,"*","*",34,32.1,36,34.0,"*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","ELA","Y",475,454,95.6,452,187,41.4,151,33.4,105,23.2,9,2.0,114,25.2
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","ELA","N",190,186,97.9,186,38,20.4,49,26.3,75,40.3,24,12.9,99,53.2
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Math","Y",474,459,96.8,458,319,69.7,110,24.0,"*","*","*","*",29,6.3
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Math","N",190,189,99.5,188,78,41.5,63,33.5,"*","*","*","*",47,25.0
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","ELA","Y",83,83,100.0,83,33,39.8,25,30.1,16,19.3,9,10.8,25,30.1
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","ELA","N",60,60,100.0,60,6,10.0,14,23.3,20,33.3,20,33.3,40,66.7
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Math","Y",83,83,100.0,83,43,51.8,24,28.9,"*","*","*","*",16,19.3
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Math","N",60,60,100.0,60,"*","*",18,30.0,20,33.3,"*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","ELA","Y",100,100,100.0,99,46,46.5,22,22.2,19,19.2,12,12.1,31,31.3
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","ELA","N",75,74,98.7,74,13,17.6,13,17.6,23,31.1,25,33.8,48,64.9
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Math","Y",100,100,100.0,100,50,50.0,35,35.0,"*","*","*","*",15,15.0
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Math","N",75,74,98.7,74,"*","*",21,28.4,22,29.7,"*","*","*","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","ELA","Y",152,151,99.3,151,48,31.8,54,35.8,31,20.5,18,11.9,49,32.5
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","ELA","N",203,203,100.0,203,19,9.4,51,25.1,77,37.9,56,27.6,133,65.5
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","Math","Y",152,152,100.0,152,81,53.3,44,28.9,13,8.6,14,9.2,27,17.8
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","Math","N",204,204,100.0,204,47,23.0,57,27.9,42,20.6,58,28.4,100,49.0
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","ELA","Y",45,45,100.0,45,18,40.0,"*","*",16,35.6,"*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","ELA","N",87,87,100.0,87,"*","*",14,16.1,29,33.3,"*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Math","Y",45,45,100.0,45,17,37.8,21,46.7,7,15.6,0,0.0,7,15.6
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Math","N",86,86,100.0,86,13,15.1,22,25.6,26,30.2,25,29.1,51,59.3
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","Math","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","ELA","Y",73,72,98.6,72,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","ELA","N",20,18,90.0,18,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Math","Y",73,73,100.0,73,39,53.4,22,30.1,"*","*","*","*",12,16.4
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Math","N",21,21,100.0,21,6,28.6,7,33.3,"*","*","*","*",8,38.1
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELA","Y",121,119,98.3,119,26,21.8,48,40.3,37,31.1,8,6.7,45,37.8
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELA","N",158,157,99.4,157,12,7.6,42,26.8,66,42.0,37,23.6,103,65.6
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Math","Y",120,119,99.2,119,96,80.7,"*","*","*","*",0,0.0,"*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Math","N",158,157,99.4,157,82,52.2,40,25.5,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","ELA","N",121,120,99.2,120,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","Math","N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","ELA","Y",67,66,98.5,66,"*","*",21,31.8,12,18.2,"*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","ELA","N",67,67,100.0,67,"*","*","*","*",19,28.4,30,44.8,49,73.1
"Middletown School District","=""0830011""","Snow School","=""0831111""","Math","Y",65,65,100.0,65,30,46.2,"*","*",16,24.6,"*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","Math","N",67,67,100.0,67,"*","*",20,29.9,23,34.3,"*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","ELA","Y",77,74,96.1,74,25,33.8,22,29.7,19,25.7,8,10.8,27,36.5
"Middletown School District","=""0830011""","Spencer School","=""0830111""","ELA","N",74,74,100.0,74,10,13.5,11,14.9,25,33.8,28,37.8,53,71.6
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Math","Y",77,74,96.1,74,24,32.4,34,45.9,"*","*","*","*",16,21.6
