"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, English Learner Status (EL)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"District","District Code","School","School Code","Subject","ELL","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","ELA","Y",46,38,82.6,38,25,65.8,13,34.2,0,0.0,0,0.0,0,0.0
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Math","N",951,881,92.6,881,407,46.2,288,32.7,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Math","Y",46,43,93.5,42,34,81.0,"*","*","*","*",0,0.0,"*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","ELA","N",169,166,98.2,166,33,19.9,44,26.5,"*","*","*","*",89,53.6
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","ELA","Y",36,35,97.2,35,14,40.0,13,37.1,"*","*","*","*",8,22.9
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Math","N",170,167,98.2,167,43,25.7,69,41.3,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Math","Y",36,36,100.0,36,20,55.6,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","ELA","N",133,132,99.2,131,84,64.1,29,22.1,"*","*","*","*",18,13.7
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Math","N",133,131,98.5,131,108,82.4,16,12.2,"*","*","*","*",7,5.3
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","ELA","N",252,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Math","N",252,251,99.6,251,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","ELA","N",296,294,99.3,294,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Math","N",296,294,99.3,294,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","ELA","N",737,697,94.6,693,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Math","N",737,693,94.0,692,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","ELA","N",772,707,91.6,707,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Math","N",772,708,91.7,708,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","ELA","N",269,266,98.9,266,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","ELA","Y",10,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Math","N",269,266,98.9,266,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","ELA","N",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Math","N",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","ELA","N",20,15,75.0,8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Math","N",20,12,60.0,7,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","ELA","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Math","N","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","ELA","N",54,54,100.0,54,"*","*",15,27.8,24,44.4,"*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Math","N",54,54,100.0,54,9,16.7,16,29.6,18,33.3,11,20.4,29,53.7
"Vernon School District","=""1460011""","Northeast School","=""1460311""","ELA","N",119,119,100.0,119,"*","*",27,22.7,40,33.6,26,21.8,66,55.5
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Math","N",119,119,100.0,119,28,23.5,46,38.7,36,30.3,"*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","ELA","N",235,226,96.2,226,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","ELA","Y",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Math","N",235,223,94.9,223,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","ELA","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Math","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","ELA","N",119,115,96.6,115,43,37.4,39,33.9,21,18.3,12,10.4,33,28.7
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Math","N",119,115,96.6,115,73,63.5,33,28.7,"*","*","*","*",9,7.8
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","ELA","N",139,136,97.8,136,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Math","N",139,135,97.1,135,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","ELA","N",635,623,98.1,623,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","ELA","Y",22,19,86.4,19,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Math","N",635,623,98.1,623,192,30.8,"*","*",139,22.3,"*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Math","Y",22,20,90.9,20,15,75.0,"*","*",0,0.0,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","ELA","N",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Math","N",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","ELA","N",664,655,98.6,655,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Math","N",665,654,98.3,654,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","ELA","N",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Math","N",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","ELA","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Math","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","ELA","N",675,653,96.7,653,139,21.3,203,31.1,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","ELA","Y",28,24,85.7,24,15,62.5,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Math","N",675,657,97.3,657,156,23.7,217,33.0,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Math","Y",28,28,100.0,28,13,46.4,13,46.4,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","N",229,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","N",229,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","ELA","N",247,243,98.4,243,37,15.2,46,18.9,96,39.5,64,26.3,160,65.8
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","ELA","Y",40,38,95.0,38,23,60.5,8,21.1,7,18.4,0,0.0,7,18.4
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Math","N",247,242,98.0,242,42,17.4,82,33.9,72,29.8,46,19.0,118,48.8
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Math","Y",40,40,100.0,40,23,57.5,10,25.0,7,17.5,0,0.0,7,17.5
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","ELA","N",329,327,99.4,327,"*","*",77,23.5,"*","*",82,25.1,"*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","ELA","Y",32,31,96.9,31,"*","*",18,58.1,"*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Math","N",329,328,99.7,328,"*","*",115,35.1,93,28.4,"*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Math","Y",32,32,100.0,32,13,40.6,12,37.5,"*","*","*","*",7,21.9
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","ELA","N",308,306,99.4,306,"*","*",64,20.9,"*","*",89,29.1,"*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","ELA","Y",24,24,100.0,24,13,54.2,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Math","N",309,307,99.4,307,59,19.2,104,33.9,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Math","Y",24,24,100.0,24,10,41.7,"*","*","*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","ELA","N",332,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Math","N",332,331,99.7,331,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","ELA","N",795,793,99.7,792,427,53.9,213,26.9,"*","*",26,3.3,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","ELA","Y",195,194,99.5,194,184,94.8,7,3.6,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Math","N",799,798,99.9,798,535,67.0,184,23.1,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Math","Y",195,193,99.0,193,184,95.3,7,3.6,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","ELA","N",126,126,100.0,126,45,35.7,39,31.0,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","ELA","Y",34,34,100.0,34,22,64.7,8,23.5,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Math","N",126,126,100.0,126,59,46.8,40,31.7,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Math","Y",34,34,100.0,34,22,64.7,11,32.4,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","ELA","N",260,258,99.2,258,85,32.9,71,27.5,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","ELA","Y",29,28,96.6,28,17,60.7,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Math","N",260,258,99.2,258,89,34.5,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Math","Y",29,29,100.0,29,19,65.5,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","ELA","N",150,150,100.0,150,80,53.3,37,24.7,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","ELA","Y",89,57,64.0,57,49,86.0,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Math","N",150,150,100.0,150,98,65.3,"*","*",11,7.3,"*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Math","Y",89,89,100.0,89,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","ELA","N",202,201,99.5,201,87,43.3,"*","*","*","*",15,7.5,"*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","ELA","Y",23,22,95.7,22,18,81.8,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Math","N",202,201,99.5,201,115,57.2,"*","*",24,11.9,"*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Math","Y",22,22,100.0,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","ELA","N",250,249,99.6,249,103,41.4,"*","*","*","*",21,8.4,"*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","ELA","Y",24,24,100.0,24,15,62.5,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Math","N",250,249,99.6,249,120,48.2,75,30.1,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Math","Y",24,24,100.0,24,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELA","N",300,258,86.0,251,116,46.2,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELA","Y",48,39,81.3,36,32,88.9,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Math","N",300,254,84.7,253,206,81.4,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Math","Y",47,39,83.0,39,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","ELA","N",199,199,100.0,199,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Math","N",200,200,100.0,200,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","ELA","N",250,250,100.0,249,110,44.2,66,26.5,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","ELA","Y",32,30,93.8,30,22,73.3,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Math","N",250,249,99.6,249,138,55.4,"*","*","*","*",9,3.6,"*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Math","Y",32,32,100.0,32,26,81.3,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","N",78,63,80.8,60,"*","*","*","*",0,0.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","Y",14,11,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","N",78,62,79.5,62,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","Y",14,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","ELA","N",238,238,100.0,238,90,37.8,73,30.7,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","ELA","Y",25,24,96.0,24,15,62.5,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Math","N",237,237,100.0,237,104,43.9,86,36.3,35,14.8,12,5.1,47,19.8
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Math","Y",25,25,100.0,25,19,76.0,6,24.0,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","ELA","N",285,284,99.6,284,148,52.1,"*","*",53,18.7,"*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","ELA","Y",30,30,100.0,30,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Math","N",285,284,99.6,284,172,60.6,"*","*",25,8.8,"*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Math","Y",30,30,100.0,30,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","ELA","N",313,313,100.0,313,139,44.4,92,29.4,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","ELA","Y",90,89,98.9,89,68,76.4,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Math","N",313,313,100.0,313,160,51.1,107,34.2,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Math","Y",91,91,100.0,91,72,79.1,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","ELA","N",139,139,100.0,139,75,54.0,37,26.6,"*","*","*","*",27,19.4
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","ELA","Y",84,63,75.0,62,56,90.3,6,9.7,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Math","N",139,139,100.0,139,77,55.4,44,31.7,"*","*","*","*",18,12.9
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Math","Y",85,85,100.0,85,76,89.4,9,10.6,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","N",278,266,95.7,266,94,35.3,"*","*","*","*",23,8.6,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","Y",39,39,100.0,39,32,82.1,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","N",277,265,95.7,265,192,72.5,"*","*",26,9.8,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","Y",39,39,100.0,38,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","ELA","N",246,246,100.0,246,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Math","N",246,246,100.0,246,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","ELA","N",241,239,99.2,239,75,31.4,77,32.2,"*","*","*","*","*","*"
