"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"District","District Code","School","School Code","Subject","Special Education","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","ELA","N",136,132,97.1,132,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Math","N",136,132,97.1,130,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","ELA","N",164,162,98.8,162,67,41.4,"*","*",35,21.6,"*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","ELA","Y",26,26,100.0,26,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Math","N",163,161,98.8,161,79,49.1,"*","*",21,13.0,"*","*","*","*"
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Math","Y",26,26,100.0,26,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Manchester School District","=""0770011""","Waddell School","=""0771311""","ELA","N",141,134,95.0,133,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Math","N",141,136,96.5,136,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","ELA","N",145,143,98.6,143,80,55.9,"*","*",26,18.2,9,6.3,35,24.5
"Manchester School District","=""0770011""","Washington School","=""0771411""","ELA","Y",26,26,100.0,26,25,96.2,"*","*",0,0.0,0,0.0,0,0.0
"Manchester School District","=""0770011""","Washington School","=""0771411""","Math","N",144,143,99.3,143,81,56.6,"*","*",18,12.6,"*","*","*","*"
"Manchester School District","=""0770011""","Washington School","=""0771411""","Math","Y",25,25,100.0,25,22,88.0,"*","*",0,0.0,0,0.0,0,0.0
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","ELA","N",89,87,97.8,87,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Math","N",91,90,98.9,90,0,0.0,"*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","ELA","N",62,56,90.3,56,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Math","N",62,57,91.9,57,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","ELA","N",437,392,89.7,392,10,2.6,32,8.2,160,40.8,190,48.5,350,89.3
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","ELA","Y",74,72,97.3,71,25,35.2,26,36.6,20,28.2,0,0.0,20,28.2
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Math","N",437,399,91.3,397,"*","*",83,20.9,100,25.2,"*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Math","Y",74,72,97.3,72,30,41.7,27,37.5,"*","*","*","*",15,20.8
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","ELA","N",86,82,95.3,82,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Math","N",86,84,97.7,84,"*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","ELA","N",338,337,99.7,337,20,5.9,44,13.1,"*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","ELA","Y",29,29,100.0,29,17,58.6,9,31.0,"*","*","*","*","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Math","N",338,337,99.7,337,"*","*",78,23.1,"*","*",121,35.9,"*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Math","Y",29,29,100.0,29,17,58.6,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","ELA","N",168,167,99.4,167,36,21.6,"*","*","*","*",39,23.4,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","ELA","Y",27,27,100.0,27,23,85.2,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Math","N",166,165,99.4,165,55,33.3,"*","*",27,16.4,"*","*","*","*"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Math","Y",27,26,96.3,26,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","ELA","N",281,280,99.6,280,68,24.3,70,25.0,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","ELA","Y",43,42,97.7,42,34,81.0,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Math","N",282,280,99.3,280,101,36.1,93,33.2,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Math","Y",43,42,97.7,42,32,76.2,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","ELA","N",197,182,92.4,182,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","ELA","Y",20,15,75.0,14,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Math","N",197,185,93.9,184,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Math","Y",20,16,80.0,15,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""","ELA","N",201,177,88.1,177,49,27.7,"*","*",52,29.4,"*","*","*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""","ELA","Y",43,32,74.4,32,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Math","N",201,194,96.5,194,77,39.7,"*","*",41,21.1,"*","*","*","*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Math","Y",43,41,95.3,41,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","ELA","N",233,233,100.0,233,72,30.9,50,21.5,61,26.2,50,21.5,111,47.6
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","ELA","Y",37,36,97.3,35,26,74.3,9,25.7,0,0.0,0,0.0,0,0.0
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Math","N",234,220,94.0,220,86,39.1,83,37.7,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Math","Y",37,37,100.0,37,30,81.1,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","ELA","N",210,208,99.0,208,95,45.7,65,31.3,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","ELA","Y",45,45,100.0,45,"*","*",0,0.0,"*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Math","N",209,207,99.0,207,103,49.8,"*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Math","Y",45,43,95.6,43,39,90.7,"*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","ELA","N",643,623,96.9,622,154,24.8,200,32.2,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","ELA","Y",100,94,94.0,94,79,84.0,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Math","N",641,636,99.2,635,318,50.1,"*","*",73,11.5,"*","*","*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Math","Y",100,99,99.0,99,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","ELA","N",262,259,98.9,258,82,31.8,"*","*","*","*",48,18.6,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","ELA","Y",39,39,100.0,39,34,87.2,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Math","N",261,259,99.2,259,124,47.9,"*","*","*","*",16,6.2,"*","*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Math","Y",39,37,94.9,37,33,89.2,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","ELA","N",193,186,96.4,186,42,22.6,"*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","ELA","Y",23,21,91.3,21,13,61.9,"*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Math","N",193,186,96.4,186,125,67.2,"*","*",20,10.8,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Math","Y",23,21,91.3,21,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","ELA","N",170,168,98.8,168,58,34.5,37,22.0,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","ELA","Y",35,35,100.0,35,25,71.4,7,20.0,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Math","N",170,168,98.8,168,66,39.3,"*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Math","Y",35,34,97.1,34,26,76.5,"*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","ELA","Y",12,11,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","ELA","N",126,125,99.2,125,"*","*",15,12.0,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","ELA","Y",32,32,100.0,32,"*","*",8,25.0,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Math","N",126,125,99.2,125,"*","*",45,36.0,"*","*",22,17.6,"*","*"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Math","Y",32,32,100.0,32,21,65.6,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","ELA","N",568,552,97.2,551,155,28.1,184,33.4,"*","*","*","*","*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","ELA","Y",97,88,90.7,87,70,80.5,"*","*","*","*",0,0.0,"*","*"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Math","N",568,558,98.2,557,315,56.6,166,29.8,57,10.2,19,3.4,76,13.6
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Math","Y",96,90,93.8,89,82,92.1,7,7.9,0,0.0,0,0.0,0,0.0
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","ELA","N",128,128,100.0,128,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Math","N",128,128,100.0,128,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""","Math","N",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","ELA","N",148,148,100.0,148,37,25.0,"*","*","*","*",37,25.0,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","ELA","Y",27,26,96.3,25,22,88.0,"*","*","*","*",0,0.0,"*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Math","N",148,148,100.0,148,42,28.4,"*","*",33,22.3,"*","*","*","*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","Math","Y",27,26,96.3,26,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","ELA","N",315,314,99.7,314,"*","*",97,30.9,"*","*",74,23.6,"*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","ELA","Y",40,40,100.0,40,30,75.0,"*","*","*","*",0,0.0,"*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","Math","N",316,316,100.0,316,95,30.1,95,30.1,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""","Math","Y",40,40,100.0,40,33,82.5,"*","*","*","*",0,0.0,"*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","ELA","N",77,74,96.1,74,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Math","N",78,78,100.0,78,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELA","N",254,252,99.2,252,24,9.5,82,32.5,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELA","Y",25,24,96.0,24,14,58.3,8,33.3,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Math","N",253,252,99.6,252,156,61.9,"*","*",32,12.7,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Math","Y",25,24,96.0,24,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Middletown School District","=""0830011""","Moody School","=""0831211""","ELA","N",128,127,99.2,127,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","Math","N",128,128,100.0,128,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","OASIS","=""0830311""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","ELA","N",117,116,99.1,116,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","Math","N",115,115,100.0,115,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Snow School","=""0831111""","Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","ELA","N",139,138,99.3,138,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","ELA","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Math","N",139,138,99.3,138,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Spencer School","=""0830111""","Math","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","ELA","N",133,132,99.2,132,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","Math","N",133,132,99.2,132,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Wesley School","=""0831411""","Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","ELA","N",580,572,98.6,571,75,13.1,172,30.1,"*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","ELA","Y",66,66,100.0,66,52,78.8,"*","*","*","*",0,0.0,"*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Math","N",581,577,99.3,577,178,30.8,"*","*","*","*",66,11.4,"*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Math","Y",66,66,100.0,66,61,92.4,"*","*","*","*",0,0.0,"*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","ELA","N",231,230,99.6,230,"*","*",46,20.0,"*","*",71,30.9,"*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","ELA","Y",29,29,100.0,29,17,58.6,"*","*","*","*",0,0.0,"*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Math","N",231,230,99.6,230,34,14.8,93,40.4,"*","*","*","*","*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","Math","Y",29,29,100.0,29,19,65.5,"*","*","*","*",0,0.0,"*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","ELA","N",416,414,99.5,414,"*","*",92,22.2,193,46.6,"*","*","*","*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","ELA","Y",67,66,98.5,66,35,53.0,17,25.8,"*","*","*","*",14,21.2
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Math","N",416,414,99.5,413,60,14.5,166,40.2,107,25.9,80,19.4,187,45.3
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Math","Y",67,67,100.0,67,43,64.2,18,26.9,6,9.0,0,0.0,6,9.0
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","ELA","N",500,481,96.2,479,17,3.5,76,15.9,214,44.7,172,35.9,386,80.6
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","ELA","Y",59,57,96.6,57,19,33.3,22,38.6,16,28.1,0,0.0,16,28.1
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Math","N",500,481,96.2,480,79,16.5,124,25.8,"*","*","*","*",277,57.7
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Math","Y",59,57,96.6,57,37,64.9,14,24.6,"*","*","*","*",6,10.5
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","ELA","N",203,194,95.6,194,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Math","N",201,193,96.0,193,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","ELA","N",191,165,86.4,165,"*","*",18,10.9,83,50.3,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","ELA","Y",32,27,84.4,27,"*","*",10,37.0,8,29.6,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Math","N",191,166,86.9,166,33,19.9,52,31.3,"*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Math","Y",32,25,78.1,25,17,68.0,"*","*","*","*",0,0.0,"*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","ELA","N",341,333,97.7,333,"*","*",70,21.0,112,33.6,"*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","ELA","Y",46,44,95.7,44,19,43.2,16,36.4,"*","*","*","*",9,20.5
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Math","N",341,333,97.7,333,"*","*",97,29.1,117,35.1,"*","*","*","*"
"Milford School District","=""0840011""","Meadowside School","=""0840711""","Math","Y",46,44,95.7,44,23,52.3,13,29.5,"*","*","*","*",8,18.2
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","ELA","N",293,289,98.6,288,"*","*",58,20.1,"*","*",111,38.5,"*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","ELA","Y",27,27,100.0,27,19,70.4,"*","*","*","*",0,0.0,"*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Math","N",293,289,98.6,288,30,10.4,"*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","Math","Y",27,27,100.0,27,22,81.5,"*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","ELA","N",343,342,99.7,341,72,21.1,96,28.2,"*","*","*","*","*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","ELA","Y",27,27,100.0,27,16,59.3,"*","*","*","*",0,0.0,"*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Math","N",343,342,99.7,342,52,15.2,"*","*","*","*",48,14.0,"*","*"
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","Math","Y",27,27,100.0,27,21,77.8,"*","*","*","*",0,0.0,"*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
