school_code,district_code,district,school,pre_kindergarten,kindergarten,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,total,year
0540211,0540011,Glastonbury School District,Buttonball Lane School,0,71,68,94,75,72,99,0,0,0,0,0,0,0,479,2013-14
0540411,0540011,Glastonbury School District,Hebron Avenue School,0,56,72,65,71,87,90,0,0,0,0,0,0,0,441,2013-14
0540611,0540011,Glastonbury School District,Hopewell School,0,64,79,57,74,76,88,0,0,0,0,0,0,0,438,2013-14
0540711,0540011,Glastonbury School District,Naubuc School,0,60,56,67,73,81,76,0,0,0,0,0,0,0,413,2013-14
0540111,0540011,Glastonbury School District,Links Academy,0,0,0,*,0,*,*,0,0,0,*,*,8,21,38,2013-14
0540811,0540011,Glastonbury School District,Gideon Welles School,0,0,0,0,0,0,0,509,0,0,0,0,0,0,509,2013-14
0545211,0540011,Glastonbury School District,Smith Middle School,0,0,0,0,0,0,0,0,525,509,0,0,0,0,1034,2013-14
0546111,0540011,Glastonbury School District,Glastonbury High School,0,0,0,0,0,0,0,0,0,0,504,541,523,572,2140,2013-14
0560111,0560011,Granby School District,Frank M. Kearns Primary School,32,109,117,132,0,0,0,0,0,0,0,0,0,0,390,2013-14
0560411,0560011,Granby School District,Kelly Lane Primary School,0,0,0,0,64,88,72,92,0,0,0,0,0,0,316,2013-14
0560311,0560011,Granby School District,Wells Road Intermediate School,0,0,0,0,68,66,82,72,0,0,0,0,0,0,288,2013-14
0565111,0560011,Granby School District,Granby Memorial Middle School,0,0,0,0,0,0,0,0,164,168,0,0,0,0,332,2013-14
0566111,0560011,Granby School District,Granby Memorial High School,0,0,0,0,0,0,0,0,0,0,163,197,163,201,724,2013-14
0570511,0570011,Greenwich School District,Hamilton Avenue School,52,48,55,63,49,66,53,0,0,0,0,0,0,0,386,2013-14
0570811,0570011,Greenwich School District,North Street School,26,64,50,63,68,59,64,0,0,0,0,0,0,0,394,2013-14
0570911,0570011,Greenwich School District,Old Greenwich School,31,74,61,52,74,65,71,0,0,0,0,0,0,0,428,2013-14
0571111,0570011,Greenwich School District,Parkway School,40,41,46,23,39,40,36,0,0,0,0,0,0,0,265,2013-14
0571011,0570011,Greenwich School District,Riverside School,*,84,*,79,91,84,82,0,0,0,0,0,0,0,496,2013-14
0570211,0570011,Greenwich School District,Cos Cob School,0,83,94,69,73,59,66,0,0,0,0,0,0,0,444,2013-14
0570411,0570011,Greenwich School District,Glenville School,0,66,85,58,81,53,62,0,0,0,0,0,0,0,405,2013-14
0571311,0570011,Greenwich School District,International School At Dundee,0,62,63,62,60,65,66,0,0,0,0,0,0,0,378,2013-14
0570311,0570011,Greenwich School District,Julian Curtiss School,0,57,48,61,53,67,58,0,0,0,0,0,0,0,344,2013-14
0570611,0570011,Greenwich School District,New Lebanon School,0,44,45,48,51,36,40,0,0,0,0,0,0,0,264,2013-14
0570711,0570011,Greenwich School District,North Mianus School,0,67,81,72,74,80,73,0,0,0,0,0,0,0,447,2013-14
0575111,0570011,Greenwich School District,Central Middle School,0,0,0,0,0,0,0,202,194,199,0,0,0,0,595,2013-14
0575211,0570011,Greenwich School District,Eastern Middle School,0,0,0,0,0,0,0,264,274,241,0,0,0,0,779,2013-14
0575311,0570011,Greenwich School District,Western Middle School,0,0,0,0,0,0,0,169,190,145,0,0,0,0,504,2013-14
0576111,0570011,Greenwich School District,Greenwich High School,0,0,0,0,0,0,0,0,0,0,654,648,653,681,2636,2013-14
0580311,0580011,Griswold School District,Griswold Elementary School,101,148,142,143,121,131,0,0,0,0,0,0,0,0,786,2013-14
0585111,0580011,Griswold School District,Griswold Middle School,0,0,0,0,0,0,147,136,136,158,0,0,0,0,577,2013-14
0586211,0580011,Griswold School District,Griswold High School,0,0,0,0,0,0,0,0,0,0,155,153,138,156,602,2013-14
0592011,0590011,Groton School District,Catherine Kolnaski Magnet School,40,62,70,62,69,58,50,0,0,0,0,0,0,0,411,2013-14
0591811,0590011,Groton School District,Charles Barnum School,83,70,44,57,50,41,40,0,0,0,0,0,0,0,385,2013-14
0591711,0590011,Groton School District,Mary Morrisson School,49,85,79,59,58,49,43,0,0,0,0,0,0,0,422,2013-14
0590111,0590011,Groton School District,S. B. Butler School,32,44,44,57,35,55,66,0,0,0,0,0,0,0,333,2013-14
0590311,0590011,Groton School District,Claude Chester School,0,58,57,68,74,46,59,0,0,0,0,0,0,0,362,2013-14
0591911,0590011,Groton School District,Northeast Academy Elementary School,0,76,72,69,57,72,64,0,0,0,0,0,0,0,410,2013-14
0591211,0590011,Groton School District,Pleasant Valley School,0,63,55,50,44,44,38,0,0,0,0,0,0,0,294,2013-14
0595311,0590011,Groton School District,Carl C. Cutler Middle School,0,0,0,0,0,0,0,143,152,154,0,0,0,0,449,2013-14
0595211,0590011,Groton School District,West Side Middle School,0,0,0,0,0,0,0,165,171,144,0,0,0,0,480,2013-14
0596111,0590011,Groton School District,Robert E. Fitch High School,0,0,0,0,0,0,0,0,0,0,285,275,267,296,1123,2013-14
0600211,0600011,Guilford School District,Guilford Lakes School,37,51,46,65,73,71,0,0,0,0,0,0,0,0,343,2013-14
0600611,0600011,Guilford School District,A. W. Cox School,0,48,72,61,73,59,0,0,0,0,0,0,0,0,313,2013-14
0600411,0600011,Guilford School District,Calvin Leete School,0,48,44,60,75,60,0,0,0,0,0,0,0,0,287,2013-14
0600311,0600011,Guilford School District,Melissa Jones School,0,49,81,62,72,73,0,0,0,0,0,0,0,0,337,2013-14
0600711,0600011,Guilford School District,A. Baldwin Middle School,0,0,0,0,0,0,280,300,0,0,0,0,0,0,580,2013-14
0605111,0600011,Guilford School District,E. C. Adams Middle School,0,0,0,0,0,0,0,0,275,308,0,0,0,0,583,2013-14
0606111,0600011,Guilford School District,Guilford High School,0,0,0,0,0,0,0,0,0,0,276,239,277,275,1067,2013-14
0628011,0620011,Hamden School District,Alice Peck Learning Center,123,*,7,*,0,0,0,0,0,0,0,0,0,0,137,2013-14
0620211,0620011,Hamden School District,Church Street School,15,46,45,55,45,45,43,58,0,0,0,0,0,0,352,2013-14
0620411,0620011,Hamden School District,Helen Street School,27,44,39,52,58,41,34,35,0,0,0,0,0,0,330,2013-14
0621211,0620011,Hamden School District,Bear Path School,0,65,58,67,74,70,55,60,0,0,0,0,0,0,449,2013-14
0620311,0620011,Hamden School District,Dunbar Hill School,0,42,41,37,50,41,45,53,0,0,0,0,0,0,309,2013-14
0621111,0620011,Hamden School District,Ridge Hill School,0,37,54,42,45,42,36,43,0,0,0,0,0,0,299,2013-14
0620111,0620011,Hamden School District,Shepherd Glen School,0,48,48,50,58,41,39,44,0,0,0,0,0,0,328,2013-14
0621011,0620011,Hamden School District,Spring Glen School,0,71,71,58,53,63,63,56,0,0,0,0,0,0,435,2013-14
0621411,0620011,Hamden School District,West Woods School,0,67,54,65,57,70,74,63,0,0,0,0,0,0,450,2013-14
0625211,0620011,Hamden School District,Hamden Middle School,0,0,0,0,0,0,0,0,412,453,0,0,0,0,865,2013-14
0626111,0620011,Hamden School District,Hamden High School,0,0,0,0,0,0,0,0,0,0,471,445,463,432,1811,2013-14
0630111,0630011,Hampton School District,Hampton Elementary School,15,16,17,10,13,14,11,15,0,0,0,0,0,0,111,2013-14
0640711,0640011,Hartford School District,Asian Studies Academy at Bellizzi School,36,85,89,67,72,67,49,53,64,53,0,0,0,0,635,2013-14
0640411,0640011,Hartford School District,Batchelder School,20,73,63,60,50,45,70,54,41,51,0,0,0,0,527,2013-14
0642811,0640011,Hartford School District,Betances Early Reading Lab Magnet School,46,46,59,64,63,0,0,0,0,0,0,0,0,0,278,2013-14
0643511,0640011,Hartford School District,Breakthrough II Magnet School,68,35,18,29,19,25,23,18,17,0,0,0,0,0,252,2013-14
0643311,0640011,Hartford School District,Breakthrough Magnet School,53,40,31,33,32,35,39,31,33,34,0,0,0,0,361,2013-14
0640611,0640011,Hartford School District,Burns Latino Studies Academy,23,59,51,56,63,56,61,55,62,55,0,0,0,0,541,2013-14
0642311,0640011,Hartford School District,Burr School,17,69,86,94,87,76,80,63,67,69,0,0,0,0,708,2013-14
0646911,0640011,Hartford School District,Capital Preparatory Magnet School,41,34,39,40,41,45,46,60,67,65,69,51,50,53,701,2013-14
0642411,0640011,Hartford School District,Clark School,15,44,48,46,53,37,42,30,27,27,0,0,0,0,369,2013-14
0640911,0640011,Hartford School District,Environmental Sciences Magnet at Hooker School,62,64,59,59,60,59,60,60,56,57,0,0,0,0,596,2013-14
0643211,0640011,Hartford School District,Expeditionary Learning Academy at Moylan School,43,105,94,94,91,75,91,0,0,0,0,0,0,0,593,2013-14
0641311,0640011,Hartford School District,Hartford PreKindergarten Magnet School,120,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2013-14
0641011,0640011,Hartford School District,Kennelly School,16,69,86,91,87,65,76,47,63,58,0,0,0,0,658,2013-14
0641111,0640011,Hartford School District,Kinsella Magnet School of Performing Arts,60,67,67,66,80,79,78,73,73,74,61,41,0,0,819,2013-14
0640811,0640011,Hartford School District,M. D. Fox School,12,82,73,72,63,71,64,49,56,27,0,0,0,0,569,2013-14
0641611,0640011,Hartford School District,"M. L. King, Jr. School",35,22,36,26,39,37,35,33,25,28,0,0,0,0,316,2013-14
0641911,0640011,Hartford School District,Milner School,34,42,43,43,40,37,30,40,31,36,0,0,0,0,376,2013-14
0643711,0640011,Hartford School District,Montessori Magnet at Fisher School,96,51,44,29,34,13,13,11,0,0,0,0,0,0,291,2013-14
0640511,0640011,Hartford School District,Montessori Magnet at Moylan School,82,28,24,9,15,0,0,0,0,0,0,0,0,0,158,2013-14
0641411,0640011,Hartford School District,Naylor/CCSU Leadership Academy,28,68,91,81,79,76,73,59,55,50,0,0,0,0,660,2013-14
0641511,0640011,Hartford School District,Parkville Community School,41,92,100,106,76,57,71,0,0,0,0,0,0,0,543,2013-14
0641711,0640011,Hartford School District,Rawson School,21,54,70,55,75,45,56,33,35,54,0,0,0,0,498,2013-14
0643011,0640011,Hartford School District,Sanchez School,36,91,82,76,74,61,72,0,0,0,0,0,0,0,492,2013-14
0642611,0640011,Hartford School District,Simpson-Waverly School,41,31,42,30,28,28,26,24,24,23,0,0,0,0,297,2013-14
0642011,0640011,Hartford School District,Webster Micro Society Magnet School,126,61,64,78,74,59,72,51,40,50,0,0,0,0,675,2013-14
0642211,0640011,Hartford School District,Wish Museum School,13,49,31,50,32,34,40,37,29,39,0,0,0,0,354,2013-14
0643611,0640011,Hartford School District,Global Communications Academy,0,65,57,64,60,59,57,47,0,0,45,38,0,0,492,2013-14
0640111,0640011,Hartford School District,SAND School,0,64,68,62,52,47,48,36,33,49,0,0,0,0,459,2013-14
0642511,0640011,Hartford School District,STEM Magnet at Fisher School,0,37,35,42,42,39,39,40,43,42,0,0,0,0,359,2013-14
0642111,0640011,Hartford School District,West Middle School,0,56,72,69,57,54,69,32,38,51,0,0,0,0,498,2013-14
0649011,0640011,Hartford School District,Hartford Transitional Learning Academy (Elementary),0,0,8,9,6,*,*,*,*,7,0,0,0,0,43,2013-14
0643811,0640011,Hartford School District,Betances STEM Magnet School,0,0,0,0,0,83,90,0,0,0,0,0,0,0,173,2013-14
0644011,0640011,Hartford School District,Renzulli Gifted and Talented Academy,0,0,0,0,0,12,19,20,17,23,23,14,0,0,128,2013-14
0646411,0640011,Hartford School District,Classical Magnet School,0,0,0,0,0,0,0,102,108,119,99,96,83,83,690,2013-14
0645411,0640011,Hartford School District,Hartford Magnet Trinity College Academy,0,0,0,0,0,0,0,210,211,211,121,90,75,0,918,2013-14
0641211,0640011,Hartford School District,McDonough Middle School,0,0,0,0,0,0,0,82,80,129,0,0,0,0,291,2013-14
0646511,0640011,Hartford School District,Sports and Medical Sciences Academy,0,0,0,0,0,0,0,87,90,86,136,107,103,96,705,2013-14
0646111,0640011,Hartford School District,Bulkeley High School Lower School,0,0,0,0,0,0,0,0,0,0,312,181,0,0,493,2013-14
0646011,0640011,Hartford School District,Culinary Arts Academy at Weaver High School,0,0,0,0,0,0,0,0,0,0,69,99,59,67,294,2013-14
0647911,0640011,Hartford School District,Great Path Academy at MCC,0,0,0,0,0,0,0,0,0,0,70,60,67,52,249,2013-14
0647211,0640011,Hartford School District,HPHS Engineering and Green Technology Academy,0,0,0,0,0,0,0,0,0,0,111,119,103,81,414,2013-14
0647411,0640011,Hartford School District,HPHS Law and Government Academy,0,0,0,0,0,0,0,0,0,0,164,122,92,103,481,2013-14
0647511,0640011,Hartford School District,HPHS Nursing and Health Sciences Academy,0,0,0,0,0,0,0,0,0,0,153,126,83,96,458,2013-14
0647611,0640011,Hartford School District,"High School, Inc.",0,0,0,0,0,0,0,0,0,0,97,99,103,44,343,2013-14
0647711,0640011,Hartford School District,Journalism and Media Academy Magnet School,0,0,0,0,0,0,0,0,0,0,60,17,55,69,201,2013-14
0647811,0640011,Hartford School District,OPPortunity High School,0,0,0,0,0,0,0,0,0,0,23,25,21,30,99,2013-14
0646611,0640011,Hartford School District,Pathways Academy of Technology and Design,0,0,0,0,0,0,0,0,0,0,116,76,68,70,330,2013-14
0646711,0640011,Hartford School District,University High School of Science and Engineering,0,0,0,0,0,0,0,0,0,0,133,107,92,76,408,2013-14
0647111,0640011,Hartford School District,Bulkeley High School,0,0,0,0,0,0,0,0,0,0,0,0,197,181,378,2013-14
0650111,0650011,Hartland School District,Hartland School,16,18,16,17,21,31,27,17,22,19,0,0,0,0,204,2013-14
0670211,0670011,Hebron School District,Gilead Hill School,49,88,89,118,0,0,0,0,0,0,0,0,0,0,344,2013-14
0670111,0670011,Hebron School District,Hebron Elementary School,0,0,0,0,101,122,148,152,0,0,0,0,0,0,523,2013-14
2860113,2860013,Highville Charter School District,Highville Charter School,43,34,33,43,35,34,36,34,29,34,6,0,0,0,361,2013-14
2640113,2640013,Integrated Day Charter School District,Integrated Day Charter School,34,32,34,33,33,33,33,33,32,33,0,0,0,0,330,2013-14
2610113,2610013,Jumoke Academy District,Jumoke Academy,63,69,50,50,49,72,77,85,79,82,18,10,0,0,704,2013-14
0680111,0680011,Kent School District,Kent Center School,9,25,24,27,30,38,35,23,31,30,0,0,0,0,272,2013-14
0698011,0690011,Killingly School District,Goodyear Early Childhood Center,101,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2013-14
0690311,0690011,Killingly School District,Killingly Memorial School,14,88,92,89,83,84,0,0,0,0,0,0,0,0,450,2013-14
0690111,0690011,Killingly School District,Killingly Central School,0,73,88,86,88,92,0,0,0,0,0,0,0,0,427,2013-14
0690411,0690011,Killingly School District,Sunrise Community School,0,*,*,*,*,*,*,*,*,9,*,10,*,7,47,2013-14
0695211,0690011,Killingly School District,Killingly Intermediate School,0,0,0,0,0,0,187,181,191,202,0,0,0,0,761,2013-14
0696111,0690011,Killingly School District,Killingly High School,0,0,0,0,0,0,0,0,0,0,271,218,186,180,855,2013-14
2450314,2450014,Learn,Riverside Magnet School at Goodwin College,171,64,0,0,0,0,0,0,0,0,0,0,0,0,235,2013-14
2450214,2450014,Learn,The Friendship School,364,149,0,0,0,0,0,0,0,0,0,0,0,0,513,2013-14
2459014,2450014,Learn,Learn Special Education,0,*,0,*,*,*,*,*,*,6,0,*,*,*,32,2013-14
2450114,2450014,Learn,Regional Multicultural Magnet School,0,97,102,88,92,79,75,0,0,0,0,0,0,0,533,2013-14
2455014,2450014,Learn,Dual Language & Arts Magnet Middle School,0,0,0,0,0,0,0,47,41,30,0,0,0,0,118,2013-14
2456014,2450014,Learn,Connecticut River Academy,0,0,0,0,0,0,0,0,0,0,118,94,89,91,392,2013-14
2456114,2450014,Learn,Marine Science Magnet High School of Southeastern Connecticut,0,0,0,0,0,0,0,0,0,0,88,83,59,23,253,2013-14
2456214,2450014,Learn,Three Rivers Middle College Magnet School,0,0,0,0,0,0,0,0,0,0,0,0,26,35,61,2013-14
0710111,0710011,Lebanon School District,Lebanon Elementary School,47,48,80,68,66,83,0,0,0,0,0,0,0,0,392,2013-14
0715111,0710011,Lebanon School District,Lebanon Middle School,0,0,0,0,0,0,86,78,92,102,0,0,0,0,358,2013-14
0716211,0710011,Lebanon School District,Lyman Memorial High School,0,0,0,0,0,0,0,0,0,0,95,100,100,101,396,2013-14
0720211,0720011,Ledyard School District,Gales Ferry School,*,*,74,82,0,0,0,0,0,0,0,0,0,0,225,2013-14
0720411,0720011,Ledyard School District,Gallup Hill School,65,42,52,40,42,42,37,40,0,0,0,0,0,0,360,2013-14
0720111,0720011,Ledyard School District,Ledyard Center School,0,61,51,65,64,55,65,57,0,0,0,0,0,0,418,2013-14
0720311,0720011,Ledyard School District,Juliet W. Long School,0,0,0,0,68,72,60,74,0,0,0,0,0,0,274,2013-14
0725111,0720011,Ledyard School District,Ledyard Middle School,0,0,0,0,0,0,0,0,178,169,0,0,0,0,347,2013-14
0726111,0720011,Ledyard School District,Ledyard High School,0,0,0,0,0,0,0,0,0,0,219,239,231,244,933,2013-14
0730111,0730011,Lisbon School District,Lisbon Central School,28,39,37,32,39,37,50,41,49,44,0,0,0,0,396,2013-14
0740211,0740011,Litchfield School District,Center School,19,58,54,70,67,0,0,0,0,0,0,0,0,0,268,2013-14
0740311,0740011,Litchfield School District,Litchfield Intermediate School,0,0,0,0,0,73,84,88,0,0,0,0,0,0,245,2013-14
0746111,0740011,Litchfield School District,Litchfield High School,0,0,0,0,0,0,0,0,85,87,80,85,67,68,472,2013-14
0769011,0760011,Madison School District,Town Campus Learning Center,45,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2013-14
0760211,0760011,Madison School District,Island Avenue Elementary School,0,52,56,58,61,69,0,0,0,0,0,0,0,0,296,2013-14
0760111,0760011,Madison School District,J. Milton Jeffrey Elementary School,0,57,55,77,68,86,0,0,0,0,0,0,0,0,343,2013-14
0760311,0760011,Madison School District,Kathleen H. Ryerson Elementary School,0,44,51,43,52,52,0,0,0,0,0,0,0,0,242,2013-14
0760611,0760011,Madison School District,Dr. Robert H. Brown Middle School,0,0,0,0,0,0,267,279,0,0,0,0,0,0,546,2013-14
0765211,0760011,Madison School District,Walter C. Polson Upper Middle School,0,0,0,0,0,0,0,0,268,292,0,0,0,0,560,2013-14
0766111,0760011,Madison School District,Daniel Hand High School,0,0,0,0,0,0,0,0,0,0,308,312,318,313,1251,2013-14
0770311,0770011,Manchester School District,Buckley School,57,56,34,49,61,58,45,0,0,0,0,0,0,0,360,2013-14
0778011,0770011,Manchester School District,Manchester Preschool Center,191,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2013-14
0771411,0770011,Manchester School District,Washington School,0,62,73,60,58,50,59,0,0,0,0,0,0,0,362,2013-14
0770111,0770011,Manchester School District,Bowers School,0,80,74,58,71,77,65,0,0,0,0,0,0,0,425,2013-14
0770411,0770011,Manchester School District,Highland Park School,0,50,39,47,43,47,41,0,0,0,0,0,0,0,267,2013-14
0770611,0770011,Manchester School District,Keeney School,0,58,62,39,58,51,68,0,0,0,0,0,0,0,336,2013-14
0771611,0770011,Manchester School District,Martin School,0,43,50,47,41,54,47,0,0,0,0,0,0,0,282,2013-14
0771011,0770011,Manchester School District,Robertson School,0,76,101,54,62,42,45,0,0,0,0,0,0,0,380,2013-14
0771211,0770011,Manchester School District,Verplanck School,0,77,73,61,60,50,43,0,0,0,0,0,0,0,364,2013-14
0771311,0770011,Manchester School District,Waddell School,0,62,63,60,*,48,60,*,0,0,0,0,0,0,342,2013-14
0771711,0770011,Manchester School District,Elisabeth M. Bennet Academy,0,0,0,0,0,0,0,374,0,0,0,0,0,0,374,2013-14
0775311,0770011,Manchester School District,Illing Middle School,0,0,0,0,0,0,0,0,414,387,0,0,0,0,801,2013-14
0779011,0770011,Manchester School District,Manchester Regional Academy,0,0,0,0,0,0,0,0,*,*,23,20,20,19,92,2013-14
0776111,0770011,Manchester School District,Manchester High School,0,0,0,0,0,0,0,0,0,0,428,366,437,388,1619,2013-14
0779111,0770011,Manchester School District,Manchester Transition Center,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,2013-14
0780411,0780011,Mansfield School District,Annie E. Vinton School,30,41,45,43,49,48,0,0,0,0,0,0,0,0,256,2013-14
0780211,0780011,Mansfield School District,Dorothy C. Goodwin School,23,35,43,32,40,28,0,0,0,0,0,0,0,0,201,2013-14
0780511,0780011,Mansfield School District,Southeast Elementary School,25,36,47,53,44,37,0,0,0,0,0,0,0,0,242,2013-14
0785111,0780011,Mansfield School District,Mansfield Middle School,0,0,0,0,0,0,128,136,140,142,0,0,0,0,546,2013-14
0790111,0790011,Marlborough School District,Elmer Thienes-Mary Hall Elementary School,17,55,78,96,97,77,101,84,0,0,0,0,0,0,605,2013-14
0800311,0800011,Meriden School District,Hanover School,10,192,72,89,88,69,82,0,0,0,0,0,0,0,602,2013-14
