drg,district_code,district,type,amount,year,pct,state_pct,school_code
D,1640011,Windsor School District,Student Support Services,5059724.0,2012-13,0.0771129776958,0.0619670612102,1640011
F,1660011,Wolcott School District,Student Support Services,1257144.0,2012-13,0.0367630220281,0.0619670612102,1660011
B,1670011,Woodbridge School District,Student Support Services,153767.0,2012-13,0.011841796914,0.0619670612102,1670011
E,1690011,Woodstock School District,Student Support Services,718503.0,2012-13,0.063943836454,0.0619670612102,1690011
,2880013,Achievement First Hartford Academy Inc. District,Administration and Support Services,2363489.0,2012-13,0.249980618083,0.102675413565,2880013
,2790013,Amistad Academy District,Administration and Support Services,2069216.0,2012-13,0.192432992833,0.102675413565,2790013
C,0010011,Andover School District,Administration and Support Services,609305.0,2012-13,0.136041017828,0.102675413565,0010011
H,0020011,Ansonia School District,Administration and Support Services,3699976.0,2012-13,0.103026572786,0.102675413565,0020011
E,0030011,Ashford School District,Administration and Support Services,818106.0,2012-13,0.111054866892,0.102675413565,0030011
B,0040011,Avon School District,Administration and Support Services,4734968.0,2012-13,0.095159934081,0.102675413565,0040011
C,0050011,Barkhamsted School District,Administration and Support Services,442772.0,2012-13,0.11062106865,0.102675413565,0050011
D,0070011,Berlin School District,Administration and Support Services,4841171.0,2012-13,0.108730916725,0.102675413565,0070011
C,0080011,Bethany School District,Administration and Support Services,742263.0,2012-13,0.109159501997,0.102675413565,0080011
D,0090011,Bethel School District,Administration and Support Services,4089152.0,2012-13,0.0928114685563,0.102675413565,0090011
G,0110011,Bloomfield School District,Administration and Support Services,6287655.0,2012-13,0.143333070192,0.102675413565,0110011
C,0120011,Bolton School District,Administration and Support Services,1542494.0,2012-13,0.113279609092,0.102675413565,0120011
,2950013,Booker T. Washington Academy District,Administration and Support Services,,2012-13,,0.102675413565,2950013
E,0130011,Bozrah School District,Administration and Support Services,434214.0,2012-13,0.103004395693,0.102675413565,0130011
D,0140011,Branford School District,Administration and Support Services,4535282.0,2012-13,0.0858554168068,0.102675413565,0140011
,2900013,Brass City Charter School District,Administration and Support Services,,2012-13,,0.102675413565,2900013
,2850013,Bridgeport Achievement First District,Administration and Support Services,2373137.0,2012-13,0.26452050707,0.102675413565,2850013
I,0150011,Bridgeport School District,Administration and Support Services,26857775.0,2012-13,0.0932927682965,0.102675413565,0150011
G,0170011,Bristol School District,Administration and Support Services,8126011.0,2012-13,0.0748017914001,0.102675413565,0170011
B,0180011,Brookfield School District,Administration and Support Services,3957106.0,2012-13,0.0987633325055,0.102675413565,0180011
E,0190011,Brooklyn School District,Administration and Support Services,962002.0,2012-13,0.0764372861578,0.102675413565,0190011
E,0210011,Canaan School District,Administration and Support Services,290473.0,2012-13,0.136297560774,0.102675413565,0210011
F,0220011,Canterbury School District,Administration and Support Services,827529.0,2012-13,0.0805763867562,0.102675413565,0220011
C,0230011,Canton School District,Administration and Support Services,2852881.0,2012-13,0.112536208448,0.102675413565,0230011
E,0240011,Chaplin School District,Administration and Support Services,356291.0,2012-13,0.106062189199,0.102675413565,0240011
,,Charter School for Young Children on Asylum Hill District,Administration and Support Services,,2012-13,,0.102675413565,
B,0250011,Cheshire School District,Administration and Support Services,6132097.0,2012-13,0.0959296378188,0.102675413565,0250011
E,0260011,Chester School District,Administration and Support Services,623474.0,2012-13,0.144306016504,0.102675413565,0260011
D,0270011,Clinton School District,Administration and Support Services,2615727.0,2012-13,0.0851206106935,0.102675413565,0270011
D,0280011,Colchester School District,Administration and Support Services,3864126.0,2012-13,0.0980562952677,0.102675413565,0280011
E,0290011,Colebrook School District,Administration and Support Services,326678.0,2012-13,0.179276895266,0.102675413565,0290011
C,0300011,Columbia School District,Administration and Support Services,973863.0,2012-13,0.110202659969,0.102675413565,0300011
,2680013,Common Ground High School District,Administration and Support Services,554029.0,2012-13,0.225323030835,0.102675413565,2680013
C,0310011,Cornwall School District,Administration and Support Services,407880.0,2012-13,0.133576811579,0.102675413565,0310011
E,0320011,Coventry School District,Administration and Support Services,2404548.0,2012-13,0.0893033806848,0.102675413565,0320011
D,0330011,Cromwell School District,Administration and Support Services,2770877.0,2012-13,0.101206119301,0.102675413565,0330011
H,0340011,Danbury School District,Administration and Support Services,12653182.0,2012-13,0.0954066142306,0.102675413565,0340011
A,0350011,Darien School District,Administration and Support Services,6546613.0,2012-13,0.0783883799689,0.102675413565,0350011
E,0360011,Deep River School District,Administration and Support Services,694169.0,2012-13,0.12211778084,0.102675413565,0360011
H,0370011,Derby School District,Administration and Support Services,2527277.0,2012-13,0.123856450474,0.102675413565,0370011
D,0400011,East Granby School District,Administration and Support Services,1872780.0,2012-13,0.124318326289,0.102675413565,0400011
E,0410011,East Haddam School District,Administration and Support Services,2010643.0,2012-13,0.103079512767,0.102675413565,0410011
D,0420011,East Hampton School District,Administration and Support Services,3471407.0,2012-13,0.116116032577,0.102675413565,0420011
H,0430011,East Hartford School District,Administration and Support Services,11970208.0,2012-13,0.112135330322,0.102675413565,0430011
G,0440011,East Haven School District,Administration and Support Services,6394633.0,2012-13,0.127879253139,0.102675413565,0440011
D,0450011,East Lyme School District,Administration and Support Services,4047976.0,2012-13,0.0941659520046,0.102675413565,0450011
F,0470011,East Windsor School District,Administration and Support Services,3457231.0,2012-13,0.161702099994,0.102675413565,0470011
E,0390011,Eastford School District,Administration and Support Services,346172.0,2012-13,0.113524550112,0.102675413565,0390011
A,0460011,Easton School District,Administration and Support Services,1925782.0,2012-13,0.118312694565,0.102675413565,0460011
C,0480011,Ellington School District,Administration and Support Services,2566018.0,2012-13,0.077807861656,0.102675413565,0480011
,2890013,Elm City College Preparatory School District,Administration and Support Services,2406845.0,2012-13,0.284048577205,0.102675413565,2890013
,2910013,Elm City Montessori School District,Administration and Support Services,,2012-13,,0.102675413565,2910013
F,0490011,Enfield School District,Administration and Support Services,8993734.0,2012-13,0.116861653864,0.102675413565,0490011
C,0500011,Essex School District,Administration and Support Services,943573.0,2012-13,0.120180112297,0.102675413565,0500011
,2720013,Explorations District,Administration and Support Services,245358.0,2012-13,0.199106545105,0.102675413565,2720013
B,0510011,Fairfield School District,Administration and Support Services,17710440.0,2012-13,0.110984189545,0.102675413565,0510011
B,0520011,Farmington School District,Administration and Support Services,4130760.0,2012-13,0.0675853341415,0.102675413565,0520011
E,0530011,Franklin School District,Administration and Support Services,355113.0,2012-13,0.117492664008,0.102675413565,0530011
B,0540011,Glastonbury School District,Administration and Support Services,9965197.0,2012-13,0.104767261947,0.102675413565,0540011
B,0560011,Granby School District,Administration and Support Services,3001208.0,2012-13,0.104403279726,0.102675413565,0560011
,2940013,Great Oaks Charter School District,Administration and Support Services,,2012-13,,0.102675413565,2940013
B,0570011,Greenwich School District,Administration and Support Services,15010951.0,2012-13,0.0919745353903,0.102675413565,0570011
F,0580011,Griswold School District,Administration and Support Services,3968546.0,2012-13,0.152383445678,0.102675413565,0580011
G,0590011,Groton School District,Administration and Support Services,7974144.0,2012-13,0.102950882574,0.102675413565,0590011
B,0600011,Guilford School District,Administration and Support Services,5700868.0,2012-13,0.103248028915,0.102675413565,0600011
G,0620011,Hamden School District,Administration and Support Services,9582151.0,2012-13,0.0869669752427,0.102675413565,0620011
E,0630011,Hampton School District,Administration and Support Services,344790.0,2012-13,0.142947405603,0.102675413565,0630011
I,0640011,Hartford School District,Administration and Support Services,48861848.0,2012-13,0.122054405705,0.102675413565,0640011
E,0650011,Hartland School District,Administration and Support Services,435311.0,2012-13,0.121273166128,0.102675413565,0650011
C,0670011,Hebron School District,Administration and Support Services,1309563.0,2012-13,0.104405559131,0.102675413565,0670011
,2860013,Highville Charter School District,Administration and Support Services,646723.0,2012-13,0.159399621861,0.102675413565,2860013
,2640013,Integrated Day Charter School District,Administration and Support Services,651346.0,2012-13,0.191529146219,0.102675413565,2640013
,2650013,Interdistrict School for Arts and Comm District,Administration and Support Services,488095.0,2012-13,0.191123942464,0.102675413565,2650013
,2610013,Jumoke Academy District,Administration and Support Services,1205970.0,2012-13,0.168215843872,0.102675413565,2610013
E,0680011,Kent School District,Administration and Support Services,542009.0,2012-13,0.101666477218,0.102675413565,0680011
G,0690011,Killingly School District,Administration and Support Services,4173176.0,2012-13,0.103673221082,0.102675413565,0690011
E,0710011,Lebanon School District,Administration and Support Services,1873488.0,2012-13,0.101650486764,0.102675413565,0710011
D,0720011,Ledyard School District,Administration and Support Services,4204557.0,2012-13,0.117581687473,0.102675413565,0720011
E,0730011,Lisbon School District,Administration and Support Services,656139.0,2012-13,0.0864441815365,0.102675413565,0730011
E,0740011,Litchfield School District,Administration and Support Services,1670576.0,2012-13,0.093931502563,0.102675413565,0740011
B,0760011,Madison School District,Administration and Support Services,4263752.0,2012-13,0.0848920190947,0.102675413565,0760011
G,0770011,Manchester School District,Administration and Support Services,10710421.0,2012-13,0.0991940765664,0.102675413565,0770011
C,0780011,Mansfield School District,Administration and Support Services,2881236.0,2012-13,0.130355587793,0.102675413565,0780011
C,0790011,Marlborough School District,Administration and Support Services,734103.0,2012-13,0.0996793328559,0.102675413565,0790011
H,0800011,Meriden School District,Administration and Support Services,10443745.0,2012-13,0.0901021571521,0.102675413565,0800011
G,0830011,Middletown School District,Administration and Support Services,5917631.0,2012-13,0.0754709865596,0.102675413565,0830011
D,0840011,Milford School District,Administration and Support Services,10545232.0,2012-13,0.0953334287219,0.102675413565,0840011
B,0850011,Monroe School District,Administration and Support Services,4493180.0,2012-13,0.0831539909504,0.102675413565,0850011
F,0860011,Montville School District,Administration and Support Services,3271274.0,2012-13,0.0878118714552,0.102675413565,0860011
G,0880011,Naugatuck School District,Administration and Support Services,7634132.0,2012-13,0.115603916213,0.102675413565,0880011
,,"New Beginnings Inc., Family Academy District",Administration and Support Services,601042.0,2012-13,0.137298994384,0.102675413565,
I,0890011,New Britain School District,Administration and Support Services,12302828.0,2012-13,0.0875639676787,0.102675413565,0890011
A,0900011,New Canaan School District,Administration and Support Services,8977433.0,2012-13,0.113221956317,0.102675413565,0900011
B,0910011,New Fairfield School District,Administration and Support Services,4131378.0,2012-13,0.11073784029,0.102675413565,0910011
C,0920011,New Hartford School District,Administration and Support Services,760863.0,2012-13,0.0920904508004,0.102675413565,0920011
I,0930011,New Haven School District,Administration and Support Services,35378699.0,2012-13,0.107343451379,0.102675413565,0930011
I,0950011,New London School District,Administration and Support Services,6452282.0,2012-13,0.12895767539,0.102675413565,0950011
D,0960011,New Milford School District,Administration and Support Services,6736137.0,2012-13,0.112128981262,0.102675413565,0960011
D,0940011,Newington School District,Administration and Support Services,6316890.0,2012-13,0.0938832754785,0.102675413565,0940011
B,0970011,Newtown School District,Administration and Support Services,7339452.0,2012-13,0.100617933462,0.102675413565,0970011
E,0980011,Norfolk School District,Administration and Support Services,478630.0,2012-13,0.182144558763,0.102675413565,0980011
E,0990011,North Branford School District,Administration and Support Services,3032384.0,2012-13,0.100188291811,0.102675413565,0990011
F,1000011,North Canaan School District,Administration and Support Services,586908.0,2012-13,0.107195693674,0.102675413565,1000011
D,1010011,North Haven School District,Administration and Support Services,6618507.0,2012-13,0.136591398835,0.102675413565,1010011
E,1020011,North Stonington School District,Administration and Support Services,1372462.0,2012-13,0.110887776363,0.102675413565,1020011
H,1030011,Norwalk School District,Administration and Support Services,23402117.0,2012-13,0.130120078124,0.102675413565,1030011
H,1040011,Norwich School District,Administration and Support Services,3332049.0,2012-13,0.0530266462777,0.102675413565,1040011
,2630013,Odyssey Community School District,Administration and Support Services,568260.0,2012-13,0.183869887447,0.102675413565,2630013
D,1060011,Old Saybrook School District,Administration and Support Services,2252793.0,2012-13,0.0954868869368,0.102675413565,1060011
B,1070011,Orange School District,Administration and Support Services,1593155.0,2012-13,0.0842672396352,0.102675413565,1070011
C,1080011,Oxford School District,Administration and Support Services,3525260.0,2012-13,0.123467945847,0.102675413565,1080011
,2830013,Park City Prep Charter School District,Administration and Support Services,749345.0,2012-13,0.268239686565,0.102675413565,2830013
,2930013,Path Academy District,Administration and Support Services,,2012-13,,0.102675413565,2930013
G,1090011,Plainfield School District,Administration and Support Services,3411430.0,2012-13,0.101239398654,0.102675413565,1090011
F,1100011,Plainville School District,Administration and Support Services,4194437.0,2012-13,0.11669607784,0.102675413565,1100011
F,1110011,Plymouth School District,Administration and Support Services,2085489.0,2012-13,0.0845603501543,0.102675413565,1110011
C,1120011,Pomfret School District,Administration and Support Services,596864.0,2012-13,0.0791006289867,0.102675413565,1120011
E,1130011,Portland School District,Administration and Support Services,2175799.0,2012-13,0.112206555459,0.102675413565,1130011
E,1140011,Preston School District,Administration and Support Services,841951.0,2012-13,0.0945263477216,0.102675413565,1140011
G,1160011,Putnam School District,Administration and Support Services,2049703.0,2012-13,0.105034688504,0.102675413565,1160011
A,1170011,Redding School District,Administration and Support Services,1890764.0,2012-13,0.0848889533206,0.102675413565,1170011
E,2010012,Regional School District 01,Administration and Support Services,1030025.0,2012-13,0.104593800541,0.102675413565,2010012
C,2040012,Regional School District 04,Administration and Support Services,2115125.0,2012-13,0.134837564125,0.102675413565,2040012
B,2050012,Regional School District 05,Administration and Support Services,5290230.0,2012-13,0.137430724547,0.102675413565,2050012
E,2060012,Regional School District 06,Administration and Support Services,1954500.0,2012-13,0.112956239614,0.102675413565,2060012
C,2070012,Regional School District 07,Administration and Support Services,1894980.0,2012-13,0.105776708426,0.102675413565,2070012
C,2080012,Regional School District 08,Administration and Support Services,1958384.0,2012-13,0.083288985754,0.102675413565,2080012
A,2090012,Regional School District 09,Administration and Support Services,1711107.0,2012-13,0.083795030095,0.102675413565,2090012
C,2100012,Regional School District 10,Administration and Support Services,3205544.0,2012-13,0.0896915983224,0.102675413565,2100012
F,2110012,Regional School District 11,Administration and Support Services,1036707.0,2012-13,0.158141373192,0.102675413565,2110012
C,2120012,Regional School District 12,Administration and Support Services,2064009.0,2012-13,0.0990716727147,0.102675413565,2120012
C,2130012,Regional School District 13,Administration and Support Services,3835403.0,2012-13,0.115196646595,0.102675413565,2130012
C,2140012,Regional School District 14,Administration and Support Services,2602520.0,2012-13,0.0849183550144,0.102675413565,2140012
B,2150012,Regional School District 15,Administration and Support Services,6068191.0,2012-13,0.0989274727943,0.102675413565,2150012
E,2160012,Regional School District 16,Administration and Support Services,4025035.0,2012-13,0.11777243094,0.102675413565,2160012
C,2170012,Regional School District 17,Administration and Support Services,4135862.0,2012-13,0.11335409204,0.102675413565,2170012
C,2180012,Regional School District 18,Administration and Support Services,3118405.0,2012-13,0.116100388402,0.102675413565,2180012
C,2190012,Regional School District 19,Administration and Support Services,2324496.0,2012-13,0.116414305026,0.102675413565,2190012
A,1180011,Ridgefield School District,Administration and Support Services,6439990.0,2012-13,0.0761664910301,0.102675413565,1180011
D,1190011,Rocky Hill School District,Administration and Support Services,2712005.0,2012-13,0.0759760353201,0.102675413565,1190011
C,1210011,Salem School District,Administration and Support Services,1017685.0,2012-13,0.128546090332,0.102675413565,1210011
E,1220011,Salisbury School District,Administration and Support Services,579433.0,2012-13,0.094925027588,0.102675413565,1220011
E,1230011,Scotland School District,Administration and Support Services,377980.0,2012-13,0.146372027677,0.102675413565,1230011
F,1240011,Seymour School District,Administration and Support Services,4502846.0,2012-13,0.141438082804,0.102675413565,1240011
E,1250011,Sharon School District,Administration and Support Services,571740.0,2012-13,0.124516137182,0.102675413565,1250011
D,1260011,Shelton School District,Administration and Support Services,7236486.0,2012-13,0.10620562432,0.102675413565,1260011
C,1270011,Sherman School District,Administration and Support Services,579356.0,2012-13,0.0867446399599,0.102675413565,1270011
,2700013,Side By Side Charter School District,Administration and Support Services,455394.0,2012-13,0.166493492629,0.102675413565,2700013
B,1280011,Simsbury School District,Administration and Support Services,5678844.0,2012-13,0.0853175876319,0.102675413565,1280011
C,1290011,Somers School District,Administration and Support Services,1973207.0,2012-13,0.0944281104194,0.102675413565,1290011
B,1320011,South Windsor School District,Administration and Support Services,6663341.0,2012-13,0.0965374290346,0.102675413565,1320011
D,1310011,Southington School District,Administration and Support Services,9424334.0,2012-13,0.107778215618,0.102675413565,1310011
F,1330011,Sprague School District,Administration and Support Services,772236.0,2012-13,0.143407463972,0.102675413565,1330011
F,1340011,Stafford School District,Administration and Support Services,2942336.0,2012-13,0.10602274083,0.102675413565,1340011
,2820013,Stamford Academy District,Administration and Support Services,1258077.0,2012-13,0.397647197897,0.102675413565,2820013
H,1350011,Stamford School District,Administration and Support Services,30994393.0,2012-13,0.117862752007,0.102675413565,1350011
F,1360011,Sterling School District,Administration and Support Services,556052.0,2012-13,0.084111239115,0.102675413565,1360011
D,1370011,Stonington School District,Administration and Support Services,3073566.0,2012-13,0.0878638187223,0.102675413565,1370011
G,1380011,Stratford School District,Administration and Support Services,9431629.0,2012-13,0.0931903032505,0.102675413565,1380011
C,1390011,Suffield School District,Administration and Support Services,3352262.0,2012-13,0.100082944124,0.102675413565,1390011
,2690013,The Bridge Academy District,Administration and Support Services,377976.0,2012-13,0.116597361894,0.102675413565,2690013
E,1400011,Thomaston School District,Administration and Support Services,1950804.0,2012-13,0.124090244744,0.102675413565,1400011
F,1410011,Thompson School District,Administration and Support Services,2417812.0,2012-13,0.139174079788,0.102675413565,1410011
C,1420011,Tolland School District,Administration and Support Services,3606384.0,2012-13,0.0952855958236,0.102675413565,1420011
G,1430011,Torrington School District,Administration and Support Services,5470759.0,2012-13,0.0795101372624,0.102675413565,1430011
,2780013,Trailblazers Academy District,Administration and Support Services,1976566.0,2012-13,0.454969847313,0.102675413565,2780013
B,1440011,Trumbull School District,Administration and Support Services,10735474.0,2012-13,0.109461719379,0.102675413565,1440011
E,1450011,Union School District,Administration and Support Services,244474.0,2012-13,0.182746998183,0.102675413565,1450011
G,1460011,Vernon School District,Administration and Support Services,4288027.0,2012-13,0.0833296539999,0.102675413565,1460011
F,1470011,Voluntown School District,Administration and Support Services,616159.0,2012-13,0.117027204843,0.102675413565,1470011
D,1480011,Wallingford School District,Administration and Support Services,13641046.0,2012-13,0.136847428894,0.102675413565,1480011
I,1510011,Waterbury School District,Administration and Support Services,23645400.0,2012-13,0.0891591542222,0.102675413565,1510011
D,1520011,Waterford School District,Administration and Support Services,4425263.0,2012-13,0.0949549027495,0.102675413565,1520011
D,1530011,Watertown School District,Administration and Support Services,4883696.0,2012-13,0.121753007404,0.102675413565,1530011
B,1550011,West Hartford School District,Administration and Support Services,16925637.0,2012-13,0.115946901784,0.102675413565,1550011
H,1560011,West Haven School District,Administration and Support Services,5882517.0,2012-13,0.0643796301009,0.102675413565,1560011
E,1540011,Westbrook School District,Administration and Support Services,1553987.0,2012-13,0.0975549107224,0.102675413565,1540011
A,1570011,Weston School District,Administration and Support Services,3768093.0,2012-13,0.0797491915964,0.102675413565,1570011
A,1580011,Westport School District,Administration and Support Services,10603718.0,2012-13,0.0980419111654,0.102675413565,1580011
D,1590011,Wethersfield School District,Administration and Support Services,4171637.0,2012-13,0.0763454233378,0.102675413565,1590011
E,1600011,Willington School District,Administration and Support Services,999746.0,2012-13,0.122644053209,0.102675413565,1600011
A,1610011,Wilton School District,Administration and Support Services,7633679.0,2012-13,0.100236532185,0.102675413565,1610011
G,1620011,Winchester School District,Administration and Support Services,1465940.0,2012-13,0.103462807586,0.102675413565,1620011
I,1630011,Windham School District,Administration and Support Services,5642789.0,2012-13,0.105522811966,0.102675413565,1630011
F,1650011,Windsor Locks School District,Administration and Support Services,2847964.0,2012-13,0.0908747600747,0.102675413565,1650011
D,1640011,Windsor School District,Administration and Support Services,6993479.0,2012-13,0.106584467877,0.102675413565,1640011
F,1660011,Wolcott School District,Administration and Support Services,3472867.0,2012-13,0.101558044283,0.102675413565,1660011
B,1670011,Woodbridge School District,Administration and Support Services,1924437.0,2012-13,0.148203399479,0.102675413565,1670011
E,1690011,Woodstock School District,Administration and Support Services,815592.0,2012-13,0.0725843614587,0.102675413565,1690011
,2880013,Achievement First Hartford Academy Inc. District,Plant Operation and Maintenance,37713.0,2012-13,0.00398881443906,0.0945029212524,2880013
,2790013,Amistad Academy District,Plant Operation and Maintenance,434951.0,2012-13,0.0404495821924,0.0945029212524,2790013
C,0010011,Andover School District,Plant Operation and Maintenance,439659.0,2012-13,0.0981637404208,0.0945029212524,0010011
H,0020011,Ansonia School District,Plant Operation and Maintenance,6856789.0,2012-13,0.190928663047,0.0945029212524,0020011
E,0030011,Ashford School District,Plant Operation and Maintenance,589430.0,2012-13,0.0800129447677,0.0945029212524,0030011
B,0040011,Avon School District,Plant Operation and Maintenance,4345690.0,2012-13,0.0873365087021,0.0945029212524,0040011
C,0050011,Barkhamsted School District,Plant Operation and Maintenance,400895.0,2012-13,0.100158621856,0.0945029212524,0050011
D,0070011,Berlin School District,Plant Operation and Maintenance,5162991.0,2012-13,0.115958875337,0.0945029212524,0070011
C,0080011,Bethany School District,Plant Operation and Maintenance,929967.0,2012-13,0.136763835182,0.0945029212524,0080011
D,0090011,Bethel School District,Plant Operation and Maintenance,3639334.0,2012-13,0.082601950993,0.0945029212524,0090011
G,0110011,Bloomfield School District,Plant Operation and Maintenance,5380087.0,2012-13,0.12264419527,0.0945029212524,0110011
C,0120011,Bolton School District,Plant Operation and Maintenance,1166820.0,2012-13,0.0856903906792,0.0945029212524,0120011
,2950013,Booker T. Washington Academy District,Plant Operation and Maintenance,,2012-13,,0.0945029212524,2950013
E,0130011,Bozrah School District,Plant Operation and Maintenance,360277.0,2012-13,0.085465034907,0.0945029212524,0130011
D,0140011,Branford School District,Plant Operation and Maintenance,4274172.0,2012-13,0.0809124589306,0.0945029212524,0140011
,2900013,Brass City Charter School District,Plant Operation and Maintenance,,2012-13,,0.0945029212524,2900013
,2850013,Bridgeport Achievement First District,Plant Operation and Maintenance,349622.0,2012-13,0.038970438168,0.0945029212524,2850013
I,0150011,Bridgeport School District,Plant Operation and Maintenance,27629861.0,2012-13,0.0959746747576,0.0945029212524,0150011
G,0170011,Bristol School District,Plant Operation and Maintenance,8912388.0,2012-13,0.0820405716966,0.0945029212524,0170011
B,0180011,Brookfield School District,Plant Operation and Maintenance,3695974.0,2012-13,0.0922458759239,0.0945029212524,0180011
E,0190011,Brooklyn School District,Plant Operation and Maintenance,1227313.0,2012-13,0.0975179625263,0.0945029212524,0190011
E,0210011,Canaan School District,Plant Operation and Maintenance,191927.0,2012-13,0.0900571892971,0.0945029212524,0210011
F,0220011,Canterbury School District,Plant Operation and Maintenance,2021986.0,2012-13,0.196880503223,0.0945029212524,0220011
C,0230011,Canton School District,Plant Operation and Maintenance,2346425.0,2012-13,0.0925582850833,0.0945029212524,0230011
E,0240011,Chaplin School District,Plant Operation and Maintenance,288462.0,2012-13,0.0858705699015,0.0945029212524,0240011
,,Charter School for Young Children on Asylum Hill District,Plant Operation and Maintenance,,2012-13,,0.0945029212524,
B,0250011,Cheshire School District,Plant Operation and Maintenance,6192191.0,2012-13,0.0968697396559,0.0945029212524,0250011
E,0260011,Chester School District,Plant Operation and Maintenance,460119.0,2012-13,0.10649672642,0.0945029212524,0260011
D,0270011,Clinton School District,Plant Operation and Maintenance,2266303.0,2012-13,0.0737497052928,0.0945029212524,0270011
D,0280011,Colchester School District,Plant Operation and Maintenance,3697155.0,2012-13,0.0938192290651,0.0945029212524,0280011
E,0290011,Colebrook School District,Plant Operation and Maintenance,179824.0,2012-13,0.0986852142303,0.0945029212524,0290011
C,0300011,Columbia School District,Plant Operation and Maintenance,592578.0,2012-13,0.0670563229523,0.0945029212524,0300011
,2680013,Common Ground High School District,Plant Operation and Maintenance,118150.0,2012-13,0.0480514848377,0.0945029212524,2680013
C,0310011,Cornwall School District,Plant Operation and Maintenance,314232.0,2012-13,0.102907984349,0.0945029212524,0310011
E,0320011,Coventry School District,Plant Operation and Maintenance,2291265.0,2012-13,0.085096122242,0.0945029212524,0320011
D,0330011,Cromwell School District,Plant Operation and Maintenance,2779402.0,2012-13,0.101517494424,0.0945029212524,0330011
H,0340011,Danbury School District,Plant Operation and Maintenance,7574464.0,2012-13,0.0571124294941,0.0945029212524,0340011
A,0350011,Darien School District,Plant Operation and Maintenance,7671099.0,2012-13,0.0918528440876,0.0945029212524,0350011
E,0360011,Deep River School District,Plant Operation and Maintenance,492118.0,2012-13,0.0865730939751,0.0945029212524,0360011
H,0370011,Derby School District,Plant Operation and Maintenance,2054654.0,2012-13,0.100694206212,0.0945029212524,0370011
D,0400011,East Granby School District,Plant Operation and Maintenance,1452538.0,2012-13,0.0964219465346,0.0945029212524,0400011
E,0410011,East Haddam School District,Plant Operation and Maintenance,2323045.0,2012-13,0.119095407159,0.0945029212524,0410011
D,0420011,East Hampton School District,Plant Operation and Maintenance,2808713.0,2012-13,0.0939494015558,0.0945029212524,0420011
H,0430011,East Hartford School District,Plant Operation and Maintenance,9604323.0,2012-13,0.0899720315739,0.0945029212524,0430011
G,0440011,East Haven School District,Plant Operation and Maintenance,3656148.0,2012-13,0.0731152945925,0.0945029212524,0440011
D,0450011,East Lyme School District,Plant Operation and Maintenance,5143782.0,2012-13,0.119657114799,0.0945029212524,0450011
F,0470011,East Windsor School District,Plant Operation and Maintenance,1300268.0,2012-13,0.0608163198107,0.0945029212524,0470011
E,0390011,Eastford School District,Plant Operation and Maintenance,292687.0,2012-13,0.0959845394735,0.0945029212524,0390011
A,0460011,Easton School District,Plant Operation and Maintenance,1582598.0,2012-13,0.0972287796814,0.0945029212524,0460011
C,0480011,Ellington School District,Plant Operation and Maintenance,3477856.0,2012-13,0.105456991536,0.0945029212524,0480011
,2890013,Elm City College Preparatory School District,Plant Operation and Maintenance,356684.0,2012-13,0.0420947683427,0.0945029212524,2890013
,2910013,Elm City Montessori School District,Plant Operation and Maintenance,,2012-13,,0.0945029212524,2910013
F,0490011,Enfield School District,Plant Operation and Maintenance,7052631.0,2012-13,0.0916395929378,0.0945029212524,0490011
C,0500011,Essex School District,Plant Operation and Maintenance,672420.0,2012-13,0.0856441537758,0.0945029212524,0500011
,2720013,Explorations District,Plant Operation and Maintenance,167960.0,2012-13,0.136298532413,0.0945029212524,2720013
B,0510011,Fairfield School District,Plant Operation and Maintenance,16347448.0,2012-13,0.102442868015,0.0945029212524,0510011
B,0520011,Farmington School District,Plant Operation and Maintenance,4885621.0,2012-13,0.0799359749232,0.0945029212524,0520011
E,0530011,Franklin School District,Plant Operation and Maintenance,372067.0,2012-13,0.123102063342,0.0945029212524,0530011
B,0540011,Glastonbury School District,Plant Operation and Maintenance,10158677.0,2012-13,0.106801378266,0.0945029212524,0540011
B,0560011,Granby School District,Plant Operation and Maintenance,3354401.0,2012-13,0.116689834866,0.0945029212524,0560011
,2940013,Great Oaks Charter School District,Plant Operation and Maintenance,,2012-13,,0.0945029212524,2940013
B,0570011,Greenwich School District,Plant Operation and Maintenance,12985005.0,2012-13,0.079561235122,0.0945029212524,0570011
F,0580011,Griswold School District,Plant Operation and Maintenance,2760997.0,2012-13,0.106016217619,0.0945029212524,0580011
G,0590011,Groton School District,Plant Operation and Maintenance,7267689.0,2012-13,0.0938301335949,0.0945029212524,0590011
B,0600011,Guilford School District,Plant Operation and Maintenance,5013197.0,2012-13,0.0907936666508,0.0945029212524,0600011
G,0620011,Hamden School District,Plant Operation and Maintenance,10191896.0,2012-13,0.0925009809497,0.0945029212524,0620011
E,0630011,Hampton School District,Plant Operation and Maintenance,230191.0,2012-13,0.095435500575,0.0945029212524,0630011
I,0640011,Hartford School District,Plant Operation and Maintenance,35200588.0,2012-13,0.08792927457,0.0945029212524,0640011
E,0650011,Hartland School District,Plant Operation and Maintenance,292937.0,2012-13,0.0816092344689,0.0945029212524,0650011
C,0670011,Hebron School District,Plant Operation and Maintenance,996406.0,2012-13,0.0794389621207,0.0945029212524,0670011
,2860013,Highville Charter School District,Plant Operation and Maintenance,644557.0,2012-13,0.158865761799,0.0945029212524,2860013
,2640013,Integrated Day Charter School District,Plant Operation and Maintenance,373094.0,2012-13,0.109708780402,0.0945029212524,2640013
