"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"2536014","2530014","Eastern Connecticut Regional Educational Service Center (EAS","Arts at the Capitol Theater Magnet School (ACT)","All Grades","All Tests - School","*","25.8","25.8","32.0","30.3"
"2539014","2530014","Eastern Connecticut Regional Educational Service Center (EAS","EASTCONN Special Education","All Grades","All Tests - School","","","","","*"
"2536114","2530014","Eastern Connecticut Regional Educational Service Center (EAS","Quinebaug Middle College","All Grades","All Tests - School","*","*","*","*","0.0"
"0390111","0390011","Eastford School District","Eastford Elementary School","All Grades","All Tests - School","76.7","84.6","72.5","75.6","84.2"
"0465111","0460011","Easton School District","Helen Keller Middle School","All Grades","All Tests - School","51.3","59.4","37.7","43.3","42.8"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","All Grades","All Tests - School","50.4","67.3","56.4","57.3","64.4"
"0480111","0480011","Ellington School District","Center School","All Grades","All Tests - School","39.0","42.2","44.6","28.8","41.9"
"0480211","0480011","Ellington School District","Crystal Lake School","All Grades","All Tests - School","51.1","40.9","55.6","23.1","37.8"
"0486111","0480011","Ellington School District","Ellington High School","All Grades","All Tests - School","47.4","50.9","48.2","35.6","37.7"
"0485111","0480011","Ellington School District","Ellington Middle School","All Grades","All Tests - School","59.2","52.3","59.5","63.0","57.4"
"0480711","0480011","Ellington School District","Windermere Intermediate School","All Grades","All Tests - School","51.0","64.3","52.2","67.0","60.5"
"0480611","0480011","Ellington School District","Windermere School","All Grades","All Tests - School","56.3","46.3","56.6","62.0","59.6"
"2890113","2890013","Elm City College Preparatory School District","Elm City College Preparatory School","All Grades","All Tests - School","19.8","17.9","29.4","41.3","44.5"
"0490511","0490011","Enfield School District","Edgar H. Parkman - Autism Spectrum Disorder (ASD)","All Grades","All Tests - School","","","","0.0",""
"0491311","0490011","Enfield School District","Edgar H. Parkman School","All Grades","All Tests - School","80.9","60.6","60.4","70.9","68.8"
"0491611","0490011","Enfield School District","Eli Whitney School","All Grades","All Tests - School","50.4","57.3","63.9","40.8","57.8"
"0496111","0490011","Enfield School District","Enfield High School","All Grades","All Tests - School","58.6","58.3","51.4","60.2","44.7"
"0496211","0490011","Enfield School District","Enrico Fermi High School","All Grades","All Tests - School","41.7","48.4","54.0","29.6","44.9"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","All Grades","All Tests - School","67.5","71.3","72.8","73.2","79.9"
"0491511","0490011","Enfield School District","Prudence Crandall School","All Grades","All Tests - School","67.8","45.2","46.2","54.6","63.3"
"0500111","0500011","Essex School District","Essex Elementary School","All Grades","All Tests - School","47.0","44.8","58.3","58.3","50.0"
"2726113","2720013","Explorations District","Explorations","All Grades","All Tests - School","0.0","*","*","0.0","*"
"0510211","0510011","Fairfield School District","Burr Elementary School","All Grades","All Tests - School","73.3","65.2","60.3","65.7","55.6"
"0510111","0510011","Fairfield School District","Dwight Elementary School","All Grades","All Tests - School","89.5","82.2","85.7","93.3","80.0"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","All Grades","All Tests - School","39.6","50.6","57.8","49.8","60.2"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","All Grades","All Tests - School","60.0","57.0","56.8","64.0","59.9"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","All Grades","All Tests - School","68.7","70.1","72.1","78.7","68.4"
"0510411","0510011","Fairfield School District","Holland Hill School","All Grades","All Tests - School","68.3","60.0","63.9","52.4","65.3"
"0511711","0510011","Fairfield School District","Jennings School","All Grades","All Tests - School","62.5","81.3","73.2","73.1","70.3"
"0510611","0510011","Fairfield School District","McKinley School","All Grades","All Tests - School","67.2","67.2","68.0","37.5","39.2"
"0510711","0510011","Fairfield School District","Mill Hill School","All Grades","All Tests - School","69.3","64.6","68.8","66.7","62.8"
"0511611","0510011","Fairfield School District","North Stratfield School","All Grades","All Tests - School","58.2","69.4","79.4","75.0","59.8"
"0511811","0510011","Fairfield School District","Osborn Hill School","All Grades","All Tests - School","74.2","72.5","84.1","84.3","73.3"
"0511211","0510011","Fairfield School District","Riverfield School","All Grades","All Tests - School","63.6","87.0","82.3","82.0","83.3"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","All Grades","All Tests - School","56.2","57.7","65.9","59.8","64.7"
"0511311","0510011","Fairfield School District","Sherman School","All Grades","All Tests - School","74.4","80.3","72.8","60.0","69.9"
"0511411","0510011","Fairfield School District","Stratfield School","All Grades","All Tests - School","57.1","64.9","69.6","54.3","64.0"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","All Grades","All Tests - School","69.6","70.3","75.5","73.3","76.9"
"0520411","0520011","Farmington School District","East Farms School","All Grades","All Tests - School","79.1","77.1","80.5","54.1","68.7"
"0526111","0520011","Farmington School District","Farmington High School","All Grades","All Tests - School","58.8","60.7","65.5","57.8","61.9"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","All Grades","All Tests - School","71.9","73.6","73.3","76.0","77.8"
"0520211","0520011","Farmington School District","Noah Wallace School","All Grades","All Tests - School","46.2","51.8","73.3","52.9","68.8"
"0520111","0520011","Farmington School District","Union School","All Grades","All Tests - School","78.8","70.5","39.7","37.1","47.9"
"0520311","0520011","Farmington School District","West District School","All Grades","All Tests - School","54.8","65.1","57.6","58.1","44.1"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","All Grades","All Tests - School","32.9","37.7","41.7","48.9","48.4"
"0530111","0530011","Franklin School District","Franklin Elementary School","All Grades","All Tests - School","62.5","60.0","48.2","80.0","66.7"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","All Grades","All Tests - School","61.9","62.2","61.1","40.0","67.4"
"0540311","0540011","Glastonbury School District","Eastbury School","All Grades","All Tests - School","63.6","69.6","80.9","76.9","32.7"
"0540811","0540011","Glastonbury School District","Gideon Welles School","All Grades","All Tests - School","54.5","50.7","51.5","54.2","49.9"
"0546111","0540011","Glastonbury School District","Glastonbury High School","All Grades","All Tests - School","57.4","62.8","70.0","65.3","58.7"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","All Grades","All Tests - School","60.4","47.8","54.0","58.1","50.8"
"0540611","0540011","Glastonbury School District","Hopewell School","All Grades","All Tests - School","56.2","65.8","39.1","39.7","41.9"
"0540711","0540011","Glastonbury School District","Naubuc School","All Grades","All Tests - School","43.2","49.3","28.4","34.3","32.8"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","All Grades","All Tests - School","69.9","58.2","57.9","62.6","44.7"
"0545211","0540011","Glastonbury School District","Smith Middle School","All Grades","All Tests - School","58.7","55.2","60.6","55.9","47.7"
"0566111","0560011","Granby School District","Granby Memorial High School","All Grades","All Tests - School","72.6","62.3","73.6","60.7","59.2"
"0565111","0560011","Granby School District","Granby Memorial Middle School","All Grades","All Tests - School","53.7","53.0","54.7","49.1","46.7"
"0560411","0560011","Granby School District","Kelly Lane Intermediate School","All Grades","All Tests - School","66.1","71.0","73.2","76.2","75.8"
"0560311","0560011","Granby School District","Wells Road Intermediate School","All Grades","All Tests - School","51.9","63.5","45.9","54.8","48.5"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","All Grades","All Tests - School","","","","13.6","33.0"
"0571411","0570011","Greenwich School District","Alternative High School Programs","All Grades","All Tests - School","","","","","0.0"
"0575111","0570011","Greenwich School District","Central Middle School","All Grades","All Tests - School","64.7","67.9","80.4","82.4","77.4"
"0570211","0570011","Greenwich School District","Cos Cob School","All Grades","All Tests - School","91.8","73.4","84.5","67.6","73.5"
"0575211","0570011","Greenwich School District","Eastern Middle School","All Grades","All Tests - School","50.8","48.7","45.6","54.0","48.0"
"0570411","0570011","Greenwich School District","Glenville School","All Grades","All Tests - School","50.0","76.7","75.0","83.1","75.0"
"0576111","0570011","Greenwich School District","Greenwich High School","All Grades","All Tests - School","70.9","81.5","68.1","","68.9"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","All Grades","All Tests - School","50.0","53.8","59.4","","62.9"
"0571311","0570011","Greenwich School District","International School At Dundee","All Grades","All Tests - School","84.5","78.1","84.1","78.0","83.6"
"0570311","0570011","Greenwich School District","Julian Curtiss School","All Grades","All Tests - School","81.6","81.5","41.0","78.6","77.8"
"0570611","0570011","Greenwich School District","New Lebanon School","All Grades","All Tests - School","83.3","92.3","88.2","72.3","84.6"
"0570711","0570011","Greenwich School District","North Mianus School","All Grades","All Tests - School","45.7","69.3","60.3","","74.6"
"0570811","0570011","Greenwich School District","North Street School","All Grades","All Tests - School","80.0","83.1","86.2","89.6","85.0"
"0570911","0570011","Greenwich School District","Old Greenwich School","All Grades","All Tests - School","83.1","85.1","79.0","86.3","77.2"
"0571111","0570011","Greenwich School District","Parkway School","All Grades","All Tests - School","91.2","87.5","82.5","84.2","100.0"
"0571011","0570011","Greenwich School District","Riverside School","All Grades","All Tests - School","86.9","89.8","92.9","90.9","83.1"
"0575311","0570011","Greenwich School District","Western Middle School","All Grades","All Tests - School","76.9","75.5","75.7","65.9","70.5"
"0580111","0580011","Griswold School District","Griswold Alternative School","All Grades","All Tests - School","","","","","0.0"
"0580311","0580011","Griswold School District","Griswold Elementary School","All Grades","All Tests - School","51.1","51.4","38.0","63.5","53.8"
"0586211","0580011","Griswold School District","Griswold High School","All Grades","All Tests - School","35.1","39.8","59.7","60.8","50.0"
"0585111","0580011","Griswold School District","Griswold Middle School","All Grades","All Tests - School","53.0","46.8","42.1","38.3","50.8"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","All Grades","All Tests - School","61.7","57.0","48.1","59.1","52.1"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","All Grades","All Tests - School","25.0","23.4","32.1","18.8","26.3"
"0591811","0590011","Groton School District","Charles Barnum School","All Grades","All Tests - School","67.6","25.0","*","45.5","50.0"
"0590311","0590011","Groton School District","Claude Chester School","All Grades","All Tests - School","38.3","26.8","51.3","49.2","57.4"
"0595111","0590011","Groton School District","Fitch Middle School","All Grades","All Tests - School","34.2","","","",""
"0591711","0590011","Groton School District","Mary Morrisson School","All Grades","All Tests - School","28.2","41.2","47.7","41.0","42.5"
"0590211","0590011","Groton School District","New Beginnings Alternative Program","All Grades","All Tests - School","","","","","0.0"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","All Grades","All Tests - School","48.1","36.5","43.1","27.6","50.0"
"0591211","0590011","Groton School District","Pleasant Valley School","All Grades","All Tests - School","33.3","54.4","60.5","50.0","42.6"
"0596111","0590011","Groton School District","Robert E. Fitch High School","All Grades","All Tests - School","41.9","51.4","56.8","58.5","30.3"
"0590111","0590011","Groton School District","S. B. Butler School","All Grades","All Tests - School","56.5","55.9","63.3","53.1","32.7"
"0595211","0590011","Groton School District","West Side Middle School","All Grades","All Tests - School","55.1","49.4","43.5","47.2","38.3"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","All Grades","All Tests - School","29.4","72.8","57.3","68.9","67.6"
"0600611","0600011","Guilford School District","A. W. Cox School","All Grades","All Tests - School","73.2","66.1","80.0","63.9","73.8"
"0600411","0600011","Guilford School District","Calvin Leete School","All Grades","All Tests - School","65.8","92.3","84.7","85.3","92.2"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","All Grades","All Tests - School","72.8","77.0","73.3","75.4","74.5"
"0606111","0600011","Guilford School District","Guilford High School","All Grades","All Tests - School","68.0","60.1","65.3","59.3","62.3"
"0600211","0600011","Guilford School District","Guilford Lakes School","All Grades","All Tests - School","91.7","70.5","85.3","92.9","84.8"
"0600311","0600011","Guilford School District","Melissa Jones School","All Grades","All Tests - School","70.3","77.9","69.0","82.1","76.9"
"0621211","0620011","Hamden School District","Bear Path School","All Grades","All Tests - School","60.1","58.4","57.0","54.2","33.3"
"0620211","0620011","Hamden School District","Church Street School","All Grades","All Tests - School","50.0","44.9","43.2","51.9","28.6"
"0620311","0620011","Hamden School District","Dunbar Hill School","All Grades","All Tests - School","64.9","58.3","47.8","58.2","39.8"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","All Grades","All Tests - School","","","","0.0","*"
"0626111","0620011","Hamden School District","Hamden High School","All Grades","All Tests - School","49.2","50.6","40.2","51.1","43.6"
"0625211","0620011","Hamden School District","Hamden Middle School","All Grades","All Tests - School","39.6","49.8","50.6","50.3","34.6"
"0620411","0620011","Hamden School District","Helen Street School","All Grades","All Tests - School","70.0","58.7","72.6","57.6","81.6"
"0621111","0620011","Hamden School District","Ridge Hill School","All Grades","All Tests - School","63.2","50.5","33.7","42.2","42.2"
"0620111","0620011","Hamden School District","Shepherd Glen School","All Grades","All Tests - School","27.4","40.2","38.8","38.8","34.1"
"0621011","0620011","Hamden School District","Spring Glen School","All Grades","All Tests - School","89.1","89.8","88.9","92.4","80.2"
"0621411","0620011","Hamden School District","West Woods School","All Grades","All Tests - School","45.3","54.6","42.9","49.6","45.0"
"0630111","0630011","Hampton School District","Hampton Elementary School","All Grades","All Tests - School","71.8","68.0","62.1","70.4","65.2"
"0640711","0640011","Hartford School District","Asian Studies Academy","All Grades","All Tests - School","30.9","26.1","*","27.0","13.7"
"0644311","0640011","Hartford School District","Autism Program - Environmental Sciences Magnet School at Mar","All Grades","All Tests - School","","","","","0.0"
"0644411","0640011","Hartford School District","Autism Program - Sarah J. Rawson Elementary School","All Grades","All Tests - School","","","","","0.0"
"0640411","0640011","Hartford School District","Batchelder School","All Grades","All Tests - School","20.9","41.2","53.0","49.6","39.8"
"0643511","0640011","Hartford School District","Breakthrough II Elementary School","All Grades","All Tests - School","35.0","55.6","67.5","42.9","44.1"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","All Grades","All Tests - School","43.4","32.9","50.0","52.7","59.2"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","All Grades","All Tests - School","53.6","35.8","34.5","43.8","17.0"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","All Grades","All Tests - School","53.8","38.2","52.4","36.5","56.6"
"0642311","0640011","Hartford School District","Burr School","All Grades","All Tests - School","41.7","66.8","20.9","43.1","24.7"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","All Grades","All Tests - School","","","","37.9","33.2"
"0642411","0640011","Hartford School District","Clark School","All Grades","All Tests - School","56.5","10.8","12.5","","9.9"
"0646411","0640011","Hartford School District","Classical Magnet School","All Grades","All Tests - School","60.0","60.7","56.4","61.6","42.2"
"0646011","0640011","Hartford School District","Culinary Arts Academy","All Grades","All Tests - School","*","*","28.3","","0.0"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","All Grades","All Tests - School","40.9","46.5","18.1","93.0","80.4"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","All Grades","All Tests - School","34.8","30.5","","",""
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","All Grades","All Tests - School","","","","","*"
"0645911","0640011","Hartford School District","EDP - M.D. Fox","All Grades","All Tests - School","","","","","*"
"0648111","0640011","Hartford School District","EDP - McDonough Expeditionary Learning School","All Grades","All Tests - School","","","","","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","All Grades","All Tests - School","12.4","11.3","16.4","14.2","56.7"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","All Grades","All Tests - School","47.1","47.1","18.1","34.1","34.1"
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","All Grades","All Tests - School","62.5","20.0","31.5","25.6","74.4"
"0643611","0640011","Hartford School District","Global Communications Academy","All Grades","All Tests - School","16.5","26.3","22.1","14.8","46.9"
"0647911","0640011","Hartford School District","Great Path Academy High School at MCC","All Grades","All Tests - School","","32.4","43.6","42.9","64.0"
"0647211","0640011","Hartford School District","HPHS Academy of Engineering and Green Technology","All Grades","All Tests - School","*","43.5","65.7","*","8.0"
"0647511","0640011","Hartford School District","HPHS Academy of Nursing and Health Science","All Grades","All Tests - School","22.5","14.0","28.3","37.8","35.3"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","All Grades","All Tests - School","56.8","49.1","28.2","14.3","*"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","All Grades","All Tests - School","40.8","27.3","37.4","34.2","52.0"
"0647611","0640011","Hartford School District","High School Inc.","All Grades","All Tests - School","","30.0","","22.2","22.2"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","All Grades","All Tests - School","*","36.8","0.0","*","27.5"
"0641011","0640011","Hartford School District","Kennelly School","All Grades","All Tests - School","21.5","15.2","43.7","43.7","78.0"
"0649511","0640011","Hartford School District","LC - Breakthrough II","All Grades","All Tests - School","","","","","0.0"
"0649611","0640011","Hartford School District","LC - Burns","All Grades","All Tests - School","","","","","0.0"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","All Grades","All Tests - School","40.0","46.8","23.0","23.6","32.6"
"0641611","0640011","Hartford School District","M. L. King School","All Grades","All Tests - School","50.8","38.9","50.0","61.6","64.9"
"0641211","0640011","Hartford School District","McDonough Expeditionary Learning School","All Grades","All Tests - School","13.0","19.9","7.2","46.1","28.3"
"0641911","0640011","Hartford School District","Milner Elementary School","All Grades","All Tests - School","37.3","52.3","46.6","33.8","33.8"
"0643711","0640011","Hartford School District","Montessori Magnet School at Annie Fisher","All Grades","All Tests - School","*","43.5","43.5","84.4","54.5"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","All Grades","All Tests - School","","","","*","*"
"0642011","0640011","Hartford School District","Noah Webster Micro Society School","All Grades","All Tests - School","55.4","48.6","50.9","55.2","43.4"
"0647811","0640011","Hartford School District","OPPortunity High School","All Grades","All Tests - School","*","*","*","",""
"0641511","0640011","Hartford School District","Parkville Community School","All Grades","All Tests - School","40.4","51.4","70.2","56.7","54.8"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","All Grades","All Tests - School","*","*","*","*","40.6"
"0641111","0640011","Hartford School District","R.J. Kinsella Magnet School of Performing Arts","All Grades","All Tests - School","40.8","61.4","34.1","40.9","26.0"
"0644011","0640011","Hartford School District","Renzulli Academy","All Grades","All Tests - School","11.8","50.0","44.8","81.4","59.1"
"0640111","0640011","Hartford School District","SAND School","All Grades","All Tests - School","17.2","52.7","42.5","48.5","43.8"
"0642511","0640011","Hartford School District","STEM Magnet School at Annie Fisher","All Grades","All Tests - School","62.2","60.0","65.2","74.4","70.1"
"0643811","0640011","Hartford School District","STEM Magnet School at Dwight","All Grades","All Tests - School","","33.3","41.3","27.2","33.8"
"0643011","0640011","Hartford School District","Sanchez School","All Grades","All Tests - School","37.3","39.5","55.0","61.3","56.5"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","All Grades","All Tests - School","16.7","","","",""
"0641711","0640011","Hartford School District","Sarah J. Rawson Elementary School","All Grades","All Tests - School","42.3","54.7","","","41.7"
"0642611","0640011","Hartford School District","Simpson-Waverly School","All Grades","All Tests - School","33.3","36.3","55.6","51.6","63.2"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","All Grades","All Tests - School","65.4","47.8","72.4","74.1","70.6"
"0646711","0640011","Hartford School District","University High of Science and Engineering","All Grades","All Tests - School","14.3","44.6","56.2","19.5","29.9"
"0642111","0640011","Hartford School District","West Middle School","All Grades","All Tests - School","36.0","44.6","19.8","","62.6"
"0650111","0650011","Hartland School District","Hartland School","All Grades","All Tests - School","65.5","77.5","76.5","81.3","80.7"
"0670111","0670011","Hebron School District","Hebron Elementary School","All Grades","All Tests - School","61.0","65.6","64.4","62.8","58.0"
"2860113","2860013","Highville Charter School District","Highville Charter School","All Grades","All Tests - School","38.2","12.9","31.1","45.2","44.5"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","All Grades","All Tests - School","65.7","66.3","70.3","41.8","29.6"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","All Grades","All Tests - School","28.2","16.8","17.5","21.4","38.5"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","All Grades","All Tests - School","13.5","19.5","8.6","14.8","23.6"
"0680111","0680011","Kent School District","Kent Center School","All Grades","All Tests - School","46.1","48.3","46.6","63.7","45.0"
"0690111","0690011","Killingly School District","Killingly Central School","All Grades","All Tests - School","39.0","37.5","38.9","28.0",""
"0696111","0690011","Killingly School District","Killingly High School","All Grades","All Tests - School","57.2","41.7","47.2","43.5","48.9"
"0695211","0690011","Killingly School District","Killingly Intermediate School","All Grades","All Tests - School","26.8","15.2","38.7","19.7","22.8"
"0690311","0690011","Killingly School District","Killingly Memorial School","All Grades","All Tests - School","11.8","9.5","43.8","28.8","18.8"
"2456014","2450014","Learn","Connecticut River Academy","All Grades","All Tests - School","26.9","*","40.8","45.7","39.4"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","All Grades","All Tests - School","31.0","57.7","37.5","24.4","50.0"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticu","All Grades","All Tests - School","50.0","68.8","41.7","57.4","75.4"
"2450114","2450014","Learn","Regional Multicultural Magnet School","All Grades","All Tests - School","45.5","41.9","46.8","54.9","33.0"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","All Grades","All Tests - School","48.2","50.0","63.4","39.7","40.8"
"0715111","0710011","Lebanon School District","Lebanon Middle School","All Grades","All Tests - School","58.2","62.0","65.2","51.0","68.7"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","All Grades","All Tests - School","50.0","50.0","53.8","52.9","53.8"
"0720411","0720011","Ledyard School District","Gallup Hill School","All Grades","All Tests - School","23.8","50.0","40.0","38.0","23.5"
"0720311","0720011","Ledyard School District","Juliet W. Long School","All Grades","All Tests - School","50.8","50.4","63.8","37.6","39.6"
"0720111","0720011","Ledyard School District","Ledyard Center School","All Grades","All Tests - School","56.4","62.5","58.5","53.1","38.6"
"0726111","0720011","Ledyard School District","Ledyard High School","All Grades","All Tests - School","60.3","64.9","61.4","50.3","66.9"
"0725111","0720011","Ledyard School District","Ledyard Middle School","All Grades","All Tests - School","64.4","73.1","75.9","66.1","60.3"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","All Grades","All Tests - School","0.0","0.0","","",""
"0730111","0730011","Lisbon School District","Lisbon Central School","All Grades","All Tests - School","39.7","32.9","50.4","46.4","61.3"
"0746111","0740011","Litchfield School District","Litchfield High School","All Grades","All Tests - School","67.9","71.5","71.7","71.1","66.1"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","All Grades","All Tests - School","53.7","66.7","46.3","65.1","52.1"
"0746011","0740011","Litchfield School District","Litchfield Middle School","All Grades","All Tests - School","","","","","59.3"
"0766111","0760011","Madison School District","Daniel Hand High School","All Grades","All Tests - School","68.1","68.8","60.3","68.6","59.2"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","All Grades","All Tests - School","58.2","64.7","73.2","63.5","60.6"
"0760211","0760011","Madison School District","Island Avenue Elementary School","All Grades","All Tests - School","77.4","71.8","58.2","65.6","41.4"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","All Grades","All Tests - School","66.7","64.4","69.0","56.9","65.1"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","All Grades","All Tests - School","72.9","65.4","86.5","65.4","65.3"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","All Grades","All Tests - School","60.9","54.2","55.2","64.1","60.4"
"0770211","0770011","Manchester School District","Bentley Alternative Education Program","All Grades","All Tests - School","","","","*","0.0"
"0770111","0770011","Manchester School District","Bowers School","All Grades","All Tests - School","47.8","65.1","60.0","51.6","61.5"
"0770311","0770011","Manchester School District","Buckley School","All Grades","All Tests - School","71.2","52.8","64.9","41.0","62.2"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","All Grades","All Tests - School","71.1","65.3","67.4","61.8","55.9"
"0770411","0770011","Manchester School District","Highland Park School","All Grades","All Tests - School","","50.0","59.6","50.0","42.3"
"0775311","0770011","Manchester School District","Illing Middle School","All Grades","All Tests - School","33.4","37.0","36.0","41.9","39.9"
"0770611","0770011","Manchester School District","Keeney School","All Grades","All Tests - School","35.1","46.4","25.5","42.3","32.7"
"0776111","0770011","Manchester School District","Manchester High School","All Grades","All Tests - School","56.9","62.3","45.9","43.3","37.7"
"0779011","0770011","Manchester School District","Manchester Regional Academy","All Grades","All Tests - School","","","","0.0","*"
"0771611","0770011","Manchester School District","Martin School","All Grades","All Tests - School","60.5","64.7","52.1","57.9","57.9"
"0770911","0770011","Manchester School District","Nathan Hale School","All Grades","All Tests - School","34.5","","","",""
"0770711","0770011","Manchester School District","New Horizons","All Grades","All Tests - School","","","","0.0","0.0"
"0771011","0770011","Manchester School District","Robertson School","All Grades","All Tests - School","37.3","40.4","48.6","61.4","31.0"
"0771211","0770011","Manchester School District","Verplanck School","All Grades","All Tests - School","46.2","46.5","44.0","33.3","39.0"
"0771311","0770011","Manchester School District","Waddell School","All Grades","All Tests - School","76.6","82.1","54.2","52.2","48.9"
"0771411","0770011","Manchester School District","Washington School","All Grades","All Tests - School","54.8","85.2","60.0","62.3","26.7"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","All Grades","All Tests - School","58.0","81.8","61.2","27.7","33.3"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","All Grades","All Tests - School","45.9","58.1","82.1","61.5","51.9"
"0785111","0780011","Mansfield School District","Mansfield Middle School School","All Grades","All Tests - School","68.7","65.8","58.3","65.6","59.4"
"0780511","0780011","Mansfield School District","Southeast Elementary School","All Grades","All Tests - School","75.0","83.3","62.2","62.2","75.5"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","All Grades","All Tests - School","48.4","44.5","45.9","51.0","45.9"
"0800111","0800011","Meriden School District","Benjamin Franklin School","All Grades","All Tests - School","29.9","34.6","20.3","32.3","40.4"
"0801111","0800011","Meriden School District","Casimir Pulaski School","All Grades","All Tests - School","35.5","28.3","18.9","35.7","19.3"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","All Grades","All Tests - School","38.9","38.1","44.6","48.9","36.2"
"0800311","0800011","Meriden School District","Hanover School","All Grades","All Tests - School","37.0","41.0","43.9","46.9","47.9"
"0800411","0800011","Meriden School District","Israel Putnam School","All Grades","All Tests - School","23.3","23.5","63.0","48.9","58.1"
"0800511","0800011","Meriden School District","John Barry School","All Grades","All Tests - School","41.3","41.5","45.2","50.0","55.6"
"0805211","0800011","Meriden School District","Lincoln Middle School","All Grades","All Tests - School","20.9","17.0","21.5","25.1","38.4"
"0800711","0800011","Meriden School District","Nathan Hale School","All Grades","All Tests - School","15.6","24.2","25.7","20.4","48.9"
"0806211","0800011","Meriden School District","Orville H. Platt High School","All Grades","All Tests - School","38.8","29.7","36.9","35.2","35.5"
"0800811","0800011","Meriden School District","Roger Sherman School","All Grades","All Tests - School","35.2","22.5","27.0","32.2","41.6"
"0800611","0800011","Meriden School District","STARS-Meriden School District","All Grades","All Tests - School","","","","","0.0"
"0800911","0800011","Meriden School District","STEP-Meriden School District","All Grades","All Tests - School","","","","","*"
"0801211","0800011","Meriden School District","STEPS-Meriden School District","All Grades","All Tests - School","","","","","*"
"0801011","0800011","Meriden School District","Thomas Hooker School","All Grades","All Tests - School","30.6","47.9","28.3","44.4","60.0"
"0801311","0800011","Meriden School District","Venture Academy-Meriden School District","All Grades","All Tests - School","","","","","*"
"0805411","0800011","Meriden School District","Washington Middle School","All Grades","All Tests - School","40.9","44.6","43.1","46.3","46.3"
"0830211","0830011","Middletown School District","Bielefield School","All Grades","All Tests - School","14.3","63.5","39.3","32.0","34.8"
"0830511","0830011","Middletown School District","Farm Hill School","All Grades","All Tests - School","57.4","42.0","36.7","50.8","31.9"
"0831511","0830011","Middletown School District","Keigwin Middle School","All Grades","All Tests - School","37.8","31.0","32.5","29.8","34.3"
