"Student Counts by School and Grade"
"All Districts, All Schools"
"2014-15"

"",,,,"Grade",,,,,,,,,,,,,,
"Hartford School District","=""0640011""","Autism Program - Fred D. Wish Museum School","=""0644211""",0,"*","*","*","*","*","*","*","*","*",0,0,0,0,24
"Hartford School District","=""0640011""","Autism Program - Rawson School","=""0644411""",0,6,"*","*",0,0,0,0,0,0,0,0,0,0,12
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""",0,64,67,65,65,65,61,60,47,0,53,36,38,0,621
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""",0,"*","*",0,"*","*",0,"*","*","*",0,0,0,0,12
"Hartford School District","=""0640011""","SAND School","=""0640111""",0,68,62,61,44,42,33,35,28,29,0,0,0,0,402
"Hartford School District","=""0640011""","STEM Magnet at Fisher School","=""0642511""",0,37,40,40,42,40,40,40,41,40,0,0,0,0,360
"Hartford School District","=""0640011""","West Middle School","=""0642111""",0,45,49,59,46,37,37,42,31,34,0,0,0,0,380
"Hartford School District","=""0640011""","EDP - Betances School","=""0645811""",0,0,"*","*","*",0,0,0,0,0,0,0,0,0,8
"Hartford School District","=""0640011""","Autism Program - Clark School","=""0644511""",0,0,0,"*","*",0,"*","*","*","*",0,0,0,0,18
"Hartford School District","=""0640011""","Autism Program - Hooker School","=""0644311""",0,0,0,"*","*",0,0,0,0,0,0,0,0,0,7
"Hartford School District","=""0640011""","Betances STEM Magnet School","=""0643811""",0,0,0,0,0,73,96,84,0,0,0,0,0,0,253
"Hartford School District","=""0640011""","EDP - M.D. Fox School","=""0645911""",0,0,0,0,0,7,6,"*","*",6,0,0,0,0,28
"Hartford School District","=""0640011""","Renzulli Gifted and Talented Academy","=""0644011""",0,0,0,0,0,10,21,17,18,17,0,0,0,0,83
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""",0,0,0,0,0,0,0,102,113,119,108,93,86,81,702
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""",0,0,0,0,0,0,0,226,210,206,125,78,82,74,1001
"Hartford School District","=""0640011""","McDonough Middle School","=""0641211""",0,0,0,0,0,0,0,92,65,95,0,0,0,0,252
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",0,0,0,0,0,0,0,88,87,89,129,115,101,93,702
"Hartford School District","=""0640011""","EDP - McDonough Middle School","=""0648111""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,"*"
"Hartford School District","=""0640011""","New Visions Program","=""0642711""",0,0,0,0,0,0,0,0,"*","*",16,11,6,8,51
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""",0,0,0,0,0,0,0,0,0,0,335,154,0,0,489
"Hartford School District","=""0640011""","Culinary Arts Academy at Weaver High School","=""0646011""",0,0,0,0,0,0,0,0,0,0,85,61,74,55,275
"Hartford School District","=""0640011""","EDP - HPHS Engineering and Green Technology Academy","=""0648211""",0,0,0,0,0,0,0,0,0,0,"*",9,7,"*",19
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""",0,0,0,0,0,0,0,0,0,0,67,65,60,64,256
"Hartford School District","=""0640011""","HPHS Engineering and Green Technology Academy","=""0647211""",0,0,0,0,0,0,0,0,0,0,114,79,85,94,372
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""",0,0,0,0,0,0,0,0,0,0,122,90,83,94,389
"Hartford School District","=""0640011""","HPHS Nursing and Health Sciences Academy","=""0647511""",0,0,0,0,0,0,0,0,0,0,125,108,74,86,393
"Hartford School District","=""0640011""","High School, Inc.","=""0647611""",0,0,0,0,0,0,0,0,0,0,30,74,88,64,256
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""",0,0,0,0,0,0,0,0,0,0,64,72,11,43,190
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""",0,0,0,0,0,0,0,0,0,0,8,"*","*",7,21
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""",0,0,0,0,0,0,0,0,0,0,11,"*","*",6,23
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""",0,0,0,0,0,0,0,0,0,0,24,33,35,35,127
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",0,0,0,0,0,0,0,0,0,0,134,89,88,64,375
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""",0,0,0,0,0,0,0,0,0,0,131,104,99,89,423
"Hartford School District","=""0640011""","Bulkeley High School","=""0647111""",0,0,0,0,0,0,0,0,0,0,0,0,183,190,373
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""",0,0,0,0,0,0,0,0,0,0,0,0,31,16,47
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""",0,0,0,0,0,0,0,0,0,0,0,0,"*",0,"*"
"Hartford School District","=""0640011""","High Step Transition","=""0648411""",0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
"Hartland School District","=""0650011""","Hartland School","=""0650111""",15,13,18,17,17,24,30,28,15,24,0,0,0,0,201
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",46,74,84,90,0,0,0,0,0,0,0,0,0,0,294
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",0,0,0,0,117,105,121,148,0,0,0,0,0,0,491
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",41,41,35,38,44,39,35,36,31,32,21,10,0,0,403
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",33,33,33,33,33,33,34,35,33,31,0,0,0,0,331
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",60,71,75,63,50,64,75,68,80,75,18,9,8,0,716
"Kent School District","=""0680011""","Kent Center School","=""0680111""",11,25,25,23,23,28,32,33,23,31,0,0,0,0,254
"Kent School District","=""0680011""","LEAPSS","=""0680211""","*","*",0,0,"*","*",0,0,0,0,0,0,0,0,"*"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""",111,0,0,0,0,0,0,0,0,0,0,0,0,0,111
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",24,101,96,90,89,83,0,0,0,0,0,0,0,0,483
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",0,77,69,73,80,83,0,0,0,0,0,0,0,0,382
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",0,0,0,0,0,0,172,176,177,190,0,0,0,0,715
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""",0,0,0,0,0,0,0,0,0,0,6,6,"*","*",21
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",0,0,0,0,0,0,0,0,0,0,240,209,173,170,792
"Learn","=""2450014""","Riverside Magnet School at Goodwin College","=""2450314""",181,71,55,0,0,0,0,0,0,0,0,0,0,0,307
"Learn","=""2450014""","The Friendship School","=""2450214""",396,116,0,0,0,0,0,0,0,0,0,0,0,0,512
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""",0,"*","*",0,"*","*",0,0,0,0,0,0,0,0,6
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",0,85,101,99,86,88,74,0,0,0,0,0,0,0,533
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""",0,0,"*",0,"*","*","*",0,0,0,0,0,0,0,10
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""",0,0,0,0,0,0,"*","*",0,"*",0,0,0,0,"*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",0,0,0,0,0,0,0,50,49,39,0,0,0,0,138
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""",0,0,0,0,0,0,0,"*","*",0,0,0,0,0,"*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""",0,0,0,0,0,0,0,"*","*",0,0,0,0,0,6
"Learn","=""2450014""","Learn Ledyard RICHES Program","=""2450714""",0,0,0,0,0,0,0,0,0,"*",0,0,0,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""",0,0,0,0,0,0,0,0,0,0,119,114,91,83,407
"Learn","=""2450014""","Learn High School ABA","=""2450614""",0,0,0,0,0,0,0,0,0,0,"*",0,"*","*","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""",0,0,0,0,0,0,0,0,0,0,"*",0,0,0,"*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",0,0,0,0,0,0,0,0,0,0,70,73,82,47,272
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""",0,0,0,0,0,0,0,0,0,0,0,0,33,28,61
"Learn","=""2450014""","Learn STS 18-21 Year Old Program","=""2450414""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",54,59,50,79,72,64,0,0,0,0,0,0,0,0,378
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",0,0,0,0,0,0,80,78,84,94,0,0,0,0,336
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",0,0,0,0,0,0,0,0,0,0,98,83,103,97,381
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",64,46,42,54,38,40,43,35,0,0,0,0,0,0,362
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""",0,63,63,67,0,0,0,0,0,0,0,0,0,0,193
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",0,50,61,51,67,62,60,64,0,0,0,0,0,0,415
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",0,0,0,0,80,72,74,68,0,0,0,0,0,0,294
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",0,0,0,0,0,0,0,0,169,181,0,0,0,0,350
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",0,0,0,0,0,0,0,0,0,0,212,212,246,226,896
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",29,33,37,40,39,43,40,49,40,48,0,0,0,0,398
"Litchfield School District","=""0740011""","Center School","=""0740211""",26,63,62,52,69,0,0,0,0,0,0,0,0,0,272
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",0,0,0,0,0,68,77,84,0,0,0,0,0,0,229
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",0,0,0,0,0,0,0,0,90,88,71,74,84,70,477
"Madison School District","=""0760011""","Town Campus Learning Center","=""0769011""",43,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",0,37,57,59,59,61,0,0,0,0,0,0,0,0,273
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",0,63,65,57,80,74,0,0,0,0,0,0,0,0,339
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",0,34,49,52,49,53,0,0,0,0,0,0,0,0,237
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",0,0,0,0,0,0,213,275,0,0,0,0,0,0,488
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",0,0,0,0,0,0,0,0,285,267,0,0,0,0,552
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",0,0,0,0,0,0,0,0,0,0,308,299,305,317,1229
"Manchester School District","=""0770011""","Buckley School","=""0770311""",49,"*",57,38,48,65,53,"*",0,0,0,0,0,0,349
"Manchester School District","=""0770011""","Keeney School","=""0770611""",37,41,54,63,41,54,46,0,0,0,0,0,0,0,336
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""",165,0,0,0,0,0,0,0,0,0,0,0,0,0,165
"Manchester School District","=""0770011""","Washington School","=""0771411""",0,66,55,77,65,54,56,0,0,0,0,0,0,0,373
"Manchester School District","=""0770011""","Bowers School","=""0770111""",0,65,79,70,"*",65,75,"*",0,0,0,0,0,0,417
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",0,51,48,37,51,40,47,0,0,0,0,0,0,0,274
"Manchester School District","=""0770011""","Martin School","=""0771611""",0,44,44,47,43,38,49,0,0,0,0,0,0,0,265
"Manchester School District","=""0770011""","Robertson School","=""0771011""",0,93,75,78,58,62,41,0,0,0,0,0,0,0,407
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",0,80,78,69,65,63,57,0,0,0,0,0,0,0,412
"Manchester School District","=""0770011""","Waddell School","=""0771311""",0,70,63,59,51,48,51,0,0,0,0,0,0,0,342
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",0,0,0,0,0,0,0,404,0,0,0,0,0,0,404
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""",0,0,0,0,0,0,0,0,"*","*",12,15,9,8,51
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",0,0,0,0,0,0,0,0,383,424,0,0,0,0,807
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",0,0,0,0,0,0,0,0,"*","*",10,16,15,13,59
"Manchester School District","=""0770011""","New Horizons","=""0770711""",0,0,0,0,0,0,0,0,0,"*","*",12,8,6,29
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",0,0,0,0,0,0,0,0,0,0,380,394,359,393,1526
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""",0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",27,45,42,50,48,48,0,0,0,0,0,0,0,0,260
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",27,38,36,46,32,40,0,0,0,0,0,0,0,0,219
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",24,38,40,42,53,44,0,0,0,0,0,0,0,0,241
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",0,0,0,0,0,0,113,130,140,136,0,0,0,0,519
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",24,60,60,83,102,93,78,99,0,0,0,0,0,0,599
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","*",65,62,"*",58,67,77,0,0,0,0,0,0,0,387
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","*",0,109,118,109,117,"*",0,0,0,0,0,0,0,557
"Meriden School District","=""0800011""","Hanover School","=""0800311""",8,169,87,115,100,84,65,0,0,0,0,0,0,0,628
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",68,78,67,78,77,63,67,0,0,0,0,0,0,0,498
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","*",125,119,59,"*",50,62,0,0,0,0,0,0,0,466
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",0,115,110,113,95,100,113,0,0,0,0,0,0,0,646
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",0,98,102,107,98,93,82,0,0,0,0,0,0,0,580
"Meriden School District","=""0800011""","John Barry School","=""0800511""",0,68,91,84,95,85,86,0,0,0,0,0,0,0,509
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",0,0,0,0,0,0,0,254,246,256,0,0,0,0,756
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",0,0,0,0,0,0,0,216,235,245,0,0,0,0,696
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",0,0,0,0,0,0,0,0,0,0,407,319,225,259,1210
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",0,0,0,0,0,0,0,0,0,0,323,279,253,242,1097
"Meriden School District","=""0800011""","Community Classroom Collaborative-Meriden School District","=""0800211""",0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
"Middletown School District","=""0830011""","Snow School","=""0831111""",114,48,42,58,54,40,49,0,0,0,0,0,0,0,405
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",0,56,"*",56,53,50,47,"*",0,0,0,0,0,0,309
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",0,63,71,60,48,66,64,0,0,0,0,0,0,0,372
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",0,51,54,47,38,42,49,0,0,0,0,0,0,0,281
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,40,37,39,36,29,32,0,0,0,0,0,0,0,213
"Middletown School District","=""0830011""","Moody School","=""0831211""",0,46,46,40,39,46,44,0,0,0,0,0,0,0,261
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,41,48,58,51,52,49,0,0,0,0,0,0,0,299
"Middletown School District","=""0830011""","Wesley School","=""0831411""",0,44,45,46,49,39,54,0,0,0,0,0,0,0,277
"Middletown School District","=""0830011""","ICM - Farm Hill","=""0830611""",0,0,"*","*",0,0,0,0,0,0,0,0,0,0,"*"
"Middletown School District","=""0830011""","ICM - Wesley","=""0830811""",0,0,"*","*","*",0,0,0,0,0,0,0,0,0,"*"
"Middletown School District","=""0830011""","ICM - Macdonough","=""0831011""",0,0,0,0,"*","*","*",0,0,0,0,0,0,0,10
"Middletown School District","=""0830011""","ICM - Lawrence","=""0830711""",0,0,0,0,0,"*",0,0,0,0,0,0,0,0,"*"
"Middletown School District","=""0830011""","ICM- Woodrow Wilson Middle School","=""0830411""",0,0,0,0,0,0,0,"*","*","*",0,0,0,0,"*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",0,0,0,0,0,0,0,360,0,0,0,0,0,0,360
"Middletown School District","=""0830011""","OASIS","=""0830311""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,"*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",0,0,0,0,0,0,0,0,308,337,0,0,0,0,645
"Middletown School District","=""0830011""","Evening Program - MHS","=""0831611""",0,0,0,0,0,0,0,0,0,0,"*","*",7,10,24
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",8
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""",0,0,0,0,0,0,0,0,0,0,"*","*",6,"*",11
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",0,0,0,0,0,0,0,0,0,0,352,294,283,268,1197
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""",0,0,0,0,0,0,0,0,0,0,"*","*",0,"*",9
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",0,0,0,0,0,0,0,0,0,0,0,0,"*","*",26
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",192,93,70,85,0,0,0,0,0,0,0,0,0,0,440
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",0,106,130,144,0,0,0,0,0,0,0,0,0,0,380
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",0,93,106,100,0,0,0,0,0,0,0,0,0,0,299
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,123,123,123,0,0,0,0,0,0,0,0,0,0,369
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",0,0,0,0,88,88,83,0,0,0,0,0,0,0,259
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,0,0,0,122,137,134,0,0,0,0,0,0,0,393
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",0,0,0,0,102,115,108,0,0,0,0,0,0,0,325
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",0,0,0,0,117,125,132,0,0,0,0,0,0,0,374
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",0,0,0,0,0,0,0,166,159,162,0,0,0,0,487
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",0,0,0,0,0,0,0,192,166,203,0,0,0,0,561
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",0,0,0,0,0,0,0,144,158,164,0,0,0,0,466
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",0,0,0,0,0,0,0,0,0,0,228,261,231,205,925
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",0,0,0,0,0,0,0,0,0,0,218,230,230,241,919
"Milford School District","=""0840011""","The Academy","=""0840311""",0,0,0,0,0,0,0,0,0,0,9,12,20,12,53
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",33,52,49,52,55,53,69,0,0,0,0,0,0,0,363
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,74,81,75,86,85,111,0,0,0,0,0,0,0,512
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,67,72,84,74,82,88,0,0,0,0,0,0,0,467
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",0,0,0,0,0,0,0,254,248,256,0,0,0,0,758
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""",0,0,0,0,0,0,0,0,0,0,"*","*","*",7,16
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",0,0,0,0,0,0,0,0,0,0,298,266,278,321,1163
"Monroe School District","=""0850011""","REAL","=""0850411""",0,0,0,0,0,0,0,0,0,0,0,0,"*","*",6
"Montville School District","=""0860011""","Pre School Program","=""0860311""",62,0,0,0,0,0,0,0,0,0,0,0,0,0,62
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",0,42,65,68,47,65,57,0,0,0,0,0,0,0,344
"Montville School District","=""0860011""","Mohegan School","=""0860111""",0,52,66,52,47,70,66,0,0,0,0,0,0,0,353
"Montville School District","=""0860011""","Oakdale School","=""0860511""",0,40,52,48,50,57,62,0,0,0,0,0,0,0,309
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",0,0,0,0,0,0,0,173,182,197,0,0,0,0,552
"Montville School District","=""0860011""","Montville High School","=""0866111""",0,0,0,0,0,0,0,0,0,0,202,156,167,175,700
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",0,0,0,0,0,0,0,0,0,0,"*",8,8,"*",27
"Naugatuck School District","=""0880011""","Central Avenue Preschool","=""0888211""",24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",121,0,0,0,0,0,0,0,0,0,0,0,0,0,121
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",0,53,49,51,46,47,0,0,0,0,0,0,0,0,246
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",0,69,72,60,61,75,0,0,0,0,0,0,0,0,337
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",0,89,89,91,125,81,0,0,0,0,0,0,0,0,475
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",0,49,60,46,49,45,0,0,0,0,0,0,0,0,249
"Naugatuck School District","=""0880011""","Western School","=""0880711""",0,57,47,53,56,52,0,0,0,0,0,0,0,0,265
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",0,0,0,0,0,0,173,173,0,0,0,0,0,0,346
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",0,0,0,0,0,0,153,151,0,0,0,0,0,0,304
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",0,0,0,0,0,0,0,0,344,336,0,0,0,0,680
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",0,0,0,0,0,0,0,0,0,0,295,308,313,343,1259
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",42,67,46,70,46,46,42,42,37,35,0,0,0,0,473
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",41,93,88,87,76,75,68,0,0,0,0,0,0,0,528
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",80,72,79,85,86,68,78,81,69,73,0,0,0,0,771
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",154,65,76,70,80,57,67,0,0,0,0,0,0,0,569
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",103,125,107,105,92,96,97,0,0,0,0,0,0,0,725
"New Britain School District","=""0890011""","Smith School","=""0891311""",115,98,98,96,104,106,79,0,0,0,0,0,0,0,696
"New Britain School District","=""0890011""","Holmes School","=""0890611""",0,87,76,91,71,84,97,0,0,0,0,0,0,0,506
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,74,73,91,67,70,67,0,0,0,0,0,0,0,442
"New Britain School District","=""0890011""","Northend School","=""0890911""",0,63,35,37,42,50,47,0,0,0,0,0,0,0,274
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",0,148,125,118,109,97,105,0,0,0,0,0,0,0,702
"New Britain School District","=""0890011""","Vance School","=""0891511""",0,86,78,102,77,84,86,0,0,0,0,0,0,0,513
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",0,0,"*","*","*","*",10,8,"*","*","*","*","*","*",50
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",0,0,0,0,0,0,0,52,52,55,0,0,0,0,159
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",0,0,0,0,0,0,0,230,258,281,0,0,0,0,769
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",0,0,0,0,0,0,0,252,261,263,0,0,0,0,776
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",0,0,0,0,0,0,0,0,"*",7,14,12,7,"*",50
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",0,0,0,0,0,0,0,0,0,0,877,617,512,451,2457
"New Britain School District","=""0890011""","CLIMB","=""0899411""",0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
"New Canaan School District","=""0900011""","West School","=""0900311""",35,106,89,124,80,113,0,0,0,0,0,0,0,0,547
"New Canaan School District","=""0900011""","East School","=""0900411""",0,107,91,125,117,126,0,0,0,0,0,0,0,0,566
"New Canaan School District","=""0900011""","South School","=""0900211""",0,89,110,106,124,118,0,0,0,0,0,0,0,0,547
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",0,0,0,0,0,0,304,370,312,305,0,0,0,0,1291
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",0,0,0,0,0,0,0,0,0,0,316,342,279,313,1250
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",85,139,158,162,0,0,0,0,0,0,0,0,0,0,544
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",0,0,0,0,174,154,198,0,0,0,0,0,0,0,526
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",0,0,0,0,0,0,0,209,204,216,0,0,0,0,629
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",0,0,0,0,0,0,0,0,0,0,213,235,233,252,933
"New Fairfield School District","=""0910011""","Day Alternative Learning Program","=""0910411""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",14
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""",0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",10,17,18,30,0,0,0,0,0,0,0,0,0,0,75
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",0,31,39,45,0,0,0,0,0,0,0,0,0,0,115
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,0,0,0,75,70,81,84,0,0,0,0,0,0,310
"New Hartford School District","=""0920011""","Bridges II at Ann Antolini School","=""0920411""",0,0,0,0,0,"*","*","*",0,0,0,0,0,0,"*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",19,49,72,50,54,54,49,40,50,53,0,0,0,0,490
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",59,50,69,44,69,51,70,49,43,56,0,0,0,0,560
"New Haven School District","=""0930011""","Beecher School","=""0930311""",82,50,49,53,47,48,46,44,42,41,0,0,0,0,502
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",75,50,53,53,50,52,50,47,47,40,0,0,0,0,517
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",36,51,51,53,52,52,50,50,51,51,0,0,0,0,497
