"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Free/Reduced Price Meal Eligibility (2-level)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"Y",22,22,100.0,22,"*","*","*","*","*","*",6,27.3,7,31.8,13,59.1,261
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"N",99,98,99.0,98,"*","*","*","*","*","*",48,49.0,32,32.7,80,81.6,277
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Therapeutic Educational Alternative Model (TEAM)","=""1311611""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,"Y",35,34,97.1,34,"*","*","*","*","*","*",24,70.6,"*","*","*","*",253
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,"N",215,215,100.0,215,"*","*","*","*","*","*",110,51.2,"*","*","*","*",262
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,"Y",68,68,100.0,68,"*","*",13,19.1,22,32.4,17,25.0,"*","*","*","*",254
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,"N",452,443,98.0,443,"*","*","*","*",101,22.8,106,23.9,204,46.0,310,70.0,288
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,"Y",21,21,100.0,21,0,0.0,"*","*","*","*",13,61.9,"*","*","*","*",266
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,"N",21,21,100.0,21,0,0.0,0,0.0,"*","*",14,66.7,"*","*","*","*",274
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"Y",38,38,100.0,38,"*","*","*","*",9,23.7,18,47.4,"*","*","*","*",243
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"N",74,74,100.0,74,0,0.0,"*","*",17,23.0,42,56.8,"*","*","*","*",263
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,"Y",41,41,100.0,41,"*","*","*","*",7,17.1,24,58.5,6,14.6,30,73.2,260
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,"N",73,73,100.0,73,0,0.0,"*","*","*","*",34,46.6,23,31.5,57,78.1,279
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,"Y",22,18,81.8,18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,"N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*","*","*",284
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,"Y",44,39,88.6,39,25,64.1,"*","*","*","*",0,0.0,0,0.0,0,0.0,184
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",10,"Y",8,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""",10,"N",10,8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"Y",40,40,100.0,40,"*","*","*","*","*","*",11,27.5,"*","*","*","*",225
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"N",21,21,100.0,21,0,0.0,"*","*","*","*",10,47.6,"*","*","*","*",269
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"Y",52,52,100.0,52,"*","*","*","*","*","*",17,32.7,7,13.5,24,46.2,246
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"N",27,27,100.0,27,0,0.0,"*","*","*","*",10,37.0,12,44.4,22,81.5,284
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"Y",35,35,100.0,35,"*","*",7,20.0,9,25.7,12,34.3,"*","*","*","*",227
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"N",54,54,100.0,54,0,0.0,0,0.0,"*","*",33,61.1,"*","*","*","*",284
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",08,"Y",37,37,100.0,37,"*","*","*","*","*","*",11,29.7,"*","*","*","*",234
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",08,"N",47,47,100.0,47,"*","*","*","*","*","*",30,63.8,"*","*","*","*",277
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"Y",62,62,100.0,62,"*","*","*","*","*","*",15,24.2,"*","*","*","*",226
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"N",36,36,100.0,36,"*","*","*","*","*","*",18,50.0,"*","*","*","*",258
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"Y",54,53,98.1,53,"*","*","*","*",19,35.8,16,30.2,"*","*","*","*",227
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"N",36,36,100.0,36,"*","*","*","*",8,22.2,19,52.8,"*","*","*","*",264
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"Y",47,47,100.0,47,"*","*","*","*",14,29.8,15,31.9,"*","*","*","*",232
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"N",30,30,100.0,30,"*","*","*","*",7,23.3,13,43.3,"*","*","*","*",263
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"Y",54,54,100.0,54,"*","*",13,24.1,18,33.3,11,20.4,"*","*","*","*",223
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"N",43,43,100.0,43,"*","*",0,0.0,8,18.6,22,51.2,"*","*","*","*",274
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"Y",65,65,100.0,65,"*","*","*","*",22,33.8,16,24.6,0,0.0,16,24.6,213
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"N",47,46,97.9,46,"*","*","*","*",7,15.2,25,54.3,11,23.9,36,78.3,269
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"Y",66,65,98.5,65,13,20.0,"*","*","*","*",21,32.3,7,10.8,28,43.1,235
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"N",24,24,100.0,24,0,0.0,"*","*","*","*",7,29.2,9,37.5,16,66.7,271
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"Y",53,53,100.0,53,"*","*","*","*",14,26.4,13,24.5,7,13.2,20,37.7,240
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"N",41,41,100.0,41,0,0.0,"*","*","*","*",20,48.8,11,26.8,31,75.6,274
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"Y",58,58,100.0,58,"*","*",8,13.8,"*","*",20,34.5,6,10.3,26,44.8,241
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"N",26,26,100.0,26,0,0.0,0,0.0,"*","*",13,50.0,"*","*","*","*",291
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"Y",50,50,100.0,50,"*","*","*","*",15,30.0,12,24.0,11,22.0,23,46.0,248
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"N",43,43,100.0,43,"*","*","*","*",0,0.0,19,44.2,20,46.5,39,90.7,296
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,"Y",86,82,95.3,82,24,29.3,"*","*",13,15.9,30,36.6,"*","*","*","*",228
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,"N",95,95,100.0,95,7,7.4,"*","*",13,13.7,47,49.5,"*","*","*","*",268
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,"Y",117,117,100.0,117,52,44.4,"*","*",21,17.9,28,23.9,"*","*","*","*",214
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,"N",85,85,100.0,85,"*","*",0,0.0,10,11.8,50,58.8,"*","*","*","*",263
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,"Y",99,96,97.0,96,26,27.1,"*","*",25,26.0,29,30.2,"*","*","*","*",228
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,"N",82,81,98.8,81,10,12.3,"*","*",8,9.9,41,50.6,"*","*","*","*",263
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",05,"Y",25,25,100.0,25,"*","*","*","*","*","*",10,40.0,"*","*","*","*",239
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",05,"N",23,23,100.0,23,"*","*",0,0.0,"*","*",15,65.2,"*","*","*","*",262
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,"Y",103,102,99.0,102,"*","*",9,8.8,"*","*",42,41.2,19,18.6,61,59.8,257
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,"N",95,94,98.9,94,"*","*",9,9.6,"*","*",48,51.1,32,34.0,80,85.1,280
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",05,"Y",25,25,100.0,25,"*","*","*","*","*","*",7,28.0,0,0.0,7,28.0,226
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",05,"N",22,22,100.0,22,"*","*","*","*","*","*",12,54.5,"*","*","*","*",260
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,"Y",147,143,97.3,143,"*","*",18,12.6,38,26.6,37,25.9,"*","*","*","*",223
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,"N",112,111,99.1,111,"*","*",7,6.3,13,11.7,65,58.6,"*","*","*","*",268
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,"Y",244,235,96.3,235,75,31.9,58,24.7,78,33.2,15,6.4,9,3.8,24,10.2,212
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,"N",172,171,99.4,171,19,11.1,17,9.9,62,36.3,39,22.8,34,19.9,73,42.7,255
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,"Y",266,252,94.7,250,92,36.8,59,23.6,67,26.8,21,8.4,11,4.4,32,12.8,208
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,"N",246,242,98.4,242,20,8.3,24,9.9,66,27.3,60,24.8,72,29.8,132,54.5,267
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"Y",70,70,100.0,69,"*","*","*","*",24,34.8,9,13.0,8,11.6,17,24.6,230
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"N",91,88,96.7,88,"*","*","*","*",27,30.7,21,23.9,34,38.6,55,62.5,280
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,"N",36,36,100.0,36,"*","*",0,0.0,"*","*","*","*","*","*","*","*",260
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,"Y",20,20,100.0,20,"*","*","*","*","*","*",10,50.0,0,0.0,10,50.0,239
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,"N",35,35,100.0,35,"*","*","*","*","*","*",13,37.1,"*","*","*","*",235
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"Y",20,20,100.0,20,"*","*","*","*","*","*",6,30.0,6,30.0,12,60.0,258
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"N",41,41,100.0,41,0,0.0,"*","*","*","*",19,46.3,12,29.3,31,75.6,277
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,"Y",23,23,100.0,23,"*","*","*","*",6,26.1,11,47.8,"*","*","*","*",252
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,"N",49,49,100.0,49,"*","*","*","*",6,12.2,28,57.1,"*","*","*","*",267
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"N",83,81,97.6,81,"*","*",0,0.0,"*","*","*","*","*","*","*","*",286
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,"N",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*","*","*",283
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,"Y",33,32,97.0,32,"*","*","*","*",10,31.3,7,21.9,7,21.9,14,43.8,256
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,"N",147,147,100.0,147,"*","*","*","*",45,30.6,41,27.9,52,35.4,93,63.3,279
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",05,"Y",22,21,95.5,21,"*","*","*","*","*","*",10,47.6,"*","*","*","*",247
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",05,"N",44,44,100.0,44,0,0.0,"*","*","*","*",27,61.4,"*","*","*","*",269
"Stratford School District","=""1380011""","Chapel School","=""1380311""",05,"Y",43,43,100.0,43,"*","*","*","*",9,20.9,16,37.2,"*","*","*","*",231
"Stratford School District","=""1380011""","Chapel School","=""1380311""",05,"N",38,37,97.4,37,"*","*","*","*",8,21.6,17,45.9,"*","*","*","*",242
"Stratford School District","=""1380011""","Franklin School","=""1380411""",05,"Y",20,20,100.0,20,"*","*","*","*","*","*","*","*",0,0.0,"*","*",237
"Stratford School District","=""1380011""","Franklin School","=""1380411""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",05,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""",05,"Y",33,33,100.0,33,6,18.2,"*","*","*","*",9,27.3,0,0.0,9,27.3,216
"Stratford School District","=""1380011""","Nichols School","=""1380911""",05,"N",37,37,100.0,37,6,16.2,"*","*","*","*",20,54.1,"*","*","*","*",234
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",05,"Y",50,48,96.0,48,"*","*",9,18.8,13,27.1,21,43.8,"*","*","*","*",243
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""",05,"N",36,36,100.0,36,"*","*",6,16.7,8,22.2,14,38.9,"*","*","*","*",260
"Stratford School District","=""1380011""","Johnson House STEPS 3-6","=""1381211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",05,"Y",21,21,100.0,21,"*","*","*","*","*","*",9,42.9,"*","*","*","*",249
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",05,"N",22,22,100.0,22,0,0.0,"*","*","*","*",9,40.9,"*","*","*","*",263
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",05,"Y",32,32,100.0,32,"*","*","*","*",10,31.3,12,37.5,"*","*","*","*",241
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",05,"N",71,70,98.6,70,"*","*","*","*",10,14.3,34,48.6,"*","*","*","*",273
"Stratford School District","=""1380011""","Middle School STEPS 7-8","=""1381911""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",08,"Y",117,116,99.1,116,"*","*",23,19.8,31,26.7,38,32.8,"*","*","*","*",235
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""",08,"N",151,151,100.0,151,7,4.6,"*","*",23,15.2,84,55.6,"*","*","*","*",268
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",08,"Y",133,132,99.2,132,36,27.3,"*","*",31,23.5,39,29.5,"*","*","*","*",229
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""",08,"N",134,133,99.3,133,15,11.3,"*","*",30,22.6,64,48.1,"*","*","*","*",248
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",10,"Y",119,115,96.6,115,"*","*",20,17.4,46,40.0,17,14.8,"*","*","*","*",231
"Stratford School District","=""1380011""","Stratford High School","=""1386111""",10,"N",119,118,99.2,118,"*","*","*","*",43,36.4,36,30.5,25,21.2,61,51.7,264
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",10,"Y",111,107,96.4,107,"*","*",22,20.6,49,45.8,18,16.8,"*","*","*","*",240
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""",10,"N",151,146,96.7,145,"*","*","*","*",49,33.8,42,29.0,39,26.9,81,55.9,269
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",05,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""",05,"N",128,127,99.2,127,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",08,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""",08,"N",167,167,100.0,167,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",10,"Y",25,23,92.0,23,"*","*","*","*",11,47.8,"*","*","*","*","*","*",248
"Suffield School District","=""1390011""","Suffield High School","=""1396111""",10,"N",177,174,98.3,174,0,0.0,"*","*",32,18.4,"*","*","*","*","*","*",296
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",10,"Y",38,38,100.0,38,"*","*","*","*","*","*","*","*",0,0.0,"*","*",209
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""",10,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",08,"Y",38,38,100.0,38,"*","*","*","*",10,26.3,17,44.7,"*","*","*","*",244
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",08,"N",51,51,100.0,51,"*","*","*","*",14,27.5,23,45.1,"*","*","*","*",250
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",10,"Y",29,29,100.0,29,7,24.1,7,24.1,8,27.6,"*","*","*","*",7,24.1,229
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",10,"N",52,51,98.1,51,12,23.5,8,15.7,14,27.5,"*","*","*","*",17,33.3,238
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""",05,"N",55,55,100.0,55,0,0.0,"*","*","*","*","*","*","*","*","*","*",277
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",08,"N",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",10,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""",10,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",05,"Y",29,29,100.0,29,"*","*",6,20.7,6,20.7,10,34.5,"*","*","*","*",234
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",05,"N",59,59,100.0,59,"*","*",6,10.2,12,20.3,29,49.2,"*","*","*","*",259
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",08,"Y",28,28,100.0,28,"*","*","*","*",6,21.4,12,42.9,"*","*","*","*",244
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""",08,"N",49,49,100.0,49,0,0.0,"*","*",14,28.6,26,53.1,"*","*","*","*",262
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",10,"Y",31,30,96.8,30,"*","*","*","*",11,36.7,"*","*",0,0.0,"*","*",220
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""",10,"N",40,38,95.0,38,"*","*","*","*",21,55.3,"*","*","*","*","*","*",246
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""",05,"N",168,168,100.0,168,"*","*","*","*","*","*","*","*","*","*","*","*",288
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",08,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""",08,"N",219,219,100.0,219,"*","*","*","*","*","*","*","*","*","*","*","*",277
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",10,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""",10,"N",197,197,100.0,197,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Torrington School District","=""1430011""","East School","=""1430111""",05,"Y",22,20,90.9,20,0,0.0,"*","*","*","*",9,45.0,8,40.0,17,85.0,290
"Torrington School District","=""1430011""","East School","=""1430111""",05,"N",35,35,100.0,35,0,0.0,0,0.0,"*","*",17,48.6,"*","*","*","*",277
"Torrington School District","=""1430011""","Forbes School","=""1430211""",05,"Y",40,40,100.0,40,"*","*","*","*","*","*",22,55.0,6,15.0,28,70.0,260
"Torrington School District","=""1430011""","Forbes School","=""1430211""",05,"N",27,27,100.0,27,0,0.0,"*","*","*","*",17,63.0,7,25.9,24,88.9,281
"Torrington School District","=""1430011""","Southwest School","=""1430811""",05,"Y",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",250
"Torrington School District","=""1430011""","Southwest School","=""1430811""",05,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""",05,"Y",48,47,97.9,47,"*","*",9,19.1,14,29.8,14,29.8,"*","*","*","*",233
"Torrington School District","=""1430011""","Torringford School","=""1430911""",05,"N",80,80,100.0,80,"*","*",6,7.5,20,25.0,46,57.5,"*","*","*","*",258
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",05,"Y",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*","*","*",243
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",08,"Y",155,151,97.4,151,23,15.2,24,15.9,37,24.5,60,39.7,7,4.6,67,44.4,239
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""",08,"N",175,174,99.4,174,16,9.2,12,6.9,24,13.8,106,60.9,16,9.2,122,70.1,256
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",10,"Y",121,103,85.1,103,23,22.3,27,26.2,35,34.0,12,11.7,6,5.8,18,17.5,221
"Torrington School District","=""1430011""","Torrington High School","=""1436111""",10,"N",131,123,93.9,122,9,7.4,17,13.9,45,36.9,25,20.5,26,21.3,51,41.8,254
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""",05,"N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*","*","*",291
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""",05,"N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*","*","*",277
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",05,"N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*","*","*",295
"Trumbull School District","=""1440011""","REACH","=""1440511""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""",05,"N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""",08,"Y",30,29,96.7,29,"*","*","*","*",14,48.3,8,27.6,"*","*","*","*",249
