"CT School Day SAT, 2015-16"
"All Districts, All Subjects, Free/Reduced Price Meal Eligibility"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELA","F",104,37,35.6,"*","*","*","*","*","*","*","*",455
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELA","N",164,"*","*",30,18.3,86,52.4,"*","*","*","*",516
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELA","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Math","F",102,43,42.2,"*","*","*","*","*","*","*","*",434
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Math","N",164,"*","*",71,43.3,49,29.9,"*","*","*","*",487
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Math","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","ELA","F",37,"*","*","*","*","*","*","*","*","*","*",491
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","ELA","N",181,13,7.2,28,15.5,108,59.7,32,17.7,140,77.3,542
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","ELA","R",18,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Math","F",37,"*","*","*","*","*","*",0,0.0,"*","*",454
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Math","N",181,"*","*",85,47.0,58,32.0,"*","*","*","*",505
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Math","R",18,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","ELA","F",19,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","ELA","N",189,9,4.8,26,13.8,129,68.3,25,13.2,154,81.5,545
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","ELA","R",6,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Math","F",19,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Math","N",189,15,7.9,99,52.4,62,32.8,13,6.9,75,39.7,515
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Math","R",6,"*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","The Academy","=""0840311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","ELA","F",16,"*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","ELA","N",239,17,7.1,22,9.2,128,53.6,72,30.1,200,83.7,568
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","ELA","R",14,"*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Math","F",16,"*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Math","N",238,20,8.4,65,27.3,111,46.6,42,17.6,153,64.3,558
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Math","R",14,"*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","ELA","F",33,7,21.2,11,33.3,"*","*","*","*","*","*",472
"Montville School District","=""0860011""","Montville High School","=""0866111""","ELA","N",88,"*","*","*","*",60,68.2,12,13.6,72,81.8,543
"Montville School District","=""0860011""","Montville High School","=""0866111""","ELA","R",12,"*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Math","F",32,"*","*","*","*","*","*",0,0.0,"*","*",462
"Montville School District","=""0860011""","Montville High School","=""0866111""","Math","N",88,"*","*",37,42.0,33,37.5,"*","*","*","*",521
"Montville School District","=""0860011""","Montville High School","=""0866111""","Math","R",12,"*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","ELA","F",111,48,43.2,"*","*",31,27.9,"*","*","*","*",435
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","ELA","N",147,23,15.6,33,22.4,82,55.8,9,6.1,91,61.9,504
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","ELA","R",32,10,31.3,"*","*",14,43.8,"*","*","*","*",465
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Math","F",110,63,57.3,"*","*","*","*",0,0.0,"*","*",414
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Math","N",145,"*","*",65,44.8,41,28.3,"*","*","*","*",476
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Math","R",32,12,37.5,17,53.1,"*","*","*","*","*","*",436
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","ELA","F",294,180,61.2,67,22.8,"*","*","*","*",47,16.0,407
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","ELA","N",139,50,36.0,"*","*",54,38.8,"*","*","*","*",469
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","ELA","R",28,11,39.3,9,32.1,8,28.6,0,0.0,8,28.6,445
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Math","F",294,190,64.6,89,30.3,"*","*","*","*","*","*",401
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Math","N",139,46,33.1,57,41.0,"*","*","*","*",36,25.9,464
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Math","R",28,"*","*",14,50.0,"*","*",0,0.0,"*","*",426
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","ELA","N",318,6,1.9,6,1.9,169,53.1,137,43.1,306,96.2,607
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Math","N",318,8,2.5,43,13.5,151,47.5,116,36.5,267,84.0,609
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","ELA","N",210,13,6.2,21,10.0,117,55.7,59,28.1,176,83.8,565
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Math","N",210,23,11.0,86,41.0,78,37.1,23,11.0,101,48.1,526
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","ELA","F",66,23,34.8,"*","*",27,40.9,"*","*","*","*",456
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","ELA","N",66,"*","*",10,15.2,37,56.1,"*","*","*","*",505
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","ELA","R",23,"*","*","*","*",13,56.5,0,0.0,13,56.5,494
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Math","F",66,34,51.5,"*","*","*","*",0,0.0,"*","*",418
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Math","N",66,24,36.4,31,47.0,"*","*","*","*",11,16.7,452
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Math","R",23,"*","*",14,60.9,"*","*",0,0.0,"*","*",445
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","ELA","N",52,7,13.5,10,19.2,28,53.8,7,13.5,35,67.3,517
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Math","N",52,9,17.3,23,44.2,13,25.0,7,13.5,20,38.5,508
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","ELA","F",26,16,61.5,"*","*","*","*",0,0.0,"*","*",403
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Math","F",26,17,65.4,"*","*","*","*",0,0.0,"*","*",378
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","ELA","F",80,38,47.5,19,23.8,"*","*","*","*","*","*",431
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","ELA","N",50,"*","*","*","*",25,50.0,"*","*","*","*",499
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","ELA","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Math","F",80,37,46.3,"*","*","*","*",0,0.0,"*","*",419
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Math","N",50,"*","*","*","*",14,28.0,"*","*","*","*",479
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Math","R",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","ELA","F",18,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Math","F",18,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","ELA","F",102,63,61.8,25,24.5,"*","*","*","*","*","*",407
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","ELA","N",66,"*","*","*","*",14,21.2,"*","*","*","*",426
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","ELA","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Math","F",102,62,60.8,"*","*","*","*",0,0.0,"*","*",399
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Math","N",66,"*","*","*","*","*","*","*","*","*","*",394
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Math","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","ELA","F",38,17,44.7,"*","*","*","*","*","*","*","*",429
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","ELA","N",38,"*","*",12,31.6,14,36.8,"*","*","*","*",469
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","ELA","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Math","F",38,18,47.4,"*","*","*","*",0,0.0,"*","*",418
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Math","N",38,"*","*",21,55.3,"*","*",0,0.0,"*","*",446
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Math","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","ELA","F",32,"*","*",11,34.4,10,31.3,"*","*","*","*",457
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Math","F",32,"*","*",16,50.0,"*","*",0,0.0,"*","*",438
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","ELA","F",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","ELA","N",45,8,17.8,7,15.6,24,53.3,6,13.3,30,66.7,523
"New Haven School District","=""0930011""","Sound School","=""0936711""","ELA","R",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Math","F",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Math","N",45,"*","*",19,42.2,12,26.7,"*","*","*","*",485
"New Haven School District","=""0930011""","Sound School","=""0936711""","Math","R",8,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","ELA","F",145,79,54.5,34,23.4,"*","*","*","*","*","*",426
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","ELA","N",127,"*","*","*","*",39,30.7,12,9.4,51,40.2,460
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","ELA","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Math","F",145,85,58.6,"*","*","*","*","*","*","*","*",405
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Math","N",127,"*","*",52,40.9,13,10.2,"*","*","*","*",438
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Math","R",10,"*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","ELA","F",90,46,51.1,"*","*","*","*",0,0.0,"*","*",416
"New London School District","=""0950011""","New London High School","=""0956111""","ELA","N",63,"*","*","*","*",25,39.7,"*","*","*","*",508
"New London School District","=""0950011""","New London High School","=""0956111""","ELA","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Math","F",90,50,55.6,30,33.3,"*","*","*","*","*","*",414
"New London School District","=""0950011""","New London High School","=""0956111""","Math","N",63,"*","*","*","*",18,28.6,7,11.1,25,39.7,489
"New London School District","=""0950011""","New London High School","=""0956111""","Math","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","ELA","F",38,"*","*","*","*",19,50.0,"*","*","*","*",500
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","ELA","N",243,16,6.6,37,15.2,145,59.7,45,18.5,190,78.2,548
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","ELA","R",20,"*","*","*","*",9,45.0,"*","*","*","*",511
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Math","F",38,"*","*",16,42.1,"*","*","*","*","*","*",491
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Math","N",243,22,9.1,99,40.7,89,36.6,33,13.6,122,50.2,536
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Math","R",20,"*","*",11,55.0,"*","*","*","*","*","*",473
"Newington School District","=""0940011""","Newington High School","=""0946111""","ELA","F",37,"*","*","*","*","*","*","*","*","*","*",496
"Newington School District","=""0940011""","Newington High School","=""0946111""","ELA","N",246,14,5.7,37,15.0,142,57.7,53,21.5,195,79.3,547
"Newington School District","=""0940011""","Newington High School","=""0946111""","ELA","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Math","F",37,"*","*","*","*","*","*",0,0.0,"*","*",481
"Newington School District","=""0940011""","Newington High School","=""0946111""","Math","N",246,"*","*",101,41.1,97,39.4,"*","*","*","*",534
"Newington School District","=""0940011""","Newington High School","=""0946111""","Math","R",15,"*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","ELA","F",25,"*","*","*","*","*","*","*","*","*","*",544
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","ELA","N",367,11,3.0,26,7.1,214,58.3,116,31.6,330,89.9,581
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","ELA","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Math","F",25,"*","*","*","*","*","*","*","*","*","*",530
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Math","N",367,19,5.2,101,27.5,173,47.1,74,20.2,247,67.3,567
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Math","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","ELA","F",20,"*","*","*","*","*","*",0,0.0,"*","*",457
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","ELA","N",125,"*","*",21,16.8,68,54.4,"*","*","*","*",522
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","ELA","R",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Math","F",20,"*","*","*","*","*","*","*","*","*","*",438
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Math","N",124,"*","*",55,44.4,43,34.7,"*","*","*","*",504
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Math","R",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","ELA","N",220,14,6.4,32,14.5,128,58.2,46,20.9,174,79.1,545
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Math","N",220,37,16.8,85,38.6,79,35.9,19,8.6,98,44.5,508
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","ELA","N",46,"*","*","*","*",27,58.7,10,21.7,37,80.4,561
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Math","N",46,"*","*",13,28.3,21,45.7,"*","*","*","*",553
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","ELA","F",161,57,35.4,"*","*",55,34.2,"*","*","*","*",456
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","ELA","N",214,30,14.0,30,14.0,119,55.6,35,16.4,154,72.0,529
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","ELA","R",32,"*","*",6,18.8,19,59.4,"*","*","*","*",494
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Math","F",161,62,38.5,72,44.7,21,13.0,6,3.7,27,16.8,447
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Math","N",214,"*","*",81,37.9,60,28.0,"*","*","*","*",513
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Math","R",32,"*","*",17,53.1,"*","*",0,0.0,"*","*",488
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","ELA","F",102,36,35.3,"*","*","*","*","*","*","*","*",451
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","ELA","N",204,"*","*",41,20.1,124,60.8,"*","*","*","*",537
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","ELA","R",14,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Math","F",102,39,38.2,"*","*","*","*",0,0.0,"*","*",444
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Math","N",204,"*","*",110,53.9,60,29.4,"*","*","*","*",507
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Math","R",14,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","ELA","F",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Math","F",16,"*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","ELA","F",213,89,41.8,"*","*",65,30.5,"*","*","*","*",453
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","ELA","N",316,26,8.2,39,12.3,173,54.7,78,24.7,251,79.4,553
