"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Gender"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"New Britain School District","=""0890011""","Smith School","=""0891311""","ELA","F",136,136,100.0,136,63,46.3,35,25.7,25,18.4,13,9.6,38,27.9
"New Britain School District","=""0890011""","Smith School","=""0891311""","ELA","M",146,146,100.0,146,96,65.8,26,17.8,17,11.6,7,4.8,24,16.4
"New Britain School District","=""0890011""","Smith School","=""0891311""","Math","F",136,136,100.0,136,67,49.3,46,33.8,20,14.7,"*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""","Math","M",147,147,100.0,147,78,53.1,46,31.3,"*","*","*","*",23,15.6
"New Britain School District","=""0890011""","Steps","=""0891811""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","ELA","M","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Steps","=""0891811""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","Math","M","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","ELA","M",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""","Math","M",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","ELA","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Primary","=""0890211""","Math","M",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""","ELA","F",135,134,99.3,134,53,39.6,39,29.1,28,20.9,14,10.4,42,31.3
"New Britain School District","=""0890011""","Vance School","=""0891511""","ELA","M",140,140,100.0,140,74,52.9,42,30.0,17,12.1,7,5.0,24,17.1
"New Britain School District","=""0890011""","Vance School","=""0891511""","Math","F",130,129,99.2,129,76,58.9,37,28.7,"*","*","*","*",16,12.4
"New Britain School District","=""0890011""","Vance School","=""0891511""","Math","M",136,136,100.0,136,78,57.4,39,28.7,"*","*","*","*",19,14.0
"New Canaan School District","=""0900011""","East School","=""0900411""","ELA","F",101,100,99.0,100,"*","*","*","*",20,20.0,72,72.0,92,92.0
"New Canaan School District","=""0900011""","East School","=""0900411""","ELA","M",144,143,99.3,143,"*","*","*","*",32,22.4,95,66.4,127,88.8
"New Canaan School District","=""0900011""","East School","=""0900411""","Math","F",101,100,99.0,100,"*","*","*","*",30,30.0,59,59.0,89,89.0
"New Canaan School District","=""0900011""","East School","=""0900411""","Math","M",144,143,99.3,143,"*","*","*","*",40,28.0,95,66.4,135,94.4
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","ELA","F",653,650,99.5,650,17,2.6,78,12.0,243,37.4,312,48.0,555,85.4
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","ELA","M",678,675,99.6,675,46,6.8,112,16.6,278,41.2,239,35.4,517,76.6
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Math","F",653,650,99.5,650,32,4.9,154,23.7,175,26.9,289,44.5,464,71.4
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Math","M",679,675,99.4,675,38,5.6,132,19.6,180,26.7,325,48.1,505,74.8
"New Canaan School District","=""0900011""","South School","=""0900211""","ELA","F",118,116,98.3,116,"*","*","*","*",23,19.8,82,70.7,105,90.5
"New Canaan School District","=""0900011""","South School","=""0900211""","ELA","M",123,121,98.4,121,"*","*","*","*",26,21.5,71,58.7,97,80.2
"New Canaan School District","=""0900011""","South School","=""0900211""","Math","F",118,116,98.3,116,"*","*","*","*",39,33.6,63,54.3,102,87.9
"New Canaan School District","=""0900011""","South School","=""0900211""","Math","M",123,121,98.4,121,"*","*","*","*",32,26.4,77,63.6,109,90.1
"New Canaan School District","=""0900011""","West School","=""0900311""","ELA","F",107,107,100.0,107,"*","*","*","*",16,15.0,83,77.6,99,92.5
"New Canaan School District","=""0900011""","West School","=""0900311""","ELA","M",102,102,100.0,102,"*","*","*","*",20,19.6,67,65.7,87,85.3
"New Canaan School District","=""0900011""","West School","=""0900311""","Math","F",107,107,100.0,107,0,0.0,7,6.5,42,39.3,58,54.2,100,93.5
"New Canaan School District","=""0900011""","West School","=""0900311""","Math","M",103,103,100.0,103,"*","*","*","*",22,21.4,68,66.0,90,87.4
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","ELA","F",226,211,93.4,211,20,9.5,34,16.1,61,28.9,96,45.5,157,74.4
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","ELA","M",262,254,96.9,254,31,12.2,40,15.7,76,29.9,107,42.1,183,72.0
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Math","F",226,209,92.5,209,22,10.5,60,28.7,74,35.4,53,25.4,127,60.8
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Math","M",262,250,95.4,249,15,6.0,57,22.9,88,35.3,89,35.7,177,71.1
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","ELA","F",289,254,87.9,254,12,4.7,42,16.5,104,40.9,96,37.8,200,78.7
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","ELA","M",291,266,91.4,266,32,12.0,64,24.1,106,39.8,64,24.1,170,63.9
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Math","F",289,250,86.5,250,33,13.2,76,30.4,69,27.6,72,28.8,141,56.4
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Math","M",291,263,90.4,263,47,17.9,64,24.3,75,28.5,77,29.3,152,57.8
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","ELA","F",153,148,96.7,148,9,6.1,21,14.2,50,33.8,68,45.9,118,79.7
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","ELA","M",142,135,95.1,135,16,11.9,40,29.6,34,25.2,45,33.3,79,58.5
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Math","F",153,148,96.7,148,20,13.5,45,30.4,58,39.2,25,16.9,83,56.1
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Math","M",142,135,95.1,135,26,19.3,43,31.9,40,29.6,26,19.3,66,48.9
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","ELA","F",146,146,100.0,146,42,28.8,32,21.9,33,22.6,39,26.7,72,49.3
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","ELA","M",137,137,100.0,137,57,41.6,42,30.7,21,15.3,17,12.4,38,27.7
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Math","F",146,144,98.6,144,57,39.6,48,33.3,16,11.1,23,16.0,39,27.1
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Math","M",137,137,100.0,137,84,61.3,33,24.1,7,5.1,13,9.5,20,14.6
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","ELA","F",143,137,95.8,137,24,17.5,46,33.6,40,29.2,27,19.7,67,48.9
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","ELA","M",164,160,97.6,160,39,24.4,46,28.8,57,35.6,18,11.3,75,46.9
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Math","F",143,137,95.8,137,41,29.9,52,38.0,32,23.4,12,8.8,44,32.1
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Math","M",165,160,97.0,160,47,29.4,61,38.1,33,20.6,19,11.9,52,32.5
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","ELA","F",144,142,98.6,142,73,51.4,35,24.6,"*","*","*","*",34,23.9
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","ELA","M",156,153,98.1,153,107,69.9,31,20.3,"*","*","*","*",15,9.8
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Math","F",145,143,98.6,143,100,69.9,35,24.5,8,5.6,0,0.0,8,5.6
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Math","M",156,153,98.1,153,117,76.5,29,19.0,7,4.6,0,0.0,7,4.6
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","ELA","F",142,142,100.0,142,70,49.3,32,22.5,"*","*","*","*",40,28.2
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","ELA","M",156,154,98.7,154,94,61.0,33,21.4,"*","*","*","*",27,17.5
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Math","F",142,142,100.0,142,78,54.9,46,32.4,"*","*","*","*",18,12.7
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Math","M",156,154,98.7,154,94,61.0,38,24.7,"*","*","*","*",22,14.3
"New Haven School District","=""0930011""","Beecher School","=""0930311""","ELA","F",141,139,98.6,139,46,33.1,43,30.9,31,22.3,19,13.7,50,36.0
"New Haven School District","=""0930011""","Beecher School","=""0930311""","ELA","M",142,137,96.5,137,66,48.2,36,26.3,26,19.0,9,6.6,35,25.5
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Math","F",141,138,97.9,138,73,52.9,50,36.2,"*","*","*","*",15,10.9
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Math","M",142,137,96.5,137,76,55.5,41,29.9,"*","*","*","*",20,14.6
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","ELA","F",137,136,99.3,136,31,22.8,38,27.9,45,33.1,22,16.2,67,49.3
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","ELA","M",155,155,100.0,155,56,36.1,44,28.4,44,28.4,11,7.1,55,35.5
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Math","F",137,136,99.3,136,63,46.3,46,33.8,"*","*","*","*",27,19.9
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Math","M",155,155,100.0,155,84,54.2,44,28.4,"*","*","*","*",27,17.4
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","ELA","F",291,289,99.3,289,65,22.5,87,30.1,95,32.9,42,14.5,137,47.4
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","ELA","M",153,153,100.0,153,53,34.6,53,34.6,38,24.8,9,5.9,47,30.7
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Math","F",291,287,98.6,287,113,39.4,105,36.6,46,16.0,23,8.0,69,24.0
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Math","M",153,152,99.3,152,76,50.0,53,34.9,14,9.2,9,5.9,23,15.1
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","ELA","F",168,168,100.0,168,65,38.7,57,33.9,32,19.0,14,8.3,46,27.4
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","ELA","M",135,135,100.0,135,73,54.1,30,22.2,24,17.8,8,5.9,32,23.7
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Math","F",168,167,99.4,167,84,50.3,61,36.5,"*","*","*","*",22,13.2
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Math","M",135,135,100.0,135,75,55.6,34,25.2,"*","*","*","*",26,19.3
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","ELA","F",103,103,100.0,103,48,46.6,32,31.1,"*","*","*","*",23,22.3
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","ELA","M",107,107,100.0,107,64,59.8,26,24.3,"*","*","*","*",17,15.9
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Math","F",103,103,100.0,103,68,66.0,25,24.3,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Math","M",108,107,99.1,107,79,73.8,23,21.5,"*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","ELA","F",166,166,100.0,166,77,46.4,52,31.3,"*","*","*","*",37,22.3
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","ELA","M",184,182,98.9,182,109,59.9,41,22.5,"*","*","*","*",32,17.6
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Math","F",166,166,100.0,166,95,57.2,54,32.5,"*","*","*","*",17,10.2
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Math","M",184,181,98.4,181,112,61.9,50,27.6,"*","*","*","*",19,10.5
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","ELA","F",157,157,100.0,157,59,37.6,62,39.5,25,15.9,11,7.0,36,22.9
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","ELA","M",179,179,100.0,179,105,58.7,36,20.1,32,17.9,6,3.4,38,21.2
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Math","F",157,157,100.0,157,72,45.9,55,35.0,"*","*","*","*",30,19.1
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Math","M",179,179,100.0,179,106,59.2,53,29.6,"*","*","*","*",20,11.2
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","ELA","F",133,131,98.5,131,43,32.8,40,30.5,40,30.5,8,6.1,48,36.6
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","ELA","M",140,137,97.9,137,51,37.2,52,38.0,28,20.4,6,4.4,34,24.8
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Math","F",133,131,98.5,131,55,42.0,60,45.8,"*","*","*","*",16,12.2
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Math","M",140,137,97.9,137,67,48.9,54,39.4,"*","*","*","*",16,11.7
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","ELA","F",218,216,99.1,216,47,21.8,57,26.4,85,39.4,27,12.5,112,51.9
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","ELA","M",180,179,99.4,179,59,33.0,53,29.6,52,29.1,15,8.4,67,37.4
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Math","F",218,216,99.1,216,96,44.4,71,32.9,37,17.1,12,5.6,49,22.7
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Math","M",180,179,99.4,179,84,46.9,52,29.1,32,17.9,11,6.1,43,24.0
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","ELA","F",155,155,100.0,155,31,20.0,40,25.8,50,32.3,34,21.9,84,54.2
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","ELA","M",137,137,100.0,137,50,36.5,33,24.1,40,29.2,14,10.2,54,39.4
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Math","F",155,155,100.0,155,54,34.8,50,32.3,36,23.2,15,9.7,51,32.9
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Math","M",137,137,100.0,137,68,49.6,40,29.2,18,13.1,11,8.0,29,21.2
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","ELA","F",11,9,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","ELA","M",31,27,87.1,27,"*","*","*","*",0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Math","F",11,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Math","M",31,28,90.3,28,"*","*",0,0.0,0,0.0,0,0.0,0,0.0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","ELA","F",140,140,100.0,140,41,29.3,47,33.6,38,27.1,14,10.0,52,37.1
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","ELA","M",133,130,97.7,130,50,38.5,36,27.7,29,22.3,15,11.5,44,33.8
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Math","F",140,140,100.0,140,60,42.9,53,37.9,18,12.9,9,6.4,27,19.3
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Math","M",133,131,98.5,131,59,45.0,39,29.8,26,19.8,7,5.3,33,25.2
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","ELA","F",85,85,100.0,85,9,10.6,20,23.5,35,41.2,21,24.7,56,65.9
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","ELA","M",187,187,100.0,187,38,20.3,49,26.2,66,35.3,34,18.2,100,53.5
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Math","F",85,85,100.0,85,20,23.5,28,32.9,16,18.8,21,24.7,37,43.5
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Math","M",187,187,100.0,187,41,21.9,64,34.2,36,19.3,46,24.6,82,43.9
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","ELA","F",283,281,99.3,278,173,62.2,68,24.5,"*","*","*","*",37,13.3
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","ELA","M",262,261,99.6,260,186,71.5,53,20.4,"*","*","*","*",21,8.1
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Math","F",283,279,98.6,273,216,79.1,51,18.7,"*","*","*","*",6,2.2
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Math","M",263,259,98.5,257,204,79.4,39,15.2,"*","*","*","*",14,5.4
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","ELA","F",149,148,99.3,148,69,46.6,41,27.7,"*","*","*","*",38,25.7
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","ELA","M",162,161,99.4,161,90,55.9,43,26.7,"*","*","*","*",28,17.4
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Math","F",149,148,99.3,148,85,57.4,50,33.8,"*","*","*","*",13,8.8
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Math","M",162,162,100.0,162,93,57.4,47,29.0,"*","*","*","*",22,13.6
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","ELA","F",121,120,99.2,120,36,30.0,30,25.0,42,35.0,12,10.0,54,45.0
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","ELA","M",150,149,99.3,149,50,33.6,52,34.9,34,22.8,13,8.7,47,31.5
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Math","F",121,120,99.2,120,46,38.3,48,40.0,18,15.0,8,6.7,26,21.7
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Math","M",150,149,99.3,149,66,44.3,50,33.6,26,17.4,7,4.7,33,22.1
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","ELA","F",147,147,100.0,147,46,31.3,52,35.4,40,27.2,9,6.1,49,33.3
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","ELA","M",190,190,100.0,190,89,46.8,66,34.7,29,15.3,6,3.2,35,18.4
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Math","F",147,147,100.0,147,71,48.3,52,35.4,"*","*","*","*",24,16.3
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Math","M",190,190,100.0,190,90,47.4,78,41.1,"*","*","*","*",22,11.6
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","ELA","F",117,117,100.0,117,49,41.9,32,27.4,25,21.4,11,9.4,36,30.8
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","ELA","M",126,123,97.6,123,69,56.1,22,17.9,26,21.1,6,4.9,32,26.0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Math","F",117,117,100.0,117,66,56.4,39,33.3,"*","*","*","*",12,10.3
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Math","M",126,123,97.6,123,70,56.9,35,28.5,"*","*","*","*",18,14.6
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","ELA","F",152,150,98.7,150,51,34.0,38,25.3,48,32.0,13,8.7,61,40.7
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","ELA","M",152,150,98.7,150,71,47.3,42,28.0,27,18.0,10,6.7,37,24.7
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Math","F",152,150,98.7,150,77,51.3,43,28.7,24,16.0,6,4.0,30,20.0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Math","M",152,149,98.0,149,79,53.0,50,33.6,14,9.4,6,4.0,20,13.4
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","ELA","F",82,81,98.8,81,31,38.3,31,38.3,"*","*","*","*",19,23.5
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","ELA","M",78,77,98.7,77,45,58.4,20,26.0,"*","*","*","*",12,15.6
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Math","F",83,82,98.8,82,32,39.0,39,47.6,"*","*","*","*",11,13.4
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Math","M",78,77,98.7,77,41,53.2,21,27.3,"*","*","*","*",15,19.5
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","ELA","F",134,133,99.3,133,23,17.3,26,19.5,57,42.9,27,20.3,84,63.2
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","ELA","M",151,151,100.0,151,43,28.5,44,29.1,35,23.2,29,19.2,64,42.4
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Math","F",134,132,98.5,132,44,33.3,47,35.6,24,18.2,17,12.9,41,31.1
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Math","M",151,149,98.7,149,49,32.9,54,36.2,30,20.1,16,10.7,46,30.9
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","ELA","F",69,69,100.0,69,37,53.6,14,20.3,"*","*","*","*",18,26.1
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","ELA","M",57,57,100.0,57,31,54.4,"*","*",11,19.3,"*","*","*","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Math","F",69,69,100.0,69,29,42.0,25,36.2,"*","*","*","*",15,21.7
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Math","M",57,57,100.0,57,27,47.4,19,33.3,"*","*","*","*",11,19.3
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","ELA","F",218,218,100.0,218,78,35.8,58,26.6,62,28.4,20,9.2,82,37.6
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","ELA","M",181,181,100.0,181,87,48.1,41,22.7,41,22.7,12,6.6,53,29.3
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Math","F",218,218,100.0,218,116,53.2,77,35.3,"*","*","*","*",25,11.5
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Math","M",180,180,100.0,180,107,59.4,51,28.3,"*","*","*","*",22,12.2
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","ELA","F",80,80,100.0,80,27,33.8,24,30.0,"*","*","*","*",29,36.3
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","ELA","M",85,85,100.0,85,48,56.5,22,25.9,"*","*","*","*",15,17.6
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Math","F",81,81,100.0,81,42,51.9,25,30.9,"*","*","*","*",14,17.3
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Math","M",85,85,100.0,85,37,43.5,35,41.2,"*","*","*","*",13,15.3
"New Haven School District","=""0930011""","Truman School","=""0932911""","ELA","F",155,154,99.4,154,74,48.1,49,31.8,"*","*","*","*",31,20.1
"New Haven School District","=""0930011""","Truman School","=""0932911""","ELA","M",163,163,100.0,163,101,62.0,34,20.9,"*","*","*","*",28,17.2
"New Haven School District","=""0930011""","Truman School","=""0932911""","Math","F",155,154,99.4,154,89,57.8,45,29.2,"*","*","*","*",20,13.0
"New Haven School District","=""0930011""","Truman School","=""0932911""","Math","M",164,164,100.0,164,94,57.3,50,30.5,"*","*","*","*",20,12.2
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","ELA","F",28,28,100.0,28,13,46.4,6,21.4,"*","*","*","*",9,32.1
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","ELA","M",40,40,100.0,40,13,32.5,11,27.5,"*","*","*","*",16,40.0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Math","F",28,28,100.0,28,"*","*",7,25.0,11,39.3,"*","*","*","*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Math","M",40,40,100.0,40,11,27.5,"*","*",17,42.5,"*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","ELA","F",120,120,100.0,117,49,41.9,37,31.6,24,20.5,7,6.0,31,26.5
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","ELA","M",134,132,98.5,129,74,57.4,32,24.8,17,13.2,6,4.7,23,17.8
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Math","F",120,120,100.0,117,68,58.1,37,31.6,12,10.3,0,0.0,12,10.3
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Math","M",134,132,98.5,129,83,64.3,36,27.9,"*","*","*","*",10,7.8
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","ELA","F",146,141,96.6,141,13,9.2,18,12.8,37,26.2,73,51.8,110,78.0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","ELA","M",137,131,95.6,131,19,14.5,21,16.0,44,33.6,47,35.9,91,69.5
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Math","F",146,139,95.2,139,17,12.2,24,17.3,38,27.3,60,43.2,98,70.5
