"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",05,"Y",33,33,100.0,33,0,0.0,"*","*","*","*",16,48.5,"*","*","*","*",247
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",05,"N",30,30,100.0,30,0,0.0,"*","*","*","*",16,53.3,"*","*","*","*",274
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",08,"Y",87,86,98.9,86,"*","*","*","*",12,14.0,37,43.0,14,16.3,51,59.3,254
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",08,"N",97,96,99.0,96,"*","*","*","*",13,13.5,51,53.1,27,28.1,78,81.3,274
"Montville School District","=""0860011""","Montville High School","=""0866111""",10,"Y",63,62,98.4,62,"*","*","*","*",26,41.9,11,17.7,11,17.7,22,35.5,251
"Montville School District","=""0860011""","Montville High School","=""0866111""",10,"N",118,116,98.3,116,"*","*","*","*",30,25.9,30,25.9,50,43.1,80,69.0,287
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",05,"Y",73,73,100.0,73,18,24.7,16,21.9,25,34.2,14,19.2,0,0.0,14,19.2,213
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",05,"N",72,72,100.0,72,0,0.0,8,11.1,24,33.3,33,45.8,7,9.7,40,55.6,254
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",05,"Y",96,96,100.0,96,"*","*","*","*",26,27.1,28,29.2,"*","*","*","*",224
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",05,"N",60,60,100.0,60,"*","*","*","*",15,25.0,39,65.0,"*","*","*","*",261
"Naugatuck School District","=""0880011""","Genesis Academy","=""0880911""",10,"Y",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",08,"Y",185,183,98.9,183,43,23.5,37,20.2,"*","*",65,35.5,"*","*","*","*",229
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",08,"N",149,149,100.0,149,"*","*",18,12.1,25,16.8,77,51.7,"*","*","*","*",259
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",10,"Y",152,145,95.4,145,"*","*",39,26.9,48,33.1,16,11.0,"*","*","*","*",223
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",10,"N",135,133,98.5,132,"*","*",24,18.2,58,43.9,23,17.4,"*","*","*","*",250
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",05,"Y",39,39,100.0,39,"*","*","*","*","*","*","*","*",0,0.0,"*","*",216
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",08,"Y",29,28,96.6,28,11,39.3,"*","*","*","*",10,35.7,0,0.0,10,35.7,222
"New Britain School District","=""0890011""","Hartford Detention Center","=""3480315""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",05,"Y",66,64,97.0,64,"*","*","*","*","*","*","*","*","*","*","*","*",201
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",05,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Sunrise Intermediate","=""0890411""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",05,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",220
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",05,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Holmes School","=""0890611""",05,"Y",52,51,98.1,51,"*","*","*","*","*","*","*","*","*","*","*","*",227
"New Britain School District","=""0890011""","Holmes School","=""0890611""",05,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",05,"Y",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*","*","*",216
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",05,"Y",79,78,98.7,78,"*","*","*","*","*","*","*","*",0,0.0,"*","*",205
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",05,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Northend School","=""0890911""",05,"Y",44,43,97.7,43,"*","*","*","*","*","*","*","*",0,0.0,"*","*",191
"New Britain School District","=""0890011""","Northend School","=""0890911""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Behavior Support","=""0891011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",05,"Y",62,61,98.4,61,"*","*","*","*","*","*","*","*","*","*","*","*",220
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",08,"Y",60,60,100.0,60,"*","*","*","*","*","*","*","*",0,0.0,"*","*",208
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",08,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",05,"Y",88,86,97.7,86,"*","*","*","*","*","*","*","*",0,0.0,"*","*",194
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",05,"N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Smith School","=""0891311""",05,"Y",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*","*","*",210
"New Britain School District","=""0890011""","Smith School","=""0891311""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Vance School","=""0891511""",05,"Y",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*","*","*",206
"New Britain School District","=""0890011""","Vance School","=""0891511""",05,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",08,"Y",197,196,99.5,196,"*","*","*","*",39,19.9,42,21.4,0,0.0,42,21.4,211
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",08,"N",31,31,100.0,31,"*","*",9,29.0,8,25.8,12,38.7,"*","*","*","*",239
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",08,"Y",212,210,99.1,210,118,56.2,32,15.2,"*","*","*","*",0,0.0,"*","*",200
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",08,"N",35,35,100.0,35,14,40.0,"*","*","*","*",11,31.4,0,0.0,11,31.4,208
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",08,"Y",26,25,96.2,25,0,0.0,0,0.0,"*","*",20,80.0,"*","*","*","*",274
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",08,"N",24,24,100.0,24,0,0.0,0,0.0,0,0.0,"*","*","*","*",24,100.0,279
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",10,"Y",420,385,91.7,379,172,45.4,93,24.5,80,21.1,27,7.1,7,1.8,34,9.0,202
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",10,"N",98,96,98.0,96,11,11.5,20,20.8,33,34.4,17,17.7,15,15.6,32,33.3,243
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",08,"Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",05,"Y",32,32,100.0,32,"*","*","*","*",14,43.8,10,31.3,"*","*","*","*",237
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",05,"N",310,309,99.7,309,0,0.0,"*","*",13,4.2,123,39.8,"*","*","*","*",306
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",08,"Y",38,37,97.4,37,"*","*","*","*",9,24.3,16,43.2,"*","*","*","*",247
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",08,"N",264,264,100.0,264,0,0.0,"*","*",11,4.2,124,47.0,"*","*","*","*",293
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",10,"Y",44,42,95.5,42,"*","*","*","*",23,54.8,"*","*",10,23.8,"*","*",258
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",10,"N",270,268,99.3,268,0,0.0,"*","*",33,12.3,"*","*",152,56.7,"*","*",302
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",05,"Y",29,28,96.6,28,"*","*","*","*",9,32.1,10,35.7,"*","*","*","*",242
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",05,"N",122,120,98.4,120,"*","*","*","*",26,21.7,58,48.3,"*","*","*","*",270
"New Fairfield School District","=""0910011""","Alternative Learning Center","=""0910311""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",08,"Y",31,30,96.8,30,"*","*","*","*",8,26.7,9,30.0,"*","*","*","*",241
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",08,"N",164,162,98.8,162,"*","*","*","*",17,10.5,81,50.0,"*","*","*","*",280
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",10,"Y",37,37,100.0,37,"*","*","*","*",18,48.6,6,16.2,"*","*","*","*",235
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",10,"N",180,179,99.4,179,0,0.0,"*","*",51,28.5,54,30.2,"*","*","*","*",285
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",05,"N",53,53,100.0,53,0,0.0,"*","*","*","*","*","*","*","*","*","*",278
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",05,"Y",26,26,100.0,26,12,46.2,"*","*","*","*","*","*",0,0.0,"*","*",187
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",05,"N",24,24,100.0,24,0,0.0,"*","*","*","*","*","*",10,41.7,"*","*",281
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",08,"Y",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",221
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",08,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",05,"Y",26,26,100.0,26,"*","*",10,38.5,8,30.8,"*","*",0,0.0,"*","*",205
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",05,"N",27,27,100.0,27,"*","*",6,22.2,6,22.2,"*","*","*","*","*","*",228
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",08,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",08,"N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",263
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",05,"Y",28,28,100.0,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*",191
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",08,"Y",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",217
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",08,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",05,"Y",36,35,97.2,35,"*","*","*","*","*","*","*","*",0,0.0,"*","*",192
"New Haven School District","=""0930011""","Beecher School","=""0930311""",05,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",08,"Y",28,28,100.0,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*",204
"New Haven School District","=""0930011""","Beecher School","=""0930311""",08,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",05,"Y",56,56,100.0,56,"*","*","*","*","*","*","*","*",0,0.0,"*","*",194
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",08,"Y",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",217
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"Y",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*","*","*",200
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",08,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"Y",43,43,100.0,43,"*","*","*","*","*","*","*","*",0,0.0,"*","*",221
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",05,"Y",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",203
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",05,"N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",256
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",08,"Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*",205
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",08,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"Y",37,37,100.0,37,"*","*","*","*",13,35.1,6,16.2,0,0.0,6,16.2,211
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",05,"N",30,30,100.0,30,"*","*","*","*",10,33.3,10,33.3,"*","*","*","*",235
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"Y",34,34,100.0,34,15,44.1,"*","*",9,26.5,"*","*",0,0.0,"*","*",209
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",08,"N",29,29,100.0,29,6,20.7,"*","*",8,27.6,"*","*",0,0.0,"*","*",236
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*","*","*",238
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",05,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"Y",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",222
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",05,"Y",36,35,97.2,35,"*","*","*","*","*","*","*","*",0,0.0,"*","*",192
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",08,"Y",42,41,97.6,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",194
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",08,"N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"Y",83,82,98.8,82,"*","*","*","*","*","*","*","*",0,0.0,"*","*",181
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"Y",80,78,97.5,78,"*","*","*","*","*","*","*","*","*","*","*","*",198
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"Y",24,24,100.0,24,"*","*","*","*","*","*",7,29.2,0,0.0,7,29.2,224
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"N",72,72,100.0,72,"*","*","*","*","*","*",35,48.6,22,30.6,57,79.2,277
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",10,"Y",33,33,100.0,32,"*","*","*","*",6,18.8,9,28.1,6,18.8,15,46.9,250
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",10,"N",56,56,100.0,56,"*","*","*","*",19,33.9,14,25.0,20,35.7,34,60.7,284
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",05,"Y",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*",211
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",08,"Y",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",219
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",08,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"Y",24,24,100.0,24,0,0.0,"*","*","*","*",8,33.3,"*","*","*","*",239
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"N",23,23,100.0,23,0,0.0,"*","*","*","*",9,39.1,"*","*","*","*",279
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",251
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"Y",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*",202
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"Y",59,58,98.3,58,"*","*","*","*","*","*","*","*",0,0.0,"*","*",198
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",08,"Y",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*","*","*",212
"New Haven School District","=""0930011""","Truman School","=""0932911""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"Y",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",200
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"Y",34,34,100.0,34,11,32.4,"*","*","*","*","*","*","*","*","*","*",214
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"N",20,20,100.0,20,8,40.0,"*","*","*","*","*","*","*","*","*","*",219
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"Y",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*","*","*",221
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*","*","*",222
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,"Y",37,37,100.0,37,"*","*","*","*","*","*","*","*",0,0.0,"*","*",200
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,"Y",23,21,91.3,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",201
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"N",39,39,100.0,39,"*","*",0,0.0,"*","*","*","*","*","*","*","*",301
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,"N",23,22,95.7,22,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",283
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"Y",42,42,100.0,42,"*","*","*","*","*","*","*","*",0,0.0,"*","*",218
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",219
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"Y",35,34,97.1,34,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"Y",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",204
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"N",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",222
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"Y",35,35,100.0,35,"*","*","*","*","*","*","*","*",0,0.0,"*","*",208
