"Student Counts by School and Free/Reduced Lunch Eligibility"
"All Districts, All Schools"
"2012-13"

"",,,,"Free/Reduced Lunch Eligibility",,,
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",397,66,47,510
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",338,103,46,487
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",585,104,67,756
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",392,29,39,460
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",924,337,97,1358
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",239,326,36,601
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",431,92,62,585
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",928,166,126,1220
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",850,167,88,1105
"Waterbury School District","=""1510011""","Reed School","=""1513411""",292,13,24,329
"Waterbury School District","=""1510011""","Regan School","=""1512811""",173,50,31,254
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",228,345,42,615
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""",135,46,19,200
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",356,29,15,400
"Waterbury School District","=""1510011""","State Street School","=""1519011""",76,"*","*",84
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",480,17,14,511
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",187,233,49,469
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",141,167,25,333
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",226,88,38,352
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",1017,209,103,1329
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",365,33,27,425
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",83,566,26,675
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",48,290,15,353
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",54,326,14,394
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",43,294,24,361
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",76,734,34,844
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",53,240,14,307
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""",68,595,19,682
"Watertown School District","=""1530011""","Polk School","=""1530411""",69,239,29,337
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",126,584,60,770
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",130,743,55,928
"West Hartford School District","=""1550011""","Smith School","=""1551711""",129,199,36,364
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*",7,"*",9
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",20,427,13,460
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",32,342,10,384
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",69,338,13,420
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*",436,"*",459
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",118,153,37,308
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",309,1134,99,1542
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","*",475,"*",503
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",201,1215,59,1475
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",117,746,49,912
"West Hartford School District","=""1550011""","Morley School","=""1550911""",21,307,6,334
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","*",389,"*",406
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",181,661,51,893
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",15,"*","*",25
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,9,0,9
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",105,363,21,489
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",89,435,14,538
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",89,368,43,500
"West Haven School District","=""1560011""","Washington School","=""1561211""",228,164,48,440
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",113,227,30,370
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",445,369,75,889
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",128,197,32,357
"West Haven School District","=""1560011""","Forest School","=""1560311""",266,149,38,453
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",379,472,56,907
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",332,146,55,533
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",181,258,41,480
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",546,962,82,1590
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",41,263,6,310
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","*",263,"*",286
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","*",235,"*",276
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","*",456,"*",461
"Weston School District","=""1570011""","Weston High School","=""1576111""",9,759,9,777
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","*",538,"*",545
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*",629,"*",636
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",828,"*",868
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","*",436,"*",447
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","*",497,"*",512
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",14,431,7,452
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""","*",470,"*",486
"Westport School District","=""1580011""","Long Lots School","=""1580711""","*",567,"*",583
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*",513,"*",524
"Westport School District","=""1580011""","Staples High School","=""1586111""",69,1799,11,1879
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""","*",43,"*",46
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",56,288,22,366
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",68,220,28,316
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",53,362,26,441
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",52,358,12,422
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",49,327,15,391
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",81,470,31,582
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",153,934,70,1157
"Willington School District","=""1600011""","Center School","=""1600111""","*",168,"*",193
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",40,240,6,286
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",1038,"*",1053
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",14,975,7,996
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","*",931,"*",937
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",29,1274,6,1309
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",96,99,13,208
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",142,94,19,255
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",96,77,32,205
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","*","*",0,6
"Windham School District","=""1630011""","Early Headstart","=""1638011""",19,"*","*",22
"Windham School District","=""1630011""","Natchaug School","=""1630111""",283,57,26,366
"Windham School District","=""1630011""","North Windham School","=""1630311""",349,118,44,511
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",275,60,15,350
"Windham School District","=""1630011""","Windham Center School","=""1630511""",221,100,11,332
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""",155,46,16,217
"Windham School District","=""1630011""","Windham High School","=""1636111""",387,223,63,673
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",504,155,59,718
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",134,298,28,460
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",116,219,27,362
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",135,374,43,552
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",108,228,36,372
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",88,182,29,299
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""",117,277,47,441
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",104,315,25,444
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",80,159,15,254
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",212,469,70,751
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",266,826,107,1199
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",41,267,15,323
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",50,264,38,352
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",103,492,45,640
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",57,308,27,392
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",125,684,56,865
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""",25,703,16,744
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,1014,41,1055
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",46,440,13,499
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",38,346,10,394

