"Student Counts by School and Race"
"All Districts, All Schools"
"2012-13"

"",,,,"Race",,,,,,,
"District","District Code","School","School Code","American Indian or Alaska Native","Asian","Black or African American","Hispanic/Latino of any race","Native Hawaiian or Other Pacific Islander","Two or More Races","White","Total"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","*",9,"*",30,0,12,332,385
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",0,14,"*",23,0,"*",450,495
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""",0,16,0,18,0,6,297,337
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",0,68,"*",47,0,"*",432,563
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","*",65,"*",54,0,10,396,536
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","*",59,36,58,0,"*",572,732
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""","*",216,19,24,0,"*",363,631
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*",21,13,14,"*",6,364,422
"Salisbury School District","=""1220011""","Salisbury Central School","=""1220111""",0,"*","*",20,0,30,250,309
"Scotland School District","=""1230011""","Scotland Elementary School","=""1230111""",0,0,"*","*",0,"*",119,127
"Seymour School District","=""1240011""","Bungay School","=""1240111""","*",28,13,35,0,"*",427,507
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","*",21,35,83,0,"*",422,570
"Seymour School District","=""1240011""","Seymour High School","=""1246111""",0,"*",25,63,0,"*",504,610
"Seymour School District","=""1240011""","Seymour Middle School","=""1245111""","*",21,"*",51,0,0,504,599
"Sharon School District","=""1250011""","Sharon Center School","=""1250111""",0,"*","*","*",0,"*",177,188
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","*",19,"*",15,0,"*",286,326
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""",0,20,"*",20,0,"*",276,323
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","*",40,20,46,0,"*",349,460
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","*",49,27,69,0,"*",726,875
"Shelton School District","=""1260011""","Long Hill School","=""1260811""",0,42,25,80,"*","*",292,451
"Shelton School District","=""1260011""","Perry Hill Elementary School","=""1261111""","*",46,28,97,0,"*",688,862
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","*",72,59,138,0,"*",1299,1578
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","*",26,16,25,0,"*",163,237
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*","*","*",7,0,11,358,383
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""",0,21,67,83,"*","*",47,233
"Simsbury School District","=""1280011""","Central School","=""1280111""",0,29,14,34,0,11,309,397
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""",0,50,39,"*",0,"*",634,748
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""",0,27,17,26,0,6,368,444
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""",0,55,75,70,0,7,1352,1559
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""",0,42,"*",30,0,"*",556,659
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""",0,"*",31,21,0,"*",214,286
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""",0,25,26,31,0,6,347,435
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""",0,"*",7,16,0,"*",330,363
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""",0,"*",14,23,"*",12,616,674
"Somers School District","=""1290011""","Somers High School","=""1296111""","*",9,14,15,0,"*",491,540
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",0,61,20,34,0,16,229,360
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""",0,23,26,36,0,47,291,423
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",0,75,26,22,"*","*",232,366
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",0,64,19,17,"*","*",240,343
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",0,0,"*",0,0,0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","*",131,65,96,"*",25,1086,1409
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","*",111,59,83,"*",32,775,1065
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",0,38,22,28,"*","*",212,306
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","*",24,17,32,"*",25,743,845
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",0,18,11,27,0,20,590,666
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",0,13,"*",23,0,"*",227,280
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","*","*",7,26,0,16,403,458
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",0,25,6,49,0,14,641,735
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","*",9,12,12,0,"*",244,283
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","*","*",14,20,0,8,187,235
"Southington School District","=""1310011""","Southington High School","=""1316211""",0,56,43,114,0,37,1787,2037
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",0,"*",10,14,"*",11,311,356
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","*",26,"*",24,0,10,363,428
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",0,12,"*",17,"*",7,333,374
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",7,46,0,33,282,370
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",8,13,"*",22,0,"*",425,477
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",0,"*","*",14,0,9,447,480
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","*","*",0,26,"*",6,344,383
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",0,0,"*",10,0,"*",162,178
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",0,0,"*",15,0,"*",168,198
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,"*",79,51,0,"*","*",138
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",0,"*",154,188,0,"*",204,597
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",0,"*",88,183,0,"*",208,542
"Stamford School District","=""1350011""","Dolan School","=""1355311""",0,"*",124,219,0,"*",162,531
"Stamford School District","=""1350011""","Hart School","=""1352211""",0,113,119,221,0,7,127,587
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",0,45,106,279,"*","*",170,612
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",0,106,65,267,0,9,109,556
"Stamford School District","=""1350011""","Newfield School","=""1350611""",0,84,121,236,0,10,239,690
"Stamford School District","=""1350011""","Northeast School","=""1351811""","*",45,110,231,0,"*",292,686
"Stamford School District","=""1350011""","Preschool Team","=""1358011""",0,"*","*",20,0,"*",19,48
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",0,"*",163,206,0,"*",244,654
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","*",37,100,299,0,"*",374,823
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",0,"*",156,257,0,"*",183,647
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","*",50,97,197,0,"*",273,624
"Stamford School District","=""1350011""","Springdale School","=""1351111""",0,40,93,300,0,7,214,654
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",0,90,559,621,0,9,673,1952
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","*",55,110,323,0,"*",255,767
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",0,76,117,166,0,7,318,684
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","*",78,117,307,"*","*",172,680
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",0,"*",85,223,0,"*",224,578
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",0,"*",424,787,0,"*",774,2130
"Stamford School District","=""1350011""","Westover School","=""1351411""",0,117,191,218,0,16,174,716
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","*","*","*",20,0,15,454,498
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","*",15,10,19,"*",7,432,485
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",0,11,"*","*",0,"*",390,416
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",0,11,"*",11,0,"*",302,332
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","*",31,26,22,0,"*",687,771
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","*","*","*",10,0,"*",109,131
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","*",6,"*",14,0,"*",184,210
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""",0,18,87,116,0,7,292,520
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","*",32,239,297,"*",27,609,1210
"Stratford School District","=""1380011""","Chapel School","=""1380311""","*",17,126,133,"*",13,264,555
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","*","*",109,120,0,15,268,529
"Stratford School District","=""1380011""","Franklin School","=""1380411""",0,9,70,109,0,11,94,293
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","*",14,120,158,0,"*",253,556
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""",0,10,47,51,0,12,98,218
"Stratford School District","=""1380011""","Lordship School","=""1380811""",0,"*",65,65,0,"*",91,232
"Stratford School District","=""1380011""","Nichols School","=""1380911""","*",17,78,146,0,"*",185,437
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","*",22,121,190,0,"*",322,678
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""",0,0,9,"*",0,0,"*",13
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""",0,23,114,98,0,15,220,470
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","*",20,275,307,0,"*",455,1075
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""",0,0,"*","*",0,0,7,17
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""",0,17,55,89,0,11,204,376
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""",0,13,20,28,0,7,376,444
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","*",12,19,26,0,"*",482,541
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","*",20,27,29,0,"*",781,860
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","*",18,26,28,0,"*",523,599
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","*","*",148,104,"*",17,"*",276
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","*","*",14,62,0,24,394,505
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""",0,"*","*",6,"*",7,291,310
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","*","*","*",6,0,"*",238,256
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","*","*","*",11,0,"*",418,438
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""",0,"*","*",16,0,19,434,471
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","*","*","*",11,0,10,353,380
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","*",0,"*",7,0,6,287,302
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""",0,29,12,15,"*","*",523,582
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","*",35,"*",16,0,0,833,900
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","*",19,"*",22,0,0,618,666
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","*",22,"*",17,0,0,635,688
"Torrington School District","=""1430011""","East School","=""1430111""","*",15,14,23,0,"*",330,392
"Torrington School District","=""1430011""","Forbes School","=""1430211""",0,13,8,120,0,23,231,395
"Torrington School District","=""1430011""","Southwest School","=""1430811""",0,11,19,71,0,16,211,328
"Torrington School District","=""1430011""","Torringford School","=""1430911""","*",27,19,76,"*",19,465,610
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","*",44,58,194,0,"*",776,1101
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","*",30,44,182,"*",26,768,1056
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""",0,"*",24,159,"*",19,257,473
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""",0,0,91,70,0,0,7,168
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","*",31,17,42,0,"*",429,526
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","*",47,13,23,0,"*",380,468
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","*",73,44,66,0,"*",450,637
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","*",44,"*",47,0,0,648,777
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""",0,16,9,26,0,0,341,392
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","*",58,34,72,0,"*",680,848
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","*",28,23,43,"*","*",365,464
"Trumbull School District","=""1440011""","Tashua School","=""1440911""",0,36,"*",21,0,"*",320,386
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""",0,16,"*",31,0,"*",165,225
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","*",130,"*",177,0,0,1781,2195
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,0,10,"*",0,"*","*",17
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",0,0,"*","*",0,0,0,"*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,0,16,13,0,0,0,29
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",0,0,12,"*",0,0,"*",21
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",0,0,7,"*",0,"*","*",12
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",0,"*",15,6,0,0,"*",23
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",0,0,14,19,0,"*","*",38
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,0,39,13,0,"*","*",60
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","*","*",171,101,0,"*",38,315
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",0,0,"*",10,0,0,"*",17
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,0,11,"*",0,0,"*",19
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",0,0,13,"*",0,"*","*",24
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",0,0,8,"*",0,0,"*",15
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,0,"*","*",0,0,"*",12
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",0,0,"*","*",0,0,18,36
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""",0,0,9,7,0,0,7,23
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","*","*",14,16,0,"*",23,56
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","*",0,45,26,0,"*",14,88
"Union School District","=""1450011""","Union Elementary School","=""1450111""",0,0,"*","*",0,0,68,71
"Vernon School District","=""1460011""","Northeast School","=""1460311""","*","*",32,47,0,16,211,322
"Vernon School District","=""1460011""","Center Road School","=""1461411""","*",32,61,34,0,"*",357,496
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","*",7,26,17,0,"*",222,278
"Vernon School District","=""1460011""","Maple Street School","=""1460211""",0,"*",82,75,0,"*",160,334
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""",0,0,"*","*",0,0,7,11
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","*","*",126,96,0,0,696,973
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""",0,30,32,48,0,10,212,332
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","*",27,98,90,0,"*",480,699
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","*","*",6,11,0,14,279,315
"Wallingford School District","=""1480011""","Highland School","=""1480211""","*",19,"*",31,"*","*",227,285
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",0,0,"*","*",0,0,12,17
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""",0,16,"*",90,0,"*",252,365
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","*",33,"*",113,0,0,515,681
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","*",15,10,59,0,"*",268,360
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",0,"*",0,0,0,0,"*",7
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""",0,34,"*",81,0,"*",570,705
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","*",46,31,129,"*","*",923,1135
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","*",47,"*",94,0,0,746,914
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""",0,19,0,66,0,0,265,350
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""",0,"*",0,"*",0,0,10,13
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""",0,21,"*",62,0,"*",225,327
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""",0,13,13,60,0,0,269,355
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","*",17,"*",62,0,0,278,364
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","*",25,"*",35,0,"*",317,384
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","*",15,236,548,"*",37,216,1057
"Waterbury School District","=""1510011""","Washington School","=""1512311""",6,"*",69,224,0,"*",43,350
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",0,7,98,215,0,29,214,563
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","*","*",96,245,0,21,50,424
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","*",12,146,235,0,"*",99,505
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",0,"*",86,235,0,"*",123,457
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","*",39,437,657,"*",35,283,1463
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","*","*",152,301,0,20,70,554
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","*","*",101,248,0,20,65,437
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",0,0,74,94,"*","*",23,198
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","*",8,149,264,0,"*",80,510
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",7,9,107,254,0,13,97,487
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",7,21,154,345,0,15,214,756
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","*","*",63,304,0,15,74,460
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","*","*",293,616,0,21,404,1358
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","*","*",103,156,0,31,291,601
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","*",8,113,282,"*",16,164,585
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",8,26,323,610,0,34,219,1220
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","*",20,324,574,"*",23,159,1105
"Waterbury School District","=""1510011""","Reed School","=""1513411""","*",0,103,189,0,"*",24,329
"Waterbury School District","=""1510011""","Regan School","=""1512811""",0,"*",81,104,0,"*",53,254
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",0,17,91,170,0,35,302,615
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","*","*",40,110,0,10,33,200
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","*","*",100,239,0,"*",50,400
"Waterbury School District","=""1510011""","State Street School","=""1519011""",0,0,30,47,0,0,7,84
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",0,"*",172,298,0,"*",28,511
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","*","*",103,119,0,33,203,469
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",0,"*",67,100,"*",14,146,333
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",6,8,62,164,0,8,104,352
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","*",21,467,676,"*",32,130,1329
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",0,"*",104,268,0,"*",43,425
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","*",38,31,44,0,"*",551,675
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",0,17,"*",33,0,"*",292,353
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","*",20,20,32,0,"*",312,394
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",7,26,13,27,0,12,276,361
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",11,46,42,72,0,6,667,844
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",0,"*","*",24,0,6,272,307
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","*",16,"*",54,0,23,576,682
"Watertown School District","=""1530011""","Polk School","=""1530411""",0,8,12,23,0,9,285,337
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","*",19,"*",65,0,18,647,770
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","*",26,21,36,0,"*",823,928
"West Hartford School District","=""1550011""","Smith School","=""1551711""",0,68,32,139,0,16,109,364
"West Hartford School District","=""1550011""","Achieve","=""1559111""",0,0,"*","*",0,"*","*",9
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","*",69,28,41,0,"*",296,460
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","*",21,19,37,0,"*",293,384
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","*",43,35,49,0,"*",268,420
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","*",46,14,16,0,"*",375,459
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","*",55,43,120,0,"*",72,308
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","*",173,163,283,0,"*",895,1542
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",0,29,28,30,0,18,398,503
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","*",144,143,197,0,"*",954,1475
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","*",111,71,126,"*",23,574,912
"West Hartford School District","=""1550011""","Morley School","=""1550911""",0,17,17,34,0,11,255,334
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",0,60,26,24,0,21,275,406
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","*",88,85,176,0,"*",515,893
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",0,"*",6,10,0,"*",7,25
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""",0,0,"*","*",0,0,6,9
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","*",53,48,93,0,"*",286,489
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",0,49,60,96,0,18,315,538
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","*",94,45,80,0,"*",265,500
"West Haven School District","=""1560011""","Washington School","=""1561211""",0,"*",80,181,"*",20,147,440
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""","*",20,76,64,0,"*",191,370
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",0,32,190,294,0,40,333,889
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""","*",21,61,85,0,"*",176,357
"West Haven School District","=""1560011""","Forest School","=""1560311""",0,19,127,196,0,16,95,453
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",0,24,222,262,0,43,356,907
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""","*","*",118,242,0,19,142,533
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",0,22,52,128,0,14,264,480
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","*",50,381,449,0,"*",661,1590
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","*",8,"*",31,0,0,268,310
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",0,6,"*",7,0,"*",266,286
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","*","*","*",22,0,"*",245,276
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",0,12,8,16,0,23,402,461
"Weston School District","=""1570011""","Weston High School","=""1576111""",0,20,11,19,0,9,718,777
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",0,20,7,18,0,18,482,545
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","*",29,"*",21,0,12,561,636
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","*",56,16,45,0,"*",746,868
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",0,20,8,7,0,8,404,447
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",0,19,"*",12,0,"*",470,512
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",0,25,"*","*",0,27,372,452
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",0,24,6,22,0,13,421,486
"Westport School District","=""1580011""","Long Lots School","=""1580711""",0,39,"*",37,0,"*",479,583
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",0,22,"*",14,0,"*",471,524
"Westport School District","=""1580011""","Staples High School","=""1586111""","*",85,40,62,"*","*",1684,1879
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""",0,"*","*","*",0,0,35,46
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","*",21,18,40,"*",7,278,366
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","*",21,19,59,0,"*",206,316
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","*",16,"*",68,0,13,329,441
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",0,18,20,47,0,14,323,422
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",0,17,16,55,0,9,294,391
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",0,23,22,89,0,6,442,582
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","*",56,58,178,0,"*",858,1157
"Willington School District","=""1600011""","Center School","=""1600111""",0,"*","*",7,0,"*",176,193
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",0,"*","*",20,"*",7,253,286
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","*",50,10,21,"*",13,956,1053
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","*",75,19,33,0,"*",852,996
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",0,90,14,33,"*","*",788,937
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",0,87,21,37,0,13,1151,1309
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","*","*",7,22,0,0,174,208
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",0,0,"*","*",0,0,232,255
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",0,0,"*","*",0,0,195,205
"Winchester School District","=""1620011""","WISE Academy","=""1620111""",0,0,0,"*",0,"*","*",6
