"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,"Graduates",,,,
"",,,"Four-Year Graduation Rate by Year",,,,
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch",88.9,100.0,90.9,100.0,"*"
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",96.0,98.6,97.9,99.1,99.1
"Clinton School District","The Morgan School","Eligible For Free Lunch","*","*",85.0,"*",71.9
"Clinton School District","The Morgan School","Eligible For Reduced Lunch","*","*",87.5,"*",77.8
"Clinton School District","The Morgan School","Not Eligible For Lunch",93.0,91.7,90.4,95.4,96.6
"Colchester School District","Bacon Academy","Eligible For Free Lunch","*",87.0,88.9,96.3,84.6
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch","*",100.0,71.4,100.0,91.7
"Colchester School District","Bacon Academy","Not Eligible For Lunch",93.9,95.1,95.9,95.3,97.2
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",78.9,82.4,80.0,83.3,100.0
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch","*",100.0,100.0,"*","*"
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch","*",100.0,100.0,"*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Free Lunch",87.5,94.0,88.1,95.5,98.6
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch","*",89.3,92.6,92.6,100.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",93.3,91.3,85.2,100.0,85.7
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",90.6,94.2,97.3,91.2,95.6
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch","*",92.2,93.8,91.7,100.0
"Connecticut Technical High School System","Bullard-Havens Technical High School","Not Eligible For Lunch",95.7,100.0,97.3,94.3,93.3
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Free Lunch",90.9,91.0,95.2,94.9,98.8
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Reduced Lunch","N/A",100.0,88.5,100.0,94.1
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Not Eligible For Lunch",94.5,92.6,100.0,92.3,93.8
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Free Lunch",72.4,90.6,82.2,90.5,89.3
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Reduced Lunch","*",100.0,86.7,100.0,100.0
"Connecticut Technical High School System","Eli Whitney Technical High School","Not Eligible For Lunch",84.9,85.7,86.7,90.9,85.7
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Free Lunch",90.5,93.0,96.8,91.2,95.2
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Reduced Lunch","*",87.0,100.0,100.0,93.3
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Not Eligible For Lunch",97.0,97.3,98.5,96.0,96.4
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Free Lunch","*",100.0,100.0,100.0,100.0
