"District","District Code","School","School Code","Gender","Count","%"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Female","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Male","*","*"
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","Female",41,34.5
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","Male",76,33.2
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Female",26,8.8
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Male",68,18.1
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Female",167,36.2
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Male",219,39.2
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","Female",14,8.1
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","Male",25,13.0
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","Female","*","*"
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","Male","*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Female","N/A","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Male",7,3.2
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Female",18,3.5
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Male",39,6.4
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Female","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Male","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""","Female",29,35.4
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""","Male",57,42.5
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Female",7,4.0
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Male",27,12.6
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Female",175,20.3
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Male",312,37.3
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Female",30,5.4
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Male",90,13.2
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Female","*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Male","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Female",33,7.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Male",55,12.0
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Female",43,24.6
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Male",79,36.9
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Female",28,8.5
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Male",90,21.8
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Female",23,12.7
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Male",63,33.5
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Female","*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Male","*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Female",42,11.1
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Male",79,18.8
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Female","N/A","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Male","N/A","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Female",8,5.4
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Male",20,11.7
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Female",143,26.3
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Male",208,33.3
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Female",8,3.6
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Male",21,10.9
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Female",23,12.4
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Male",40,19.1
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","Female",56,45.5
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","Male",101,44.3
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Female","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Male","*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Female",57,17.8
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Male",108,29.3
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Female",52,11.8
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Male",93,20.4
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","Female",9,3.9
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","Male",25,8.8
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Female","*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Male","*","*"
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","Female",11,4.3
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","Male",20,9.1
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Female",37,8.6
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Male",88,18.7
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Female",49,16.4
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Male",73,24.2
"Bridgeport School District","=""0150011""","Skane Center","=""0154411""","Female","N/A","N/A"
"Bridgeport School District","=""0150011""","Skane Center","=""0154411""","Male","N/A","N/A"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Female",24,9.3
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Male",69,27.6
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Female","*","*"
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Male","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""","Female","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""","Male","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Female",27,14.5
"Derby School District","=""0370011""","Derby High School","=""0376111""","Male",52,24.2
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","Female",27,15.9
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","Male",46,26.7
"Derby School District","=""0370011""","Irving School","=""0370411""","Female","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""","Male","*","*"
"East Granby School District","=""0400011""","Allgrove School","=""0400111""","Female","N/A","N/A"
"East Granby School District","=""0400011""","Allgrove School","=""0400111""","Male","N/A","N/A"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Female","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Male","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","Female","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","Male","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","Female","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","Male","N/A","N/A"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Female","N/A","N/A"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Male","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","Female","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","Male","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Female","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Male","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","Female","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","Male","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""","Female","N/A","N/A"
"East Hampton School District","=""0420011""","Center School","=""0420311""","Male","N/A","N/A"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Female","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Male","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Female","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Male","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Female","N/A","N/A"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Male","*","*"
