"Student Counts by School and Grade"
"All Districts, All Schools"
"2009-10"

"",,,,"Grade",,,,,,,,,,,,,,
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",0,167,84,93,91,113,0,0,0,0,0,0,0,0,548
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",0,0,71,90,73,83,0,0,0,0,0,0,0,0,317
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",0,0,75,73,70,93,0,0,0,0,0,0,0,0,311
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",0,0,0,0,0,0,285,302,0,0,0,0,0,0,587
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",0,0,0,0,0,0,0,0,296,312,0,0,0,0,608
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",0,0,0,0,0,0,0,0,0,0,329,330,317,288,1264
"Manchester School District","=""0770011""","Buckley School","=""0770311""",53,60,44,37,47,46,58,0,0,0,0,0,0,0,345
"Manchester School District","=""0770011""","Keeney School","=""0770611""","*","*",71,68,78,72,58,0,0,0,0,0,0,0,401
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""",185,0,0,0,0,0,0,0,0,0,0,0,0,0,185
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",0,40,40,36,51,45,48,0,0,0,0,0,0,0,260
"Manchester School District","=""0770011""","Washington School","=""0771411""",0,53,53,54,62,39,49,0,0,0,0,0,0,0,310
"Manchester School District","=""0770011""","Bowers School","=""0770111""",0,80,83,77,55,61,75,0,0,0,0,0,0,0,431
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",0,54,42,47,41,41,53,0,0,0,0,0,0,0,278
"Manchester School District","=""0770011""","Martin School","=""0771611""",0,47,55,35,45,36,42,0,0,0,0,0,0,0,260
"Manchester School District","=""0770011""","Robertson School","=""0771011""",0,71,69,58,45,47,45,0,0,0,0,0,0,0,335
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",0,48,48,44,54,53,44,0,0,0,0,0,0,0,291
"Manchester School District","=""0770011""","Waddell School","=""0771311""",0,50,53,52,59,39,58,0,0,0,0,0,0,0,311
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",0,0,0,0,0,0,0,452,0,0,0,0,0,0,452
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",0,0,0,0,0,0,0,0,478,471,0,0,0,0,949
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",0,0,0,0,0,0,0,0,"*","*",25,24,28,13,98
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",0,0,0,0,0,0,0,0,0,0,572,479,472,455,1978
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",33,54,33,54,51,49,0,0,0,0,0,0,0,0,274
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",29,31,36,34,32,34,0,0,0,0,0,0,0,0,196
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",28,30,43,41,48,48,0,0,0,0,0,0,0,0,238
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",0,0,0,0,0,"*","*",146,143,139,0,0,0,0,563
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",23,81,99,89,101,97,92,87,0,0,0,0,0,0,669
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",91,61,60,76,54,63,53,0,0,0,0,0,0,0,458
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","*","*",122,96,120,122,123,0,0,0,0,0,0,0,680
"Meriden School District","=""0800011""","Hanover School","=""0800311""",115,55,62,83,92,56,90,0,0,0,0,0,0,0,553
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","*","*",88,80,94,107,99,0,0,0,0,0,0,0,544
"Meriden School District","=""0800011""","John Barry School","=""0800511""",41,78,71,72,82,90,88,0,0,0,0,0,0,0,522
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",78,79,71,74,89,67,68,0,0,0,0,0,0,0,526
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",0,100,94,84,103,116,113,0,0,0,0,0,0,0,610
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",0,105,116,104,53,68,65,0,0,0,0,0,0,0,511
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",0,0,0,0,0,0,0,237,252,253,0,0,0,0,742
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",0,0,0,0,0,0,0,275,329,269,0,0,0,0,873
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",0,0,0,0,0,0,0,0,0,0,388,301,278,261,1228
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",0,0,0,0,0,0,0,0,0,0,356,267,252,239,1114
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",35,50,53,40,45,46,53,0,0,0,0,0,0,0,322
"Middletown School District","=""0830011""","Snow School","=""0831111""",64,50,49,40,51,49,50,0,0,0,0,0,0,0,353
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",0,58,57,52,43,54,43,0,0,0,0,0,0,0,307
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",0,60,73,47,46,76,44,0,0,0,0,0,0,0,346
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,39,40,28,40,31,33,0,0,0,0,0,0,0,211
"Middletown School District","=""0830011""","Moody School","=""0831211""",0,59,83,63,85,66,82,0,0,0,0,0,0,0,438
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,75,72,64,58,48,62,0,0,0,0,0,0,0,379
"Middletown School District","=""0830011""","Wesley School","=""0831411""",0,76,74,68,58,47,49,0,0,0,0,0,0,0,372
"Middletown School District","=""0830011""","DEAL Program","=""0839011""",0,0,0,"*","*",6,"*",0,0,0,0,0,0,0,16
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",0,0,0,0,0,0,0,369,0,0,0,0,0,0,369
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",0,0,0,0,0,0,0,0,366,378,0,0,0,0,744
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",0,0,0,0,0,0,0,0,0,0,416,329,328,251,1324
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",20,41,47,43,54,45,52,0,0,0,0,0,0,0,302
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",60,73,51,59,82,70,74,0,0,0,0,0,0,0,469
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",33,48,76,61,64,64,68,0,0,0,0,0,0,0,414
"Milford School District","=""0840011""","Simon Lake School","=""0841411""",49,57,47,55,43,57,51,0,0,0,0,0,0,0,359
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",0,51,56,60,58,61,73,0,0,0,0,0,0,0,359
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",0,46,57,58,57,54,56,0,0,0,0,0,0,0,328
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,56,70,52,57,59,64,0,0,0,0,0,0,0,358
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",0,117,32,28,38,36,39,0,0,0,0,0,0,0,290
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,0,107,80,100,104,97,0,0,0,0,0,0,0,488
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",0,0,0,0,0,0,0,164,202,194,0,0,0,0,560
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",0,0,0,0,0,0,0,200,192,192,0,0,0,0,584
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",0,0,0,0,0,0,0,187,183,190,0,0,0,0,560
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",0,0,0,0,0,0,0,0,0,0,264,257,224,261,1006
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",0,0,0,0,0,0,0,0,0,0,272,248,271,261,1052
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",56,59,54,51,63,75,0,0,0,0,0,0,0,0,358
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,97,100,83,119,131,0,0,0,0,0,0,0,0,530
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,89,97,89,79,96,0,0,0,0,0,0,0,0,450
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""",0,0,0,0,0,0,275,302,0,0,0,0,0,0,577
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",0,0,0,0,0,0,0,0,331,346,0,0,0,0,677
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",0,0,0,0,0,0,0,0,0,0,300,332,367,303,1302
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","*","*",53,64,72,66,74,0,0,0,0,0,0,0,364
"Montville School District","=""0860011""","Mohegan School","=""0860111""","*",71,68,66,64,81,"*",0,0,0,0,0,0,0,412
"Montville School District","=""0860011""","Oakdale School","=""0860511""",63,58,69,60,62,61,68,0,0,0,0,0,0,0,441
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",0,0,0,0,0,0,0,229,207,223,0,0,0,0,659
"Montville School District","=""0860011""","Montville High School","=""0866111""",0,0,0,0,0,0,0,0,0,0,189,214,183,206,792
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",0,0,0,0,0,0,0,0,0,0,"*",6,"*",8,21
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",104,0,0,0,0,0,0,0,0,0,0,0,0,0,104
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",30,106,76,71,90,86,0,0,0,0,0,0,0,0,459
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",0,40,42,39,55,51,0,0,0,0,0,0,0,0,227
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",0,52,61,51,58,62,0,0,0,0,0,0,0,0,284
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",0,46,69,71,65,69,0,0,0,0,0,0,0,0,320
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",0,40,51,45,51,59,0,0,0,0,0,0,0,0,246
"Naugatuck School District","=""0880011""","Western School","=""0880711""",0,65,54,59,"*",52,"*",0,0,0,0,0,0,0,274
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",0,0,0,0,0,0,"*",201,"*",0,0,0,0,0,388
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",0,0,0,0,0,0,187,181,0,0,0,0,0,0,368
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",0,0,0,0,0,0,0,0,245,226,0,0,0,0,471
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""",0,0,0,0,0,0,0,0,163,143,0,0,0,0,306
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",0,0,0,0,0,0,0,0,0,0,338,361,373,362,1434
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",32,130,108,100,105,0,0,0,0,0,0,0,0,0,475
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",40,94,96,78,91,105,104,77,65,44,0,0,0,0,794
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",169,73,51,58,52,57,62,0,0,0,0,0,0,0,522
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",58,99,127,109,122,64,32,0,0,0,0,0,0,0,611
"New Britain School District","=""0890011""","Smith School","=""0891311""",94,94,73,69,83,96,102,0,0,0,0,0,0,0,611
"New Britain School District","=""0890011""","Behavior Support Program","=""0899311""",0,"*","*",0,0,"*","*",0,0,0,0,0,0,0,12
"New Britain School District","=""0890011""","Holmes School","=""0890611""",0,86,82,73,88,64,75,0,0,0,0,0,0,0,468
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,75,69,70,68,63,78,0,0,0,0,0,0,0,423
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",0,"*","*","*","*","*",9,"*","*","*",0,"*","*",0,36
"New Britain School District","=""0890011""","Northend School","=""0890911""",0,48,49,49,50,46,54,0,0,0,0,0,0,0,296
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",0,72,73,70,73,206,217,0,0,0,0,0,0,0,711
"New Britain School District","=""0890011""","Vance School","=""0891511""",0,86,77,95,98,86,81,0,0,0,0,0,0,0,523
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",0,0,0,0,0,0,0,54,54,47,0,0,0,0,155
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",0,0,0,0,0,0,0,208,217,224,0,0,0,0,649
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",0,0,0,0,0,0,0,155,140,147,0,0,0,0,442
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",0,0,0,0,0,0,0,248,227,241,0,0,0,0,716
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",0,0,0,0,0,0,0,0,"*","*","*","*","*","*",21
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",0,0,0,0,0,0,0,0,0,0,620,674,767,698,2759
"New Canaan School District","=""0900011""","West School","=""0900311""",49,74,92,95,78,104,0,0,0,0,0,0,0,0,492
"New Canaan School District","=""0900011""","East School","=""0900411""",0,95,109,105,118,112,0,0,0,0,0,0,0,0,539
"New Canaan School District","=""0900011""","South School","=""0900211""",0,89,129,118,98,107,0,0,0,0,0,0,0,0,541
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",0,0,0,0,0,0,308,281,294,335,0,0,0,0,1218
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",0,0,0,0,0,0,0,0,0,0,352,334,308,293,1287
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",76,187,188,198,0,0,0,0,0,0,0,0,0,0,649
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",0,0,0,0,210,204,223,0,0,0,0,0,0,0,637
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",0,0,0,0,0,0,0,241,250,232,0,0,0,0,723
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",0,0,0,0,0,0,0,0,0,0,273,249,237,261,1020
"New Hartford School District","=""0920011""","Bridges I","=""0929011""","*","*","*",0,0,0,0,0,0,0,0,0,0,0,6
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",19,29,33,29,0,0,0,0,0,0,0,0,0,0,110
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",0,45,51,58,0,0,0,0,0,0,0,0,0,0,154
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",0,0,0,0,88,87,97,89,0,0,0,0,0,0,361
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",62,67,45,41,58,44,57,44,47,39,0,0,0,0,504
"New Haven School District","=""0930011""","Beecher School","=""0930311""",54,49,50,41,45,52,39,47,68,33,0,0,0,0,478
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",46,56,59,53,56,51,51,41,37,46,0,0,0,0,496
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","*",0,0,0,0,0,"*",124,131,126,0,0,0,0,473
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",38,51,51,47,54,55,46,53,27,25,0,0,0,0,447
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",86,42,42,42,42,39,50,40,44,38,0,0,0,0,465
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",39,47,72,59,47,37,31,38,33,24,0,0,0,0,427
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",45,52,67,59,48,65,44,33,0,0,0,0,0,0,413
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",47,0,0,0,0,0,0,0,0,0,0,0,0,0,47
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",118,0,0,0,0,0,0,0,0,0,0,0,0,0,118
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","*",49,68,63,59,65,51,53,"*",46,0,0,0,0,503
"New Haven School District","=""0930011""","Headstart","=""0938011""",441,0,0,0,0,0,0,0,0,0,0,0,0,0,441
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",274,0,0,0,0,0,0,0,0,0,0,0,0,0,274
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",48,48,59,59,49,61,58,61,46,43,0,0,0,0,532
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",44,45,52,52,87,58,55,59,74,62,0,0,0,0,588
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",39,57,61,59,53,56,42,42,32,34,0,0,0,0,475
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","*",53,69,40,33,35,23,22,"*",21,0,0,0,0,317
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",38,50,48,44,54,51,61,69,91,90,0,0,0,0,596
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",62,51,51,51,65,53,47,52,52,49,0,0,0,0,533
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",35,49,73,46,60,76,40,55,53,49,0,0,0,0,536
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",13,209,45,0,0,0,0,0,0,0,0,0,0,0,267
"New Haven School District","=""0930011""","Truman School","=""0932911""",87,50,52,46,40,54,48,59,60,53,0,0,0,0,549
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",17,38,24,23,25,21,20,21,19,22,0,0,0,0,230
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",32,52,66,45,50,38,46,45,40,47,0,0,0,0,461
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","*",50,52,50,49,47,50,52,47,"*",0,0,0,0,433
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",0,49,50,51,53,53,52,51,50,50,0,0,0,0,459
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",0,49,59,95,94,81,70,25,25,27,0,0,0,0,525
"New Haven School District","=""0930011""","Clarence Rogers School","=""0930511""",0,48,61,41,0,0,0,0,0,0,0,0,0,0,150
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",0,37,69,43,57,66,53,42,54,34,0,0,0,0,455
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",0,73,71,72,71,76,71,66,72,63,0,0,0,0,635
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",0,54,78,72,86,67,60,67,71,64,0,0,0,0,619
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",0,42,61,56,44,37,30,22,38,35,0,0,0,0,365
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,52,61,42,46,33,42,40,35,32,0,0,0,0,383
"New Haven School District","=""0930011""","Katherine Brennan School","=""0930411""",0,0,0,0,35,31,35,25,24,26,0,0,0,0,176
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",0,0,0,0,0,0,0,71,87,0,0,0,0,0,158
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,0,0,0,0,0,0,"*",0,"*","*",10,7,"*",26
"New Haven School District","=""0930011""","Urban Youth Center Middle School","=""0939011""",0,0,0,0,0,0,0,9,8,17,0,0,0,0,34
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",0,0,0,0,0,0,0,0,0,0,187,151,111,92,541
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",0,0,0,0,0,0,0,0,0,0,66,47,39,40,192
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,0,0,0,0,0,0,0,0,0,114,70,77,66,327
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",0,0,0,0,0,0,0,0,0,0,198,177,166,158,699
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",0,0,0,0,0,0,0,0,0,0,309,260,219,160,948
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,0,0,0,0,0,0,0,0,0,86,31,34,33,184
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",0,0,0,0,0,0,0,0,0,0,94,44,59,42,239
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,0,0,0,0,0,0,0,0,0,47,40,40,63,190
"New Haven School District","=""0930011""","Sound School","=""0936711""",0,0,0,0,0,0,0,0,0,0,85,86,64,93,328
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",0,0,0,0,0,0,0,0,0,0,486,440,364,330,1620
"New London School District","=""0950011""","Jennings School","=""0950311""",27,79,81,95,92,86,84,0,0,0,0,0,0,0,544
"New London School District","=""0950011""","Harbor School","=""0950211""",0,31,62,46,51,48,50,0,0,0,0,0,0,0,288
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",0,23,65,50,48,45,42,0,0,0,0,0,0,0,273
"New London School District","=""0950011""","Shoreline Academy","=""0950511""",0,21,22,23,20,17,0,0,0,0,0,0,0,0,103
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",0,43,44,41,26,26,44,0,0,0,0,0,0,0,224
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",0,0,0,"*","*","*","*","*","*","*","*","*","*","*",22
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",0,0,0,0,0,0,0,212,189,209,0,0,0,0,610
"New London School District","=""0950011""","New London High School","=""0956111""",0,0,0,0,0,0,0,0,0,0,353,222,197,163,935
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",30,92,112,116,99,0,0,0,0,0,0,0,0,0,449
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",39,108,98,109,94,0,0,0,0,0,0,0,0,0,448
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",23,127,136,140,108,0,0,0,0,0,0,0,0,0,534
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",0,0,0,0,0,371,352,363,0,0,0,0,0,0,1086
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",0,0,0,0,0,0,0,0,393,381,0,0,0,0,774
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",0,0,0,0,0,0,0,0,0,0,406,390,384,386,1566
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""",0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",29,83,96,78,76,83,0,0,0,0,0,0,0,0,445
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",10,67,58,56,64,53,0,0,0,0,0,0,0,0,308
"Newington School District","=""0940011""","John Paterson School","=""0940811""",33,81,92,81,102,101,0,0,0,0,0,0,0,0,490
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","*",89,78,84,"*",73,0,0,0,0,0,0,0,0,395
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",0,0,0,0,0,0,163,162,193,210,0,0,0,0,728
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",0,0,0,0,0,0,152,150,169,162,0,0,0,0,633
"Newington School District","=""0940011""","Newington High School","=""0946111""",0,0,0,0,0,0,0,0,0,0,386,348,396,338,1468
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",87,0,0,0,0,0,0,0,0,0,0,0,0,0,87
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",0,66,83,83,94,94,0,0,0,0,0,0,0,0,420
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",0,43,77,86,75,94,0,0,0,0,0,0,0,0,375
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",0,83,94,98,104,116,0,0,0,0,0,0,0,0,495
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",0,100,111,129,140,145,0,0,0,0,0,0,0,0,625
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",0,0,0,0,0,0,429,432,0,0,0,0,0,0,861
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",0,0,0,0,0,0,0,0,468,428,0,0,0,0,896
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",0,0,0,0,0,0,0,0,0,0,465,403,432,431,1731
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",16,15,8,17,27,14,21,19,0,0,0,0,0,0,137
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",0,0,"*",0,"*","*",0,"*",0,0,0,0,0,0,"*"
"Norfolk School District","=""0980011""","IEP Program","=""0989011""",0,0,0,0,"*",0,0,0,0,0,0,0,0,"*","*"
"North Branford School District","=""0990011""","Stanley T. Williams School","=""0990511""",19,68,85,79,0,0,0,0,0,0,0,0,0,0,251
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",0,65,88,81,93,0,0,0,0,0,0,0,0,0,327
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",0,0,0,0,77,194,194,0,0,0,0,0,0,0,465
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",0,0,0,0,0,0,0,193,227,189,0,0,0,0,609
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",0,0,0,0,0,0,0,0,0,0,182,162,188,154,686
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",17,39,30,27,39,33,34,39,32,38,0,0,0,0,328
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*","*",66,79,67,68,59,0,0,0,0,0,0,0,396
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",41,61,56,58,57,63,57,0,0,0,0,0,0,0,393
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","*",65,76,80,"*",61,82,0,0,0,0,0,0,0,415
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","*",70,85,"*",73,64,79,0,0,0,0,0,0,0,428
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",0,0,0,0,0,0,0,266,282,324,0,0,0,0,872
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",0,0,0,0,0,0,0,0,0,0,306,288,278,309,1181
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",20,66,59,52,53,59,74,0,0,0,0,0,0,0,383
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",0,0,0,0,0,0,0,57,62,63,0,0,0,0,182
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",0,0,0,0,0,0,0,0,0,0,57,54,60,55,226
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",50,83,70,75,72,58,75,0,0,0,0,0,0,0,483
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",30,90,75,77,64,84,61,0,0,0,0,0,0,0,481
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",12,99,78,68,73,55,75,0,0,0,0,0,0,0,460
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",14,85,71,80,76,69,88,0,0,0,0,0,0,0,483
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",12,77,86,83,72,67,60,0,0,0,0,0,0,0,457
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",40,87,66,61,62,65,56,0,0,0,0,0,0,0,437
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",13,75,66,69,50,63,65,0,0,0,0,0,0,0,401
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",18,65,58,40,59,45,44,0,0,0,0,0,0,0,329
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",0,43,56,55,62,69,63,0,0,0,0,0,0,0,348
