"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, English Learner Status"

"",,,"Graduates",,,,
"",,,"Four-Year Graduation Rate by Year",,,,
"District","School","English Learner Status","2011-12","2012-13","2013-14","2014-15","2015-16"
"Newtown School District","Newtown High School","ELL","*","N/A","*","*","N/A"
"Newtown School District","Newtown High School","Non-ELL","*",94.4,"*","*",96.2
"North Branford School District","North Branford High School","ELL","*","*","*","*","N/A"
"North Branford School District","North Branford High School","Non-ELL","*","*","*","*",92.3
"North Haven School District","North Haven High School","ELL","*","*","*","*","*"
"North Haven School District","North Haven High School","Non-ELL","*","*","*","*","*"
"North Stonington School District","Wheeler High School","ELL","N/A","N/A","N/A","N/A","*"
"North Stonington School District","Wheeler High School","Non-ELL",87.0,"*","*",92.2,"*"
"Norwalk School District","Brien McMahon High School","ELL","*",75.0,67.6,77.3,88.2
"Norwalk School District","Brien McMahon High School","Non-ELL",90.7,90.6,"*",97.0,96.9
"Norwalk School District","Norwalk High School","ELL","*","*",76.9,"*","*"
"Norwalk School District","Norwalk High School","Non-ELL",87.6,92.1,92.8,91.9,92.6
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",30.0,18.2,"*",44.7,60.0
"Norwich Free Academy District","Norwich Free Academy","ELL",63.3,"*",87.1,81.1,79.3
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",87.2,"*",87.7,89.3,85.9
"Norwich School District","Thames River Academy","Non-ELL",17.1,"N/A","N/A","N/A","N/A"
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL","*","*","*","*","*"
"Oxford School District","Oxford High School","ELL","N/A","*","*","*","*"
"Oxford School District","Oxford High School","Non-ELL",91.8,"*","*","*","*"
"Path Academy District","Path Academy","ELL","N/A","N/A","N/A","N/A","*"
"Path Academy District","Path Academy","Non-ELL","N/A","N/A","N/A","N/A","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*","*","*"
"Plainfield School District","Plainfield High School","Non-ELL","*","*","*","*","*"
"Plainville School District","Plainville High School","ELL","*","*","*","N/A","*"
"Plainville School District","Plainville High School","Non-ELL","*","*","*",89.8,"*"
"Plymouth School District","Terryville High School","ELL","N/A","*","*","*","*"
"Plymouth School District","Terryville High School","Non-ELL",84.2,"*","*","*","*"
"Portland School District","Portland High School","ELL","*","*","*","*","N/A"
"Portland School District","Portland High School","Non-ELL","*","*","*","*","*"
"Putnam School District","Putnam High School","ELL","*","N/A","*","N/A","*"
"Putnam School District","Putnam High School","Non-ELL","*",80.4,"*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","ELL","N/A","*","N/A","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-ELL",95.6,"*",89.2,"*","*"
"Regional School District 04","Valley Regional High School","ELL","*","N/A","*","*","*"
"Regional School District 04","Valley Regional High School","Non-ELL","*",95.7,"*","*","*"
"Regional School District 05","Amity Regional High School","ELL","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-ELL","*","*","*","*",95.9
"Regional School District 06","Wamogo Regional High School","ELL","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","ELL","*","N/A","N/A","N/A","N/A"
