"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Free/Reduced Price Meal Eligibility (3-level)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"F",35,35,100.0,35,11,31.4,7,20.0,12,34.3,"*","*","*","*","*","*",211
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"F",294,291,99.0,291,120,41.2,"*","*",55,18.9,56,19.2,"*","*","*","*",218
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"N",144,143,99.3,143,30,21.0,"*","*","*","*",50,35.0,16,11.2,66,46.2,241
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,"R",38,37,97.4,37,10,27.0,"*","*","*","*",17,45.9,"*","*","*","*",244
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""",10,"F",206,194,94.2,193,45,23.3,52,26.9,67,34.7,"*","*","*","*",29,15.0,220
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""",10,"N",118,115,97.5,115,12,10.4,24,20.9,45,39.1,19,16.5,15,13.0,34,29.6,243
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""",10,"R",48,45,93.8,45,"*","*",9,20.0,15,33.3,11,24.4,"*","*","*","*",239
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",10,"N",31,31,100.0,31,0,0.0,"*","*","*","*",14,45.2,8,25.8,22,71.0,280
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""",10,"F",21,11,52.4,11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",05,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,"F",29,29,100.0,29,"*","*","*","*",8,27.6,11,37.9,"*","*","*","*",235
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,"N",25,25,100.0,25,"*","*",0,0.0,9,36.0,13,52.0,"*","*","*","*",254
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,"N",36,36,100.0,36,"*","*","*","*",8,22.2,17,47.2,"*","*","*","*",260
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,"N",27,27,100.0,27,"*","*","*","*",6,22.2,11,40.7,6,22.2,17,63.0,259
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",08,"N",27,27,100.0,27,"*","*","*","*",6,22.2,15,55.6,"*","*","*","*",257
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,"F",90,89,98.9,89,28,31.5,"*","*",19,21.3,25,28.1,"*","*","*","*",228
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,"N",81,81,100.0,81,"*","*",16,19.8,15,18.5,30,37.0,"*","*","*","*",231
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,"R",31,29,93.5,29,"*","*","*","*",10,34.5,8,27.6,"*","*","*","*",232
"East Haven School District","=""0440011""","East Haven High School","=""0446111""",10,"F",89,87,97.8,87,"*","*","*","*","*","*","*","*","*","*","*","*",240
"East Haven School District","=""0440011""","East Haven High School","=""0446111""",10,"N",120,118,98.3,118,"*","*",18,15.3,52,44.1,33,28.0,"*","*","*","*",252
"East Haven School District","=""0440011""","East Haven High School","=""0446111""",10,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,"F","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,"N",173,172,99.4,172,"*","*","*","*",23,13.4,78,45.3,66,38.4,144,83.7,288
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,"F",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*","*","*",248
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,"N",179,176,98.3,176,"*","*","*","*",22,12.5,105,59.7,39,22.2,144,81.8,274
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",10,"F",31,30,96.8,30,0,0.0,"*","*","*","*","*","*","*","*","*","*",264
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",10,"N",234,232,99.1,232,0,0.0,6,2.6,53,22.8,63,27.2,110,47.4,173,74.6,294
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""",10,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,"F",33,33,100.0,33,"*","*","*","*",11,33.3,"*","*","*","*","*","*",254
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,"N",39,39,100.0,39,0,0.0,0,0.0,"*","*",18,46.2,"*","*","*","*",289
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,"F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",251
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,"N",42,42,100.0,42,"*","*",0,0.0,"*","*",22,52.4,11,26.2,33,78.6,276
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,"R",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",10,"N",54,54,100.0,54,"*","*","*","*",19,35.2,20,37.0,11,20.4,31,57.4,263
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",10,"N",23,23,100.0,23,0,0.0,"*","*",14,60.9,"*","*","*","*","*","*",249
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",10,"F",26,23,88.5,22,"*","*","*","*","*","*",7,31.8,"*","*","*","*",242
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",10,"N","*","*","*","*","*","*","*","*",9,40.9,"*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,"N",116,115,99.1,115,"*","*","*","*",7,6.1,51,44.3,50,43.5,101,87.8,291
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,"N",103,100,97.1,100,"*","*","*","*",12,12.0,61,61.0,23,23.0,84,84.0,276
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,"N",190,190,100.0,190,"*","*","*","*",16,8.4,91,47.9,77,40.5,168,88.4,287
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,"N",194,194,100.0,194,9,4.6,9,4.6,25,12.9,107,55.2,44,22.7,151,77.8,271
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""",10,"N",162,161,99.4,161,0,0.0,7,4.3,42,26.1,55,34.2,57,35.4,112,69.6,279
